tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
8585,note_on,,5,0,1,,,,,,,,,,0,,85,57
8587,note_on,,2,0,1,,,,,,,,,,0,,77,0
8588,note_on,,1,0,1,,,,,,,,,,0,,65,0
8594,note_on,,6,0,1,,,,,,,,,,0,,58,0
8599,note_on,,5,0,1,,,,,,,,,,0,,85,0
8620,control_change,,21,0,1,,,,,,,,64,0,0,,,
8624,note_on,,4,0,1,,,,,,,,,,0,,66,45
8625,note_on,,1,0,1,,,,,,,,,,0,,47,57
8630,note_on,,5,0,1,,,,,,,,,,0,,75,50
8631,note_on,,1,0,1,,,,,,,,,,0,,66,0
8632,control_change,,1,0,1,,,,,,,,64,127,0,,,
8634,note_on,,2,0,1,,,,,,,,,,0,,54,61
8635,note_on,,1,0,1,,,,,,,,,,0,,47,0
8638,note_on,,3,0,1,,,,,,,,,,0,,75,0
8646,note_on,,8,0,1,,,,,,,,,,0,,87,58
8647,note_on,,1,0,1,,,,,,,,,,0,,63,58
8652,note_on,,5,0,1,,,,,,,,,,0,,87,0
8653,note_on,,1,0,1,,,,,,,,,,0,,54,0
8655,note_on,,2,0,1,,,,,,,,,,0,,63,0
8686,note_on,,31,0,1,,,,,,,,,,0,,47,63
8689,note_on,,3,0,1,,,,,,,,,,0,,66,50
8694,note_on,,5,0,1,,,,,,,,,,0,,47,0
8694,note_on,,0,0,1,,,,,,,,,,0,,54,66
8697,note_on,,3,0,1,,,,,,,,,,0,,75,52
8704,note_on,,7,0,1,,,,,,,,,,0,,78,59
8706,note_on,,2,0,1,,,,,,,,,,0,,63,59
8713,note_on,,7,0,1,,,,,,,,,,0,,54,0
8714,note_on,,1,0,1,,,,,,,,,,0,,66,0
8715,note_on,,1,0,1,,,,,,,,,,0,,75,0
8716,note_on,,1,0,1,,,,,,,,,,0,,63,0
8723,note_on,,7,0,1,,,,,,,,,,0,,78,0
8742,note_on,,19,0,1,,,,,,,,,,0,,47,63
8747,note_on,,5,0,1,,,,,,,,,,0,,65,48
8751,note_on,,4,0,1,,,,,,,,,,0,,54,66
8752,note_on,,1,0,1,,,,,,,,,,0,,47,0
8757,note_on,,5,0,1,,,,,,,,,,0,,75,53
8763,set_tempo,,1010,1,0,,,,,,,829876,,,,,,
8764,note_on,,7,0,1,,,,,,,,,,0,,77,64
8764,note_on,,0,0,1,,,,,,,,,,0,,63,61
8772,note_on,,8,0,1,,,,,,,,,,0,,54,0
8773,note_on,,1,0,1,,,,,,,,,,0,,63,0
8774,note_on,,1,0,1,,,,,,,,,,0,,65,0
8779,note_on,,5,0,1,,,,,,,,,,0,,77,0
8780,note_on,,1,0,1,,,,,,,,,,0,,75,0
8802,note_on,,22,0,1,,,,,,,,,,0,,47,62
8808,note_on,,6,0,1,,,,,,,,,,0,,66,55
8811,note_on,,3,0,1,,,,,,,,,,0,,47,0
8811,note_on,,0,0,1,,,,,,,,,,0,,54,63
8814,note_on,,3,0,1,,,,,,,,,,0,,75,59
8823,note_on,,9,0,1,,,,,,,,,,0,,63,59
8825,note_on,,2,0,1,,,,,,,,,,0,,78,69
8830,note_on,,5,0,1,,,,,,,,,,0,,54,0
8831,note_on,,1,0,1,,,,,,,,,,0,,63,0
8835,note_on,,4,0,1,,,,,,,,,,0,,66,0
8837,note_on,,2,0,1,,,,,,,,,,0,,75,0
8843,note_on,,6,0,1,,,,,,,,,,0,,78,0
8863,note_on,,20,0,1,,,,,,,,,,0,,46,64
8863,set_tempo,,100,1,0,,,,,,,842697,,,,,,
8865,note_on,,2,0,1,,,,,,,,,,0,,66,55
8866,control_change,,1,0,1,,,,,,,,64,0,0,,,
8872,note_on,,6,0,1,,,,,,,,,,0,,75,59
8872,note_on,,0,0,1,,,,,,,,,,0,,54,61
8873,note_on,,1,0,1,,,,,,,,,,0,,46,0
8875,control_change,,2,0,1,,,,,,,,64,127,0,,,
8882,note_on,,0,0,1,,,,,,,,,,0,,63,72
8882,note_on,,7,0,1,,,,,,,,,,0,,80,68
8892,note_on,,0,0,1,,,,,,,,,,0,,66,0
8892,note_on,,10,0,1,,,,,,,,,,0,,63,0
8893,note_on,,1,0,1,,,,,,,,,,0,,75,0
8896,note_on,,3,0,1,,,,,,,,,,0,,54,0
8899,note_on,,3,0,1,,,,,,,,,,0,,80,0
8920,note_on,,21,0,1,,,,,,,,,,0,,66,55
8923,note_on,,3,0,1,,,,,,,,,,0,,46,68
8929,note_on,,6,0,1,,,,,,,,,,0,,73,58
8930,note_on,,1,0,1,,,,,,,,,,0,,46,0
8933,note_on,,3,0,1,,,,,,,,,,0,,54,67
8934,note_on,,1,0,1,,,,,,,,,,0,,66,0
8939,note_on,,5,0,1,,,,,,,,,,0,,61,67
8941,note_on,,2,0,1,,,,,,,,,,0,,82,71
8946,note_on,,5,0,1,,,,,,,,,,0,,73,0
8947,note_on,,1,0,1,,,,,,,,,,0,,54,0
8949,note_on,,2,0,1,,,,,,,,,,0,,61,0
8954,note_on,,5,0,1,,,,,,,,,,0,,82,0
8956,set_tempo,,93,1,0,,,,,,,819672,,,,,,
8979,note_on,,25,0,1,,,,,,,,,,0,,63,61
8985,note_on,,6,0,1,,,,,,,,,,0,,71,63
8986,note_on,,0,0,1,,,,,,,,,,0,,44,77
8986,note_on,,1,0,1,,,,,,,,,,0,,63,0
8989,control_change,,3,0,1,,,,,,,,64,0,0,,,
8992,note_on,,3,0,1,,,,,,,,,,0,,71,0
8994,note_on,,2,0,1,,,,,,,,,,0,,51,79
8998,note_on,,4,0,1,,,,,,,,,,0,,44,0
8998,control_change,,0,0,1,,,,,,,,64,127,0,,,
9000,note_on,,2,0,1,,,,,,,,,,0,,83,74
9003,note_on,,3,0,1,,,,,,,,,,0,,59,70
9009,note_on,,6,0,1,,,,,,,,,,0,,83,0
9015,note_on,,6,0,1,,,,,,,,,,0,,51,0
9017,note_on,,2,0,1,,,,,,,,,,0,,59,0
9039,note_on,,22,0,1,,,,,,,,,,0,,63,50
9041,note_on,,2,0,1,,,,,,,,,,0,,44,62
9049,note_on,,8,0,1,,,,,,,,,,0,,71,58
9050,set_tempo,,94,1,0,,,,,,,804290,,,,,,
9054,note_on,,5,0,1,,,,,,,,,,0,,51,72
9057,note_on,,3,0,1,,,,,,,,,,0,,75,74
9059,note_on,,2,0,1,,,,,,,,,,0,,44,0
9062,note_on,,3,0,1,,,,,,,,,,0,,59,61
9068,note_on,,6,0,1,,,,,,,,,,0,,63,0
9069,note_on,,1,0,1,,,,,,,,,,0,,71,0
9073,note_on,,4,0,1,,,,,,,,,,0,,51,0
9075,note_on,,2,0,1,,,,,,,,,,0,,59,0
9078,note_on,,3,0,1,,,,,,,,,,0,,75,0
9097,control_change,,19,0,1,,,,,,,,64,0,0,,,
9101,note_on,,4,0,1,,,,,,,,,,0,,62,51
9103,note_on,,2,0,1,,,,,,,,,,0,,44,63
9108,control_change,,5,0,1,,,,,,,,64,127,0,,,
9109,note_on,,1,0,1,,,,,,,,,,0,,71,59
9113,note_on,,4,0,1,,,,,,,,,,0,,50,77
9118,note_on,,5,0,1,,,,,,,,,,0,,74,71
9119,note_on,,1,0,1,,,,,,,,,,0,,44,0
9121,note_on,,2,0,1,,,,,,,,,,0,,59,64
9126,note_on,,5,0,1,,,,,,,,,,0,,62,0
9130,note_on,,4,0,1,,,,,,,,,,0,,50,0
9132,note_on,,2,0,1,,,,,,,,,,0,,71,0
9134,note_on,,2,0,1,,,,,,,,,,0,,74,0
9137,note_on,,3,0,1,,,,,,,,,,0,,59,0
9160,note_on,,23,0,1,,,,,,,,,,0,,63,53
9162,note_on,,2,0,1,,,,,,,,,,0,,44,63
9163,set_tempo,,113,1,0,,,,,,,790514,,,,,,
9169,note_on,,7,0,1,,,,,,,,,,0,,71,59
9172,note_on,,3,0,1,,,,,,,,,,0,,51,77
9177,note_on,,5,0,1,,,,,,,,,,0,,44,0
9180,note_on,,0,0,1,,,,,,,,,,0,,59,67
9180,note_on,,3,0,1,,,,,,,,,,0,,75,75
9191,note_on,,11,0,1,,,,,,,,,,0,,51,0
9192,note_on,,1,0,1,,,,,,,,,,0,,63,0
9192,note_on,,0,0,1,,,,,,,,,,0,,59,0
9193,note_on,,1,0,1,,,,,,,,,,0,,71,0
9201,note_on,,8,0,1,,,,,,,,,,0,,75,0
9212,note_on,,11,0,1,,,,,,,,,,0,,44,62
9219,control_change,,7,0,1,,,,,,,,64,0,0,,,
9220,note_on,,1,0,1,,,,,,,,,,0,,64,55
9227,note_on,,7,0,1,,,,,,,,,,0,,52,78
9228,control_change,,1,0,1,,,,,,,,64,127,0,,,
9231,note_on,,3,0,1,,,,,,,,,,0,,44,0
9232,note_on,,1,0,1,,,,,,,,,,0,,71,61
9237,note_on,,5,0,1,,,,,,,,,,0,,59,64
9242,note_on,,5,0,1,,,,,,,,,,0,,76,72
9244,note_on,,2,0,1,,,,,,,,,,0,,52,0
9249,note_on,,5,0,1,,,,,,,,,,0,,64,0
9251,note_on,,2,0,1,,,,,,,,,,0,,59,0
9253,note_on,,2,0,1,,,,,,,,,,0,,71,0
9257,note_on,,4,0,1,,,,,,,,,,0,,76,0
9277,note_on,,20,0,1,,,,,,,,,,0,,44,61
9285,note_on,,8,0,1,,,,,,,,,,0,,63,55
9289,note_on,,4,0,1,,,,,,,,,,0,,51,78
9293,note_on,,4,0,1,,,,,,,,,,0,,44,0
9294,note_on,,1,0,1,,,,,,,,,,0,,71,61
9298,note_on,,4,0,1,,,,,,,,,,0,,59,62
9300,note_on,,2,0,1,,,,,,,,,,0,,75,73
9310,note_on,,10,0,1,,,,,,,,,,0,,71,0
9310,note_on,,0,0,1,,,,,,,,,,0,,63,0
9311,note_on,,1,0,1,,,,,,,,,,0,,51,0
9313,note_on,,2,0,1,,,,,,,,,,0,,59,0
9319,note_on,,6,0,1,,,,,,,,,,0,,75,0
9338,note_on,,19,0,1,,,,,,,,,,0,,64,55
9338,control_change,,0,0,1,,,,,,,,64,0,0,,,
9341,note_on,,3,0,1,,,,,,,,,,0,,44,67
9347,control_change,,6,0,1,,,,,,,,64,127,0,,,
9350,note_on,,3,0,1,,,,,,,,,,0,,71,59
9353,note_on,,3,0,1,,,,,,,,,,0,,52,78
9359,note_on,,6,0,1,,,,,,,,,,0,,44,0
9361,note_on,,2,0,1,,,,,,,,,,0,,59,69
9363,note_on,,2,0,1,,,,,,,,,,0,,76,73
9368,note_on,,5,0,1,,,,,,,,,,0,,52,0
9370,note_on,,2,0,1,,,,,,,,,,0,,64,0
9372,note_on,,2,0,1,,,,,,,,,,0,,71,0
9376,note_on,,4,0,1,,,,,,,,,,0,,59,0
9379,note_on,,3,0,1,,,,,,,,,,0,,76,0
9396,note_on,,17,0,1,,,,,,,,,,0,,44,73
9406,note_on,,10,0,1,,,,,,,,,,0,,65,62
9408,note_on,,2,0,1,,,,,,,,,,0,,53,82
9411,note_on,,3,0,1,,,,,,,,,,0,,71,64
9412,note_on,,1,0,1,,,,,,,,,,0,,44,0
9415,note_on,,3,0,1,,,,,,,,,,0,,59,74
9422,note_on,,7,0,1,,,,,,,,,,0,,77,75
9426,note_on,,4,0,1,,,,,,,,,,0,,53,0
9430,note_on,,4,0,1,,,,,,,,,,0,,59,0
9430,note_on,,0,0,1,,,,,,,,,,0,,65,0
9433,note_on,,3,0,1,,,,,,,,,,0,,71,0
9439,note_on,,6,0,1,,,,,,,,,,0,,77,0
9455,note_on,,16,0,1,,,,,,,,,,0,,44,72
9460,control_change,,5,0,1,,,,,,,,64,0,0,,,
9461,note_on,,1,0,1,,,,,,,,,,0,,64,58
9467,note_on,,6,0,1,,,,,,,,,,0,,71,62
9470,note_on,,0,0,1,,,,,,,,,,0,,52,89
9470,control_change,,3,0,1,,,,,,,,64,127,0,,,
9474,note_on,,4,0,1,,,,,,,,,,0,,44,0
9476,note_on,,2,0,1,,,,,,,,,,0,,59,69
9478,note_on,,2,0,1,,,,,,,,,,0,,76,77
9487,note_on,,9,0,1,,,,,,,,,,0,,52,0
9490,note_on,,0,0,1,,,,,,,,,,0,,71,0
9490,note_on,,3,0,1,,,,,,,,,,0,,64,0
9491,note_on,,1,0,1,,,,,,,,,,0,,59,0
9495,note_on,,4,0,1,,,,,,,,,,0,,76,0
9517,note_on,,22,0,1,,,,,,,,,,0,,44,78
9522,note_on,,5,0,1,,,,,,,,,,0,,65,64
9528,note_on,,6,0,1,,,,,,,,,,0,,53,89
9529,note_on,,1,0,1,,,,,,,,,,0,,71,67
9532,note_on,,3,0,1,,,,,,,,,,0,,44,0
9535,note_on,,3,0,1,,,,,,,,,,0,,59,71
9541,note_on,,6,0,1,,,,,,,,,,0,,77,80
9543,note_on,,2,0,1,,,,,,,,,,0,,53,0
9551,note_on,,0,0,1,,,,,,,,,,0,,65,0
9551,note_on,,8,0,1,,,,,,,,,,0,,59,0
9552,note_on,,1,0,1,,,,,,,,,,0,,71,0
9557,note_on,,5,0,1,,,,,,,,,,0,,77,0
9575,control_change,,18,0,1,,,,,,,,64,0,0,,,
9576,set_tempo,,413,1,0,,,,,,,801068,,,,,,
9579,note_on,,4,0,1,,,,,,,,,,0,,44,74
9584,note_on,,5,0,1,,,,,,,,,,0,,66,75
9585,control_change,,1,0,1,,,,,,,,64,127,0,,,
9590,note_on,,5,0,1,,,,,,,,,,0,,54,88
9591,note_on,,1,0,1,,,,,,,,,,0,,71,79
9593,note_on,,2,0,1,,,,,,,,,,0,,44,0
9595,note_on,,2,0,1,,,,,,,,,,0,,59,75
9600,note_on,,5,0,1,,,,,,,,,,0,,78,89
9607,note_on,,7,0,1,,,,,,,,,,0,,54,0
9609,note_on,,2,0,1,,,,,,,,,,0,,71,0
9612,note_on,,3,0,1,,,,,,,,,,0,,66,0
9613,note_on,,1,0,1,,,,,,,,,,0,,59,0
9617,note_on,,4,0,1,,,,,,,,,,0,,78,0
9618,set_tempo,,42,1,0,,,,,,,857143,,,,,,
9640,note_on,,23,0,1,,,,,,,,,,0,,44,68
9643,note_on,,3,0,1,,,,,,,,,,0,,63,72
9647,note_on,,4,0,1,,,,,,,,,,0,,51,85
9651,note_on,,0,0,1,,,,,,,,,,0,,71,74
9651,note_on,,4,0,1,,,,,,,,,,0,,44,0
9655,note_on,,4,0,1,,,,,,,,,,0,,59,69
9659,note_on,,4,0,1,,,,,,,,,,0,,75,84
9660,set_tempo,,42,1,0,,,,,,,887574,,,,,,
9663,note_on,,4,0,1,,,,,,,,,,0,,51,0
9667,note_on,,4,0,1,,,,,,,,,,0,,71,0
9669,note_on,,2,0,1,,,,,,,,,,0,,59,0
9670,note_on,,1,0,1,,,,,,,,,,0,,63,0
9676,note_on,,6,0,1,,,,,,,,,,0,,75,0
9694,control_change,,18,0,1,,,,,,,,64,0,0,,,
9696,set_tempo,,36,1,0,,,,,,,1016949,,,,,,
9704,note_on,,10,0,1,,,,,,,,,,0,,62,53
9705,control_change,,1,0,1,,,,,,,,64,127,0,,,
9712,note_on,,7,0,1,,,,,,,,,,0,,70,58
9716,note_on,,4,0,1,,,,,,,,,,0,,46,85
9717,note_on,,1,0,1,,,,,,,,,,0,,34,89
9720,note_on,,3,0,1,,,,,,,,,,0,,74,71
9723,set_tempo,,27,1,0,,,,,,,1282051,,,,,,
9726,note_on,,6,0,1,,,,,,,,,,0,,62,0
9730,note_on,,4,0,1,,,,,,,,,,0,,70,0
9735,note_on,,5,0,1,,,,,,,,,,0,,74,0
9741,note_on,,6,0,1,,,,,,,,,,0,,34,0
9743,note_on,,2,0,1,,,,,,,,,,0,,46,0
9762,set_tempo,,39,1,0,,,,,,,882353,,,,,,
9763,note_on,,20,0,1,,,,,,,,,,0,,46,51
9767,note_on,,4,0,1,,,,,,,,,,0,,68,47
9773,note_on,,0,0,1,,,,,,,,,,0,,53,51
9773,note_on,,6,0,1,,,,,,,,,,0,,77,59
9779,note_on,,6,0,1,,,,,,,,,,0,,46,0
9783,note_on,,4,0,1,,,,,,,,,,0,,82,51
9785,note_on,,2,0,1,,,,,,,,,,0,,62,52
9798,note_on,,13,0,1,,,,,,,,,,0,,62,0
9799,note_on,,0,0,1,,,,,,,,,,0,,77,0
9799,note_on,,1,0,1,,,,,,,,,,0,,53,0
9799,note_on,,0,0,1,,,,,,,,,,0,,68,0
9816,set_tempo,,54,1,0,,,,,,,852273,,,,,,
9816,note_on,,17,0,1,,,,,,,,,,0,,82,0
9820,note_on,,4,0,1,,,,,,,,,,0,,46,51
9823,note_on,,3,0,1,,,,,,,,,,0,,68,46
9830,note_on,,7,0,1,,,,,,,,,,0,,53,51
9831,note_on,,1,0,1,,,,,,,,,,0,,46,0
9831,note_on,,0,0,1,,,,,,,,,,0,,76,57
9838,note_on,,7,0,1,,,,,,,,,,0,,82,48
9841,note_on,,3,0,1,,,,,,,,,,0,,62,51
9845,note_on,,4,0,1,,,,,,,,,,0,,68,0
9846,note_on,,1,0,1,,,,,,,,,,0,,76,0
9848,note_on,,2,0,1,,,,,,,,,,0,,53,0
9852,note_on,,4,0,1,,,,,,,,,,0,,62,0
9871,note_on,,19,0,1,,,,,,,,,,0,,82,0
9879,note_on,,8,0,1,,,,,,,,,,0,,46,48
9880,note_on,,1,0,1,,,,,,,,,,0,,68,45
9888,note_on,,8,0,1,,,,,,,,,,0,,53,50
9889,note_on,,1,0,1,,,,,,,,,,0,,46,0
9892,note_on,,3,0,1,,,,,,,,,,0,,77,57
9893,set_tempo,,77,1,0,,,,,,,826446,,,,,,
9898,note_on,,6,0,1,,,,,,,,,,0,,62,51
9900,note_on,,2,0,1,,,,,,,,,,0,,82,51
9909,note_on,,9,0,1,,,,,,,,,,0,,62,0
9909,note_on,,0,0,1,,,,,,,,,,0,,68,0
9913,note_on,,0,0,1,,,,,,,,,,0,,77,0
9913,note_on,,4,0,1,,,,,,,,,,0,,53,0
9931,note_on,,18,0,1,,,,,,,,,,0,,82,0
9931,control_change,,0,0,1,,,,,,,,64,0,0,,,
9935,note_on,,4,0,1,,,,,,,,,,0,,46,45
9939,control_change,,4,0,1,,,,,,,,64,127,0,,,
9940,note_on,,1,0,1,,,,,,,,,,0,,68,39
9946,note_on,,6,0,1,,,,,,,,,,0,,53,46
9948,note_on,,2,0,1,,,,,,,,,,0,,46,0
9951,note_on,,3,0,1,,,,,,,,,,0,,79,56
9957,note_on,,6,0,1,,,,,,,,,,0,,63,47
9962,note_on,,5,0,1,,,,,,,,,,0,,82,50
9967,note_on,,5,0,1,,,,,,,,,,0,,63,0
9968,note_on,,1,0,1,,,,,,,,,,0,,53,0
9970,note_on,,2,0,1,,,,,,,,,,0,,68,0
9970,note_on,,0,0,1,,,,,,,,,,0,,79,0
9976,set_tempo,,83,1,0,,,,,,,803213,,,,,,
9984,note_on,,14,0,1,,,,,,,,,,0,,82,0
9997,control_change,,13,0,1,,,,,,,,64,0,0,,,
9998,note_on,,1,0,1,,,,,,,,,,0,,46,46
10003,control_change,,0,0,1,,,,,,,,64,127,0,,,
10003,note_on,,5,0,1,,,,,,,,,,0,,68,45
10005,note_on,,2,0,1,,,,,,,,,,0,,53,47
10009,note_on,,4,0,1,,,,,,,,,,0,,46,0
10011,note_on,,2,0,1,,,,,,,,,,0,,74,58
10014,note_on,,3,0,1,,,,,,,,,,0,,53,0
10020,note_on,,6,0,1,,,,,,,,,,0,,82,50
10021,note_on,,1,0,1,,,,,,,,,,0,,65,48
10026,note_on,,5,0,1,,,,,,,,,,0,,65,0
10032,note_on,,0,0,1,,,,,,,,,,0,,74,0
10032,note_on,,6,0,1,,,,,,,,,,0,,68,0
10045,note_on,,13,0,1,,,,,,,,,,0,,82,0
10055,control_change,,10,0,1,,,,,,,,64,0,0,,,
10058,note_on,,3,0,1,,,,,,,,,,0,,46,48
10061,note_on,,3,0,1,,,,,,,,,,0,,67,46
10064,control_change,,3,0,1,,,,,,,,64,127,0,,,
10069,note_on,,5,0,1,,,,,,,,,,0,,75,58
10072,note_on,,0,0,1,,,,,,,,,,0,,55,50
10072,note_on,,3,0,1,,,,,,,,,,0,,46,0
10073,note_on,,1,0,1,,,,,,,,,,0,,67,0
10079,note_on,,6,0,1,,,,,,,,,,0,,82,48
10084,note_on,,5,0,1,,,,,,,,,,0,,63,52
10086,note_on,,2,0,1,,,,,,,,,,0,,75,0
10089,note_on,,3,0,1,,,,,,,,,,0,,82,0
10090,note_on,,1,0,1,,,,,,,,,,0,,55,0
10094,note_on,,4,0,1,,,,,,,,,,0,,63,0
10112,control_change,,18,0,1,,,,,,,,64,0,0,,,
10115,control_change,,3,0,1,,,,,,,,67,127,0,,,
10122,control_change,,7,0,1,,,,,,,,64,127,0,,,
10122,note_on,,0,0,1,,,,,,,,,,0,,46,43
10124,note_on,,2,0,1,,,,,,,,,,0,,69,35
10131,note_on,,7,0,1,,,,,,,,,,0,,75,40
10132,note_on,,0,0,1,,,,,,,,,,0,,54,43
10132,note_on,,1,0,1,,,,,,,,,,0,,46,0
10140,note_on,,8,0,1,,,,,,,,,,0,,69,0
10145,note_on,,5,0,1,,,,,,,,,,0,,84,53
10145,note_on,,0,0,1,,,,,,,,,,0,,63,45
10149,note_on,,4,0,1,,,,,,,,,,0,,75,0
10153,note_on,,4,0,1,,,,,,,,,,0,,54,0
10155,note_on,,2,0,1,,,,,,,,,,0,,63,0
10159,note_on,,4,0,1,,,,,,,,,,0,,84,0
10178,note_on,,19,0,1,,,,,,,,,,0,,46,39
10182,note_on,,4,0,1,,,,,,,,,,0,,69,40
10187,note_on,,5,0,1,,,,,,,,,,0,,46,0
10187,note_on,,0,0,1,,,,,,,,,,0,,75,41
10191,note_on,,4,0,1,,,,,,,,,,0,,54,39
10199,note_on,,8,0,1,,,,,,,,,,0,,83,52
10203,note_on,,4,0,1,,,,,,,,,,0,,63,40
10210,note_on,,7,0,1,,,,,,,,,,0,,75,0
10213,note_on,,3,0,1,,,,,,,,,,0,,69,0
10214,note_on,,1,0,1,,,,,,,,,,0,,54,0
10215,note_on,,1,0,1,,,,,,,,,,0,,63,0
10217,note_on,,2,0,1,,,,,,,,,,0,,83,0
10239,note_on,,22,0,1,,,,,,,,,,0,,46,39
10242,note_on,,3,0,1,,,,,,,,,,0,,69,35
10249,note_on,,7,0,1,,,,,,,,,,0,,75,37
10250,note_on,,0,0,1,,,,,,,,,,0,,54,40
10250,note_on,,1,0,1,,,,,,,,,,0,,46,0
10254,note_on,,4,0,1,,,,,,,,,,0,,69,0
10262,note_on,,8,0,1,,,,,,,,,,0,,63,42
10263,note_on,,1,0,1,,,,,,,,,,0,,84,53
10269,note_on,,6,0,1,,,,,,,,,,0,,54,0
10269,note_on,,0,0,1,,,,,,,,,,0,,75,0
10272,note_on,,3,0,1,,,,,,,,,,0,,63,0
10273,set_tempo,,297,1,0,,,,,,,816327,,,,,,
10280,note_on,,8,0,1,,,,,,,,,,0,,84,0
10301,note_on,,21,0,1,,,,,,,,,,0,,46,40
10303,note_on,,2,0,1,,,,,,,,,,0,,69,36
10305,control_change,,2,0,1,,,,,,,,64,0,0,,,
10308,note_on,,3,0,1,,,,,,,,,,0,,75,37
10309,note_on,,1,0,1,,,,,,,,,,0,,53,42
10310,note_on,,1,0,1,,,,,,,,,,0,,46,0
10312,control_change,,2,0,1,,,,,,,,64,127,0,,,
10313,note_on,,1,0,1,,,,,,,,,,0,,69,0
10319,note_on,,6,0,1,,,,,,,,,,0,,63,43
10324,note_on,,5,0,1,,,,,,,,,,0,,86,52
10325,note_on,,1,0,1,,,,,,,,,,0,,75,0
10325,note_on,,0,0,1,,,,,,,,,,0,,53,0
10328,note_on,,3,0,1,,,,,,,,,,0,,63,0
10333,set_tempo,,60,1,0,,,,,,,853485,,,,,,
10336,note_on,,8,0,1,,,,,,,,,,0,,86,0
10359,note_on,,23,0,1,,,,,,,,,,0,,46,39
10364,note_on,,5,0,1,,,,,,,,,,0,,69,39
10368,note_on,,4,0,1,,,,,,,,,,0,,53,40
10370,note_on,,2,0,1,,,,,,,,,,0,,75,40
10371,note_on,,1,0,1,,,,,,,,,,0,,46,0
10377,note_on,,6,0,1,,,,,,,,,,0,,69,0
10380,note_on,,3,0,1,,,,,,,,,,0,,63,41
10382,note_on,,2,0,1,,,,,,,,,,0,,84,52
10385,note_on,,3,0,1,,,,,,,,,,0,,53,0
10387,note_on,,2,0,1,,,,,,,,,,0,,75,0
10387,note_on,,0,0,1,,,,,,,,,,0,,63,0
10396,set_tempo,,63,1,0,,,,,,,896861,,,,,,
10398,note_on,,11,0,1,,,,,,,,,,0,,84,0
10417,note_on,,19,0,1,,,,,,,,,,0,,74,41
10418,control_change,,1,0,1,,,,,,,,64,0,0,,,
10429,note_on,,11,0,1,,,,,,,,,,0,,81,46
10429,control_change,,0,0,1,,,,,,,,64,127,0,,,
10431,note_on,,2,0,1,,,,,,,,,,0,,74,0
10437,note_on,,6,0,1,,,,,,,,,,0,,34,51
10438,note_on,,1,0,1,,,,,,,,,,0,,81,0
10442,note_on,,4,0,1,,,,,,,,,,0,,89,53
10450,note_on,,8,0,1,,,,,,,,,,0,,89,0
10458,note_on,,8,0,1,,,,,,,,,,0,,34,0
10466,set_tempo,,70,1,0,,,,,,,868307,,,,,,
10467,control_change,,9,0,1,,,,,,,,67,0,0,,,
10484,note_on,,17,0,1,,,,,,,,,,0,,68,46
10486,note_on,,2,0,1,,,,,,,,,,0,,46,46
10494,note_on,,8,0,1,,,,,,,,,,0,,77,63
10496,note_on,,2,0,1,,,,,,,,,,0,,53,48
10500,note_on,,4,0,1,,,,,,,,,,0,,82,48
10501,note_on,,1,0,1,,,,,,,,,,0,,46,0
10507,note_on,,6,0,1,,,,,,,,,,0,,77,0
10507,note_on,,0,0,1,,,,,,,,,,0,,62,50
10511,note_on,,4,0,1,,,,,,,,,,0,,68,0
10517,note_on,,6,0,1,,,,,,,,,,0,,82,0
10521,note_on,,4,0,1,,,,,,,,,,0,,62,0
10524,note_on,,3,0,1,,,,,,,,,,0,,53,0
10526,set_tempo,,60,1,0,,,,,,,842697,,,,,,
10540,note_on,,16,0,1,,,,,,,,,,0,,68,42
10544,note_on,,4,0,1,,,,,,,,,,0,,46,47
10548,note_on,,4,0,1,,,,,,,,,,0,,76,63
10555,note_on,,7,0,1,,,,,,,,,,0,,53,48
10556,note_on,,1,0,1,,,,,,,,,,0,,46,0
10560,note_on,,4,0,1,,,,,,,,,,0,,82,47
10564,note_on,,4,0,1,,,,,,,,,,0,,61,50
10568,note_on,,4,0,1,,,,,,,,,,0,,68,0
10568,note_on,,0,0,1,,,,,,,,,,0,,76,0
10575,note_on,,7,0,1,,,,,,,,,,0,,61,0
10579,note_on,,0,0,1,,,,,,,,,,0,,53,0
10579,note_on,,4,0,1,,,,,,,,,,0,,82,0
10597,note_on,,18,0,1,,,,,,,,,,0,,46,46
10600,note_on,,3,0,1,,,,,,,,,,0,,68,43
10608,note_on,,8,0,1,,,,,,,,,,0,,77,61
10609,note_on,,1,0,1,,,,,,,,,,0,,53,47
10610,note_on,,1,0,1,,,,,,,,,,0,,46,0
10616,set_tempo,,90,1,0,,,,,,,820793,,,,,,
10620,note_on,,10,0,1,,,,,,,,,,0,,82,45
10620,note_on,,0,0,1,,,,,,,,,,0,,62,47
10630,note_on,,10,0,1,,,,,,,,,,0,,68,0
10631,note_on,,0,0,1,,,,,,,,,,0,,77,0
10631,note_on,,1,0,1,,,,,,,,,,0,,62,0
10636,note_on,,5,0,1,,,,,,,,,,0,,53,0
10643,note_on,,7,0,1,,,,,,,,,,0,,82,0
10654,note_on,,11,0,1,,,,,,,,,,0,,46,46
10663,set_tempo,,47,1,0,,,,,,,937500,,,,,,
10664,control_change,,10,0,1,,,,,,,,64,0,0,,,
10665,note_on,,1,0,1,,,,,,,,,,0,,46,0
