tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,data,note,velocity
139776,note_on,,2,0,1,,,,,,,0,,88,68
139777,note_on,,346,0,4,,,,,,,0,,56,62
139804,control_change,,1399,0,5,,,,,64,0,0,,,
139841,note_off,,64,0,4,,,,,,,0,,54,0
139965,note_on,,189,0,1,,,,,,,0,,87,48
139969,note_on,,4,0,1,,,,,,,0,,83,51
139982,note_off,,13,0,1,,,,,,,0,,88,0
140000,note_off,,18,0,1,,,,,,,0,,85,0
140150,note_on,,150,0,1,,,,,,,0,,88,62
140151,note_on,,1,0,1,,,,,,,0,,85,51
140154,note_on,,313,0,4,,,,,,,0,,52,64
140159,note_off,,5,0,4,,,,,,,0,,56,0
140175,note_off,,24,0,1,,,,,,,0,,87,0
140183,note_off,,8,0,1,,,,,,,0,,83,0
140331,note_on,,148,0,1,,,,,,,0,,87,46
140336,note_off,,5,0,1,,,,,,,0,,88,0
140339,note_on,,3,0,1,,,,,,,0,,83,44
140370,note_off,,31,0,1,,,,,,,0,,85,0
140396,note_off,,26,0,1,,,,,,,0,,87,0
140517,note_on,,121,0,1,,,,,,,0,,82,33
140517,note_on,,0,0,1,,,,,,,0,,85,41
140524,note_off,,7,0,1,,,,,,,0,,83,0
140524,note_on,,365,0,4,,,,,,,0,,59,78
140543,note_off,,19,0,4,,,,,,,0,,52,0
140711,note_on,,187,0,1,,,,,,,0,,80,45
140712,note_on,,1,0,1,,,,,,,0,,83,78
140739,note_off,,27,0,1,,,,,,,0,,82,0
140749,note_off,,10,0,1,,,,,,,0,,85,0
140897,note_on,,354,0,4,,,,,,,0,,61,60
140901,note_on,,152,0,1,,,,,,,0,,85,46
140904,note_on,,3,0,1,,,,,,,0,,82,51
140932,note_off,,28,0,1,,,,,,,0,,83,0
140933,note_off,,1,0,1,,,,,,,0,,80,0
140942,note_off,,45,0,4,,,,,,,0,,59,0
141083,note_on,,0,0,1,,,,,,,0,,80,37
141083,note_on,,150,0,1,,,,,,,0,,83,68
141110,note_off,,27,0,1,,,,,,,0,,82,0
141121,note_off,,11,0,1,,,,,,,0,,85,0
141152,note_off,,31,0,1,,,,,,,0,,83,0
141267,note_off,,115,0,1,,,,,,,0,,80,0
141278,note_on,,336,0,4,,,,,,,0,,63,52
141284,note_on,,17,0,1,,,,,,,0,,82,51
141286,note_on,,2,0,1,,,,,,,0,,78,43
141314,note_off,,36,0,4,,,,,,,0,,61,0
141486,note_on,,0,0,1,,,,,,,0,,76,50
141486,note_on,,200,0,1,,,,,,,0,,80,47
141520,note_off,,34,0,1,,,,,,,0,,82,0
141521,note_off,,1,0,1,,,,,,,0,,78,0
141554,note_off,,240,0,4,,,,,,,0,,63,0
141679,note_on,,125,0,4,,,,,,,0,,35,80
141686,note_on,,165,0,1,,,,,,,0,,82,48
141689,note_on,,3,0,1,,,,,,,0,,78,52
141722,note_off,,33,0,1,,,,,,,0,,76,0
141723,note_off,,1,0,1,,,,,,,0,,80,0
141851,control_change,,2047,0,5,,,,,64,127,0,,,
141871,note_on,,148,0,1,,,,,,,0,,80,46
141874,note_on,,3,0,1,,,,,,,0,,76,56
141901,note_off,,27,0,1,,,,,,,0,,78,0
141908,note_off,,7,0,1,,,,,,,0,,82,0
141938,note_off,,30,0,1,,,,,,,0,,80,0
142048,note_on,,369,0,4,,,,,,,0,,42,52
142056,note_on,,118,0,1,,,,,,,0,,78,42
142057,note_on,,1,0,1,,,,,,,0,,75,33
142065,note_off,,8,0,1,,,,,,,0,,76,0
142096,note_off,,48,0,4,,,,,,,0,,35,0
142243,note_on,,178,0,1,,,,,,,0,,73,41
142246,note_on,,3,0,1,,,,,,,0,,76,58
142273,note_off,,27,0,1,,,,,,,0,,75,0
142286,note_off,,13,0,1,,,,,,,0,,78,0
142432,note_on,,336,0,4,,,,,,,0,,49,53
142435,note_on,,149,0,1,,,,,,,0,,78,45
142437,note_on,,2,0,1,,,,,,,0,,75,47
142450,note_off,,18,0,4,,,,,,,0,,42,0
142461,note_off,,24,0,1,,,,,,,0,,76,0
142467,note_off,,6,0,1,,,,,,,0,,73,0
142629,note_on,,162,0,1,,,,,,,0,,73,39
142631,note_on,,2,0,1,,,,,,,0,,76,70
142659,note_off,,28,0,1,,,,,,,0,,75,0
142666,note_off,,7,0,1,,,,,,,0,,78,0
142699,note_off,,33,0,1,,,,,,,0,,76,0
142798,note_on,,348,0,4,,,,,,,0,,51,44
142814,note_off,,115,0,1,,,,,,,0,,73,0
142816,control_change,,965,0,5,,,,,64,0,0,,,
142829,note_on,,15,0,1,,,,,,,0,,75,44
142832,note_on,,3,0,1,,,,,,,0,,71,70
142842,note_off,,44,0,4,,,,,,,0,,49,0
142848,control_change,,35360,0,3,,,,,10,64,0,,,
143022,note_on,,190,0,1,,,,,,,0,,70,39
143024,note_on,,2,0,1,,,,,,,0,,73,48
143044,note_off,,20,0,1,,,,,,,0,,71,0
143059,note_off,,15,0,1,,,,,,,0,,75,0
143138,note_off,,296,0,4,,,,,,,0,,51,0
143216,note_on,,157,0,1,,,,,,,0,,71,60
143216,note_on,,0,0,1,,,,,,,0,,75,46
143248,note_off,,32,0,1,,,,,,,0,,73,0
143249,note_off,,1,0,1,,,,,,,0,,70,0
143401,note_on,,152,0,1,,,,,,,0,,73,49
143404,note_on,,3,0,1,,,,,,,0,,70,39
143421,note_off,,17,0,1,,,,,,,0,,71,0
143441,note_off,,20,0,1,,,,,,,0,,75,0
143468,note_off,,27,0,1,,,,,,,0,,73,0
143576,note_off,,108,0,1,,,,,,,0,,70,0
143601,note_on,,25,0,1,,,,,,,0,,68,20
143602,note_on,,1,0,1,,,,,,,0,,71,56
143780,note_on,,178,0,1,,,,,,,0,,70,52
143785,note_on,,5,0,1,,,,,,,0,,66,44
143790,note_off,,5,0,1,,,,,,,0,,71,0
143815,note_off,,25,0,1,,,,,,,0,,68,0
143858,note_off,,43,0,1,,,,,,,0,,70,0
143969,note_on,,111,0,1,,,,,,,0,,68,37
143970,note_off,,1,0,1,,,,,,,0,,66,0
143980,note_on,,10,0,1,,,,,,,0,,64,53
144161,note_on,,181,0,1,,,,,,,0,,66,48
144163,note_on,,2,0,1,,,,,,,0,,63,44
144186,note_off,,23,0,1,,,,,,,0,,64,0
144196,note_off,,10,0,1,,,,,,,0,,68,0
144261,note_on,,1123,0,4,,,,,,,0,,37,82
144293,note_off,,97,0,1,,,,,,,0,,63,0
144365,note_on,,104,0,4,,,,,,,0,,52,86
144379,note_on,,86,0,1,,,,,,,0,,64,76
144380,note_on,,1,0,1,,,,,,,0,,61,47
144384,control_change,,12379,0,2,,,,,10,64,0,,,
144408,note_off,,28,0,1,,,,,,,0,,66,0
144436,control_change,,1620,0,5,,,,,64,127,0,,,
144627,note_off,,0,0,4,,,,,,,0,,37,0
144627,note_off,,262,0,4,,,,,,,0,,52,0
144703,note_off,,295,0,1,,,,,,,0,,64,0
144719,note_off,,16,0,1,,,,,,,0,,61,0
145094,note_on,,2246,0,3,,,,,,,0,,49,86
145144,note_on,,50,0,3,,,,,,,0,,57,94
145168,note_on,,24,0,3,,,,,,,0,,64,96
145176,note_on,,792,0,2,,,,,,,0,,93,88
145178,note_on,,2,0,2,,,,,,,0,,90,80
145341,note_off,,163,0,2,,,,,,,0,,93,0
145349,note_off,,8,0,2,,,,,,,0,,90,0
145354,note_on,,5,0,2,,,,,,,0,,92,49
145358,note_on,,4,0,2,,,,,,,0,,88,72
145538,note_on,,180,0,2,,,,,,,0,,90,60
145538,note_on,,0,0,2,,,,,,,0,,86,62
145563,note_off,,25,0,2,,,,,,,0,,88,0
145570,note_off,,7,0,2,,,,,,,0,,92,0
145601,note_off,,31,0,2,,,,,,,0,,90,0
145714,note_on,,113,0,2,,,,,,,0,,85,53
145715,note_off,,1,0,2,,,,,,,0,,86,0
145719,note_on,,4,0,2,,,,,,,0,,88,60
145882,note_off,,714,0,3,,,,,,,0,,64,0
145905,note_off,,23,0,3,,,,,,,0,,57,0
145911,note_off,,192,0,2,,,,,,,0,,88,0
145914,note_off,,9,0,3,,,,,,,0,,49,0
145922,note_off,,11,0,2,,,,,,,0,,85,0
145923,note_on,,1,0,2,,,,,,,0,,86,81
145923,note_on,,0,0,2,,,,,,,0,,83,81
145958,control_change,,1522,0,5,,,,,64,0,0,,,
146098,note_on,,175,0,2,,,,,,,0,,81,52
146100,note_on,,2,0,2,,,,,,,0,,85,64
146124,note_off,,24,0,2,,,,,,,0,,86,0
146128,note_off,,4,0,2,,,,,,,0,,83,0
146174,note_off,,46,0,2,,,,,,,0,,85,0
146296,note_on,,122,0,2,,,,,,,0,,80,53
146298,note_off,,2,0,2,,,,,,,0,,81,0
146299,note_on,,1,0,2,,,,,,,0,,83,64
146485,note_on,,186,0,2,,,,,,,0,,78,50
146487,note_on,,2,0,2,,,,,,,0,,81,54
146511,note_off,,24,0,2,,,,,,,0,,80,0
146530,note_off,,19,0,2,,,,,,,0,,83,0
146662,note_on,,132,0,2,,,,,,,0,,80,54
146667,note_on,,5,0,2,,,,,,,0,,76,62
146692,note_off,,0,0,2,,,,,,,0,,78,0
146692,note_off,,25,0,2,,,,,,,0,,81,0
146770,note_off,,78,0,2,,,,,,,0,,76,0
146855,note_on,,85,0,2,,,,,,,0,,78,56
146859,note_on,,4,0,2,,,,,,,0,,74,64
146896,note_off,,37,0,2,,,,,,,0,,80,0
146942,note_off,,46,0,2,,,,,,,0,,78,0
147039,note_on,,97,0,2,,,,,,,0,,73,62
147040,note_off,,1,0,2,,,,,,,0,,74,0
147042,note_on,,2,0,2,,,,,,,0,,76,56
147048,note_on,,6,0,2,,,,,,,0,,75,39
147090,note_off,,42,0,2,,,,,,,0,,75,0
147234,note_on,,144,0,2,,,,,,,0,,74,68
147234,note_on,,0,0,2,,,,,,,0,,71,68
147260,note_off,,26,0,2,,,,,,,0,,73,0
147270,note_off,,10,0,2,,,,,,,0,,76,0
147409,note_on,,139,0,2,,,,,,,0,,69,49
147410,note_on,,1,0,2,,,,,,,0,,73,72
147439,note_off,,0,0,2,,,,,,,0,,74,0
147439,note_off,,29,0,2,,,,,,,0,,71,0
147490,note_off,,51,0,2,,,,,,,0,,73,0
147608,note_on,,118,0,2,,,,,,,0,,68,45
147613,note_on,,5,0,2,,,,,,,0,,71,53
147618,note_off,,5,0,2,,,,,,,0,,69,0
147795,note_on,,177,0,2,,,,,,,0,,69,58
147801,note_on,,6,0,2,,,,,,,0,,66,46
147829,note_off,,28,0,2,,,,,,,0,,68,0
147831,note_off,,2,0,2,,,,,,,0,,71,0
147987,note_on,,156,0,2,,,,,,,0,,68,66
147988,note_on,,1,0,2,,,,,,,0,,64,58
148017,note_off,,29,0,2,,,,,,,0,,69,0
148021,note_off,,4,0,2,,,,,,,0,,66,0
148083,note_off,,62,0,2,,,,,,,0,,64,0
148164,note_on,,81,0,2,,,,,,,0,,66,58
148168,note_on,,4,0,2,,,,,,,0,,62,51
148210,note_off,,42,0,2,,,,,,,0,,68,0
148264,note_off,,54,0,2,,,,,,,0,,66,0
148356,note_on,,92,0,2,,,,,,,0,,61,64
148358,note_on,,2,0,2,,,,,,,0,,64,71
148359,note_off,,1,0,2,,,,,,,0,,62,0
148552,note_on,,193,0,2,,,,,,,0,,62,71
148553,note_on,,1,0,2,,,,,,,0,,59,87
148586,note_off,,33,0,2,,,,,,,0,,61,0
148594,note_off,,8,0,2,,,,,,,0,,64,0
148763,note_on,,0,0,2,,,,,,,0,,57,94
148763,note_on,,169,0,2,,,,,,,0,,61,94
148793,note_off,,0,0,2,,,,,,,0,,62,0
148793,note_off,,30,0,2,,,,,,,0,,59,0
148855,note_off,,62,0,2,,,,,,,0,,57,0
148966,note_on,,3052,0,3,,,,,,,0,,51,88
148968,note_on,,2,0,3,,,,,,,0,,39,80
148984,note_on,,129,0,2,,,,,,,0,,59,96
148987,note_on,,3,0,2,,,,,,,0,,56,74
149007,note_off,,20,0,2,,,,,,,0,,61,0
149280,set_tempo,350360,10080,1,0,,,,,,,,,,
149376,set_tempo,350360,96,1,0,,,,,,,,,,
149472,set_tempo,350360,96,1,0,,,,,,,,,,
149568,set_tempo,350360,96,1,0,,,,,,,,,,
149664,set_tempo,350360,96,1,0,,,,,,,,,,
149715,note_off,,708,0,2,,,,,,,0,,59,0
149742,note_off,,27,0,2,,,,,,,0,,56,0
149758,note_on,,790,0,3,,,,,,,0,,49,76
149760,set_tempo,350360,96,1,0,,,,,,,,,,
149785,note_on,,43,0,2,,,,,,,0,,58,74
149785,note_on,,0,0,2,,,,,,,0,,55,78
149822,note_off,,64,0,3,,,,,,,0,,51,0
149856,set_tempo,350360,96,1,0,,,,,,,,,,
149952,set_tempo,350360,96,1,0,,,,,,,,,,
150048,set_tempo,350360,96,1,0,,,,,,,,,,
150144,set_tempo,350360,96,1,0,,,,,,,,,,
150240,set_tempo,350360,96,1,0,,,,,,,,,,
150336,set_tempo,350360,96,1,0,,,,,,,,,,
150432,set_tempo,350360,96,1,0,,,,,,,,,,
150468,note_off,,646,0,3,,,,,,,0,,49,0
150475,note_off,,7,0,3,,,,,,,0,,39,0
150513,note_off,,728,0,2,,,,,,,0,,55,0
150519,note_off,,6,0,2,,,,,,,0,,58,0
150528,control_change,,5901,0,4,,,,,10,64,0,,,
150528,set_tempo,350360,96,1,0,,,,,,,,,,
150529,note_on,,1,0,4,,,,,,,0,,32,74
150542,note_on,,23,0,2,,,,,,,0,,56,78
150624,set_tempo,350360,96,1,0,,,,,,,,,,
150720,set_tempo,364973,96,1,0,,,,,,,,,,
150740,control_change,,4782,0,5,,,,,64,127,0,,,
150801,note_off,,272,0,4,,,,,,,0,,32,0
150816,set_tempo,362606,96,1,0,,,,,,,,,,
150841,note_off,,299,0,2,,,,,,,0,,56,0
150912,set_tempo,360272,96,1,0,,,,,,,,,,
150945,note_on,,144,0,4,,,,,,,0,,39,82
151008,set_tempo,357965,96,1,0,,,,,,,,,,
151104,set_tempo,355692,96,1,0,,,,,,,,,,
151132,control_change,,291,0,2,,,,,10,64,0,,,
151200,set_tempo,353460,96,1,0,,,,,,,,,,
151296,set_tempo,351237,96,1,0,,,,,,,,,,
151297,note_on,,352,0,4,,,,,,,0,,51,30
151306,note_on,,174,0,2,,,,,,,0,,75,50
151307,note_on,,1,0,2,,,,,,,0,,71,64
151319,note_off,,22,0,4,,,,,,,0,,39,0
151323,note_on,,4,0,4,,,,,,,0,,59,58
151350,note_off,,27,0,4,,,,,,,0,,51,0
151392,set_tempo,349054,96,1,0,,,,,,,,,,
151488,set_tempo,346887,96,1,0,,,,,,,,,,
151491,note_on,,184,0,2,,,,,,,0,,73,48
151494,note_on,,3,0,2,,,,,,,0,,76,64
151502,note_off,,8,0,2,,,,,,,0,,75,0
151510,note_off,,8,0,2,,,,,,,0,,71,0
151584,set_tempo,344743,96,1,0,,,,,,,,,,
151634,note_off,,284,0,4,,,,,,,0,,59,0
151642,control_change,,902,0,5,,,,,64,0,0,,,
151659,note_on,,25,0,4,,,,,,,0,,43,70
151680,set_tempo,342637,96,1,0,,,,,,,,,,
151687,note_on,,0,0,2,,,,,,,0,,75,48
151687,note_on,,177,0,2,,,,,,,0,,71,60
151704,note_off,,17,0,2,,,,,,,0,,76,0
151717,note_off,,13,0,2,,,,,,,0,,73,0
151776,set_tempo,340553,96,1,0,,,,,,,,,,
151872,set_tempo,338500,96,1,0,,,,,,,,,,
151873,note_on,,156,0,2,,,,,,,0,,73,37
151875,note_on,,2,0,2,,,,,,,0,,76,54
151895,note_off,,20,0,2,,,,,,,0,,75,0
151901,note_off,,6,0,2,,,,,,,0,,71,0
151968,set_tempo,336467,96,1,0,,,,,,,,,,
152047,note_on,,388,0,4,,,,,,,0,,44,64
152050,note_on,,149,0,2,,,,,,,0,,75,47
152052,note_on,,2,0,2,,,,,,,0,,71,66
152064,set_tempo,334454,96,1,0,,,,,,,,,,
152068,note_off,,16,0,2,,,,,,,0,,76,0
152074,note_off,,27,0,4,,,,,,,0,,43,0
152082,note_off,,14,0,2,,,,,,,0,,73,0
152160,set_tempo,332467,96,1,0,,,,,,,,,,
152246,note_on,,164,0,2,,,,,,,0,,73,47
152249,note_on,,3,0,2,,,,,,,0,,76,62
152256,set_tempo,330504,96,1,0,,,,,,,,,,
152262,note_off,,13,0,2,,,,,,,0,,75,0
152271,note_off,,9,0,2,,,,,,,0,,71,0
152341,control_change,,699,0,5,,,,,64,127,0,,,
152352,set_tempo,328557,96,1,0,,,,,,,,,,
152405,note_on,,331,0,4,,,,,,,0,,51,46
152432,note_off,,27,0,4,,,,,,,0,,44,0
152444,note_on,,0,0,2,,,,,,,0,,71,58
152444,note_on,,173,0,2,,,,,,,0,,75,47
152448,set_tempo,326644,96,1,0,,,,,,,,,,
152467,note_off,,23,0,2,,,,,,,0,,76,0
152472,note_off,,5,0,2,,,,,,,0,,73,0
152625,note_on,,153,0,2,,,,,,,0,,73,45
152627,note_on,,2,0,2,,,,,,,0,,76,68
152648,note_off,,21,0,2,,,,,,,0,,71,0
152649,note_off,,1,0,2,,,,,,,0,,75,0
152809,note_on,,377,0,4,,,,,,,0,,59,72
152828,note_on,,179,0,2,,,,,,,0,,75,44
152829,note_on,,1,0,2,,,,,,,0,,71,54
152848,note_off,,19,0,2,,,,,,,0,,76,0
152857,note_off,,9,0,2,,,,,,,0,,73,0
152865,note_off,,56,0,4,,,,,,,0,,51,0
153021,note_on,,164,0,2,,,,,,,0,,73,48
153022,note_on,,1,0,2,,,,,,,0,,76,66
153045,note_off,,23,0,2,,,,,,,0,,75,0
153047,note_off,,2,0,2,,,,,,,0,,71,0
153130,note_off,,265,0,4,,,,,,,0,,59,0
153185,note_on,,55,0,4,,,,,,,0,,39,78
153219,note_on,,172,0,2,,,,,,,0,,75,50
153221,note_on,,2,0,2,,,,,,,0,,71,56
153239,note_off,,18,0,2,,,,,,,0,,76,0
153253,note_off,,14,0,2,,,,,,,0,,73,0
153404,note_on,,151,0,2,,,,,,,0,,73,53
153408,note_on,,4,0,2,,,,,,,0,,76,54
153432,note_off,,24,0,2,,,,,,,0,,75,0
153459,note_off,,27,0,2,,,,,,,0,,71,0
153494,control_change,,1153,0,5,,,,,64,0,0,,,
153513,note_off,,54,0,2,,,,,,,0,,73,0
153563,note_on,,378,0,4,,,,,,,0,,44,72
153573,note_off,,60,0,2,,,,,,,0,,76,0
153605,note_off,,42,0,4,,,,,,,0,,39,0
153606,note_on,,33,0,2,,,,,,,0,,75,46
153607,note_on,,1,0,2,,,,,,,0,,78,71
153790,control_change,,296,0,5,,,,,64,127,0,,,
153802,note_on,,195,0,2,,,,,,,0,,80,42
153804,note_on,,2,0,2,,,,,,,0,,76,64
153823,note_off,,19,0,2,,,,,,,0,,78,0
153825,note_off,,2,0,2,,,,,,,0,,75,0
153976,note_on,,371,0,4,,,,,,,0,,51,68
153996,note_off,,20,0,4,,,,,,,0,,44,0
154005,note_on,,180,0,2,,,,,,,0,,78,70
154028,note_off,,23,0,2,,,,,,,0,,76,0
154028,note_on,,0,0,2,,,,,,,0,,75,64
154038,note_off,,10,0,2,,,,,,,0,,80,0
154196,note_on,,158,0,2,,,,,,,0,,80,46
154204,note_on,,8,0,2,,,,,,,0,,76,66
154220,note_off,,16,0,2,,,,,,,0,,75,0
154223,note_off,,3,0,2,,,,,,,0,,78,0
154372,note_on,,376,0,4,,,,,,,0,,60,72
154387,note_on,,164,0,2,,,,,,,0,,78,74
154391,note_on,,4,0,2,,,,,,,0,,75,70
154393,note_off,,21,0,4,,,,,,,0,,51,0
154412,note_off,,21,0,2,,,,,,,0,,76,0
154418,note_off,,6,0,2,,,,,,,0,,80,0
154563,note_on,,145,0,2,,,,,,,0,,80,43
154569,note_on,,6,0,2,,,,,,,0,,76,66
154589,note_off,,20,0,2,,,,,,,0,,78,0
154590,note_off,,1,0,2,,,,,,,0,,75,0
154707,note_off,,314,0,4,,,,,,,0,,60,0
154750,note_on,,43,0,4,,,,,,,0,,49,74
154751,note_on,,161,0,2,,,,,,,0,,75,54
154753,note_on,,2,0,2,,,,,,,0,,78,56
154774,note_off,,21,0,2,,,,,,,0,,76,0
154782,note_off,,8,0,2,,,,,,,0,,80,0
154940,note_on,,158,0,2,,,,,,,0,,80,41
154943,note_on,,3,0,2,,,,,,,0,,76,64
154961,note_off,,18,0,2,,,,,,,0,,78,0
154962,note_off,,1,0,2,,,,,,,0,,75,0
155050,control_change,,1260,0,5,,,,,64,0,0,,,
155100,note_on,,350,0,4,,,,,,,0,,48,72
155128,note_on,,166,0,2,,,,,,,0,,78,66
155130,note_on,,2,0,2,,,,,,,0,,75,60
155154,note_off,,24,0,2,,,,,,,0,,76,0
155157,note_off,,57,0,4,,,,,,,0,,49,0
155160,note_off,,6,0,2,,,,,,,0,,80,0
155294,control_change,,244,0,5,,,,,64,127,0,,,
155310,note_on,,150,0,2,,,,,,,0,,80,42
155318,note_on,,8,0,2,,,,,,,0,,76,66
155332,note_off,,14,0,2,,,,,,,0,,78,0
155336,note_off,,4,0,2,,,,,,,0,,75,0
155492,note_off,,335,0,4,,,,,,,0,,48,0
155493,note_on,,1,0,4,,,,,,,0,,51,64
155497,note_on,,161,0,2,,,,,,,0,,75,52
155498,note_on,,1,0,2,,,,,,,0,,78,54
155520,note_off,,22,0,2,,,,,,,0,,76,0
155528,note_off,,8,0,2,,,,,,,0,,80,0
155690,note_on,,162,0,2,,,,,,,0,,80,41
155692,note_on,,2,0,2,,,,,,,0,,76,60
155714,note_off,,22,0,2,,,,,,,0,,78,0
155714,note_off,,0,0,2,,,,,,,0,,75,0
155878,note_on,,385,0,4,,,,,,,0,,60,78
155883,note_on,,0,0,2,,,,,,,0,,75,53
155883,note_on,,169,0,2,,,,,,,0,,78,58
155906,note_off,,23,0,2,,,,,,,0,,76,0
155916,note_off,,10,0,2,,,,,,,0,,80,0
155923,note_off,,45,0,4,,,,,,,0,,51,0
156076,note_on,,160,0,2,,,,,,,0,,80,43
156079,note_on,,3,0,2,,,,,,,0,,76,62
156098,note_off,,19,0,2,,,,,,,0,,78,0
156101,note_off,,3,0,2,,,,,,,0,,75,0
156189,note_off,,266,0,4,,,,,,,0,,60,0
156247,control_change,,953,0,5,,,,,64,0,0,,,
156248,note_on,,59,0,4,,,,,,,0,,39,80
156270,note_on,,169,0,2,,,,,,,0,,75,44
156273,note_on,,3,0,2,,,,,,,0,,78,50
156295,note_off,,22,0,2,,,,,,,0,,76,0
156304,note_off,,9,0,2,,,,,,,0,,80,0
156451,note_on,,147,0,2,,,,,,,0,,80,28
156457,note_off,,6,0,2,,,,,,,0,,78,0
156468,note_on,,11,0,2,,,,,,,0,,76,47
156512,note_off,,44,0,2,,,,,,,0,,75,0
156638,note_on,,390,0,4,,,,,,,0,,44,80
156641,note_off,,129,0,2,,,,,,,0,,80,0
156653,note_on,,12,0,2,,,,,,,0,,78,37
156660,note_on,,7,0,2,,,,,,,0,,81,62
156670,note_off,,10,0,2,,,,,,,0,,76,0
156680,note_off,,42,0,4,,,,,,,0,,39,0
156846,note_off,,176,0,2,,,,,,,0,,81,0
156848,note_on,,2,0,2,,,,,,,0,,77,56
156849,note_on,,1,0,2,,,,,,,0,,80,46
156855,note_on,,6,0,2,,,,,,,0,,81,42
156868,note_off,,13,0,2,,,,,,,0,,78,0
156879,note_off,,11,0,2,,,,,,,0,,81,0
156992,note_off,,113,0,2,,,,,,,0,,77,0
157015,note_on,,335,0,4,,,,,,,0,,52,70
157027,note_off,,12,0,4,,,,,,,0,,44,0
157034,note_on,,42,0,2,,,,,,,0,,79,60
157037,note_on,,3,0,2,,,,,,,0,,76,58
157059,note_off,,22,0,2,,,,,,,0,,80,0
157221,note_on,,162,0,2,,,,,,,0,,75,42
157225,note_on,,4,0,2,,,,,,,0,,78,50
157238,note_off,,13,0,2,,,,,,,0,,76,0
157245,note_off,,7,0,2,,,,,,,0,,79,0
157423,note_on,,178,0,2,,,,,,,0,,77,66
157426,note_on,,3,0,2,,,,,,,0,,74,62
157432,note_off,,405,0,4,,,,,,,0,,52,0
157440,note_on,,8,0,4,,,,,,,0,,61,48
157443,note_off,,17,0,2,,,,,,,0,,75,0
157445,note_off,,2,0,2,,,,,,,0,,78,0
157620,note_on,,175,0,2,,,,,,,0,,73,37
157621,note_on,,1,0,2,,,,,,,0,,76,76
157643,note_off,,22,0,2,,,,,,,0,,74,0
157646,note_off,,3,0,2,,,,,,,0,,77,0
157779,note_off,,339,0,4,,,,,,,0,,61,0
157789,note_on,,10,0,4,,,,,,,0,,51,66
157808,note_on,,162,0,2,,,,,,,0,,77,68
157812,note_on,,4,0,2,,,,,,,0,,74,70
157822,note_off,,10,0,2,,,,,,,0,,76,0
157830,note_off,,8,0,2,,,,,,,0,,73,0
157997,note_on,,0,0,2,,,,,,,0,,75,60
157997,note_on,,167,0,2,,,,,,,0,,78,64
158012,note_off,,15,0,2,,,,,,,0,,77,0
158020,note_off,,8,0,2,,,,,,,0,,74,0
158172,note_on,,383,0,4,,,,,,,0,,49,62
158198,note_on,,178,0,2,,,,,,,0,,79,72
158200,note_on,,2,0,2,,,,,,,0,,76,58
158217,note_off,,17,0,2,,,,,,,0,,75,0
158221,note_off,,4,0,2,,,,,,,0,,78,0
158221,note_off,,49,0,4,,,,,,,0,,51,0
158381,note_on,,0,0,2,,,,,,,0,,75,46
158381,note_on,,160,0,2,,,,,,,0,,78,51
158399,note_off,,18,0,2,,,,,,,0,,76,0
158406,note_off,,7,0,2,,,,,,,0,,79,0
158582,note_on,,176,0,2,,,,,,,0,,77,68
158583,note_on,,1,0,2,,,,,,,0,,74,62
158592,note_on,,371,0,4,,,,,,,0,,52,64
158606,note_off,,23,0,2,,,,,,,0,,75,0
158609,note_off,,3,0,2,,,,,,,0,,78,0
158769,note_on,,160,0,2,,,,,,,0,,76,72
158772,note_on,,3,0,2,,,,,,,0,,73,41
158790,note_off,,18,0,2,,,,,,,0,,77,0
158800,note_off,,10,0,2,,,,,,,0,,74,0
158949,note_on,,357,0,4,,,,,,,0,,61,51
158958,note_on,,158,0,2,,,,,,,0,,75,43
158965,note_on,,7,0,2,,,,,,,0,,72,54
158975,note_off,,10,0,2,,,,,,,0,,76,0
158998,note_off,,23,0,2,,,,,,,0,,73,0
159002,note_off,,53,0,4,,,,,,,0,,49,0
159056,note_off,,54,0,4,,,,,,,0,,52,0
159117,note_off,,119,0,2,,,,,,,0,,72,0
159139,note_off,,22,0,2,,,,,,,0,,75,0
159151,note_on,,0,0,2,,,,,,,0,,74,64
159151,note_on,,12,0,2,,,,,,,0,,71,56
159325,note_off,,269,0,4,,,,,,,0,,61,0
159341,note_off,,190,0,2,,,,,,,0,,71,0
159341,note_on,,0,0,2,,,,,,,0,,72,52
159343,note_on,,2,0,2,,,,,,,0,,75,49
159358,note_on,,33,0,4,,,,,,,0,,32,82
159363,note_off,,20,0,2,,,,,,,0,,74,0
159462,control_change,,3215,0,5,,,,,64,127,0,,,
159513,note_off,,150,0,2,,,,,,,0,,72,0
159518,note_off,,5,0,2,,,,,,,0,,75,0
159523,note_on,,5,0,2,,,,,,,0,,73,43
159529,note_on,,6,0,2,,,,,,,0,,76,68
159686,note_off,,157,0,2,,,,,,,0,,76,0
159694,note_off,,8,0,2,,,,,,,0,,73,0
159723,note_on,,29,0,2,,,,,,,0,,74,62
159725,note_on,,2,0,2,,,,,,,0,,77,66
159733,note_on,,375,0,4,,,,,,,0,,44,70
159777,note_off,,44,0,4,,,,,,,0,,32,0
159902,note_off,,177,0,2,,,,,,,0,,77,0
159914,note_on,,12,0,2,,,,,,,0,,73,47
159915,note_on,,1,0,2,,,,,,,0,,76,62
159933,note_off,,18,0,2,,,,,,,0,,74,0
160094,note_on,,317,0,4,,,,,,,0,,52,70
