tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
9960,note_on,,,,,16,0,1,,,,,,0,,76,66
9960,set_tempo,,,,,24,1,0,,307692,,,,,,,
9982,note_on,,,,,0,0,2,,,,,,1,,55,0
9982,note_on,,,,,22,0,1,,,,,,0,,64,0
9982,note_on,,,,,0,0,2,,,,,,1,,49,0
9982,note_on,,,,,38,0,2,,,,,,1,,58,0
9984,note_on,,,,,2,0,1,,,,,,0,,76,0
9984,note_on,,,,,0,0,1,,,,,,0,,75,67
9984,note_on,,,,,2,0,2,,,,,,1,,37,42
9984,set_tempo,,,,,24,1,0,,363636,,,,,,,
9986,control_change,,,,,2,0,1,,,,64,0,0,,,
9986,control_change,,,,,2,0,2,,,,64,0,1,,,
9992,control_change,,,,,6,0,1,,,,64,127,0,,,
9992,control_change,,,,,6,0,2,,,,64,127,1,,,
10008,note_on,,,,,16,0,2,,,,,,1,,37,0
10032,note_on,,,,,40,0,1,,,,,,0,,63,52
10032,set_tempo,,,,,48,1,0,,303030,,,,,,,
10056,note_on,,,,,24,0,1,,,,,,0,,63,0
10076,control_change,,,,,20,0,1,,,,64,0,0,,,
10076,control_change,,,,,68,0,2,,,,64,0,1,,,
10078,note_on,,,,,2,0,1,,,,,,0,,75,0
10080,note_on,,,,,0,0,2,,,,,,1,,59,46
10080,note_on,,,,,2,0,1,,,,,,0,,66,65
10080,note_on,,,,,0,0,2,,,,,,1,,56,44
10080,note_on,,,,,4,0,2,,,,,,1,,49,42
10080,control_change,,,,,0,0,2,,,,64,0,1,,,
10080,control_change,,,,,0,0,1,,,,64,0,0,,,
10080,set_tempo,,,,,48,1,0,,291262,,,,,,,
10088,control_change,,,,,8,0,2,,,,64,127,1,,,
10088,control_change,,,,,8,0,1,,,,64,127,0,,,
10104,set_tempo,,,,,24,1,0,,285714,,,,,,,
10104,note_on,,,,,16,0,1,,,,,,0,,78,73
10126,note_on,,,,,22,0,1,,,,,,0,,66,0
10126,note_on,,,,,0,0,2,,,,,,1,,56,0
10126,note_on,,,,,0,0,2,,,,,,1,,49,0
10126,note_on,,,,,38,0,2,,,,,,1,,59,0
10128,note_on,,,,,0,0,1,,,,,,0,,77,74
10128,note_on,,,,,2,0,1,,,,,,0,,78,0
10128,set_tempo,,,,,24,1,0,,307692,,,,,,,
10128,note_on,,,,,2,0,2,,,,,,1,,37,46
10130,control_change,,,,,2,0,2,,,,64,0,1,,,
10130,control_change,,,,,2,0,1,,,,64,0,0,,,
10136,control_change,,,,,6,0,1,,,,64,127,0,,,
10136,control_change,,,,,6,0,2,,,,64,127,1,,,
10152,note_on,,,,,16,0,2,,,,,,1,,37,0
10176,set_tempo,,,,,48,1,0,,281690,,,,,,,
10176,note_on,,,,,40,0,1,,,,,,0,,65,68
10200,note_on,,,,,24,0,1,,,,,,0,,65,0
10220,control_change,,,,,20,0,1,,,,64,0,0,,,
10220,control_change,,,,,68,0,2,,,,64,0,1,,,
10222,note_on,,,,,2,0,1,,,,,,0,,77,0
10224,note_on,,,,,2,0,1,,,,,,0,,68,76
10224,control_change,,,,,0,0,1,,,,64,0,0,,,
10224,set_tempo,,,,,48,1,0,,297030,,,,,,,
10224,control_change,,,,,0,0,2,,,,64,0,1,,,
10224,note_on,,,,,0,0,2,,,,,,1,,64,54
10224,note_on,,,,,4,0,2,,,,,,1,,58,50
10224,note_on,,,,,0,0,2,,,,,,1,,61,52
10232,control_change,,,,,8,0,2,,,,64,127,1,,,
10232,control_change,,,,,8,0,1,,,,64,127,0,,,
10248,set_tempo,,,,,24,1,0,,291262,,,,,,,
10248,note_on,,,,,16,0,1,,,,,,0,,80,86
10270,note_on,,,,,38,0,2,,,,,,1,,64,0
10270,note_on,,,,,0,0,2,,,,,,1,,61,0
10270,note_on,,,,,0,0,2,,,,,,1,,58,0
10270,note_on,,,,,22,0,1,,,,,,0,,68,0
10272,set_tempo,,,,,24,1,0,,281690,,,,,,,
10272,note_on,,,,,0,0,1,,,,,,0,,79,88
10272,note_on,,,,,2,0,1,,,,,,0,,80,0
10272,note_on,,,,,2,0,2,,,,,,1,,37,58
10274,control_change,,,,,2,0,2,,,,64,0,1,,,
10274,control_change,,,,,2,0,1,,,,64,0,0,,,
10280,control_change,,,,,6,0,1,,,,64,127,0,,,
10280,control_change,,,,,6,0,2,,,,64,127,1,,,
10296,note_on,,,,,16,0,2,,,,,,1,,37,0
10320,note_on,,,,,40,0,1,,,,,,0,,67,70
10320,set_tempo,,,,,48,1,0,,291262,,,,,,,
10344,note_on,,,,,24,0,1,,,,,,0,,67,0
10364,control_change,,,,,20,0,1,,,,64,0,0,,,
10364,control_change,,,,,68,0,2,,,,64,0,1,,,
10366,note_on,,,,,2,0,1,,,,,,0,,79,0
10368,control_change,,,,,0,0,2,,,,64,0,1,,,
10368,note_on,,,,,0,0,2,,,,,,1,,68,56
10368,note_on,,,,,0,0,2,,,,,,1,,63,54
10368,note_on,,,,,4,0,2,,,,,,1,,59,52
10368,control_change,,,,,0,0,1,,,,64,0,0,,,
10368,note_on,,,,,2,0,1,,,,,,0,,76,78
10376,control_change,,,,,8,0,1,,,,64,127,0,,,
10376,control_change,,,,,8,0,2,,,,64,127,1,,,
10392,set_tempo,,,,,72,1,0,,285714,,,,,,,
10392,note_on,,,,,16,0,1,,,,,,0,,88,80
10414,note_on,,,,,0,0,2,,,,,,1,,59,0
10414,note_on,,,,,0,0,2,,,,,,1,,63,0
10414,note_on,,,,,38,0,2,,,,,,1,,68,0
10414,note_on,,,,,22,0,1,,,,,,0,,76,0
10416,set_tempo,,,,,24,1,0,,297030,,,,,,,
10416,note_on,,,,,0,0,2,,,,,,1,,49,66
10416,note_on,,,,,2,0,1,,,,,,0,,88,0
10416,note_on,,,,,0,0,1,,,,,,0,,87,82
10416,note_on,,,,,2,0,2,,,,,,1,,37,62
10418,control_change,,,,,2,0,2,,,,64,0,1,,,
10418,control_change,,,,,2,0,1,,,,64,0,0,,,
10424,control_change,,,,,6,0,2,,,,64,127,1,,,
10424,control_change,,,,,6,0,1,,,,64,127,0,,,
10440,note_on,,,,,0,0,2,,,,,,1,,37,0
10440,note_on,,,,,16,0,2,,,,,,1,,49,0
10464,set_tempo,,,,,48,1,0,,271493,,,,,,,
10464,note_on,,,,,40,0,1,,,,,,0,,75,72
10488,note_on,,,,,24,0,1,,,,,,0,,75,0
10508,control_change,,,,,68,0,2,,,,64,0,1,,,
10508,control_change,,,,,20,0,1,,,,64,0,0,,,
10510,note_on,,,,,2,0,1,,,,,,0,,87,0
10512,set_tempo,,,,,48,1,0,,281690,,,,,,,
10512,note_on,,,,,2,0,1,,,,,,0,,66,74
10512,control_change,,,,,0,0,1,,,,64,0,0,,,
10512,control_change,,,,,0,0,2,,,,64,0,1,,,
10512,note_on,,,,,0,0,2,,,,,,1,,62,58
10512,note_on,,,,,0,0,2,,,,,,1,,59,56
10512,note_on,,,,,4,0,2,,,,,,1,,56,54
10520,control_change,,,,,8,0,2,,,,64,127,1,,,
10520,control_change,,,,,8,0,1,,,,64,127,0,,,
10536,set_tempo,,,,,24,1,0,,271493,,,,,,,
10536,note_on,,,,,16,0,1,,,,,,0,,78,78
10558,note_on,,,,,22,0,1,,,,,,0,,66,0
10558,note_on,,,,,38,0,2,,,,,,1,,62,0
10558,note_on,,,,,0,0,2,,,,,,1,,59,0
10558,note_on,,,,,0,0,2,,,,,,1,,56,0
10560,note_on,,,,,0,0,1,,,,,,0,,77,80
10560,note_on,,,,,2,0,2,,,,,,1,,37,66
10560,note_on,,,,,0,0,2,,,,,,1,,49,70
10560,set_tempo,,,,,24,1,0,,297030,,,,,,,
10560,note_on,,,,,2,0,1,,,,,,0,,78,0
10562,control_change,,,,,2,0,2,,,,64,0,1,,,
10562,control_change,,,,,2,0,1,,,,64,0,0,,,
10568,control_change,,,,,6,0,1,,,,64,127,0,,,
10568,control_change,,,,,6,0,2,,,,64,127,1,,,
10584,note_on,,,,,16,0,2,,,,,,1,,49,0
10584,note_on,,,,,0,0,2,,,,,,1,,37,0
10608,note_on,,,,,40,0,1,,,,,,0,,65,66
10608,set_tempo,,,,,48,1,0,,271493,,,,,,,
10632,note_on,,,,,24,0,1,,,,,,0,,65,0
10652,control_change,,,,,20,0,1,,,,64,0,0,,,
10652,control_change,,,,,68,0,2,,,,64,0,1,,,
10654,note_on,,,,,2,0,1,,,,,,0,,77,0
10656,set_tempo,,,,,48,1,0,,291262,,,,,,,
10656,note_on,,,,,4,0,2,,,,,,1,,58,58
10656,control_change,,,,,0,0,2,,,,64,0,1,,,
10656,note_on,,,,,0,0,2,,,,,,1,,66,62
10656,control_change,,,,,0,0,1,,,,64,0,0,,,
10656,note_on,,,,,0,0,2,,,,,,1,,61,60
10656,note_on,,,,,2,0,1,,,,,,0,,74,82
10664,control_change,,,,,8,0,2,,,,64,127,1,,,
10664,control_change,,,,,8,0,1,,,,64,127,0,,,
10680,set_tempo,,,,,24,1,0,,307692,,,,,,,
10680,note_on,,,,,16,0,1,,,,,,0,,86,83
10702,note_on,,,,,22,0,1,,,,,,0,,74,0
10702,note_on,,,,,0,0,2,,,,,,1,,61,0
10702,note_on,,,,,38,0,2,,,,,,1,,66,0
10702,note_on,,,,,0,0,2,,,,,,1,,58,0
10704,set_tempo,,,,,24,1,0,,285714,,,,,,,
10704,note_on,,,,,0,0,2,,,,,,1,,49,74
10704,note_on,,,,,2,0,2,,,,,,1,,37,70
10704,note_on,,,,,2,0,1,,,,,,0,,86,0
10704,note_on,,,,,0,0,1,,,,,,0,,85,86
10706,control_change,,,,,2,0,2,,,,64,0,1,,,
10706,control_change,,,,,2,0,1,,,,64,0,0,,,
10712,control_change,,,,,6,0,2,,,,64,127,1,,,
10712,control_change,,,,,6,0,1,,,,64,127,0,,,
10728,note_on,,,,,0,0,2,,,,,,1,,37,0
10728,note_on,,,,,16,0,2,,,,,,1,,49,0
10752,note_on,,,,,40,0,1,,,,,,0,,73,76
10752,set_tempo,,,,,48,1,0,,258621,,,,,,,
10776,note_on,,,,,24,0,1,,,,,,0,,73,0
10796,control_change,,,,,20,0,1,,,,64,0,0,,,
10796,control_change,,,,,68,0,2,,,,64,0,1,,,
10798,note_on,,,,,2,0,1,,,,,,0,,85,0
10800,control_change,,,,,0,0,2,,,,64,0,1,,,
10800,note_on,,,,,0,0,2,,,,,,1,,66,64
10800,note_on,,,,,4,0,2,,,,,,1,,57,60
10800,set_tempo,,,,,48,1,0,,297030,,,,,,,
10800,note_on,,,,,0,0,2,,,,,,1,,63,62
10800,control_change,,,,,0,0,1,,,,64,0,0,,,
10800,note_on,,,,,2,0,1,,,,,,0,,73,88
10808,control_change,,,,,8,0,2,,,,64,127,1,,,
10808,control_change,,,,,8,0,1,,,,64,127,0,,,
10824,set_tempo,,,,,24,1,0,,333333,,,,,,,
10824,note_on,,,,,16,0,1,,,,,,0,,85,91
10846,note_on,,,,,38,0,2,,,,,,1,,66,0
10846,note_on,,,,,0,0,2,,,,,,1,,63,0
10846,note_on,,,,,0,0,2,,,,,,1,,57,0
10846,note_on,,,,,22,0,1,,,,,,0,,73,0
10848,note_on,,,,,2,0,2,,,,,,1,,25,62
10848,note_on,,,,,2,0,1,,,,,,0,,85,0
10848,note_on,,,,,0,0,2,,,,,,1,,37,72
10848,set_tempo,,,,,24,1,0,,363636,,,,,,,
10848,note_on,,,,,0,0,1,,,,,,0,,84,94
10850,control_change,,,,,2,0,1,,,,64,0,0,,,
10850,control_change,,,,,2,0,2,,,,64,0,1,,,
10856,control_change,,,,,6,0,1,,,,64,127,0,,,
10856,control_change,,,,,6,0,2,,,,64,127,1,,,
10872,note_on,,,,,16,0,2,,,,,,1,,37,0
10872,note_on,,,,,0,0,2,,,,,,1,,25,0
10896,note_on,,,,,40,0,1,,,,,,0,,72,83
10896,set_tempo,,,,,48,1,0,,372671,,,,,,,
10920,note_on,,,,,24,0,1,,,,,,0,,72,0
10940,control_change,,,,,68,0,2,,,,64,0,1,,,
10940,control_change,,,,,20,0,1,,,,64,0,0,,,
10942,note_on,,,,,2,0,1,,,,,,0,,84,0
10944,set_tempo,,,,,48,1,0,,363636,,,,,,,
10944,control_change,,,,,0,0,2,,,,64,0,1,,,
10944,note_on,,,,,0,0,2,,,,,,1,,69,66
10944,note_on,,,,,0,0,2,,,,,,1,,66,64
10944,note_on,,,,,0,0,2,,,,,,1,,60,62
10944,note_on,,,,,4,0,2,,,,,,1,,57,60
10944,note_on,,,,,0,0,2,,,,,,1,,63,63
10944,control_change,,,,,0,0,1,,,,64,0,0,,,
10944,note_on,,,,,2,0,1,,,,,,0,,77,97
10952,control_change,,,,,8,0,2,,,,64,127,1,,,
10952,control_change,,,,,8,0,1,,,,64,127,0,,,
10968,set_tempo,,,,,24,1,0,,434783,,,,,,,
10968,note_on,,,,,16,0,1,,,,,,0,,89,95
10990,note_on,,,,,0,0,2,,,,,,1,,60,0
10990,note_on,,,,,0,0,2,,,,,,1,,66,0
10990,note_on,,,,,0,0,2,,,,,,1,,57,0
10990,note_on,,,,,0,0,2,,,,,,1,,63,0
10990,note_on,,,,,22,0,1,,,,,,0,,77,0
10990,note_on,,,,,38,0,2,,,,,,1,,69,0
10992,set_tempo,,,,,24,1,0,,517241,,,,,,,
10992,note_on,,,,,2,0,1,,,,,,0,,89,0
10992,note_on,,,,,2,0,2,,,,,,1,,25,64
10992,note_on,,,,,0,0,2,,,,,,1,,37,74
10992,note_on,,,,,0,0,1,,,,,,0,,87,98
10994,control_change,,,,,2,0,1,,,,64,0,0,,,
10994,control_change,,,,,2,0,2,,,,64,0,1,,,
11000,control_change,,,,,6,0,2,,,,64,127,1,,,
11000,control_change,,,,,6,0,1,,,,64,127,0,,,
11016,note_on,,,,,0,0,2,,,,,,1,,25,0
11016,note_on,,,,,16,0,2,,,,,,1,,37,0
11040,set_tempo,,,,,48,1,0,,645161,,,,,,,
11040,note_on,,,,,40,0,1,,,,,,0,,75,94
11064,note_on,,,,,24,0,1,,,,,,0,,75,0
11084,control_change,,,,,20,0,1,,,,64,0,0,,,
11084,control_change,,,,,68,0,2,,,,64,0,1,,,
11086,note_on,,,,,2,0,1,,,,,,0,,87,0
11088,note_on,,,,,0,0,1,,,,,,0,,84,94
11088,note_on,,,,,2,0,1,,,,,,0,,78,88
11088,note_on,,,,,4,0,2,,,,,,1,,69,76
11088,note_on,,,,,0,0,2,,,,,,1,,75,82
11088,control_change,,,,,0,0,2,,,,64,0,1,,,
11088,note_on,,,,,0,0,1,,,,,,0,,90,98
11088,control_change,,,,,0,0,1,,,,64,0,0,,,
11088,set_tempo,,,,,48,1,0,,357143,,,,,,,
11136,note_on,,,,,0,0,1,,,,,,0,,84,0
11136,note_on,,,,,0,0,2,,,,,,1,,74,72
11136,note_on,,,,,0,0,2,,,,,,1,,68,68
11136,note_on,,,,,0,0,2,,,,,,1,,69,0
11136,note_on,,,,,48,0,2,,,,,,1,,75,0
11136,note_on,,,,,48,0,1,,,,,,0,,90,0
11136,note_on,,,,,0,0,1,,,,,,0,,83,94
11136,note_on,,,,,0,0,1,,,,,,0,,77,86
11136,note_on,,,,,0,0,1,,,,,,0,,78,0
11136,set_tempo,,,,,48,1,0,,285714,,,,,,,
11182,note_on,,,,,46,0,2,,,,,,1,,74,0
11182,note_on,,,,,0,0,2,,,,,,1,,68,0
11182,note_on,,,,,46,0,1,,,,,,0,,83,0
11182,note_on,,,,,0,0,1,,,,,,0,,77,0
11184,note_on,,,,,2,0,1,,,,,,0,,75,82
11184,note_on,,,,,0,0,1,,,,,,0,,81,88
11184,note_on,,,,,0,0,1,,,,,,0,,87,92
11184,set_tempo,,,,,48,1,0,,271493,,,,,,,
11184,note_on,,,,,0,0,2,,,,,,1,,72,74
11184,note_on,,,,,2,0,2,,,,,,1,,66,68
11232,set_tempo,,,,,48,1,0,,266667,,,,,,,
11232,note_on,,,,,0,0,1,,,,,,0,,75,0
11232,note_on,,,,,48,0,2,,,,,,1,,72,0
11232,note_on,,,,,0,0,2,,,,,,1,,66,0
11232,note_on,,,,,0,0,2,,,,,,1,,65,64
11232,note_on,,,,,0,0,2,,,,,,1,,71,68
11232,control_change,,,,,0,0,2,,,,64,0,1,,,
11232,control_change,,,,,0,0,1,,,,64,0,0,,,
11232,note_on,,,,,0,0,1,,,,,,0,,80,88
11232,note_on,,,,,48,0,1,,,,,,0,,87,0
11232,note_on,,,,,0,0,1,,,,,,0,,81,0
11232,note_on,,,,,0,0,1,,,,,,0,,74,78
11278,note_on,,,,,46,0,1,,,,,,0,,80,0
11278,note_on,,,,,0,0,1,,,,,,0,,74,0
11278,note_on,,,,,46,0,2,,,,,,1,,71,0
11278,note_on,,,,,0,0,2,,,,,,1,,65,0
11280,note_on,,,,,2,0,1,,,,,,0,,72,76
11280,note_on,,,,,0,0,1,,,,,,0,,78,82
11280,note_on,,,,,0,0,1,,,,,,0,,84,86
11280,set_tempo,,,,,48,1,0,,271493,,,,,,,
11280,note_on,,,,,2,0,2,,,,,,1,,63,66
11280,note_on,,,,,0,0,2,,,,,,1,,69,72
11328,note_on,,,,,0,0,1,,,,,,0,,77,84
11328,note_on,,,,,0,0,1,,,,,,0,,71,76
11328,note_on,,,,,0,0,1,,,,,,0,,72,0
11328,note_on,,,,,0,0,1,,,,,,0,,78,0
11328,set_tempo,,,,,48,1,0,,392157,,,,,,,
11328,note_on,,,,,48,0,1,,,,,,0,,84,0
11328,note_on,,,,,0,0,2,,,,,,1,,68,66
11328,note_on,,,,,48,0,2,,,,,,1,,69,0
11328,note_on,,,,,0,0,2,,,,,,1,,63,0
11328,note_on,,,,,0,0,2,,,,,,1,,62,62
11374,note_on,,,,,46,0,2,,,,,,1,,68,0
11374,note_on,,,,,0,0,2,,,,,,1,,62,0
11374,note_on,,,,,0,0,1,,,,,,0,,71,0
11374,note_on,,,,,46,0,1,,,,,,0,,77,0
11376,control_change,,,,,0,0,1,,,,64,0,0,,,
11376,note_on,,,,,0,0,1,,,,,,0,,81,96
11376,note_on,,,,,0,0,1,,,,,,0,,75,92
11376,note_on,,,,,2,0,1,,,,,,0,,69,86
11376,set_tempo,,,,,48,1,0,,500000,,,,,,,
11376,note_on,,,,,2,0,2,,,,,,1,,60,74
11376,control_change,,,,,0,0,2,,,,64,0,1,,,
11376,note_on,,,,,0,0,2,,,,,,1,,66,80
11472,set_tempo,,,,,96,1,0,,357143,,,,,,,
11472,note_on,,,,,0,0,2,,,,,,1,,65,66
11472,note_on,,,,,0,0,2,,,,,,1,,61,60
11472,note_on,,,,,0,0,2,,,,,,1,,60,0
11472,note_on,,,,,96,0,2,,,,,,1,,66,0
11472,note_on,,,,,96,0,1,,,,,,0,,81,0
11472,note_on,,,,,0,0,1,,,,,,0,,75,0
11472,note_on,,,,,0,0,1,,,,,,0,,69,0
11472,note_on,,,,,0,0,1,,,,,,0,,68,70
11472,note_on,,,,,0,0,1,,,,,,0,,77,76
11472,note_on,,,,,0,0,1,,,,,,0,,80,80
11518,note_on,,,,,0,0,1,,,,,,0,,77,0
11518,note_on,,,,,46,0,1,,,,,,0,,80,0
11518,note_on,,,,,0,0,2,,,,,,1,,61,0
11518,note_on,,,,,46,0,2,,,,,,1,,65,0
11518,note_on,,,,,0,0,1,,,,,,0,,68,0
11520,control_change,,,,,2,0,1,,,,64,0,0,,,
11520,control_change,,,,,0,0,2,,,,64,0,1,,,
11520,set_tempo,,,,,48,1,0,,258621,,,,,,,
11520,note_on,,,,,2,0,2,,,,,,1,,49,70
11544,set_tempo,,,,,24,1,0,,254237,,,,,,,
11544,note_on,,,,,24,0,2,,,,,,1,,49,0
11544,note_on,,,,,0,0,2,,,,,,1,,54,74
11566,note_on,,,,,22,0,2,,,,,,1,,54,0
11568,note_on,,,,,2,0,2,,,,,,1,,53,78
11568,set_tempo,,,,,24,1,0,,372671,,,,,,,
11576,control_change,,,,,8,0,2,,,,64,127,1,,,
11576,control_change,,,,,56,0,1,,,,64,127,0,,,
11592,note_on,,,,,16,0,2,,,,,,1,,53,0
11616,set_tempo,,,,,48,1,0,,472441,,,,,,,
11616,note_on,,,,,24,0,2,,,,,,1,,37,68
11640,note_on,,,,,24,0,2,,,,,,1,,37,0
11664,note_on,,,,,88,0,1,,,,,,0,,66,64
11664,set_tempo,,,,,48,1,0,,428571,,,,,,,
11664,note_on,,,,,0,0,1,,,,,,0,,78,74
11664,control_change,,,,,0,0,1,,,,64,127,0,,,
11664,note_on,,,,,24,0,2,,,,,,1,,57,56
11664,note_on,,,,,0,0,2,,,,,,1,,62,60
11664,control_change,,,,,0,0,2,,,,64,127,1,,,
11664,note_on,,,,,0,0,1,,,,,,0,,72,70
11666,control_change,,,,,2,0,2,,,,64,0,1,,,
11666,control_change,,,,,2,0,1,,,,64,0,0,,,
11760,note_on,,,,,0,0,2,,,,,,1,,61,46
11760,note_on,,,,,94,0,2,,,,,,1,,62,0
11760,note_on,,,,,0,0,2,,,,,,1,,56,42
11760,set_tempo,,,,,96,1,0,,363636,,,,,,,
11760,note_on,,,,,0,0,1,,,,,,0,,77,60
11760,note_on,,,,,0,0,1,,,,,,0,,73,54
11760,note_on,,,,,0,0,1,,,,,,0,,65,50
11760,note_on,,,,,0,0,1,,,,,,0,,66,0
11760,note_on,,,,,0,0,2,,,,,,1,,57,0
11760,note_on,,,,,94,0,1,,,,,,0,,78,0
11760,note_on,,,,,0,0,1,,,,,,0,,72,0
11806,note_on,,,,,46,0,2,,,,,,1,,61,0
11806,note_on,,,,,0,0,2,,,,,,1,,56,0
11808,control_change,,,,,0,0,2,,,,64,0,1,,,
11808,note_on,,,,,2,0,2,,,,,,1,,49,58
11808,set_tempo,,,,,48,1,0,,276498,,,,,,,
11808,note_on,,,,,48,0,1,,,,,,0,,77,0
11808,note_on,,,,,0,0,1,,,,,,0,,73,0
11808,note_on,,,,,0,0,1,,,,,,0,,65,0
11808,control_change,,,,,0,0,1,,,,64,0,0,,,
11832,note_on,,,,,0,0,2,,,,,,1,,54,60
11832,set_tempo,,,,,24,1,0,,271493,,,,,,,
11832,note_on,,,,,24,0,2,,,,,,1,,49,0
11854,note_on,,,,,22,0,2,,,,,,1,,54,0
11856,note_on,,,,,2,0,2,,,,,,1,,53,64
11856,set_tempo,,,,,24,1,0,,372671,,,,,,,
11864,control_change,,,,,8,0,2,,,,64,127,1,,,
11864,control_change,,,,,56,0,1,,,,64,127,0,,,
11880,note_on,,,,,16,0,2,,,,,,1,,53,0
11904,set_tempo,,,,,48,1,0,,535714,,,,,,,
11904,note_on,,,,,24,0,2,,,,,,1,,37,46
11928,note_on,,,,,24,0,2,,,,,,1,,37,0
11952,note_on,,,,,24,0,2,,,,,,1,,54,38
11952,note_on,,,,,0,0,2,,,,,,1,,60,42
11952,note_on,,,,,0,0,1,,,,,,0,,69,52
11952,control_change,,,,,0,0,2,,,,64,127,1,,,
11952,note_on,,,,,88,0,1,,,,,,0,,62,46
11952,note_on,,,,,0,0,1,,,,,,0,,74,56
11952,control_change,,,,,0,0,1,,,,64,127,0,,,
11954,control_change,,,,,2,0,1,,,,64,0,0,,,
11954,control_change,,,,,2,0,2,,,,64,0,1,,,
12048,note_on,,,,,0,0,1,,,,,,0,,62,0
12048,note_on,,,,,0,0,1,,,,,,0,,68,44
12048,note_on,,,,,0,0,1,,,,,,0,,73,48
12048,set_tempo,,,,,144,1,0,,368098,,,,,,,
12048,note_on,,,,,0,0,1,,,,,,0,,69,0
12048,note_on,,,,,94,0,1,,,,,,0,,74,0
12048,note_on,,,,,0,0,2,,,,,,1,,53,33
12048,note_on,,,,,94,0,2,,,,,,1,,60,0
12048,note_on,,,,,0,0,2,,,,,,1,,54,0
12048,note_on,,,,,0,0,2,,,,,,1,,61,36
12094,note_on,,,,,46,0,2,,,,,,1,,61,0
12094,note_on,,,,,0,0,2,,,,,,1,,53,0
12096,note_on,,,,,2,0,2,,,,,,1,,49,50
12096,control_change,,,,,0,0,2,,,,64,0,1,,,
12096,note_on,,,,,48,0,1,,,,,,0,,73,0
12096,note_on,,,,,0,0,1,,,,,,0,,68,0
12096,control_change,,,,,0,0,1,,,,64,0,0,,,
12096,set_tempo,,,,,48,1,0,,333333,,,,,,,
12120,set_tempo,,,,,24,1,0,,340909,,,,,,,
12120,note_on,,,,,0,0,2,,,,,,1,,54,52
12120,note_on,,,,,24,0,2,,,,,,1,,49,0
12142,note_on,,,,,22,0,2,,,,,,1,,54,0
12144,set_tempo,,,,,24,1,0,,465116,,,,,,,
12144,note_on,,,,,2,0,2,,,,,,1,,53,50
12152,control_change,,,,,8,0,2,,,,64,127,1,,,
12152,control_change,,,,,56,0,1,,,,64,127,0,,,
12168,note_on,,,,,16,0,2,,,,,,1,,53,0
12192,note_on,,,,,24,0,2,,,,,,1,,44,44
12192,set_tempo,,,,,48,1,0,,952381,,,,,,,
12216,note_on,,,,,24,0,2,,,,,,1,,44,0
12240,set_tempo,,,,,48,1,0,,571429,,,,,,,
12240,note_on,,,,,24,0,2,,,,,,1,,37,34
12240,control_change,,,,,0,0,2,,,,64,127,1,,,
12240,control_change,,,,,88,0,1,,,,64,127,0,,,
12242,control_change,,,,,2,0,1,,,,64,0,0,,,
12242,control_change,,,,,2,0,2,,,,64,0,1,,,
12248,control_change,,,,,6,0,2,,,,64,127,1,,,
12248,control_change,,,,,6,0,1,,,,64,127,0,,,
12382,note_on,,,,,134,0,2,,,,,,1,,37,0
12384,control_change,,,,,0,0,2,,,,64,127,1,,,
12384,note_on,,,,,2,0,2,,,,,,1,,37,36
12384,control_change,,,,,136,0,1,,,,64,127,0,,,
12384,set_tempo,,,,,144,1,0,,769231,,,,,,,
12526,note_on,,,,,142,0,2,,,,,,1,,37,0
12528,note_on,,,,,2,0,2,,,,,,1,,37,32
12528,control_change,,,,,0,0,2,,,,64,127,1,,,
12528,set_tempo,,,,,144,1,0,,845070,,,,,,,
12528,control_change,,,,,144,0,1,,,,64,127,0,,,
12670,note_on,,,,,142,0,2,,,,,,1,,37,0
12672,control_change,,,,,144,0,1,,,,64,127,0,,,
12672,control_change,,,,,0,0,2,,,,64,127,1,,,
12672,note_on,,,,,2,0,2,,,,,,1,,37,30
12672,set_tempo,,,,,144,1,0,,1000000,,,,,,,
12768,note_on,,,,,0,0,2,,,,,,1,,36,28
12768,note_on,,,,,96,0,2,,,,,,1,,37,0
12768,set_tempo,,,,,96,1,0,,845070,,,,,,,
12770,control_change,,,,,98,0,1,,,,64,0,0,,,
12770,control_change,,,,,2,0,2,,,,64,0,1,,,
12776,control_change,,,,,6,0,1,,,,64,127,0,,,
12776,control_change,,,,,6,0,2,,,,64,127,1,,,
12814,note_on,,,,,38,0,2,,,,,,1,,36,0
12816,control_change,,,,,0,0,2,,,,64,127,1,,,
12816,control_change,,,,,0,0,1,,,,64,127,0,,,
12816,note_on,,,,,0,0,1,,,,,,0,,72,44
12816,note_on,,,,,0,0,1,,,,,,0,,69,34
12816,note_on,,,,,40,0,1,,,,,,0,,64,30
12816,set_tempo,,,,,48,1,0,,571429,,,,,,,
12816,note_on,,,,,2,0,2,,,,,,1,,36,30
12818,control_change,,,,,2,0,2,,,,64,0,1,,,
12818,control_change,,,,,2,0,1,,,,64,0,0,,,
12824,control_change,,,,,6,0,2,,,,64,127,1,,,
12824,control_change,,,,,6,0,1,,,,64,127,0,,,
12912,note_on,,,,,0,0,1,,,,,,0,,60,30
12912,note_on,,,,,0,0,1,,,,,,0,,64,34
12912,note_on,,,,,0,0,1,,,,,,0,,69,0
12912,note_on,,,,,88,0,1,,,,,,0,,72,0
12912,note_on,,,,,0,0,1,,,,,,0,,64,0
12912,set_tempo,,,,,96,1,0,,472441,,,,,,,
12912,note_on,,,,,0,0,1,,,,,,0,,69,44
