tick,type,data,time,meta,track,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
300480,note_on,,0,0,1,,,,,,,,,0,,,79,77
300480,note_on,,0,0,1,,,,,,,,,0,,,67,78
300576,note_on,,96,0,1,,,,,,,,,0,,,79,0
300576,note_on,,0,0,1,,,,,,,,,0,,,71,77
300640,note_on,,64,0,1,,,,,,,,,0,,,64,0
300670,note_on,,30,0,1,,,,,,,,,0,,,71,0
300672,note_on,,2,0,1,,,,,,,,,0,,,70,71
300672,note_on,,0,0,1,,,,,,,,,0,,,61,56
300768,note_on,,96,0,1,,,,,,,,,0,,,70,0
300768,note_on,,0,0,1,,,,,,,,,0,,,76,79
300832,note_on,,64,0,1,,,,,,,,,0,,,67,0
300864,note_on,,0,0,1,,,,,,,,,0,,,54,58
300864,note_on,,32,0,1,,,,,,,,,0,,,76,0
300864,note_on,,0,0,1,,,,,,,,,0,,,68,76
300960,note_on,,96,0,1,,,,,,,,,0,,,68,0
300960,note_on,,0,0,1,,,,,,,,,0,,,69,77
301008,note_on,,48,0,1,,,,,,,,,0,,,61,0
301056,note_on,,48,0,1,,,,,,,,,0,,,69,0
301056,note_on,,0,0,1,,,,,,,,,0,,,66,73
301056,note_on,,0,0,1,,,,,,,,,0,,,62,78
301056,note_on,,0,0,1,,,,,,,,,0,,,78,77
301152,note_on,,96,0,1,,,,,,,,,0,,,78,0
301152,note_on,,0,0,1,,,,,,,,,0,,,74,72
301216,note_on,,64,0,1,,,,,,,,,0,,,66,0
301248,note_on,,0,0,1,,,,,,,,,0,,,74,0
301248,note_on,,0,0,1,,,,,,,,,0,,,61,77
301248,note_on,,0,0,1,,,,,,,,,0,,,67,76
301248,note_on,,0,0,1,,,,,,,,,0,,,70,70
301248,note_on,,32,0,1,,,,,,,,,0,,,62,0
301344,note_on,,96,0,1,,,,,,,,,0,,,70,0
301344,note_on,,0,0,1,,,,,,,,,0,,,74,76
301408,note_on,,0,0,1,,,,,,,,,0,,,67,0
301408,note_on,,64,0,1,,,,,,,,,0,,,54,0
301440,note_on,,0,0,1,,,,,,,,,0,,,54,77
301440,note_on,,0,0,1,,,,,,,,,0,,,68,70
301440,note_on,,32,0,1,,,,,,,,,0,,,74,0
301440,note_on,,0,0,1,,,,,,,,,0,,,54,60
301536,note_on,,96,0,1,,,,,,,,,0,,,68,0
301536,note_on,,0,0,1,,,,,,,,,0,,,69,75
301584,note_on,,48,0,1,,,,,,,,,0,,,61,0
301600,note_on,,16,0,1,,,,,,,,,0,,,54,0
301632,note_on,,0,0,1,,,,,,,,,0,,,78,75
301632,note_on,,32,0,1,,,,,,,,,0,,,69,0
301632,note_on,,0,0,1,,,,,,,,,0,,,66,70
301632,note_on,,0,0,1,,,,,,,,,0,,,62,80
301728,note_on,,96,0,1,,,,,,,,,0,,,78,0
301728,note_on,,0,0,1,,,,,,,,,0,,,74,74
301792,note_on,,64,0,1,,,,,,,,,0,,,66,0
301824,note_on,,0,0,1,,,,,,,,,0,,,65,77
301824,note_on,,0,0,1,,,,,,,,,0,,,59,73
301824,note_on,,0,0,1,,,,,,,,,0,,,74,0
301824,note_on,,32,0,1,,,,,,,,,0,,,62,0
301824,note_on,,0,0,1,,,,,,,,,0,,,68,75
301920,note_on,,96,0,1,,,,,,,,,0,,,68,0
301920,note_on,,0,0,1,,,,,,,,,0,,,74,70
301984,note_on,,0,0,1,,,,,,,,,0,,,65,0
301984,note_on,,64,0,1,,,,,,,,,0,,,54,0
302016,note_on,,32,0,1,,,,,,,,,0,,,74,0
302016,note_on,,0,0,1,,,,,,,,,0,,,66,74
302016,note_on,,0,0,1,,,,,,,,,0,,,54,79
302016,note_on,,0,0,1,,,,,,,,,0,,,54,62
302112,note_on,,96,0,1,,,,,,,,,0,,,66,0
302112,note_on,,0,0,1,,,,,,,,,0,,,67,76
302160,note_on,,48,0,1,,,,,,,,,0,,,59,0
302176,note_on,,16,0,1,,,,,,,,,0,,,54,0
302208,note_on,,0,0,1,,,,,,,,,0,,,64,77
302208,note_on,,0,0,1,,,,,,,,,0,,,76,78
302208,note_on,,0,0,1,,,,,,,,,0,,,61,70
302208,note_on,,32,0,1,,,,,,,,,0,,,67,0
302304,note_on,,96,0,1,,,,,,,,,0,,,76,0
302304,note_on,,0,0,1,,,,,,,,,0,,,73,70
302368,note_on,,64,0,1,,,,,,,,,0,,,64,0
302400,note_on,,32,0,1,,,,,,,,,0,,,61,0
302400,note_on,,0,0,1,,,,,,,,,0,,,73,0
302400,note_on,,0,0,1,,,,,,,,,0,,,67,73
302400,note_on,,0,0,1,,,,,,,,,0,,,58,79
302496,note_on,,0,0,1,,,,,,,,,0,,,73,77
302496,note_on,,96,0,1,,,,,,,,,0,,,67,0
302560,note_on,,64,0,1,,,,,,,,,0,,,54,0
302592,note_on,,32,0,1,,,,,,,,,0,,,73,0
302592,note_on,,0,0,1,,,,,,,,,0,,,65,79
302592,note_on,,0,0,1,,,,,,,,,0,,,54,61
302688,note_on,,96,0,1,,,,,,,,,0,,,65,0
302688,note_on,,0,0,1,,,,,,,,,0,,,66,74
302736,note_on,,48,0,1,,,,,,,,,0,,,58,0
302784,note_on,,0,0,1,,,,,,,,,0,,,62,71
302784,note_on,,0,0,1,,,,,,,,,0,,,59,75
302784,note_on,,48,0,1,,,,,,,,,0,,,66,0
302784,note_on,,0,0,1,,,,,,,,,0,,,74,78
302880,note_on,,96,0,1,,,,,,,,,0,,,74,0
302880,note_on,,0,0,1,,,,,,,,,0,,,71,74
302944,note_on,,64,0,1,,,,,,,,,0,,,62,0
302974,note_on,,30,0,1,,,,,,,,,0,,,71,0
302976,note_on,,0,0,1,,,,,,,,,0,,,58,65
302976,note_on,,0,0,1,,,,,,,,,0,,,64,71
302976,note_on,,0,0,1,,,,,,,,,0,,,66,73
302976,note_on,,2,0,1,,,,,,,,,0,,,59,0
303070,note_on,,94,0,1,,,,,,,,,0,,,54,0
303070,note_on,,0,0,1,,,,,,,,,0,,,66,0
303070,note_on,,0,0,1,,,,,,,,,0,,,64,0
303070,note_on,,0,0,1,,,,,,,,,0,,,58,0
303168,note_on,,98,0,1,,,,,,,,,0,,,30,74
303168,note_on,,0,0,1,,,,,,,,,0,,,67,87
303168,note_on,,0,0,1,,,,,,,,,0,,,42,78
303216,note_on,,48,0,1,,,,,,,,,0,,,30,0
303216,note_on,,0,0,1,,,,,,,,,0,,,42,0
303264,note_on,,48,0,1,,,,,,,,,0,,,67,0
303264,note_on,,0,0,1,,,,,,,,,0,,,66,92
303360,note_on,,96,0,1,,,,,,,,,0,,,66,0
303360,note_on,,0,0,1,,,,,,,,,0,,,65,92
303456,note_on,,0,0,1,,,,,,,,,0,,,64,95
303456,note_on,,96,0,1,,,,,,,,,0,,,65,0
303552,note_on,,96,0,1,,,,,,,,,0,,,64,0
303552,note_on,,0,0,1,,,,,,,,,0,,,47,73
303552,note_on,,0,0,1,,,,,,,,,0,,,55,78
303552,note_on,,0,0,1,,,,,,,,,0,,,50,77
303552,note_on,,0,0,1,,,,,,,,,0,,,64,89
303600,note_on,,48,0,1,,,,,,,,,0,,,47,0
303600,note_on,,0,0,1,,,,,,,,,0,,,50,0
303600,note_on,,0,0,1,,,,,,,,,0,,,55,0
303648,note_on,,48,0,1,,,,,,,,,0,,,64,0
303648,note_on,,0,0,1,,,,,,,,,0,,,62,87
303744,note_on,,0,0,1,,,,,,,,,0,,,42,73
303744,note_on,,0,0,1,,,,,,,,,0,,,61,96
303744,note_on,,0,0,1,,,,,,,,,0,,,30,77
303744,note_on,,96,0,1,,,,,,,,,0,,,62,0
303792,note_on,,48,0,1,,,,,,,,,0,,,42,0
303792,note_on,,0,0,1,,,,,,,,,0,,,30,0
303840,note_on,,48,0,1,,,,,,,,,0,,,61,0
303840,note_on,,0,0,1,,,,,,,,,0,,,59,90
303936,note_on,,96,0,1,,,,,,,,,0,,,59,0
303936,note_on,,0,0,1,,,,,,,,,0,,,57,96
304032,note_on,,0,0,1,,,,,,,,,0,,,55,88
304032,note_on,,96,0,1,,,,,,,,,0,,,57,0
304128,note_on,,96,0,1,,,,,,,,,0,,,55,0
304128,note_on,,0,0,1,,,,,,,,,0,,,45,70
304128,note_on,,0,0,1,,,,,,,,,0,,,49,77
304128,note_on,,0,0,1,,,,,,,,,0,,,54,88
304176,note_on,,48,0,1,,,,,,,,,0,,,45,0
304176,note_on,,0,0,1,,,,,,,,,0,,,49,0
304224,note_on,,48,0,1,,,,,,,,,0,,,54,0
304224,note_on,,0,0,1,,,,,,,,,0,,,55,93
304320,note_on,,96,0,1,,,,,,,,,0,,,55,0
304320,note_on,,0,0,1,,,,,,,,,0,,,53,87
304320,note_on,,0,0,1,,,,,,,,,0,,,30,72
304368,note_on,,48,0,1,,,,,,,,,0,,,30,0
304416,note_on,,48,0,1,,,,,,,,,0,,,53,0
304416,note_on,,0,0,1,,,,,,,,,0,,,54,85
304512,note_on,,96,0,1,,,,,,,,,0,,,54,0
304512,note_on,,0,0,1,,,,,,,,,0,,,47,78
304512,note_on,,0,0,1,,,,,,,,,0,,,59,82
304512,note_on,,0,0,1,,,,,,,,,0,,,43,78
304560,note_on,,48,0,1,,,,,,,,,0,,,47,0
304560,note_on,,0,0,1,,,,,,,,,0,,,43,0
304608,note_on,,48,0,1,,,,,,,,,0,,,59,0
304608,note_on,,0,0,1,,,,,,,,,0,,,53,86
304704,note_on,,96,0,1,,,,,,,,,0,,,53,0
304704,note_on,,0,0,1,,,,,,,,,0,,,42,70
304704,note_on,,0,0,1,,,,,,,,,0,,,45,71
304704,note_on,,0,0,1,,,,,,,,,0,,,50,83
304752,note_on,,0,0,1,,,,,,,,,0,,,45,0
304752,note_on,,48,0,1,,,,,,,,,0,,,42,0
304800,note_on,,48,0,1,,,,,,,,,0,,,50,0
304800,note_on,,0,0,1,,,,,,,,,0,,,52,75
304896,note_on,,96,0,1,,,,,,,,,0,,,52,0
304896,note_on,,0,0,1,,,,,,,,,0,,,49,74
304896,note_on,,0,0,1,,,,,,,,,0,,,30,72
304944,note_on,,48,0,1,,,,,,,,,0,,,30,0
304992,note_on,,48,0,1,,,,,,,,,0,,,49,0
304992,note_on,,0,0,1,,,,,,,,,0,,,50,66
305088,note_on,,96,0,1,,,,,,,,,0,,,50,0
305088,note_on,,0,0,1,,,,,,,,,0,,,55,69
305088,note_on,,0,0,1,,,,,,,,,0,,,40,106
305088,note_on,,0,0,1,,,,,,,,,0,,,43,108
305184,note_on,,96,0,1,,,,,,,,,0,,,55,0
305184,note_on,,0,0,1,,,,,,,,,0,,,47,64
305248,note_on,,64,0,1,,,,,,,,,0,,,40,0
305278,note_on,,30,0,1,,,,,,,,,0,,,47,0
305280,note_on,,0,0,1,,,,,,,,,0,,,37,107
305280,note_on,,2,0,1,,,,,,,,,0,,,46,62
305376,note_on,,96,0,1,,,,,,,,,0,,,46,0
305376,note_on,,0,0,1,,,,,,,,,0,,,49,59
305472,note_on,,96,0,1,,,,,,,,,0,,,49,0
305472,note_on,,0,0,1,,,,,,,,,0,,,52,66
305568,note_on,,96,0,1,,,,,,,,,0,,,52,0
305568,note_on,,0,0,1,,,,,,,,,0,,,55,65
305664,note_on,,0,0,1,,,,,,,,,0,,,58,61
305664,note_on,,96,0,1,,,,,,,,,0,,,55,0
305760,note_on,,96,0,1,,,,,,,,,0,,,58,0
305760,note_on,,0,0,1,,,,,,,,,0,,,61,65
305856,note_on,,96,0,1,,,,,,,,,0,,,61,0
305856,note_on,,0,0,1,,,,,,,,,0,,,63,61
305952,note_on,,96,0,1,,,,,,,,,0,,,63,0
305952,note_on,,0,0,1,,,,,,,,,0,,,64,63
306048,note_on,,96,0,1,,,,,,,,,0,,,64,0
306048,note_on,,0,0,1,,,,,,,,,0,,,65,66
306144,note_on,,96,0,1,,,,,,,,,0,,,65,0
306144,note_on,,0,0,1,,,,,,,,,0,,,66,71
306192,note_on,,48,0,1,,,,,,,,,0,,,37,0
306240,note_on,,0,0,1,,,,,,,,,0,,,35,110
306240,note_on,,0,0,1,,,,,,,,,0,,,67,69
306240,note_on,,48,0,1,,,,,,,,,0,,,66,0
306336,note_on,,96,0,1,,,,,,,,,0,,,67,0
306336,note_on,,0,0,1,,,,,,,,,0,,,62,67
306400,note_on,,64,0,1,,,,,,,,,0,,,35,0
306432,note_on,,32,0,1,,,,,,,,,0,,,62,0
306432,note_on,,0,0,1,,,,,,,,,0,,,61,68
306432,note_on,,0,0,1,,,,,,,,,0,,,34,107
306526,note_on,,94,0,1,,,,,,,,,0,,,61,0
306528,note_on,,2,0,1,,,,,,,,,0,,,64,76
306592,note_on,,0,0,1,,,,,,,,,0,,,34,0
306592,note_on,,64,0,1,,,,,,,,,0,,,43,0
306624,note_on,,0,0,1,,,,,,,,,0,,,73,77
306624,note_on,,32,0,1,,,,,,,,,0,,,64,0
306624,note_on,,0,0,1,,,,,,,,,0,,,76,71
306720,note_on,,96,0,1,,,,,,,,,0,,,73,0
306720,note_on,,0,0,1,,,,,,,,,0,,,76,0
306720,note_on,,0,0,1,,,,,,,,,0,,,70,78
306816,note_on,,96,0,1,,,,,,,,,0,,,70,0
306816,note_on,,0,0,1,,,,,,,,,0,,,67,80
306912,note_on,,96,0,1,,,,,,,,,0,,,67,0
306912,note_on,,0,0,1,,,,,,,,,0,,,65,73
307008,note_on,,96,0,1,,,,,,,,,0,,,65,0
307008,note_on,,0,0,1,,,,,,,,,0,,,64,76
307104,note_on,,0,0,1,,,,,,,,,0,,,63,79
307104,note_on,,96,0,1,,,,,,,,,0,,,64,0
307200,note_on,,96,0,1,,,,,,,,,0,,,63,0
307200,note_on,,0,0,1,,,,,,,,,0,,,62,82
307200,note_on,,0,0,1,,,,,,,,,0,,,55,103
307248,note_on,,48,0,1,,,,,,,,,0,,,55,0
307296,note_on,,48,0,1,,,,,,,,,0,,,62,0
307296,note_on,,0,0,1,,,,,,,,,0,,,61,79
307392,note_on,,96,0,1,,,,,,,,,0,,,61,0
307392,note_on,,0,0,1,,,,,,,,,0,,,60,77
307392,note_on,,0,0,1,,,,,,,,,0,,,55,105
307440,note_on,,48,0,1,,,,,,,,,0,,,55,0
307488,note_on,,48,0,1,,,,,,,,,0,,,60,0
307488,note_on,,0,0,1,,,,,,,,,0,,,59,83
307582,note_on,,94,0,1,,,,,,,,,0,,,59,0
307584,note_on,,0,0,1,,,,,,,,,0,,,55,104
307584,note_on,,2,0,1,,,,,,,,,0,,,49,108
307584,note_on,,0,0,1,,,,,,,,,0,,,58,78
307680,note_on,,96,0,1,,,,,,,,,0,,,58,0
307680,note_on,,0,0,1,,,,,,,,,0,,,61,81
307776,note_on,,96,0,1,,,,,,,,,0,,,61,0
307776,note_on,,0,0,1,,,,,,,,,0,,,64,88
307872,note_on,,96,0,1,,,,,,,,,0,,,64,0
307872,note_on,,0,0,1,,,,,,,,,0,,,67,86
307968,note_on,,96,0,1,,,,,,,,,0,,,67,0
307968,note_on,,0,0,1,,,,,,,,,0,,,70,93
308064,note_on,,96,0,1,,,,,,,,,0,,,70,0
308064,note_on,,0,0,1,,,,,,,,,0,,,73,88
308160,note_on,,96,0,1,,,,,,,,,0,,,73,0
308160,note_on,,0,0,1,,,,,,,,,0,,,75,97
308256,note_on,,96,0,1,,,,,,,,,0,,,75,0
308256,note_on,,0,0,1,,,,,,,,,0,,,76,96
308352,note_on,,96,0,1,,,,,,,,,0,,,76,0
308352,note_on,,0,0,1,,,,,,,,,0,,,77,93
308448,note_on,,96,0,1,,,,,,,,,0,,,77,0
308448,note_on,,0,0,1,,,,,,,,,0,,,78,97
308544,note_on,,96,0,1,,,,,,,,,0,,,49,0
308544,note_on,,0,0,1,,,,,,,,,0,,,78,0
308544,note_on,,0,0,1,,,,,,,,,0,,,47,110
308544,note_on,,0,0,1,,,,,,,,,0,,,79,99
308640,note_on,,96,0,1,,,,,,,,,0,,,79,0
308640,note_on,,0,0,1,,,,,,,,,0,,,74,102
308736,note_on,,0,0,1,,,,,,,,,0,,,46,112
308736,note_on,,0,0,1,,,,,,,,,0,,,74,0
308736,note_on,,96,0,1,,,,,,,,,0,,,47,0
308736,note_on,,0,0,1,,,,,,,,,0,,,73,109
308768,note_on,,32,0,1,,,,,,,,,0,,,73,0
308830,note_on,,62,0,1,,,,,,,,,0,,,55,0
308830,note_on,,0,0,1,,,,,,,,,0,,,46,0
308928,note_on,,98,0,1,,,,,,,,,0,,,76,109
308928,note_on,,0,0,1,,,,,,,,,0,,,48,91
308928,note_on,,0,0,1,,,,,,,,,0,,,82,107
308928,note_on,,0,0,1,,,,,,,,,0,,,79,113
308928,note_on,,0,0,1,,,,,,,,,0,,,70,110
308928,note_on,,0,0,1,,,,,,,,,0,,,60,94
308928,set_tempo,,19776,1,0,,200000,,,,,,,,,,,
308976,note_on,,48,0,1,,,,,,,,,0,,,76,0
308976,note_on,,0,0,1,,,,,,,,,0,,,82,0
308976,note_on,,0,0,1,,,,,,,,,0,,,79,0
308976,note_on,,0,0,1,,,,,,,,,0,,,70,0
308976,note_on,,0,0,1,,,,,,,,,0,,,60,0
308976,note_on,,0,0,1,,,,,,,,,0,,,48,0
309120,note_on,,144,0,1,,,,,,,,,0,,,59,87
309120,note_on,,0,0,1,,,,,,,,,0,,,83,112
309120,note_on,,0,0,1,,,,,,,,,0,,,76,110
309120,note_on,,0,0,1,,,,,,,,,0,,,79,108
309120,note_on,,0,0,1,,,,,,,,,0,,,71,108
309120,note_on,,0,0,1,,,,,,,,,0,,,47,94
309120,set_tempo,,192,1,0,,267857,,,,,,,,,,,
309168,note_on,,0,0,1,,,,,,,,,0,,,83,0
309168,note_on,,0,0,1,,,,,,,,,0,,,76,0
309168,note_on,,48,0,1,,,,,,,,,0,,,59,0
309168,note_on,,0,0,1,,,,,,,,,0,,,47,0
309168,note_on,,0,0,1,,,,,,,,,0,,,71,0
309168,note_on,,0,0,1,,,,,,,,,0,,,79,0
309312,note_on,,144,0,1,,,,,,,,,0,,,76,105
309312,note_on,,0,0,1,,,,,,,,,0,,,85,104
309312,note_on,,0,0,1,,,,,,,,,0,,,79,109
309312,note_on,,0,0,1,,,,,,,,,0,,,73,112
309312,note_on,,0,0,1,,,,,,,,,0,,,46,88
309312,note_on,,0,0,1,,,,,,,,,0,,,58,94
309472,note_on,,0,0,1,,,,,,,,,0,,,58,0
309472,note_on,,160,0,1,,,,,,,,,0,,,76,0
309472,note_on,,0,0,1,,,,,,,,,0,,,85,0
309472,note_on,,0,0,1,,,,,,,,,0,,,79,0
309472,note_on,,0,0,1,,,,,,,,,0,,,73,0
309472,note_on,,0,0,1,,,,,,,,,0,,,46,0
309504,set_tempo,,384,1,0,,200000,,,,,,,,,,,
309504,note_on,,32,0,1,,,,,,,,,0,,,55,92
309504,note_on,,0,0,1,,,,,,,,,0,,,43,92
309696,set_tempo,,192,1,0,,219780,,,,,,,,,,,
309696,note_on,,0,0,1,,,,,,,,,0,,,43,0
309696,note_on,,0,0,1,,,,,,,,,0,,,34,92
309696,note_on,,192,0,1,,,,,,,,,0,,,55,0
309696,note_on,,0,0,1,,,,,,,,,0,,,46,93
309856,note_on,,160,0,1,,,,,,,,,0,,,34,0
309856,note_on,,0,0,1,,,,,,,,,0,,,46,0
309888,note_on,,0,0,1,,,,,,,,,0,,,35,97
309888,note_on,,32,0,1,,,,,,,,,0,,,47,96
309888,set_tempo,,192,1,0,,176470,,,,,,,,,,,
310656,set_tempo,,768,1,0,,239043,,,,,,,,,,,
310656,note_on,,768,0,1,,,,,,,,,0,,,67,95
310656,note_on,,0,0,1,,,,,,,,,0,,,74,93
310656,note_on,,0,0,1,,,,,,,,,0,,,62,97
310848,note_on,,0,0,1,,,,,,,,,0,,,67,90
310848,set_tempo,,192,1,0,,335195,,,,,,,,,,,
310848,note_on,,0,0,1,,,,,,,,,0,,,62,0
310848,note_on,,192,0,1,,,,,,,,,0,,,67,0
310848,note_on,,0,0,1,,,,,,,,,0,,,74,0
310848,note_on,,0,0,1,,,,,,,,,0,,,62,88
310848,note_on,,0,0,1,,,,,,,,,0,,,55,95
311008,note_on,,0,0,1,,,,,,,,,0,,,67,0
311008,note_on,,0,0,1,,,,,,,,,0,,,62,0
311008,note_on,,160,0,1,,,,,,,,,0,,,55,0
311040,note_on,,32,0,1,,,,,,,,,0,,,61,65
311040,note_on,,0,0,1,,,,,,,,,0,,,55,59
311040,note_on,,0,0,1,,,,,,,,,0,,,66,73
311040,set_tempo,,192,1,0,,315789,,,,,,,,,,,
311232,note_on,,192,0,1,,,,,,,,,0,,,66,0
311232,note_on,,0,0,1,,,,,,,,,0,,,64,72
311376,note_on,,0,0,1,,,,,,,,,0,,,61,0
311376,note_on,,144,0,1,,,,,,,,,0,,,47,0
311376,note_on,,0,0,1,,,,,,,,,0,,,35,0
311376,note_on,,0,0,1,,,,,,,,,0,,,55,0
311392,note_on,,16,0,1,,,,,,,,,0,,,64,0
311424,note_on,,0,0,1,,,,,,,,,0,,,34,113
311424,note_on,,32,0,1,,,,,,,,,0,,,46,108
311424,set_tempo,,384,1,0,,276497,,,,,,,,,,,
311584,note_on,,160,0,1,,,,,,,,,0,,,46,0
311584,note_on,,0,0,1,,,,,,,,,0,,,34,0
311616,set_tempo,,192,1,0,,219780,,,,,,,,,,,
311616,note_on,,32,0,1,,,,,,,,,0,,,45,111
311616,note_on,,0,0,1,,,,,,,,,0,,,57,110
311808,set_tempo,,192,1,0,,171428,,,,,,,,,,,
311808,note_on,,192,0,1,,,,,,,,,0,,,45,0
311808,note_on,,0,0,1,,,,,,,,,0,,,57,0
311808,note_on,,0,0,1,,,,,,,,,0,,,43,107
311808,note_on,,0,0,1,,,,,,,,,0,,,55,107
312000,note_on,,0,0,1,,,,,,,,,0,,,34,112
312000,note_on,,192,0,1,,,,,,,,,0,,,55,0
312000,note_on,,0,0,1,,,,,,,,,0,,,46,106
312000,note_on,,0,0,1,,,,,,,,,0,,,43,0
312160,note_on,,160,0,1,,,,,,,,,0,,,34,0
312160,note_on,,0,0,1,,,,,,,,,0,,,46,0
312192,note_on,,32,0,1,,,,,,,,,0,,,35,112
312192,note_on,,0,0,1,,,,,,,,,0,,,47,103
312576,note_on,,384,0,1,,,,,,,,,0,,,67,106
312576,note_on,,0,0,1,,,,,,,,,0,,,64,113
312576,note_on,,0,0,1,,,,,,,,,0,,,76,106
312576,set_tempo,,768,1,0,,239043,,,,,,,,,,,
312768,set_tempo,,192,1,0,,181818,,,,,,,,,,,
312768,note_on,,192,0,1,,,,,,,,,0,,,64,0
312768,note_on,,0,0,1,,,,,,,,,0,,,76,0
312768,note_on,,0,0,1,,,,,,,,,0,,,75,103
312768,note_on,,0,0,1,,,,,,,,,0,,,63,110
312960,note_on,,0,0,1,,,,,,,,,0,,,75,0
312960,set_tempo,,192,1,0,,219780,,,,,,,,,,,
312960,note_on,,192,0,1,,,,,,,,,0,,,67,0
312960,note_on,,0,0,1,,,,,,,,,0,,,63,0
312960,note_on,,0,0,1,,,,,,,,,0,,,67,104
312960,note_on,,0,0,1,,,,,,,,,0,,,74,111
312960,note_on,,0,0,1,,,,,,,,,0,,,62,113
313152,note_on,,192,0,1,,,,,,,,,0,,,67,0
313152,note_on,,0,0,1,,,,,,,,,0,,,62,0
313152,note_on,,0,0,1,,,,,,,,,0,,,74,0
313152,note_on,,0,0,1,,,,,,,,,0,,,55,108
313152,note_on,,0,0,1,,,,,,,,,0,,,67,108
313152,note_on,,0,0,1,,,,,,,,,0,,,62,109
313312,note_on,,0,0,1,,,,,,,,,0,,,62,0
313312,note_on,,160,0,1,,,,,,,,,0,,,55,0
313312,note_on,,0,0,1,,,,,,,,,0,,,67,0
313344,set_tempo,,384,1,0,,220588,,,,,,,,,,,
313344,note_on,,32,0,1,,,,,,,,,0,,,61,61
313344,note_on,,0,0,1,,,,,,,,,0,,,55,55
313344,note_on,,0,0,1,,,,,,,,,0,,,66,97
313680,note_on,,336,0,1,,,,,,,,,0,,,66,0
313728,note_on,,48,0,1,,,,,,,,,0,,,64,55
313872,note_on,,0,0,1,,,,,,,,,0,,,47,0
313872,note_on,,144,0,1,,,,,,,,,0,,,35,0
313920,note_on,,0,0,1,,,,,,,,,0,,,47,107
313920,note_on,,48,0,1,,,,,,,,,0,,,35,105
313920,set_tempo,,576,1,0,,181268,,,,,,,,,,,
313968,note_on,,0,0,1,,,,,,,,,0,,,47,0
313968,note_on,,48,0,1,,,,,,,,,0,,,35,0
314112,note_on,,144,0,1,,,,,,,,,0,,,47,101
314112,note_on,,0,0,1,,,,,,,,,0,,,35,96
314112,set_tempo,,192,1,0,,171428,,,,,,,,,,,
314304,set_tempo,,192,1,0,,218181,,,,,,,,,,,
314304,note_on,,192,0,1,,,,,,,,,0,,,47,0
314304,note_on,,0,0,1,,,,,,,,,0,,,35,0
314304,note_on,,0,0,1,,,,,,,,,0,,,46,85
314304,note_on,,0,0,1,,,,,,,,,0,,,34,88
314448,note_on,,0,0,1,,,,,,,,,0,,,64,0
314448,note_on,,144,0,1,,,,,,,,,0,,,61,0
314448,note_on,,0,0,1,,,,,,,,,0,,,55,0
314464,note_on,,16,0,1,,,,,,,,,0,,,46,0
314464,note_on,,0,0,1,,,,,,,,,0,,,34,0
314496,set_tempo,,192,1,0,,287081,,,,,,,,,,,
314496,note_on,,0,0,1,,,,,,,,,0,,,35,75
314496,note_on,,32,0,1,,,,,,,,,0,,,59,61
314496,note_on,,0,0,1,,,,,,,,,0,,,47,79
314496,note_on,,0,0,1,,,,,,,,,0,,,54,60
314496,note_on,,0,0,1,,,,,,,,,0,,,64,61
314688,note_on,,192,0,1,,,,,,,,,0,,,64,0
314688,note_on,,0,0,1,,,,,,,,,0,,,62,59
314688,set_tempo,,192,1,0,,184049,,,,,,,,,,,
314832,note_on,,144,0,1,,,,,,,,,0,,,59,0
314832,note_on,,0,0,1,,,,,,,,,0,,,54,0
314848,note_on,,16,0,1,,,,,,,,,0,,,62,0
315024,note_on,,176,0,1,,,,,,,,,0,,,35,0
315024,note_on,,0,0,1,,,,,,,,,0,,,47,0
315072,note_on,,48,0,1,,,,,,,,,0,,,35,44
315072,note_on,,0,0,1,,,,,,,,,0,,,47,41
315072,set_tempo,,384,1,0,,208333,,,,,,,,,,,
315120,note_on,,48,0,1,,,,,,,,,0,,,35,0
315120,note_on,,0,0,1,,,,,,,,,0,,,47,0
315264,set_tempo,,192,1,0,,204081,,,,,,,,,,,
315264,note_on,,144,0,1,,,,,,,,,0,,,47,47
315264,note_on,,0,0,1,,,,,,,,,0,,,35,40
315456,note_on,,192,0,1,,,,,,,,,0,,,47,0
315456,note_on,,0,0,1,,,,,,,,,0,,,46,43
315456,note_on,,0,0,1,,,,,,,,,0,,,35,0
315456,note_on,,0,0,1,,,,,,,,,0,,,34,49
315616,note_on,,160,0,1,,,,,,,,,0,,,46,0
315616,note_on,,0,0,1,,,,,,,,,0,,,34,0
315648,set_tempo,,384,1,0,,229885,,,,,,,,,,,
315648,note_on,,32,0,1,,,,,,,,,0,,,59,49
315648,note_on,,0,0,1,,,,,,,,,0,,,54,44
315648,note_on,,0,0,1,,,,,,,,,0,,,47,50
315648,note_on,,0,0,1,,,,,,,,,0,,,35,43
315648,note_on,,0,0,1,,,,,,,,,0,,,64,56
315840,note_on,,0,0,1,,,,,,,,,0,,,62,56
315840,note_on,,192,0,1,,,,,,,,,0,,,64,0
315984,note_on,,144,0,1,,,,,,,,,0,,,59,0
315984,note_on,,0,0,1,,,,,,,,,0,,,54,0
316000,note_on,,16,0,1,,,,,,,,,0,,,62,0
316176,note_on,,176,0,1,,,,,,,,,0,,,47,0
316176,note_on,,0,0,1,,,,,,,,,0,,,35,0
316224,set_tempo,,576,1,0,,340909,,,,,,,,,,,
