tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity,control,value
61043,note_off,,,,,56,0,2,,,,0,87,0,,
61082,note_off,,,,,77,0,3,,,,1,61,0,,
61158,note_off,,,,,76,0,3,,,,1,68,0,,
61184,note_on,,,,,0,0,2,,,,0,85,89,,
61184,note_on,,,,,141,0,2,,,,0,73,85,,
61243,note_off,,,,,59,0,2,,,,0,73,0,,
61299,note_off,,,,,56,0,2,,,,0,85,0,,
61355,control_change,,,,,197,0,3,,,,1,,,64,0
61440,time_signature,2,4,24,8,2048,1,0,,,,,,,,
61440,key_signature,,,,,0,1,0,Gb,,,,,,,
61440,note_on,,,,,85,0,3,,,,1,44,84,,
61440,note_on,,,,,0,0,3,,,,1,56,88,,
61440,note_on,,,,,141,0,2,,,,0,71,85,,
61461,control_change,,,,,21,0,3,,,,1,,,64,127
61558,note_off,,,,,97,0,3,,,,1,44,0,,
61670,note_off,,,,,112,0,3,,,,1,56,0,,
61696,note_on,,,,,256,0,2,,,,0,80,86,,
61696,note_on,,,,,0,0,2,,,,0,83,90,,
61952,note_on,,,,,0,0,2,,,,0,73,86,,
61952,note_on,,,,,0,0,2,,,,0,85,90,,
61952,note_off,,,,,0,0,2,,,,0,80,0,,
61952,note_on,,,,,0,0,3,,,,1,68,80,,
61952,note_on,,,,,0,0,3,,,,1,63,78,,
61952,note_on,,,,,282,0,3,,,,1,59,77,,
61952,note_off,,,,,0,0,2,,,,0,83,0,,
61952,note_off,,,,,256,0,2,,,,0,71,0,,
62011,note_off,,,,,59,0,2,,,,0,73,0,,
62029,note_off,,,,,77,0,3,,,,1,59,0,,
62067,note_off,,,,,56,0,2,,,,0,85,0,,
62106,note_off,,,,,77,0,3,,,,1,63,0,,
62182,note_off,,,,,76,0,3,,,,1,68,0,,
62208,note_on,,,,,0,0,2,,,,0,86,91,,
62208,note_on,,,,,141,0,2,,,,0,74,87,,
62261,control_change,,,,,79,0,3,,,,1,,,64,0
62267,note_off,,,,,59,0,2,,,,0,74,0,,
62323,note_off,,,,,56,0,2,,,,0,86,0,,
62464,note_on,,,,,141,0,2,,,,0,75,87,,
62464,note_on,,,,,203,0,3,,,,1,43,90,,
62464,note_on,,,,,0,0,3,,,,1,55,84,,
62475,control_change,,,,,11,0,3,,,,1,,,64,127
62582,note_off,,,,,107,0,3,,,,1,43,0,,
62694,note_off,,,,,112,0,3,,,,1,55,0,,
62720,note_on,,,,,0,0,2,,,,0,87,92,,
62720,note_on,,,,,256,0,2,,,,0,82,88,,
62976,note_off,,,,,0,0,2,,,,0,82,0,,
62976,note_off,,,,,256,0,2,,,,0,75,0,,
62976,note_on,,,,,0,0,3,,,,1,70,81,,
62976,note_on,,,,,0,0,3,,,,1,63,78,,
62976,note_off,,,,,0,0,2,,,,0,87,0,,
62976,note_on,,,,,0,0,2,,,,0,88,92,,
62976,note_on,,,,,282,0,3,,,,1,58,78,,
62976,note_on,,,,,0,0,2,,,,0,76,88,,
63035,note_off,,,,,59,0,2,,,,0,76,0,,
63053,note_off,,,,,77,0,3,,,,1,58,0,,
63091,note_off,,,,,56,0,2,,,,0,88,0,,
63130,note_off,,,,,77,0,3,,,,1,63,0,,
63206,note_off,,,,,76,0,3,,,,1,70,0,,
63232,note_on,,,,,141,0,2,,,,0,75,89,,
63232,note_on,,,,,0,0,2,,,,0,87,93,,
63291,note_off,,,,,59,0,2,,,,0,75,0,,
63347,note_off,,,,,56,0,2,,,,0,87,0,,
63403,control_change,,,,,197,0,3,,,,1,,,64,0
63488,note_on,,,,,141,0,2,,,,0,75,89,,
63488,note_on,,,,,85,0,3,,,,1,47,86,,
63488,note_on,,,,,0,0,3,,,,1,59,92,,
63488,key_signature,,,,,0,1,0,Gb,,,,,,,
63488,time_signature,2,4,24,8,2048,1,0,,,,,,,,
63509,control_change,,,,,21,0,3,,,,1,,,64,127
63606,note_off,,,,,97,0,3,,,,1,47,0,,
63712,set_tempo,,,,,224,1,0,,500000,,,,,,
63712,set_tempo,,,,,0,1,0,,500000,,,,,,
63718,note_off,,,,,112,0,3,,,,1,59,0,,
63744,note_on,,,,,256,0,2,,,,0,83,89,,
63744,note_on,,,,,0,0,2,,,,0,87,94,,
64000,note_off,,,,,0,0,2,,,,0,83,0,,
64000,note_on,,,,,0,0,2,,,,0,88,94,,
64000,note_on,,,,,0,0,2,,,,0,76,89,,
64000,note_off,,,,,0,0,2,,,,0,87,0,,
64000,note_on,,,,,0,0,3,,,,1,71,81,,
64000,note_on,,,,,282,0,3,,,,1,63,78,,
64000,note_on,,,,,0,0,3,,,,1,66,80,,
64000,note_off,,,,,256,0,2,,,,0,75,0,,
64059,note_off,,,,,59,0,2,,,,0,76,0,,
64077,note_off,,,,,77,0,3,,,,1,63,0,,
64115,note_off,,,,,56,0,2,,,,0,88,0,,
64154,note_off,,,,,77,0,3,,,,1,66,0,,
64230,note_off,,,,,76,0,3,,,,1,71,0,,
64256,note_on,,,,,141,0,2,,,,0,77,90,,
64256,note_on,,,,,0,0,2,,,,0,89,95,,
64309,control_change,,,,,79,0,3,,,,1,,,64,0
64315,note_off,,,,,59,0,2,,,,0,77,0,,
64371,note_off,,,,,56,0,2,,,,0,89,0,,
64391,set_tempo,,,,,679,1,0,,495867,,,,,,
64391,set_tempo,,,,,0,1,0,,491803,,,,,,
64512,note_on,,,,,203,0,3,,,,1,46,92,,
64512,note_on,,,,,141,0,2,,,,0,78,90,,
64512,note_on,,,,,0,0,3,,,,1,58,88,,
64523,control_change,,,,,11,0,3,,,,1,,,64,127
64630,note_off,,,,,107,0,3,,,,1,46,0,,
64732,set_tempo,,,,,341,1,0,,487804,,,,,,
64732,set_tempo,,,,,0,1,0,,483870,,,,,,
64742,note_off,,,,,112,0,3,,,,1,58,0,,
64768,note_on,,,,,0,0,2,,,,0,90,96,,
64768,note_on,,,,,256,0,2,,,,0,85,91,,
65024,note_on,,,,,282,0,3,,,,1,61,80,,
65024,note_on,,,,,0,0,2,,,,0,89,97,,
65024,note_on,,,,,0,0,2,,,,0,77,92,,
65024,note_off,,,,,0,0,2,,,,0,85,0,,
65024,note_off,,,,,256,0,2,,,,0,78,0,,
65024,note_on,,,,,0,0,3,,,,1,73,84,,
65024,note_on,,,,,0,0,3,,,,1,66,81,,
65024,note_off,,,,,0,0,2,,,,0,90,0,,
65083,note_off,,,,,59,0,2,,,,0,77,0,,
65101,note_off,,,,,77,0,3,,,,1,61,0,,
65139,note_off,,,,,56,0,2,,,,0,89,0,,
65178,note_off,,,,,77,0,3,,,,1,66,0,,
65254,note_off,,,,,76,0,3,,,,1,73,0,,
65280,note_on,,,,,0,0,2,,,,0,90,97,,
65280,note_on,,,,,141,0,2,,,,0,78,92,,
65339,note_off,,,,,59,0,2,,,,0,78,0,,
65395,note_off,,,,,56,0,2,,,,0,90,0,,
65451,control_change,,,,,197,0,3,,,,1,,,64,0
65536,note_on,,,,,0,0,3,,,,1,48,88,,
65536,note_on,,,,,141,0,2,,,,0,80,92,,
65536,time_signature,2,4,24,8,804,1,0,,,,,,,,
65536,note_on,,,,,0,0,3,,,,1,60,93,,
65536,key_signature,,,,,0,1,0,Gb,,,,,,,
65536,control_change,,,,,85,0,3,,,,1,,,64,127
65654,note_off,,,,,118,0,3,,,,1,48,0,,
65766,note_off,,,,,112,0,3,,,,1,60,0,,
65792,note_on,,,,,0,0,2,,,,0,92,98,,
65792,note_on,,,,,0,0,2,,,,0,90,93,,
65792,note_on,,,,,256,0,2,,,,0,87,93,,
66048,note_on,,,,,282,0,3,,,,1,66,84,,
66048,note_on,,,,,0,0,3,,,,1,75,84,,
66048,note_off,,,,,0,0,2,,,,0,90,0,,
66048,note_off,,,,,0,0,2,,,,0,87,0,,
66048,note_off,,,,,256,0,2,,,,0,80,0,,
66048,note_off,,,,,0,0,2,,,,0,92,0,,
66048,note_on,,,,,0,0,2,,,,0,79,94,,
66048,note_on,,,,,0,0,2,,,,0,91,99,,
66107,note_off,,,,,59,0,2,,,,0,79,0,,
66163,note_off,,,,,56,0,2,,,,0,91,0,,
66166,note_off,,,,,118,0,3,,,,1,66,0,,
66208,control_change,,,,,42,0,3,,,,1,,,64,0
66278,note_off,,,,,70,0,3,,,,1,75,0,,
66304,note_on,,,,,0,0,2,,,,0,92,99,,
66304,note_on,,,,,141,0,2,,,,0,80,94,,
66363,note_off,,,,,59,0,2,,,,0,80,0,,
66419,note_off,,,,,56,0,2,,,,0,92,0,,
66560,note_on,,,,,141,0,2,,,,0,81,95,,
66816,note_on,,,,,0,0,2,,,,0,93,101,,
66816,note_on,,,,,0,0,2,,,,0,90,96,,
66816,note_on,,,,,256,0,2,,,,0,87,96,,
67072,note_on,,,,,794,0,3,,,,1,36,88,,
67072,note_on,,,,,0,0,3,,,,1,48,96,,
67072,note_on,,,,,0,0,2,,,,0,80,95,,
67072,note_on,,,,,0,0,2,,,,0,92,100,,
67072,note_off,,,,,0,0,2,,,,0,93,0,,
67072,note_off,,,,,0,0,2,,,,0,90,0,,
67072,note_off,,,,,0,0,2,,,,0,87,0,,
67072,note_off,,,,,256,0,2,,,,0,81,0,,
67131,note_off,,,,,59,0,2,,,,0,80,0,,
67187,note_off,,,,,56,0,2,,,,0,92,0,,
67328,note_on,,,,,0,0,2,,,,0,93,100,,
67328,note_on,,,,,141,0,2,,,,0,81,95,,
67387,note_off,,,,,59,0,2,,,,0,81,0,,
67443,note_off,,,,,56,0,2,,,,0,93,0,,
67584,note_on,,,,,0,0,3,,,,1,49,97,,
67584,key_signature,,,,,0,1,0,Gb,,,,,,,
67584,note_off,,,,,0,0,3,,,,1,48,0,,
67584,note_off,,,,,512,0,3,,,,1,36,0,,
67584,time_signature,2,4,24,8,2048,1,0,,,,,,,,
67584,note_on,,,,,141,0,2,,,,0,82,97,,
67584,note_on,,,,,0,0,3,,,,1,37,93,,
67605,control_change,,,,,21,0,3,,,,1,,,64,127
67702,note_off,,,,,97,0,3,,,,1,37,0,,
67814,note_off,,,,,112,0,3,,,,1,49,0,,
67840,note_on,,,,,256,0,2,,,,0,90,97,,
67840,note_on,,,,,0,0,2,,,,0,94,102,,
68096,note_on,,,,,282,0,3,,,,1,58,89,,
68096,note_on,,,,,0,0,3,,,,1,66,89,,
68096,note_on,,,,,0,0,2,,,,0,92,102,,
68096,note_off,,,,,0,0,2,,,,0,90,0,,
68096,note_off,,,,,256,0,2,,,,0,82,0,,
68096,note_off,,,,,0,0,2,,,,0,94,0,,
68096,note_on,,,,,0,0,2,,,,0,80,97,,
68155,note_off,,,,,59,0,2,,,,0,80,0,,
68211,note_off,,,,,56,0,2,,,,0,92,0,,
68214,note_off,,,,,118,0,3,,,,1,58,0,,
68326,note_off,,,,,112,0,3,,,,1,66,0,,
68352,note_on,,,,,0,0,2,,,,0,90,102,,
68352,note_on,,,,,141,0,2,,,,0,78,97,,
68405,control_change,,,,,79,0,3,,,,1,,,64,0
68411,note_off,,,,,59,0,2,,,,0,78,0,,
68467,note_off,,,,,56,0,2,,,,0,90,0,,
68608,note_on,,,,,0,0,3,,,,1,50,94,,
68608,note_on,,,,,203,0,3,,,,1,38,97,,
68608,note_on,,,,,141,0,2,,,,0,82,97,,
68619,control_change,,,,,11,0,3,,,,1,,,64,127
68726,note_off,,,,,107,0,3,,,,1,38,0,,
68838,note_off,,,,,112,0,3,,,,1,50,0,,
68864,note_on,,,,,256,0,2,,,,0,89,97,,
68864,note_on,,,,,0,0,2,,,,0,94,102,,
69120,note_on,,,,,0,0,2,,,,0,81,97,,
69120,note_on,,,,,282,0,3,,,,1,58,89,,
69120,note_on,,,,,0,0,3,,,,1,65,90,,
69120,note_off,,,,,256,0,2,,,,0,82,0,,
69120,note_on,,,,,0,0,2,,,,0,93,102,,
69120,note_off,,,,,0,0,2,,,,0,89,0,,
69120,note_off,,,,,0,0,2,,,,0,94,0,,
69179,note_off,,,,,59,0,2,,,,0,81,0,,
69235,note_off,,,,,56,0,2,,,,0,93,0,,
69238,note_off,,,,,118,0,3,,,,1,58,0,,
69350,note_off,,,,,112,0,3,,,,1,65,0,,
69376,note_on,,,,,0,0,2,,,,0,92,102,,
69376,note_on,,,,,141,0,2,,,,0,80,97,,
69435,note_off,,,,,59,0,2,,,,0,80,0,,
69491,note_off,,,,,56,0,2,,,,0,92,0,,
69547,control_change,,,,,197,0,3,,,,1,,,64,0
69632,note_on,,,,,0,0,3,,,,1,51,99,,
69632,note_on,,,,,141,0,2,,,,0,80,97,,
69632,key_signature,,,,,0,1,0,Gb,,,,,,,
69632,time_signature,2,4,24,8,2048,1,0,,,,,,,,
69632,note_on,,,,,85,0,3,,,,1,39,95,,
69653,control_change,,,,,21,0,3,,,,1,,,64,127
69750,note_off,,,,,97,0,3,,,,1,39,0,,
69862,note_off,,,,,112,0,3,,,,1,51,0,,
69888,note_on,,,,,256,0,2,,,,0,87,97,,
69888,note_on,,,,,0,0,2,,,,0,92,102,,
70144,note_off,,,,,0,0,2,,,,0,87,0,,
70144,note_off,,,,,256,0,2,,,,0,80,0,,
70144,note_off,,,,,0,0,2,,,,0,92,0,,
70144,note_on,,,,,0,0,2,,,,0,91,102,,
70144,note_on,,,,,282,0,3,,,,1,58,90,,
70144,note_on,,,,,0,0,3,,,,1,63,89,,
70144,note_on,,,,,0,0,3,,,,1,66,91,,
70144,note_on,,,,,0,0,2,,,,0,79,97,,
70203,note_off,,,,,59,0,2,,,,0,79,0,,
70221,note_off,,,,,77,0,3,,,,1,58,0,,
70259,note_off,,,,,56,0,2,,,,0,91,0,,
70298,note_off,,,,,77,0,3,,,,1,63,0,,
70374,note_off,,,,,76,0,3,,,,1,66,0,,
70400,note_on,,,,,141,0,2,,,,0,78,97,,
70400,note_on,,,,,0,0,2,,,,0,90,102,,
70453,control_change,,,,,79,0,3,,,,1,,,64,0
70459,note_off,,,,,59,0,2,,,,0,78,0,,
70515,note_off,,,,,56,0,2,,,,0,90,0,,
70656,note_on,,,,,0,0,3,,,,1,48,96,,
70656,note_on,,,,,141,0,2,,,,0,78,97,,
70656,note_on,,,,,203,0,3,,,,1,36,101,,
70667,control_change,,,,,11,0,3,,,,1,,,64,127
70774,note_off,,,,,107,0,3,,,,1,36,0,,
70886,note_off,,,,,112,0,3,,,,1,48,0,,
70912,note_on,,,,,256,0,2,,,,0,81,97,,
70912,note_on,,,,,0,0,2,,,,0,90,102,,
71168,note_off,,,,,0,0,2,,,,0,90,0,,
71168,note_off,,,,,256,0,2,,,,0,78,0,,
71168,note_off,,,,,0,0,2,,,,0,81,0,,
71168,note_on,,,,,0,0,2,,,,0,77,97,,
71168,note_on,,,,,0,0,2,,,,0,89,102,,
71168,note_on,,,,,282,0,3,,,,1,57,91,,
71168,note_on,,,,,0,0,3,,,,1,63,89,,
71168,note_on,,,,,0,0,3,,,,1,66,91,,
71227,note_off,,,,,59,0,2,,,,0,77,0,,
71245,note_off,,,,,77,0,3,,,,1,57,0,,
71283,note_off,,,,,56,0,2,,,,0,89,0,,
71322,note_off,,,,,77,0,3,,,,1,63,0,,
71398,note_off,,,,,76,0,3,,,,1,66,0,,
71424,note_on,,,,,141,0,2,,,,0,75,97,,
71424,note_on,,,,,0,0,2,,,,0,87,102,,
71483,note_off,,,,,59,0,2,,,,0,75,0,,
71539,note_off,,,,,56,0,2,,,,0,87,0,,
71595,control_change,,,,,197,0,3,,,,1,,,64,0
71680,note_on,,,,,141,0,2,,,,0,75,97,,
71680,time_signature,2,4,24,8,2048,1,0,,,,,,,,
71680,key_signature,,,,,0,1,0,Gb,,,,,,,
71680,note_on,,,,,85,0,3,,,,1,37,93,,
71680,note_on,,,,,0,0,3,,,,1,49,99,,
71691,control_change,,,,,11,0,3,,,,1,,,64,127
71798,note_off,,,,,107,0,3,,,,1,37,0,,
71910,note_off,,,,,112,0,3,,,,1,49,0,,
71936,note_on,,,,,0,0,2,,,,0,87,102,,
71936,note_on,,,,,256,0,2,,,,0,80,97,,
72192,note_off,,,,,0,0,2,,,,0,80,0,,
72192,note_off,,,,,0,0,2,,,,0,87,0,,
72192,note_on,,,,,0,0,2,,,,0,74,97,,
72192,note_on,,,,,0,0,2,,,,0,86,102,,
72192,note_off,,,,,256,0,2,,,,0,75,0,,
72192,note_on,,,,,0,0,3,,,,1,66,90,,
72192,note_on,,,,,0,0,3,,,,1,61,89,,
72192,note_on,,,,,282,0,3,,,,1,56,89,,
72251,note_off,,,,,59,0,2,,,,0,74,0,,
72269,note_off,,,,,77,0,3,,,,1,56,0,,
72307,note_off,,,,,56,0,2,,,,0,86,0,,
72346,note_off,,,,,77,0,3,,,,1,61,0,,
72422,note_off,,,,,76,0,3,,,,1,66,0,,
72448,note_on,,,,,141,0,2,,,,0,73,97,,
72448,note_on,,,,,0,0,2,,,,0,85,102,,
72507,note_off,,,,,59,0,2,,,,0,73,0,,
72563,note_off,,,,,56,0,2,,,,0,85,0,,
72704,note_on,,,,,141,0,2,,,,0,73,97,,
72960,note_on,,,,,256,0,2,,,,0,80,97,,
72960,note_on,,,,,0,0,2,,,,0,85,101,,
73216,note_on,,,,,0,0,2,,,,0,84,101,,
73216,note_on,,,,,0,0,2,,,,0,72,97,,
73216,note_off,,,,,0,0,2,,,,0,80,0,,
73216,note_off,,,,,256,0,2,,,,0,73,0,,
73216,note_off,,,,,0,0,2,,,,0,85,0,,
73275,note_off,,,,,59,0,2,,,,0,72,0,,
73331,note_off,,,,,56,0,2,,,,0,84,0,,
73472,note_on,,,,,0,0,2,,,,0,83,101,,
73472,note_on,,,,,141,0,2,,,,0,71,97,,
73531,note_off,,,,,59,0,2,,,,0,71,0,,
73587,note_off,,,,,56,0,2,,,,0,83,0,,
73653,control_change,,,,,1231,0,3,,,,1,,,64,0
73728,time_signature,2,4,24,8,2048,1,0,,,,,,,,
73728,key_signature,,,,,0,1,0,Gb,,,,,,,
73728,note_on,,,,,141,0,2,,,,0,71,104,,
73728,note_on,,,,,75,0,3,,,,1,25,94,,
73728,note_on,,,,,0,0,3,,,,1,37,97,,
73739,control_change,,,,,11,0,3,,,,1,,,64,127
73792,set_tempo,,,,,64,1,0,,487804,,,,,,
73792,set_tempo,,,,,0,1,0,,491803,,,,,,
73846,note_off,,,,,107,0,3,,,,1,25,0,,
73856,set_tempo,,,,,64,1,0,,495867,,,,,,
73856,set_tempo,,,,,0,1,0,,500000,,,,,,
73920,set_tempo,,,,,0,1,0,,508474,,,,,,
73920,set_tempo,,,,,64,1,0,,504201,,,,,,
73958,note_off,,,,,112,0,3,,,,1,37,0,,
73984,set_tempo,,,,,64,1,0,,512820,,,,,,
73984,set_tempo,,,,,0,1,0,,517241,,,,,,
73984,note_on,,,,,256,0,2,,,,0,74,93,,
73984,note_on,,,,,0,0,2,,,,0,83,97,,
74240,note_on,,,,,282,0,3,,,,1,56,88,,
74240,note_off,,,,,256,0,2,,,,0,71,0,,
74240,note_off,,,,,0,0,2,,,,0,74,0,,
74240,note_off,,,,,0,0,2,,,,0,83,0,,
74240,note_on,,,,,0,0,2,,,,0,70,92,,
74240,note_on,,,,,0,0,2,,,,0,82,96,,
74240,note_on,,,,,0,0,3,,,,1,65,89,,
74240,note_on,,,,,0,0,3,,,,1,59,89,,
74283,control_change,,,,,43,0,3,,,,1,,,64,0
74299,note_off,,,,,59,0,2,,,,0,70,0,,
74317,note_off,,,,,34,0,3,,,,1,56,0,,
74355,note_off,,,,,56,0,2,,,,0,82,0,,
74394,note_off,,,,,77,0,3,,,,1,59,0,,
74470,note_off,,,,,76,0,3,,,,1,65,0,,
74496,note_on,,,,,0,0,2,,,,0,81,96,,
74496,note_on,,,,,141,0,2,,,,0,69,92,,
74555,note_off,,,,,59,0,2,,,,0,69,0,,
74611,note_off,,,,,56,0,2,,,,0,81,0,,
74752,note_on,,,,,141,0,2,,,,0,69,98,,
75008,note_on,,,,,256,0,2,,,,0,72,91,,
75008,note_on,,,,,0,0,2,,,,0,81,94,,
75264,note_on,,,,,0,0,2,,,,0,68,99,,
75264,note_off,,,,,0,0,2,,,,0,81,0,,
75264,note_off,,,,,0,0,2,,,,0,72,0,,
75264,note_off,,,,,256,0,2,,,,0,69,0,,
75520,note_on,,,,,256,0,2,,,,0,73,92,,
75520,note_on,,,,,0,0,2,,,,0,80,95,,
75776,note_off,,,,,256,0,2,,,,0,68,0,,
75776,note_off,,,,,0,0,2,,,,0,80,0,,
75776,note_on,,,,,0,0,2,,,,0,66,91,,
75776,note_on,,,,,0,0,2,,,,0,78,95,,
75776,note_on,,,,,1306,0,3,,,,1,30,97,,
75776,time_signature,2,4,24,8,1792,1,0,,,,,,,,
75776,key_signature,,,,,0,1,0,Gb,,,,,,,
75797,control_change,,,,,21,0,3,,,,1,,,64,127
76006,note_off,,,,,209,0,3,,,,1,30,0,,
76288,note_on,,,,,282,0,3,,,,1,49,44,,
76597,control_change,,,,,309,0,3,,,,1,,,64,0
76800,note_on,,,,,203,0,3,,,,1,53,41,,
76800,note_on,,,,,0,0,3,,,,1,59,44,,
76800,note_off,,,,,1024,0,2,,,,0,66,0,,
76800,note_on,,,,,0,0,2,,,,0,68,71,,
76800,note_off,,,,,0,0,2,,,,0,73,0,,
76800,note_off,,,,,0,0,2,,,,0,78,0,,
76811,control_change,,,,,11,0,3,,,,1,,,64,127
76918,note_off,,,,,107,0,3,,,,1,53,0,,
77030,note_off,,,,,112,0,3,,,,1,59,0,,
77056,note_on,,,,,256,0,2,,,,0,73,62,,
77056,note_on,,,,,0,0,2,,,,0,80,69,,
77312,note_on,,,,,0,0,2,,,,0,82,60,,
77312,note_off,,,,,256,0,2,,,,0,68,0,,
77312,note_off,,,,,0,0,2,,,,0,73,0,,
77312,note_off,,,,,0,0,2,,,,0,80,0,,
77312,note_on,,,,,0,0,2,,,,0,70,47,,
77312,note_on,,,,,282,0,3,,,,1,42,41,,
77371,note_off,,,,,59,0,2,,,,0,70,0,,
77427,note_off,,,,,56,0,2,,,,0,82,0,,
77504,set_tempo,,,,,1728,1,0,,521739,,,,,,
77504,set_tempo,,,,,0,1,0,,526315,,,,,,
77542,note_off,,,,,230,0,3,,,,1,42,0,,
77568,note_on,,,,,141,0,2,,,,0,71,44,,
77568,note_on,,,,,0,0,2,,,,0,83,56,,
77627,note_off,,,,,59,0,2,,,,0,71,0,,
77683,note_off,,,,,56,0,2,,,,0,83,0,,
77739,control_change,,,,,197,0,3,,,,1,,,64,0
77824,note_on,,,,,0,0,3,,,,1,58,42,,
77824,note_on,,,,,85,0,3,,,,1,54,40,,
77824,time_signature,2,4,24,8,320,1,0,,,,,,,,
77824,key_signature,,,,,0,1,0,Gb,,,,,,,
77824,note_on,,,,,141,0,2,,,,0,73,60,,
77845,control_change,,,,,21,0,3,,,,1,,,64,127
77901,note_off,,,,,56,0,3,,,,1,49,0,,
77978,note_off,,,,,77,0,3,,,,1,54,0,,
78054,note_off,,,,,76,0,3,,,,1,58,0,,
78080,note_on,,,,,256,0,2,,,,0,78,46,,
78080,note_on,,,,,0,0,2,,,,0,85,51,,
78336,note_on,,,,,282,0,3,,,,1,42,42,,
78336,note_off,,,,,256,0,2,,,,0,73,0,,
78336,note_off,,,,,0,0,2,,,,0,78,0,,
78336,note_on,,,,,0,0,2,,,,0,75,46,,
78336,note_off,,,,,0,0,2,,,,0,85,0,,
78336,note_on,,,,,0,0,2,,,,0,87,51,,
78395,note_off,,,,,59,0,2,,,,0,75,0,,
78451,note_off,,,,,56,0,2,,,,0,87,0,,
78566,note_off,,,,,230,0,3,,,,1,42,0,,
78592,note_on,,,,,141,0,2,,,,0,73,46,,
78592,note_on,,,,,0,0,2,,,,0,85,51,,
78645,control_change,,,,,79,0,3,,,,1,,,64,0
78651,note_off,,,,,59,0,2,,,,0,73,0,,
78707,note_off,,,,,56,0,2,,,,0,85,0,,
78848,note_on,,,,,0,0,3,,,,1,59,42,,
78848,note_on,,,,,0,0,3,,,,1,53,40,,
78848,note_on,,,,,203,0,3,,,,1,49,40,,
78848,note_on,,,,,141,0,2,,,,0,68,60,,
78859,control_change,,,,,11,0,3,,,,1,,,64,127
78925,note_off,,,,,66,0,3,,,,1,49,0,,
79002,note_off,,,,,77,0,3,,,,1,53,0,,
79078,note_off,,,,,76,0,3,,,,1,59,0,,
79104,note_on,,,,,256,0,2,,,,0,73,46,,
79104,note_on,,,,,0,0,2,,,,0,80,51,,
79360,note_off,,,,,0,0,2,,,,0,80,0,,
79360,note_on,,,,,0,0,2,,,,0,70,46,,
79360,note_off,,,,,0,0,2,,,,0,73,0,,
79360,note_off,,,,,256,0,2,,,,0,68,0,,
79360,note_on,,,,,0,0,2,,,,0,82,51,,
79360,note_on,,,,,282,0,3,,,,1,42,42,,
79419,note_off,,,,,59,0,2,,,,0,70,0,,
79475,note_off,,,,,56,0,2,,,,0,82,0,,
79590,note_off,,,,,230,0,3,,,,1,42,0,,
79616,note_on,,,,,0,0,2,,,,0,80,51,,
79616,note_on,,,,,141,0,2,,,,0,68,46,,
79675,note_off,,,,,59,0,2,,,,0,68,0,,
79731,note_off,,,,,56,0,2,,,,0,80,0,,
79787,control_change,,,,,197,0,3,,,,1,,,64,0
79872,note_on,,,,,141,0,2,,,,0,61,60,,
79872,note_on,,,,,85,0,3,,,,1,49,42,,
79872,note_on,,,,,0,0,3,,,,1,54,40,,
79872,time_signature,2,4,24,8,2048,1,0,,,,,,,,
79872,key_signature,,,,,0,1,0,Gb,,,,,,,
79872,note_on,,,,,0,0,3,,,,1,58,44,,
79893,control_change,,,,,21,0,3,,,,1,,,64,127
79949,note_off,,,,,56,0,3,,,,1,49,0,,
80026,note_off,,,,,77,0,3,,,,1,54,0,,
80102,note_off,,,,,76,0,3,,,,1,58,0,,
80128,note_on,,,,,0,0,2,,,,0,73,54,,
80128,note_on,,,,,256,0,2,,,,0,70,49,,
80384,note_on,,,,,0,0,2,,,,0,77,54,,
80384,note_on,,,,,0,0,2,,,,0,65,49,,
80384,note_off,,,,,0,0,2,,,,0,73,0,,
80384,note_off,,,,,0,0,2,,,,0,70,0,,
80384,note_off,,,,,256,0,2,,,,0,61,0,,
80384,note_on,,,,,282,0,3,,,,1,42,44,,
80443,note_off,,,,,59,0,2,,,,0,65,0,,
80499,note_off,,,,,56,0,2,,,,0,77,0,,
80614,note_off,,,,,230,0,3,,,,1,42,0,,
80640,note_on,,,,,141,0,2,,,,0,66,48,,
80640,note_on,,,,,0,0,2,,,,0,78,53,,
80693,control_change,,,,,79,0,3,,,,1,,,64,0
80699,note_off,,,,,59,0,2,,,,0,66,0,,
80755,note_off,,,,,56,0,2,,,,0,78,0,,
80896,note_on,,,,,141,0,2,,,,0,68,58,,
80896,note_on,,,,,203,0,3,,,,1,49,40,,
80896,note_on,,,,,0,0,3,,,,1,53,40,,
80896,note_on,,,,,0,0,3,,,,1,59,42,,
80907,control_change,,,,,11,0,3,,,,1,,,64,127
80973,note_off,,,,,66,0,3,,,,1,49,0,,
81050,note_off,,,,,77,0,3,,,,1,53,0,,
81126,note_off,,,,,76,0,3,,,,1,59,0,,
81152,note_on,,,,,0,0,2,,,,0,80,52,,
81152,note_on,,,,,256,0,2,,,,0,73,47,,
81408,note_off,,,,,0,0,2,,,,0,80,0,,
81408,note_off,,,,,0,0,2,,,,0,73,0,,
81408,note_off,,,,,256,0,2,,,,0,68,0,,
81408,note_on,,,,,0,0,2,,,,0,82,52,,
81408,note_on,,,,,282,0,3,,,,1,42,42,,
81408,note_on,,,,,0,0,2,,,,0,70,47,,
81467,note_off,,,,,59,0,2,,,,0,70,0,,
81523,note_off,,,,,56,0,2,,,,0,82,0,,
81638,note_off,,,,,230,0,3,,,,1,42,0,,
81664,note_on,,,,,0,0,2,,,,0,83,52,,
81664,note_on,,,,,141,0,2,,,,0,71,47,,
