tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,port,program,channel,control,value,note,velocity
18144,note_on,16,0,3,,,,,,,,,0,,,58,0
18144,note_on,0,0,3,,,,,,,,,0,,,56,102
18168,note_on,24,0,3,,,,,,,,,0,,,56,0
18168,note_on,0,0,3,,,,,,,,,0,,,55,100
18192,note_on,24,0,3,,,,,,,,,0,,,55,0
18192,note_on,0,0,3,,,,,,,,,0,,,53,98
18208,note_on,0,0,2,,,,,,,,,0,,,70,0
18208,note_on,160,0,2,,,,,,,,,0,,,67,0
18216,note_on,24,0,3,,,,,,,,,0,,,53,0
18216,note_on,0,0,3,,,,,,,,,0,,,51,96
18240,note_on,0,0,2,,,,,,,,,0,,,70,89
18240,note_on,32,0,2,,,,,,,,,0,,,67,89
18240,note_on,24,0,3,,,,,,,,,0,,,51,0
18240,note_on,0,0,3,,,,,,,,,0,,,50,94
18264,note_on,24,0,3,,,,,,,,,0,,,50,0
18264,note_on,0,0,3,,,,,,,,,0,,,49,92
18288,note_on,0,0,3,,,,,,,,,0,,,46,90
18288,note_on,24,0,3,,,,,,,,,0,,,49,0
18312,note_on,0,0,3,,,,,,,,,0,,,45,88
18312,note_on,24,0,3,,,,,,,,,0,,,46,0
18336,note_on,24,0,3,,,,,,,,,0,,,45,0
18336,note_on,0,0,3,,,,,,,,,0,,,47,86
18360,note_on,24,0,3,,,,,,,,,0,,,47,0
18360,note_on,0,0,3,,,,,,,,,0,,,46,84
18384,note_on,24,0,3,,,,,,,,,0,,,46,0
18384,note_on,0,0,3,,,,,,,,,0,,,48,82
18400,note_on,160,0,2,,,,,,,,,0,,,67,0
18400,note_on,0,0,2,,,,,,,,,0,,,70,0
18400,note_on,352,0,1,,,,,,,,,0,,,75,0
18400,note_on,0,0,1,,,,,,,,,0,,,79,0
18408,note_on,0,0,3,,,,,,,,,0,,,47,80
18408,note_on,24,0,3,,,,,,,,,0,,,48,0
18432,note_on,32,0,2,,,,,,,,,0,,,68,70
18432,note_on,24,0,3,,,,,,,,,0,,,47,0
18432,note_on,0,0,3,,,,,,,,,0,,,50,78
18432,note_on,0,0,2,,,,,,,,,0,,,70,70
18432,note_on,32,0,1,,,,,,,,,0,,,77,77
18456,note_on,0,0,3,,,,,,,,,0,,,48,76
18456,note_on,24,0,3,,,,,,,,,0,,,50,0
18480,note_on,24,0,3,,,,,,,,,0,,,48,0
18480,note_on,0,0,3,,,,,,,,,0,,,46,74
18504,note_on,24,0,3,,,,,,,,,0,,,46,0
18504,note_on,0,0,3,,,,,,,,,0,,,45,72
18528,note_on,24,0,3,,,,,,,,,0,,,45,0
18528,note_on,0,0,3,,,,,,,,,0,,,48,70
18552,note_on,24,0,3,,,,,,,,,0,,,48,0
18552,note_on,0,0,3,,,,,,,,,0,,,46,68
18576,note_on,24,0,3,,,,,,,,,0,,,46,0
18576,note_on,0,0,3,,,,,,,,,0,,,44,66
18592,note_on,160,0,2,,,,,,,,,0,,,68,0
18592,note_on,0,0,2,,,,,,,,,0,,,70,0
18600,note_on,0,0,3,,,,,,,,,0,,,43,64
18600,note_on,24,0,3,,,,,,,,,0,,,44,0
18624,note_on,0,0,3,,,,,,,,,0,,,41,62
18624,note_on,24,0,3,,,,,,,,,0,,,43,0
18624,note_on,0,0,2,,,,,,,,,0,,,68,50
18624,note_on,32,0,2,,,,,,,,,0,,,62,50
18624,note_on,192,0,1,,,,,,,,,0,,,77,0
18624,note_on,0,0,1,,,,,,,,,0,,,70,61
18648,note_on,24,0,3,,,,,,,,,0,,,41,0
18648,note_on,0,0,3,,,,,,,,,0,,,39,60
18672,note_on,24,0,3,,,,,,,,,0,,,39,0
18672,note_on,0,0,3,,,,,,,,,0,,,38,58
18696,note_on,0,0,3,,,,,,,,,0,,,36,56
18696,note_on,24,0,3,,,,,,,,,0,,,38,0
18720,note_on,24,0,3,,,,,,,,,0,,,36,0
18720,note_on,0,0,3,,,,,,,,,0,,,34,54
18744,note_on,24,0,3,,,,,,,,,0,,,34,0
18744,note_on,0,0,3,,,,,,,,,0,,,32,52
18768,note_on,0,0,3,,,,,,,,,0,,,31,50
18768,note_on,24,0,3,,,,,,,,,0,,,32,0
18784,note_on,160,0,2,,,,,,,,,0,,,62,0
18784,note_on,0,0,2,,,,,,,,,0,,,68,0
18792,note_on,24,0,3,,,,,,,,,0,,,31,0
18792,note_on,0,0,3,,,,,,,,,0,,,29,48
18816,note_on,32,0,2,,,,,,,,,0,,,63,30
18816,set_tempo,1152,1,0,,,,,1428571,,,,,,,,
18816,note_on,0,0,1,,,,,,,,,0,,,75,63
18816,note_on,192,0,1,,,,,,,,,0,,,70,0
18816,control_change,0,0,3,,,,,,,,,0,64,127,,
18816,note_on,24,0,3,,,,,,,,,0,,,29,0
18816,note_on,0,0,2,,,,,,,,,0,,,67,30
18816,note_on,0,0,3,,,,,,,,,0,,,27,45
18910,note_on,0,0,2,,,,,,,,,0,,,67,0
18910,note_on,94,0,2,,,,,,,,,0,,,63,0
18912,note_on,2,0,2,,,,,,,,,0,,,63,30
18976,note_on,160,0,3,,,,,,,,,0,,,27,0
19006,note_on,94,0,2,,,,,,,,,0,,,63,0
19008,note_on,2,0,2,,,,,,,,,0,,,63,30
19008,control_change,32,0,3,,,,,,,,,0,64,0,,
19102,note_on,94,0,2,,,,,,,,,0,,,63,0
19104,note_on,2,0,2,,,,,,,,,0,,,63,30
19152,note_on,336,0,1,,,,,,,,,0,,,75,0
19198,note_on,94,0,2,,,,,,,,,0,,,63,0
19200,note_on,48,0,1,,,,,,,,,0,,,75,45
19200,control_change,192,0,3,,,,,,,,,0,64,127,,
19200,note_on,0,0,3,,,,,,,,,0,,,63,63
19296,note_on,0,0,1,,,,,,,,,0,,,75,45
19296,note_on,96,0,1,,,,,,,,,0,,,75,0
19344,note_on,0,0,3,,,,,,,,,0,,,61,45
19344,note_on,144,0,3,,,,,,,,,0,,,63,0
19392,note_on,48,0,3,,,,,,,,,0,,,61,0
19392,control_change,0,0,3,,,,,,,,,0,64,127,,
19392,note_on,0,0,3,,,,,,,,,0,,,59,45
19392,note_on,0,0,1,,,,,,,,,0,,,75,45
19392,note_on,96,0,1,,,,,,,,,0,,,75,0
19392,control_change,0,0,3,,,,,,,,,0,64,0,,
19440,note_on,48,0,3,,,,,,,,,0,,,59,0
19440,note_on,0,0,3,,,,,,,,,0,,,54,45
19488,note_on,290,0,2,,,,,,,,,0,,,63,30
19488,note_on,0,0,2,,,,,,,,,0,,,66,30
19488,note_on,0,0,3,,,,,,,,,0,,,47,45
19488,note_on,48,0,3,,,,,,,,,0,,,54,0
19536,note_on,48,0,3,,,,,,,,,0,,,47,0
19536,note_on,0,0,3,,,,,,,,,0,,,49,45
19582,note_on,94,0,2,,,,,,,,,0,,,63,0
19582,note_on,0,0,2,,,,,,,,,0,,,66,0
19584,note_on,2,0,2,,,,,,,,,0,,,63,30
19584,note_on,0,0,2,,,,,,,,,0,,,66,30
19584,note_on,48,0,3,,,,,,,,,0,,,49,0
19584,note_on,0,0,3,,,,,,,,,0,,,51,45
19632,note_on,0,0,3,,,,,,,,,0,,,42,45
19632,note_on,48,0,3,,,,,,,,,0,,,51,0
19678,note_on,94,0,2,,,,,,,,,0,,,63,0
19678,note_on,0,0,2,,,,,,,,,0,,,66,0
19680,note_on,48,0,3,,,,,,,,,0,,,42,0
19680,note_on,0,0,3,,,,,,,,,0,,,35,45
19680,note_on,2,0,2,,,,,,,,,0,,,63,30
19680,note_on,0,0,2,,,,,,,,,0,,,66,30
19726,note_on,46,0,3,,,,,,,,,0,,,35,0
19774,note_on,94,0,2,,,,,,,,,0,,,63,0
19774,note_on,0,0,2,,,,,,,,,0,,,66,0
19776,note_on,50,0,3,,,,,,,,,0,,,63,63
19776,note_on,0,0,1,,,,,,,,,0,,,75,45
19776,note_on,384,0,1,,,,,,,,,0,,,75,0
19872,note_on,98,0,2,,,,,,,,,0,,,66,30
19872,note_on,0,0,2,,,,,,,,,0,,,71,30
19920,note_on,0,0,1,,,,,,,,,0,,,76,45
19920,note_on,0,0,3,,,,,,,,,0,,,61,45
19920,note_on,144,0,3,,,,,,,,,0,,,63,0
19920,note_on,144,0,1,,,,,,,,,0,,,75,0
19966,note_on,0,0,2,,,,,,,,,0,,,71,0
19966,note_on,94,0,2,,,,,,,,,0,,,66,0
19968,note_on,0,0,1,,,,,,,,,0,,,78,45
19968,note_on,48,0,1,,,,,,,,,0,,,76,0
19968,control_change,0,0,3,,,,,,,,,0,64,127,,
19968,control_change,0,0,3,,,,,,,,,0,64,0,,
19968,note_on,48,0,3,,,,,,,,,0,,,61,0
19968,note_on,0,0,3,,,,,,,,,0,,,59,45
20016,note_on,48,0,3,,,,,,,,,0,,,59,0
20016,note_on,0,0,3,,,,,,,,,0,,,54,45
20064,note_on,0,0,2,,,,,,,,,0,,,75,30
20064,note_on,0,0,2,,,,,,,,,0,,,71,30
20064,note_on,98,0,2,,,,,,,,,0,,,66,30
20064,note_on,0,0,3,,,,,,,,,0,,,47,45
20064,note_on,48,0,3,,,,,,,,,0,,,54,0
20112,note_on,0,0,3,,,,,,,,,0,,,49,45
20112,note_on,48,0,3,,,,,,,,,0,,,47,0
20158,note_on,94,0,2,,,,,,,,,0,,,66,0
20158,note_on,0,0,2,,,,,,,,,0,,,71,0
20158,note_on,0,0,2,,,,,,,,,0,,,75,0
20160,note_on,48,0,3,,,,,,,,,0,,,49,0
20160,note_on,0,0,2,,,,,,,,,0,,,75,30
20160,note_on,2,0,2,,,,,,,,,0,,,66,30
20160,note_on,0,0,3,,,,,,,,,0,,,51,45
20160,note_on,0,0,2,,,,,,,,,0,,,71,30
20208,note_on,0,0,3,,,,,,,,,0,,,42,45
20208,note_on,48,0,3,,,,,,,,,0,,,51,0
20254,note_on,0,0,2,,,,,,,,,0,,,75,0
20254,note_on,94,0,2,,,,,,,,,0,,,66,0
20254,note_on,0,0,2,,,,,,,,,0,,,71,0
20256,note_on,0,0,2,,,,,,,,,0,,,71,30
20256,note_on,0,0,2,,,,,,,,,0,,,75,30
20256,note_on,0,0,3,,,,,,,,,0,,,35,45
20256,note_on,48,0,3,,,,,,,,,0,,,42,0
20256,note_on,2,0,2,,,,,,,,,0,,,66,30
20302,note_on,46,0,3,,,,,,,,,0,,,35,0
20304,note_on,336,0,1,,,,,,,,,0,,,78,0
20352,note_on,48,0,1,,,,,,,,,0,,,78,45
20352,note_on,50,0,3,,,,,,,,,0,,,63,63
20446,note_on,0,0,2,,,,,,,,,0,,,75,0
20446,note_on,0,0,2,,,,,,,,,0,,,71,0
20446,note_on,190,0,2,,,,,,,,,0,,,66,0
20448,note_on,0,0,2,,,,,,,,,0,,,75,30
20448,note_on,0,0,2,,,,,,,,,0,,,71,30
20448,note_on,2,0,2,,,,,,,,,0,,,66,30
20496,note_on,144,0,3,,,,,,,,,0,,,63,0
20496,note_on,0,0,3,,,,,,,,,0,,,61,45
20520,note_on,0,0,1,,,,,,,,,0,,,80,45
20520,note_on,168,0,1,,,,,,,,,0,,,78,0
20544,note_on,0,0,1,,,,,,,,,0,,,80,45
20544,note_on,24,0,1,,,,,,,,,0,,,80,0
20544,note_on,0,0,3,,,,,,,,,0,,,59,45
20544,control_change,0,0,3,,,,,,,,,0,64,127,,
20544,control_change,0,0,3,,,,,,,,,0,64,0,,
20544,note_on,48,0,3,,,,,,,,,0,,,61,0
20592,note_on,48,0,3,,,,,,,,,0,,,59,0
20592,note_on,0,0,3,,,,,,,,,0,,,54,45
20638,note_on,190,0,2,,,,,,,,,0,,,66,0
20638,note_on,0,0,2,,,,,,,,,0,,,71,0
20638,note_on,0,0,2,,,,,,,,,0,,,75,0
20640,note_on,2,0,2,,,,,,,,,0,,,66,30
20640,note_on,0,0,2,,,,,,,,,0,,,71,30
20640,note_on,0,0,2,,,,,,,,,0,,,75,30
20640,note_on,48,0,3,,,,,,,,,0,,,54,0
20640,note_on,0,0,3,,,,,,,,,0,,,47,45
20688,note_on,48,0,3,,,,,,,,,0,,,47,0
20688,note_on,0,0,3,,,,,,,,,0,,,49,45
20734,note_on,94,0,2,,,,,,,,,0,,,66,0
20734,note_on,0,0,2,,,,,,,,,0,,,71,0
20734,note_on,0,0,2,,,,,,,,,0,,,75,0
20736,note_on,2,0,2,,,,,,,,,0,,,66,30
20736,note_on,0,0,2,,,,,,,,,0,,,71,30
20736,note_on,0,0,2,,,,,,,,,0,,,75,30
20736,note_on,0,0,3,,,,,,,,,0,,,51,45
20736,note_on,48,0,3,,,,,,,,,0,,,49,0
20784,note_on,0,0,3,,,,,,,,,0,,,42,45
20784,note_on,48,0,3,,,,,,,,,0,,,51,0
20830,note_on,0,0,2,,,,,,,,,0,,,75,0
20830,note_on,0,0,2,,,,,,,,,0,,,71,0
20830,note_on,94,0,2,,,,,,,,,0,,,66,0
20832,note_on,0,0,3,,,,,,,,,0,,,35,45
20832,note_on,48,0,3,,,,,,,,,0,,,42,0
20832,note_on,0,0,2,,,,,,,,,0,,,71,30
20832,note_on,2,0,2,,,,,,,,,0,,,66,30
20832,note_on,0,0,2,,,,,,,,,0,,,75,30
20878,note_on,46,0,3,,,,,,,,,0,,,35,0
20926,note_on,94,0,2,,,,,,,,,0,,,75,0
20928,note_on,50,0,3,,,,,,,,,0,,,63,63
20928,note_on,0,0,1,,,,,,,,,0,,,78,45
20928,note_on,384,0,1,,,,,,,,,0,,,80,0
21022,note_on,96,0,2,,,,,,,,,0,,,66,0
21022,note_on,0,0,2,,,,,,,,,0,,,71,0
21024,note_on,2,0,2,,,,,,,,,0,,,66,30
21024,note_on,0,0,2,,,,,,,,,0,,,71,30
21072,note_on,144,0,3,,,,,,,,,0,,,63,0
21072,note_on,0,0,3,,,,,,,,,0,,,61,45
21096,note_on,0,0,1,,,,,,,,,0,,,75,45
21096,note_on,168,0,1,,,,,,,,,0,,,78,0
21118,note_on,94,0,2,,,,,,,,,0,,,66,0
21120,control_change,0,0,3,,,,,,,,,0,64,0,,
21120,note_on,0,0,1,,,,,,,,,0,,,75,45
21120,note_on,24,0,1,,,,,,,,,0,,,75,0
21120,control_change,0,0,3,,,,,,,,,0,64,127,,
21120,note_on,48,0,3,,,,,,,,,0,,,61,0
21120,note_on,0,0,2,,,,,,,,,0,,,67,30
21120,note_on,2,0,2,,,,,,,,,0,,,64,30
21120,note_on,0,0,3,,,,,,,,,0,,,59,45
21168,note_on,0,0,3,,,,,,,,,0,,,55,45
21168,note_on,48,0,3,,,,,,,,,0,,,59,0
21214,note_on,0,0,2,,,,,,,,,0,,,67,0
21214,note_on,0,0,2,,,,,,,,,0,,,71,0
21214,note_on,94,0,2,,,,,,,,,0,,,64,0
21216,note_on,0,0,3,,,,,,,,,0,,,52,45
21216,note_on,0,0,2,,,,,,,,,0,,,67,30
21216,note_on,48,0,3,,,,,,,,,0,,,55,0
21216,note_on,0,0,2,,,,,,,,,0,,,71,30
21216,note_on,2,0,2,,,,,,,,,0,,,64,30
21264,note_on,0,0,3,,,,,,,,,0,,,54,45
21264,note_on,48,0,3,,,,,,,,,0,,,52,0
21310,note_on,0,0,2,,,,,,,,,0,,,67,0
21310,note_on,0,0,2,,,,,,,,,0,,,71,0
21310,note_on,94,0,2,,,,,,,,,0,,,64,0
21312,note_on,0,0,3,,,,,,,,,0,,,55,45
21312,note_on,48,0,3,,,,,,,,,0,,,54,0
21312,note_on,0,0,2,,,,,,,,,0,,,71,30
21312,note_on,0,0,2,,,,,,,,,0,,,67,30
21312,note_on,2,0,2,,,,,,,,,0,,,64,30
21360,note_on,48,0,3,,,,,,,,,0,,,55,0
21360,note_on,0,0,3,,,,,,,,,0,,,47,45
21406,note_on,0,0,2,,,,,,,,,0,,,71,0
21406,note_on,0,0,2,,,,,,,,,0,,,67,0
21406,note_on,94,0,2,,,,,,,,,0,,,64,0
21408,note_on,288,0,1,,,,,,,,,0,,,75,0
21408,note_on,0,0,1,,,,,,,,,0,,,73,45
21408,note_on,0,0,2,,,,,,,,,0,,,71,30
21408,note_on,2,0,2,,,,,,,,,0,,,64,30
21408,note_on,0,0,2,,,,,,,,,0,,,67,30
21408,note_on,0,0,3,,,,,,,,,0,,,35,45
21408,note_on,48,0,3,,,,,,,,,0,,,47,0
21454,note_on,46,0,3,,,,,,,,,0,,,35,0
21504,note_on,0,0,1,,,,,,,,,0,,,71,45
21504,note_on,96,0,1,,,,,,,,,0,,,73,0
21504,note_on,50,0,3,,,,,,,,,0,,,63,63
21598,note_on,190,0,2,,,,,,,,,0,,,64,0
21598,note_on,0,0,2,,,,,,,,,0,,,67,0
21600,note_on,2,0,2,,,,,,,,,0,,,64,30
21600,note_on,0,0,2,,,,,,,,,0,,,67,30
21648,note_on,0,0,3,,,,,,,,,0,,,61,45
21648,note_on,144,0,1,,,,,,,,,0,,,71,0
21648,note_on,0,0,1,,,,,,,,,0,,,73,45
21648,note_on,144,0,3,,,,,,,,,0,,,63,0
21694,note_on,94,0,2,,,,,,,,,0,,,64,0
21694,note_on,0,0,2,,,,,,,,,0,,,67,0
21696,note_on,48,0,3,,,,,,,,,0,,,61,0
21696,note_on,48,0,1,,,,,,,,,0,,,73,0
21696,control_change,0,0,3,,,,,,,,,0,64,0,,
21696,control_change,0,0,3,,,,,,,,,0,64,127,,
21696,note_on,0,0,1,,,,,,,,,0,,,75,45
21696,note_on,0,0,3,,,,,,,,,0,,,59,45
21744,note_on,0,0,3,,,,,,,,,0,,,54,45
21744,note_on,48,0,3,,,,,,,,,0,,,59,0
21790,note_on,96,0,2,,,,,,,,,0,,,71,0
21792,note_on,2,0,2,,,,,,,,,0,,,63,30
21792,note_on,0,0,3,,,,,,,,,0,,,47,45
21792,note_on,48,0,3,,,,,,,,,0,,,54,0
21792,note_on,0,0,2,,,,,,,,,0,,,66,30
21840,note_on,0,0,3,,,,,,,,,0,,,49,45
21840,note_on,48,0,3,,,,,,,,,0,,,47,0
21886,note_on,94,0,2,,,,,,,,,0,,,63,0
21886,note_on,0,0,2,,,,,,,,,0,,,66,0
21888,note_on,48,0,3,,,,,,,,,0,,,49,0
21888,note_on,0,0,3,,,,,,,,,0,,,51,45
21888,note_on,0,0,2,,,,,,,,,0,,,66,30
21888,note_on,2,0,2,,,,,,,,,0,,,63,30
21936,note_on,48,0,3,,,,,,,,,0,,,51,0
21936,note_on,0,0,3,,,,,,,,,0,,,42,45
21982,note_on,0,0,2,,,,,,,,,0,,,66,0
21982,note_on,94,0,2,,,,,,,,,0,,,63,0
21984,note_on,2,0,2,,,,,,,,,0,,,63,30
21984,note_on,0,0,2,,,,,,,,,0,,,66,30
21984,note_on,48,0,3,,,,,,,,,0,,,42,0
21984,note_on,0,0,3,,,,,,,,,0,,,35,45
22030,note_on,46,0,3,,,,,,,,,0,,,35,0
22032,note_on,336,0,1,,,,,,,,,0,,,75,0
22078,note_on,0,0,2,,,,,,,,,0,,,66,0
22078,note_on,94,0,2,,,,,,,,,0,,,63,0
22080,note_on,48,0,1,,,,,,,,,0,,,75,42
22080,note_on,50,0,3,,,,,,,,,0,,,63,63
22176,note_on,98,0,2,,,,,,,,,0,,,66,30
22176,note_on,0,0,2,,,,,,,,,0,,,71,30
22224,note_on,144,0,3,,,,,,,,,0,,,63,0
22224,note_on,0,0,3,,,,,,,,,0,,,61,45
22248,note_on,0,0,1,,,,,,,,,0,,,76,41
22248,note_on,168,0,1,,,,,,,,,0,,,75,0
22270,note_on,0,0,2,,,,,,,,,0,,,71,0
22270,note_on,94,0,2,,,,,,,,,0,,,66,0
22272,control_change,0,0,3,,,,,,,,,0,64,0,,
22272,control_change,0,0,3,,,,,,,,,0,64,127,,
22272,note_on,0,0,3,,,,,,,,,0,,,59,45
22272,note_on,0,0,2,,,,,,,,,0,,,71,30
22272,note_on,24,0,1,,,,,,,,,0,,,76,0
22272,note_on,0,0,1,,,,,,,,,0,,,78,41
22272,note_on,2,0,2,,,,,,,,,0,,,66,30
22272,note_on,48,0,3,,,,,,,,,0,,,61,0
22320,note_on,48,0,3,,,,,,,,,0,,,59,0
22320,note_on,0,0,3,,,,,,,,,0,,,54,45
22366,note_on,0,0,2,,,,,,,,,0,,,71,0
22366,note_on,94,0,2,,,,,,,,,0,,,66,0
22368,note_on,2,0,2,,,,,,,,,0,,,66,30
22368,note_on,0,0,2,,,,,,,,,0,,,71,30
22368,note_on,48,0,3,,,,,,,,,0,,,54,0
22368,note_on,0,0,3,,,,,,,,,0,,,47,45
22368,note_on,0,0,2,,,,,,,,,0,,,75,30
22416,note_on,48,0,3,,,,,,,,,0,,,47,0
22416,note_on,0,0,3,,,,,,,,,0,,,49,45
22462,note_on,0,0,2,,,,,,,,,0,,,71,0
22462,note_on,94,0,2,,,,,,,,,0,,,66,0
22462,note_on,0,0,2,,,,,,,,,0,,,75,0
22464,note_on,0,0,3,,,,,,,,,0,,,51,45
22464,note_on,2,0,2,,,,,,,,,0,,,66,30
22464,note_on,0,0,2,,,,,,,,,0,,,71,30
22464,note_on,0,0,2,,,,,,,,,0,,,75,30
22464,note_on,48,0,3,,,,,,,,,0,,,49,0
22512,note_on,48,0,3,,,,,,,,,0,,,51,0
22512,note_on,0,0,3,,,,,,,,,0,,,42,45
22558,note_on,0,0,2,,,,,,,,,0,,,71,0
22558,note_on,0,0,2,,,,,,,,,0,,,75,0
22558,note_on,94,0,2,,,,,,,,,0,,,66,0
22560,note_on,2,0,2,,,,,,,,,0,,,66,30
22560,note_on,48,0,3,,,,,,,,,0,,,42,0
22560,note_on,0,0,3,,,,,,,,,0,,,35,45
22560,note_on,0,0,2,,,,,,,,,0,,,71,30
22560,note_on,0,0,2,,,,,,,,,0,,,75,30
22606,note_on,46,0,3,,,,,,,,,0,,,35,0
22656,note_on,50,0,3,,,,,,,,,0,,,63,63
22656,note_on,0,0,1,,,,,,,,,0,,,78,38
22656,note_on,384,0,1,,,,,,,,,0,,,78,0
22750,note_on,0,0,2,,,,,,,,,0,,,75,0
22750,note_on,0,0,2,,,,,,,,,0,,,71,0
22750,note_on,190,0,2,,,,,,,,,0,,,66,0
22752,note_on,0,0,2,,,,,,,,,0,,,71,30
22752,note_on,0,0,2,,,,,,,,,0,,,75,30
22752,note_on,2,0,2,,,,,,,,,0,,,66,30
22800,note_on,144,0,3,,,,,,,,,0,,,63,0
22800,note_on,0,0,3,,,,,,,,,0,,,61,45
22824,note_on,0,0,1,,,,,,,,,0,,,80,37
22824,note_on,168,0,1,,,,,,,,,0,,,78,0
22846,note_on,0,0,2,,,,,,,,,0,,,71,0
22846,note_on,0,0,2,,,,,,,,,0,,,75,0
22846,note_on,94,0,2,,,,,,,,,0,,,66,0
22848,note_on,2,0,2,,,,,,,,,0,,,66,30
22848,note_on,0,0,3,,,,,,,,,0,,,59,45
22848,control_change,0,0,3,,,,,,,,,0,64,127,,
22848,control_change,0,0,3,,,,,,,,,0,64,0,,
22848,note_on,48,0,3,,,,,,,,,0,,,61,0
22848,note_on,24,0,1,,,,,,,,,0,,,80,0
22856,note_on,8,0,2,,,,,,,,,0,,,71,30
22864,note_on,8,0,2,,,,,,,,,0,,,75,30
22872,note_on,24,0,1,,,,,,,,,0,,,81,37
22896,note_on,48,0,3,,,,,,,,,0,,,59,0
22896,note_on,0,0,3,,,,,,,,,0,,,54,45
22942,note_on,0,0,2,,,,,,,,,0,,,75,0
22942,note_on,0,0,2,,,,,,,,,0,,,71,0
22942,note_on,78,0,2,,,,,,,,,0,,,66,0
22944,note_on,0,0,2,,,,,,,,,0,,,71,30
22944,note_on,0,0,2,,,,,,,,,0,,,75,30
22944,note_on,48,0,3,,,,,,,,,0,,,54,0
22944,note_on,0,0,3,,,,,,,,,0,,,47,45
22944,note_on,2,0,2,,,,,,,,,0,,,66,30
22992,note_on,0,0,3,,,,,,,,,0,,,49,45
22992,note_on,48,0,3,,,,,,,,,0,,,47,0
23038,note_on,166,0,1,,,,,,,,,0,,,81,0
23040,note_on,48,0,3,,,,,,,,,0,,,49,0
23040,note_on,0,0,3,,,,,,,,,0,,,51,45
23088,note_on,48,0,3,,,,,,,,,0,,,51,0
23088,note_on,0,0,3,,,,,,,,,0,,,42,45
23136,note_on,0,0,2,,,,,,,,,0,,,75,30
23136,note_on,192,0,2,,,,,,,,,0,,,66,0
23136,note_on,0,0,3,,,,,,,,,0,,,35,45
23136,note_on,0,0,2,,,,,,,,,0,,,71,0
23136,note_on,0,0,2,,,,,,,,,0,,,66,30
23136,note_on,0,0,2,,,,,,,,,0,,,75,0
23136,note_on,0,0,2,,,,,,,,,0,,,71,30
23136,note_on,48,0,3,,,,,,,,,0,,,42,0
23182,note_on,46,0,3,,,,,,,,,0,,,35,0
23232,note_on,50,0,3,,,,,,,,,0,,,63,45
23328,note_on,192,0,2,,,,,,,,,0,,,66,0
23328,note_on,0,0,2,,,,,,,,,0,,,66,30
23328,note_on,0,0,2,,,,,,,,,0,,,71,30
23328,note_on,0,0,2,,,,,,,,,0,,,75,0
23328,note_on,0,0,2,,,,,,,,,0,,,71,0
23328,note_on,0,0,2,,,,,,,,,0,,,75,30
23376,note_on,144,0,3,,,,,,,,,0,,,63,0
23376,note_on,0,0,3,,,,,,,,,0,,,61,40
23424,note_on,48,0,3,,,,,,,,,0,,,61,0
23424,note_on,0,0,3,,,,,,,,,0,,,59,38
23424,note_on,0,0,2,,,,,,,,,0,,,75,30
23424,note_on,0,0,2,,,,,,,,,0,,,71,30
23424,note_on,0,0,2,,,,,,,,,0,,,66,30
23424,note_on,96,0,2,,,,,,,,,0,,,66,0
23424,note_on,0,0,2,,,,,,,,,0,,,71,0
23424,note_on,0,0,2,,,,,,,,,0,,,75,0
23472,note_on,0,0,3,,,,,,,,,0,,,54,36
23472,note_on,48,0,3,,,,,,,,,0,,,59,0
23520,note_on,0,0,3,,,,,,,,,0,,,47,34
23520,note_on,48,0,3,,,,,,,,,0,,,54,0
23568,note_on,0,0,3,,,,,,,,,0,,,49,32
23568,note_on,48,0,3,,,,,,,,,0,,,47,0
23616,note_on,0,0,3,,,,,,,,,0,,,51,30
23616,note_on,48,0,3,,,,,,,,,0,,,49,0
23664,note_on,0,0,3,,,,,,,,,0,,,42,30
23664,note_on,48,0,3,,,,,,,,,0,,,51,0
23712,note_on,48,0,3,,,,,,,,,0,,,42,0
23712,note_on,0,0,3,,,,,,,,,0,,,35,30
23758,note_on,46,0,3,,,,,,,,,0,,,35,0
23760,set_tempo,4944,1,0,,,,,6000000,,,,,,,,
23760,control_change,2,0,3,,,,,,,,,0,64,0,,
23806,note_on,0,0,2,,,,,,,,,0,,,75,0
23806,note_on,0,0,2,,,,,,,,,0,,,71,0
23806,note_on,382,0,2,,,,,,,,,0,,,66,0
23808,note_on,48,0,3,,,,,,,,,0,,,59,63
23808,set_tempo,48,1,0,,,,,1428571,,,,,,,,
23904,note_on,0,0,2,,,,,,,,,0,,,71,30
23904,note_on,866,0,1,,,,,,,,,0,,,75,30
23904,note_on,98,0,2,,,,,,,,,0,,,66,30
23952,note_on,0,0,3,,,,,,,,,0,,,57,45
23952,note_on,144,0,3,,,,,,,,,0,,,59,0
23998,note_on,0,0,2,,,,,,,,,0,,,71,0
23998,note_on,94,0,2,,,,,,,,,0,,,66,0
24000,note_on,2,0,2,,,,,,,,,0,,,64,30
24000,note_on,0,0,2,,,,,,,,,0,,,71,30
24000,note_on,0,0,1,,,,,,,,,0,,,76,30
24000,note_on,48,0,3,,,,,,,,,0,,,57,0
24000,note_on,0,0,3,,,,,,,,,0,,,57,45
24000,note_on,96,0,1,,,,,,,,,0,,,75,0
24094,note_on,0,0,2,,,,,,,,,0,,,71,0
24094,note_on,94,0,2,,,,,,,,,0,,,64,0
24096,note_on,0,0,2,,,,,,,,,0,,,71,30
24096,note_on,2,0,2,,,,,,,,,0,,,64,30
