tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,control,value,channel,data,program,note,velocity,pitch
559224,note_on,10,0,1,,,,,,,,,0,,,64,0,
559234,note_on,10,0,1,,,,,,,,,0,,,76,0,
559265,note_on,31,0,1,,,,,,,,,0,,,58,0,
559331,note_on,66,0,1,,,,,,,,,0,,,50,63,
559352,note_on,21,0,1,,,,,,,,,0,,,79,89,
559355,note_on,3,0,1,,,,,,,,,0,,,67,65,
559379,control_change,24,0,1,,,,,,,64,63,0,,,,,
559398,control_change,19,0,1,,,,,,,64,0,0,,,,,
559467,control_change,69,0,1,,,,,,,64,63,0,,,,,
559482,control_change,15,0,1,,,,,,,64,127,0,,,,,
559529,note_on,47,0,1,,,,,,,,,0,,,57,36,
559589,note_on,60,0,1,,,,,,,,,0,,,67,0,
559626,note_on,37,0,1,,,,,,,,,0,,,79,0,
559646,note_on,20,0,1,,,,,,,,,0,,,62,52,
559676,note_on,30,0,1,,,,,,,,,0,,,57,0,
559773,note_on,97,0,1,,,,,,,,,0,,,62,0,
559778,note_on,5,0,1,,,,,,,,,0,,,57,36,
559911,note_on,133,0,1,,,,,,,,,0,,,78,53,
559923,note_on,12,0,1,,,,,,,,,0,,,66,43,
559924,note_on,1,0,1,,,,,,,,,0,,,62,39,
559930,note_on,1470,0,6,,,,,,,,,5,,,50,55,
559933,note_on,1490,0,5,,,,,,,,,4,,,62,65,
559936,note_on,1494,0,4,,,,,,,,,3,,,57,39,
559937,control_change,13,0,1,,,,,,,64,63,0,,,,,
559941,note_on,1499,0,3,,,,,,,,,2,,,66,41,
559950,note_on,13,0,1,,,,,,,,,0,,,57,0,
559956,note_on,26,0,6,,,,,,,,,5,,,50,0,
559963,note_on,27,0,4,,,,,,,,,3,,,57,0,
559963,note_on,30,0,5,,,,,,,,,4,,,62,0,
559973,note_on,32,0,3,,,,,,,,,2,,,66,0,
559982,control_change,32,0,1,,,,,,,64,127,0,,,,,
560048,note_on,66,0,1,,,,,,,,,0,,,62,0,
560061,note_on,13,0,1,,,,,,,,,0,,,57,51,
560083,note_on,22,0,1,,,,,,,,,0,,,50,0,
560090,note_on,7,0,1,,,,,,,,,0,,,57,0,
560230,note_on,274,0,6,,,,,,,,,5,,,50,44,
560233,note_on,270,0,4,,,,,,,,,3,,,57,55,
560240,note_on,150,0,1,,,,,,,,,0,,,38,54,
560241,note_on,278,0,5,,,,,,,,,4,,,62,59,
560243,note_on,270,0,3,,,,,,,,,2,,,66,39,
560263,note_on,33,0,6,,,,,,,,,5,,,50,0,
560280,note_on,47,0,4,,,,,,,,,3,,,57,0,
560286,note_on,45,0,5,,,,,,,,,4,,,62,0,
560288,note_on,45,0,3,,,,,,,,,2,,,66,0,
560307,control_change,67,0,1,,,,,,,64,63,0,,,,,
560366,control_change,59,0,1,,,,,,,64,127,0,,,,,
560417,note_on,51,0,1,,,,,,,,,0,,,66,0,
560426,note_on,9,0,1,,,,,,,,,0,,,78,0,
560453,note_on,27,0,1,,,,,,,,,0,,,38,0,
560463,note_on,10,0,1,,,,,,,,,0,,,50,30,
560504,note_on,41,0,1,,,,,,,,,0,,,50,0,
560624,note_on,120,0,1,,,,,,,,,0,,,57,40,
560639,note_on,15,0,1,,,,,,,,,0,,,78,69,
560639,note_on,0,0,1,,,,,,,,,0,,,66,60,
560728,note_on,89,0,1,,,,,,,,,0,,,66,0,
560761,note_on,33,0,1,,,,,,,,,0,,,78,0,
560784,note_on,23,0,1,,,,,,,,,0,,,62,52,
560789,note_on,5,0,1,,,,,,,,,0,,,57,0,
560880,program_change,594,0,5,,,,,,,,,4,,49,,,
560880,control_change,0,0,5,,,,,,,91,60,4,,,,,
560906,note_on,117,0,1,,,,,,,,,0,,,67,66,
560907,note_on,1,0,1,,,,,,,,,0,,,79,81,
560909,note_on,2,0,1,,,,,,,,,0,,,62,0,
560910,note_on,1,0,1,,,,,,,,,0,,,58,72,
560967,note_on,57,0,1,,,,,,,,,0,,,67,0,
561001,note_on,34,0,1,,,,,,,,,0,,,79,0,
561041,note_on,40,0,1,,,,,,,,,0,,,62,68,
561062,note_on,21,0,1,,,,,,,,,0,,,58,0,
561160,note_on,98,0,1,,,,,,,,,0,,,54,76,
561167,note_on,7,0,1,,,,,,,,,0,,,81,84,
561168,note_on,1,0,1,,,,,,,,,0,,,69,65,
561176,note_on,8,0,1,,,,,,,,,0,,,62,0,
561308,note_on,132,0,1,,,,,,,,,0,,,57,60,
561387,note_on,79,0,1,,,,,,,,,0,,,81,0,
561390,note_on,3,0,1,,,,,,,,,0,,,69,0,
561438,note_on,0,0,1,,,,,,,,,0,,,81,89,
561438,note_on,48,0,1,,,,,,,,,0,,,62,72,
561440,note_on,2,0,1,,,,,,,,,0,,,69,76,
561478,note_on,38,0,1,,,,,,,,,0,,,57,0,
561561,note_on,83,0,1,,,,,,,,,0,,,57,80,
561573,note_on,12,0,1,,,,,,,,,0,,,62,0,
561581,note_on,8,0,1,,,,,,,,,0,,,81,0,
561598,note_on,17,0,1,,,,,,,,,0,,,54,0,
561600,note_on,2,0,1,,,,,,,,,0,,,69,0,
561600,program_change,1312,0,3,,,,,,,,,2,,49,,,
561600,control_change,0,0,4,,,,,,,91,60,3,,,,,
561600,program_change,1320,0,4,,,,,,,,,3,,49,,,
561600,control_change,0,0,6,,,,,,,91,60,5,,,,,
561600,program_change,1337,0,6,,,,,,,,,5,,49,,,
561600,control_change,0,0,3,,,,,,,91,60,2,,,,,
561650,note_on,50,0,1,,,,,,,,,0,,,57,0,
561677,note_on,27,0,1,,,,,,,,,0,,,81,100,
561679,note_on,2,0,1,,,,,,,,,0,,,69,87,
561693,note_on,14,0,1,,,,,,,,,0,,,66,88,
561698,note_on,98,0,3,,,,,,,,,2,,,74,70,
561709,note_on,109,0,6,,,,,,,,,5,,,50,77,
561724,note_on,124,0,4,,,,,,,,,3,,,66,79,
561753,note_on,60,0,1,,,,,,,,,0,,,66,0,
561773,note_on,20,0,1,,,,,,,,,0,,,69,0,
561796,note_on,23,0,1,,,,,,,,,0,,,81,0,
561821,note_on,25,0,1,,,,,,,,,0,,,57,83,
561955,note_on,257,0,3,,,,,,,,,2,,,76,68,
561956,note_on,135,0,1,,,,,,,,,0,,,49,76,
561959,note_on,3,0,1,,,,,,,,,0,,,55,76,
561964,note_on,255,0,6,,,,,,,,,5,,,49,68,
561972,note_on,13,0,1,,,,,,,,,0,,,57,0,
561988,note_on,264,0,4,,,,,,,,,3,,,67,71,
561997,note_on,42,0,3,,,,,,,,,2,,,74,0,
562005,note_on,33,0,1,,,,,,,,,0,,,82,97,
562007,note_on,2,0,1,,,,,,,,,0,,,70,87,
562018,control_change,11,0,1,,,,,,,64,63,0,,,,,
562026,control_change,8,0,1,,,,,,,64,0,0,,,,,
562038,note_on,74,0,6,,,,,,,,,5,,,50,0,
562040,note_on,52,0,4,,,,,,,,,3,,,66,0,
562113,control_change,87,0,1,,,,,,,64,63,0,,,,,
562115,control_change,2,0,1,,,,,,,64,127,0,,,,,
562188,note_on,73,0,1,,,,,,,,,0,,,58,89,
562190,note_on,2,0,1,,,,,,,,,0,,,49,0,
562211,note_on,21,0,1,,,,,,,,,0,,,82,0,
562211,note_on,0,0,1,,,,,,,,,0,,,70,0,
562278,note_on,67,0,1,,,,,,,,,0,,,55,0,
562326,note_on,48,0,1,,,,,,,,,0,,,81,91,
562331,note_on,5,0,1,,,,,,,,,0,,,69,64,
562341,note_on,10,0,1,,,,,,,,,0,,,64,58,
562342,note_on,1,0,1,,,,,,,,,0,,,58,0,
562371,note_on,29,0,1,,,,,,,,,0,,,81,0,
562383,note_on,12,0,1,,,,,,,,,0,,,69,0,
562453,note_on,70,0,1,,,,,,,,,0,,,58,70,
562455,note_on,2,0,1,,,,,,,,,0,,,79,89,
562458,note_on,3,0,1,,,,,,,,,0,,,64,0,
562462,note_on,4,0,1,,,,,,,,,0,,,67,68,
562498,note_on,36,0,1,,,,,,,,,0,,,67,0,
562502,note_on,4,0,1,,,,,,,,,0,,,79,0,
562579,note_on,77,0,1,,,,,,,,,0,,,55,59,
562581,note_on,2,0,1,,,,,,,,,0,,,78,98,
562582,note_on,0,0,1,,,,,,,,,0,,,66,98,
562582,note_on,1,0,1,,,,,,,,,0,,,58,0,
562585,note_on,545,0,4,,,,,,,,,3,,,67,0,
562622,note_on,40,0,1,,,,,,,,,0,,,66,0,
562628,note_on,6,0,1,,,,,,,,,0,,,78,0,
562635,note_on,638,0,3,,,,,,,,,2,,,76,0,
562702,note_on,74,0,1,,,,,,,,,0,,,76,104,
562704,note_on,2,0,1,,,,,,,,,0,,,64,86,
562710,note_on,6,0,1,,,,,,,,,0,,,58,77,
562726,note_on,16,0,1,,,,,,,,,0,,,64,0,
562731,note_on,5,0,1,,,,,,,,,0,,,55,0,
562738,note_on,7,0,1,,,,,,,,,0,,,76,0,
562793,note_on,55,0,1,,,,,,,,,0,,,58,0,
562847,note_on,54,0,1,,,,,,,,,0,,,50,79,
562873,note_on,26,0,1,,,,,,,,,0,,,79,89,
562879,note_on,6,0,1,,,,,,,,,0,,,67,65,
562888,note_on,850,0,6,,,,,,,,,5,,,49,0,
562915,control_change,36,0,1,,,,,,,64,63,0,,,,,
562920,control_change,5,0,1,,,,,,,64,0,0,,,,,
563009,control_change,89,0,1,,,,,,,64,63,0,,,,,
563011,control_change,2,0,1,,,,,,,64,127,0,,,,,
563041,note_on,30,0,1,,,,,,,,,0,,,57,68,
563051,note_on,10,0,1,,,,,,,,,0,,,79,0,
563066,note_on,15,0,1,,,,,,,,,0,,,67,0,
563089,note_on,23,0,1,,,,,,,,,0,,,57,0,
563175,note_on,2295,0,5,,,,,,,,,4,,,57,57,
563189,note_on,301,0,6,,,,,,,,,5,,,50,74,
563192,note_on,607,0,4,,,,,,,,,3,,,66,88,
563206,note_on,571,0,3,,,,,,,,,2,,,74,79,
563227,note_on,138,0,1,,,,,,,,,0,,,62,84,
563238,note_on,11,0,1,,,,,,,,,0,,,78,95,
563242,note_on,4,0,1,,,,,,,,,0,,,66,85,
563290,control_change,48,0,1,,,,,,,64,63,0,,,,,
563338,control_change,48,0,1,,,,,,,64,127,0,,,,,
563394,note_on,56,0,1,,,,,,,,,0,,,57,82,
563395,note_on,1,0,1,,,,,,,,,0,,,66,0,
563406,note_on,11,0,1,,,,,,,,,0,,,62,0,
563417,note_on,11,0,1,,,,,,,,,0,,,78,0,
563523,note_on,106,0,1,,,,,,,,,0,,,60,92,
563545,note_on,22,0,1,,,,,,,,,0,,,79,93,
563546,note_on,1,0,1,,,,,,,,,0,,,67,83,
563552,note_on,346,0,3,,,,,,,,,2,,,72,81,
563557,note_on,365,0,4,,,,,,,,,3,,,62,83,
563563,note_on,388,0,5,,,,,,,,,4,,,62,88,
563578,control_change,32,0,1,,,,,,,64,63,0,,,,,
563587,note_on,35,0,3,,,,,,,,,2,,,74,0,
563605,note_on,42,0,5,,,,,,,,,4,,,57,0,
563606,note_on,49,0,4,,,,,,,,,3,,,66,0,
563633,control_change,55,0,1,,,,,,,64,127,0,,,,,
563672,note_on,39,0,1,,,,,,,,,0,,,57,0,
563673,note_on,1,0,1,,,,,,,,,0,,,50,0,
563699,note_on,26,0,1,,,,,,,,,0,,,67,0,
563721,note_on,22,0,1,,,,,,,,,0,,,79,0,
563761,note_on,40,0,1,,,,,,,,,0,,,60,0,
563769,note_on,8,0,1,,,,,,,,,0,,,50,96,
563811,note_on,42,0,1,,,,,,,,,0,,,50,0,
563852,note_on,41,0,1,,,,,,,,,0,,,81,100,
563853,note_on,1,0,1,,,,,,,,,0,,,69,89,
563912,note_on,59,0,1,,,,,,,,,0,,,69,0,
563924,note_on,12,0,1,,,,,,,,,0,,,81,0,
563937,note_on,13,0,1,,,,,,,,,0,,,43,89,
563939,note_on,334,0,5,,,,,,,,,4,,,62,0,
563971,note_on,34,0,1,,,,,,,,,0,,,71,89,
563974,note_on,3,0,1,,,,,,,,,0,,,83,92,
563985,note_on,46,0,5,,,,,,,,,4,,,62,76,
563986,note_on,797,0,6,,,,,,,,,5,,,55,67,
564004,note_on,417,0,3,,,,,,,,,2,,,71,72,
564036,note_on,32,0,3,,,,,,,,,2,,,72,0,
564057,control_change,83,0,1,,,,,,,64,63,0,,,,,
564063,control_change,6,0,1,,,,,,,64,0,0,,,,,
564118,note_on,132,0,6,,,,,,,,,5,,,50,0,
564157,control_change,94,0,1,,,,,,,64,63,0,,,,,
564158,control_change,1,0,1,,,,,,,64,127,0,,,,,
564171,note_on,13,0,1,,,,,,,,,0,,,55,90,
564184,note_on,13,0,1,,,,,,,,,0,,,43,0,
564222,note_on,38,0,1,,,,,,,,,0,,,55,0,
564302,note_on,696,0,4,,,,,,,,,3,,,67,82,
564319,note_on,97,0,1,,,,,,,,,0,,,71,0,
564329,note_on,10,0,1,,,,,,,,,0,,,62,86,
564348,note_on,46,0,4,,,,,,,,,3,,,62,0,
564449,note_on,120,0,1,,,,,,,,,0,,,67,96,
564562,note_on,113,0,1,,,,,,,,,0,,,84,104,
564568,note_on,0,0,1,,,,,,,,,0,,,72,83,
564568,note_on,6,0,1,,,,,,,,,0,,,69,70,
564572,note_on,536,0,3,,,,,,,,,2,,,72,88,
564583,note_on,15,0,1,,,,,,,,,0,,,83,0,
564588,note_on,240,0,4,,,,,,,,,3,,,69,87,
564613,note_on,30,0,1,,,,,,,,,0,,,62,0,
564622,note_on,9,0,1,,,,,,,,,0,,,67,0,
564623,note_on,51,0,3,,,,,,,,,2,,,71,0,
564626,note_on,38,0,4,,,,,,,,,3,,,67,0,
564687,note_on,65,0,1,,,,,,,,,0,,,72,0,
564699,note_on,12,0,1,,,,,,,,,0,,,62,100,
564729,note_on,30,0,1,,,,,,,,,0,,,84,0,
564729,note_on,0,0,1,,,,,,,,,0,,,69,0,
564809,note_on,186,0,3,,,,,,,,,2,,,74,91,
564824,note_on,95,0,1,,,,,,,,,0,,,71,73,
564826,note_on,2,0,1,,,,,,,,,0,,,86,100,
564826,note_on,200,0,4,,,,,,,,,3,,,71,90,
564828,note_on,2,0,1,,,,,,,,,0,,,74,85,
564837,note_on,28,0,3,,,,,,,,,2,,,72,0,
564864,note_on,38,0,4,,,,,,,,,3,,,69,0,
564868,control_change,40,0,1,,,,,,,64,63,0,,,,,
564914,note_on,46,0,1,,,,,,,,,0,,,62,0,
564915,control_change,1,0,1,,,,,,,64,127,0,,,,,
564965,note_on,50,0,1,,,,,,,,,0,,,62,102,
564970,note_on,5,0,1,,,,,,,,,0,,,74,0,
564983,note_on,13,0,1,,,,,,,,,0,,,86,0,
565007,note_on,24,0,1,,,,,,,,,0,,,71,0,
565092,note_on,228,0,4,,,,,,,,,3,,,69,83,
565105,note_on,268,0,3,,,,,,,,,2,,,72,91,
565120,note_on,1002,0,6,,,,,,,,,5,,,50,72,
565133,control_change,126,0,1,,,,,,,64,63,0,,,,,
565135,note_on,0,0,1,,,,,,,,,0,,,76,100,
565135,note_on,2,0,1,,,,,,,,,0,,,88,106,
565139,note_on,4,0,1,,,,,,,,,0,,,72,63,
565140,note_on,48,0,4,,,,,,,,,3,,,71,0,
565155,note_on,50,0,3,,,,,,,,,2,,,74,0,
565168,note_on,48,0,6,,,,,,,,,5,,,55,0,
565179,control_change,40,0,1,,,,,,,64,127,0,,,,,
565228,note_on,49,0,1,,,,,,,,,0,,,76,0,
565238,note_on,10,0,1,,,,,,,,,0,,,88,0,
565270,note_on,32,0,1,,,,,,,,,0,,,62,0,
565329,note_on,59,0,1,,,,,,,,,0,,,72,0,
565337,note_on,8,0,1,,,,,,,,,0,,,90,105,
565340,note_on,3,0,1,,,,,,,,,0,,,78,94,
565349,note_on,9,0,1,,,,,,,,,0,,,62,85,
565370,note_on,21,0,1,,,,,,,,,0,,,78,0,
565386,note_on,16,0,1,,,,,,,,,0,,,90,0,
565447,note_on,307,0,4,,,,,,,,,3,,,66,80,
565478,note_on,9956,0,7,,,,,,,,,6,,,50,73,
565488,note_on,102,0,1,,,,,,,,,0,,,91,109,
565489,note_on,1,0,1,,,,,,,,,0,,,79,99,
565491,note_on,2,0,1,,,,,,,,,0,,,72,76,
565497,note_on,50,0,4,,,,,,,,,3,,,69,0,
565508,note_on,17,0,1,,,,,,,,,0,,,62,0,
565516,note_on,8,0,1,,,,,,,,,0,,,79,0,
565526,note_on,10,0,1,,,,,,,,,0,,,91,0,
565584,note_on,58,0,1,,,,,,,,,0,,,72,0,
565620,note_on,36,0,1,,,,,,,,,0,,,62,85,
565626,note_on,6,0,1,,,,,,,,,0,,,93,102,
565628,note_on,2,0,1,,,,,,,,,0,,,81,99,
565657,note_on,29,0,1,,,,,,,,,0,,,81,0,
565660,note_on,3,0,1,,,,,,,,,0,,,62,0,
565666,note_on,6,0,1,,,,,,,,,0,,,93,0,
565763,note_on,608,0,3,,,,,,,,,2,,,71,75,
565785,note_on,288,0,4,,,,,,,,,3,,,67,69,
565786,note_on,618,0,6,,,,,,,,,5,,,55,75,
565788,note_on,3,0,4,,,,,,,,,3,,,66,0,
565797,note_on,11,0,6,,,,,,,,,5,,,50,0,
565803,note_on,137,0,1,,,,,,,,,0,,,55,94,
565808,note_on,330,0,7,,,,,,,,,6,,,50,0,
565809,note_on,1,0,7,,,,,,,,,6,,,43,68,
565851,note_on,48,0,1,,,,,,,,,0,,,95,99,
565853,note_on,2,0,1,,,,,,,,,0,,,83,79,
565865,note_on,102,0,3,,,,,,,,,2,,,72,0,
565909,control_change,56,0,1,,,,,,,64,63,0,,,,,
565956,control_change,47,0,1,,,,,,,64,127,0,,,,,
566076,note_on,120,0,1,,,,,,,,,0,,,95,0,
566079,note_on,3,0,1,,,,,,,,,0,,,62,79,
566105,note_on,26,0,1,,,,,,,,,0,,,55,0,
566126,note_on,21,0,1,,,,,,,,,0,,,83,0,
566195,note_on,69,0,1,,,,,,,,,0,,,62,0,
566207,note_on,12,0,1,,,,,,,,,0,,,93,94,
566210,note_on,3,0,1,,,,,,,,,0,,,71,62,
566214,note_on,4,0,1,,,,,,,,,0,,,81,73,
566248,note_on,34,0,1,,,,,,,,,0,,,93,0,
566259,note_on,11,0,1,,,,,,,,,0,,,81,0,
566304,note_on,45,0,1,,,,,,,,,0,,,71,0,
566350,note_on,46,0,1,,,,,,,,,0,,,91,94,
566353,note_on,3,0,1,,,,,,,,,0,,,62,67,
566358,note_on,5,0,1,,,,,,,,,0,,,79,67,
566382,note_on,24,0,1,,,,,,,,,0,,,91,0,
566396,note_on,14,0,1,,,,,,,,,0,,,79,0,
566459,note_on,662,0,6,,,,,,,,,5,,,59,77,
566513,note_on,54,0,6,,,,,,,,,5,,,55,0,
566535,note_on,139,0,1,,,,,,,,,0,,,86,100,
566535,note_on,0,0,1,,,,,,,,,0,,,74,88,
566542,note_on,7,0,1,,,,,,,,,0,,,59,34,
566565,note_on,23,0,1,,,,,,,,,0,,,62,0,
566575,note_on,10,0,1,,,,,,,,,0,,,74,0,
566593,note_on,18,0,1,,,,,,,,,0,,,86,0,
566744,note_on,151,0,1,,,,,,,,,0,,,62,66,
566768,note_on,24,0,1,,,,,,,,,0,,,59,0,
566769,note_on,1,0,1,,,,,,,,,0,,,62,0,
566816,note_on,47,0,1,,,,,,,,,0,,,88,97,
566822,note_on,6,0,1,,,,,,,,,0,,,76,60,
566859,note_on,37,0,1,,,,,,,,,0,,,76,0,
566873,note_on,14,0,1,,,,,,,,,0,,,88,0,
566892,note_on,1104,0,4,,,,,,,,,3,,,66,60,
566908,note_on,35,0,1,,,,,,,,,0,,,50,65,
566915,note_on,1106,0,7,,,,,,,,,6,,,50,59,
566940,note_on,427,0,6,,,,,,,,,5,,,50,68,
566940,note_on,1075,0,3,,,,,,,,,2,,,69,54,
566944,note_on,36,0,1,,,,,,,,,0,,,90,92,
566955,note_on,11,0,1,,,,,,,,,0,,,78,51,
566960,note_on,45,0,7,,,,,,,,,6,,,43,0,
566968,note_on,76,0,4,,,,,,,,,3,,,67,0,
566973,note_on,33,0,6,,,,,,,,,5,,,59,0,
566996,note_on,56,0,3,,,,,,,,,2,,,71,0,
567035,control_change,80,0,1,,,,,,,64,63,0,,,,,
567047,control_change,12,0,1,,,,,,,64,0,0,,,,,
567091,control_change,44,0,1,,,,,,,64,63,0,,,,,
567103,control_change,12,0,1,,,,,,,64,127,0,,,,,
567125,note_on,22,0,1,,,,,,,,,0,,,57,58,
567245,note_on,285,0,7,,,,,,,,,6,,,50,0,
567270,note_on,145,0,1,,,,,,,,,0,,,50,0,
567272,note_on,2,0,1,,,,,,,,,0,,,62,80,
567294,note_on,22,0,1,,,,,,,,,0,,,57,0,
567380,note_on,86,0,1,,,,,,,,,0,,,62,0,
567386,note_on,6,0,1,,,,,,,,,0,,,57,78,
567442,note_on,56,0,1,,,,,,,,,0,,,57,0,
567511,note_on,69,0,1,,,,,,,,,0,,,66,89,
567523,note_on,527,0,3,,,,,,,,,2,,,71,60,
567559,note_on,48,0,1,,,,,,,,,0,,,66,0,
567573,note_on,50,0,3,,,,,,,,,2,,,69,0,
567630,note_on,71,0,1,,,,,,,,,0,,,50,77,
567787,note_on,819,0,4,,,,,,,,,3,,,64,68,
567795,note_on,222,0,3,,,,,,,,,2,,,72,48,
567795,note_on,165,0,1,,,,,,,,,0,,,48,88,
567796,note_on,823,0,6,,,,,,,,,5,,,48,67,
567799,note_on,3814,0,5,,,,,,,,,4,,,62,0,
567818,note_on,19,0,5,,,,,,,,,4,,,55,68,
567823,note_on,28,0,1,,,,,,,,,0,,,50,0,
567826,note_on,30,0,6,,,,,,,,,5,,,50,0,
567835,note_on,48,0,4,,,,,,,,,3,,,66,0,
567844,control_change,21,0,1,,,,,,,64,63,0,,,,,
567845,note_on,50,0,3,,,,,,,,,2,,,71,0,
567851,control_change,7,0,1,,,,,,,64,0,0,,,,,
567999,control_change,148,0,1,,,,,,,64,63,0,,,,,
568000,control_change,1,0,1,,,,,,,64,127,0,,,,,
568017,note_on,17,0,1,,,,,,,,,0,,,55,62,
568111,note_on,94,0,1,,,,,,,,,0,,,90,0,
568141,note_on,30,0,1,,,,,,,,,0,,,78,0,
568159,note_on,18,0,1,,,,,,,,,0,,,55,0,
568163,note_on,4,0,1,,,,,,,,,0,,,60,80,
568249,note_on,86,0,1,,,,,,,,,0,,,48,0,
568263,note_on,14,0,1,,,,,,,,,0,,,60,0,
568267,note_on,4,0,1,,,,,,,,,0,,,88,93,
568268,note_on,1,0,1,,,,,,,,,0,,,76,84,
568282,note_on,14,0,1,,,,,,,,,0,,,88,0,
568283,note_on,1,0,1,,,,,,,,,0,,,55,57,
568303,note_on,20,0,1,,,,,,,,,0,,,76,0,
568373,note_on,70,0,1,,,,,,,,,0,,,55,0,
568403,note_on,558,0,3,,,,,,,,,2,,,67,62,
568453,note_on,80,0,1,,,,,,,,,0,,,64,58,
568455,note_on,2,0,1,,,,,,,,,0,,,79,86,
568461,note_on,6,0,1,,,,,,,,,0,,,67,44,
568476,note_on,73,0,3,,,,,,,,,2,,,72,0,
568479,note_on,18,0,1,,,,,,,,,0,,,79,0,
568484,note_on,5,0,1,,,,,,,,,0,,,67,0,
568502,note_on,18,0,1,,,,,,,,,0,,,64,0,
568607,note_on,105,0,1,,,,,,,,,0,,,52,41,
568618,note_on,11,0,1,,,,,,,,,0,,,81,91,
568622,note_on,4,0,1,,,,,,,,,0,,,69,63,
568656,note_on,34,0,1,,,,,,,,,0,,,69,0,
568664,note_on,8,0,1,,,,,,,,,0,,,81,0,
568669,note_on,5,0,1,,,,,,,,,0,,,52,0,
568704,note_on,878,0,6,,,,,,,,,5,,,48,0,
568755,note_on,279,0,3,,,,,,,,,2,,,71,56,
568760,note_on,91,0,1,,,,,,,,,0,,,43,60,
568760,note_on,925,0,4,,,,,,,,,3,,,62,63,
568780,note_on,20,0,1,,,,,,,,,0,,,83,77,
568784,note_on,4,0,1,,,,,,,,,0,,,71,71,
568793,note_on,89,0,6,,,,,,,,,5,,,43,60,
568880,control_change,96,0,1,,,,,,,64,63,0,,,,,
568893,control_change,13,0,1,,,,,,,64,0,0,,,,,
568923,note_on,163,0,4,,,,,,,,,3,,,64,0,
568931,note_on,176,0,3,,,,,,,,,2,,,67,0,
568932,note_on,39,0,1,,,,,,,,,0,,,50,52,
569022,control_change,90,0,1,,,,,,,64,63,0,,,,,
569029,control_change,7,0,1,,,,,,,64,127,0,,,,,
569072,note_on,43,0,1,,,,,,,,,0,,,55,53,
569084,note_on,12,0,1,,,,,,,,,0,,,50,0,
569204,note_on,120,0,1,,,,,,,,,0,,,55,0,
569215,note_on,11,0,1,,,,,,,,,0,,,43,0,
569218,note_on,3,0,1,,,,,,,,,0,,,50,60,
569276,note_on,58,0,1,,,,,,,,,0,,,50,0,
569295,note_on,19,0,1,,,,,,,,,0,,,71,0,
569390,note_on,95,0,1,,,,,,,,,0,,,83,0,
569392,note_on,2,0,1,,,,,,,,,0,,,59,50,
569439,note_on,47,0,1,,,,,,,,,0,,,59,0,
569556,note_on,117,0,1,,,,,,,,,0,,,43,50,
569632,note_on,76,0,1,,,,,,,,,0,,,43,0,
569745,note_on,952,0,6,,,,,,,,,5,,,43,0,
569747,control_change,115,0,1,,,,,,,64,63,0,,,,,
569749,note_on,1931,0,5,,,,,,,,,4,,,55,0,
569749,note_on,2,0,1,,,,,,,,,0,,,45,47,
569766,note_on,17,0,1,,,,,,,,,0,,,83,69,
569770,note_on,839,0,3,,,,,,,,,2,,,64,50,
569770,note_on,25,0,6,,,,,,,,,5,,,45,59,
569770,note_on,847,0,4,,,,,,,,,3,,,60,64,
569772,note_on,23,0,5,,,,,,,,,4,,,52,72,
569773,note_on,7,0,1,,,,,,,,,0,,,71,57,
569795,note_on,25,0,4,,,,,,,,,3,,,62,0,
569803,control_change,30,0,1,,,,,,,64,127,0,,,,,
569831,note_on,28,0,1,,,,,,,,,0,,,71,0,
569865,note_on,34,0,1,,,,,,,,,0,,,83,0,
569873,note_on,103,0,3,,,,,,,,,2,,,71,0,
569940,note_on,75,0,1,,,,,,,,,0,,,84,70,
569990,note_on,50,0,1,,,,,,,,,0,,,52,41,
570022,note_on,32,0,1,,,,,,,,,0,,,84,0,
570024,note_on,2,0,1,,,,,,,,,0,,,83,84,
570064,note_on,40,0,1,,,,,,,,,0,,,83,0,
570112,note_on,48,0,1,,,,,,,,,0,,,69,76,
570155,note_on,43,0,1,,,,,,,,,0,,,69,0,
570181,note_on,26,0,1,,,,,,,,,0,,,81,87,
570230,note_on,49,0,1,,,,,,,,,0,,,81,0,
570271,note_on,41,0,1,,,,,,,,,0,,,71,67,
570276,note_on,5,0,1,,,,,,,,,0,,,83,96,
570301,note_on,25,0,1,,,,,,,,,0,,,71,0,
570325,note_on,24,0,1,,,,,,,,,0,,,83,0,
570387,note_on,62,0,1,,,,,,,,,0,,,45,0,
570405,note_on,18,0,1,,,,,,,,,0,,,86,101,
570408,note_on,3,0,1,,,,,,,,,0,,,74,73,
570409,note_on,1,0,1,,,,,,,,,0,,,52,0,
570411,note_on,2,0,1,,,,,,,,,0,,,57,43,
570437,note_on,26,0,1,,,,,,,,,0,,,74,0,
570440,note_on,3,0,1,,,,,,,,,0,,,86,0,
570629,note_on,189,0,1,,,,,,,,,0,,,52,44,
570645,note_on,16,0,1,,,,,,,,,0,,,57,0,
570659,note_on,14,0,1,,,,,,,,,0,,,84,84,
570664,note_on,5,0,1,,,,,,,,,0,,,72,54,
570677,note_on,13,0,1,,,,,,,,,0,,,84,0,
570691,note_on,14,0,1,,,,,,,,,0,,,72,0,
570818,note_on,127,0,1,,,,,,,,,0,,,60,55,
570821,note_on,3,0,1,,,,,,,,,0,,,64,85,
570825,note_on,4,0,1,,,,,,,,,0,,,76,76,
