tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,key,note,velocity,channel,control,value
394864,control_change,,,,,12,0,1,,,,,,0,64,72
394876,note_on,,,,,12,0,1,,,,50,56,0,,
394876,control_change,,,,,0,0,1,,,,,,0,64,127
394964,note_off,,,,,88,0,1,,,,50,0,0,,
394984,note_on,,,,,20,0,1,,,,51,57,0,,
395116,note_off,,,,,132,0,1,,,,51,0,0,,
395136,note_on,,,,,20,0,1,,,,54,59,0,,
395156,note_off,,,,,20,0,1,,,,60,0,0,,
395200,note_off,,,,,44,0,1,,,,69,0,0,,
395256,note_off,,,,,56,0,1,,,,72,0,0,,
395272,note_on,,,,,16,0,1,,,,52,57,0,,
395276,note_off,,,,,4,0,1,,,,54,0,0,,
395288,note_off,,,,,12,0,1,,,,66,0,0,,
395428,note_off,,,,,140,0,1,,,,52,0,0,,
395436,note_on,,,,,8,0,1,,,,73,69,0,,
395440,note_on,,,,,4,0,1,,,,61,54,0,,
395456,note_on,,,,,0,0,1,,,,66,39,0,,
395456,note_on,,,,,16,0,1,,,,69,54,0,,
395476,note_on,,,,,20,0,1,,,,48,55,0,,
395528,control_change,,,,,52,0,1,,,,,,0,64,104
395540,control_change,,,,,12,0,1,,,,,,0,64,72
395552,control_change,,,,,12,0,1,,,,,,0,64,24
395556,note_off,,,,,4,0,1,,,,48,0,0,,
395568,control_change,,,,,12,0,1,,,,,,0,64,0
395584,note_on,,,,,16,0,1,,,,49,56,0,,
395696,control_change,,,,,112,0,1,,,,,,0,64,88
395708,control_change,,,,,12,0,1,,,,,,0,64,127
395752,note_on,,,,,44,0,1,,,,52,59,0,,
395788,note_off,,,,,36,0,1,,,,49,0,0,,
395920,note_on,,,,,132,0,1,,,,51,57,0,,
395924,note_off,,,,,4,0,1,,,,52,0,0,,
395960,note_off,,,,,36,0,1,,,,51,0,0,,
395972,note_off,,,,,12,0,1,,,,61,0,0,,
395976,note_off,,,,,4,0,1,,,,69,0,0,,
395992,note_off,,,,,16,0,1,,,,73,0,0,,
396056,note_off,,,,,64,0,1,,,,66,0,0,,
396208,note_on,,,,,152,0,1,,,,75,73,0,,
396216,note_on,,,,,8,0,1,,,,63,45,0,,
396224,note_on,,,,,8,0,1,,,,68,47,0,,
396228,note_on,,,,,4,0,1,,,,66,38,0,,
396244,note_on,,,,,16,0,1,,,,48,52,0,,
396248,note_on,,,,,4,0,1,,,,36,54,0,,
396268,control_change,,,,,20,0,1,,,,,,0,64,104
396284,control_change,,,,,16,0,1,,,,,,0,64,0
396356,note_off,,,,,72,0,1,,,,75,0,0,,
396360,control_change,,,,,4,0,1,,,,,,0,64,40
396372,control_change,,,,,0,0,1,,,,,,0,64,127
396372,note_off,,,,,12,0,1,,,,63,0,0,,
396384,note_off,,,,,12,0,1,,,,68,0,0,,
396392,note_off,,,,,8,0,1,,,,48,0,0,,
396396,note_off,,,,,0,0,1,,,,66,0,0,,
396396,note_off,,,,,4,0,1,,,,36,0,0,,
396488,note_on,,,,,92,0,1,,,,56,57,0,,
396516,set_tempo,,,,,7424,1,0,,410958,,,,,,
396564,note_off,,,,,76,0,1,,,,56,0,0,,
396592,note_on,,,,,28,0,1,,,,68,65,0,,
396640,note_off,,,,,48,0,1,,,,68,0,0,,
396732,note_on,,,,,92,0,1,,,,68,74,0,,
396784,note_off,,,,,52,0,1,,,,68,0,0,,
396908,note_on,,,,,124,0,1,,,,82,85,0,,
396924,note_on,,,,,16,0,1,,,,63,38,0,,
396924,note_on,,,,,0,0,1,,,,66,37,0,,
396928,note_on,,,,,4,0,1,,,,56,38,0,,
397028,note_off,,,,,100,0,1,,,,82,0,0,,
397052,note_on,,,,,24,0,1,,,,80,67,0,,
397088,note_off,,,,,36,0,1,,,,66,0,0,,
397092,note_off,,,,,4,0,1,,,,63,0,0,,
397116,note_off,,,,,24,0,1,,,,56,0,0,,
397136,note_off,,,,,20,0,1,,,,80,0,0,,
397188,note_on,,,,,52,0,1,,,,87,88,0,,
397204,note_on,,,,,16,0,1,,,,79,77,0,,
397240,note_off,,,,,36,0,1,,,,79,0,0,,
397332,note_off,,,,,92,0,1,,,,87,0,0,,
397360,note_on,,,,,28,0,1,,,,78,30,0,,
397384,note_off,,,,,24,0,1,,,,78,0,0,,
397496,note_on,,,,,112,0,1,,,,87,89,0,,
397508,note_on,,,,,12,0,1,,,,77,67,0,,
397516,note_on,,,,,0,0,1,,,,37,38,0,,
397516,note_on,,,,,8,0,1,,,,49,37,0,,
397544,note_off,,,,,28,0,1,,,,77,0,0,,
397548,control_change,,,,,4,0,1,,,,,,0,64,72
397560,control_change,,,,,12,0,1,,,,,,0,64,0
397608,note_on,,,,,48,0,1,,,,77,22,0,,
397636,note_on,,,,,28,0,1,,,,78,67,0,,
397648,control_change,,,,,12,0,1,,,,,,0,64,127
397676,note_off,,,,,28,0,1,,,,87,0,0,,
397676,note_off,,,,,0,0,1,,,,77,0,0,,
397720,note_off,,,,,44,0,1,,,,37,0,0,,
397756,note_off,,,,,36,0,1,,,,49,0,0,,
397764,note_off,,,,,8,0,1,,,,78,0,0,,
397772,note_on,,,,,8,0,1,,,,85,77,0,,
397780,note_on,,,,,8,0,1,,,,80,68,0,,
397828,note_off,,,,,48,0,1,,,,80,0,0,,
397840,note_off,,,,,12,0,1,,,,85,0,0,,
397896,note_on,,,,,56,0,1,,,,71,49,0,,
397956,note_off,,,,,60,0,1,,,,71,0,0,,
398036,note_on,,,,,80,0,1,,,,77,82,0,,
398068,note_on,,,,,32,0,1,,,,59,41,0,,
398080,note_on,,,,,12,0,1,,,,65,43,0,,
398080,note_on,,,,,0,0,1,,,,61,33,0,,
398172,note_off,,,,,92,0,1,,,,77,0,0,,
398176,note_on,,,,,4,0,1,,,,75,61,0,,
398188,note_off,,,,,12,0,1,,,,65,0,0,,
398232,note_off,,,,,44,0,1,,,,61,0,0,,
398236,note_off,,,,,4,0,1,,,,59,0,0,,
398276,note_off,,,,,40,0,1,,,,75,0,0,,
398316,note_on,,,,,40,0,1,,,,80,79,0,,
398332,note_on,,,,,16,0,1,,,,73,60,0,,
398424,note_off,,,,,92,0,1,,,,73,0,0,,
398460,note_off,,,,,36,0,1,,,,80,0,0,,
398476,note_on,,,,,16,0,1,,,,71,55,0,,
398512,note_off,,,,,36,0,1,,,,71,0,0,,
398616,note_on,,,,,104,0,1,,,,80,79,0,,
398628,control_change,,,,,12,0,1,,,,,,0,64,104
398636,note_on,,,,,8,0,1,,,,69,68,0,,
398636,note_on,,,,,0,0,1,,,,42,34,0,,
398640,note_on,,,,,4,0,1,,,,30,38,0,,
398644,control_change,,,,,4,0,1,,,,,,0,64,40
398656,control_change,,,,,12,0,1,,,,,,0,64,0
398720,control_change,,,,,64,0,1,,,,,,0,64,72
398732,control_change,,,,,12,0,1,,,,,,0,64,127
398760,note_on,,,,,28,0,1,,,,70,69,0,,
398768,note_off,,,,,8,0,1,,,,69,0,0,,
398796,note_off,,,,,28,0,1,,,,30,0,0,,
398804,note_off,,,,,8,0,1,,,,80,0,0,,
398816,note_off,,,,,12,0,1,,,,42,0,0,,
398844,note_off,,,,,28,0,1,,,,70,0,0,,
398904,note_on,,,,,60,0,1,,,,78,73,0,,
398912,note_on,,,,,8,0,1,,,,64,63,0,,
398976,note_off,,,,,64,0,1,,,,64,0,0,,
399020,note_off,,,,,44,0,1,,,,78,0,0,,
399044,note_on,,,,,24,0,1,,,,70,69,0,,
399100,note_off,,,,,56,0,1,,,,70,0,0,,
399192,note_on,,,,,92,0,1,,,,80,82,0,,
399216,note_on,,,,,0,0,1,,,,54,35,0,,
399216,note_on,,,,,24,0,1,,,,64,47,0,,
399224,note_on,,,,,8,0,1,,,,58,34,0,,
399308,note_off,,,,,84,0,1,,,,80,0,0,,
399320,note_on,,,,,0,0,1,,,,78,73,0,,
399320,note_off,,,,,12,0,1,,,,64,0,0,,
399356,note_off,,,,,36,0,1,,,,58,0,0,,
399360,note_off,,,,,4,0,1,,,,54,0,0,,
399432,note_off,,,,,72,0,1,,,,78,0,0,,
399460,note_on,,,,,28,0,1,,,,85,85,0,,
399480,note_on,,,,,20,0,1,,,,77,76,0,,
399564,note_off,,,,,84,0,1,,,,77,0,0,,
399604,note_on,,,,,40,0,1,,,,76,68,0,,
399612,note_off,,,,,8,0,1,,,,85,0,0,,
399672,note_off,,,,,60,0,1,,,,76,0,0,,
399744,note_on,,,,,72,0,1,,,,85,84,0,,
399752,note_on,,,,,8,0,1,,,,75,74,0,,
399768,control_change,,,,,16,0,1,,,,,,0,64,72
399772,note_on,,,,,4,0,1,,,,47,51,0,,
399780,control_change,,,,,8,0,1,,,,,,0,64,0
399784,note_on,,,,,4,0,1,,,,35,37,0,,
399856,control_change,,,,,72,0,1,,,,,,0,64,56
399872,control_change,,,,,16,0,1,,,,,,0,64,127
399876,note_on,,,,,4,0,1,,,,76,72,0,,
399880,note_off,,,,,4,0,1,,,,75,0,0,,
399892,note_off,,,,,12,0,1,,,,85,0,0,,
399928,note_off,,,,,36,0,1,,,,35,0,0,,
399984,note_off,,,,,56,0,1,,,,76,0,0,,
399988,note_off,,,,,4,0,1,,,,47,0,0,,
400020,note_on,,,,,32,0,1,,,,83,71,0,,
400028,note_on,,,,,8,0,1,,,,78,55,0,,
400072,note_off,,,,,44,0,1,,,,83,0,0,,
400092,note_off,,,,,20,0,1,,,,78,0,0,,
400164,note_on,,,,,72,0,1,,,,69,42,0,,
400212,note_off,,,,,48,0,1,,,,69,0,0,,
400312,note_on,,,,,100,0,1,,,,75,77,0,,
400336,note_on,,,,,24,0,1,,,,54,34,0,,
400340,note_on,,,,,4,0,1,,,,59,39,0,,
400344,note_on,,,,,4,0,1,,,,63,27,0,,
400456,note_on,,,,,0,0,1,,,,73,65,0,,
400456,note_off,,,,,112,0,1,,,,75,0,0,,
400552,note_off,,,,,96,0,1,,,,73,0,0,,
400600,note_on,,,,,48,0,1,,,,75,75,0,,
400616,note_on,,,,,16,0,1,,,,71,62,0,,
400628,note_off,,,,,12,0,1,,,,63,0,0,,
400636,note_off,,,,,8,0,1,,,,59,0,0,,
400676,note_off,,,,,40,0,1,,,,54,0,0,,
400696,note_off,,,,,20,0,1,,,,71,0,0,,
400744,note_off,,,,,48,0,1,,,,75,0,0,,
400756,note_on,,,,,12,0,1,,,,69,68,0,,
400812,note_off,,,,,56,0,1,,,,69,0,0,,
400936,note_on,,,,,124,0,1,,,,75,76,0,,
400940,note_on,,,,,4,0,1,,,,67,62,0,,
400968,control_change,,,,,28,0,1,,,,,,0,64,72
400976,note_on,,,,,8,0,1,,,,40,53,0,,
400980,control_change,,,,,4,0,1,,,,,,0,64,0
401032,note_off,,,,,52,0,1,,,,67,0,0,,
401056,control_change,,,,,24,0,1,,,,,,0,64,88
401072,control_change,,,,,16,0,1,,,,,,0,64,127
401084,note_on,,,,,12,0,1,,,,68,56,0,,
401196,note_off,,,,,112,0,1,,,,68,0,0,,
401228,note_on,,,,,32,0,1,,,,61,68,0,,
401236,note_on,,,,,8,0,1,,,,52,52,0,,
401264,note_off,,,,,28,0,1,,,,40,0,0,,
401308,note_off,,,,,44,0,1,,,,52,0,0,,
401320,note_off,,,,,12,0,1,,,,75,0,0,,
401348,note_off,,,,,28,0,1,,,,61,0,0,,
401360,note_on,,,,,12,0,1,,,,73,73,0,,
401400,note_off,,,,,40,0,1,,,,73,0,0,,
401520,note_on,,,,,120,0,1,,,,82,85,0,,
401524,note_on,,,,,4,0,1,,,,56,56,0,,
401660,note_on,,,,,0,0,1,,,,80,80,0,,
401660,note_off,,,,,136,0,1,,,,82,0,0,,
401784,note_off,,,,,124,0,1,,,,80,0,0,,
401792,note_on,,,,,8,0,1,,,,63,55,0,,
401804,note_on,,,,,12,0,1,,,,76,75,0,,
401908,note_off,,,,,104,0,1,,,,76,0,0,,
401940,note_on,,,,,32,0,1,,,,75,79,0,,
402088,note_on,,,,,148,0,1,,,,73,69,0,,
402096,control_change,,,,,0,0,1,,,,,,0,64,104
402096,note_off,,,,,8,0,1,,,,63,0,0,,
402108,note_on,,,,,12,0,1,,,,64,60,0,,
402108,control_change,,,,,0,0,1,,,,,,0,64,24
402112,note_off,,,,,4,0,1,,,,75,0,0,,
402120,control_change,,,,,8,0,1,,,,,,0,64,0
402156,control_change,,,,,36,0,1,,,,,,0,64,104
402172,control_change,,,,,16,0,1,,,,,,0,64,127
402216,note_off,,,,,44,0,1,,,,73,0,0,,
402228,note_on,,,,,12,0,1,,,,71,64,0,,
402288,note_off,,,,,60,0,1,,,,71,0,0,,
402320,note_off,,,,,32,0,1,,,,64,0,0,,
402360,note_on,,,,,40,0,1,,,,68,62,0,,
402364,note_off,,,,,4,0,1,,,,56,0,0,,
402456,note_off,,,,,92,0,1,,,,68,0,0,,
402500,note_on,,,,,44,0,1,,,,64,67,0,,
402612,note_off,,,,,112,0,1,,,,64,0,0,,
402644,note_on,,,,,32,0,1,,,,61,61,0,,
402760,note_off,,,,,116,0,1,,,,61,0,0,,
402784,note_on,,,,,24,0,1,,,,59,67,0,,
402928,note_off,,,,,144,0,1,,,,59,0,0,,
402932,note_on,,,,,4,0,1,,,,56,50,0,,
402956,note_off,,,,,24,0,1,,,,56,0,0,,
403100,note_on,,,,,144,0,1,,,,71,68,0,,
403148,note_off,,,,,48,0,1,,,,71,0,0,,
403308,note_on,,,,,160,0,1,,,,61,70,0,,
403312,note_on,,,,,4,0,1,,,,56,47,0,,
403340,note_on,,,,,28,0,1,,,,59,29,0,,
403348,note_on,,,,,8,0,1,,,,40,41,0,,
403472,control_change,,,,,124,0,1,,,,,,0,64,104
403488,control_change,,,,,16,0,1,,,,,,0,64,24
403500,control_change,,,,,12,0,1,,,,,,0,64,0
403616,control_change,,,,,116,0,1,,,,,,0,64,127
403688,note_off,,,,,72,0,1,,,,59,0,0,,
403728,note_off,,,,,40,0,1,,,,56,0,0,,
403776,note_off,,,,,48,0,1,,,,61,0,0,,
403792,note_off,,,,,16,0,1,,,,40,0,0,,
403940,note_on,,,,,148,0,1,,,,63,77,0,,
403948,note_on,,,,,8,0,1,,,,54,59,0,,
403956,note_on,,,,,8,0,1,,,,59,51,0,,
403964,note_on,,,,,8,0,1,,,,39,44,0,,
404024,control_change,,,,,60,0,1,,,,,,0,64,104
404036,control_change,,,,,12,0,1,,,,,,0,64,0
404204,control_change,,,,,168,0,1,,,,,,0,64,127
404340,note_off,,,,,136,0,1,,,,54,0,0,,
404364,note_off,,,,,24,0,1,,,,59,0,0,,
404440,note_off,,,,,76,0,1,,,,63,0,0,,
404548,note_off,,,,,108,0,1,,,,39,0,0,,
404596,note_on,,,,,48,0,1,,,,64,74,0,,
404608,note_on,,,,,12,0,1,,,,56,47,0,,
404616,note_on,,,,,8,0,1,,,,59,49,0,,
404620,note_on,,,,,4,0,1,,,,37,46,0,,
404688,control_change,,,,,68,0,1,,,,,,0,64,40
404700,control_change,,,,,12,0,1,,,,,,0,64,0
404840,control_change,,,,,140,0,1,,,,,,0,64,127
404932,note_off,,,,,92,0,1,,,,59,0,0,,
404948,note_off,,,,,16,0,1,,,,64,0,0,,
404996,note_off,,,,,48,0,1,,,,56,0,0,,
405104,note_on,,,,,108,0,1,,,,64,76,0,,
405176,note_off,,,,,72,0,1,,,,64,0,0,,
405204,note_off,,,,,28,0,1,,,,37,0,0,,
405240,note_on,,,,,36,0,1,,,,63,73,0,,
405244,note_on,,,,,4,0,1,,,,52,43,0,,
405256,note_on,,,,,12,0,1,,,,58,38,0,,
405272,note_on,,,,,16,0,1,,,,42,46,0,,
405340,control_change,,,,,68,0,1,,,,,,0,64,40
405352,control_change,,,,,12,0,1,,,,,,0,64,0
405544,control_change,,,,,192,0,1,,,,,,0,64,104
405556,control_change,,,,,12,0,1,,,,,,0,64,127
405688,note_off,,,,,132,0,1,,,,42,0,0,,
405700,note_off,,,,,12,0,1,,,,52,0,0,,
405720,note_off,,,,,20,0,1,,,,63,0,0,,
405784,note_off,,,,,64,0,1,,,,58,0,0,,
405792,note_on,,,,,8,0,1,,,,61,60,0,,
405872,note_off,,,,,80,0,1,,,,61,0,0,,
405984,note_on,,,,,112,0,1,,,,51,64,0,,
406000,note_on,,,,,16,0,1,,,,43,49,0,,
406008,note_on,,,,,8,0,1,,,,31,54,0,,
406016,control_change,,,,,8,0,1,,,,,,0,64,88
406032,control_change,,,,,16,0,1,,,,,,0,64,0
406112,note_off,,,,,80,0,1,,,,51,0,0,,
406120,control_change,,,,,8,0,1,,,,,,0,64,104
406128,control_change,,,,,8,0,1,,,,,,0,64,127
406136,note_on,,,,,8,0,1,,,,58,54,0,,
406180,note_off,,,,,44,0,1,,,,31,0,0,,
406212,note_off,,,,,32,0,1,,,,43,0,0,,
406232,note_off,,,,,20,0,1,,,,58,0,0,,
406272,note_on,,,,,40,0,1,,,,61,54,0,,
406384,note_off,,,,,112,0,1,,,,61,0,0,,
406416,note_on,,,,,32,0,1,,,,63,53,0,,
406436,note_off,,,,,20,0,1,,,,63,0,0,,
406600,note_on,,,,,164,0,1,,,,77,87,0,,
406604,note_on,,,,,4,0,1,,,,61,43,0,,
406608,note_on,,,,,0,0,1,,,,51,42,0,,
406608,note_on,,,,,4,0,1,,,,58,37,0,,
406712,note_off,,,,,0,0,1,,,,58,0,0,,
406712,note_off,,,,,104,0,1,,,,61,0,0,,
406724,note_off,,,,,12,0,1,,,,51,0,0,,
406728,note_off,,,,,4,0,1,,,,77,0,0,,
406744,note_on,,,,,16,0,1,,,,75,64,0,,
406840,note_off,,,,,96,0,1,,,,75,0,0,,
406884,note_on,,,,,0,0,1,,,,74,56,0,,
406884,note_on,,,,,44,0,1,,,,82,75,0,,
406932,note_off,,,,,48,0,1,,,,74,0,0,,
407048,note_on,,,,,116,0,1,,,,73,54,0,,
407064,note_off,,,,,16,0,1,,,,82,0,0,,
407112,note_off,,,,,48,0,1,,,,73,0,0,,
407200,note_on,,,,,88,0,1,,,,82,77,0,,
407208,note_on,,,,,8,0,1,,,,72,69,0,,
407216,note_on,,,,,8,0,1,,,,44,44,0,,
407216,control_change,,,,,0,0,1,,,,,,0,64,72
407220,note_on,,,,,4,0,1,,,,32,51,0,,
407228,control_change,,,,,8,0,1,,,,,,0,64,0
407308,control_change,,,,,80,0,1,,,,,,0,64,56
407320,control_change,,,,,12,0,1,,,,,,0,64,127
407344,note_on,,,,,24,0,1,,,,73,64,0,,
407360,note_off,,,,,16,0,1,,,,72,0,0,,
407372,note_off,,,,,12,0,1,,,,82,0,0,,
407416,note_off,,,,,44,0,1,,,,32,0,0,,
407444,note_off,,,,,28,0,1,,,,44,0,0,,
407460,note_off,,,,,16,0,1,,,,73,0,0,,
407484,note_on,,,,,0,0,1,,,,75,65,0,,
407484,note_on,,,,,24,0,1,,,,80,81,0,,
407540,note_off,,,,,56,0,1,,,,75,0,0,,
407552,note_off,,,,,12,0,1,,,,80,0,0,,
407624,note_on,,,,,72,0,1,,,,66,66,0,,
407684,note_off,,,,,60,0,1,,,,66,0,0,,
407768,note_on,,,,,84,0,1,,,,72,82,0,,
407796,note_on,,,,,28,0,1,,,,54,42,0,,
407800,note_on,,,,,4,0,1,,,,56,38,0,,
407804,note_on,,,,,4,0,1,,,,60,41,0,,
407908,note_on,,,,,104,0,1,,,,70,67,0,,
407912,note_off,,,,,4,0,1,,,,72,0,0,,
408020,note_off,,,,,108,0,1,,,,60,0,0,,
408024,note_off,,,,,4,0,1,,,,70,0,0,,
408060,note_on,,,,,36,0,1,,,,75,81,0,,
408068,note_off,,,,,8,0,1,,,,56,0,0,,
408072,note_on,,,,,4,0,1,,,,68,65,0,,
408080,note_off,,,,,8,0,1,,,,54,0,0,,
408144,note_off,,,,,64,0,1,,,,68,0,0,,
408184,note_off,,,,,40,0,1,,,,75,0,0,,
408192,note_on,,,,,8,0,1,,,,66,59,0,,
408260,note_off,,,,,68,0,1,,,,66,0,0,,
408356,note_on,,,,,96,0,1,,,,75,76,0,,
408356,control_change,,,,,0,0,1,,,,,,0,64,72
408356,note_on,,,,,0,0,1,,,,37,48,0,,
408356,note_on,,,,,0,0,1,,,,25,52,0,,
408356,note_on,,,,,0,0,1,,,,64,66,0,,
408364,control_change,,,,,8,0,1,,,,,,0,64,0
408448,control_change,,,,,84,0,1,,,,,,0,64,88
408460,control_change,,,,,12,0,1,,,,,,0,64,127
408488,note_off,,,,,28,0,1,,,,64,0,0,,
408504,note_off,,,,,16,0,1,,,,75,0,0,,
408516,note_on,,,,,12,0,1,,,,65,68,0,,
408520,note_off,,,,,4,0,1,,,,25,0,0,,
408548,note_off,,,,,28,0,1,,,,37,0,0,,
408588,note_off,,,,,40,0,1,,,,65,0,0,,
408660,note_on,,,,,0,0,1,,,,59,60,0,,
408660,note_on,,,,,72,0,1,,,,73,83,0,,
408712,note_off,,,,,52,0,1,,,,59,0,0,,
408780,note_off,,,,,68,0,1,,,,73,0,0,,
408796,note_on,,,,,16,0,1,,,,68,67,0,,
408848,note_off,,,,,52,0,1,,,,68,0,0,,
408960,note_on,,,,,0,0,1,,,,49,42,0,,
408960,note_on,,,,,0,0,1,,,,59,40,0,,
408960,note_on,,,,,0,0,1,,,,53,40,0,,
408960,note_on,,,,,112,0,1,,,,75,82,0,,
409036,note_off,,,,,76,0,1,,,,75,0,0,,
409084,note_on,,,,,48,0,1,,,,73,73,0,,
409196,note_off,,,,,112,0,1,,,,73,0,0,,
409216,note_off,,,,,20,0,1,,,,59,0,0,,
409220,note_on,,,,,0,0,1,,,,72,74,0,,
409220,note_on,,,,,4,0,1,,,,80,82,0,,
409244,note_off,,,,,24,0,1,,,,53,0,0,,
409284,note_off,,,,,40,0,1,,,,49,0,0,,
409312,note_off,,,,,28,0,1,,,,72,0,0,,
409348,note_off,,,,,36,0,1,,,,80,0,0,,
409360,note_on,,,,,12,0,1,,,,71,63,0,,
409416,note_off,,,,,56,0,1,,,,71,0,0,,
409516,note_on,,,,,0,0,1,,,,30,53,0,,
409516,note_on,,,,,100,0,1,,,,80,77,0,,
409516,note_on,,,,,0,0,1,,,,69,70,0,,
409516,note_on,,,,,0,0,1,,,,42,47,0,,
409528,control_change,,,,,12,0,1,,,,,,0,64,88
409544,control_change,,,,,16,0,1,,,,,,0,64,24
409552,control_change,,,,,8,0,1,,,,,,0,64,0
409620,control_change,,,,,68,0,1,,,,,,0,64,56
409632,control_change,,,,,12,0,1,,,,,,0,64,127
409648,note_off,,,,,16,0,1,,,,69,0,0,,
409656,note_on,,,,,8,0,1,,,,70,69,0,,
409700,note_off,,,,,44,0,1,,,,80,0,0,,
409780,note_off,,,,,80,0,1,,,,30,0,0,,
409780,note_off,,,,,0,0,1,,,,70,0,0,,
409800,note_on,,,,,20,0,1,,,,78,81,0,,
409804,note_off,,,,,4,0,1,,,,42,0,0,,
409812,note_on,,,,,8,0,1,,,,73,65,0,,
409880,note_off,,,,,68,0,1,,,,73,0,0,,
409888,note_off,,,,,8,0,1,,,,78,0,0,,
409956,note_on,,,,,68,0,1,,,,64,63,0,,
410000,note_off,,,,,44,0,1,,,,64,0,0,,
410108,note_on,,,,,108,0,1,,,,70,67,0,,
410108,note_on,,,,,0,0,1,,,,64,44,0,,
410108,note_on,,,,,0,0,1,,,,54,41,0,,
410108,note_on,,,,,0,0,1,,,,58,38,0,,
410244,note_off,,,,,136,0,1,,,,70,0,0,,
410256,note_off,,,,,12,0,1,,,,64,0,0,,
410260,note_on,,,,,4,0,1,,,,68,58,0,,
410364,note_off,,,,,104,0,1,,,,68,0,0,,
410400,note_on,,,,,36,0,1,,,,73,69,0,,
410400,note_on,,,,,0,0,1,,,,66,57,0,,
410500,note_off,,,,,100,0,1,,,,66,0,0,,
410564,note_on,,,,,64,0,1,,,,64,54,0,,
410640,note_off,,,,,76,0,1,,,,58,0,0,,
410644,note_off,,,,,4,0,1,,,,54,0,0,,
410648,control_change,,,,,0,0,1,,,,,,0,64,88
410648,note_off,,,,,4,0,1,,,,64,0,0,,
410660,control_change,,,,,12,0,1,,,,,,0,64,72
410676,control_change,,,,,16,0,1,,,,,,0,64,56
410684,note_off,,,,,8,0,1,,,,73,0,0,,
410688,control_change,,,,,4,0,1,,,,,,0,64,40
410700,control_change,,,,,12,0,1,,,,,,0,64,0
410740,note_on,,,,,40,0,1,,,,73,74,0,,
410764,note_on,,,,,24,0,1,,,,63,46,0,,
410772,note_on,,,,,8,0,1,,,,47,47,0,,
410776,note_on,,,,,4,0,1,,,,57,39,0,,
410784,set_tempo,,,,,14268,1,0,,434782,,,,,,
410868,note_on,,,,,92,0,1,,,,72,77,0,,
410876,note_off,,,,,8,0,1,,,,73,0,0,,
410968,note_off,,,,,92,0,1,,,,72,0,0,,
411020,note_on,,,,,52,0,1,,,,71,66,0,,
411032,note_on,,,,,12,0,1,,,,56,40,0,,
411044,note_off,,,,,12,0,1,,,,57,0,0,,
411104,control_change,,,,,60,0,1,,,,,,0,64,88
411140,note_off,,,,,36,0,1,,,,56,0,0,,
411156,note_off,,,,,16,0,1,,,,71,0,0,,
411156,note_on,,,,,0,0,1,,,,70,69,0,,
411160,note_on,,,,,4,0,1,,,,55,55,0,,
411252,note_off,,,,,92,0,1,,,,63,0,0,,
411264,control_change,,,,,0,0,1,,,,,,0,64,104
411264,note_off,,,,,12,0,1,,,,70,0,0,,
411288,note_on,,,,,24,0,1,,,,69,72,0,,
411304,note_on,,,,,16,0,1,,,,54,49,0,,
411308,note_off,,,,,4,0,1,,,,55,0,0,,
411396,control_change,,,,,88,0,1,,,,,,0,64,56
411408,control_change,,,,,12,0,1,,,,,,0,64,24
411420,control_change,,,,,12,0,1,,,,,,0,64,0
411432,note_off,,,,,12,0,1,,,,69,0,0,,
411436,note_on,,,,,4,0,1,,,,68,69,0,,
411440,note_off,,,,,4,0,1,,,,54,0,0,,
411452,note_on,,,,,12,0,1,,,,53,58,0,,
411456,note_on,,,,,4,0,1,,,,62,59,0,,
411512,control_change,,,,,56,0,1,,,,,,0,64,24
411524,note_off,,,,,12,0,1,,,,62,0,0,,
411528,control_change,,,,,4,0,1,,,,,,0,64,56
411540,control_change,,,,,12,0,1,,,,,,0,64,88
411552,control_change,,,,,12,0,1,,,,,,0,64,104
411580,note_on,,,,,28,0,1,,,,57,45,0,,
411584,note_on,,,,,4,0,1,,,,66,69,0,,
411600,note_off,,,,,16,0,1,,,,68,0,0,,
411604,control_change,,,,,0,0,1,,,,,,0,64,127
411604,note_off,,,,,4,0,1,,,,47,0,0,,
411672,note_off,,,,,68,0,1,,,,57,0,0,,
411684,note_off,,,,,12,0,1,,,,53,0,0,,
411708,note_on,,,,,24,0,1,,,,56,48,0,,
411716,note_off,,,,,8,0,1,,,,66,0,0,,
411720,note_on,,,,,4,0,1,,,,65,76,0,,
411804,note_off,,,,,84,0,1,,,,65,0,0,,
411844,control_change,,,,,40,0,1,,,,,,0,64,72
411856,control_change,,,,,12,0,1,,,,,,0,64,0
411864,note_off,,,,,8,0,1,,,,56,0,0,,
411884,note_on,,,,,20,0,1,,,,74,84,0,,
411884,note_on,,,,,0,0,1,,,,65,56,0,,
411896,note_on,,,,,12,0,1,,,,59,49,0,,
411900,note_on,,,,,4,0,1,,,,49,44,0,,
411944,control_change,,,,,44,0,1,,,,,,0,64,40
411956,control_change,,,,,12,0,1,,,,,,0,64,72
411972,control_change,,,,,16,0,1,,,,,,0,64,104
411988,control_change,,,,,16,0,1,,,,,,0,64,127
411996,note_off,,,,,8,0,1,,,,59,0,0,,
412016,note_off,,,,,20,0,1,,,,74,0,0,,
412024,note_on,,,,,8,0,1,,,,73,73,0,,
412028,note_on,,,,,4,0,1,,,,58,45,0,,
412128,note_off,,,,,0,0,1,,,,58,0,0,,
412128,note_off,,,,,100,0,1,,,,73,0,0,,
