tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,note,velocity
32480,note_on,0,0,1,,,,,,,,,,,,,,2,,,52,43
32480,note_on,0,0,1,,,,,,,,,,,,,,2,,,64,47
32480,note_on,152,0,1,,,,,,,,,,,,,,2,,,73,38
32488,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
32488,note_off,8,0,1,,,,,,,,,,,,,,2,,,76,64
32488,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
32488,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
32620,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
32620,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
32630,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
32630,note_off,0,0,1,,,,,,,,,,,,,,2,,,52,64
32630,note_off,0,0,1,,,,,,,,,,,,,,2,,,64,64
32630,note_off,10,0,1,,,,,,,,,,,,,,2,,,73,64
32640,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
32640,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
32640,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,74
32640,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,74
32640,note_on,0,0,1,,,,,,,,,,,,,,2,,,76,78
32640,note_on,10,0,1,,,,,,,,,,,,,,2,,,68,78
32800,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,61
32800,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,53
32800,note_on,160,0,1,,,,,,,,,,,,,,2,,,67,61
32800,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,53
32808,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
32808,note_off,0,0,1,,,,,,,,,,,,,,2,,,76,64
32808,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
32808,note_off,8,0,1,,,,,,,,,,,,,,2,,,44,64
32960,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,61
32960,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,61
32960,note_on,0,0,1,,,,,,,,,,,,,,2,,,79,69
32960,note_on,152,0,1,,,,,,,,,,,,,,2,,,70,69
32968,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
32968,note_off,8,0,1,,,,,,,,,,,,,,2,,,67,64
32968,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
32968,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
33120,note_on,152,0,1,,,,,,,,,,,,,,2,,,77,62
33120,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,52
33120,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,52
33120,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,62
33128,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
33128,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
33128,note_off,0,0,1,,,,,,,,,,,,,,2,,,79,64
33128,note_off,8,0,1,,,,,,,,,,,,,,2,,,70,64
33280,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,62
33280,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,70
33280,note_on,152,0,1,,,,,,,,,,,,,,2,,,72,70
33280,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,62
33288,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
33288,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
33288,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
33288,note_off,8,0,1,,,,,,,,,,,,,,2,,,77,64
33440,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,57
33440,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,57
33440,note_on,0,0,1,,,,,,,,,,,,,,2,,,79,64
33440,note_on,152,0,1,,,,,,,,,,,,,,2,,,70,64
33448,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
33448,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
33448,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
33448,note_off,8,0,1,,,,,,,,,,,,,,2,,,72,64
33580,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
33580,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
33590,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
33590,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
33590,note_off,0,0,1,,,,,,,,,,,,,,2,,,79,64
33590,note_off,10,0,1,,,,,,,,,,,,,,2,,,70,64
33600,control_change,10,0,1,,,,,,,,,,,,,,2,64,127,,
33600,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,84
33600,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,73
33600,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
33600,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,84
33600,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,73
33760,note_on,160,0,1,,,,,,,,,,,,,,2,,,72,69
33760,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,58
33760,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,58
33760,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,69
33768,note_off,8,0,1,,,,,,,,,,,,,,2,,,55,64
33768,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
33768,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
33768,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
33920,note_on,152,0,1,,,,,,,,,,,,,,2,,,75,74
33920,note_on,0,0,1,,,,,,,,,,,,,,2,,,84,74
33920,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,66
33920,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,66
33928,note_off,8,0,1,,,,,,,,,,,,,,2,,,72,64
33928,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
33928,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
33928,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
34080,control_change,152,0,1,,,,,,,,,,,,,,2,64,0,,
34080,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,64
34080,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,64
34080,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,60
34080,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,60
34088,note_off,0,0,1,,,,,,,,,,,,,,2,,,84,64
34088,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
34088,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
34088,note_off,8,0,1,,,,,,,,,,,,,,2,,,75,64
34237,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
34237,note_off,149,0,1,,,,,,,,,,,,,,2,,,82,64
34240,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
34240,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,69
34240,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,69
34240,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,83
34240,note_on,3,0,1,,,,,,,,,,,,,,2,,,85,83
34248,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
34248,note_off,8,0,1,,,,,,,,,,,,,,2,,,51,64
34400,note_on,152,0,1,,,,,,,,,,,,,,2,,,84,73
34400,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,65
34400,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,65
34400,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,73
34408,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
34408,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
34408,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
34408,note_off,8,0,1,,,,,,,,,,,,,,2,,,85,64
34540,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
34540,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
34550,note_off,10,0,1,,,,,,,,,,,,,,2,,,84,64
34550,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
34550,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
34550,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
34560,control_change,10,0,1,,,,,,,,,,,,,,2,64,127,,
34560,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
34560,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,83
34560,note_on,0,0,1,,,,,,,,,,,,,,2,,,79,88
34560,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,83
34560,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,88
34720,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,69
34720,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,69
34720,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,81
34720,note_on,160,0,1,,,,,,,,,,,,,,2,,,77,81
34728,note_off,0,0,1,,,,,,,,,,,,,,2,,,79,64
34728,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
34728,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
34728,note_off,8,0,1,,,,,,,,,,,,,,2,,,55,64
34880,note_on,152,0,1,,,,,,,,,,,,,,2,,,89,92
34880,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,75
34880,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,75
34880,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,92
34888,note_off,8,0,1,,,,,,,,,,,,,,2,,,77,64
34888,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
34888,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
34888,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
35040,note_on,152,0,1,,,,,,,,,,,,,,2,,,79,88
35040,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,88
35040,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,71
35040,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,71
35048,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
35048,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
35048,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
35048,note_off,8,0,1,,,,,,,,,,,,,,2,,,89,64
35200,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,79
35200,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,79
35200,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,99
35200,note_on,152,0,1,,,,,,,,,,,,,,2,,,91,99
35208,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
35208,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
35208,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
35208,note_off,8,0,1,,,,,,,,,,,,,,2,,,79,64
35360,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,71
35360,note_on,152,0,1,,,,,,,,,,,,,,2,,,80,95
35360,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,71
35360,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,95
35368,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
35368,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
35368,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
35368,note_off,8,0,1,,,,,,,,,,,,,,2,,,91,64
35500,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
35500,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
35510,note_off,10,0,1,,,,,,,,,,,,,,2,,,80,64
35510,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
35510,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
35510,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
35520,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,98
35520,note_on,0,0,1,,,,,,,,,,,,,,2,,,92,107
35520,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,98
35520,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
35520,note_on,0,0,1,,,,,,,,,,,,,,2,,,84,107
35520,control_change,10,0,1,,,,,,,,,,,,,,2,64,127,,
35680,note_on,160,0,1,,,,,,,,,,,,,,2,,,82,98
35680,note_on,0,0,1,,,,,,,,,,,,,,2,,,91,98
35680,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,84
35680,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,84
35688,note_off,8,0,1,,,,,,,,,,,,,,2,,,55,64
35688,note_off,0,0,1,,,,,,,,,,,,,,2,,,92,64
35688,note_off,0,0,1,,,,,,,,,,,,,,2,,,84,64
35688,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
35840,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,107
35840,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,97
35840,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,97
35840,note_on,152,0,1,,,,,,,,,,,,,,2,,,94,107
35848,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
35848,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
35848,note_off,0,0,1,,,,,,,,,,,,,,2,,,91,64
35848,note_off,8,0,1,,,,,,,,,,,,,,2,,,82,64
36000,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
36000,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,93
36000,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,93
36000,note_on,0,0,1,,,,,,,,,,,,,,2,,,84,105
36000,note_on,152,0,1,,,,,,,,,,,,,,2,,,92,105
36008,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
36008,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
36008,note_off,8,0,1,,,,,,,,,,,,,,2,,,94,64
36008,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
36157,note_off,0,0,1,,,,,,,,,,,,,,2,,,84,64
36157,note_off,149,0,1,,,,,,,,,,,,,,2,,,92,64
36160,control_change,3,0,1,,,,,,,,,,,,,,2,64,127,,
36160,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,113
36160,note_on,0,0,1,,,,,,,,,,,,,,2,,,96,113
36160,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,105
36160,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,105
36168,note_off,8,0,1,,,,,,,,,,,,,,2,,,49,64
36168,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
36320,note_on,152,0,1,,,,,,,,,,,,,,2,,,94,110
36320,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,110
36320,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,102
36320,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,102
36328,note_off,8,0,1,,,,,,,,,,,,,,2,,,87,64
36328,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
36328,note_off,0,0,1,,,,,,,,,,,,,,2,,,96,64
36328,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,64
36460,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
36460,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
36470,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
36470,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
36470,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
36470,note_off,10,0,1,,,,,,,,,,,,,,2,,,94,64
36480,note_on,0,0,1,,,,,,,,,,,,,,2,,,92,126
36480,note_on,10,0,1,,,,,,,,,,,,,,2,,,84,126
36480,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
36480,note_on,0,0,1,,,,,,,,,,,,,,2,,,55,117
36480,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
36480,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,117
36640,note_on,0,0,1,,,,,,,,,,,,,,2,,,94,104
36640,note_on,160,0,1,,,,,,,,,,,,,,2,,,85,104
36648,note_off,0,0,1,,,,,,,,,,,,,,2,,,84,64
36648,note_off,0,0,1,,,,,,,,,,,,,,2,,,92,64
36648,note_off,0,0,1,,,,,,,,,,,,,,2,,,55,64
36648,note_off,8,0,1,,,,,,,,,,,,,,2,,,44,64
36800,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,95
36800,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,108
36800,note_on,152,0,1,,,,,,,,,,,,,,2,,,90,108
36800,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,95
36808,note_off,8,0,1,,,,,,,,,,,,,,2,,,85,64
36808,note_off,0,0,1,,,,,,,,,,,,,,2,,,94,64
36960,note_on,152,0,1,,,,,,,,,,,,,,2,,,84,98
36960,note_on,0,0,1,,,,,,,,,,,,,,2,,,92,98
36960,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,87
36960,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,87
36968,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
36968,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
36968,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
36968,note_off,8,0,1,,,,,,,,,,,,,,2,,,90,64
37120,note_on,152,0,1,,,,,,,,,,,,,,2,,,80,103
37120,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,103
37120,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,96
37120,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,96
37128,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
37128,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
37128,note_off,0,0,1,,,,,,,,,,,,,,2,,,92,64
37128,note_off,8,0,1,,,,,,,,,,,,,,2,,,84,64
37280,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,92
37280,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,84
37280,note_on,152,0,1,,,,,,,,,,,,,,2,,,90,92
37280,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,84
37288,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
37288,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
37288,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
37288,note_off,8,0,1,,,,,,,,,,,,,,2,,,80,64
37420,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
37420,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
37430,note_off,10,0,1,,,,,,,,,,,,,,2,,,90,64
37430,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
37430,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
37430,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
37440,note_on,10,0,1,,,,,,,,,,,,,,2,,,87,113
37440,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,113
37440,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,100
37440,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
37440,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
37440,note_on,0,0,1,,,,,,,,,,,,,,2,,,72,100
37600,note_on,160,0,1,,,,,,,,,,,,,,2,,,80,95
37600,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,76
37600,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,76
37600,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,95
37608,note_off,8,0,1,,,,,,,,,,,,,,2,,,72,64
37608,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
37608,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
37608,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
37760,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,98
37760,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,79
37760,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,79
37760,note_on,152,0,1,,,,,,,,,,,,,,2,,,77,98
37768,note_off,8,0,1,,,,,,,,,,,,,,2,,,80,64
37768,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
37768,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
37768,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
37920,note_on,0,0,1,,,,,,,,,,,,,,2,,,72,72
37920,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,79
37920,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,79
37920,control_change,152,0,1,,,,,,,,,,,,,,2,64,0,,
37920,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,72
37928,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,64
37928,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
37928,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
37928,note_off,8,0,1,,,,,,,,,,,,,,2,,,77,64
38077,note_off,149,0,1,,,,,,,,,,,,,,2,,,87,64
38077,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
38080,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,74
38080,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,74
38080,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
38080,note_on,3,0,1,,,,,,,,,,,,,,2,,,75,85
38080,note_on,0,0,1,,,,,,,,,,,,,,2,,,84,85
38088,note_off,0,0,1,,,,,,,,,,,,,,2,,,72,64
38088,note_off,8,0,1,,,,,,,,,,,,,,2,,,63,64
38240,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,64
38240,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,64
38240,note_on,152,0,1,,,,,,,,,,,,,,2,,,85,66
38240,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,66
38248,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,64
38248,note_off,0,0,1,,,,,,,,,,,,,,2,,,84,64
38248,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
38248,note_off,8,0,1,,,,,,,,,,,,,,2,,,75,64
38380,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
38380,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
38390,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,64
38390,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
38390,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
38390,note_off,10,0,1,,,,,,,,,,,,,,2,,,85,64
38400,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,79
38400,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,93
38400,note_on,10,0,1,,,,,,,,,,,,,,2,,,94,93
38400,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
38400,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
38400,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,79
38560,note_on,160,0,1,,,,,,,,,,,,,,2,,,87,75
38560,note_on,0,0,1,,,,,,,,,,,,,,2,,,96,75
38560,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,66
38560,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,66
38568,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
38568,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
38568,note_off,0,0,1,,,,,,,,,,,,,,2,,,94,64
38568,note_off,8,0,1,,,,,,,,,,,,,,2,,,58,64
38720,note_on,152,0,1,,,,,,,,,,,,,,2,,,84,80
38720,note_on,0,0,1,,,,,,,,,,,,,,2,,,92,80
38720,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,71
38720,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,71
38728,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
38728,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,64
38728,note_off,0,0,1,,,,,,,,,,,,,,2,,,96,64
38728,note_off,8,0,1,,,,,,,,,,,,,,2,,,87,64
38880,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,66
38880,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,57
38880,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,57
38880,note_on,0,0,1,,,,,,,,,,,,,,2,,,94,66
38880,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,57
38880,note_on,152,0,1,,,,,,,,,,,,,,2,,,94,57
38888,note_off,8,0,1,,,,,,,,,,,,,,2,,,84,64
38888,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
38888,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
38888,note_off,0,0,1,,,,,,,,,,,,,,2,,,92,64
39040,note_on,152,0,1,,,,,,,,,,,,,,2,,,82,73
39040,note_on,0,0,1,,,,,,,,,,,,,,2,,,90,73
39040,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,61
39040,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,61
39048,note_off,8,0,1,,,,,,,,,,,,,,2,,,94,64
39048,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
39048,note_off,0,0,1,,,,,,,,,,,,,,2,,,58,64
39048,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
39048,note_off,0,0,1,,,,,,,,,,,,,,2,,,94,64
39048,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
39200,note_on,152,0,1,,,,,,,,,,,,,,2,,,84,60
39200,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,53
39200,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,53
39200,note_on,0,0,1,,,,,,,,,,,,,,2,,,92,60
39208,note_off,8,0,1,,,,,,,,,,,,,,2,,,82,64
39208,note_off,0,0,1,,,,,,,,,,,,,,2,,,90,64
39208,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
39208,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,64
39340,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
39340,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
39350,note_off,10,0,1,,,,,,,,,,,,,,2,,,84,64
39350,note_off,0,0,1,,,,,,,,,,,,,,2,,,92,64
39350,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
39350,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
39360,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
39360,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
39360,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,70
39360,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,70
39360,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,83
39360,note_on,10,0,1,,,,,,,,,,,,,,2,,,89,83
39520,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,46
39520,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,46
39520,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,53
39520,note_on,160,0,1,,,,,,,,,,,,,,2,,,90,53
39528,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
39528,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
39528,note_off,8,0,1,,,,,,,,,,,,,,2,,,61,64
39528,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
39680,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,48
39680,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,48
39680,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,61
39680,note_on,152,0,1,,,,,,,,,,,,,,2,,,78,61
39688,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
39688,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
39688,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,64
39688,note_off,8,0,1,,,,,,,,,,,,,,2,,,90,64
39840,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,51
39840,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,38
39840,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
39840,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,38
