tick,type,time,meta,track,key,port,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,program,channel,control,value,note,velocity
53505,note_on,75,0,4,,,,,,,,,3,,,49,0
53505,note_on,0,0,1,,,,,,,,,0,,,58,0
53505,note_on,75,0,1,,,,,,,,,0,,,49,0
53520,note_on,15,0,1,,,,,,,,,0,,,52,89
53520,note_on,0,0,3,,,,,,,,,2,,,49,0
53520,note_on,15,0,4,,,,,,,,,3,,,52,89
53520,note_on,0,0,2,,,,,,,,,1,,,49,0
53520,note_on,75,0,2,,,,,,,,,1,,,58,0
53520,note_on,75,0,3,,,,,,,,,2,,,58,0
53520,note_on,0,0,4,,,,,,,,,3,,,61,89
53520,note_on,0,0,1,,,,,,,,,0,,,61,89
53535,note_on,0,0,3,,,,,,,,,2,,,52,89
53535,note_on,15,0,2,,,,,,,,,1,,,61,89
53535,note_on,0,0,2,,,,,,,,,1,,,52,89
53535,note_on,15,0,3,,,,,,,,,2,,,61,89
53595,note_on,0,0,1,,,,,,,,,0,,,61,0
53595,note_on,75,0,1,,,,,,,,,0,,,52,0
53595,note_on,0,0,4,,,,,,,,,3,,,61,0
53595,note_on,75,0,4,,,,,,,,,3,,,52,0
53610,note_on,75,0,3,,,,,,,,,2,,,61,0
53610,note_on,0,0,3,,,,,,,,,2,,,52,0
53610,note_on,15,0,4,,,,,,,,,3,,,55,89
53610,note_on,0,0,4,,,,,,,,,3,,,64,89
53610,note_on,15,0,1,,,,,,,,,0,,,55,89
53610,note_on,0,0,2,,,,,,,,,1,,,52,0
53610,note_on,75,0,2,,,,,,,,,1,,,61,0
53610,note_on,0,0,1,,,,,,,,,0,,,64,89
53625,note_on,15,0,2,,,,,,,,,1,,,64,89
53625,note_on,0,0,3,,,,,,,,,2,,,55,89
53625,note_on,0,0,2,,,,,,,,,1,,,55,89
53625,note_on,15,0,3,,,,,,,,,2,,,64,89
53685,note_on,75,0,4,,,,,,,,,3,,,55,0
53685,note_on,0,0,4,,,,,,,,,3,,,64,0
53685,note_on,75,0,1,,,,,,,,,0,,,55,0
53685,note_on,0,0,1,,,,,,,,,0,,,64,0
53700,note_on,15,0,1,,,,,,,,,0,,,61,89
53700,note_on,0,0,1,,,,,,,,,0,,,52,89
53700,note_on,0,0,4,,,,,,,,,3,,,52,89
53700,note_on,15,0,4,,,,,,,,,3,,,61,89
53700,note_on,75,0,3,,,,,,,,,2,,,64,0
53700,note_on,75,0,2,,,,,,,,,1,,,64,0
53700,note_on,0,0,2,,,,,,,,,1,,,55,0
53700,note_on,0,0,3,,,,,,,,,2,,,55,0
53715,note_on,0,0,3,,,,,,,,,2,,,61,89
53715,note_on,15,0,3,,,,,,,,,2,,,52,89
53715,note_on,15,0,2,,,,,,,,,1,,,52,89
53715,note_on,0,0,2,,,,,,,,,1,,,61,89
53775,note_on,75,0,4,,,,,,,,,3,,,61,0
53775,note_on,0,0,4,,,,,,,,,3,,,52,0
53775,note_on,0,0,1,,,,,,,,,0,,,52,0
53775,note_on,75,0,1,,,,,,,,,0,,,61,0
53790,note_on,15,0,4,,,,,,,,,3,,,55,89
53790,note_on,0,0,4,,,,,,,,,3,,,64,89
53790,note_on,75,0,2,,,,,,,,,1,,,52,0
53790,note_on,0,0,1,,,,,,,,,0,,,64,89
53790,note_on,15,0,1,,,,,,,,,0,,,55,89
53790,note_on,0,0,2,,,,,,,,,1,,,61,0
53790,note_on,75,0,3,,,,,,,,,2,,,52,0
53790,note_on,0,0,3,,,,,,,,,2,,,61,0
53805,note_on,15,0,3,,,,,,,,,2,,,64,89
53805,note_on,0,0,3,,,,,,,,,2,,,55,89
53805,note_on,0,0,2,,,,,,,,,1,,,55,89
53805,note_on,15,0,2,,,,,,,,,1,,,64,89
53865,note_on,0,0,4,,,,,,,,,3,,,64,0
53865,note_on,75,0,1,,,,,,,,,0,,,55,0
53865,note_on,0,0,1,,,,,,,,,0,,,64,0
53865,note_on,75,0,4,,,,,,,,,3,,,55,0
53880,note_on,0,0,2,,,,,,,,,1,,,55,0
53880,note_on,75,0,2,,,,,,,,,1,,,64,0
53880,note_on,15,0,4,,,,,,,,,3,,,67,89
53880,note_on,15,0,1,,,,,,,,,0,,,67,89
53880,note_on,75,0,3,,,,,,,,,2,,,64,0
53880,note_on,0,0,3,,,,,,,,,2,,,55,0
53895,note_on,15,0,2,,,,,,,,,1,,,67,89
53895,note_on,15,0,3,,,,,,,,,2,,,67,89
53955,note_on,75,0,1,,,,,,,,,0,,,67,0
53955,note_on,75,0,4,,,,,,,,,3,,,67,0
53970,note_on,0,0,4,,,,,,,,,3,,,64,89
53970,note_on,75,0,2,,,,,,,,,1,,,67,0
53970,note_on,15,0,4,,,,,,,,,3,,,55,89
53970,note_on,0,0,1,,,,,,,,,0,,,64,89
53970,note_on,15,0,1,,,,,,,,,0,,,55,89
53970,note_on,75,0,3,,,,,,,,,2,,,67,0
53985,note_on,0,0,3,,,,,,,,,2,,,55,89
53985,note_on,0,0,2,,,,,,,,,1,,,55,89
53985,note_on,15,0,2,,,,,,,,,1,,,64,89
53985,note_on,15,0,3,,,,,,,,,2,,,64,89
54045,note_on,75,0,1,,,,,,,,,0,,,55,0
54045,note_on,75,0,4,,,,,,,,,3,,,55,0
54045,note_on,0,0,4,,,,,,,,,3,,,64,0
54045,note_on,0,0,1,,,,,,,,,0,,,64,0
54060,note_on,75,0,2,,,,,,,,,1,,,64,0
54060,note_on,0,0,4,,,,,,,,,3,,,61,89
54060,note_on,75,0,3,,,,,,,,,2,,,64,0
54060,note_on,0,0,1,,,,,,,,,0,,,61,89
54060,note_on,15,0,1,,,,,,,,,0,,,52,89
54060,note_on,15,0,4,,,,,,,,,3,,,52,89
54060,note_on,0,0,2,,,,,,,,,1,,,55,0
54060,note_on,0,0,3,,,,,,,,,2,,,55,0
54075,note_on,15,0,3,,,,,,,,,2,,,61,89
54075,note_on,0,0,2,,,,,,,,,1,,,52,89
54075,note_on,15,0,2,,,,,,,,,1,,,61,89
54075,note_on,0,0,3,,,,,,,,,2,,,52,89
54135,note_on,0,0,1,,,,,,,,,0,,,61,0
54135,note_on,75,0,1,,,,,,,,,0,,,52,0
54135,note_on,75,0,4,,,,,,,,,3,,,52,0
54135,note_on,0,0,4,,,,,,,,,3,,,61,0
54150,note_on,15,0,1,,,,,,,,,0,,,55,89
54150,note_on,0,0,1,,,,,,,,,0,,,64,89
54150,note_on,75,0,2,,,,,,,,,1,,,61,0
54150,note_on,0,0,2,,,,,,,,,1,,,52,0
54150,note_on,0,0,3,,,,,,,,,2,,,52,0
54150,note_on,75,0,3,,,,,,,,,2,,,61,0
54150,note_on,15,0,4,,,,,,,,,3,,,55,89
54150,note_on,0,0,4,,,,,,,,,3,,,64,89
54165,note_on,15,0,2,,,,,,,,,1,,,64,89
54165,note_on,0,0,3,,,,,,,,,2,,,55,89
54165,note_on,15,0,3,,,,,,,,,2,,,64,89
54165,note_on,0,0,2,,,,,,,,,1,,,55,89
54225,note_on,75,0,1,,,,,,,,,0,,,55,0
54225,note_on,0,0,1,,,,,,,,,0,,,64,0
54225,note_on,0,0,4,,,,,,,,,3,,,64,0
54225,note_on,75,0,4,,,,,,,,,3,,,55,0
54240,note_on,75,0,2,,,,,,,,,1,,,64,0
54240,note_on,15,0,1,,,,,,,,,0,,,52,89
54240,note_on,0,0,1,,,,,,,,,0,,,61,89
54240,note_on,0,0,2,,,,,,,,,1,,,55,0
54240,note_on,15,0,4,,,,,,,,,3,,,52,89
54240,note_on,0,0,3,,,,,,,,,2,,,55,0
54240,note_on,75,0,3,,,,,,,,,2,,,64,0
54240,note_on,0,0,4,,,,,,,,,3,,,61,89
54255,note_on,15,0,3,,,,,,,,,2,,,61,89
54255,note_on,0,0,3,,,,,,,,,2,,,52,89
54255,note_on,15,0,2,,,,,,,,,1,,,61,89
54255,note_on,0,0,2,,,,,,,,,1,,,52,89
54315,note_on,0,0,4,,,,,,,,,3,,,61,0
54315,note_on,75,0,1,,,,,,,,,0,,,52,0
54315,note_on,0,0,1,,,,,,,,,0,,,61,0
54315,note_on,75,0,4,,,,,,,,,3,,,52,0
54330,note_on,0,0,2,,,,,,,,,1,,,52,0
54330,note_on,0,0,4,,,,,,,,,3,,,64,89
54330,note_on,15,0,4,,,,,,,,,3,,,55,89
54330,note_on,75,0,3,,,,,,,,,2,,,61,0
54330,note_on,75,0,2,,,,,,,,,1,,,61,0
54330,note_on,0,0,3,,,,,,,,,2,,,52,0
54330,note_on,15,0,1,,,,,,,,,0,,,55,89
54330,note_on,0,0,1,,,,,,,,,0,,,64,89
54345,note_on,0,0,3,,,,,,,,,2,,,55,89
54345,note_on,15,0,3,,,,,,,,,2,,,64,89
54345,note_on,15,0,2,,,,,,,,,1,,,64,89
54345,note_on,0,0,2,,,,,,,,,1,,,55,89
54405,note_on,0,0,4,,,,,,,,,3,,,64,0
54405,note_on,75,0,4,,,,,,,,,3,,,55,0
54405,note_on,0,0,1,,,,,,,,,0,,,64,0
54405,note_on,75,0,1,,,,,,,,,0,,,55,0
54420,note_on,15,0,1,,,,,,,,,0,,,58,89
54420,note_on,0,0,1,,,,,,,,,0,,,67,89
54420,note_on,15,0,4,,,,,,,,,3,,,58,89
54420,note_on,0,0,3,,,,,,,,,2,,,55,0
54420,note_on,0,0,4,,,,,,,,,3,,,67,89
54420,note_on,75,0,3,,,,,,,,,2,,,64,0
54420,note_on,75,0,2,,,,,,,,,1,,,64,0
54420,note_on,0,0,2,,,,,,,,,1,,,55,0
54435,note_on,0,0,3,,,,,,,,,2,,,58,89
54435,note_on,15,0,3,,,,,,,,,2,,,67,89
54435,note_on,15,0,2,,,,,,,,,1,,,67,89
54435,note_on,0,0,2,,,,,,,,,1,,,58,89
54495,note_on,75,0,4,,,,,,,,,3,,,58,0
54495,note_on,0,0,1,,,,,,,,,0,,,67,0
54495,note_on,0,0,4,,,,,,,,,3,,,67,0
54495,note_on,75,0,1,,,,,,,,,0,,,58,0
54510,note_on,0,0,2,,,,,,,,,1,,,58,0
54510,note_on,75,0,2,,,,,,,,,1,,,67,0
54510,note_on,15,0,1,,,,,,,,,0,,,55,89
54510,note_on,0,0,1,,,,,,,,,0,,,64,89
54510,note_on,15,0,4,,,,,,,,,3,,,55,89
54510,note_on,75,0,3,,,,,,,,,2,,,67,0
54510,note_on,0,0,3,,,,,,,,,2,,,58,0
54510,note_on,0,0,4,,,,,,,,,3,,,64,89
54525,note_on,15,0,2,,,,,,,,,1,,,64,89
54525,note_on,15,0,3,,,,,,,,,2,,,64,89
54525,note_on,0,0,3,,,,,,,,,2,,,55,89
54525,note_on,0,0,2,,,,,,,,,1,,,55,89
54585,note_on,75,0,1,,,,,,,,,0,,,55,0
54585,note_on,0,0,1,,,,,,,,,0,,,64,0
54585,note_on,75,0,4,,,,,,,,,3,,,55,0
54585,note_on,0,0,4,,,,,,,,,3,,,64,0
54600,note_on,0,0,2,,,,,,,,,1,,,55,0
54600,note_on,15,0,1,,,,,,,,,0,,,52,89
54600,note_on,0,0,1,,,,,,,,,0,,,61,89
54600,note_on,0,0,3,,,,,,,,,2,,,55,0
54600,note_on,75,0,3,,,,,,,,,2,,,64,0
54600,note_on,15,0,4,,,,,,,,,3,,,52,89
54600,note_on,0,0,4,,,,,,,,,3,,,61,89
54600,note_on,75,0,2,,,,,,,,,1,,,64,0
54615,note_on,0,0,3,,,,,,,,,2,,,52,89
54615,note_on,15,0,3,,,,,,,,,2,,,61,89
54615,note_on,15,0,2,,,,,,,,,1,,,61,89
54615,note_on,0,0,2,,,,,,,,,1,,,52,89
54675,note_on,0,0,1,,,,,,,,,0,,,61,0
54675,note_on,75,0,1,,,,,,,,,0,,,52,0
54675,note_on,0,0,4,,,,,,,,,3,,,61,0
54675,note_on,75,0,4,,,,,,,,,3,,,52,0
54690,note_on,15,0,4,,,,,,,,,3,,,64,89
54690,note_on,0,0,4,,,,,,,,,3,,,55,89
54690,note_on,0,0,2,,,,,,,,,1,,,52,0
54690,note_on,15,0,1,,,,,,,,,0,,,64,89
54690,note_on,75,0,2,,,,,,,,,1,,,61,0
54690,note_on,75,0,3,,,,,,,,,2,,,61,0
54690,note_on,0,0,3,,,,,,,,,2,,,52,0
54690,note_on,0,0,1,,,,,,,,,0,,,55,89
54705,note_on,0,0,2,,,,,,,,,1,,,64,89
54705,note_on,15,0,2,,,,,,,,,1,,,55,89
54705,note_on,0,0,3,,,,,,,,,2,,,64,89
54705,note_on,15,0,3,,,,,,,,,2,,,55,89
54765,note_on,0,0,4,,,,,,,,,3,,,55,0
54765,note_on,75,0,4,,,,,,,,,3,,,64,0
54765,note_on,75,0,1,,,,,,,,,0,,,64,0
54765,note_on,0,0,1,,,,,,,,,0,,,55,0
54780,note_on,0,0,2,,,,,,,,,1,,,64,0
54780,note_on,75,0,2,,,,,,,,,1,,,55,0
54780,note_on,75,0,3,,,,,,,,,2,,,55,0
54780,note_on,0,0,1,,,,,,,,,0,,,61,89
54780,note_on,15,0,1,,,,,,,,,0,,,52,89
54780,note_on,15,0,4,,,,,,,,,3,,,52,89
54780,note_on,0,0,4,,,,,,,,,3,,,61,89
54780,note_on,0,0,3,,,,,,,,,2,,,64,0
54795,note_on,15,0,2,,,,,,,,,1,,,61,89
54795,note_on,0,0,3,,,,,,,,,2,,,52,89
54795,note_on,15,0,3,,,,,,,,,2,,,61,89
54795,note_on,0,0,2,,,,,,,,,1,,,52,89
54855,note_on,0,0,4,,,,,,,,,3,,,61,0
54855,note_on,0,0,1,,,,,,,,,0,,,61,0
54855,note_on,75,0,1,,,,,,,,,0,,,52,0
54855,note_on,75,0,4,,,,,,,,,3,,,52,0
54870,note_on,15,0,4,,,,,,,,,3,,,55,89
54870,note_on,75,0,2,,,,,,,,,1,,,61,0
54870,note_on,0,0,3,,,,,,,,,2,,,52,0
54870,note_on,0,0,1,,,,,,,,,0,,,64,89
54870,note_on,15,0,1,,,,,,,,,0,,,55,89
54870,note_on,75,0,3,,,,,,,,,2,,,61,0
54870,note_on,0,0,2,,,,,,,,,1,,,52,0
54870,note_on,0,0,4,,,,,,,,,3,,,64,89
54885,note_on,0,0,3,,,,,,,,,2,,,55,89
54885,note_on,0,0,2,,,,,,,,,1,,,55,89
54885,note_on,15,0,3,,,,,,,,,2,,,64,89
54885,note_on,15,0,2,,,,,,,,,1,,,64,89
54945,note_on,0,0,4,,,,,,,,,3,,,64,0
54945,note_on,0,0,1,,,,,,,,,0,,,64,0
54945,note_on,75,0,1,,,,,,,,,0,,,55,0
54945,note_on,75,0,4,,,,,,,,,3,,,55,0
54960,note_on,0,0,2,,,,,,,,,1,,,55,0
54960,note_on,0,0,3,,,,,,,,,2,,,55,0
54960,note_on,75,0,2,,,,,,,,,1,,,64,0
54960,note_on,15,0,4,,,,,,,,,3,,,58,89
54960,note_on,0,0,1,,,,,,,,,0,,,67,89
54960,note_on,15,0,1,,,,,,,,,0,,,58,89
54960,note_on,75,0,3,,,,,,,,,2,,,64,0
54960,note_on,0,0,4,,,,,,,,,3,,,67,89
54975,note_on,0,0,3,,,,,,,,,2,,,58,89
54975,note_on,15,0,2,,,,,,,,,1,,,67,89
54975,note_on,0,0,2,,,,,,,,,1,,,58,89
54975,note_on,15,0,3,,,,,,,,,2,,,67,89
55035,note_on,75,0,4,,,,,,,,,3,,,58,0
55035,note_on,75,0,1,,,,,,,,,0,,,58,0
55035,note_on,0,0,1,,,,,,,,,0,,,67,0
55035,note_on,0,0,4,,,,,,,,,3,,,67,0
55050,note_on,15,0,1,,,,,,,,,0,,,55,89
55050,note_on,0,0,1,,,,,,,,,0,,,64,89
55050,note_on,0,0,3,,,,,,,,,2,,,58,0
55050,note_on,75,0,3,,,,,,,,,2,,,67,0
55050,note_on,75,0,2,,,,,,,,,1,,,67,0
55050,note_on,0,0,2,,,,,,,,,1,,,58,0
55050,note_on,15,0,4,,,,,,,,,3,,,55,89
55050,note_on,0,0,4,,,,,,,,,3,,,64,89
55065,note_on,0,0,3,,,,,,,,,2,,,55,89
55065,note_on,15,0,3,,,,,,,,,2,,,64,89
55065,note_on,15,0,2,,,,,,,,,1,,,64,89
55065,note_on,0,0,2,,,,,,,,,1,,,55,89
55125,note_on,75,0,1,,,,,,,,,0,,,55,0
55125,note_on,0,0,1,,,,,,,,,0,,,64,0
55125,note_on,0,0,4,,,,,,,,,3,,,64,0
55125,note_on,75,0,4,,,,,,,,,3,,,55,0
55140,note_on,15,0,4,,,,,,,,,3,,,52,89
55140,note_on,0,0,4,,,,,,,,,3,,,61,89
55140,note_on,0,0,3,,,,,,,,,2,,,55,0
55140,note_on,75,0,3,,,,,,,,,2,,,64,0
55140,note_on,15,0,1,,,,,,,,,0,,,52,89
55140,note_on,0,0,1,,,,,,,,,0,,,61,89
55140,note_on,75,0,2,,,,,,,,,1,,,64,0
55140,note_on,0,0,2,,,,,,,,,1,,,55,0
55155,note_on,15,0,3,,,,,,,,,2,,,61,89
55155,note_on,0,0,3,,,,,,,,,2,,,52,89
55155,note_on,0,0,2,,,,,,,,,1,,,52,89
55155,note_on,15,0,2,,,,,,,,,1,,,61,89
55215,note_on,75,0,4,,,,,,,,,3,,,52,0
55215,note_on,0,0,4,,,,,,,,,3,,,61,0
55215,note_on,0,0,1,,,,,,,,,0,,,61,0
55215,note_on,75,0,1,,,,,,,,,0,,,52,0
55230,note_on,0,0,1,,,,,,,,,0,,,64,89
55230,note_on,15,0,1,,,,,,,,,0,,,55,89
55230,note_on,0,0,2,,,,,,,,,1,,,52,0
55230,note_on,75,0,2,,,,,,,,,1,,,61,0
55230,note_on,0,0,4,,,,,,,,,3,,,64,89
55230,note_on,75,0,3,,,,,,,,,2,,,61,0
55230,note_on,0,0,3,,,,,,,,,2,,,52,0
55230,note_on,15,0,4,,,,,,,,,3,,,55,89
55245,note_on,15,0,2,,,,,,,,,1,,,64,89
55245,note_on,15,0,3,,,,,,,,,2,,,64,89
55245,note_on,0,0,3,,,,,,,,,2,,,55,89
55245,note_on,0,0,2,,,,,,,,,1,,,55,89
55305,note_on,75,0,4,,,,,,,,,3,,,55,0
55305,note_on,0,0,1,,,,,,,,,0,,,64,0
55305,note_on,75,0,1,,,,,,,,,0,,,55,0
55305,note_on,0,0,4,,,,,,,,,3,,,64,0
55320,note_on,75,0,3,,,,,,,,,2,,,64,0
55320,note_on,0,0,3,,,,,,,,,2,,,55,0
55320,note_on,75,0,2,,,,,,,,,1,,,64,0
55320,note_on,0,0,2,,,,,,,,,1,,,55,0
55320,note_on,0,0,4,,,,,,,,,3,,,61,89
55320,note_on,15,0,4,,,,,,,,,3,,,52,89
55320,note_on,15,0,1,,,,,,,,,0,,,52,89
55320,note_on,0,0,1,,,,,,,,,0,,,61,89
55335,note_on,15,0,2,,,,,,,,,1,,,61,89
55335,note_on,0,0,3,,,,,,,,,2,,,52,89
55335,note_on,15,0,3,,,,,,,,,2,,,61,89
55335,note_on,0,0,2,,,,,,,,,1,,,52,89
55395,note_on,75,0,4,,,,,,,,,3,,,52,0
55395,note_on,0,0,4,,,,,,,,,3,,,61,0
55395,note_on,75,0,1,,,,,,,,,0,,,52,0
55395,note_on,0,0,1,,,,,,,,,0,,,61,0
55410,note_on,0,0,3,,,,,,,,,2,,,52,0
55410,note_on,0,0,2,,,,,,,,,1,,,52,0
55410,note_on,75,0,2,,,,,,,,,1,,,61,0
55410,note_on,15,0,1,,,,,,,,,0,,,55,89
55410,note_on,0,0,4,,,,,,,,,3,,,64,89
55410,note_on,15,0,4,,,,,,,,,3,,,55,89
55410,note_on,0,0,1,,,,,,,,,0,,,64,89
55410,note_on,75,0,3,,,,,,,,,2,,,61,0
55425,note_on,15,0,3,,,,,,,,,2,,,64,89
55425,note_on,0,0,3,,,,,,,,,2,,,55,89
55425,note_on,0,0,2,,,,,,,,,1,,,55,89
55425,note_on,15,0,2,,,,,,,,,1,,,64,89
55485,note_on,75,0,1,,,,,,,,,0,,,55,0
55485,note_on,75,0,4,,,,,,,,,3,,,55,0
55485,note_on,0,0,4,,,,,,,,,3,,,64,0
55485,note_on,0,0,1,,,,,,,,,0,,,64,0
55500,note_on,0,0,1,,,,,,,,,0,,,67,89
55500,note_on,15,0,4,,,,,,,,,3,,,58,89
55500,note_on,0,0,4,,,,,,,,,3,,,67,89
55500,note_on,0,0,3,,,,,,,,,2,,,55,0
55500,note_on,75,0,3,,,,,,,,,2,,,64,0
55500,note_on,75,0,2,,,,,,,,,1,,,64,0
55500,note_on,0,0,2,,,,,,,,,1,,,55,0
55500,note_on,15,0,1,,,,,,,,,0,,,58,89
55515,note_on,15,0,3,,,,,,,,,2,,,67,89
55515,note_on,15,0,2,,,,,,,,,1,,,67,89
55515,note_on,0,0,2,,,,,,,,,1,,,58,89
55515,note_on,0,0,3,,,,,,,,,2,,,58,89
55575,note_on,75,0,4,,,,,,,,,3,,,58,0
55575,note_on,75,0,1,,,,,,,,,0,,,58,0
55575,note_on,0,0,1,,,,,,,,,0,,,67,0
55575,note_on,0,0,4,,,,,,,,,3,,,67,0
55590,note_on,75,0,3,,,,,,,,,2,,,67,0
55590,note_on,15,0,1,,,,,,,,,0,,,55,89
55590,note_on,0,0,1,,,,,,,,,0,,,64,89
55590,note_on,0,0,4,,,,,,,,,3,,,64,89
55590,note_on,15,0,4,,,,,,,,,3,,,55,89
55590,note_on,0,0,2,,,,,,,,,1,,,58,0
55590,note_on,75,0,2,,,,,,,,,1,,,67,0
55590,note_on,0,0,3,,,,,,,,,2,,,58,0
55605,note_on,15,0,2,,,,,,,,,1,,,55,89
55605,note_on,0,0,2,,,,,,,,,1,,,64,89
55605,note_on,15,0,3,,,,,,,,,2,,,55,89
55605,note_on,0,0,3,,,,,,,,,2,,,64,89
55665,note_on,75,0,4,,,,,,,,,3,,,55,0
55665,note_on,0,0,4,,,,,,,,,3,,,64,0
55665,note_on,0,0,1,,,,,,,,,0,,,64,0
55665,note_on,75,0,1,,,,,,,,,0,,,55,0
55680,note_on,0,0,2,,,,,,,,,1,,,64,0
55680,note_on,75,0,2,,,,,,,,,1,,,55,0
55680,note_on,15,0,1,,,,,,,,,0,,,58,89
55680,note_on,75,0,3,,,,,,,,,2,,,55,0
55680,note_on,0,0,3,,,,,,,,,2,,,64,0
55680,note_on,0,0,1,,,,,,,,,0,,,67,89
55680,note_on,0,0,4,,,,,,,,,3,,,67,89
55680,note_on,15,0,4,,,,,,,,,3,,,58,89
55695,note_on,0,0,3,,,,,,,,,2,,,58,89
55695,note_on,0,0,2,,,,,,,,,1,,,58,89
55695,note_on,15,0,2,,,,,,,,,1,,,67,89
55695,note_on,15,0,3,,,,,,,,,2,,,67,89
55755,note_on,0,0,4,,,,,,,,,3,,,67,0
55755,note_on,75,0,4,,,,,,,,,3,,,58,0
55755,note_on,75,0,1,,,,,,,,,0,,,58,0
55755,note_on,0,0,1,,,,,,,,,0,,,67,0
55770,note_on,75,0,3,,,,,,,,,2,,,67,0
55770,note_on,0,0,3,,,,,,,,,2,,,58,0
55770,note_on,0,0,4,,,,,,,,,3,,,70,89
55770,note_on,0,0,2,,,,,,,,,1,,,58,0
55770,note_on,75,0,2,,,,,,,,,1,,,67,0
55770,note_on,15,0,4,,,,,,,,,3,,,61,89
55770,note_on,15,0,1,,,,,,,,,0,,,61,89
55770,note_on,0,0,1,,,,,,,,,0,,,70,89
55785,note_on,0,0,2,,,,,,,,,1,,,61,89
55785,note_on,15,0,3,,,,,,,,,2,,,70,89
55785,note_on,0,0,3,,,,,,,,,2,,,61,89
55785,note_on,15,0,2,,,,,,,,,1,,,70,89
55845,note_on,0,0,4,,,,,,,,,3,,,70,0
55845,note_on,75,0,4,,,,,,,,,3,,,61,0
55845,note_on,75,0,1,,,,,,,,,0,,,61,0
55845,note_on,0,0,1,,,,,,,,,0,,,70,0
55860,note_on,15,0,1,,,,,,,,,0,,,58,89
55860,note_on,0,0,3,,,,,,,,,2,,,61,0
55860,note_on,75,0,3,,,,,,,,,2,,,70,0
55860,note_on,0,0,1,,,,,,,,,0,,,67,89
55860,note_on,75,0,2,,,,,,,,,1,,,70,0
55860,note_on,0,0,2,,,,,,,,,1,,,61,0
55860,note_on,0,0,4,,,,,,,,,3,,,67,89
55860,note_on,15,0,4,,,,,,,,,3,,,58,89
55875,note_on,0,0,3,,,,,,,,,2,,,58,89
55875,note_on,0,0,2,,,,,,,,,1,,,58,89
55875,note_on,15,0,3,,,,,,,,,2,,,67,89
55875,note_on,15,0,2,,,,,,,,,1,,,67,89
55935,note_on,0,0,1,,,,,,,,,0,,,67,0
55935,note_on,75,0,1,,,,,,,,,0,,,58,0
55935,note_on,75,0,4,,,,,,,,,3,,,58,0
55935,note_on,0,0,4,,,,,,,,,3,,,67,0
55950,note_on,0,0,2,,,,,,,,,1,,,58,0
55950,note_on,75,0,3,,,,,,,,,2,,,67,0
55950,note_on,75,0,2,,,,,,,,,1,,,67,0
55950,note_on,15,0,4,,,,,,,,,3,,,61,89
55950,note_on,0,0,3,,,,,,,,,2,,,58,0
55950,note_on,0,0,1,,,,,,,,,0,,,70,89
55950,note_on,15,0,1,,,,,,,,,0,,,61,89
55950,note_on,0,0,4,,,,,,,,,3,,,70,89
55965,note_on,15,0,3,,,,,,,,,2,,,70,89
55965,note_on,15,0,2,,,,,,,,,1,,,70,89
55965,note_on,0,0,2,,,,,,,,,1,,,61,89
55965,note_on,0,0,3,,,,,,,,,2,,,61,89
56025,note_on,0,0,1,,,,,,,,,0,,,70,0
56025,note_on,75,0,1,,,,,,,,,0,,,61,0
56025,note_on,75,0,4,,,,,,,,,3,,,61,0
56025,note_on,0,0,4,,,,,,,,,3,,,70,0
56040,note_on,75,0,2,,,,,,,,,1,,,70,0
56040,note_on,0,0,2,,,,,,,,,1,,,61,0
56040,note_on,15,0,4,,,,,,,,,3,,,58,89
56040,note_on,75,0,3,,,,,,,,,2,,,70,0
56040,note_on,0,0,4,,,,,,,,,3,,,67,89
56040,note_on,0,0,3,,,,,,,,,2,,,61,0
56040,note_on,0,0,1,,,,,,,,,0,,,67,89
56040,note_on,15,0,1,,,,,,,,,0,,,58,89
56055,note_on,0,0,2,,,,,,,,,1,,,58,89
56055,note_on,15,0,3,,,,,,,,,2,,,67,89
56055,note_on,0,0,3,,,,,,,,,2,,,58,89
56055,note_on,15,0,2,,,,,,,,,1,,,67,89
56115,note_on,75,0,4,,,,,,,,,3,,,58,0
56115,note_on,0,0,1,,,,,,,,,0,,,67,0
56115,note_on,75,0,1,,,,,,,,,0,,,58,0
56115,note_on,0,0,4,,,,,,,,,3,,,67,0
56130,note_on,0,0,3,,,,,,,,,2,,,58,0
56130,note_on,75,0,3,,,,,,,,,2,,,67,0
56130,note_on,75,0,2,,,,,,,,,1,,,67,0
56130,note_on,0,0,2,,,,,,,,,1,,,58,0
56130,note_on,0,0,4,,,,,,,,,3,,,70,89
56130,note_on,15,0,4,,,,,,,,,3,,,61,89
56130,note_on,0,0,1,,,,,,,,,0,,,70,89
56130,note_on,15,0,1,,,,,,,,,0,,,61,89
56145,note_on,15,0,3,,,,,,,,,2,,,70,89
56145,note_on,15,0,2,,,,,,,,,1,,,70,89
56145,note_on,0,0,2,,,,,,,,,1,,,61,89
56145,note_on,0,0,3,,,,,,,,,2,,,61,89
56205,note_on,75,0,1,,,,,,,,,0,,,61,0
56205,note_on,0,0,1,,,,,,,,,0,,,70,0
56205,note_on,75,0,4,,,,,,,,,3,,,61,0
56205,note_on,0,0,4,,,,,,,,,3,,,70,0
56220,note_on,0,0,1,,,,,,,,,0,,,67,89
56220,note_on,0,0,3,,,,,,,,,2,,,61,0
56220,note_on,0,0,2,,,,,,,,,1,,,61,0
56220,note_on,75,0,2,,,,,,,,,1,,,70,0
56220,note_on,15,0,1,,,,,,,,,0,,,58,89
