tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,control,value
44520,note_on,120,0,14,,,,,,,,13,51,0,,
44520,note_on,120,0,9,,,,,,,,2,57,0,,
44520,note_on,0,0,9,,,,,,,,2,56,64,,
44520,note_on,0,0,3,,,,,,,,6,53,64,,
44520,note_on,0,0,13,,,,,,,,12,56,64,,
44520,note_on,0,0,2,,,,,,,,4,71,64,,
44520,note_on,120,0,2,,,,,,,,4,73,0,,
44520,note_on,120,0,3,,,,,,,,6,51,0,,
44520,note_on,120,0,6,,,,,,,,1,66,0,,
44520,note_on,0,0,8,,,,,,,,8,53,64,,
44520,note_on,120,0,8,,,,,,,,8,51,0,,
44520,note_on,0,0,6,,,,,,,,1,68,64,,
44520,note_on,0,0,5,,,,,,,,0,71,64,,
44520,note_on,120,0,5,,,,,,,,0,73,0,,
44520,note_on,0,0,11,,,,,,,,10,71,64,,
44520,note_on,0,0,16,,,,,,,,7,56,64,,
44520,note_on,0,0,16,,,,,,,,7,53,64,,
44520,note_on,120,0,11,,,,,,,,10,73,0,,
44520,note_on,120,0,16,,,,,,,,7,57,0,,
44520,note_on,0,0,15,,,,,,,,7,68,64,,
44520,note_on,0,0,10,,,,,,,,5,68,64,,
44520,note_on,120,0,10,,,,,,,,5,66,0,,
44640,note_on,0,0,16,,,,,,,,7,53,0,,
44640,note_on,120,0,3,,,,,,,,6,53,0,,
44640,note_on,0,0,6,,,,,,,,1,69,64,,
44640,note_on,120,0,9,,,,,,,,2,56,0,,
44640,note_on,120,0,6,,,,,,,,1,68,0,,
44640,note_on,120,0,12,,,,,,,,11,68,0,,
44640,note_on,0,0,11,,,,,,,,10,69,64,,
44640,note_on,120,0,11,,,,,,,,10,71,0,,
44640,note_on,120,0,14,,,,,,,,13,53,0,,
44640,note_on,0,0,12,,,,,,,,11,69,64,,
44640,note_on,120,0,8,,,,,,,,8,53,0,,
44640,note_on,0,0,3,,,,,,,,6,54,64,,
44640,note_on,120,0,13,,,,,,,,12,56,0,,
44640,note_on,0,0,5,,,,,,,,0,69,64,,
44640,note_on,120,0,5,,,,,,,,0,71,0,,
44640,note_on,120,0,16,,,,,,,,7,56,0,,
44640,note_on,0,0,4,,,,,,,,5,69,64,,
44640,note_on,0,0,10,,,,,,,,5,69,64,,
44640,note_on,120,0,10,,,,,,,,5,68,0,,
44640,note_on,0,0,14,,,,,,,,13,54,64,,
44640,note_on,0,0,2,,,,,,,,4,69,64,,
44640,note_on,120,0,2,,,,,,,,4,71,0,,
44640,note_on,0,0,13,,,,,,,,12,54,64,,
44640,note_on,0,0,7,,,,,,,,3,54,64,,
44640,note_on,120,0,15,,,,,,,,7,71,0,,
44640,note_on,120,0,4,,,,,,,,5,71,0,,
44640,note_on,0,0,8,,,,,,,,8,54,64,,
44640,note_on,0,0,16,,,,,,,,7,54,64,,
44640,note_on,0,0,15,,,,,,,,7,68,0,,
44640,note_on,0,0,9,,,,,,,,2,54,64,,
44640,note_on,0,0,15,,,,,,,,7,69,64,,
44640,note_on,120,0,7,,,,,,,,3,53,0,,
44760,note_on,0,0,15,,,,,,,,7,73,64,,
44760,note_on,0,0,8,,,,,,,,8,52,64,,
44760,note_on,0,0,14,,,,,,,,13,52,64,,
44760,note_on,120,0,14,,,,,,,,13,54,0,,
44760,note_on,120,0,4,,,,,,,,5,69,0,,
44760,note_on,0,0,15,,,,,,,,7,66,64,,
44760,note_on,120,0,15,,,,,,,,7,69,0,,
44760,note_on,0,0,6,,,,,,,,1,66,64,,
44760,note_on,120,0,8,,,,,,,,8,54,0,,
44760,note_on,120,0,6,,,,,,,,1,69,0,,
44760,note_on,0,0,5,,,,,,,,0,73,64,,
44760,note_on,120,0,11,,,,,,,,10,69,0,,
44760,note_on,120,0,7,,,,,,,,3,54,0,,
44760,note_on,120,0,5,,,,,,,,0,69,0,,
44760,note_on,0,0,11,,,,,,,,10,73,64,,
44760,note_on,120,0,16,,,,,,,,7,52,64,,
44760,note_on,0,0,12,,,,,,,,11,66,64,,
44760,note_on,120,0,12,,,,,,,,11,69,0,,
44760,note_on,0,0,2,,,,,,,,4,73,64,,
44760,note_on,120,0,2,,,,,,,,4,69,0,,
44760,note_on,0,0,10,,,,,,,,5,66,64,,
44760,note_on,120,0,3,,,,,,,,6,54,0,,
44760,note_on,0,0,3,,,,,,,,6,52,64,,
44760,note_on,0,0,4,,,,,,,,5,73,64,,
44760,note_on,120,0,10,,,,,,,,5,69,0,,
44760,note_on,0,0,7,,,,,,,,3,52,64,,
44880,note_on,240,0,13,,,,,,,,12,54,0,,
44880,note_on,0,0,13,,,,,,,,12,57,64,,
44880,note_on,0,0,16,,,,,,,,7,51,64,,
44880,note_on,0,0,9,,,,,,,,2,57,64,,
44880,note_on,240,0,9,,,,,,,,2,54,0,,
44880,note_on,0,0,16,,,,,,,,7,54,0,,
44880,note_on,120,0,16,,,,,,,,7,52,0,,
44880,note_on,0,0,8,,,,,,,,8,51,64,,
44880,note_on,120,0,8,,,,,,,,8,52,0,,
44880,note_on,120,0,14,,,,,,,,13,52,0,,
44880,note_on,0,0,16,,,,,,,,7,57,64,,
44880,note_on,0,0,14,,,,,,,,13,51,64,,
44880,note_on,120,0,11,,,,,,,,10,73,0,,
44880,note_on,0,0,15,,,,,,,,7,72,64,,
44880,note_on,120,0,3,,,,,,,,6,52,0,,
44880,note_on,0,0,3,,,,,,,,6,51,64,,
44880,note_on,0,0,12,,,,,,,,11,72,64,,
44880,note_on,0,0,4,,,,,,,,5,78,64,,
44880,note_on,120,0,4,,,,,,,,5,73,0,,
44880,note_on,120,0,7,,,,,,,,3,52,0,,
44880,note_on,0,0,7,,,,,,,,3,51,64,,
44880,note_on,0,0,11,,,,,,,,10,78,64,,
44880,note_on,0,0,2,,,,,,,,4,78,64,,
44880,note_on,0,0,15,,,,,,,,7,78,64,,
44880,note_on,120,0,12,,,,,,,,11,66,0,,
44880,note_on,0,0,5,,,,,,,,0,78,64,,
44880,note_on,0,0,15,,,,,,,,7,66,0,,
44880,note_on,120,0,15,,,,,,,,7,73,0,,
44880,note_on,120,0,5,,,,,,,,0,73,0,,
44880,note_on,120,0,6,,,,,,,,1,66,0,,
44880,note_on,120,0,10,,,,,,,,5,66,0,,
44880,note_on,0,0,10,,,,,,,,5,72,64,,
44880,note_on,0,0,6,,,,,,,,1,72,64,,
44880,note_on,120,0,2,,,,,,,,4,73,0,,
45000,note_on,0,0,7,,,,,,,,3,49,64,,
45000,note_on,120,0,7,,,,,,,,3,51,0,,
45000,note_on,0,0,12,,,,,,,,11,73,64,,
45000,note_on,120,0,12,,,,,,,,11,72,0,,
45000,note_on,120,0,10,,,,,,,,5,72,0,,
45000,note_on,0,0,10,,,,,,,,5,73,64,,
45000,note_on,0,0,14,,,,,,,,13,49,64,,
45000,note_on,0,0,3,,,,,,,,6,49,64,,
45000,note_on,120,0,14,,,,,,,,13,51,0,,
45000,note_on,120,0,6,,,,,,,,1,72,0,,
45000,note_on,0,0,16,,,,,,,,7,49,64,,
45000,note_on,120,0,16,,,,,,,,7,51,0,,
45000,note_on,0,0,6,,,,,,,,1,73,64,,
45000,note_on,0,0,8,,,,,,,,8,49,64,,
45000,note_on,120,0,3,,,,,,,,6,51,0,,
45000,note_on,120,0,8,,,,,,,,8,51,0,,
45000,note_on,0,0,15,,,,,,,,7,73,64,,
45000,note_on,120,0,15,,,,,,,,7,72,0,,
45120,note_on,0,0,16,,,,,,,,7,57,0,,
45120,note_on,0,0,16,,,,,,,,7,48,64,,
45120,note_on,0,0,12,,,,,,,,11,75,64,,
45120,note_on,120,0,12,,,,,,,,11,73,0,,
45120,note_on,0,0,16,,,,,,,,7,56,64,,
45120,note_on,120,0,16,,,,,,,,7,49,0,,
45120,note_on,0,0,13,,,,,,,,12,56,64,,
45120,note_on,0,0,9,,,,,,,,2,56,64,,
45120,note_on,240,0,13,,,,,,,,12,57,0,,
45120,note_on,240,0,9,,,,,,,,2,57,0,,
45120,note_on,120,0,3,,,,,,,,6,49,0,,
45120,note_on,0,0,3,,,,,,,,6,48,64,,
45120,note_on,120,0,6,,,,,,,,1,73,0,,
45120,note_on,120,0,14,,,,,,,,13,49,0,,
45120,note_on,120,0,7,,,,,,,,3,49,0,,
45120,note_on,0,0,8,,,,,,,,8,48,64,,
45120,note_on,0,0,7,,,,,,,,3,48,64,,
45120,note_on,0,0,6,,,,,,,,1,75,64,,
45120,note_on,0,0,15,,,,,,,,7,75,64,,
45120,note_on,120,0,15,,,,,,,,7,73,0,,
45120,note_on,120,0,10,,,,,,,,5,73,0,,
45120,note_on,0,0,10,,,,,,,,5,75,64,,
45120,note_on,0,0,14,,,,,,,,13,48,64,,
45120,note_on,120,0,8,,,,,,,,8,49,0,,
45240,note_on,0,0,15,,,,,,,,7,75,64,,
45240,note_on,120,0,15,,,,,,,,7,78,0,,
45240,note_on,360,0,2,,,,,,,,4,78,0,,
45240,note_on,360,0,4,,,,,,,,5,78,0,,
45240,note_on,0,0,4,,,,,,,,5,75,64,,
45240,note_on,0,0,11,,,,,,,,10,75,64,,
45240,note_on,360,0,11,,,,,,,,10,78,0,,
45240,note_on,0,0,5,,,,,,,,0,75,64,,
45240,note_on,360,0,5,,,,,,,,0,78,0,,
45240,note_on,0,0,2,,,,,,,,4,75,64,,
45360,note_on,240,0,6,,,,,,,,1,75,0,,
45360,note_on,0,0,16,,,,,,,,7,61,64,,
45360,note_on,0,0,16,,,,,,,,7,49,64,,
45360,note_on,0,0,16,,,,,,,,7,48,0,,
45360,note_on,240,0,16,,,,,,,,7,56,0,,
45360,note_on,0,0,6,,,,,,,,1,68,64,,
45360,note_on,240,0,3,,,,,,,,6,48,0,,
45360,note_on,0,0,13,,,,,,,,12,61,64,,
45360,note_on,240,0,13,,,,,,,,12,56,0,,
45360,note_on,0,0,3,,,,,,,,6,49,64,,
45360,note_on,120,0,2,,,,,,,,4,75,0,,
45360,note_on,0,0,2,,,,,,,,4,76,64,,
45360,note_on,240,0,12,,,,,,,,11,75,0,,
45360,note_on,0,0,12,,,,,,,,11,68,64,,
45360,note_on,0,0,4,,,,,,,,5,76,64,,
45360,note_on,240,0,7,,,,,,,,3,48,0,,
45360,note_on,0,0,7,,,,,,,,3,49,64,,
45360,note_on,0,0,5,,,,,,,,0,76,64,,
45360,note_on,120,0,5,,,,,,,,0,75,0,,
45360,note_on,120,0,4,,,,,,,,5,75,0,,
45360,note_on,0,0,15,,,,,,,,7,76,64,,
45360,note_on,0,0,10,,,,,,,,5,68,64,,
45360,note_on,240,0,10,,,,,,,,5,75,0,,
45360,note_on,0,0,14,,,,,,,,13,49,64,,
45360,note_on,240,0,14,,,,,,,,13,48,0,,
45360,note_on,0,0,8,,,,,,,,8,49,64,,
45360,note_on,0,0,15,,,,,,,,7,75,0,,
45360,note_on,120,0,11,,,,,,,,10,75,0,,
45360,note_on,0,0,11,,,,,,,,10,76,64,,
45360,note_on,240,0,8,,,,,,,,8,48,0,,
45360,note_on,0,0,15,,,,,,,,7,68,64,,
45360,note_on,240,0,9,,,,,,,,2,56,0,,
45360,note_on,0,0,9,,,,,,,,2,61,64,,
45360,note_on,120,0,15,,,,,,,,7,75,0,,
45480,note_on,120,0,2,,,,,,,,4,76,0,,
45480,note_on,120,0,9,,,,,,,,2,61,0,,
45480,note_on,120,0,3,,,,,,,,6,49,0,,
45480,note_on,120,0,4,,,,,,,,5,76,0,,
45480,note_on,0,0,9,,,,,,,,2,64,64,,
45480,note_on,120,0,7,,,,,,,,3,49,0,,
45480,note_on,0,0,7,,,,,,,,3,49,64,,
45480,note_on,0,0,5,,,,,,,,0,73,64,,
45480,note_on,120,0,5,,,,,,,,0,76,0,,
45480,note_on,0,0,4,,,,,,,,5,73,64,,
45480,note_on,0,0,2,,,,,,,,4,73,64,,
45480,note_on,0,0,3,,,,,,,,6,49,64,,
45480,note_on,120,0,15,,,,,,,,7,76,0,,
45480,note_on,0,0,13,,,,,,,,12,64,64,,
45480,note_on,0,0,11,,,,,,,,10,73,64,,
45480,note_on,0,0,15,,,,,,,,7,73,64,,
45480,note_on,120,0,16,,,,,,,,7,61,0,,
45480,note_on,0,0,16,,,,,,,,7,49,0,,
45480,note_on,0,0,16,,,,,,,,7,49,64,,
45480,note_on,120,0,11,,,,,,,,10,76,0,,
45480,note_on,120,0,13,,,,,,,,12,61,0,,
45480,note_on,0,0,16,,,,,,,,7,64,64,,
45600,note_on,120,0,9,,,,,,,,2,64,0,,
45600,note_on,0,0,13,,,,,,,,12,63,64,,
45600,note_on,120,0,3,,,,,,,,6,49,0,,
45600,note_on,120,0,7,,,,,,,,3,49,0,,
45600,note_on,0,0,7,,,,,,,,3,56,64,,
45600,note_on,120,0,13,,,,,,,,12,64,0,,
45600,note_on,0,0,16,,,,,,,,7,49,0,,
45600,note_on,240,0,8,,,,,,,,8,49,0,,
45600,note_on,0,0,8,,,,,,,,8,56,64,,
45600,note_on,0,0,16,,,,,,,,7,56,64,,
45600,note_on,0,0,16,,,,,,,,7,63,64,,
45600,note_on,240,0,14,,,,,,,,13,49,0,,
45600,note_on,0,0,14,,,,,,,,13,56,64,,
45600,note_on,0,0,3,,,,,,,,6,56,64,,
45600,note_on,0,0,9,,,,,,,,2,63,64,,
45600,note_on,120,0,16,,,,,,,,7,64,0,,
45720,note_on,240,0,15,,,,,,,,7,73,0,,
45720,note_on,0,0,15,,,,,,,,7,70,64,,
45720,note_on,240,0,5,,,,,,,,0,73,0,,
45720,note_on,120,0,9,,,,,,,,2,63,0,,
45720,note_on,0,0,9,,,,,,,,2,64,64,,
45720,note_on,0,0,5,,,,,,,,0,70,64,,
45720,note_on,240,0,11,,,,,,,,10,73,0,,
45720,note_on,240,0,4,,,,,,,,5,73,0,,
45720,note_on,0,0,13,,,,,,,,12,64,64,,
45720,note_on,120,0,13,,,,,,,,12,63,0,,
45720,note_on,0,0,2,,,,,,,,4,70,64,,
45720,note_on,240,0,2,,,,,,,,4,73,0,,
45720,note_on,0,0,11,,,,,,,,10,70,64,,
45720,note_on,120,0,16,,,,,,,,7,63,0,,
45720,note_on,0,0,16,,,,,,,,7,64,64,,
45720,note_on,0,0,4,,,,,,,,5,70,64,,
45840,note_on,480,0,10,,,,,,,,5,68,0,,
45840,note_on,240,0,3,,,,,,,,6,56,0,,
45840,note_on,0,0,10,,,,,,,,5,68,64,,
45840,note_on,0,0,6,,,,,,,,1,68,64,,
45840,note_on,240,0,7,,,,,,,,3,56,0,,
45840,note_on,120,0,5,,,,,,,,0,70,0,,
45840,note_on,0,0,5,,,,,,,,0,72,64,,
45840,note_on,480,0,6,,,,,,,,1,68,0,,
45840,note_on,240,0,14,,,,,,,,13,56,0,,
45840,note_on,0,0,14,,,,,,,,13,44,64,,
45840,note_on,0,0,7,,,,,,,,3,44,64,,
45840,note_on,0,0,3,,,,,,,,6,44,64,,
45840,note_on,0,0,12,,,,,,,,11,68,64,,
45840,note_on,0,0,8,,,,,,,,8,44,64,,
45840,note_on,0,0,16,,,,,,,,7,56,0,,
45840,note_on,120,0,16,,,,,,,,7,64,0,,
45840,note_on,120,0,11,,,,,,,,10,70,0,,
45840,note_on,0,0,11,,,,,,,,10,72,64,,
45840,note_on,120,0,2,,,,,,,,4,70,0,,
45840,note_on,0,0,16,,,,,,,,7,66,64,,
45840,note_on,0,0,15,,,,,,,,7,68,0,,
45840,note_on,120,0,15,,,,,,,,7,70,0,,
45840,note_on,0,0,16,,,,,,,,7,44,64,,
45840,note_on,240,0,8,,,,,,,,8,56,0,,
45840,note_on,0,0,2,,,,,,,,4,72,64,,
45840,note_on,0,0,13,,,,,,,,12,66,64,,
45840,note_on,120,0,13,,,,,,,,12,64,0,,
45840,note_on,120,0,9,,,,,,,,2,64,0,,
45840,note_on,0,0,4,,,,,,,,5,72,64,,
45840,note_on,120,0,4,,,,,,,,5,70,0,,
45840,note_on,0,0,9,,,,,,,,2,66,64,,
45840,note_on,0,0,15,,,,,,,,7,68,64,,
45840,note_on,0,0,15,,,,,,,,7,72,64,,
45840,note_on,480,0,12,,,,,,,,11,68,0,,
46080,note_on,0,0,16,,,,,,,,7,49,64,,
46080,note_on,0,0,16,,,,,,,,7,44,0,,
46080,note_on,240,0,16,,,,,,,,7,66,0,,
46080,note_on,0,0,3,,,,,,,,6,49,64,,
46080,note_on,0,0,14,,,,,,,,13,49,64,,
46080,note_on,0,0,11,,,,,,,,10,73,64,,
46080,note_on,0,0,15,,,,,,,,7,68,0,,
46080,note_on,240,0,14,,,,,,,,13,44,0,,
46080,note_on,0,0,8,,,,,,,,8,49,64,,
46080,note_on,240,0,8,,,,,,,,8,44,0,,
46080,note_on,240,0,13,,,,,,,,12,66,0,,
46080,note_on,240,0,9,,,,,,,,2,66,0,,
46080,note_on,0,0,9,,,,,,,,2,64,64,,
46080,note_on,240,0,3,,,,,,,,6,44,0,,
46080,note_on,240,0,11,,,,,,,,10,72,0,,
46080,note_on,240,0,6,,,,,,,,1,68,0,,
46080,note_on,240,0,15,,,,,,,,7,72,0,,
46080,note_on,0,0,12,,,,,,,,11,68,64,,
46080,note_on,240,0,7,,,,,,,,3,44,0,,
46080,note_on,0,0,4,,,,,,,,5,73,64,,
46080,note_on,0,0,5,,,,,,,,0,73,64,,
46080,note_on,0,0,2,,,,,,,,4,73,64,,
46080,note_on,240,0,2,,,,,,,,4,72,0,,
46080,note_on,0,0,7,,,,,,,,3,49,64,,
46080,note_on,0,0,10,,,,,,,,5,68,64,,
46080,note_on,240,0,5,,,,,,,,0,72,0,,
46080,note_on,240,0,4,,,,,,,,5,72,0,,
46080,note_on,0,0,15,,,,,,,,7,73,64,,
46080,note_on,0,0,15,,,,,,,,7,68,64,,
46080,note_on,0,0,16,,,,,,,,7,64,64,,
46080,note_on,0,0,13,,,,,,,,12,64,64,,
46080,note_on,0,0,6,,,,,,,,1,68,64,,
46080,note_on,240,0,10,,,,,,,,5,68,0,,
46080,note_on,240,0,12,,,,,,,,11,68,0,,
46200,note_on,120,0,8,,,,,,,,8,49,0,,
46200,note_on,0,0,8,,,,,,,,8,50,64,,
46200,note_on,120,0,14,,,,,,,,13,49,0,,
46200,note_on,0,0,14,,,,,,,,13,50,64,,
46320,note_on,0,0,14,,,,,,,,13,49,64,,
46320,note_on,0,0,13,,,,,,,,12,68,64,,
46320,note_on,0,0,9,,,,,,,,2,68,64,,
46320,note_on,240,0,9,,,,,,,,2,64,0,,
46320,note_on,240,0,13,,,,,,,,12,64,0,,
46320,note_on,240,0,6,,,,,,,,1,68,0,,
46320,note_on,0,0,6,,,,,,,,1,73,64,,
46320,note_on,240,0,15,,,,,,,,7,73,0,,
46320,note_on,0,0,15,,,,,,,,7,68,0,,
46320,note_on,0,0,15,,,,,,,,7,73,64,,
46320,note_on,120,0,14,,,,,,,,13,50,0,,
46320,note_on,240,0,10,,,,,,,,5,68,0,,
46320,note_on,240,0,2,,,,,,,,4,73,0,,
46320,note_on,0,0,10,,,,,,,,5,73,64,,
46320,note_on,0,0,7,,,,,,,,3,49,64,,
46320,note_on,0,0,2,,,,,,,,4,76,64,,
46320,note_on,0,0,4,,,,,,,,5,76,64,,
46320,note_on,120,0,8,,,,,,,,8,50,0,,
46320,note_on,0,0,8,,,,,,,,8,49,64,,
46320,note_on,240,0,7,,,,,,,,3,49,0,,
46320,note_on,240,0,4,,,,,,,,5,73,0,,
46320,note_on,0,0,15,,,,,,,,7,76,64,,
46320,note_on,240,0,3,,,,,,,,6,49,0,,
46320,note_on,0,0,16,,,,,,,,7,68,64,,
46320,note_on,0,0,12,,,,,,,,11,73,64,,
46320,note_on,0,0,16,,,,,,,,7,49,64,,
46320,note_on,0,0,16,,,,,,,,7,49,0,,
46320,note_on,240,0,16,,,,,,,,7,64,0,,
46320,note_on,240,0,5,,,,,,,,0,73,0,,
46320,note_on,0,0,11,,,,,,,,10,76,64,,
46320,note_on,0,0,5,,,,,,,,0,76,64,,
46320,note_on,0,0,3,,,,,,,,6,49,64,,
46320,note_on,240,0,11,,,,,,,,10,73,0,,
46320,note_on,240,0,12,,,,,,,,11,68,0,,
46440,note_on,0,0,14,,,,,,,,13,47,64,,
46440,note_on,120,0,13,,,,,,,,12,68,0,,
46440,note_on,0,0,16,,,,,,,,7,56,64,,
46440,note_on,120,0,3,,,,,,,,6,49,0,,
46440,note_on,0,0,16,,,,,,,,7,49,0,,
46440,note_on,120,0,14,,,,,,,,13,49,0,,
46440,note_on,120,0,7,,,,,,,,3,49,0,,
46440,note_on,0,0,7,,,,,,,,3,47,64,,
46440,note_on,0,0,16,,,,,,,,7,47,64,,
46440,note_on,120,0,16,,,,,,,,7,68,0,,
46440,note_on,0,0,13,,,,,,,,12,56,64,,
46440,note_on,0,0,9,,,,,,,,2,56,64,,
46440,note_on,120,0,9,,,,,,,,2,68,0,,
46440,note_on,0,0,3,,,,,,,,6,47,64,,
46440,note_on,120,0,8,,,,,,,,8,49,0,,
46440,note_on,0,0,8,,,,,,,,8,47,64,,
46560,note_on,0,0,13,,,,,,,,12,61,64,,
46560,note_on,0,0,9,,,,,,,,2,61,64,,
46560,note_on,120,0,9,,,,,,,,2,56,0,,
46560,note_on,240,0,12,,,,,,,,11,73,0,,
46560,note_on,240,0,6,,,,,,,,1,73,0,,
46560,note_on,120,0,13,,,,,,,,12,56,0,,
46560,note_on,0,0,7,,,,,,,,3,46,64,,
46560,note_on,0,0,10,,,,,,,,5,66,64,,
46560,note_on,120,0,7,,,,,,,,3,47,0,,
46560,note_on,0,0,16,,,,,,,,7,47,0,,
46560,note_on,0,0,16,,,,,,,,7,46,64,,
46560,note_on,0,0,16,,,,,,,,7,61,64,,
46560,note_on,240,0,15,,,,,,,,7,73,0,,
46560,note_on,0,0,15,,,,,,,,7,66,64,,
46560,note_on,0,0,8,,,,,,,,8,46,64,,
46560,note_on,0,0,12,,,,,,,,11,66,64,,
46560,note_on,120,0,16,,,,,,,,7,56,0,,
46560,note_on,0,0,6,,,,,,,,1,66,64,,
46560,note_on,120,0,8,,,,,,,,8,47,0,,
46560,note_on,0,0,3,,,,,,,,6,46,64,,
46560,note_on,240,0,10,,,,,,,,5,73,0,,
46560,note_on,120,0,3,,,,,,,,6,47,0,,
46560,note_on,120,0,14,,,,,,,,13,47,0,,
46560,note_on,0,0,14,,,,,,,,13,46,64,,
46680,note_on,0,0,16,,,,,,,,7,58,64,,
46680,note_on,120,0,16,,,,,,,,7,61,0,,
46680,note_on,0,0,8,,,,,,,,8,49,64,,
46680,note_on,120,0,13,,,,,,,,12,61,0,,
46680,note_on,0,0,13,,,,,,,,12,58,64,,
46680,note_on,120,0,8,,,,,,,,8,46,0,,
46680,note_on,0,0,9,,,,,,,,2,58,64,,
46680,note_on,120,0,14,,,,,,,,13,46,0,,
46680,note_on,120,0,9,,,,,,,,2,61,0,,
46680,note_on,0,0,14,,,,,,,,13,49,64,,
46800,note_on,0,0,7,,,,,,,,3,42,64,,
46800,note_on,0,0,16,,,,,,,,7,46,0,,
46800,note_on,120,0,16,,,,,,,,7,58,0,,
46800,note_on,240,0,3,,,,,,,,6,46,0,,
46800,note_on,480,0,2,,,,,,,,4,76,0,,
46800,note_on,0,0,2,,,,,,,,4,74,64,,
46800,note_on,0,0,4,,,,,,,,5,74,64,,
46800,note_on,240,0,12,,,,,,,,11,66,0,,
46800,note_on,0,0,12,,,,,,,,11,68,64,,
46800,note_on,240,0,7,,,,,,,,3,46,0,,
46800,note_on,0,0,16,,,,,,,,7,42,64,,
46800,note_on,120,0,13,,,,,,,,12,58,0,,
46800,note_on,0,0,13,,,,,,,,12,59,64,,
46800,note_on,0,0,5,,,,,,,,0,74,64,,
46800,note_on,240,0,10,,,,,,,,5,66,0,,
46800,note_on,0,0,3,,,,,,,,6,42,64,,
46800,note_on,0,0,10,,,,,,,,5,68,64,,
46800,note_on,480,0,4,,,,,,,,5,76,0,,
46800,note_on,480,0,5,,,,,,,,0,76,0,,
46800,note_on,0,0,16,,,,,,,,7,59,64,,
46800,note_on,0,0,15,,,,,,,,7,76,0,,
46800,note_on,0,0,6,,,,,,,,1,68,64,,
46800,note_on,240,0,6,,,,,,,,1,66,0,,
46800,note_on,240,0,15,,,,,,,,7,66,0,,
46800,note_on,0,0,15,,,,,,,,7,68,64,,
46800,note_on,120,0,9,,,,,,,,2,58,0,,
46800,note_on,0,0,8,,,,,,,,8,42,64,,
46800,note_on,120,0,14,,,,,,,,13,49,0,,
46800,note_on,0,0,14,,,,,,,,13,42,64,,
46800,note_on,0,0,15,,,,,,,,7,74,64,,
46800,note_on,480,0,11,,,,,,,,10,76,0,,
46800,note_on,0,0,11,,,,,,,,10,74,64,,
46800,note_on,120,0,8,,,,,,,,8,49,0,,
46800,note_on,0,0,9,,,,,,,,2,59,64,,
46920,note_on,120,0,13,,,,,,,,12,59,0,,
46920,note_on,0,0,12,,,,,,,,11,70,64,,
46920,note_on,120,0,12,,,,,,,,11,68,0,,
46920,note_on,0,0,6,,,,,,,,1,70,64,,
46920,note_on,120,0,11,,,,,,,,10,74,0,,
46920,note_on,0,0,9,,,,,,,,2,61,64,,
46920,note_on,120,0,9,,,,,,,,2,59,0,,
46920,note_on,0,0,11,,,,,,,,10,73,64,,
46920,note_on,120,0,10,,,,,,,,5,68,0,,
46920,note_on,0,0,10,,,,,,,,5,70,64,,
46920,note_on,0,0,13,,,,,,,,12,61,64,,
46920,note_on,120,0,6,,,,,,,,1,68,0,,
46920,note_on,0,0,2,,,,,,,,4,73,64,,
46920,note_on,0,0,4,,,,,,,,5,73,64,,
46920,note_on,0,0,15,,,,,,,,7,73,64,,
46920,note_on,0,0,15,,,,,,,,7,70,64,,
46920,note_on,0,0,15,,,,,,,,7,68,0,,
46920,note_on,120,0,15,,,,,,,,7,74,0,,
46920,note_on,120,0,2,,,,,,,,4,74,0,,
46920,note_on,120,0,4,,,,,,,,5,74,0,,
46920,note_on,120,0,16,,,,,,,,7,59,0,,
46920,note_on,120,0,5,,,,,,,,0,74,0,,
46920,note_on,0,0,5,,,,,,,,0,73,64,,
46920,note_on,0,0,16,,,,,,,,7,61,64,,
47040,note_on,120,0,2,,,,,,,,4,73,0,,
47040,note_on,0,0,6,,,,,,,,1,71,64,,
47040,note_on,0,0,11,,,,,,,,10,71,64,,
47040,note_on,120,0,11,,,,,,,,10,73,0,,
47040,note_on,120,0,15,,,,,,,,7,73,0,,
47040,note_on,0,0,12,,,,,,,,11,71,64,,
47040,note_on,120,0,12,,,,,,,,11,70,0,,
47040,note_on,120,0,4,,,,,,,,5,73,0,,
47040,note_on,0,0,4,,,,,,,,5,71,64,,
47040,note_on,240,0,3,,,,,,,,6,42,0,,
47040,note_on,120,0,5,,,,,,,,0,73,0,,
47040,note_on,0,0,5,,,,,,,,0,71,64,,
47040,note_on,120,0,10,,,,,,,,5,70,0,,
47040,note_on,0,0,10,,,,,,,,5,71,64,,
47040,note_on,0,0,7,,,,,,,,3,54,64,,
47040,note_on,240,0,7,,,,,,,,3,42,0,,
47040,note_on,0,0,15,,,,,,,,7,71,64,,
47040,note_on,0,0,3,,,,,,,,6,54,64,,
47040,note_on,120,0,6,,,,,,,,1,70,0,,
47040,note_on,0,0,2,,,,,,,,4,71,64,,
47040,note_on,0,0,15,,,,,,,,7,70,0,,
47040,note_on,120,0,13,,,,,,,,12,61,0,,
47040,note_on,0,0,9,,,,,,,,2,62,64,,
47040,note_on,0,0,13,,,,,,,,12,62,64,,
47040,note_on,0,0,14,,,,,,,,13,54,64,,
47040,note_on,240,0,14,,,,,,,,13,42,0,,
47040,note_on,0,0,16,,,,,,,,7,54,64,,
47040,note_on,0,0,16,,,,,,,,7,42,0,,
47040,note_on,120,0,16,,,,,,,,7,61,0,,
