tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity,pitch,control,value
95700,note_on,,,,,1,0,6,,,,,5,49,110,,,
95700,note_on,,,,,1,0,8,,,,,7,49,90,,,
95700,note_on,,,,,1,0,3,,,,,2,64,90,,,
95700,note_on,,,,,1,0,4,,,,,3,49,90,,,
95729,note_on,,,,,29,0,4,,,,,3,49,0,,,
95729,note_on,,,,,29,0,6,,,,,5,49,0,,,
95729,note_on,,,,,29,0,8,,,,,7,49,0,,,
95730,note_on,,,,,1,0,6,,,,,5,50,110,,,
95730,note_on,,,,,1,0,4,,,,,3,50,90,,,
95730,note_on,,,,,1,0,8,,,,,7,50,90,,,
95759,note_on,,,,,59,0,3,,,,,2,64,0,,,
95759,note_on,,,,,29,0,4,,,,,3,50,0,,,
95759,note_on,,,,,119,0,7,,,,,6,70,0,,,
95759,note_on,,,,,179,0,2,,,,,1,67,0,,,
95759,note_on,,,,,29,0,8,,,,,7,50,0,,,
95759,note_on,,,,,119,0,1,,,,,0,70,0,,,
95759,note_on,,,,,119,0,5,,,,,4,70,0,,,
95759,note_on,,,,,29,0,6,,,,,5,50,0,,,
95760,note_on,,,,,1,0,7,,,,,6,69,90,,,
95760,note_on,,,,,1,0,2,,,,,1,57,90,,,
95760,note_on,,,,,1,0,8,,,,,7,52,90,,,
95760,note_on,,,,,1,0,5,,,,,4,69,110,,,
95760,note_on,,,,,1,0,4,,,,,3,52,90,,,
95760,note_on,,,,,1,0,1,,,,,0,69,90,,,
95760,note_on,,,,,1,0,6,,,,,5,52,110,,,
95760,note_on,,,,,1,0,3,,,,,2,61,90,,,
95789,note_on,,,,,29,0,8,,,,,7,52,0,,,
95789,note_on,,,,,29,0,7,,,,,6,69,0,,,
95789,note_on,,,,,29,0,6,,,,,5,52,0,,,
95789,note_on,,,,,29,0,5,,,,,4,69,0,,,
95789,note_on,,,,,29,0,4,,,,,3,52,0,,,
95789,note_on,,,,,29,0,1,,,,,0,69,0,,,
95790,note_on,,,,,1,0,7,,,,,6,67,90,,,
95790,note_on,,,,,1,0,6,,,,,5,49,110,,,
95790,note_on,,,,,1,0,8,,,,,7,49,90,,,
95790,note_on,,,,,1,0,5,,,,,4,67,110,,,
95790,note_on,,,,,1,0,1,,,,,0,67,90,,,
95790,note_on,,,,,1,0,4,,,,,3,49,90,,,
95819,note_on,,,,,59,0,3,,,,,2,61,0,,,
95819,note_on,,,,,59,0,2,,,,,1,57,0,,,
95819,note_on,,,,,29,0,8,,,,,7,49,0,,,
95819,note_on,,,,,29,0,7,,,,,6,67,0,,,
95819,note_on,,,,,29,0,6,,,,,5,49,0,,,
95819,note_on,,,,,29,0,5,,,,,4,67,0,,,
95819,note_on,,,,,29,0,4,,,,,3,49,0,,,
95819,note_on,,,,,29,0,1,,,,,0,67,0,,,
95820,note_on,,,,,1,0,2,,,,,1,62,90,,,
95820,note_on,,,,,1,0,1,,,,,0,66,90,,,
95820,note_on,,,,,1,0,3,,,,,2,57,90,,,
95820,note_on,,,,,1,0,6,,,,,5,50,110,,,
95820,note_on,,,,,1,0,4,,,,,3,50,90,,,
95820,note_on,,,,,1,0,7,,,,,6,66,90,,,
95820,note_on,,,,,1,0,5,,,,,4,66,110,,,
95820,note_on,,,,,1,0,8,,,,,7,50,90,,,
95849,note_on,,,,,29,0,4,,,,,3,50,0,,,
95849,note_on,,,,,29,0,8,,,,,7,50,0,,,
95849,note_on,,,,,29,0,6,,,,,5,50,0,,,
95850,note_on,,,,,1,0,8,,,,,7,51,90,,,
95850,note_on,,,,,1,0,6,,,,,5,51,110,,,
95850,note_on,,,,,1,0,4,,,,,3,51,90,,,
95879,note_on,,,,,59,0,7,,,,,6,66,0,,,
95879,note_on,,,,,59,0,1,,,,,0,66,0,,,
95879,note_on,,,,,59,0,5,,,,,4,66,0,,,
95879,note_on,,,,,29,0,6,,,,,5,51,0,,,
95879,note_on,,,,,59,0,3,,,,,2,57,0,,,
95879,note_on,,,,,29,0,4,,,,,3,51,0,,,
95879,note_on,,,,,59,0,2,,,,,1,62,0,,,
95879,note_on,,,,,29,0,8,,,,,7,51,0,,,
95880,note_on,,,,,1,0,8,,,,,7,50,90,,,
95880,note_on,,,,,1,0,6,,,,,5,50,110,,,
95880,note_on,,,,,1,0,7,,,,,6,69,90,,,
95880,note_on,,,,,1,0,5,,,,,4,69,110,,,
95880,note_on,,,,,1,0,1,,,,,0,69,90,,,
95880,note_on,,,,,1,0,4,,,,,3,50,90,,,
95880,note_on,,,,,1,0,3,,,,,2,62,90,,,
95880,note_on,,,,,1,0,2,,,,,1,66,90,,,
95909,note_on,,,,,29,0,6,,,,,5,50,0,,,
95909,note_on,,,,,29,0,8,,,,,7,50,0,,,
95909,note_on,,,,,29,0,4,,,,,3,50,0,,,
95910,note_on,,,,,1,0,4,,,,,3,51,90,,,
95910,note_on,,,,,1,0,8,,,,,7,51,90,,,
95910,note_on,,,,,1,0,6,,,,,5,51,110,,,
95939,note_on,,,,,59,0,2,,,,,1,66,0,,,
95939,note_on,,,,,29,0,8,,,,,7,51,0,,,
95939,note_on,,,,,59,0,1,,,,,0,69,0,,,
95939,note_on,,,,,59,0,7,,,,,6,69,0,,,
95939,note_on,,,,,59,0,5,,,,,4,69,0,,,
95939,note_on,,,,,29,0,4,,,,,3,51,0,,,
95939,note_on,,,,,59,0,3,,,,,2,62,0,,,
95939,note_on,,,,,29,0,6,,,,,5,51,0,,,
95940,note_on,,,,,1,0,5,,,,,4,72,110,,,
95940,note_on,,,,,1,0,4,,,,,3,50,90,,,
95940,note_on,,,,,1,0,8,,,,,7,50,90,,,
95940,note_on,,,,,1,0,6,,,,,5,50,110,,,
95940,note_on,,,,,1,0,2,,,,,1,69,90,,,
95940,note_on,,,,,1,0,1,,,,,0,72,90,,,
95940,note_on,,,,,1,0,3,,,,,2,66,90,,,
95940,note_on,,,,,1,0,7,,,,,6,72,90,,,
95969,note_on,,,,,29,0,6,,,,,5,50,0,,,
95969,note_on,,,,,29,0,8,,,,,7,50,0,,,
95969,note_on,,,,,29,0,4,,,,,3,50,0,,,
95970,note_on,,,,,1,0,6,,,,,5,51,110,,,
95970,note_on,,,,,1,0,4,,,,,3,51,90,,,
95970,note_on,,,,,1,0,8,,,,,7,51,90,,,
95999,note_on,,,,,59,0,7,,,,,6,72,0,,,
95999,note_on,,,,,29,0,6,,,,,5,51,0,,,
95999,note_on,,,,,29,0,8,,,,,7,51,0,,,
95999,note_on,,,,,59,0,5,,,,,4,72,0,,,
95999,note_on,,,,,59,0,3,,,,,2,66,0,,,
95999,note_on,,,,,29,0,4,,,,,3,51,0,,,
95999,note_on,,,,,59,0,1,,,,,0,72,0,,,
96000,note_on,,,,,1,0,7,,,,,6,81,90,,,
96000,note_on,,,,,1,0,8,,,,,7,48,90,,,
96000,note_on,,,,,1,0,3,,,,,2,54,90,,,
96000,note_on,,,,,1,0,4,,,,,3,48,90,,,
96000,note_on,,,,,1,0,6,,,,,5,48,110,,,
96000,note_on,,,,,1,0,5,,,,,4,81,110,,,
96000,note_on,,,,,1,0,1,,,,,0,81,90,,,
96029,note_on,,,,,29,0,6,,,,,5,48,0,,,
96029,note_on,,,,,29,0,8,,,,,7,48,0,,,
96029,note_on,,,,,29,0,4,,,,,3,48,0,,,
96030,note_on,,,,,1,0,4,,,,,3,50,90,,,
96030,note_on,,,,,1,0,6,,,,,5,50,110,,,
96030,note_on,,,,,1,0,8,,,,,7,50,90,,,
96059,note_on,,,,,59,0,7,,,,,6,81,0,,,
96059,note_on,,,,,59,0,5,,,,,4,81,0,,,
96059,note_on,,,,,59,0,1,,,,,0,81,0,,,
96059,note_on,,,,,59,0,3,,,,,2,54,0,,,
96059,note_on,,,,,29,0,8,,,,,7,50,0,,,
96059,note_on,,,,,29,0,6,,,,,5,50,0,,,
96059,note_on,,,,,29,0,4,,,,,3,50,0,,,
96060,note_on,,,,,1,0,8,,,,,7,51,90,,,
96060,note_on,,,,,1,0,1,,,,,0,70,90,,,
96060,note_on,,,,,1,0,5,,,,,4,70,110,,,
96060,note_on,,,,,1,0,3,,,,,2,55,90,,,
96060,note_on,,,,,1,0,4,,,,,3,51,90,,,
96060,note_on,,,,,1,0,7,,,,,6,70,90,,,
96060,note_on,,,,,1,0,6,,,,,5,51,110,,,
96089,note_on,,,,,29,0,5,,,,,4,70,0,,,
96089,note_on,,,,,29,0,1,,,,,0,70,0,,,
96089,note_on,,,,,29,0,7,,,,,6,70,0,,,
96090,note_on,,,,,1,0,1,,,,,0,69,90,,,
96090,note_on,,,,,1,0,7,,,,,6,69,90,,,
96090,note_on,,,,,1,0,5,,,,,4,69,110,,,
96119,note_on,,,,,29,0,5,,,,,4,69,0,,,
96119,note_on,,,,,59,0,8,,,,,7,51,0,,,
96119,note_on,,,,,59,0,6,,,,,5,51,0,,,
96119,note_on,,,,,59,0,4,,,,,3,51,0,,,
96119,note_on,,,,,29,0,1,,,,,0,69,0,,,
96119,note_on,,,,,29,0,7,,,,,6,69,0,,,
96119,note_on,,,,,179,0,2,,,,,1,69,0,,,
96120,note_on,,,,,1,0,5,,,,,4,70,110,,,
96120,note_on,,,,,1,0,4,,,,,3,50,90,,,
96120,note_on,,,,,1,0,7,,,,,6,70,90,,,
96120,note_on,,,,,1,0,8,,,,,7,50,90,,,
96120,note_on,,,,,1,0,1,,,,,0,70,90,,,
96120,note_on,,,,,1,0,2,,,,,1,67,90,,,
96120,note_on,,,,,1,0,6,,,,,5,50,110,,,
96149,note_on,,,,,29,0,7,,,,,6,70,0,,,
96149,note_on,,,,,29,0,4,,,,,3,50,0,,,
96149,note_on,,,,,29,0,2,,,,,1,67,0,,,
96149,note_on,,,,,29,0,1,,,,,0,70,0,,,
96149,note_on,,,,,29,0,8,,,,,7,50,0,,,
96149,note_on,,,,,29,0,6,,,,,5,50,0,,,
96149,note_on,,,,,29,0,5,,,,,4,70,0,,,
96150,note_on,,,,,1,0,7,,,,,6,69,90,,,
96150,note_on,,,,,1,0,6,,,,,5,48,110,,,
96150,note_on,,,,,1,0,8,,,,,7,48,90,,,
96150,note_on,,,,,1,0,2,,,,,1,66,90,,,
96150,note_on,,,,,1,0,1,,,,,0,69,90,,,
96150,note_on,,,,,1,0,5,,,,,4,69,110,,,
96150,note_on,,,,,1,0,4,,,,,3,48,90,,,
96179,note_on,,,,,29,0,4,,,,,3,48,0,,,
96179,note_on,,,,,29,0,7,,,,,6,69,0,,,
96179,note_on,,,,,119,0,3,,,,,2,55,0,,,
96179,note_on,,,,,29,0,8,,,,,7,48,0,,,
96179,note_on,,,,,29,0,5,,,,,4,69,0,,,
96179,note_on,,,,,29,0,6,,,,,5,48,0,,,
96179,note_on,,,,,29,0,2,,,,,1,66,0,,,
96179,note_on,,,,,29,0,1,,,,,0,69,0,,,
96180,note_on,,,,,1,0,1,,,,,0,67,90,,,
96180,note_on,,,,,1,0,4,,,,,3,46,90,,,
96180,note_on,,,,,1,0,8,,,,,7,46,90,,,
96180,note_on,,,,,1,0,6,,,,,5,46,110,,,
96180,note_on,,,,,1,0,7,,,,,6,67,90,,,
96180,note_on,,,,,1,0,5,,,,,4,67,110,,,
96180,note_on,,,,,1,0,2,,,,,1,67,90,,,
96209,note_on,,,,,29,0,7,,,,,6,67,0,,,
96209,note_on,,,,,29,0,8,,,,,7,46,0,,,
96209,note_on,,,,,29,0,6,,,,,5,46,0,,,
96209,note_on,,,,,29,0,4,,,,,3,46,0,,,
96209,note_on,,,,,29,0,5,,,,,4,67,0,,,
96209,note_on,,,,,29,0,1,,,,,0,67,0,,,
96210,note_on,,,,,1,0,7,,,,,6,69,90,,,
96210,note_on,,,,,1,0,8,,,,,7,51,90,,,
96210,note_on,,,,,1,0,5,,,,,4,69,110,,,
96210,note_on,,,,,1,0,1,,,,,0,69,90,,,
96210,note_on,,,,,1,0,4,,,,,3,51,90,,,
96210,note_on,,,,,31,0,3,,,,,2,60,90,,,
96210,note_on,,,,,1,0,6,,,,,5,51,110,,,
96239,note_on,,,,,29,0,1,,,,,0,69,0,,,
96239,note_on,,,,,29,0,4,,,,,3,51,0,,,
96239,note_on,,,,,59,0,2,,,,,1,67,0,,,
96239,note_on,,,,,29,0,6,,,,,5,51,0,,,
96239,note_on,,,,,29,0,7,,,,,6,69,0,,,
96239,note_on,,,,,29,0,8,,,,,7,51,0,,,
96239,note_on,,,,,29,0,5,,,,,4,69,0,,,
96239,note_on,,,,,29,0,3,,,,,2,60,0,,,
96240,note_on,,,,,1,0,6,,,,,5,50,110,,,
96240,note_on,,,,,1,0,2,,,,,1,55,90,,,
96240,note_on,,,,,1,0,5,,,,,4,70,110,,,
96240,note_on,,,,,1,0,1,,,,,0,70,90,,,
96240,note_on,,,,,1,0,3,,,,,2,58,90,,,
96240,note_on,,,,,1,0,7,,,,,6,70,90,,,
96240,note_on,,,,,1,0,4,,,,,3,50,90,,,
96240,note_on,,,,,1,0,8,,,,,7,50,90,,,
96269,note_on,,,,,29,0,6,,,,,5,50,0,,,
96269,note_on,,,,,29,0,3,,,,,2,58,0,,,
96269,note_on,,,,,29,0,1,,,,,0,70,0,,,
96269,note_on,,,,,29,0,4,,,,,3,50,0,,,
96269,note_on,,,,,29,0,7,,,,,6,70,0,,,
96269,note_on,,,,,29,0,5,,,,,4,70,0,,,
96269,note_on,,,,,29,0,2,,,,,1,55,0,,,
96269,note_on,,,,,29,0,8,,,,,7,50,0,,,
96270,note_on,,,,,1,0,8,,,,,7,48,90,,,
96270,note_on,,,,,1,0,7,,,,,6,72,90,,,
96270,note_on,,,,,1,0,3,,,,,2,57,90,,,
96270,note_on,,,,,1,0,1,,,,,0,72,90,,,
96270,note_on,,,,,1,0,5,,,,,4,72,110,,,
96270,note_on,,,,,1,0,2,,,,,1,57,90,,,
96270,note_on,,,,,1,0,6,,,,,5,48,110,,,
96270,note_on,,,,,1,0,4,,,,,3,48,90,,,
96299,note_on,,,,,29,0,7,,,,,6,72,0,,,
96299,note_on,,,,,29,0,3,,,,,2,57,0,,,
96299,note_on,,,,,29,0,2,,,,,1,57,0,,,
96299,note_on,,,,,29,0,4,,,,,3,48,0,,,
96299,note_on,,,,,29,0,6,,,,,5,48,0,,,
96299,note_on,,,,,29,0,1,,,,,0,72,0,,,
96299,note_on,,,,,29,0,5,,,,,4,72,0,,,
96299,note_on,,,,,29,0,8,,,,,7,48,0,,,
96300,note_on,,,,,1,0,5,,,,,4,74,110,,,
96300,note_on,,,,,1,0,6,,,,,5,46,110,,,
96300,note_on,,,,,1,0,1,,,,,0,74,90,,,
96300,note_on,,,,,1,0,2,,,,,1,58,90,,,
96300,note_on,,,,,1,0,3,,,,,2,55,90,,,
96300,note_on,,,,,1,0,7,,,,,6,74,90,,,
96300,note_on,,,,,1,0,4,,,,,3,46,90,,,
96300,note_on,,,,,1,0,8,,,,,7,46,90,,,
96329,note_on,,,,,29,0,8,,,,,7,46,0,,,
96329,note_on,,,,,29,0,6,,,,,5,46,0,,,
96329,note_on,,,,,29,0,4,,,,,3,46,0,,,
96330,note_on,,,,,1,0,8,,,,,7,51,90,,,
96330,note_on,,,,,1,0,4,,,,,3,51,90,,,
96330,note_on,,,,,1,0,6,,,,,5,51,110,,,
96359,note_on,,,,,59,0,1,,,,,0,74,0,,,
96359,note_on,,,,,59,0,2,,,,,1,58,0,,,
96359,note_on,,,,,29,0,8,,,,,7,51,0,,,
96359,note_on,,,,,59,0,5,,,,,4,74,0,,,
96359,note_on,,,,,59,0,3,,,,,2,55,0,,,
96359,note_on,,,,,29,0,6,,,,,5,51,0,,,
96359,note_on,,,,,29,0,4,,,,,3,51,0,,,
96359,note_on,,,,,59,0,7,,,,,6,74,0,,,
96360,note_on,,,,,1,0,3,,,,,2,57,90,,,
96360,note_on,,,,,1,0,4,,,,,3,50,90,,,
96360,note_on,,,,,1,0,8,,,,,7,50,90,,,
96360,note_on,,,,,1,0,6,,,,,5,50,110,,,
96360,note_on,,,,,1,0,1,,,,,0,67,90,,,
96360,note_on,,,,,1,0,7,,,,,6,67,90,,,
96360,note_on,,,,,1,0,5,,,,,4,67,110,,,
96360,note_on,,,,,1,0,2,,,,,1,63,90,,,
96389,note_on,,,,,29,0,6,,,,,5,50,0,,,
96389,note_on,,,,,29,0,4,,,,,3,50,0,,,
96389,note_on,,,,,29,0,8,,,,,7,50,0,,,
96390,note_on,,,,,1,0,4,,,,,3,48,90,,,
96390,note_on,,,,,1,0,6,,,,,5,48,110,,,
96390,note_on,,,,,1,0,8,,,,,7,48,90,,,
96419,note_on,,,,,59,0,2,,,,,1,63,0,,,
96419,note_on,,,,,59,0,7,,,,,6,67,0,,,
96419,note_on,,,,,29,0,4,,,,,3,48,0,,,
96419,note_on,,,,,29,0,8,,,,,7,48,0,,,
96419,note_on,,,,,59,0,3,,,,,2,57,0,,,
96419,note_on,,,,,59,0,1,,,,,0,67,0,,,
96419,note_on,,,,,59,0,5,,,,,4,67,0,,,
96419,note_on,,,,,29,0,6,,,,,5,48,0,,,
96420,note_on,,,,,1,0,3,,,,,2,58,90,,,
96420,note_on,,,,,1,0,2,,,,,1,62,90,,,
96420,note_on,,,,,1,0,6,,,,,5,50,110,,,
96420,note_on,,,,,1,0,4,,,,,3,50,90,,,
96420,note_on,,,,,1,0,8,,,,,7,50,90,,,
96420,note_on,,,,,1,0,5,,,,,4,62,110,,,
96420,note_on,,,,,1,0,7,,,,,6,62,90,,,
96420,note_on,,,,,1,0,1,,,,,0,62,90,,,
96479,note_on,,,,,59,0,4,,,,,3,50,0,,,
96479,note_on,,,,,59,0,3,,,,,2,58,0,,,
96479,note_on,,,,,59,0,1,,,,,0,62,0,,,
96479,note_on,,,,,59,0,8,,,,,7,50,0,,,
96479,note_on,,,,,59,0,5,,,,,4,62,0,,,
96479,note_on,,,,,59,0,6,,,,,5,50,0,,,
96479,note_on,,,,,59,0,2,,,,,1,62,0,,,
96479,note_on,,,,,59,0,7,,,,,6,62,0,,,
96480,note_on,,,,,1,0,1,,,,,0,66,90,,,
96480,note_on,,,,,1,0,5,,,,,4,66,110,,,
96480,note_on,,,,,1,0,8,,,,,7,38,90,,,
96480,note_on,,,,,1,0,4,,,,,3,38,90,,,
96480,note_on,,,,,1,0,7,,,,,6,66,90,,,
96480,note_on,,,,,1,0,3,,,,,2,57,90,,,
96480,note_on,,,,,1,0,2,,,,,1,62,90,,,
96480,note_on,,,,,1,0,6,,,,,5,38,110,,,
96539,note_on,,,,,59,0,5,,,,,4,66,0,,,
96539,note_on,,,,,59,0,7,,,,,6,66,0,,,
96539,note_on,,,,,59,0,4,,,,,3,38,0,,,
96539,note_on,,,,,59,0,1,,,,,0,66,0,,,
96539,note_on,,,,,59,0,2,,,,,1,62,0,,,
96539,note_on,,,,,59,0,8,,,,,7,38,0,,,
96539,note_on,,,,,59,0,3,,,,,2,57,0,,,
96539,note_on,,,,,59,0,6,,,,,5,38,0,,,
96540,note_on,,,,,1,0,3,,,,,2,58,90,,,
96540,note_on,,,,,1,0,5,,,,,4,67,110,,,
96540,note_on,,,,,1,0,1,,,,,0,67,90,,,
96540,note_on,,,,,1,0,7,,,,,6,67,90,,,
96540,note_on,,,,,1,0,6,,,,,5,43,110,,,
96540,note_on,,,,,1,0,4,,,,,3,43,90,,,
96540,note_on,,,,,1,0,2,,,,,1,62,90,,,
96540,note_on,,,,,1,0,8,,,,,7,43,90,,,
96569,note_on,,,,,29,0,5,,,,,4,67,0,,,
96570,note_on,,,,,1,0,5,,,,,4,62,110,,,
96599,note_on,,,,,29,0,5,,,,,4,62,0,,,
96600,note_on,,,,,1,0,5,,,,,4,64,110,,,
96629,note_on,,,,,29,0,5,,,,,4,64,0,,,
96629,note_on,,,,,89,0,6,,,,,5,43,0,,,
96630,note_on,,,,,1,0,5,,,,,4,66,110,,,
96630,note_on,,,,,1,0,6,,,,,5,50,110,,,
96659,note_on,,,,,119,0,4,,,,,3,43,0,,,
96659,note_on,,,,,29,0,5,,,,,4,66,0,,,
96659,note_on,,,,,119,0,2,,,,,1,62,0,,,
96659,note_on,,,,,29,0,6,,,,,5,50,0,,,
96659,note_on,,,,,119,0,1,,,,,0,67,0,,,
96659,note_on,,,,,119,0,8,,,,,7,43,0,,,
96659,note_on,,,,,119,0,3,,,,,2,58,0,,,
96659,note_on,,,,,119,0,7,,,,,6,67,0,,,
96660,note_on,,,,,1,0,5,,,,,4,67,110,,,
96660,note_on,,,,,1,0,6,,,,,5,52,110,,,
96689,note_on,,,,,29,0,5,,,,,4,67,0,,,
96689,note_on,,,,,29,0,6,,,,,5,52,0,,,
96690,note_on,,,,,1,0,5,,,,,4,69,110,,,
96690,note_on,,,,,1,0,6,,,,,5,54,110,,,
96719,note_on,,,,,29,0,5,,,,,4,69,0,,,
96719,note_on,,,,,29,0,6,,,,,5,54,0,,,
96720,note_on,,,,,61,0,7,,,,,6,74,90,,,
96720,note_on,,,,,1,0,5,,,,,4,70,110,,,
96720,note_on,,,,,1,0,6,,,,,5,55,110,,,
96720,note_on,,,,,61,0,8,,,,,7,43,90,,,
96749,note_on,,,,,29,0,5,,,,,4,70,0,,,
96749,note_on,,,,,29,0,6,,,,,5,55,0,,,
96750,note_on,,,,,1,0,6,,,,,5,57,110,,,
96750,note_on,,,,,1,0,5,,,,,4,72,110,,,
96779,note_on,,,,,59,0,8,,,,,7,43,0,,,
96779,note_on,,,,,29,0,5,,,,,4,72,0,,,
96779,note_on,,,,,29,0,6,,,,,5,57,0,,,
96779,note_on,,,,,59,0,7,,,,,6,74,0,,,
96780,note_on,,,,,1,0,5,,,,,4,74,110,,,
96780,note_on,,,,,1,0,6,,,,,5,58,110,,,
96780,note_on,,,,,121,0,1,,,,,0,74,100,,,
96780,note_on,,,,,121,0,4,,,,,3,55,90,,,
96780,note_on,,,,,121,0,3,,,,,2,62,90,,,
96780,note_on,,,,,121,0,2,,,,,1,67,90,,,
96780,note_on,,,,,1,0,8,,,,,7,55,90,,,
96780,note_on,,,,,1,0,7,,,,,6,70,90,,,
96800,note_on,,,,,20,0,5,,,,,4,74,0,,,
96800,note_on,,,,,0,0,5,,,,,4,79,110,,,
96820,note_on,,,,,0,0,5,,,,,4,81,110,,,
96820,note_on,,,,,20,0,5,,,,,4,79,0,,,
96839,note_on,,,,,59,0,6,,,,,5,58,0,,,
96839,note_on,,,,,59,0,7,,,,,6,70,0,,,
96840,note_on,,,,,0,0,5,,,,,4,82,110,,,
96840,note_on,,,,,1,0,7,,,,,6,74,90,,,
96840,note_on,,,,,1,0,6,,,,,5,55,110,,,
96840,note_on,,,,,20,0,5,,,,,4,81,0,,,
96860,note_on,,,,,0,0,5,,,,,4,81,110,,,
96860,note_on,,,,,20,0,5,,,,,4,82,0,,,
96880,note_on,,,,,20,0,5,,,,,4,81,0,,,
96880,note_on,,,,,0,0,5,,,,,4,79,110,,,
96899,note_on,,,,,119,0,4,,,,,3,55,0,,,
96899,note_on,,,,,59,0,6,,,,,5,55,0,,,
96899,note_on,,,,,59,0,7,,,,,6,74,0,,,
96899,note_on,,,,,119,0,8,,,,,7,55,0,,,
96900,note_on,,,,,1,0,8,,,,,7,58,90,,,
96900,note_on,,,,,1,0,4,,,,,3,58,90,,,
96900,note_on,,,,,1,0,7,,,,,6,67,90,,,
96900,note_on,,,,,20,0,5,,,,,4,79,0,,,
96900,note_on,,,,,1,0,6,,,,,5,58,110,,,
96900,note_on,,,,,0,0,5,,,,,4,74,110,,,
96920,note_on,,,,,20,0,5,,,,,4,74,0,,,
96920,note_on,,,,,0,0,5,,,,,4,79,110,,,
96940,note_on,,,,,20,0,5,,,,,4,79,0,,,
96940,note_on,,,,,0,0,5,,,,,4,81,110,,,
96959,note_on,,,,,59,0,6,,,,,5,58,0,,,
96959,note_on,,,,,59,0,7,,,,,6,67,0,,,
96960,note_on,,,,,1,0,7,,,,,6,74,90,,,
96960,note_on,,,,,1,0,6,,,,,5,55,110,,,
96960,note_on,,,,,20,0,5,,,,,4,81,0,,,
96960,note_on,,,,,0,0,5,,,,,4,82,110,,,
96980,note_on,,,,,0,0,5,,,,,4,81,110,,,
96980,note_on,,,,,20,0,5,,,,,4,82,0,,,
97000,note_on,,,,,20,0,5,,,,,4,81,0,,,
97000,note_on,,,,,0,0,5,,,,,4,79,110,,,
97019,note_on,,,,,119,0,4,,,,,3,58,0,,,
97019,note_on,,,,,119,0,8,,,,,7,58,0,,,
97019,note_on,,,,,239,0,2,,,,,1,67,0,,,
97019,note_on,,,,,59,0,7,,,,,6,74,0,,,
97019,note_on,,,,,59,0,6,,,,,5,55,0,,,
97020,note_on,,,,,1,0,4,,,,,3,62,90,,,
97020,note_on,,,,,20,0,5,,,,,4,79,0,,,
97020,note_on,,,,,1,0,8,,,,,7,62,90,,,
97020,note_on,,,,,0,0,5,,,,,4,74,110,,,
97020,note_on,,,,,1,0,7,,,,,6,66,90,,,
97020,note_on,,,,,1,0,2,,,,,1,69,90,,,
97020,note_on,,,,,1,0,6,,,,,5,62,110,,,
97040,note_on,,,,,20,0,5,,,,,4,74,0,,,
97040,note_on,,,,,0,0,5,,,,,4,78,110,,,
97049,note_on,,,,,29,0,7,,,,,6,66,0,,,
97050,note_on,,,,,1,0,7,,,,,6,64,90,,,
97060,note_on,,,,,0,0,5,,,,,4,79,110,,,
97060,note_on,,,,,20,0,5,,,,,4,78,0,,,
97079,note_on,,,,,29,0,7,,,,,6,64,0,,,
97080,note_on,,,,,1,0,7,,,,,6,66,90,,,
97080,note_on,,,,,0,0,5,,,,,4,81,110,,,
97080,note_on,,,,,20,0,5,,,,,4,79,0,,,
97100,note_on,,,,,20,0,5,,,,,4,81,0,,,
97100,note_on,,,,,0,0,5,,,,,4,79,110,,,
97109,note_on,,,,,29,0,7,,,,,6,66,0,,,
97110,note_on,,,,,1,0,7,,,,,6,64,90,,,
97120,note_on,,,,,20,0,5,,,,,4,79,0,,,
97120,note_on,,,,,0,0,5,,,,,4,78,110,,,
97139,note_on,,,,,119,0,6,,,,,5,62,0,,,
97139,note_on,,,,,119,0,4,,,,,3,62,0,,,
97139,note_on,,,,,119,0,8,,,,,7,62,0,,,
97139,note_on,,,,,29,0,7,,,,,6,64,0,,,
97140,note_on,,,,,1,0,7,,,,,6,62,90,,,
97140,note_on,,,,,0,0,5,,,,,4,74,110,,,
97140,note_on,,,,,20,0,5,,,,,4,78,0,,,
97160,note_on,,,,,20,0,5,,,,,4,74,0,,,
97160,note_on,,,,,0,0,5,,,,,4,78,110,,,
97180,note_on,,,,,0,0,5,,,,,4,79,110,,,
97180,note_on,,,,,20,0,5,,,,,4,78,0,,,
97199,note_on,,,,,59,0,7,,,,,6,62,0,,,
97200,note_on,,,,,61,0,4,,,,,3,60,90,,,
97200,note_on,,,,,0,0,5,,,,,4,81,110,,,
97200,note_on,,,,,61,0,6,,,,,5,60,110,,,
97200,note_on,,,,,20,0,5,,,,,4,79,0,,,
97220,note_on,,,,,0,0,5,,,,,4,79,110,,,
97220,note_on,,,,,20,0,5,,,,,4,81,0,,,
97240,note_on,,,,,20,0,5,,,,,4,79,0,,,
97240,note_on,,,,,0,0,5,,,,,4,78,110,,,
97259,note_on,,,,,239,0,2,,,,,1,69,0,,,
97259,note_on,,,,,59,0,4,,,,,3,60,0,,,
97259,note_on,,,,,59,0,6,,,,,5,60,0,,,
97260,note_on,,,,,1,0,2,,,,,1,70,90,,,
97260,note_on,,,,,0,0,5,,,,,4,74,110,,,
97260,note_on,,,,,20,0,5,,,,,4,78,0,,,
97260,note_on,,,,,1,0,6,,,,,5,58,110,,,
97260,note_on,,,,,1,0,4,,,,,3,58,90,,,
97280,note_on,,,,,0,0,5,,,,,4,79,110,,,
97280,note_on,,,,,20,0,5,,,,,4,74,0,,,
