tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,value
161280,note_on,0,0,5,,,,,,,,4,56,64,
161400,note_on,0,0,3,,,,,,,,2,70,64,
161400,note_on,120,0,3,,,,,,,,2,72,0,
161400,note_on,0,0,5,,,,,,,,4,55,64,
161400,note_on,120,0,5,,,,,,,,4,56,0,
161520,note_on,120,0,5,,,,,,,,4,55,0,
161520,note_on,0,0,5,,,,,,,,4,53,64,
161520,note_on,0,0,3,,,,,,,,2,68,64,
161520,note_on,120,0,3,,,,,,,,2,70,0,
161640,note_on,360,0,4,,,,,,,,3,60,0,
161640,note_on,0,0,4,,,,,,,,3,58,64,
161640,note_on,0,0,3,,,,,,,,2,67,64,
161640,note_on,120,0,3,,,,,,,,2,68,0,
161760,note_on,120,0,3,,,,,,,,2,67,0,
161760,note_on,0,0,3,,,,,,,,2,65,64,
161760,note_on,0,0,4,,,,,,,,3,56,64,
161760,note_on,120,0,4,,,,,,,,3,58,0,
161880,note_on,600,0,1,,,,,,,,0,75,0,
161880,note_on,0,0,1,,,,,,,,0,74,64,
162000,note_on,0,0,5,,,,,,,,4,51,64,
162000,note_on,480,0,5,,,,,,,,4,53,0,
162000,note_on,0,0,1,,,,,,,,0,72,64,
162000,note_on,240,0,3,,,,,,,,2,65,0,
162000,note_on,0,0,3,,,,,,,,2,68,64,
162000,note_on,0,0,4,,,,,,,,3,65,64,
162000,note_on,240,0,4,,,,,,,,3,56,0,
162000,note_on,120,0,1,,,,,,,,0,74,0,
162120,note_on,120,0,1,,,,,,,,0,72,0,
162120,note_on,0,0,1,,,,,,,,0,71,64,
162120,note_on,120,0,5,,,,,,,,4,51,0,
162120,note_on,0,0,5,,,,,,,,4,50,64,
162240,note_on,0,0,1,,,,,,,,0,72,64,
162240,note_on,0,0,3,,,,,,,,2,67,64,
162240,note_on,120,0,5,,,,,,,,4,50,0,
162240,note_on,120,0,1,,,,,,,,0,71,0,
162240,note_on,0,0,4,,,,,,,,3,60,64,
162240,note_on,240,0,4,,,,,,,,3,65,0,
162240,note_on,0,0,5,,,,,,,,4,51,64,
162240,note_on,240,0,3,,,,,,,,2,68,0,
162360,note_on,0,0,1,,,,,,,,0,70,64,
162360,note_on,120,0,1,,,,,,,,0,72,0,
162480,note_on,240,0,5,,,,,,,,4,51,0,
162480,note_on,0,0,5,,,,,,,,4,52,64,
162480,note_on,0,0,1,,,,,,,,0,68,64,
162480,note_on,120,0,1,,,,,,,,0,70,0,
162600,note_on,0,0,1,,,,,,,,0,67,64,
162600,note_on,120,0,1,,,,,,,,0,68,0,
162720,note_on,120,0,1,,,,,,,,0,67,0,
162720,note_on,0,0,5,,,,,,,,4,53,64,
162720,note_on,240,0,5,,,,,,,,4,52,0,
162720,note_on,0,0,1,,,,,,,,0,68,64,
162840,note_on,600,0,3,,,,,,,,2,67,0,
162840,note_on,0,0,3,,,,,,,,2,67,64,
162840,note_on,600,0,4,,,,,,,,3,60,0,
162840,note_on,0,0,4,,,,,,,,3,63,64,
162960,note_on,120,0,3,,,,,,,,2,67,0,
162960,note_on,0,0,3,,,,,,,,2,65,64,
162960,note_on,0,0,5,,,,,,,,4,65,64,
162960,note_on,240,0,5,,,,,,,,4,53,0,
162960,note_on,120,0,4,,,,,,,,3,63,0,
162960,note_on,0,0,4,,,,,,,,3,62,64,
163080,note_on,120,0,4,,,,,,,,3,62,0,
163080,note_on,120,0,3,,,,,,,,2,65,0,
163080,note_on,0,0,4,,,,,,,,3,60,64,
163080,note_on,0,0,3,,,,,,,,2,63,64,
163200,note_on,0,0,1,,,,,,,,0,67,64,
163200,note_on,4560,0,2,,,,,,,,1,67,64,
163200,note_on,120,0,3,,,,,,,,2,63,0,
163200,note_on,0,0,4,,,,,,,,3,59,64,
163200,note_on,120,0,4,,,,,,,,3,60,0,
163200,note_on,0,0,3,,,,,,,,2,62,64,
163200,note_on,480,0,1,,,,,,,,0,68,0,
163320,note_on,0,0,5,,,,,,,,4,63,64,
163320,note_on,120,0,3,,,,,,,,2,62,0,
163320,note_on,360,0,5,,,,,,,,4,65,0,
163320,note_on,120,0,4,,,,,,,,3,59,0,
163320,note_on,0,0,4,,,,,,,,3,60,64,
163320,note_on,0,0,3,,,,,,,,2,60,64,
163440,note_on,0,0,3,,,,,,,,2,59,64,
163440,note_on,0,0,5,,,,,,,,4,62,64,
163440,note_on,120,0,5,,,,,,,,4,63,0,
163440,note_on,5520,0,6,,,,,,,,5,55,64,
163440,note_on,120,0,3,,,,,,,,2,60,0,
163440,note_on,0,0,4,,,,,,,,3,62,64,
163440,note_on,120,0,4,,,,,,,,3,60,0,
163560,note_on,0,0,4,,,,,,,,3,63,64,
163560,note_on,120,0,5,,,,,,,,4,62,0,
163560,note_on,0,0,5,,,,,,,,4,60,64,
163560,note_on,120,0,3,,,,,,,,2,59,0,
163560,note_on,0,0,3,,,,,,,,2,57,64,
163560,note_on,120,0,4,,,,,,,,3,62,0,
163680,note_on,0,0,4,,,,,,,,3,65,64,
163680,note_on,120,0,4,,,,,,,,3,63,0,
163680,note_on,120,0,3,,,,,,,,2,57,0,
163680,note_on,0,0,3,,,,,,,,2,55,64,
163680,note_on,480,0,1,,,,,,,,0,67,0,
163680,note_on,0,0,2,,,,,,,,1,71,64,
163680,note_on,480,0,2,,,,,,,,1,67,0,
163680,note_on,120,0,5,,,,,,,,4,60,0,
163680,note_on,0,0,5,,,,,,,,4,62,64,
163800,note_on,0,0,6,,,,,,,,5,53,64,
163800,note_on,0,0,4,,,,,,,,3,67,64,
163800,note_on,120,0,4,,,,,,,,3,65,0,
163800,note_on,360,0,6,,,,,,,,5,55,0,
163920,note_on,0,0,4,,,,,,,,3,68,64,
163920,note_on,120,0,4,,,,,,,,3,67,0,
163920,note_on,240,0,5,,,,,,,,4,62,0,
163920,note_on,240,0,3,,,,,,,,2,55,0,
163920,note_on,0,0,3,,,,,,,,2,62,64,
163920,note_on,0,0,6,,,,,,,,5,51,64,
163920,note_on,120,0,6,,,,,,,,5,53,0,
164040,note_on,120,0,4,,,,,,,,3,68,0,
164040,note_on,0,0,6,,,,,,,,5,50,64,
164040,note_on,120,0,6,,,,,,,,5,51,0,
164040,note_on,0,0,4,,,,,,,,3,65,64,
164160,note_on,480,0,2,,,,,,,,1,71,0,
164160,note_on,0,0,3,,,,,,,,2,60,64,
164160,note_on,120,0,4,,,,,,,,3,65,0,
164160,note_on,0,0,4,,,,,,,,3,67,64,
164160,note_on,120,0,6,,,,,,,,5,50,0,
164160,note_on,240,0,3,,,,,,,,2,62,0,
164160,note_on,0,0,6,,,,,,,,5,51,64,
164160,note_on,0,0,2,,,,,,,,1,72,64,
164280,note_on,0,0,6,,,,,,,,5,50,64,
164280,note_on,120,0,6,,,,,,,,5,51,0,
164400,note_on,240,0,4,,,,,,,,3,67,0,
164400,note_on,0,0,3,,,,,,,,2,63,64,
164400,note_on,240,0,3,,,,,,,,2,60,0,
164400,note_on,120,0,6,,,,,,,,5,50,0,
164400,note_on,480,0,5,,,,,,,,4,55,64,
164400,note_on,0,0,6,,,,,,,,5,48,64,
164400,note_on,720,0,1,,,,,,,,0,72,64,
164520,note_on,120,0,6,,,,,,,,5,48,0,
164520,note_on,0,0,6,,,,,,,,5,47,64,
164640,note_on,480,0,2,,,,,,,,1,72,0,
164640,note_on,0,0,6,,,,,,,,5,48,64,
164640,note_on,0,0,2,,,,,,,,1,75,64,
164640,note_on,0,0,3,,,,,,,,2,67,64,
164640,note_on,240,0,3,,,,,,,,2,63,0,
164640,note_on,120,0,6,,,,,,,,5,47,0,
164760,note_on,360,0,1,,,,,,,,0,72,0,
164760,note_on,0,0,1,,,,,,,,0,70,64,
164880,note_on,240,0,3,,,,,,,,2,67,0,
164880,note_on,120,0,1,,,,,,,,0,70,0,
164880,note_on,0,0,1,,,,,,,,0,69,64,
164880,note_on,0,0,5,,,,,,,,4,57,64,
164880,note_on,480,0,5,,,,,,,,4,55,0,
165000,note_on,120,0,1,,,,,,,,0,69,0,
165000,note_on,0,0,5,,,,,,,,4,58,64,
165000,note_on,120,0,5,,,,,,,,4,57,0,
165000,note_on,0,0,1,,,,,,,,0,67,64,
165120,note_on,480,0,2,,,,,,,,1,75,0,
165120,note_on,0,0,2,,,,,,,,1,66,64,
165120,note_on,0,0,1,,,,,,,,0,74,64,
165120,note_on,120,0,5,,,,,,,,4,58,0,
165120,note_on,0,0,5,,,,,,,,4,57,64,
165120,note_on,120,0,1,,,,,,,,0,67,0,
165240,note_on,600,0,6,,,,,,,,5,48,0,
165240,note_on,0,0,6,,,,,,,,5,51,64,
165360,note_on,480,0,3,,,,,,,,2,62,64,
165360,note_on,120,0,6,,,,,,,,5,51,0,
165360,note_on,0,0,6,,,,,,,,5,50,64,
165480,note_on,120,0,6,,,,,,,,5,50,0,
165480,note_on,0,0,6,,,,,,,,5,48,64,
165600,note_on,0,0,5,,,,,,,,4,50,64,
165600,note_on,0,0,3,,,,,,,,2,67,64,
165600,note_on,240,0,3,,,,,,,,2,62,0,
165600,note_on,0,0,6,,,,,,,,5,46,64,
165600,note_on,120,0,6,,,,,,,,5,48,0,
165600,note_on,480,0,2,,,,,,,,1,66,0,
165600,note_on,480,0,5,,,,,,,,4,57,0,
165720,note_on,120,0,6,,,,,,,,5,46,0,
165720,note_on,0,0,6,,,,,,,,5,45,64,
165720,note_on,600,0,1,,,,,,,,0,74,0,
165720,note_on,0,0,1,,,,,,,,0,72,64,
165840,note_on,120,0,1,,,,,,,,0,72,0,
165840,note_on,0,0,1,,,,,,,,0,70,64,
165840,note_on,120,0,6,,,,,,,,5,45,0,
165840,note_on,0,0,6,,,,,,,,5,43,64,
165840,note_on,240,0,2,,,,,,,,1,74,64,
165840,note_on,240,0,5,,,,,,,,4,50,0,
165960,note_on,0,0,1,,,,,,,,0,69,64,
165960,note_on,120,0,1,,,,,,,,0,70,0,
165960,note_on,120,0,6,,,,,,,,5,43,0,
165960,note_on,0,0,6,,,,,,,,5,41,64,
166080,note_on,0,0,1,,,,,,,,0,67,64,
166080,note_on,120,0,6,,,,,,,,5,41,0,
166080,aftertouch,0,0,6,,,,,,,,5,,,0
166080,note_on,0,0,6,,,,,,,,5,40,64,
166080,note_on,0,0,2,,,,,,,,1,73,64,
166080,note_on,240,0,2,,,,,,,,1,74,0,
166080,note_on,120,0,1,,,,,,,,0,69,0,
166200,note_on,0,0,3,,,,,,,,2,70,64,
166200,note_on,600,0,3,,,,,,,,2,67,0,
166320,note_on,240,0,1,,,,,,,,0,67,0,
166320,note_on,0,0,3,,,,,,,,2,69,64,
166320,note_on,120,0,3,,,,,,,,2,70,0,
166320,note_on,240,0,6,,,,,,,,5,40,0,
166320,note_on,0,0,6,,,,,,,,5,52,64,
166440,note_on,0,0,3,,,,,,,,2,67,64,
166440,note_on,120,0,3,,,,,,,,2,69,0,
166560,note_on,480,0,2,,,,,,,,1,73,0,
166560,note_on,0,0,2,,,,,,,,1,72,64,
166560,note_on,0,0,3,,,,,,,,2,69,64,
166560,note_on,120,0,3,,,,,,,,2,67,0,
166560,note_on,240,0,6,,,,,,,,5,52,0,
166560,note_on,0,0,6,,,,,,,,5,54,64,
166680,note_on,2280,0,4,,,,,,,,3,67,64,
166800,aftertouch,0,0,6,,,,,,,,5,,,0
166800,note_on,120,0,4,,,,,,,,3,67,0,
166800,note_on,240,0,6,,,,,,,,5,54,0,
166800,note_on,0,0,4,,,,,,,,3,66,64,
166800,note_on,0,0,6,,,,,,,,5,50,64,
166920,note_on,120,0,4,,,,,,,,3,66,0,
166920,note_on,0,0,4,,,,,,,,3,64,64,
167040,note_on,240,0,6,,,,,,,,5,50,0,
167040,set_tempo,167040,1,0,,,,,,857143,,,,,
167040,note_on,120,0,4,,,,,,,,3,64,0,
167040,note_on,0,0,4,,,,,,,,3,62,64,
167040,note_on,0,0,6,,,,,,,,5,55,64,
167040,aftertouch,0,0,6,,,,,,,,5,,,0
167040,note_on,0,0,2,,,,,,,,1,71,64,
167040,note_on,480,0,2,,,,,,,,1,72,0,
167160,note_on,0,0,4,,,,,,,,3,60,64,
167160,note_on,120,0,4,,,,,,,,3,62,0,
167280,note_on,0,0,3,,,,,,,,2,67,64,
167280,note_on,720,0,3,,,,,,,,2,69,0,
167280,note_on,0,0,4,,,,,,,,3,59,64,
167280,note_on,120,0,4,,,,,,,,3,60,0,
167400,note_on,0,0,3,,,,,,,,2,66,64,
167400,note_on,120,0,3,,,,,,,,2,67,0,
167400,note_on,120,0,4,,,,,,,,3,59,0,
167400,note_on,0,0,4,,,,,,,,3,57,64,
167520,note_on,0,0,4,,,,,,,,3,55,64,
167520,note_on,480,0,6,,,,,,,,5,55,0,
167520,note_on,0,0,3,,,,,,,,2,67,64,
167520,note_on,120,0,3,,,,,,,,2,66,0,
167520,note_on,120,0,4,,,,,,,,3,57,0,
167520,note_on,480,0,2,,,,,,,,1,71,0,
167520,note_on,0,0,2,,,,,,,,1,70,64,
167520,note_on,0,0,6,,,,,,,,5,43,64,
167640,note_on,1800,0,5,,,,,,,,4,53,64,
167760,note_on,0,0,5,,,,,,,,4,51,64,
167760,note_on,120,0,5,,,,,,,,4,53,0,
167760,note_on,0,0,4,,,,,,,,3,58,64,
167760,note_on,240,0,4,,,,,,,,3,55,0,
167880,note_on,0,0,5,,,,,,,,4,50,64,
167880,note_on,120,0,5,,,,,,,,4,51,0,
167880,note_on,360,0,3,,,,,,,,2,67,0,
167880,note_on,0,0,3,,,,,,,,2,65,64,
168000,note_on,0,0,3,,,,,,,,2,63,64,
168000,note_on,0,0,5,,,,,,,,4,48,64,
168000,note_on,120,0,3,,,,,,,,2,65,0,
168000,set_tempo,960,1,0,,,,,,638298,,,,,
168000,note_on,240,0,4,,,,,,,,3,58,0,
168000,note_on,120,0,5,,,,,,,,4,50,0,
168000,note_on,0,0,6,,,,,,,,5,45,64,
168000,note_on,480,0,6,,,,,,,,5,43,0,
168000,note_on,0,0,4,,,,,,,,3,60,64,
168120,note_on,120,0,6,,,,,,,,5,45,0,
168120,note_on,120,0,3,,,,,,,,2,63,0,
168120,note_on,0,0,3,,,,,,,,2,62,64,
168120,note_on,0,0,6,,,,,,,,5,46,64,
168240,note_on,120,0,3,,,,,,,,2,62,0,
168240,note_on,0,0,3,,,,,,,,2,63,64,
168240,note_on,720,0,2,,,,,,,,1,70,0,
168240,note_on,0,0,2,,,,,,,,1,69,64,
168240,note_on,0,0,6,,,,,,,,5,48,64,
168240,note_on,120,0,6,,,,,,,,5,46,0,
168360,note_on,0,0,5,,,,,,,,4,50,64,
168360,note_on,360,0,5,,,,,,,,4,48,0,
168480,note_on,120,0,5,,,,,,,,4,50,0,
168480,note_on,0,0,3,,,,,,,,2,60,64,
168480,note_on,240,0,3,,,,,,,,2,63,0,
168480,note_on,0,0,5,,,,,,,,4,51,64,
168480,note_on,240,0,2,,,,,,,,1,69,0,
168480,note_on,0,0,2,,,,,,,,1,68,64,
168600,note_on,600,0,4,,,,,,,,3,60,0,
168600,note_on,0,0,4,,,,,,,,3,54,64,
168720,note_on,0,0,6,,,,,,,,5,46,64,
168720,note_on,480,0,6,,,,,,,,5,48,0,
168720,note_on,0,0,2,,,,,,,,1,67,64,
168720,note_on,120,0,4,,,,,,,,3,54,0,
168720,note_on,0,0,4,,,,,,,,3,55,64,
168720,note_on,240,0,2,,,,,,,,1,68,0,
168720,note_on,240,0,3,,,,,,,,2,60,0,
168840,note_on,120,0,4,,,,,,,,3,55,0,
168840,note_on,120,0,6,,,,,,,,5,46,0,
168840,note_on,0,0,4,,,,,,,,3,57,64,
168840,note_on,0,0,6,,,,,,,,5,48,64,
168960,note_on,240,0,2,,,,,,,,1,67,0,
168960,note_on,0,0,2,,,,,,,,1,66,64,
168960,note_on,0,0,4,,,,,,,,3,58,64,
168960,note_on,0,0,6,,,,,,,,5,50,64,
168960,note_on,120,0,4,,,,,,,,3,57,0,
168960,note_on,0,0,5,,,,,,,,4,50,64,
168960,note_on,480,0,5,,,,,,,,4,51,0,
168960,note_on,120,0,6,,,,,,,,5,48,0,
169080,note_on,2760,0,1,,,,,,,,0,75,64,
169200,note_on,120,0,1,,,,,,,,0,75,0,
169200,note_on,0,0,2,,,,,,,,1,62,64,
169200,note_on,240,0,2,,,,,,,,1,66,0,
169200,note_on,0,0,4,,,,,,,,3,57,64,
169200,note_on,240,0,4,,,,,,,,3,58,0,
169200,note_on,0,0,5,,,,,,,,4,54,64,
169200,note_on,240,0,5,,,,,,,,4,50,0,
169200,note_on,0,0,1,,,,,,,,0,74,64,
169320,note_on,120,0,1,,,,,,,,0,74,0,
169320,note_on,0,0,1,,,,,,,,0,72,64,
169440,note_on,0,0,2,,,,,,,,1,67,64,
169440,note_on,240,0,5,,,,,,,,4,54,0,
169440,note_on,0,0,5,,,,,,,,4,55,64,
169440,note_on,120,0,1,,,,,,,,0,72,0,
169440,note_on,240,0,2,,,,,,,,1,62,0,
169440,note_on,480,0,6,,,,,,,,5,50,0,
169440,note_on,240,0,4,,,,,,,,3,57,0,
169440,note_on,0,0,4,,,,,,,,3,55,64,
169440,note_on,0,0,1,,,,,,,,0,70,64,
169440,note_on,0,0,6,,,,,,,,5,51,64,
169560,note_on,0,0,1,,,,,,,,0,69,64,
169560,note_on,120,0,1,,,,,,,,0,70,0,
169680,note_on,0,0,4,,,,,,,,3,57,64,
169680,note_on,0,0,1,,,,,,,,0,67,64,
169680,note_on,240,0,4,,,,,,,,3,55,0,
169680,note_on,120,0,1,,,,,,,,0,69,0,
169680,note_on,240,0,2,,,,,,,,1,67,0,
169680,note_on,240,0,5,,,,,,,,4,55,0,
169680,note_on,0,0,2,,,,,,,,1,72,64,
169800,note_on,120,0,1,,,,,,,,0,67,0,
169800,note_on,0,0,1,,,,,,,,0,66,64,
169920,note_on,0,0,2,,,,,,,,1,70,64,
169920,note_on,240,0,2,,,,,,,,1,72,0,
169920,note_on,0,0,1,,,,,,,,0,67,64,
169920,note_on,240,0,4,,,,,,,,3,57,0,
169920,note_on,120,0,1,,,,,,,,0,66,0,
169920,note_on,0,0,4,,,,,,,,3,58,64,
170040,note_on,0,0,6,,,,,,,,5,50,64,
170040,note_on,600,0,6,,,,,,,,5,51,0,
170160,note_on,0,0,1,,,,,,,,0,79,64,
170160,note_on,1440,0,3,,,,,,,,2,74,64,
170160,note_on,240,0,4,,,,,,,,3,58,0,
170160,note_on,240,0,1,,,,,,,,0,67,0,
170160,note_on,0,0,6,,,,,,,,5,48,64,
170160,note_on,120,0,6,,,,,,,,5,50,0,
170280,note_on,120,0,6,,,,,,,,5,48,0,
170280,note_on,0,0,6,,,,,,,,5,46,64,
170400,note_on,120,0,6,,,,,,,,5,46,0,
170400,note_on,0,0,2,,,,,,,,1,69,64,
170400,note_on,0,0,6,,,,,,,,5,48,64,
170400,note_on,0,0,3,,,,,,,,2,75,64,
170400,note_on,480,0,2,,,,,,,,1,70,0,
170400,note_on,240,0,3,,,,,,,,2,74,0,
170640,note_on,240,0,6,,,,,,,,5,48,0,
170640,note_on,480,0,1,,,,,,,,0,79,0,
170640,note_on,0,0,1,,,,,,,,0,78,64,
170640,aftertouch,0,0,6,,,,,,,,5,,,0
170640,note_on,0,0,6,,,,,,,,5,50,64,
170640,note_on,480,0,4,,,,,,,,3,62,64,
170640,note_on,240,0,3,,,,,,,,2,75,0,
170640,note_on,0,0,3,,,,,,,,2,74,64,
170640,note_on,960,0,5,,,,,,,,4,57,64,
170760,note_on,0,0,3,,,,,,,,2,72,64,
170760,note_on,120,0,3,,,,,,,,2,74,0,
170880,note_on,240,0,6,,,,,,,,5,50,0,
170880,note_on,0,0,6,,,,,,,,5,55,64,
170880,note_on,240,0,1,,,,,,,,0,78,0,
170880,note_on,0,0,2,,,,,,,,1,67,64,
170880,note_on,480,0,2,,,,,,,,1,69,0,
170880,aftertouch,0,0,6,,,,,,,,5,,,0
170880,note_on,0,0,1,,,,,,,,0,79,64,
170880,note_on,0,0,4,,,,,,,,3,62,64,
170880,note_on,0,0,5,,,,,,,,4,58,64,
170880,note_on,240,0,5,,,,,,,,4,57,0,
170880,note_on,0,0,3,,,,,,,,2,70,64,
170880,note_on,120,0,3,,,,,,,,2,72,0,
170880,note_on,240,0,4,,,,,,,,3,62,0,
171120,note_on,240,0,3,,,,,,,,2,70,0,
171120,note_on,240,0,5,,,,,,,,4,58,0,
171120,note_on,240,0,6,,,,,,,,5,55,0,
171120,note_on,240,0,2,,,,,,,,1,67,0,
171120,note_on,0,0,2,,,,,,,,1,74,64,
171120,note_on,240,0,4,,,,,,,,3,62,0,
171120,note_on,240,0,1,,,,,,,,0,79,0,
171360,note_on,240,0,3,,,,,,,,2,67,64,
171360,note_on,240,0,2,,,,,,,,1,74,0,
171360,note_on,0,0,2,,,,,,,,1,70,64,
171600,note_on,480,0,4,,,,,,,,3,58,64,
171600,note_on,240,0,2,,,,,,,,1,70,0,
171600,note_on,0,0,2,,,,,,,,1,75,64,
171600,note_on,480,0,5,,,,,,,,4,55,64,
171840,note_on,240,0,4,,,,,,,,3,58,0,
171840,note_on,0,0,4,,,,,,,,3,60,64,
171840,note_on,0,0,5,,,,,,,,4,57,64,
171840,note_on,240,0,5,,,,,,,,4,55,0,
171840,note_on,0,0,2,,,,,,,,1,69,64,
171840,note_on,0,0,3,,,,,,,,2,66,64,
171840,note_on,480,0,3,,,,,,,,2,67,0,
171840,note_on,240,0,2,,,,,,,,1,75,0,
172080,note_on,0,0,2,,,,,,,,1,71,64,
172080,note_on,240,0,2,,,,,,,,1,69,0,
172080,note_on,240,0,4,,,,,,,,3,60,0,
172080,note_on,0,0,4,,,,,,,,3,62,64,
172200,note_on,0,0,2,,,,,,,,1,72,64,
172200,note_on,120,0,2,,,,,,,,1,71,0,
172200,note_on,0,0,4,,,,,,,,3,63,64,
172200,note_on,120,0,4,,,,,,,,3,62,0,
172320,note_on,120,0,4,,,,,,,,3,63,0,
172320,note_on,0,0,4,,,,,,,,3,62,64,
172320,note_on,480,0,3,,,,,,,,2,66,0,
172320,note_on,0,0,3,,,,,,,,2,65,64,
172320,note_on,0,0,2,,,,,,,,1,74,64,
172320,note_on,120,0,2,,,,,,,,1,72,0,
172320,note_on,0,0,5,,,,,,,,4,59,64,
172320,note_on,480,0,5,,,,,,,,4,57,0,
172440,note_on,120,0,4,,,,,,,,3,62,0,
172440,note_on,0,0,4,,,,,,,,3,60,64,
172560,note_on,120,0,4,,,,,,,,3,60,0,
172560,note_on,0,0,4,,,,,,,,3,62,64,
172800,note_on,480,0,3,,,,,,,,2,65,0,
172800,note_on,0,0,3,,,,,,,,2,64,64,
172800,note_on,0,0,2,,,,,,,,1,67,64,
172800,note_on,0,0,5,,,,,,,,4,60,64,
172800,note_on,480,0,2,,,,,,,,1,74,0,
172800,note_on,480,0,5,,,,,,,,4,59,0,
173040,note_on,240,0,2,,,,,,,,1,67,0,
173040,note_on,0,0,2,,,,,,,,1,69,64,
173040,note_on,0,0,4,,,,,,,,3,60,64,
173040,note_on,480,0,4,,,,,,,,3,62,0,
173040,note_on,0,0,5,,,,,,,,4,48,64,
173040,note_on,240,0,5,,,,,,,,4,60,0,
173160,note_on,120,0,2,,,,,,,,1,69,0,
173160,note_on,0,0,2,,,,,,,,1,71,64,
173160,note_on,120,0,5,,,,,,,,4,48,0,
173160,note_on,0,0,5,,,,,,,,4,50,64,
173280,note_on,240,0,4,,,,,,,,3,60,0,
173280,note_on,0,0,5,,,,,,,,4,51,64,
173280,note_on,480,0,3,,,,,,,,2,64,0,
173280,note_on,120,0,5,,,,,,,,4,50,0,
173280,note_on,120,0,2,,,,,,,,1,71,0,
173280,note_on,0,0,2,,,,,,,,1,72,64,
173400,note_on,120,0,5,,,,,,,,4,51,0,
173400,note_on,0,0,5,,,,,,,,4,48,64,
173520,note_on,0,0,5,,,,,,,,4,56,64,
173520,note_on,120,0,5,,,,,,,,4,48,0,
173520,note_on,240,0,3,,,,,,,,2,63,64,
173760,note_on,240,0,3,,,,,,,,2,63,0,
173760,note_on,0,0,3,,,,,,,,2,62,64,
173760,note_on,480,0,2,,,,,,,,1,72,0,
173760,note_on,0,0,2,,,,,,,,1,71,64,
174000,note_on,240,0,3,,,,,,,,2,62,0,
174000,note_on,0,0,3,,,,,,,,2,67,64,
174000,note_on,480,0,5,,,,,,,,4,56,0,
174000,note_on,0,0,5,,,,,,,,4,55,64,
174120,note_on,120,0,5,,,,,,,,4,55,0,
174120,note_on,0,0,5,,,,,,,,4,53,64,
174240,note_on,240,0,3,,,,,,,,2,67,0,
174240,note_on,0,0,3,,,,,,,,2,60,64,
174240,note_on,0,0,2,,,,,,,,1,70,64,
174240,note_on,480,0,2,,,,,,,,1,71,0,
174240,note_on,0,0,5,,,,,,,,4,52,64,
174240,note_on,120,0,5,,,,,,,,4,53,0,
174480,note_on,0,0,5,,,,,,,,4,48,64,
174480,note_on,1200,0,4,,,,,,,,3,55,64,
174480,note_on,240,0,3,,,,,,,,2,60,0,
174480,note_on,0,0,3,,,,,,,,2,62,64,
174480,note_on,240,0,5,,,,,,,,4,52,0,
174600,note_on,120,0,3,,,,,,,,2,62,0,
174600,note_on,0,0,3,,,,,,,,2,64,64,
174720,note_on,120,0,3,,,,,,,,2,64,0,
174720,note_on,480,0,2,,,,,,,,1,70,0,
174720,note_on,0,0,2,,,,,,,,1,69,64,
174720,note_on,0,0,3,,,,,,,,2,65,64,
174720,note_on,240,0,4,,,,,,,,3,55,0,
174720,note_on,0,0,5,,,,,,,,4,53,64,
174720,note_on,0,0,4,,,,,,,,3,57,64,
174720,note_on,240,0,5,,,,,,,,4,48,0,
174960,note_on,3840,0,1,,,,,,,,0,77,64,
174960,note_on,0,0,3,,,,,,,,2,60,64,
174960,note_on,240,0,3,,,,,,,,2,65,0,
174960,note_on,240,0,5,,,,,,,,4,53,0,
175200,note_on,0,0,1,,,,,,,,0,74,64,
175200,note_on,240,0,1,,,,,,,,0,77,0,
175200,note_on,0,0,3,,,,,,,,2,62,64,
175200,note_on,240,0,5,,,,,,,,4,53,64,
175200,note_on,0,0,2,,,,,,,,1,68,64,
175200,note_on,240,0,3,,,,,,,,2,60,0,
175200,note_on,0,0,4,,,,,,,,3,59,64,
175200,note_on,480,0,4,,,,,,,,3,57,0,
175200,note_on,480,0,2,,,,,,,,1,69,0,
175320,note_on,0,0,3,,,,,,,,2,60,64,
175320,note_on,120,0,3,,,,,,,,2,62,0,
175440,note_on,120,0,3,,,,,,,,2,60,0,
175440,note_on,0,0,3,,,,,,,,2,62,64,
175440,note_on,0,0,1,,,,,,,,0,79,64,
175440,note_on,0,0,2,,,,,,,,1,67,64,
175440,note_on,240,0,1,,,,,,,,0,74,0,
175440,note_on,240,0,2,,,,,,,,1,68,0,
175680,note_on,0,0,5,,,,,,,,4,52,64,
175680,note_on,240,0,2,,,,,,,,1,67,0,
175680,note_on,0,0,2,,,,,,,,1,67,64,
175680,note_on,0,0,1,,,,,,,,0,72,64,
175680,note_on,0,0,3,,,,,,,,2,55,64,
175680,note_on,240,0,3,,,,,,,,2,62,0,
175680,note_on,480,0,5,,,,,,,,4,53,0,
175680,note_on,240,0,1,,,,,,,,0,79,0,
175680,note_on,0,0,4,,,,,,,,3,60,64,
175680,note_on,480,0,4,,,,,,,,3,59,0,
175920,note_on,0,0,1,,,,,,,,0,74,64,
175920,note_on,240,0,1,,,,,,,,0,72,0,
176040,note_on,0,0,1,,,,,,,,0,76,64,
176040,note_on,120,0,1,,,,,,,,0,74,0,
176160,note_on,0,0,3,,,,,,,,2,57,64,
176160,note_on,480,0,3,,,,,,,,2,55,0,
176160,note_on,120,0,1,,,,,,,,0,76,0,
176160,note_on,0,0,1,,,,,,,,0,77,64,
