tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,data,control,value,channel,program,pitch,note,velocity
289018,note_off,63,0,15,,,,,,,,,,,,,,,,15,,,48,64
289044,note_off,93,0,11,,,,,,,,,,,,,,,,11,,,36,64
289054,note_off,101,0,8,,,,,,,,,,,,,,,,7,,,48,64
289069,note_off,105,0,4,,,,,,,,,,,,,,,,3,,,63,64
289069,note_off,116,0,5,,,,,,,,,,,,,,,,4,,,63,64
289069,note_on,25,0,11,,,,,,,,,,,,,,,,11,,,34,84
289071,note_on,17,0,8,,,,,,,,,,,,,,,,7,,,46,73
289071,note_on,112,0,2,,,,,,,,,,,,,,,,1,,,77,94
289071,note_on,118,0,12,,,,,,,,,,,,,,,,12,,,46,127
289073,note_on,55,0,15,,,,,,,,,,,,,,,,15,,,46,82
289075,note_off,4,0,12,,,,,,,,,,,,,,,,12,,,48,64
289076,note_off,5,0,2,,,,,,,,,,,,,,,,1,,,75,64
289086,note_off,127,0,14,,,,,,,,,,,,,,,,14,,,63,64
289089,note_on,20,0,4,,,,,,,,,,,,,,,,3,,,68,93
289112,note_off,152,0,3,,,,,,,,,,,,,,,,2,,,63,64
289134,note_off,61,0,15,,,,,,,,,,,,,,,,15,,,46,64
289143,note_off,74,0,11,,,,,,,,,,,,,,,,11,,,34,64
289157,note_off,86,0,8,,,,,,,,,,,,,,,,7,,,46,64
289172,note_off,83,0,4,,,,,,,,,,,,,,,,3,,,68,64
289173,note_off,98,0,12,,,,,,,,,,,,,,,,12,,,46,64
289182,note_off,106,0,2,,,,,,,,,,,,,,,,1,,,77,64
289187,note_on,118,0,5,,,,,,,,,,,,,,,,4,,,63,57
289189,note_on,7,0,2,,,,,,,,,,,,,,,,1,,,75,94
289191,note_on,57,0,15,,,,,,,,,,,,,,,,15,,,48,82
289191,note_on,34,0,8,,,,,,,,,,,,,,,,7,,,48,80
289191,note_on,18,0,12,,,,,,,,,,,,,,,,12,,,48,127
289191,note_on,48,0,11,,,,,,,,,,,,,,,,11,,,36,88
289198,note_on,26,0,4,,,,,,,,,,,,,,,,3,,,66,85
289200,note_on,114,0,14,,,,,,,,,,,,,,,,14,,,63,82
289202,note_on,90,0,3,,,,,,,,,,,,,,,,2,,,72,65
289248,note_off,57,0,11,,,,,,,,,,,,,,,,11,,,36,64
289262,note_off,71,0,15,,,,,,,,,,,,,,,,15,,,48,64
289265,note_off,74,0,8,,,,,,,,,,,,,,,,7,,,48,64
289265,note_off,76,0,2,,,,,,,,,,,,,,,,1,,,75,64
289284,note_off,93,0,12,,,,,,,,,,,,,,,,12,,,48,64
289290,note_off,92,0,4,,,,,,,,,,,,,,,,3,,,66,64
289292,note_off,90,0,3,,,,,,,,,,,,,,,,2,,,72,64
289298,note_off,111,0,5,,,,,,,,,,,,,,,,4,,,63,64
289302,note_on,37,0,2,,,,,,,,,,,,,,,,1,,,73,105
289307,note_on,59,0,11,,,,,,,,,,,,,,,,11,,,37,90
289308,note_on,46,0,15,,,,,,,,,,,,,,,,15,,,49,81
289311,note_on,46,0,8,,,,,,,,,,,,,,,,7,,,49,92
289311,note_on,27,0,12,,,,,,,,,,,,,,,,12,,,49,127
289315,note_on,25,0,4,,,,,,,,,,,,,,,,3,,,65,82
289322,note_off,122,0,14,,,,,,,,,,,,,,,,14,,,63,64
289375,note_off,68,0,11,,,,,,,,,,,,,,,,11,,,37,64
289378,note_off,70,0,15,,,,,,,,,,,,,,,,15,,,49,64
289381,note_off,70,0,8,,,,,,,,,,,,,,,,7,,,49,64
289388,note_off,86,0,2,,,,,,,,,,,,,,,,1,,,73,64
289399,note_off,88,0,12,,,,,,,,,,,,,,,,12,,,49,64
289400,note_off,85,0,4,,,,,,,,,,,,,,,,3,,,65,64
289427,note_on,52,0,11,,,,,,,,,,,,,,,,11,,,39,100
289427,note_on,39,0,2,,,,,,,,,,,,,,,,1,,,72,113
289429,note_on,29,0,4,,,,,,,,,,,,,,,,3,,,63,97
289431,note_on,133,0,5,,,,,,,,,,,,,,,,4,,,63,57
289432,note_on,51,0,8,,,,,,,,,,,,,,,,7,,,51,101
289432,note_on,54,0,15,,,,,,,,,,,,,,,,15,,,51,81
289432,note_on,33,0,12,,,,,,,,,,,,,,,,12,,,51,127
289441,note_on,149,0,3,,,,,,,,,,,,,,,,2,,,78,65
289443,note_on,121,0,14,,,,,,,,,,,,,,,,14,,,63,87
289489,note_off,57,0,15,,,,,,,,,,,,,,,,15,,,51,64
289500,note_off,73,0,11,,,,,,,,,,,,,,,,11,,,39,64
289507,note_off,78,0,4,,,,,,,,,,,,,,,,3,,,63,64
289509,note_off,82,0,2,,,,,,,,,,,,,,,,1,,,72,64
289510,note_off,78,0,8,,,,,,,,,,,,,,,,7,,,51,64
289525,note_off,93,0,12,,,,,,,,,,,,,,,,12,,,51,64
289527,note_on,18,0,2,,,,,,,,,,,,,,,,1,,,70,105
289528,note_off,87,0,3,,,,,,,,,,,,,,,,2,,,78,64
289529,note_on,22,0,4,,,,,,,,,,,,,,,,3,,,61,78
289537,note_off,12,0,12,,,,,,,,,,,,,,,,12,,,66,64
289537,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,58,64
289537,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,63,64
289540,note_off,109,0,5,,,,,,,,,,,,,,,,4,,,63,64
289540,note_on,30,0,8,,,,,,,,,,,,,,,,7,,,48,69
289548,note_on,11,0,12,,,,,,,,,,,,,,,,12,,,48,127
289548,note_off,105,0,14,,,,,,,,,,,,,,,,14,,,63,64
289549,note_on,49,0,11,,,,,,,,,,,,,,,,11,,,36,88
289553,note_on,64,0,15,,,,,,,,,,,,,,,,15,,,48,80
289604,note_off,64,0,8,,,,,,,,,,,,,,,,7,,,48,64
289605,note_off,56,0,11,,,,,,,,,,,,,,,,11,,,36,64
289609,note_off,80,0,4,,,,,,,,,,,,,,,,3,,,61,64
289613,note_off,86,0,2,,,,,,,,,,,,,,,,1,,,70,64
289618,note_off,65,0,15,,,,,,,,,,,,,,,,15,,,48,64
289623,note_off,75,0,12,,,,,,,,,,,,,,,,12,,,48,64
289658,note_on,49,0,4,,,,,,,,,,,,,,,,3,,,60,84
289665,note_on,52,0,2,,,,,,,,,,,,,,,,1,,,69,101
289672,note_on,49,0,12,,,,,,,,,,,,,,,,12,,,65,127
289672,note_on,54,0,15,,,,,,,,,,,,,,,,15,,,53,84
289672,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,60,127
289672,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,57,127
289674,note_on,70,0,8,,,,,,,,,,,,,,,,7,,,53,91
289674,note_on,134,0,5,,,,,,,,,,,,,,,,4,,,63,61
289674,note_on,2,0,12,,,,,,,,,,,,,,,,12,,,53,127
289675,note_on,70,0,11,,,,,,,,,,,,,,,,11,,,41,106
289676,note_on,148,0,3,,,,,,,,,,,,,,,,2,,,69,71
289684,note_on,136,0,14,,,,,,,,,,,,,,,,14,,,63,87
289754,note_off,82,0,15,,,,,,,,,,,,,,,,15,,,53,64
289755,note_off,81,0,8,,,,,,,,,,,,,,,,7,,,53,64
289764,note_off,89,0,11,,,,,,,,,,,,,,,,11,,,41,64
289771,note_off,97,0,12,,,,,,,,,,,,,,,,12,,,53,64
289785,note_on,120,0,2,,,,,,,,,,,,,,,,1,,,67,86
289786,note_off,112,0,5,,,,,,,,,,,,,,,,4,,,63,64
289792,note_on,37,0,8,,,,,,,,,,,,,,,,7,,,54,65
289792,note_on,21,0,12,,,,,,,,,,,,,,,,12,,,54,127
289794,note_on,30,0,11,,,,,,,,,,,,,,,,11,,,42,88
289794,note_on,40,0,15,,,,,,,,,,,,,,,,15,,,54,82
289800,note_off,124,0,3,,,,,,,,,,,,,,,,2,,,69,64
289802,note_off,17,0,2,,,,,,,,,,,,,,,,1,,,69,64
289803,note_off,119,0,14,,,,,,,,,,,,,,,,14,,,63,64
289819,note_off,161,0,4,,,,,,,,,,,,,,,,3,,,60,64
289854,note_off,60,0,15,,,,,,,,,,,,,,,,15,,,54,64
289864,note_off,70,0,11,,,,,,,,,,,,,,,,11,,,42,64
289872,note_off,70,0,2,,,,,,,,,,,,,,,,1,,,67,64
289873,note_off,81,0,8,,,,,,,,,,,,,,,,7,,,54,64
289889,note_off,97,0,12,,,,,,,,,,,,,,,,12,,,54,64
289902,note_on,30,0,2,,,,,,,,,,,,,,,,1,,,69,88
289907,note_on,34,0,8,,,,,,,,,,,,,,,,7,,,53,74
289907,note_on,18,0,12,,,,,,,,,,,,,,,,12,,,53,127
289909,note_on,55,0,15,,,,,,,,,,,,,,,,15,,,53,84
289909,note_on,45,0,11,,,,,,,,,,,,,,,,11,,,41,89
289913,note_on,127,0,5,,,,,,,,,,,,,,,,4,,,63,57
289913,note_on,94,0,4,,,,,,,,,,,,,,,,3,,,65,80
289915,note_on,115,0,3,,,,,,,,,,,,,,,,2,,,72,69
289921,note_on,118,0,14,,,,,,,,,,,,,,,,14,,,63,84
289964,note_off,55,0,11,,,,,,,,,,,,,,,,11,,,41,64
289973,note_off,64,0,15,,,,,,,,,,,,,,,,15,,,53,64
289978,note_off,71,0,8,,,,,,,,,,,,,,,,7,,,53,64
289982,note_off,80,0,2,,,,,,,,,,,,,,,,1,,,69,64
289991,note_off,84,0,12,,,,,,,,,,,,,,,,12,,,53,64
289997,note_off,84,0,4,,,,,,,,,,,,,,,,3,,,65,64
290003,note_off,88,0,3,,,,,,,,,,,,,,,,2,,,72,64
290009,note_off,96,0,5,,,,,,,,,,,,,,,,4,,,63,64
290011,note_on,29,0,2,,,,,,,,,,,,,,,,1,,,70,97
290025,note_off,104,0,14,,,,,,,,,,,,,,,,14,,,63,64
290026,note_on,53,0,15,,,,,,,,,,,,,,,,15,,,51,81
290028,note_on,50,0,8,,,,,,,,,,,,,,,,7,,,51,80
290028,note_on,37,0,12,,,,,,,,,,,,,,,,12,,,51,127
290029,note_on,65,0,11,,,,,,,,,,,,,,,,11,,,39,87
290097,note_off,71,0,15,,,,,,,,,,,,,,,,15,,,51,64
290097,note_off,68,0,11,,,,,,,,,,,,,,,,11,,,39,64
290101,note_off,73,0,8,,,,,,,,,,,,,,,,7,,,51,64
290105,note_off,94,0,2,,,,,,,,,,,,,,,,1,,,70,64
290115,note_off,87,0,12,,,,,,,,,,,,,,,,12,,,51,64
290141,note_on,36,0,2,,,,,,,,,,,,,,,,1,,,72,101
290146,note_on,49,0,15,,,,,,,,,,,,,,,,15,,,49,81
290147,note_on,50,0,11,,,,,,,,,,,,,,,,11,,,37,98
290149,note_on,140,0,5,,,,,,,,,,,,,,,,4,,,63,57
290150,note_on,35,0,12,,,,,,,,,,,,,,,,12,,,49,127
290150,note_on,49,0,8,,,,,,,,,,,,,,,,7,,,49,92
290150,note_on,147,0,3,,,,,,,,,,,,,,,,2,,,77,69
290158,note_on,133,0,14,,,,,,,,,,,,,,,,14,,,63,82
290160,note_on,163,0,4,,,,,,,,,,,,,,,,3,,,69,80
290219,note_off,73,0,15,,,,,,,,,,,,,,,,15,,,49,64
290221,note_off,80,0,2,,,,,,,,,,,,,,,,1,,,72,64
290223,note_off,73,0,8,,,,,,,,,,,,,,,,7,,,49,64
290223,note_off,76,0,11,,,,,,,,,,,,,,,,11,,,37,64
290237,note_off,87,0,12,,,,,,,,,,,,,,,,12,,,49,64
290239,note_off,90,0,5,,,,,,,,,,,,,,,,4,,,63,64
290242,note_off,92,0,3,,,,,,,,,,,,,,,,2,,,77,64
290242,note_off,82,0,4,,,,,,,,,,,,,,,,3,,,69,64
290248,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,57,64
290248,note_off,11,0,12,,,,,,,,,,,,,,,,12,,,65,64
290248,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,60,64
290252,note_off,94,0,14,,,,,,,,,,,,,,,,14,,,63,64
290262,note_on,41,0,2,,,,,,,,,,,,,,,,1,,,69,88
290263,note_on,40,0,8,,,,,,,,,,,,,,,,7,,,48,72
290267,note_on,44,0,11,,,,,,,,,,,,,,,,11,,,36,78
290269,note_on,50,0,15,,,,,,,,,,,,,,,,15,,,48,84
290271,note_on,23,0,12,,,,,,,,,,,,,,,,12,,,48,127
290327,note_off,64,0,8,,,,,,,,,,,,,,,,7,,,48,64
290327,note_off,58,0,15,,,,,,,,,,,,,,,,15,,,48,64
290328,note_off,61,0,11,,,,,,,,,,,,,,,,11,,,36,64
290339,note_off,77,0,2,,,,,,,,,,,,,,,,1,,,69,64
290346,note_off,75,0,12,,,,,,,,,,,,,,,,12,,,48,64
290393,note_on,66,0,15,,,,,,,,,,,,,,,,15,,,46,81
290394,note_on,67,0,8,,,,,,,,,,,,,,,,7,,,46,51
290394,note_on,4469,0,13,,,,,,,,,,,,,,,,13,,,70,63
290394,note_on,55,0,2,,,,,,,,,,,,,,,,1,,,70,72
290394,note_on,48,0,12,,,,,,,,,,,,,,,,12,,,46,127
290395,note_on,143,0,14,,,,,,,,,,,,,,,,14,,,61,98
290399,note_on,71,0,11,,,,,,,,,,,,,,,,11,,,34,77
290400,note_on,161,0,5,,,,,,,,,,,,,,,,4,,,61,121
290400,note_on,28668,0,6,,,,,,,,,,,,,,,,5,,,61,101
290404,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,58,127
290404,note_on,10,0,12,,,,,,,,,,,,,,,,12,,,65,127
290404,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,61,127
290503,note_off,103,0,5,,,,,,,,,,,,,,,,4,,,61,64
290516,note_on,13,0,5,,,,,,,,,,,,,,,,4,,,60,91
290545,note_off,150,0,14,,,,,,,,,,,,,,,,14,,,61,64
290550,note_off,156,0,2,,,,,,,,,,,,,,,,1,,,70,64
290554,note_off,160,0,13,,,,,,,,,,,,,,,,13,,,70,64
290565,note_off,165,0,6,,,,,,,,,,,,,,,,5,,,61,64
290586,note_off,193,0,15,,,,,,,,,,,,,,,,15,,,46,64
290612,note_off,208,0,12,,,,,,,,,,,,,,,,12,,,46,64
290612,note_off,96,0,5,,,,,,,,,,,,,,,,4,,,60,64
290629,note_off,230,0,11,,,,,,,,,,,,,,,,11,,,34,64
290633,note_on,21,0,5,,,,,,,,,,,,,,,,4,,,58,91
290636,note_on,82,0,13,,,,,,,,,,,,,,,,13,,,73,76
290639,note_on,94,0,14,,,,,,,,,,,,,,,,14,,,65,102
290641,note_on,76,0,6,,,,,,,,,,,,,,,,5,,,65,99
290645,note_off,251,0,8,,,,,,,,,,,,,,,,7,,,46,64
290646,note_on,96,0,2,,,,,,,,,,,,,,,,1,,,73,84
290712,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,58,64
290712,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,61,64
290712,note_off,100,0,12,,,,,,,,,,,,,,,,12,,,65,64
290718,note_off,72,0,2,,,,,,,,,,,,,,,,1,,,73,64
290730,note_off,89,0,6,,,,,,,,,,,,,,,,5,,,65,64
290734,note_off,98,0,13,,,,,,,,,,,,,,,,13,,,73,64
290734,note_off,95,0,14,,,,,,,,,,,,,,,,14,,,65,64
290734,note_off,101,0,5,,,,,,,,,,,,,,,,4,,,58,64
290749,note_on,15,0,5,,,,,,,,,,,,,,,,4,,,60,110
290830,note_off,81,0,5,,,,,,,,,,,,,,,,4,,,60,64
290869,note_on,135,0,13,,,,,,,,,,,,,,,,13,,,77,62
290870,note_on,152,0,2,,,,,,,,,,,,,,,,1,,,77,72
290871,note_on,41,0,5,,,,,,,,,,,,,,,,4,,,61,118
290875,note_on,145,0,6,,,,,,,,,,,,,,,,5,,,70,87
290877,note_on,143,0,14,,,,,,,,,,,,,,,,14,,,70,91
290938,note_off,68,0,2,,,,,,,,,,,,,,,,1,,,77,64
290948,note_off,73,0,6,,,,,,,,,,,,,,,,5,,,70,64
290964,note_off,93,0,5,,,,,,,,,,,,,,,,4,,,61,64
290967,note_off,98,0,13,,,,,,,,,,,,,,,,13,,,77,64
290979,note_on,15,0,5,,,,,,,,,,,,,,,,4,,,63,95
290984,note_off,107,0,14,,,,,,,,,,,,,,,,14,,,70,64
291068,note_off,89,0,5,,,,,,,,,,,,,,,,4,,,63,64
291115,note_on,47,0,5,,,,,,,,,,,,,,,,4,,,65,121
291115,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,60,127
291115,note_on,470,0,8,,,,,,,,,,,,,,,,7,,,41,51
291115,note_on,403,0,12,,,,,,,,,,,,,,,,12,,,41,127
291116,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,65,127
291117,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,57,127
291118,note_on,170,0,6,,,,,,,,,,,,,,,,5,,,60,102
291118,note_on,134,0,14,,,,,,,,,,,,,,,,14,,,60,102
291119,note_on,152,0,13,,,,,,,,,,,,,,,,13,,,69,59
291119,note_on,490,0,11,,,,,,,,,,,,,,,,11,,,29,80
291121,note_on,535,0,15,,,,,,,,,,,,,,,,15,,,41,73
291125,note_on,187,0,2,,,,,,,,,,,,,,,,1,,,69,69
291223,note_off,108,0,5,,,,,,,,,,,,,,,,4,,,65,64
291233,note_on,10,0,5,,,,,,,,,,,,,,,,4,,,66,99
291254,note_off,135,0,13,,,,,,,,,,,,,,,,13,,,69,64
291274,note_off,149,0,2,,,,,,,,,,,,,,,,1,,,69,64
291282,note_off,161,0,15,,,,,,,,,,,,,,,,15,,,41,64
291283,note_off,165,0,14,,,,,,,,,,,,,,,,14,,,60,64
291288,note_off,170,0,6,,,,,,,,,,,,,,,,5,,,60,64
291321,note_off,204,0,12,,,,,,,,,,,,,,,,12,,,41,64
291328,note_off,95,0,5,,,,,,,,,,,,,,,,4,,,66,64
291342,note_off,223,0,11,,,,,,,,,,,,,,,,11,,,29,64
291353,note_on,25,0,5,,,,,,,,,,,,,,,,4,,,65,100
291356,note_off,241,0,8,,,,,,,,,,,,,,,,7,,,41,64
291360,note_on,106,0,13,,,,,,,,,,,,,,,,13,,,72,66
291361,note_on,78,0,14,,,,,,,,,,,,,,,,14,,,63,77
291362,note_on,74,0,6,,,,,,,,,,,,,,,,5,,,63,81
291364,note_on,90,0,2,,,,,,,,,,,,,,,,1,,,72,78
291423,note_off,102,0,12,,,,,,,,,,,,,,,,12,,,60,64
291428,note_off,5,0,12,,,,,,,,,,,,,,,,12,,,65,64
291428,note_off,75,0,5,,,,,,,,,,,,,,,,4,,,65,64
291431,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,57,64
291436,note_off,72,0,2,,,,,,,,,,,,,,,,1,,,72,64
291437,note_off,75,0,6,,,,,,,,,,,,,,,,5,,,63,64
291450,note_off,90,0,13,,,,,,,,,,,,,,,,13,,,72,64
291456,note_off,95,0,14,,,,,,,,,,,,,,,,14,,,63,64
291471,note_on,43,0,5,,,,,,,,,,,,,,,,4,,,63,113
291555,note_off,84,0,5,,,,,,,,,,,,,,,,4,,,63,64
291589,note_on,139,0,13,,,,,,,,,,,,,,,,13,,,77,60
291590,note_on,35,0,5,,,,,,,,,,,,,,,,4,,,61,118
291593,note_on,157,0,2,,,,,,,,,,,,,,,,1,,,77,78
291595,note_on,139,0,14,,,,,,,,,,,,,,,,14,,,69,102
291597,note_on,160,0,6,,,,,,,,,,,,,,,,5,,,69,91
291660,note_off,70,0,5,,,,,,,,,,,,,,,,4,,,61,64
291663,note_off,70,0,2,,,,,,,,,,,,,,,,1,,,77,64
291670,note_off,73,0,6,,,,,,,,,,,,,,,,5,,,69,64
291674,note_off,85,0,13,,,,,,,,,,,,,,,,13,,,77,64
291679,note_off,84,0,14,,,,,,,,,,,,,,,,14,,,69,64
291697,note_on,37,0,5,,,,,,,,,,,,,,,,4,,,60,95
291772,note_off,75,0,5,,,,,,,,,,,,,,,,4,,,60,64
291831,note_on,157,0,13,,,,,,,,,,,,,,,,13,,,70,76
291834,note_on,62,0,5,,,,,,,,,,,,,,,,4,,,61,88
291834,note_on,403,0,12,,,,,,,,,,,,,,,,12,,,46,127
291834,note_on,478,0,8,,,,,,,,,,,,,,,,7,,,46,52
291836,note_on,554,0,15,,,,,,,,,,,,,,,,15,,,46,81
291840,note_on,498,0,11,,,,,,,,,,,,,,,,11,,,34,77
291840,note_on,161,0,14,,,,,,,,,,,,,,,,14,,,58,102
291840,note_on,177,0,2,,,,,,,,,,,,,,,,1,,,70,84
291841,note_on,171,0,6,,,,,,,,,,,,,,,,5,,,58,120
291843,note_on,9,0,12,,,,,,,,,,,,,,,,12,,,65,127
291843,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,61,127
291844,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,58,127
291942,note_off,102,0,14,,,,,,,,,,,,,,,,14,,,58,64
291955,note_on,0,0,6,,,,,,,,,,,,,,,,5,,,57,94
291955,note_off,114,0,6,,,,,,,,,,,,,,,,5,,,58,64
291958,note_on,16,0,14,,,,,,,,,,,,,,,,14,,,57,102
291980,note_off,149,0,13,,,,,,,,,,,,,,,,13,,,70,64
291983,note_off,149,0,5,,,,,,,,,,,,,,,,4,,,61,64
292014,note_off,174,0,2,,,,,,,,,,,,,,,,1,,,70,64
292032,note_off,196,0,15,,,,,,,,,,,,,,,,15,,,46,64
292040,note_off,82,0,14,,,,,,,,,,,,,,,,14,,,57,64
292040,note_off,85,0,6,,,,,,,,,,,,,,,,5,,,57,64
292050,note_off,206,0,12,,,,,,,,,,,,,,,,12,,,46,64
292071,note_on,91,0,13,,,,,,,,,,,,,,,,13,,,73,76
292073,note_on,33,0,6,,,,,,,,,,,,,,,,5,,,58,94
292075,note_on,35,0,14,,,,,,,,,,,,,,,,14,,,58,91
292076,note_on,93,0,5,,,,,,,,,,,,,,,,4,,,65,86
292082,note_off,242,0,11,,,,,,,,,,,,,,,,11,,,34,64
292083,note_off,249,0,8,,,,,,,,,,,,,,,,7,,,46,64
292090,note_on,76,0,2,,,,,,,,,,,,,,,,1,,,73,84
292134,note_off,84,0,12,,,,,,,,,,,,,,,,12,,,61,64
292137,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,65,64
292138,note_off,1,0,12,,,,,,,,,,,,,,,,12,,,58,64
292146,note_off,70,0,5,,,,,,,,,,,,,,,,4,,,65,64
292147,note_off,76,0,13,,,,,,,,,,,,,,,,13,,,73,64
292159,note_off,84,0,14,,,,,,,,,,,,,,,,14,,,58,64
292168,note_off,78,0,2,,,,,,,,,,,,,,,,1,,,73,64
292169,note_off,96,0,6,,,,,,,,,,,,,,,,5,,,58,64
292194,note_on,25,0,6,,,,,,,,,,,,,,,,5,,,60,101
292195,note_on,36,0,14,,,,,,,,,,,,,,,,14,,,60,112
292270,note_off,75,0,14,,,,,,,,,,,,,,,,14,,,60,64
292272,note_off,78,0,6,,,,,,,,,,,,,,,,5,,,60,64
292301,note_on,154,0,13,,,,,,,,,,,,,,,,13,,,77,65
292311,note_on,165,0,5,,,,,,,,,,,,,,,,4,,,70,86
292311,note_on,143,0,2,,,,,,,,,,,,,,,,1,,,77,80
292312,note_on,40,0,6,,,,,,,,,,,,,,,,5,,,61,121
292315,note_on,45,0,14,,,,,,,,,,,,,,,,14,,,61,87
292390,note_off,89,0,13,,,,,,,,,,,,,,,,13,,,77,64
292390,note_off,79,0,5,,,,,,,,,,,,,,,,4,,,70,64
292397,note_off,82,0,14,,,,,,,,,,,,,,,,14,,,61,64
292400,note_off,89,0,2,,,,,,,,,,,,,,,,1,,,77,64
292405,note_off,93,0,6,,,,,,,,,,,,,,,,5,,,61,64
292427,note_on,22,0,6,,,,,,,,,,,,,,,,5,,,63,97
292433,note_on,36,0,14,,,,,,,,,,,,,,,,14,,,63,102
292503,note_off,76,0,6,,,,,,,,,,,,,,,,5,,,63,64
292512,note_off,79,0,14,,,,,,,,,,,,,,,,14,,,63,64
292554,note_on,522,0,15,,,,,,,,,,,,,,,,15,,,53,69
292554,note_on,154,0,2,,,,,,,,,,,,,,,,1,,,65,92
292555,note_on,472,0,8,,,,,,,,,,,,,,,,7,,,53,51
292555,note_on,417,0,12,,,,,,,,,,,,,,,,12,,,53,127
292555,note_on,473,0,11,,,,,,,,,,,,,,,,11,,,41,78
292557,note_on,45,0,14,,,,,,,,,,,,,,,,14,,,65,117
292557,note_on,167,0,5,,,,,,,,,,,,,,,,4,,,69,121
292557,note_on,54,0,6,,,,,,,,,,,,,,,,5,,,65,117
292560,note_on,170,0,13,,,,,,,,,,,,,,,,13,,,65,63
292564,note_on,9,0,12,,,,,,,,,,,,,,,,12,,,60,127
292565,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,65,127
292566,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,57,127
292642,note_off,85,0,14,,,,,,,,,,,,,,,,14,,,65,64
292646,note_off,89,0,5,,,,,,,,,,,,,,,,4,,,69,64
292673,note_on,27,0,5,,,,,,,,,,,,,,,,4,,,70,101
292676,note_on,34,0,14,,,,,,,,,,,,,,,,14,,,66,98
292677,note_on,120,0,6,,,,,,,,,,,,,,,,5,,,66,91
292685,note_off,8,0,6,,,,,,,,,,,,,,,,5,,,65,64
292696,note_off,136,0,13,,,,,,,,,,,,,,,,13,,,65,64
292702,note_off,148,0,2,,,,,,,,,,,,,,,,1,,,65,64
292728,note_off,174,0,15,,,,,,,,,,,,,,,,15,,,53,64
292766,note_off,90,0,14,,,,,,,,,,,,,,,,14,,,66,64
292767,note_off,82,0,6,,,,,,,,,,,,,,,,5,,,66,64
292767,note_off,201,0,12,,,,,,,,,,,,,,,,12,,,53,64
292774,note_off,101,0,5,,,,,,,,,,,,,,,,4,,,70,64
292793,note_on,27,0,14,,,,,,,,,,,,,,,,14,,,65,91
292793,note_on,97,0,13,,,,,,,,,,,,,,,,13,,,72,70
292793,note_on,19,0,5,,,,,,,,,,,,,,,,4,,,69,94
292794,note_on,92,0,2,,,,,,,,,,,,,,,,1,,,72,83
292795,note_on,28,0,6,,,,,,,,,,,,,,,,5,,,65,94
292799,note_off,244,0,11,,,,,,,,,,,,,,,,11,,,41,64
292801,note_off,246,0,8,,,,,,,,,,,,,,,,7,,,53,64
292842,note_off,75,0,12,,,,,,,,,,,,,,,,12,,,60,64
292846,note_off,4,0,12,,,,,,,,,,,,,,,,12,,,65,64
292848,note_off,2,0,12,,,,,,,,,,,,,,,,12,,,57,64
292868,note_off,75,0,14,,,,,,,,,,,,,,,,14,,,65,64
292871,note_off,76,0,6,,,,,,,,,,,,,,,,5,,,65,64
292875,note_off,81,0,2,,,,,,,,,,,,,,,,1,,,72,64
292881,note_off,88,0,13,,,,,,,,,,,,,,,,13,,,72,64
292887,note_off,94,0,5,,,,,,,,,,,,,,,,4,,,69,64
292907,note_on,20,0,5,,,,,,,,,,,,,,,,4,,,67,107
292909,note_on,38,0,6,,,,,,,,,,,,,,,,5,,,63,105
292913,note_on,45,0,14,,,,,,,,,,,,,,,,14,,,63,81
292992,note_off,83,0,6,,,,,,,,,,,,,,,,5,,,63,64
292996,note_off,83,0,14,,,,,,,,,,,,,,,,14,,,63,64
293003,note_off,96,0,5,,,,,,,,,,,,,,,,4,,,67,64
293030,note_on,27,0,5,,,,,,,,,,,,,,,,4,,,65,111
293031,note_on,39,0,6,,,,,,,,,,,,,,,,5,,,61,115
293032,note_on,36,0,14,,,,,,,,,,,,,,,,14,,,61,85
293032,note_on,151,0,13,,,,,,,,,,,,,,,,13,,,77,70
293035,note_on,160,0,2,,,,,,,,,,,,,,,,1,,,77,80
293103,note_off,73,0,5,,,,,,,,,,,,,,,,4,,,65,64
293115,note_off,83,0,13,,,,,,,,,,,,,,,,13,,,77,64
293122,note_off,91,0,6,,,,,,,,,,,,,,,,5,,,61,64
293123,note_off,91,0,14,,,,,,,,,,,,,,,,14,,,61,64
293125,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,77,64
