tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,pitch,note,velocity
553672,note_on,,,,,232,0,2,,,,,,1,,,73,0
553680,note_on,,,,,0,0,4,,,,,,3,,,42,94
553680,note_on,,,,,24,0,4,,,,,,3,,,55,0
553680,note_on,,,,,8,0,2,,,,,,1,,,73,106
553680,note_on,,,,,0,0,2,,,,,,1,,,70,106
553680,note_on,,,,,0,0,2,,,,,,1,,,64,106
553680,note_on,,,,,120,0,1,,,,,,0,,,76,0
553800,note_on,,,,,120,0,1,,,,,,0,,,76,106
553800,note_on,,,,,120,0,4,,,,,,3,,,54,94
553896,note_on,,,,,96,0,4,,,,,,3,,,42,0
553912,note_on,,,,,232,0,2,,,,,,1,,,64,0
553912,note_on,,,,,0,0,2,,,,,,1,,,73,0
553912,note_on,,,,,0,0,2,,,,,,1,,,70,0
553920,note_on,,,,,0,0,2,,,,,,1,,,73,107
553920,note_on,,,,,0,0,2,,,,,,1,,,70,107
553920,note_on,,,,,8,0,2,,,,,,1,,,64,107
553920,note_on,,,,,0,0,4,,,,,,3,,,42,94
553920,note_on,,,,,24,0,4,,,,,,3,,,54,0
553920,note_on,,,,,120,0,1,,,,,,0,,,76,0
554040,note_on,,,,,120,0,4,,,,,,3,,,54,95
554040,note_on,,,,,120,0,1,,,,,,0,,,76,107
554136,note_on,,,,,96,0,4,,,,,,3,,,42,0
554152,note_on,,,,,0,0,2,,,,,,1,,,73,0
554152,note_on,,,,,232,0,2,,,,,,1,,,70,0
554152,note_on,,,,,0,0,2,,,,,,1,,,64,0
554160,note_on,,,,,24,0,4,,,,,,3,,,54,0
554160,note_on,,,,,0,0,4,,,,,,3,,,41,95
554160,note_on,,,,,8,0,2,,,,,,1,,,64,107
554160,note_on,,,,,0,0,2,,,,,,1,,,70,107
554160,note_on,,,,,0,0,2,,,,,,1,,,73,107
554160,note_on,,,,,120,0,1,,,,,,0,,,76,0
554280,note_on,,,,,120,0,1,,,,,,0,,,76,107
554280,note_on,,,,,120,0,4,,,,,,3,,,53,95
554376,note_on,,,,,96,0,4,,,,,,3,,,41,0
554392,note_on,,,,,0,0,2,,,,,,1,,,70,0
554392,note_on,,,,,232,0,2,,,,,,1,,,73,0
554392,note_on,,,,,0,0,2,,,,,,1,,,64,0
554400,note_on,,,,,0,0,2,,,,,,1,,,73,107
554400,note_on,,,,,120,0,1,,,,,,0,,,76,0
554400,note_on,,,,,0,0,2,,,,,,1,,,70,107
554400,note_on,,,,,24,0,4,,,,,,3,,,53,0
554400,note_on,,,,,0,0,4,,,,,,3,,,41,95
554400,note_on,,,,,8,0,2,,,,,,1,,,64,107
554520,note_on,,,,,120,0,4,,,,,,3,,,53,95
554520,note_on,,,,,120,0,1,,,,,,0,,,76,107
554616,note_on,,,,,96,0,4,,,,,,3,,,41,0
554632,note_on,,,,,0,0,2,,,,,,1,,,64,0
554632,note_on,,,,,0,0,2,,,,,,1,,,73,0
554632,note_on,,,,,232,0,2,,,,,,1,,,70,0
554640,note_on,,,,,8,0,2,,,,,,1,,,63,107
554640,note_on,,,,,0,0,2,,,,,,1,,,60,107
554640,note_on,,,,,120,0,1,,,,,,0,,,76,0
554640,note_on,,,,,24,0,4,,,,,,3,,,53,0
554640,note_on,,,,,0,0,4,,,,,,3,,,29,95
554760,note_on,,,,,120,0,4,,,,,,3,,,41,95
554760,note_on,,,,,120,0,1,,,,,,0,,,69,108
554868,note_on,,,,,108,0,4,,,,,,3,,,29,0
554872,note_on,,,,,232,0,2,,,,,,1,,,60,0
554872,note_on,,,,,0,0,2,,,,,,1,,,63,0
554880,note_on,,,,,0,0,2,,,,,,1,,,63,108
554880,note_on,,,,,0,0,4,,,,,,3,,,29,96
554880,note_on,,,,,8,0,2,,,,,,1,,,60,108
554880,note_on,,,,,12,0,4,,,,,,3,,,41,0
554880,note_on,,,,,120,0,1,,,,,,0,,,69,0
555000,set_tempo,,,,,1800,1,0,,441176,,,,,,,,
555000,note_on,,,,,120,0,1,,,,,,0,,,69,108
555000,note_on,,,,,120,0,4,,,,,,3,,,41,96
555108,note_on,,,,,108,0,4,,,,,,3,,,29,0
555112,note_on,,,,,232,0,2,,,,,,1,,,63,0
555112,note_on,,,,,0,0,2,,,,,,1,,,60,0
555120,note_on,,,,,120,0,1,,,,,,0,,,69,0
555120,note_on,,,,,0,0,1,,,,,,0,,,70,108
555120,set_tempo,,,,,120,1,0,,428571,,,,,,,,
555120,note_on,,,,,8,0,2,,,,,,1,,,61,108
555120,note_on,,,,,0,0,2,,,,,,1,,,58,108
555120,note_on,,,,,0,0,4,,,,,,3,,,34,96
555120,note_on,,,,,12,0,4,,,,,,3,,,41,0
555240,note_on,,,,,120,0,4,,,,,,3,,,46,96
555348,note_on,,,,,108,0,4,,,,,,3,,,34,0
555360,note_on,,,,,12,0,4,,,,,,3,,,46,0
555360,note_on,,,,,0,0,4,,,,,,3,,,34,96
555360,note_on,,,,,240,0,2,,,,,,1,,,58,0
555360,note_on,,,,,0,0,2,,,,,,1,,,61,0
555360,note_on,,,,,240,0,1,,,,,,0,,,70,0
555480,note_on,,,,,120,0,4,,,,,,3,,,46,96
555588,note_on,,,,,108,0,4,,,,,,3,,,34,0
555600,note_on,,,,,0,0,2,,,,,,1,,,73,109
555600,note_on,,,,,0,0,2,,,,,,1,,,64,109
555600,note_on,,,,,240,0,2,,,,,,1,,,70,109
555600,note_on,,,,,240,0,1,,,,,,0,,,76,109
555600,note_on,,,,,0,0,4,,,,,,3,,,30,96
555600,note_on,,,,,12,0,4,,,,,,3,,,46,0
555720,note_on,,,,,120,0,4,,,,,,3,,,42,97
555828,note_on,,,,,108,0,4,,,,,,3,,,30,0
555840,note_on,,,,,0,0,4,,,,,,3,,,30,97
555840,note_on,,,,,12,0,4,,,,,,3,,,42,0
555840,note_on,,,,,0,0,2,,,,,,1,,,64,0
555840,note_on,,,,,240,0,1,,,,,,0,,,76,0
555840,note_on,,,,,0,0,2,,,,,,1,,,70,0
555840,note_on,,,,,240,0,2,,,,,,1,,,73,0
555960,set_tempo,,,,,840,1,0,,447761,,,,,,,,
555960,note_on,,,,,120,0,4,,,,,,3,,,42,97
556068,note_on,,,,,108,0,4,,,,,,3,,,30,0
556080,note_on,,,,,12,0,4,,,,,,3,,,42,0
556080,note_on,,,,,0,0,4,,,,,,3,,,29,97
556080,set_tempo,,,,,120,1,0,,428571,,,,,,,,
556080,note_on,,,,,240,0,1,,,,,,0,,,77,120
556080,note_on,,,,,240,0,2,,,,,,1,,,70,120
556080,note_on,,,,,0,0,2,,,,,,1,,,65,120
556080,note_on,,,,,0,0,2,,,,,,1,,,73,120
556200,note_on,,,,,120,0,4,,,,,,3,,,41,97
556308,note_on,,,,,108,0,4,,,,,,3,,,29,0
556320,note_on,,,,,12,0,4,,,,,,3,,,41,0
556320,note_on,,,,,0,0,4,,,,,,3,,,29,97
556440,note_on,,,,,120,0,4,,,,,,3,,,41,98
556548,note_on,,,,,108,0,4,,,,,,3,,,29,0
556560,note_on,,,,,12,0,4,,,,,,3,,,41,0
556560,note_on,,,,,0,0,4,,,,,,3,,,29,98
556680,note_on,,,,,120,0,4,,,,,,3,,,41,98
556788,note_on,,,,,108,0,4,,,,,,3,,,29,0
556800,note_on,,,,,0,0,2,,,,,,1,,,65,0
556800,note_on,,,,,720,0,2,,,,,,1,,,73,0
556800,note_on,,,,,0,0,2,,,,,,1,,,70,0
556800,note_on,,,,,0,0,1,,,,,,0,,,69,110
556800,note_on,,,,,720,0,1,,,,,,0,,,77,0
556800,note_on,,,,,0,0,4,,,,,,3,,,29,98
556800,note_on,,,,,12,0,4,,,,,,3,,,41,0
556800,note_on,,,,,0,0,2,,,,,,1,,,57,110
556920,note_on,,,,,120,0,2,,,,,,1,,,57,0
556920,note_on,,,,,120,0,1,,,,,,0,,,69,0
556920,note_on,,,,,120,0,4,,,,,,3,,,41,98
557028,note_on,,,,,108,0,4,,,,,,3,,,29,0
557040,note_on,,,,,120,0,1,,,,,,0,,,70,110
557040,note_on,,,,,120,0,2,,,,,,1,,,58,110
557040,note_on,,,,,12,0,4,,,,,,3,,,41,0
557040,note_on,,,,,0,0,4,,,,,,3,,,34,98
557160,note_on,,,,,120,0,4,,,,,,3,,,46,98
557268,note_on,,,,,108,0,4,,,,,,3,,,34,0
557280,note_on,,,,,12,0,4,,,,,,3,,,46,0
557280,note_on,,,,,240,0,1,,,,,,0,,,70,0
557280,note_on,,,,,240,0,2,,,,,,1,,,58,0
557280,note_on,,,,,0,0,4,,,,,,3,,,34,99
557400,note_on,,,,,120,0,4,,,,,,3,,,46,99
557508,note_on,,,,,108,0,4,,,,,,3,,,34,0
557520,note_on,,,,,12,0,4,,,,,,3,,,46,0
557520,note_on,,,,,0,0,4,,,,,,3,,,30,99
557520,note_on,,,,,240,0,2,,,,,,1,,,85,111
557520,note_on,,,,,0,0,2,,,,,,1,,,82,111
557520,note_on,,,,,0,0,2,,,,,,1,,,76,111
557520,note_on,,,,,240,0,1,,,,,,0,,,88,111
557640,note_on,,,,,120,0,4,,,,,,3,,,42,99
557748,note_on,,,,,108,0,4,,,,,,3,,,30,0
557760,note_on,,,,,0,0,2,,,,,,1,,,76,0
557760,note_on,,,,,240,0,2,,,,,,1,,,82,0
557760,note_on,,,,,0,0,2,,,,,,1,,,85,0
557760,note_on,,,,,240,0,1,,,,,,0,,,88,0
557760,note_on,,,,,0,0,4,,,,,,3,,,30,99
557760,note_on,,,,,12,0,4,,,,,,3,,,42,0
557880,note_on,,,,,120,0,4,,,,,,3,,,42,99
557880,set_tempo,,,,,1800,1,0,,447761,,,,,,,,
557988,note_on,,,,,108,0,4,,,,,,3,,,30,0
558000,note_on,,,,,0,0,2,,,,,,1,,,85,120
558000,note_on,,,,,240,0,2,,,,,,1,,,77,120
558000,note_on,,,,,0,0,2,,,,,,1,,,82,120
558000,set_tempo,,,,,120,1,0,,428571,,,,,,,,
558000,note_on,,,,,240,0,1,,,,,,0,,,89,120
558000,note_on,,,,,0,0,4,,,,,,3,,,29,99
558000,note_on,,,,,12,0,4,,,,,,3,,,42,0
558120,note_on,,,,,120,0,4,,,,,,3,,,41,100
558228,note_on,,,,,108,0,4,,,,,,3,,,29,0
558240,note_on,,,,,0,0,4,,,,,,3,,,29,100
558240,note_on,,,,,12,0,4,,,,,,3,,,41,0
558360,note_on,,,,,120,0,4,,,,,,3,,,41,100
558468,note_on,,,,,108,0,4,,,,,,3,,,29,0
558480,note_on,,,,,12,0,4,,,,,,3,,,41,0
558480,note_on,,,,,0,0,4,,,,,,3,,,29,100
558600,note_on,,,,,120,0,4,,,,,,3,,,41,100
558708,note_on,,,,,108,0,4,,,,,,3,,,29,0
558720,note_on,,,,,0,0,2,,,,,,1,,,85,0
558720,note_on,,,,,0,0,2,,,,,,1,,,77,0
558720,note_on,,,,,720,0,2,,,,,,1,,,82,0
558720,note_on,,,,,0,0,2,,,,,,1,,,69,112
558720,note_on,,,,,0,0,1,,,,,,0,,,81,112
558720,note_on,,,,,720,0,1,,,,,,0,,,89,0
558720,note_on,,,,,0,0,4,,,,,,3,,,29,100
558720,note_on,,,,,12,0,4,,,,,,3,,,41,0
558840,note_on,,,,,120,0,2,,,,,,1,,,69,0
558840,note_on,,,,,120,0,4,,,,,,3,,,41,100
558840,note_on,,,,,120,0,1,,,,,,0,,,81,0
558936,note_on,,,,,96,0,4,,,,,,3,,,29,0
558960,note_on,,,,,120,0,2,,,,,,1,,,70,113
558960,note_on,,,,,120,0,1,,,,,,0,,,82,113
558960,note_on,,,,,24,0,4,,,,,,3,,,41,0
558960,note_on,,,,,0,0,4,,,,,,3,,,34,101
559080,note_on,,,,,120,0,2,,,,,,1,,,70,0
559080,note_on,,,,,120,0,4,,,,,,3,,,46,101
559080,note_on,,,,,120,0,1,,,,,,0,,,82,0
559176,note_on,,,,,96,0,4,,,,,,3,,,34,0
559200,note_on,,,,,120,0,2,,,,,,1,,,64,120
559200,note_on,,,,,120,0,1,,,,,,0,,,76,120
559200,note_on,,,,,24,0,4,,,,,,3,,,46,0
559200,note_on,,,,,0,0,4,,,,,,3,,,30,113
559320,note_on,,,,,120,0,4,,,,,,3,,,42,101
559416,note_on,,,,,96,0,4,,,,,,3,,,30,0
559440,note_on,,,,,24,0,4,,,,,,3,,,42,0
559440,note_on,,,,,0,0,4,,,,,,3,,,29,101
559440,note_on,,,,,0,0,2,,,,,,1,,,65,113
559440,note_on,,,,,240,0,2,,,,,,1,,,64,0
559440,note_on,,,,,0,0,1,,,,,,0,,,77,113
559440,note_on,,,,,240,0,1,,,,,,0,,,76,0
559560,note_on,,,,,120,0,4,,,,,,3,,,41,101
559560,note_on,,,,,120,0,2,,,,,,1,,,65,0
559560,note_on,,,,,120,0,1,,,,,,0,,,77,0
559656,note_on,,,,,96,0,4,,,,,,3,,,29,0
559680,note_on,,,,,0,0,4,,,,,,3,,,29,101
559680,note_on,,,,,120,0,2,,,,,,1,,,57,114
559680,note_on,,,,,24,0,4,,,,,,3,,,41,0
559680,note_on,,,,,120,0,1,,,,,,0,,,69,114
559800,note_on,,,,,120,0,4,,,,,,3,,,41,102
559800,note_on,,,,,120,0,1,,,,,,0,,,69,0
559800,note_on,,,,,120,0,2,,,,,,1,,,57,0
559896,note_on,,,,,96,0,4,,,,,,3,,,29,0
559920,note_on,,,,,120,0,1,,,,,,0,,,70,114
559920,note_on,,,,,0,0,4,,,,,,3,,,34,102
559920,note_on,,,,,120,0,2,,,,,,1,,,58,114
559920,note_on,,,,,24,0,4,,,,,,3,,,41,0
560040,note_on,,,,,120,0,2,,,,,,1,,,58,0
560040,note_on,,,,,120,0,1,,,,,,0,,,70,0
560040,note_on,,,,,120,0,4,,,,,,3,,,46,102
560136,note_on,,,,,96,0,4,,,,,,3,,,34,0
560160,set_tempo,,,,,2160,1,0,,428571,,,,,,,,
560160,note_on,,,,,0,0,4,,,,,,3,,,30,112
560160,note_on,,,,,120,0,1,,,,,,0,,,88,121
560160,note_on,,,,,24,0,4,,,,,,3,,,46,0
560160,note_on,,,,,120,0,2,,,,,,1,,,76,121
560280,note_on,,,,,120,0,4,,,,,,3,,,42,102
560376,note_on,,,,,96,0,4,,,,,,3,,,30,0
560400,note_on,,,,,0,0,4,,,,,,3,,,29,102
560400,note_on,,,,,24,0,4,,,,,,3,,,42,0
560400,note_on,,,,,240,0,1,,,,,,0,,,88,0
560400,note_on,,,,,0,0,1,,,,,,0,,,89,114
560400,note_on,,,,,240,0,2,,,,,,1,,,76,0
560400,note_on,,,,,0,0,2,,,,,,1,,,77,114
560520,note_on,,,,,120,0,2,,,,,,1,,,77,0
560520,note_on,,,,,120,0,4,,,,,,3,,,41,102
560520,note_on,,,,,120,0,1,,,,,,0,,,89,0
560616,note_on,,,,,96,0,4,,,,,,3,,,29,0
560640,note_on,,,,,120,0,2,,,,,,1,,,69,115
560640,note_on,,,,,120,0,1,,,,,,0,,,81,115
560640,note_on,,,,,24,0,4,,,,,,3,,,41,0
560640,note_on,,,,,0,0,4,,,,,,3,,,29,103
560760,note_on,,,,,120,0,2,,,,,,1,,,69,0
560760,note_on,,,,,120,0,1,,,,,,0,,,81,0
560760,note_on,,,,,120,0,4,,,,,,3,,,41,103
560856,note_on,,,,,96,0,4,,,,,,3,,,29,0
560880,note_on,,,,,120,0,1,,,,,,0,,,82,115
560880,note_on,,,,,120,0,2,,,,,,1,,,70,115
560880,note_on,,,,,0,0,4,,,,,,3,,,34,103
560880,note_on,,,,,24,0,4,,,,,,3,,,41,0
561000,note_on,,,,,120,0,4,,,,,,3,,,46,103
561000,note_on,,,,,120,0,2,,,,,,1,,,70,0
561000,note_on,,,,,120,0,1,,,,,,0,,,82,0
561096,note_on,,,,,96,0,4,,,,,,3,,,34,0
561120,note_on,,,,,120,0,1,,,,,,0,,,76,121
561120,set_tempo,,,,,960,1,0,,428571,,,,,,,,
561120,note_on,,,,,0,0,4,,,,,,3,,,30,114
561120,note_on,,,,,24,0,4,,,,,,3,,,46,0
561120,note_on,,,,,120,0,2,,,,,,1,,,64,121
561240,note_on,,,,,120,0,4,,,,,,3,,,42,103
561336,note_on,,,,,96,0,4,,,,,,3,,,30,0
561360,note_on,,,,,24,0,4,,,,,,3,,,42,0
561360,note_on,,,,,0,0,4,,,,,,3,,,29,103
561360,note_on,,,,,240,0,2,,,,,,1,,,64,0
561360,note_on,,,,,0,0,2,,,,,,1,,,65,116
561360,note_on,,,,,240,0,1,,,,,,0,,,76,0
561360,note_on,,,,,0,0,1,,,,,,0,,,77,116
561480,note_on,,,,,120,0,2,,,,,,1,,,65,0
561480,note_on,,,,,120,0,4,,,,,,3,,,41,104
561480,note_on,,,,,120,0,1,,,,,,0,,,77,0
561576,note_on,,,,,96,0,4,,,,,,3,,,29,0
561600,note_on,,,,,24,0,4,,,,,,3,,,41,0
561600,note_on,,,,,120,0,1,,,,,,0,,,69,116
561600,note_on,,,,,120,0,2,,,,,,1,,,57,116
561600,note_on,,,,,0,0,4,,,,,,3,,,29,104
561720,note_on,,,,,120,0,2,,,,,,1,,,57,0
561720,note_on,,,,,120,0,4,,,,,,3,,,41,104
561720,note_on,,,,,120,0,1,,,,,,0,,,69,0
561816,note_on,,,,,96,0,4,,,,,,3,,,29,0
561840,note_on,,,,,24,0,4,,,,,,3,,,41,0
561840,note_on,,,,,120,0,1,,,,,,0,,,70,116
561840,note_on,,,,,120,0,2,,,,,,1,,,58,116
561840,note_on,,,,,0,0,4,,,,,,3,,,34,104
561960,note_on,,,,,120,0,1,,,,,,0,,,70,0
561960,note_on,,,,,120,0,2,,,,,,1,,,58,0
561960,note_on,,,,,120,0,4,,,,,,3,,,46,104
562040,set_tempo,,,,,920,1,0,,431655,,,,,,,,
562056,note_on,,,,,96,0,4,,,,,,3,,,34,0
562080,note_on,,,,,120,0,2,,,,,,1,,,76,124
562080,note_on,,,,,120,0,1,,,,,,0,,,88,124
562080,note_on,,,,,0,0,4,,,,,,3,,,30,114
562080,note_on,,,,,24,0,4,,,,,,3,,,46,0
562200,note_on,,,,,120,0,4,,,,,,3,,,42,105
562296,note_on,,,,,96,0,4,,,,,,3,,,30,0
562320,note_on,,,,,24,0,4,,,,,,3,,,42,0
562320,note_on,,,,,0,0,4,,,,,,3,,,29,105
562320,note_on,,,,,0,0,1,,,,,,0,,,89,117
562320,note_on,,,,,240,0,1,,,,,,0,,,88,0
562320,note_on,,,,,240,0,2,,,,,,1,,,76,0
562320,note_on,,,,,0,0,2,,,,,,1,,,77,117
562440,note_on,,,,,120,0,1,,,,,,0,,,89,0
562440,note_on,,,,,120,0,2,,,,,,1,,,77,0
562440,note_on,,,,,120,0,4,,,,,,3,,,41,105
562536,note_on,,,,,96,0,4,,,,,,3,,,29,0
562560,note_on,,,,,24,0,4,,,,,,3,,,41,0
562560,note_on,,,,,0,0,4,,,,,,3,,,29,105
562560,note_on,,,,,120,0,1,,,,,,0,,,81,117
562560,note_on,,,,,120,0,2,,,,,,1,,,69,117
562680,note_on,,,,,120,0,2,,,,,,1,,,69,0
562680,note_on,,,,,120,0,4,,,,,,3,,,41,105
562680,note_on,,,,,120,0,1,,,,,,0,,,81,0
562680,set_tempo,,,,,640,1,0,,465116,,,,,,,,
562776,note_on,,,,,96,0,4,,,,,,3,,,29,0
562800,note_on,,,,,0,0,4,,,,,,3,,,46,105
562800,note_on,,,,,120,0,1,,,,,,0,,,82,125
562800,note_on,,,,,0,0,4,,,,,,3,,,34,105
562800,note_on,,,,,24,0,4,,,,,,3,,,41,0
562800,set_tempo,,,,,120,1,0,,447761,,,,,,,,
562800,note_on,,,,,120,0,2,,,,,,1,,,70,125
562920,note_on,,,,,120,0,2,,,,,,1,,,70,0
562920,note_on,,,,,120,0,1,,,,,,0,,,82,0
563030,set_tempo,,,,,230,1,0,,434783,,,,,,,,
563040,note_on,,,,,0,0,4,,,,,,3,,,34,0
563040,note_on,,,,,120,0,2,,,,,,1,,,70,65
563040,note_on,,,,,240,0,4,,,,,,3,,,46,0
563040,note_on,,,,,120,0,1,,,,,,0,,,82,65
563160,note_on,,,,,120,0,1,,,,,,0,,,82,0
563160,note_on,,,,,120,0,2,,,,,,1,,,70,0
563280,note_on,,,,,120,0,1,,,,,,0,,,82,65
563280,note_on,,,,,120,0,2,,,,,,1,,,70,65
563400,note_on,,,,,120,0,1,,,,,,0,,,82,0
563400,note_on,,,,,120,0,2,,,,,,1,,,70,0
563520,note_on,,,,,120,0,1,,,,,,0,,,82,65
563520,note_on,,,,,120,0,2,,,,,,1,,,70,65
563640,note_on,,,,,120,0,2,,,,,,1,,,70,0
563640,note_on,,,,,120,0,1,,,,,,0,,,82,0
563760,note_on,,,,,120,0,1,,,,,,0,,,82,64
563760,note_on,,,,,120,0,2,,,,,,1,,,70,64
563880,note_on,,,,,120,0,2,,,,,,1,,,70,0
563880,note_on,,,,,120,0,1,,,,,,0,,,82,0
564000,note_on,,,,,120,0,2,,,,,,1,,,70,64
564000,note_on,,,,,120,0,1,,,,,,0,,,82,64
564120,note_on,,,,,120,0,1,,,,,,0,,,82,0
564120,note_on,,,,,120,0,2,,,,,,1,,,70,0
564240,note_on,,,,,120,0,2,,,,,,1,,,70,64
564240,note_on,,,,,120,0,1,,,,,,0,,,82,64
564360,note_on,,,,,120,0,2,,,,,,1,,,70,0
564360,note_on,,,,,120,0,1,,,,,,0,,,82,0
564480,note_on,,,,,120,0,1,,,,,,0,,,82,63
564480,note_on,,,,,0,0,4,,,,,,3,,,63,62
564480,note_on,,,,,1440,0,4,,,,,,3,,,66,62
564480,note_on,,,,,120,0,2,,,,,,1,,,70,63
564600,note_on,,,,,120,0,1,,,,,,0,,,82,0
564600,note_on,,,,,120,0,2,,,,,,1,,,70,0
564720,note_on,,,,,120,0,2,,,,,,1,,,70,63
564720,note_on,,,,,0,0,4,,,,,,3,,,68,62
564720,note_on,,,,,0,0,4,,,,,,3,,,65,62
564720,note_on,,,,,0,0,4,,,,,,3,,,66,0
564720,note_on,,,,,240,0,4,,,,,,3,,,63,0
564720,note_on,,,,,120,0,1,,,,,,0,,,82,63
564840,note_on,,,,,120,0,1,,,,,,0,,,82,0
564840,note_on,,,,,120,0,2,,,,,,1,,,70,0
564960,note_on,,,,,120,0,2,,,,,,1,,,70,63
564960,note_on,,,,,0,0,4,,,,,,3,,,65,62
564960,note_on,,,,,0,0,4,,,,,,3,,,65,0
564960,note_on,,,,,240,0,4,,,,,,3,,,68,0
564960,note_on,,,,,120,0,1,,,,,,0,,,82,63
564960,note_on,,,,,0,0,4,,,,,,3,,,62,62
565080,note_on,,,,,120,0,1,,,,,,0,,,82,0
565080,note_on,,,,,120,0,2,,,,,,1,,,70,0
565200,note_on,,,,,120,0,2,,,,,,1,,,70,62
565200,note_on,,,,,120,0,1,,,,,,0,,,82,62
565200,note_on,,,,,240,0,4,,,,,,3,,,62,0
565200,note_on,,,,,0,0,4,,,,,,3,,,65,0
565200,note_on,,,,,0,0,4,,,,,,3,,,63,61
565200,note_on,,,,,0,0,4,,,,,,3,,,66,61
565320,note_on,,,,,120,0,2,,,,,,1,,,70,0
565320,note_on,,,,,120,0,1,,,,,,0,,,82,0
565356,note_on,,,,,156,0,4,,,,,,3,,,66,0
565356,note_on,,,,,0,0,4,,,,,,3,,,63,0
565440,note_on,,,,,120,0,2,,,,,,1,,,70,62
565440,note_on,,,,,0,0,4,,,,,,3,,,63,61
565440,note_on,,,,,120,0,1,,,,,,0,,,82,62
565440,note_on,,,,,84,0,4,,,,,,3,,,66,61
565560,note_on,,,,,120,0,1,,,,,,0,,,82,0
565560,note_on,,,,,120,0,2,,,,,,1,,,70,0
565680,note_on,,,,,120,0,2,,,,,,1,,,70,62
565680,note_on,,,,,120,0,1,,,,,,0,,,82,62
565680,note_on,,,,,240,0,4,,,,,,3,,,63,0
565680,note_on,,,,,0,0,4,,,,,,3,,,66,0
565680,note_on,,,,,0,0,4,,,,,,3,,,68,61
565680,note_on,,,,,0,0,4,,,,,,3,,,65,61
565800,note_on,,,,,120,0,1,,,,,,0,,,82,0
565800,note_on,,,,,120,0,2,,,,,,1,,,70,0
565920,note_on,,,,,240,0,4,,,,,,3,,,68,0
565920,note_on,,,,,120,0,1,,,,,,0,,,82,61
565920,note_on,,,,,0,0,4,,,,,,3,,,65,60
565920,note_on,,,,,0,0,4,,,,,,3,,,62,60
565920,note_on,,,,,0,0,4,,,,,,3,,,65,0
565920,note_on,,,,,120,0,2,,,,,,1,,,70,61
566040,note_on,,,,,120,0,2,,,,,,1,,,70,0
566040,note_on,,,,,120,0,1,,,,,,0,,,82,0
566160,note_on,,,,,0,0,4,,,,,,3,,,62,0
566160,note_on,,,,,0,0,4,,,,,,3,,,63,60
566160,note_on,,,,,0,0,4,,,,,,3,,,66,60
566160,note_on,,,,,120,0,1,,,,,,0,,,82,61
566160,note_on,,,,,120,0,2,,,,,,1,,,70,61
566160,note_on,,,,,240,0,4,,,,,,3,,,65,0
566280,note_on,,,,,120,0,1,,,,,,0,,,82,0
566280,note_on,,,,,120,0,2,,,,,,1,,,70,0
566316,note_on,,,,,156,0,4,,,,,,3,,,66,0
566316,note_on,,,,,0,0,4,,,,,,3,,,63,0
566400,note_on,,,,,120,0,2,,,,,,1,,,70,61
566400,note_on,,,,,120,0,1,,,,,,0,,,82,61
566400,note_on,,,,,0,0,4,,,,,,3,,,66,60
566400,note_on,,,,,84,0,4,,,,,,3,,,63,60
566520,note_on,,,,,120,0,1,,,,,,0,,,82,0
566520,note_on,,,,,120,0,2,,,,,,1,,,70,0
566640,note_on,,,,,120,0,1,,,,,,0,,,82,60
566640,note_on,,,,,0,0,4,,,,,,3,,,68,59
566640,note_on,,,,,0,0,4,,,,,,3,,,65,59
566640,note_on,,,,,0,0,4,,,,,,3,,,63,0
566640,note_on,,,,,240,0,4,,,,,,3,,,66,0
566640,note_on,,,,,120,0,2,,,,,,1,,,70,60
566760,note_on,,,,,120,0,2,,,,,,1,,,70,0
566760,note_on,,,,,120,0,1,,,,,,0,,,82,0
566880,note_on,,,,,120,0,2,,,,,,1,,,70,60
566880,note_on,,,,,240,0,4,,,,,,3,,,68,0
566880,note_on,,,,,0,0,4,,,,,,3,,,65,59
566880,note_on,,,,,0,0,4,,,,,,3,,,62,59
566880,note_on,,,,,0,0,4,,,,,,3,,,65,0
566880,note_on,,,,,120,0,1,,,,,,0,,,82,60
567000,note_on,,,,,120,0,2,,,,,,1,,,70,0
567000,note_on,,,,,120,0,1,,,,,,0,,,82,0
567120,note_on,,,,,0,0,4,,,,,,3,,,63,58
567120,note_on,,,,,120,0,1,,,,,,0,,,82,60
567120,note_on,,,,,0,0,4,,,,,,3,,,62,0
567120,note_on,,,,,0,0,4,,,,,,3,,,66,58
567120,note_on,,,,,120,0,2,,,,,,1,,,70,60
567120,note_on,,,,,240,0,4,,,,,,3,,,65,0
567240,note_on,,,,,120,0,1,,,,,,0,,,82,0
567240,note_on,,,,,120,0,2,,,,,,1,,,70,0
567276,note_on,,,,,156,0,4,,,,,,3,,,66,0
567276,note_on,,,,,0,0,4,,,,,,3,,,63,0
567360,note_on,,,,,120,0,2,,,,,,1,,,66,59
567360,note_on,,,,,120,0,1,,,,,,0,,,78,59
567480,note_on,,,,,120,0,2,,,,,,1,,,66,0
567480,note_on,,,,,120,0,1,,,,,,0,,,78,0
567550,set_tempo,,,,,4520,1,0,,441176,,,,,,,,
567600,note_on,,,,,120,0,1,,,,,,0,,,78,59
567600,set_tempo,,,,,50,1,0,,434783,,,,,,,,
567600,note_on,,,,,120,0,2,,,,,,1,,,66,59
567720,note_on,,,,,120,0,1,,,,,,0,,,78,0
567720,note_on,,,,,120,0,2,,,,,,1,,,66,0
