tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
49619,note_on,,29,0,1,,,,,,,,,,0,,60,0
49620,note_on,,0,0,1,,,,,,,,,,0,,66,67
49620,note_on,,1,0,1,,,,,,,,,,0,,76,78
49649,note_on,,29,0,1,,,,,,,,,,0,,66,0
49650,note_on,,1,0,1,,,,,,,,,,0,,60,69
49654,note_on,,4,0,1,,,,,,,,,,0,,76,0
49655,note_on,,1,0,1,,,,,,,,,,0,,74,64
49664,note_on,,9,0,1,,,,,,,,,,0,,74,0
49665,note_on,,1,0,1,,,,,,,,,,0,,76,64
49674,note_on,,9,0,1,,,,,,,,,,0,,76,0
49675,note_on,,1,0,1,,,,,,,,,,0,,78,65
49679,note_on,,4,0,1,,,,,,,,,,0,,60,0
49680,note_on,,1,0,1,,,,,,,,,,0,,59,70
49684,note_on,,4,0,1,,,,,,,,,,0,,78,0
49685,note_on,,1,0,1,,,,,,,,,,0,,76,75
49709,note_on,,24,0,1,,,,,,,,,,0,,59,0
49710,note_on,,1,0,1,,,,,,,,,,0,,62,74
49739,note_on,,0,0,1,,,,,,,,,,0,,76,0
49739,note_on,,29,0,1,,,,,,,,,,0,,62,0
49740,note_on,,0,0,1,,,,,,,,,,0,,66,67
49740,note_on,,1,0,1,,,,,,,,,,0,,74,75
49769,note_on,,29,0,1,,,,,,,,,,0,,66,0
49770,note_on,,1,0,1,,,,,,,,,,0,,62,71
49799,note_on,,29,0,1,,,,,,,,,,0,,62,0
49800,note_on,,1,0,1,,,,,,,,,,0,,59,68
49829,note_on,,29,0,1,,,,,,,,,,0,,59,0
49830,note_on,,1,0,1,,,,,,,,,,0,,62,73
49859,note_on,,0,0,1,,,,,,,,,,0,,74,0
49859,note_on,,29,0,1,,,,,,,,,,0,,62,0
49860,note_on,,1,0,1,,,,,,,,,,0,,83,73
49860,note_on,,0,0,1,,,,,,,,,,0,,67,76
49889,note_on,,29,0,1,,,,,,,,,,0,,67,0
49890,note_on,,1,0,1,,,,,,,,,,0,,62,71
49919,note_on,,0,0,1,,,,,,,,,,0,,83,0
49919,note_on,,29,0,1,,,,,,,,,,0,,62,0
49920,note_on,,0,0,1,,,,,,,,,,0,,60,70
49920,note_on,,1,0,1,,,,,,,,,,0,,83,75
49949,note_on,,29,0,1,,,,,,,,,,0,,60,0
49950,note_on,,1,0,1,,,,,,,,,,0,,64,72
49979,note_on,,0,0,1,,,,,,,,,,0,,83,0
49979,note_on,,29,0,1,,,,,,,,,,0,,64,0
49980,note_on,,0,0,1,,,,,,,,,,0,,69,72
49980,note_on,,1,0,1,,,,,,,,,,0,,81,78
50009,note_on,,29,0,1,,,,,,,,,,0,,69,0
50010,note_on,,1,0,1,,,,,,,,,,0,,64,76
50039,note_on,,29,0,1,,,,,,,,,,0,,64,0
50040,note_on,,1,0,1,,,,,,,,,,0,,61,73
50069,note_on,,29,0,1,,,,,,,,,,0,,61,0
50070,note_on,,1,0,1,,,,,,,,,,0,,64,70
50099,note_on,,29,0,1,,,,,,,,,,0,,64,0
50099,note_on,,0,0,1,,,,,,,,,,0,,81,0
50100,note_on,,0,0,1,,,,,,,,,,0,,69,67
50100,note_on,,1,0,1,,,,,,,,,,0,,79,76
50129,note_on,,29,0,1,,,,,,,,,,0,,69,0
50130,note_on,,1,0,1,,,,,,,,,,0,,64,72
50159,note_on,,0,0,1,,,,,,,,,,0,,79,0
50159,note_on,,29,0,1,,,,,,,,,,0,,64,0
50160,note_on,,0,0,1,,,,,,,,,,0,,62,52
50160,note_on,,1,0,1,,,,,,,,,,0,,79,59
50189,note_on,,29,0,1,,,,,,,,,,0,,62,0
50190,note_on,,1,0,1,,,,,,,,,,0,,69,58
50219,note_on,,0,0,1,,,,,,,,,,0,,79,0
50219,note_on,,29,0,1,,,,,,,,,,0,,69,0
50220,note_on,,0,0,1,,,,,,,,,,0,,74,57
50220,note_on,,1,0,1,,,,,,,,,,0,,78,60
50249,note_on,,29,0,1,,,,,,,,,,0,,74,0
50250,note_on,,1,0,1,,,,,,,,,,0,,69,62
50279,note_on,,29,0,1,,,,,,,,,,0,,69,0
50280,note_on,,1,0,1,,,,,,,,,,0,,62,52
50309,note_on,,29,0,1,,,,,,,,,,0,,62,0
50310,note_on,,1,0,1,,,,,,,,,,0,,67,53
50339,note_on,,29,0,1,,,,,,,,,,0,,67,0
50339,note_on,,0,0,1,,,,,,,,,,0,,78,0
50340,note_on,,1,0,1,,,,,,,,,,0,,76,60
50340,note_on,,0,0,1,,,,,,,,,,0,,73,58
50369,note_on,,29,0,1,,,,,,,,,,0,,73,0
50370,note_on,,1,0,1,,,,,,,,,,0,,67,55
50399,note_on,,29,0,1,,,,,,,,,,0,,67,0
50399,note_on,,0,0,1,,,,,,,,,,0,,76,0
50400,note_on,,1,0,1,,,,,,,,,,0,,76,64
50400,note_on,,0,0,1,,,,,,,,,,0,,62,59
50429,note_on,,29,0,1,,,,,,,,,,0,,62,0
50430,note_on,,1,0,1,,,,,,,,,,0,,66,56
50459,note_on,,29,0,1,,,,,,,,,,0,,66,0
50459,note_on,,0,0,1,,,,,,,,,,0,,76,0
50460,note_on,,1,0,1,,,,,,,,,,0,,74,60
50460,note_on,,0,0,1,,,,,,,,,,0,,69,57
50489,note_on,,29,0,1,,,,,,,,,,0,,69,0
50490,note_on,,1,0,1,,,,,,,,,,0,,66,56
50519,note_on,,0,0,1,,,,,,,,,,0,,74,0
50519,note_on,,29,0,1,,,,,,,,,,0,,66,0
50520,note_on,,1,0,1,,,,,,,,,,0,,62,62
50540,note_on,,20,0,1,,,,,,,,,,0,,79,61
50549,note_on,,9,0,1,,,,,,,,,,0,,62,0
50550,note_on,,1,0,1,,,,,,,,,,0,,69,58
50559,note_on,,9,0,1,,,,,,,,,,0,,79,0
50560,note_on,,1,0,1,,,,,,,,,,0,,81,63
50579,note_on,,0,0,1,,,,,,,,,,0,,69,0
50579,note_on,,19,0,1,,,,,,,,,,0,,81,0
50580,note_on,,0,0,1,,,,,,,,,,0,,73,60
50580,note_on,,1,0,1,,,,,,,,,,0,,83,60
50599,note_on,,19,0,1,,,,,,,,,,0,,83,0
50600,note_on,,1,0,1,,,,,,,,,,0,,81,59
50609,note_on,,9,0,1,,,,,,,,,,0,,73,0
50610,note_on,,1,0,1,,,,,,,,,,0,,69,52
50619,note_on,,9,0,1,,,,,,,,,,0,,81,0
50620,note_on,,1,0,1,,,,,,,,,,0,,79,58
50639,note_on,,19,0,1,,,,,,,,,,0,,79,0
50639,note_on,,0,0,1,,,,,,,,,,0,,69,0
50640,note_on,,0,0,1,,,,,,,,,,0,,62,53
50640,note_on,,1,0,1,,,,,,,,,,0,,79,58
50669,note_on,,29,0,1,,,,,,,,,,0,,62,0
50670,note_on,,1,0,1,,,,,,,,,,0,,69,52
50699,note_on,,0,0,1,,,,,,,,,,0,,79,0
50699,note_on,,29,0,1,,,,,,,,,,0,,69,0
50700,note_on,,0,0,1,,,,,,,,,,0,,74,56
50700,note_on,,1,0,1,,,,,,,,,,0,,78,62
50729,note_on,,29,0,1,,,,,,,,,,0,,74,0
50730,note_on,,1,0,1,,,,,,,,,,0,,69,56
50759,note_on,,0,0,1,,,,,,,,,,0,,78,0
50759,note_on,,29,0,1,,,,,,,,,,0,,69,0
50760,note_on,,1,0,1,,,,,,,,,,0,,62,62
50780,note_on,,20,0,1,,,,,,,,,,0,,76,60
50789,note_on,,9,0,1,,,,,,,,,,0,,62,0
50790,note_on,,1,0,1,,,,,,,,,,0,,67,58
50799,note_on,,9,0,1,,,,,,,,,,0,,76,0
50800,note_on,,1,0,1,,,,,,,,,,0,,78,59
50819,note_on,,19,0,1,,,,,,,,,,0,,78,0
50819,note_on,,0,0,1,,,,,,,,,,0,,67,0
50820,note_on,,1,0,1,,,,,,,,,,0,,79,62
50820,note_on,,0,0,1,,,,,,,,,,0,,73,59
50839,note_on,,19,0,1,,,,,,,,,,0,,79,0
50840,note_on,,1,0,1,,,,,,,,,,0,,78,63
50849,note_on,,9,0,1,,,,,,,,,,0,,73,0
50850,note_on,,1,0,1,,,,,,,,,,0,,67,57
50859,note_on,,9,0,1,,,,,,,,,,0,,78,0
50860,note_on,,1,0,1,,,,,,,,,,0,,76,59
50879,note_on,,19,0,1,,,,,,,,,,0,,76,0
50879,note_on,,0,0,1,,,,,,,,,,0,,67,0
50880,note_on,,1,0,1,,,,,,,,,,0,,76,65
50880,note_on,,0,0,1,,,,,,,,,,0,,62,62
50909,note_on,,29,0,1,,,,,,,,,,0,,62,0
50910,note_on,,1,0,1,,,,,,,,,,0,,66,53
50939,note_on,,0,0,1,,,,,,,,,,0,,76,0
50939,note_on,,29,0,1,,,,,,,,,,0,,66,0
50940,note_on,,0,0,1,,,,,,,,,,0,,69,59
50940,note_on,,1,0,1,,,,,,,,,,0,,74,64
50969,note_on,,29,0,1,,,,,,,,,,0,,69,0
50970,note_on,,1,0,1,,,,,,,,,,0,,66,54
50999,note_on,,0,0,1,,,,,,,,,,0,,74,0
50999,note_on,,29,0,1,,,,,,,,,,0,,66,0
51000,note_on,,1,0,1,,,,,,,,,,0,,62,52
51020,note_on,,20,0,1,,,,,,,,,,0,,79,63
51029,note_on,,9,0,1,,,,,,,,,,0,,62,0
51030,note_on,,1,0,1,,,,,,,,,,0,,69,56
51039,note_on,,9,0,1,,,,,,,,,,0,,79,0
51040,note_on,,1,0,1,,,,,,,,,,0,,81,63
51059,note_on,,19,0,1,,,,,,,,,,0,,81,0
51059,note_on,,0,0,1,,,,,,,,,,0,,69,0
51060,note_on,,1,0,1,,,,,,,,,,0,,83,63
51060,note_on,,0,0,1,,,,,,,,,,0,,73,60
51079,note_on,,19,0,1,,,,,,,,,,0,,83,0
51080,note_on,,1,0,1,,,,,,,,,,0,,81,60
51089,note_on,,9,0,1,,,,,,,,,,0,,73,0
51090,note_on,,1,0,1,,,,,,,,,,0,,69,59
51099,note_on,,9,0,1,,,,,,,,,,0,,81,0
51100,note_on,,1,0,1,,,,,,,,,,0,,79,58
51119,note_on,,19,0,1,,,,,,,,,,0,,79,0
51119,note_on,,0,0,1,,,,,,,,,,0,,69,0
51120,note_on,,0,0,1,,,,,,,,,,0,,62,56
51120,note_on,,1,0,1,,,,,,,,,,0,,79,60
51139,note_on,,19,0,1,,,,,,,,,,0,,79,0
51140,note_on,,1,0,1,,,,,,,,,,0,,78,62
51149,note_on,,9,0,1,,,,,,,,,,0,,62,0
51150,note_on,,1,0,1,,,,,,,,,,0,,69,53
51159,note_on,,9,0,1,,,,,,,,,,0,,78,0
51160,note_on,,1,0,1,,,,,,,,,,0,,79,63
51179,note_on,,19,0,1,,,,,,,,,,0,,79,0
51179,note_on,,0,0,1,,,,,,,,,,0,,69,0
51180,note_on,,0,0,1,,,,,,,,,,0,,74,60
51180,note_on,,1,0,1,,,,,,,,,,0,,81,59
51199,note_on,,19,0,1,,,,,,,,,,0,,81,0
51200,note_on,,1,0,1,,,,,,,,,,0,,79,65
51209,note_on,,9,0,1,,,,,,,,,,0,,74,0
51210,note_on,,1,0,1,,,,,,,,,,0,,69,59
51219,note_on,,9,0,1,,,,,,,,,,0,,79,0
51220,note_on,,1,0,1,,,,,,,,,,0,,78,59
51239,note_on,,0,0,1,,,,,,,,,,0,,69,0
51239,note_on,,19,0,1,,,,,,,,,,0,,78,0
51240,note_on,,1,0,1,,,,,,,,,,0,,78,58
51240,note_on,,0,0,1,,,,,,,,,,0,,62,55
51259,note_on,,19,0,1,,,,,,,,,,0,,78,0
51260,note_on,,1,0,1,,,,,,,,,,0,,76,60
51269,note_on,,9,0,1,,,,,,,,,,0,,62,0
51270,note_on,,1,0,1,,,,,,,,,,0,,67,53
51279,note_on,,9,0,1,,,,,,,,,,0,,76,0
51280,note_on,,1,0,1,,,,,,,,,,0,,78,65
51299,note_on,,19,0,1,,,,,,,,,,0,,78,0
51299,note_on,,0,0,1,,,,,,,,,,0,,67,0
51300,note_on,,0,0,1,,,,,,,,,,0,,73,60
51300,note_on,,1,0,1,,,,,,,,,,0,,79,63
51319,note_on,,19,0,1,,,,,,,,,,0,,79,0
51320,note_on,,1,0,1,,,,,,,,,,0,,78,60
51329,note_on,,9,0,1,,,,,,,,,,0,,73,0
51330,note_on,,1,0,1,,,,,,,,,,0,,67,60
51339,note_on,,9,0,1,,,,,,,,,,0,,78,0
51340,note_on,,1,0,1,,,,,,,,,,0,,76,58
51359,note_on,,0,0,1,,,,,,,,,,0,,67,0
51359,note_on,,19,0,1,,,,,,,,,,0,,76,0
51360,note_on,,0,0,1,,,,,,,,,,0,,66,54
51360,note_on,,0,0,1,,,,,,,,,,0,,62,59
51360,note_on,,1,0,1,,,,,,,,,,0,,76,65
51360,note_on,,0,0,1,,,,,,,,,,0,,69,57
51379,note_on,,19,0,1,,,,,,,,,,0,,76,0
51380,note_on,,1,0,1,,,,,,,,,,0,,74,64
51399,note_on,,19,0,1,,,,,,,,,,0,,74,0
51400,note_on,,1,0,1,,,,,,,,,,0,,73,66
51419,note_on,,0,0,1,,,,,,,,,,0,,69,0
51419,note_on,,0,0,1,,,,,,,,,,0,,66,0
51419,note_on,,0,0,1,,,,,,,,,,0,,62,0
51419,note_on,,19,0,1,,,,,,,,,,0,,73,0
51420,note_on,,1,0,1,,,,,,,,,,0,,74,65
51439,note_on,,19,0,1,,,,,,,,,,0,,74,0
51440,note_on,,1,0,1,,,,,,,,,,0,,76,65
51459,note_on,,19,0,1,,,,,,,,,,0,,76,0
51460,note_on,,1,0,1,,,,,,,,,,0,,78,63
51479,note_on,,19,0,1,,,,,,,,,,0,,78,0
51480,note_on,,1,0,1,,,,,,,,,,0,,79,59
51499,note_on,,19,0,1,,,,,,,,,,0,,79,0
51500,note_on,,1,0,1,,,,,,,,,,0,,80,62
51519,note_on,,19,0,1,,,,,,,,,,0,,80,0
51520,note_on,,1,0,1,,,,,,,,,,0,,81,61
51539,note_on,,19,0,1,,,,,,,,,,0,,81,0
51540,note_on,,1,0,1,,,,,,,,,,0,,82,65
51554,note_on,,14,0,1,,,,,,,,,,0,,82,0
51555,note_on,,1,0,1,,,,,,,,,,0,,83,62
51569,note_on,,14,0,1,,,,,,,,,,0,,83,0
51570,note_on,,1,0,1,,,,,,,,,,0,,84,63
51584,note_on,,14,0,1,,,,,,,,,,0,,84,0
51585,note_on,,1,0,1,,,,,,,,,,0,,85,61
51599,note_on,,14,0,1,,,,,,,,,,0,,85,0
51600,note_on,,1,0,1,,,,,,,,,,0,,86,66
51610,set_tempo,,6580,1,0,,,,,,,722892,,,,,,
51659,note_on,,59,0,1,,,,,,,,,,0,,86,0
51660,note_on,,1,0,1,,,,,,,,,,0,,86,60
51719,note_on,,59,0,1,,,,,,,,,,0,,86,0
51720,note_on,,1,0,1,,,,,,,,,,0,,86,59
51720,set_tempo,,110,1,0,,,,,,,740741,,,,,,
51779,note_on,,59,0,1,,,,,,,,,,0,,86,0
51780,note_on,,1,0,1,,,,,,,,,,0,,86,62
51780,set_tempo,,60,1,0,,,,,,,789474,,,,,,
51839,note_on,,59,0,1,,,,,,,,,,0,,86,0
51840,note_on,,1,0,1,,,,,,,,,,0,,83,64
51840,set_tempo,,60,1,0,,,,,,,689655,,,,,,
51840,note_on,,0,0,1,,,,,,,,,,0,,86,66
51870,note_on,,30,0,1,,,,,,,,,,0,,43,63
51899,note_on,,29,0,1,,,,,,,,,,0,,43,0
51900,note_on,,1,0,1,,,,,,,,,,0,,55,53
51929,note_on,,0,0,1,,,,,,,,,,0,,86,0
51929,note_on,,29,0,1,,,,,,,,,,0,,55,0
51929,note_on,,0,0,1,,,,,,,,,,0,,83,0
51930,note_on,,1,0,1,,,,,,,,,,0,,82,62
51930,note_on,,0,0,1,,,,,,,,,,0,,85,61
51939,note_on,,9,0,1,,,,,,,,,,0,,85,0
51939,note_on,,0,0,1,,,,,,,,,,0,,82,0
51960,note_on,,21,0,1,,,,,,,,,,0,,83,62
51960,note_on,,0,0,1,,,,,,,,,,0,,86,61
51960,set_tempo,,120,1,0,,,,,,,674157,,,,,,
51990,note_on,,30,0,1,,,,,,,,,,0,,55,63
52019,note_on,,29,0,1,,,,,,,,,,0,,55,0
52020,note_on,,1,0,1,,,,,,,,,,0,,67,57
52049,note_on,,29,0,1,,,,,,,,,,0,,67,0
52049,note_on,,0,0,1,,,,,,,,,,0,,83,0
52049,note_on,,0,0,1,,,,,,,,,,0,,86,0
52050,note_on,,0,0,1,,,,,,,,,,0,,85,64
52050,note_on,,1,0,1,,,,,,,,,,0,,82,62
52059,note_on,,0,0,1,,,,,,,,,,0,,82,0
52059,note_on,,9,0,1,,,,,,,,,,0,,85,0
52080,note_on,,0,0,1,,,,,,,,,,0,,86,65
52080,note_on,,21,0,1,,,,,,,,,,0,,83,63
52080,set_tempo,,120,1,0,,,,,,,666667,,,,,,
52110,note_on,,30,0,1,,,,,,,,,,0,,67,61
52139,note_on,,29,0,1,,,,,,,,,,0,,67,0
52140,note_on,,1,0,1,,,,,,,,,,0,,79,62
52169,note_on,,0,0,1,,,,,,,,,,0,,86,0
52169,note_on,,29,0,1,,,,,,,,,,0,,79,0
52169,note_on,,0,0,1,,,,,,,,,,0,,83,0
52170,note_on,,1,0,1,,,,,,,,,,0,,84,66
52170,note_on,,0,0,1,,,,,,,,,,0,,81,65
52179,note_on,,9,0,1,,,,,,,,,,0,,81,0
52179,note_on,,0,0,1,,,,,,,,,,0,,84,0
52190,set_tempo,,110,1,0,,,,,,,659341,,,,,,
52200,note_on,,21,0,1,,,,,,,,,,0,,81,64
52200,note_on,,0,0,1,,,,,,,,,,0,,84,66
52229,note_on,,29,0,1,,,,,,,,,,0,,84,0
52229,note_on,,0,0,1,,,,,,,,,,0,,81,0
52230,note_on,,1,0,1,,,,,,,,,,0,,79,61
52230,note_on,,0,0,1,,,,,,,,,,0,,83,61
52239,note_on,,0,0,1,,,,,,,,,,0,,79,0
52239,note_on,,9,0,1,,,,,,,,,,0,,83,0
52260,note_on,,21,0,1,,,,,,,,,,0,,79,61
52260,note_on,,0,0,1,,,,,,,,,,0,,83,62
52289,note_on,,29,0,1,,,,,,,,,,0,,83,0
52289,note_on,,0,0,1,,,,,,,,,,0,,79,0
52290,note_on,,1,0,1,,,,,,,,,,0,,78,60
52290,note_on,,0,0,1,,,,,,,,,,0,,81,66
52299,note_on,,9,0,1,,,,,,,,,,0,,81,0
52299,note_on,,0,0,1,,,,,,,,,,0,,78,0
52320,note_on,,21,0,1,,,,,,,,,,0,,78,60
52320,note_on,,0,0,1,,,,,,,,,,0,,81,61
52320,set_tempo,,130,1,0,,,,,,,652174,,,,,,
52349,note_on,,0,0,1,,,,,,,,,,0,,78,0
52349,note_on,,29,0,1,,,,,,,,,,0,,81,0
52350,note_on,,1,0,1,,,,,,,,,,0,,76,59
52350,note_on,,0,0,1,,,,,,,,,,0,,79,65
52359,note_on,,0,0,1,,,,,,,,,,0,,76,0
52359,note_on,,9,0,1,,,,,,,,,,0,,79,0
52380,note_on,,21,0,1,,,,,,,,,,0,,76,65
52380,note_on,,0,0,1,,,,,,,,,,0,,79,59
52409,note_on,,29,0,1,,,,,,,,,,0,,79,0
52409,note_on,,0,0,1,,,,,,,,,,0,,76,0
52410,note_on,,1,0,1,,,,,,,,,,0,,74,59
52410,note_on,,0,0,1,,,,,,,,,,0,,78,62
52419,note_on,,9,0,1,,,,,,,,,,0,,78,0
52419,note_on,,0,0,1,,,,,,,,,,0,,74,0
52440,note_on,,21,0,1,,,,,,,,,,0,,74,65
52440,note_on,,0,0,1,,,,,,,,,,0,,78,60
52469,note_on,,29,0,1,,,,,,,,,,0,,78,0
52469,note_on,,0,0,1,,,,,,,,,,0,,74,0
52470,note_on,,1,0,1,,,,,,,,,,0,,72,65
52470,note_on,,0,0,1,,,,,,,,,,0,,76,60
52479,note_on,,9,0,1,,,,,,,,,,0,,76,0
52479,note_on,,0,0,1,,,,,,,,,,0,,72,0
52500,note_on,,0,0,1,,,,,,,,,,0,,76,63
52500,note_on,,21,0,1,,,,,,,,,,0,,72,65
52529,note_on,,29,0,1,,,,,,,,,,0,,76,0
52529,note_on,,0,0,1,,,,,,,,,,0,,72,0
52530,note_on,,0,0,1,,,,,,,,,,0,,74,63
52530,note_on,,1,0,1,,,,,,,,,,0,,71,63
52539,note_on,,9,0,1,,,,,,,,,,0,,74,0
52539,note_on,,0,0,1,,,,,,,,,,0,,71,0
52560,note_on,,21,0,1,,,,,,,,,,0,,68,61
52560,note_on,,0,0,1,,,,,,,,,,0,,71,64
52560,set_tempo,,240,1,0,,,,,,,714286,,,,,,
52620,note_on,,60,0,1,,,,,,,,,,0,,38,63
52649,note_on,,29,0,1,,,,,,,,,,0,,38,0
52679,note_on,,30,0,1,,,,,,,,,,0,,71,0
52679,note_on,,0,0,1,,,,,,,,,,0,,68,0
52680,note_on,,0,0,1,,,,,,,,,,0,,38,62
52680,note_on,,0,0,1,,,,,,,,,,0,,69,64
52680,set_tempo,,120,1,0,,,,,,,750000,,,,,,
52680,note_on,,1,0,1,,,,,,,,,,0,,72,65
52709,note_on,,29,0,1,,,,,,,,,,0,,38,0
52739,note_on,,30,0,1,,,,,,,,,,0,,69,0
52739,note_on,,0,0,1,,,,,,,,,,0,,72,0
52740,note_on,,1,0,1,,,,,,,,,,0,,38,59
52769,note_on,,29,0,1,,,,,,,,,,0,,38,0
52800,note_on,,31,0,1,,,,,,,,,,0,,81,66
52800,note_on,,0,0,1,,,,,,,,,,0,,84,63
52800,set_tempo,,120,1,0,,,,,,,652174,,,,,,
52830,note_on,,30,0,1,,,,,,,,,,0,,38,54
52859,note_on,,29,0,1,,,,,,,,,,0,,38,0
52860,note_on,,1,0,1,,,,,,,,,,0,,50,64
52889,note_on,,0,0,1,,,,,,,,,,0,,81,0
52889,note_on,,0,0,1,,,,,,,,,,0,,84,0
52889,note_on,,29,0,1,,,,,,,,,,0,,50,0
52890,note_on,,0,0,1,,,,,,,,,,0,,83,63
52890,note_on,,1,0,1,,,,,,,,,,0,,80,66
52899,note_on,,0,0,1,,,,,,,,,,0,,80,0
52899,note_on,,9,0,1,,,,,,,,,,0,,83,0
52920,note_on,,21,0,1,,,,,,,,,,0,,81,61
52920,note_on,,0,0,1,,,,,,,,,,0,,84,60
52950,note_on,,30,0,1,,,,,,,,,,0,,50,64
52979,note_on,,29,0,1,,,,,,,,,,0,,50,0
52980,note_on,,1,0,1,,,,,,,,,,0,,62,61
53009,note_on,,0,0,1,,,,,,,,,,0,,84,0
53009,note_on,,29,0,1,,,,,,,,,,0,,62,0
53009,note_on,,0,0,1,,,,,,,,,,0,,81,0
53010,note_on,,1,0,1,,,,,,,,,,0,,80,63
53010,note_on,,0,0,1,,,,,,,,,,0,,83,64
53019,note_on,,9,0,1,,,,,,,,,,0,,83,0
53019,note_on,,0,0,1,,,,,,,,,,0,,80,0
53040,note_on,,0,0,1,,,,,,,,,,0,,84,60
53040,note_on,,21,0,1,,,,,,,,,,0,,81,61
53070,note_on,,30,0,1,,,,,,,,,,0,,62,61
53099,note_on,,29,0,1,,,,,,,,,,0,,62,0
53100,note_on,,1,0,1,,,,,,,,,,0,,74,59
53129,note_on,,29,0,1,,,,,,,,,,0,,74,0
53129,note_on,,0,0,1,,,,,,,,,,0,,81,0
53129,note_on,,0,0,1,,,,,,,,,,0,,84,0
53130,note_on,,1,0,1,,,,,,,,,,0,,79,67
53130,note_on,,0,0,1,,,,,,,,,,0,,83,62
53139,note_on,,9,0,1,,,,,,,,,,0,,83,0
53139,note_on,,0,0,1,,,,,,,,,,0,,79,0
53160,note_on,,0,0,1,,,,,,,,,,0,,79,62
53160,note_on,,21,0,1,,,,,,,,,,0,,83,61
53189,note_on,,0,0,1,,,,,,,,,,0,,83,0
53189,note_on,,29,0,1,,,,,,,,,,0,,79,0
53190,note_on,,1,0,1,,,,,,,,,,0,,78,66
53190,note_on,,0,0,1,,,,,,,,,,0,,81,66
53199,note_on,,9,0,1,,,,,,,,,,0,,81,0
53199,note_on,,0,0,1,,,,,,,,,,0,,78,0
53220,note_on,,21,0,1,,,,,,,,,,0,,78,67
53220,note_on,,0,0,1,,,,,,,,,,0,,81,64
53249,note_on,,0,0,1,,,,,,,,,,0,,78,0
53249,note_on,,29,0,1,,,,,,,,,,0,,81,0
53250,note_on,,0,0,1,,,,,,,,,,0,,79,67
53250,note_on,,1,0,1,,,,,,,,,,0,,76,61
53259,note_on,,0,0,1,,,,,,,,,,0,,76,0
53259,note_on,,9,0,1,,,,,,,,,,0,,79,0
53280,note_on,,21,0,1,,,,,,,,,,0,,76,64
53280,note_on,,0,0,1,,,,,,,,,,0,,79,61
53309,note_on,,0,0,1,,,,,,,,,,0,,76,0
53309,note_on,,29,0,1,,,,,,,,,,0,,79,0
53310,note_on,,1,0,1,,,,,,,,,,0,,78,62
53310,note_on,,0,0,1,,,,,,,,,,0,,74,67
53319,note_on,,9,0,1,,,,,,,,,,0,,74,0
53319,note_on,,0,0,1,,,,,,,,,,0,,78,0
53340,note_on,,0,0,1,,,,,,,,,,0,,74,64
53340,note_on,,21,0,1,,,,,,,,,,0,,78,65
53369,note_on,,29,0,1,,,,,,,,,,0,,74,0
53369,note_on,,0,0,1,,,,,,,,,,0,,78,0
53370,note_on,,1,0,1,,,,,,,,,,0,,72,61
53370,note_on,,0,0,1,,,,,,,,,,0,,76,66
53379,note_on,,9,0,1,,,,,,,,,,0,,76,0
53379,note_on,,0,0,1,,,,,,,,,,0,,72,0
53400,note_on,,0,0,1,,,,,,,,,,0,,76,67
53400,note_on,,21,0,1,,,,,,,,,,0,,72,62
53429,note_on,,0,0,1,,,,,,,,,,0,,72,0
53429,note_on,,29,0,1,,,,,,,,,,0,,76,0
53430,note_on,,0,0,1,,,,,,,,,,0,,74,63
53430,note_on,,1,0,1,,,,,,,,,,0,,71,65
53439,note_on,,9,0,1,,,,,,,,,,0,,74,0
53439,note_on,,0,0,1,,,,,,,,,,0,,71,0
53460,note_on,,21,0,1,,,,,,,,,,0,,71,66
53460,note_on,,0,0,1,,,,,,,,,,0,,74,62
53489,note_on,,29,0,1,,,,,,,,,,0,,74,0
53489,note_on,,0,0,1,,,,,,,,,,0,,71,0
53490,note_on,,1,0,1,,,,,,,,,,0,,69,67
53490,note_on,,0,0,1,,,,,,,,,,0,,72,64
53499,note_on,,9,0,1,,,,,,,,,,0,,72,0
53499,note_on,,0,0,1,,,,,,,,,,0,,69,0
53520,note_on,,21,0,1,,,,,,,,,,0,,71,77
53520,note_on,,0,0,1,,,,,,,,,,0,,67,63
53550,note_on,,30,0,1,,,,,,,,,,0,,62,59
53579,note_on,,29,0,1,,,,,,,,,,0,,62,0
53579,note_on,,0,0,1,,,,,,,,,,0,,71,0
53579,note_on,,0,0,1,,,,,,,,,,0,,67,0
53580,note_on,,0,0,1,,,,,,,,,,0,,55,60
53580,note_on,,0,0,1,,,,,,,,,,0,,71,60
53580,note_on,,1,0,1,,,,,,,,,,0,,76,71
53609,note_on,,29,0,1,,,,,,,,,,0,,55,0
53610,note_on,,1,0,1,,,,,,,,,,0,,62,54
53639,note_on,,0,0,1,,,,,,,,,,0,,76,0
53639,note_on,,0,0,1,,,,,,,,,,0,,71,0
53639,note_on,,29,0,1,,,,,,,,,,0,,62,0
53640,note_on,,0,0,1,,,,,,,,,,0,,69,64
53640,note_on,,0,0,1,,,,,,,,,,0,,54,58
53640,note_on,,1,0,1,,,,,,,,,,0,,74,75
53669,note_on,,29,0,1,,,,,,,,,,0,,54,0
53670,note_on,,1,0,1,,,,,,,,,,0,,62,61
53699,note_on,,0,0,1,,,,,,,,,,0,,74,0
53699,note_on,,29,0,1,,,,,,,,,,0,,62,0
53699,note_on,,0,0,1,,,,,,,,,,0,,69,0
