tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,data,control,value,channel,program,note,velocity
225520,control_change,20,0,2,,,,,,,,11,72,10,,,
225540,control_change,20,0,2,,,,,,,,11,77,10,,,
225560,control_change,20,0,2,,,,,,,,11,77,10,,,
225580,control_change,20,0,2,,,,,,,,11,77,10,,,
225600,note_on,240,0,15,,,,,,,,,,4,,40,0
225600,note_on,0,0,5,,,,,,,,,,13,,57,30
225600,note_on,160,0,11,,,,,,,,,,0,,67,0
225600,note_on,0,0,11,,,,,,,,,,0,,73,41
225600,note_on,0,0,5,,,,,,,,,,13,,61,30
225600,note_on,0,0,4,,,,,,,,,,12,,73,39
225600,note_on,0,0,5,,,,,,,,,,13,,64,0
225600,note_on,0,0,4,,,,,,,,,,12,,69,39
225600,note_on,960,0,5,,,,,,,,,,13,,61,0
225600,control_change,20,0,2,,,,,,,,11,81,10,,,
225600,note_on,240,0,14,,,,,,,,,,3,,52,0
225600,note_on,0,0,14,,,,,,,,,,3,,40,34
225600,note_on,480,0,4,,,,,,,,,,12,,73,0
225600,note_on,0,0,4,,,,,,,,,,12,,76,0
225600,note_on,0,0,15,,,,,,,,,,4,,28,34
225620,control_change,20,0,2,,,,,,,,11,81,10,,,
225640,control_change,20,0,2,,,,,,,,11,81,10,,,
225660,control_change,20,0,2,,,,,,,,11,86,10,,,
225680,control_change,20,0,2,,,,,,,,11,86,10,,,
225700,control_change,20,0,2,,,,,,,,11,86,10,,,
225720,control_change,20,0,2,,,,,,,,11,86,10,,,
225740,control_change,20,0,2,,,,,,,,11,86,10,,,
225760,note_on,0,0,11,,,,,,,,,,0,,67,41
225760,control_change,20,0,2,,,,,,,,11,90,10,,,
225760,note_on,160,0,11,,,,,,,,,,0,,73,0
225780,control_change,20,0,2,,,,,,,,11,90,10,,,
225800,control_change,20,0,2,,,,,,,,11,90,10,,,
225820,control_change,20,0,2,,,,,,,,11,90,10,,,
225840,control_change,20,0,2,,,,,,,,11,95,10,,,
225860,control_change,20,0,2,,,,,,,,11,95,10,,,
225880,control_change,20,0,2,,,,,,,,11,95,10,,,
225900,control_change,20,0,2,,,,,,,,11,95,10,,,
225920,note_on,160,0,11,,,,,,,,,,0,,67,0
225920,note_on,0,0,11,,,,,,,,,,0,,64,42
225920,control_change,20,0,2,,,,,,,,11,95,10,,,
225940,control_change,20,0,2,,,,,,,,11,95,10,,,
225960,control_change,20,0,2,,,,,,,,11,95,10,,,
225980,control_change,20,0,2,,,,,,,,11,95,10,,,
226000,control_change,20,0,2,,,,,,,,11,99,10,,,
226020,control_change,20,0,2,,,,,,,,11,99,10,,,
226040,control_change,20,0,2,,,,,,,,11,99,10,,,
226060,control_change,20,0,2,,,,,,,,11,99,10,,,
226080,note_on,0,0,4,,,,,,,,,,12,,76,45
226080,note_on,480,0,5,,,,,,,,,,13,,57,0
226080,note_on,0,0,5,,,,,,,,,,13,,61,0
226080,note_on,0,0,5,,,,,,,,,,13,,61,32
226080,note_on,0,0,5,,,,,,,,,,13,,64,32
226080,control_change,20,0,2,,,,,,,,11,104,10,,,
226080,note_on,0,0,14,,,,,,,,,,3,,52,37
226080,note_on,0,0,4,,,,,,,,,,12,,73,45
226080,note_on,0,0,4,,,,,,,,,,12,,73,0
226080,note_on,480,0,4,,,,,,,,,,12,,69,0
226080,note_on,480,0,14,,,,,,,,,,3,,40,0
226080,note_on,0,0,15,,,,,,,,,,4,,40,37
226080,note_on,480,0,15,,,,,,,,,,4,,28,0
226080,note_on,160,0,11,,,,,,,,,,0,,64,0
226080,note_on,0,0,11,,,,,,,,,,0,,76,43
226100,control_change,20,0,2,,,,,,,,11,99,10,,,
226120,control_change,20,0,2,,,,,,,,11,108,10,,,
226140,control_change,20,0,2,,,,,,,,11,108,10,,,
226160,control_change,20,0,2,,,,,,,,11,108,10,,,
226180,control_change,20,0,2,,,,,,,,11,113,10,,,
226200,control_change,20,0,2,,,,,,,,11,113,10,,,
226220,control_change,20,0,2,,,,,,,,11,113,10,,,
226240,note_on,0,0,11,,,,,,,,,,0,,73,44
226240,note_on,160,0,11,,,,,,,,,,0,,76,0
226240,control_change,20,0,2,,,,,,,,11,113,10,,,
226260,control_change,20,0,2,,,,,,,,11,113,10,,,
226280,control_change,20,0,2,,,,,,,,11,113,10,,,
226300,control_change,20,0,2,,,,,,,,11,113,10,,,
226320,note_on,0,0,14,,,,,,,,,,3,,52,39
226320,note_on,240,0,14,,,,,,,,,,3,,52,0
226320,note_on,240,0,15,,,,,,,,,,4,,40,0
226320,note_on,0,0,15,,,,,,,,,,4,,40,39
226320,control_change,20,0,2,,,,,,,,11,113,10,,,
226340,control_change,20,0,2,,,,,,,,11,99,10,,,
226360,control_change,20,0,2,,,,,,,,11,113,10,,,
226380,control_change,20,0,2,,,,,,,,11,113,10,,,
226400,note_on,160,0,11,,,,,,,,,,0,,73,0
226400,note_on,0,0,11,,,,,,,,,,0,,67,44
226400,control_change,20,0,2,,,,,,,,11,113,10,,,
226420,control_change,20,0,2,,,,,,,,11,122,10,,,
226440,control_change,20,0,2,,,,,,,,11,117,10,,,
226460,control_change,20,0,2,,,,,,,,11,117,10,,,
226480,control_change,20,0,2,,,,,,,,11,122,10,,,
226500,control_change,20,0,2,,,,,,,,11,122,10,,,
226520,control_change,20,0,2,,,,,,,,11,122,10,,,
226540,control_change,20,0,2,,,,,,,,11,122,10,,,
226560,control_change,20,0,2,,,,,,,,11,127,10,,,
226560,note_on,480,0,5,,,,,,,,,,13,,61,0
226560,note_on,0,0,11,,,,,,,,,,0,,76,45
226560,note_on,160,0,11,,,,,,,,,,0,,67,0
226560,note_on,240,0,15,,,,,,,,,,4,,40,0
226560,note_on,0,0,5,,,,,,,,,,13,,64,0
226560,note_on,480,0,4,,,,,,,,,,12,,73,0
226560,note_on,0,0,15,,,,,,,,,,4,,28,41
226560,note_on,0,0,5,,,,,,,,,,13,,64,34
226560,note_on,0,0,14,,,,,,,,,,3,,40,41
226560,note_on,240,0,14,,,,,,,,,,3,,52,0
226560,note_on,0,0,4,,,,,,,,,,12,,76,51
226560,note_on,0,0,5,,,,,,,,,,13,,61,34
226560,note_on,0,0,4,,,,,,,,,,12,,73,51
226560,note_on,0,0,4,,,,,,,,,,12,,76,0
226580,control_change,20,0,2,,,,,,,,11,127,10,,,
226600,control_change,20,0,2,,,,,,,,11,122,10,,,
226620,control_change,20,0,2,,,,,,,,11,127,10,,,
226640,control_change,20,0,2,,,,,,,,11,127,10,,,
226660,control_change,20,0,2,,,,,,,,11,127,10,,,
226680,control_change,20,0,2,,,,,,,,11,127,10,,,
226700,control_change,20,0,2,,,,,,,,11,127,10,,,
226720,note_on,0,0,11,,,,,,,,,,0,,73,46
226720,note_on,160,0,11,,,,,,,,,,0,,76,0
226720,control_change,20,0,2,,,,,,,,11,127,10,,,
226740,control_change,20,0,2,,,,,,,,11,127,10,,,
226760,control_change,20,0,2,,,,,,,,11,112,10,,,
226780,control_change,20,0,2,,,,,,,,11,127,10,,,
226800,control_change,20,0,2,,,,,,,,11,127,10,,,
226800,note_on,0,0,12,,,,,,,,,,1,,67,0
226800,note_on,0,0,12,,,,,,,,,,1,,57,40
226800,note_on,0,0,12,,,,,,,,,,1,,67,40
226800,note_on,1920,0,12,,,,,,,,,,1,,55,0
226820,control_change,20,0,2,,,,,,,,11,127,10,,,
226840,control_change,20,0,2,,,,,,,,11,127,10,,,
226860,control_change,20,0,2,,,,,,,,11,127,10,,,
226880,control_change,20,0,2,,,,,,,,11,127,10,,,
226880,note_on,0,0,11,,,,,,,,,,0,,67,46
226880,note_on,160,0,11,,,,,,,,,,0,,73,0
226900,control_change,20,0,2,,,,,,,,11,127,10,,,
227040,note_on,0,0,4,,,,,,,,,,12,,76,0
227040,note_on,0,0,5,,,,,,,,,,13,,64,0
227040,note_on,480,0,5,,,,,,,,,,13,,61,0
227040,note_on,160,0,11,,,,,,,,,,0,,67,0
227040,note_on,0,0,11,,,,,,,,,,0,,66,47
227040,note_on,0,0,12,,,,,,,,,,1,,57,41
227040,note_on,0,0,12,,,,,,,,,,1,,66,41
227040,note_on,0,0,12,,,,,,,,,,1,,67,0
227040,note_on,240,0,12,,,,,,,,,,1,,57,0
227040,note_on,480,0,15,,,,,,,,,,4,,28,0
227040,note_on,0,0,15,,,,,,,,,,4,,40,44
227040,note_on,480,0,4,,,,,,,,,,12,,73,0
227040,note_on,0,0,5,,,,,,,,,,13,,62,35
227040,note_on,0,0,5,,,,,,,,,,13,,66,35
227040,note_on,1920,0,3,,,,,,,,,,11,,76,0
227040,note_on,0,0,3,,,,,,,,,,11,,79,0
227040,note_on,140,0,2,,,,,,,,,,10,,88,0
227040,note_on,0,0,2,,,,,,,,,,10,,91,0
227040,note_on,0,0,3,,,,,,,,,,11,,74,40
227040,note_on,0,0,3,,,,,,,,,,11,,78,40
227040,note_on,0,0,4,,,,,,,,,,12,,78,57
227040,note_on,480,0,14,,,,,,,,,,3,,40,0
227040,note_on,0,0,14,,,,,,,,,,3,,52,44
227040,note_on,0,0,4,,,,,,,,,,12,,74,57
227040,note_on,0,0,13,,,,,,,,,,2,,50,38
227040,note_on,1920,0,13,,,,,,,,,,2,,49,0
227040,note_on,0,0,2,,,,,,,,,,10,,86,36
227040,note_on,0,0,2,,,,,,,,,,10,,90,36
227200,note_on,0,0,11,,,,,,,,,,0,,74,48
227200,note_on,160,0,11,,,,,,,,,,0,,66,0
227280,note_on,240,0,15,,,,,,,,,,4,,40,0
227280,note_on,0,0,15,,,,,,,,,,4,,40,46
227280,note_on,0,0,14,,,,,,,,,,3,,52,46
227280,note_on,240,0,14,,,,,,,,,,3,,52,0
227280,note_on,0,0,3,,,,,,,,,,11,,78,0
227280,note_on,240,0,3,,,,,,,,,,11,,74,0
227360,note_on,160,0,11,,,,,,,,,,0,,74,0
227360,note_on,0,0,11,,,,,,,,,,0,,76,48
227520,note_on,240,0,14,,,,,,,,,,3,,52,0
227520,note_on,0,0,15,,,,,,,,,,4,,28,47
227520,note_on,0,0,14,,,,,,,,,,3,,40,47
227520,note_on,0,0,11,,,,,,,,,,0,,78,49
227520,note_on,160,0,11,,,,,,,,,,0,,76,0
227520,note_on,240,0,15,,,,,,,,,,4,,40,0
227680,note_on,160,0,11,,,,,,,,,,0,,78,0
227680,note_on,0,0,11,,,,,,,,,,0,,74,50
227840,note_on,160,0,11,,,,,,,,,,0,,74,0
227840,note_on,0,0,11,,,,,,,,,,0,,66,51
228000,note_on,480,0,15,,,,,,,,,,4,,28,0
228000,note_on,960,0,4,,,,,,,,,,12,,74,0
228000,note_on,0,0,13,,,,,,,,,,2,,52,44
228000,note_on,160,0,11,,,,,,,,,,0,,66,0
228000,note_on,0,0,11,,,,,,,,,,0,,64,51
228000,note_on,0,0,15,,,,,,,,,,4,,40,51
228000,note_on,960,0,13,,,,,,,,,,2,,50,0
228000,note_on,0,0,14,,,,,,,,,,3,,52,51
228000,note_on,960,0,2,,,,,,,,,,10,,86,0
228000,note_on,0,0,2,,,,,,,,,,10,,90,0
228000,note_on,0,0,2,,,,,,,,,,10,,85,42
228000,note_on,0,0,2,,,,,,,,,,10,,88,42
228000,note_on,0,0,12,,,,,,,,,,1,,57,47
228000,note_on,0,0,12,,,,,,,,,,1,,66,0
228000,note_on,960,0,12,,,,,,,,,,1,,57,0
228000,note_on,0,0,4,,,,,,,,,,12,,76,53
228000,note_on,480,0,14,,,,,,,,,,3,,40,0
228000,note_on,960,0,5,,,,,,,,,,13,,62,0
228000,note_on,0,0,5,,,,,,,,,,13,,66,0
228000,note_on,0,0,5,,,,,,,,,,13,,61,39
228000,note_on,0,0,5,,,,,,,,,,13,,64,39
228000,note_on,0,0,4,,,,,,,,,,12,,78,0
228000,note_on,0,0,4,,,,,,,,,,12,,73,53
228160,note_on,160,0,11,,,,,,,,,,0,,64,0
228160,note_on,0,0,11,,,,,,,,,,0,,73,52
228240,note_on,240,0,15,,,,,,,,,,4,,40,0
228240,note_on,0,0,15,,,,,,,,,,4,,40,52
228240,note_on,0,0,14,,,,,,,,,,3,,52,52
228240,note_on,240,0,14,,,,,,,,,,3,,52,0
228320,note_on,160,0,11,,,,,,,,,,0,,73,0
228320,note_on,0,0,11,,,,,,,,,,0,,76,53
228480,note_on,160,0,11,,,,,,,,,,0,,76,0
228480,note_on,0,0,11,,,,,,,,,,0,,74,53
228480,note_on,0,0,4,,,,,,,,,,12,,74,49
228480,note_on,240,0,14,,,,,,,,,,3,,52,0
228480,note_on,480,0,2,,,,,,,,,,10,,85,0
228480,note_on,0,0,2,,,,,,,,,,10,,88,0
228480,note_on,0,0,12,,,,,,,,,,1,,57,48
228480,note_on,480,0,12,,,,,,,,,,1,,57,0
228480,note_on,0,0,4,,,,,,,,,,12,,66,49
228480,note_on,0,0,14,,,,,,,,,,3,,40,54
228480,note_on,480,0,4,,,,,,,,,,12,,73,0
228480,note_on,240,0,15,,,,,,,,,,4,,40,0
228480,note_on,0,0,5,,,,,,,,,,13,,62,39
228480,note_on,0,0,5,,,,,,,,,,13,,54,39
228480,note_on,0,0,5,,,,,,,,,,13,,64,0
228480,note_on,0,0,4,,,,,,,,,,12,,76,0
228480,note_on,0,0,15,,,,,,,,,,4,,28,54
228480,note_on,480,0,13,,,,,,,,,,2,,52,0
228480,note_on,0,0,13,,,,,,,,,,2,,54,47
228480,note_on,480,0,5,,,,,,,,,,13,,61,0
228480,note_on,0,0,2,,,,,,,,,,10,,86,44
228480,note_on,0,0,2,,,,,,,,,,10,,83,44
228640,note_on,0,0,11,,,,,,,,,,0,,69,54
228640,note_on,160,0,11,,,,,,,,,,0,,74,0
228800,note_on,0,0,11,,,,,,,,,,0,,66,55
228800,note_on,160,0,11,,,,,,,,,,0,,69,0
228960,note_on,480,0,12,,,,,,,,,,1,,57,0
228960,note_on,0,0,11,,,,,,,,,,0,,64,55
228960,note_on,0,0,5,,,,,,,,,,13,,61,37
228960,note_on,0,0,5,,,,,,,,,,13,,62,0
228960,note_on,480,0,5,,,,,,,,,,13,,54,0
228960,note_on,0,0,14,,,,,,,,,,3,,52,50
228960,note_on,480,0,14,,,,,,,,,,3,,40,0
228960,note_on,0,0,15,,,,,,,,,,4,,40,50
228960,note_on,480,0,15,,,,,,,,,,4,,28,0
228960,note_on,0,0,12,,,,,,,,,,1,,55,44
228960,note_on,160,0,11,,,,,,,,,,0,,66,0
228960,note_on,0,0,5,,,,,,,,,,13,,52,37
228960,note_on,0,0,4,,,,,,,,,,12,,64,45
228960,note_on,480,0,13,,,,,,,,,,2,,54,0
228960,note_on,480,0,4,,,,,,,,,,12,,66,0
228960,note_on,0,0,4,,,,,,,,,,12,,74,0
228960,note_on,0,0,4,,,,,,,,,,12,,73,45
228960,note_on,0,0,2,,,,,,,,,,10,,85,47
228960,note_on,0,0,13,,,,,,,,,,2,,52,49
228960,note_on,0,0,2,,,,,,,,,,10,,86,0
228960,note_on,480,0,2,,,,,,,,,,10,,83,0
228960,note_on,0,0,2,,,,,,,,,,10,,81,47
229120,note_on,160,0,11,,,,,,,,,,0,,64,0
229120,note_on,0,0,11,,,,,,,,,,0,,67,56
229200,note_on,240,0,15,,,,,,,,,,4,,40,0
229200,note_on,0,0,14,,,,,,,,,,3,,52,48
229200,note_on,240,0,14,,,,,,,,,,3,,52,0
229200,note_on,0,0,15,,,,,,,,,,4,,40,48
229280,note_on,0,0,11,,,,,,,,,,0,,73,57
229280,note_on,160,0,11,,,,,,,,,,0,,67,0
229440,note_on,240,0,14,,,,,,,,,,3,,52,0
229440,note_on,4320,0,7,,,,,,,,,,6,,57,0
229440,note_on,0,0,15,,,,,,,,,,4,,33,46
229440,note_on,0,0,7,,,,,,,,,,6,,69,0
229440,note_on,0,0,12,,,,,,,,,,1,,57,40
229440,note_on,0,0,11,,,,,,,,,,0,,74,58
229440,note_on,160,0,11,,,,,,,,,,0,,73,0
229440,note_on,0,0,2,,,,,,,,,,10,,86,35
229440,note_on,0,0,2,,,,,,,,,,10,,78,35
229440,note_on,0,0,2,,,,,,,,,,10,,85,0
229440,note_on,480,0,2,,,,,,,,,,10,,81,0
229440,note_on,0,0,14,,,,,,,,,,3,,45,46
229440,note_on,480,0,12,,,,,,,,,,1,,55,0
229440,note_on,240,0,15,,,,,,,,,,4,,40,0
229440,note_on,0,0,4,,,,,,,,,,12,,66,41
229440,note_on,0,0,13,,,,,,,,,,2,,54,44
229440,note_on,0,0,5,,,,,,,,,,13,,62,35
229440,note_on,480,0,13,,,,,,,,,,2,,52,0
229440,note_on,480,0,4,,,,,,,,,,12,,64,0
229440,note_on,0,0,5,,,,,,,,,,13,,54,35
229440,note_on,480,0,5,,,,,,,,,,13,,52,0
229440,note_on,0,0,4,,,,,,,,,,12,,74,41
229440,note_on,0,0,4,,,,,,,,,,12,,73,0
229440,note_on,0,0,5,,,,,,,,,,13,,61,0
229600,note_on,0,0,11,,,,,,,,,,0,,69,57
229600,note_on,160,0,11,,,,,,,,,,0,,74,0
229760,note_on,0,0,11,,,,,,,,,,0,,66,55
229760,note_on,160,0,11,,,,,,,,,,0,,69,0
229910,note_on,470,0,2,,,,,,,,,,10,,78,0
229910,note_on,0,0,2,,,,,,,,,,10,,86,0
229920,note_on,0,0,11,,,,,,,,,,0,,64,53
229920,note_on,160,0,11,,,,,,,,,,0,,66,0
229920,note_on,0,0,5,,,,,,,,,,13,,64,33
229920,note_on,10,0,2,,,,,,,,,,10,,80,10
229920,note_on,0,0,13,,,,,,,,,,2,,56,40
229920,note_on,0,0,5,,,,,,,,,,13,,56,33
229920,note_on,0,0,5,,,,,,,,,,13,,62,0
229920,note_on,480,0,5,,,,,,,,,,13,,54,0
229920,note_on,0,0,15,,,,,,,,,,4,,45,42
229920,note_on,480,0,15,,,,,,,,,,4,,33,0
229920,note_on,0,0,2,,,,,,,,,,10,,88,33
229920,note_on,480,0,13,,,,,,,,,,2,,54,0
229920,note_on,0,0,4,,,,,,,,,,12,,74,0
229920,note_on,480,0,12,,,,,,,,,,1,,57,0
229920,note_on,0,0,12,,,,,,,,,,1,,59,36
229920,note_on,480,0,14,,,,,,,,,,3,,45,0
229920,note_on,0,0,14,,,,,,,,,,3,,57,42
229920,note_on,480,0,4,,,,,,,,,,12,,66,0
229920,note_on,0,0,4,,,,,,,,,,12,,68,37
229920,note_on,0,0,4,,,,,,,,,,12,,76,37
230080,note_on,160,0,11,,,,,,,,,,0,,64,0
230080,note_on,0,0,11,,,,,,,,,,0,,71,51
230160,note_on,240,0,15,,,,,,,,,,4,,45,0
230160,note_on,0,0,15,,,,,,,,,,4,,45,40
230160,note_on,240,0,14,,,,,,,,,,3,,57,0
230160,note_on,0,0,14,,,,,,,,,,3,,57,40
230240,note_on,0,0,11,,,,,,,,,,0,,76,49
230240,note_on,160,0,11,,,,,,,,,,0,,71,0
230390,note_on,470,0,2,,,,,,,,,,10,,80,0
230400,note_on,240,0,14,,,,,,,,,,3,,57,0
230400,note_on,160,0,11,,,,,,,,,,0,,76,0
230400,note_on,0,0,15,,,,,,,,,,4,,33,38
230400,note_on,240,0,15,,,,,,,,,,4,,45,0
230400,note_on,480,0,13,,,,,,,,,,2,,56,0
230400,note_on,0,0,13,,,,,,,,,,2,,52,36
230400,note_on,0,0,14,,,,,,,,,,3,,45,38
230400,note_on,480,0,5,,,,,,,,,,13,,56,0
230400,note_on,0,0,5,,,,,,,,,,13,,64,0
230400,note_on,0,0,11,,,,,,,,,,0,,73,47
230400,note_on,0,0,12,,,,,,,,,,1,,57,31
230400,note_on,0,0,4,,,,,,,,,,12,,73,33
230400,note_on,0,0,4,,,,,,,,,,12,,76,0
230400,note_on,10,0,2,,,,,,,,,,10,,88,0
230400,note_on,0,0,2,,,,,,,,,,10,,81,11
230400,note_on,0,0,2,,,,,,,,,,10,,85,35
230400,note_on,0,0,5,,,,,,,,,,13,,57,31
230400,note_on,0,0,5,,,,,,,,,,13,,61,31
230400,note_on,480,0,4,,,,,,,,,,12,,68,0
230400,note_on,0,0,4,,,,,,,,,,12,,69,33
230400,note_on,480,0,12,,,,,,,,,,1,,59,0
230560,note_on,160,0,11,,,,,,,,,,0,,73,0
230560,note_on,0,0,11,,,,,,,,,,0,,69,45
230720,note_on,0,0,11,,,,,,,,,,0,,64,44
230720,note_on,160,0,11,,,,,,,,,,0,,69,0
230880,note_on,480,0,15,,,,,,,,,,4,,33,0
230880,note_on,0,0,11,,,,,,,,,,0,,73,42
230880,note_on,480,0,14,,,,,,,,,,3,,45,0
230880,note_on,480,0,2,,,,,,,,,,10,,85,0
230880,note_on,160,0,11,,,,,,,,,,0,,64,0
230880,note_on,0,0,15,,,,,,,,,,4,,45,34
230880,note_on,0,0,14,,,,,,,,,,3,,57,34
231040,note_on,160,0,11,,,,,,,,,,0,,73,0
231040,note_on,0,0,11,,,,,,,,,,0,,69,40
231120,note_on,0,0,15,,,,,,,,,,4,,45,32
231120,note_on,0,0,14,,,,,,,,,,3,,57,32
231120,note_on,240,0,14,,,,,,,,,,3,,57,0
231120,note_on,720,0,12,,,,,,,,,,1,,57,0
231120,note_on,0,0,12,,,,,,,,,,1,,55,13
231120,note_on,240,0,15,,,,,,,,,,4,,45,0
231200,note_on,0,0,11,,,,,,,,,,0,,64,38
231200,note_on,160,0,11,,,,,,,,,,0,,69,0
231350,note_on,470,0,2,,,,,,,,,,10,,81,0
231360,note_on,160,0,11,,,,,,,,,,0,,64,0
231360,note_on,0,0,11,,,,,,,,,,0,,74,22
231360,note_on,0,0,14,,,,,,,,,,3,,45,30
231360,note_on,240,0,14,,,,,,,,,,3,,57,0
231360,note_on,240,0,12,,,,,,,,,,1,,55,0
231360,note_on,0,0,4,,,,,,,,,,12,,74,27
231360,note_on,0,0,4,,,,,,,,,,12,,66,27
231360,note_on,0,0,4,,,,,,,,,,12,,73,0
231360,note_on,960,0,4,,,,,,,,,,12,,69,0
231360,note_on,0,0,5,,,,,,,,,,13,,62,31
231360,note_on,0,0,5,,,,,,,,,,13,,54,31
231360,note_on,0,0,5,,,,,,,,,,13,,61,0
231360,note_on,960,0,5,,,,,,,,,,13,,57,0
231360,note_on,0,0,12,,,,,,,,,,1,,57,13
231360,note_on,960,0,13,,,,,,,,,,2,,52,0
231360,note_on,0,0,13,,,,,,,,,,2,,54,13
231360,note_on,240,0,15,,,,,,,,,,4,,45,0
231360,note_on,0,0,15,,,,,,,,,,4,,33,30
231360,note_on,0,0,2,,,,,,,,,,10,,90,14
231360,note_on,10,0,2,,,,,,,,,,10,,78,9
231520,note_on,0,0,11,,,,,,,,,,0,,69,22
231520,note_on,160,0,11,,,,,,,,,,0,,74,0
231680,note_on,160,0,11,,,,,,,,,,0,,69,0
231680,note_on,0,0,11,,,,,,,,,,0,,66,22
231830,note_on,470,0,2,,,,,,,,,,10,,78,0
231840,note_on,10,0,2,,,,,,,,,,10,,90,0
231840,note_on,0,0,5,,,,,,,,,,13,,64,31
231840,note_on,480,0,4,,,,,,,,,,12,,66,0
231840,note_on,0,0,2,,,,,,,,,,10,,80,9
231840,note_on,0,0,4,,,,,,,,,,12,,76,27
231840,note_on,0,0,4,,,,,,,,,,12,,68,27
231840,note_on,480,0,12,,,,,,,,,,1,,57,0
231840,note_on,0,0,12,,,,,,,,,,1,,59,13
231840,note_on,0,0,2,,,,,,,,,,10,,92,16
231840,note_on,480,0,14,,,,,,,,,,3,,45,0
231840,note_on,0,0,4,,,,,,,,,,12,,74,0
231840,note_on,0,0,5,,,,,,,,,,13,,56,31
231840,note_on,0,0,14,,,,,,,,,,3,,57,13
231840,note_on,160,0,11,,,,,,,,,,0,,66,0
231840,note_on,0,0,11,,,,,,,,,,0,,76,22
231840,note_on,480,0,5,,,,,,,,,,13,,54,0
231840,note_on,480,0,13,,,,,,,,,,2,,54,0
231840,note_on,0,0,15,,,,,,,,,,4,,45,13
231840,note_on,0,0,5,,,,,,,,,,13,,62,0
231840,note_on,0,0,13,,,,,,,,,,2,,56,13
231840,note_on,480,0,15,,,,,,,,,,4,,33,0
232000,note_on,0,0,11,,,,,,,,,,0,,71,22
232000,note_on,160,0,11,,,,,,,,,,0,,76,0
232080,note_on,240,0,15,,,,,,,,,,4,,45,0
232080,note_on,0,0,15,,,,,,,,,,4,,45,13
232080,note_on,0,0,14,,,,,,,,,,3,,57,13
232080,note_on,240,0,14,,,,,,,,,,3,,57,0
232160,note_on,0,0,11,,,,,,,,,,0,,64,22
232160,note_on,160,0,11,,,,,,,,,,0,,71,0
232310,note_on,470,0,2,,,,,,,,,,10,,80,0
232320,note_on,480,0,12,,,,,,,,,,1,,59,0
232320,note_on,0,0,12,,,,,,,,,,1,,57,13
232320,note_on,0,0,5,,,,,,,,,,13,,61,31
232320,note_on,0,0,2,,,,,,,,,,10,,81,9
232320,note_on,0,0,2,,,,,,,,,,10,,85,18
232320,note_on,0,0,14,,,,,,,,,,3,,45,13
232320,note_on,240,0,14,,,,,,,,,,3,,57,0
232320,note_on,10,0,2,,,,,,,,,,10,,92,0
232320,note_on,480,0,13,,,,,,,,,,2,,56,0
232320,note_on,0,0,4,,,,,,,,,,12,,76,0
232320,note_on,0,0,13,,,,,,,,,,2,,52,13
232320,note_on,480,0,5,,,,,,,,,,13,,56,0
232320,note_on,240,0,15,,,,,,,,,,4,,45,0
232320,note_on,0,0,15,,,,,,,,,,4,,33,13
232320,note_on,160,0,11,,,,,,,,,,0,,64,0
232320,note_on,0,0,5,,,,,,,,,,13,,64,0
232320,note_on,0,0,11,,,,,,,,,,0,,73,22
232320,note_on,0,0,4,,,,,,,,,,12,,73,27
232320,note_on,0,0,4,,,,,,,,,,12,,69,27
232320,note_on,480,0,4,,,,,,,,,,12,,68,0
232320,note_on,0,0,5,,,,,,,,,,13,,57,31
232480,note_on,160,0,11,,,,,,,,,,0,,73,0
232480,note_on,0,0,11,,,,,,,,,,0,,69,22
232640,note_on,160,0,11,,,,,,,,,,0,,69,0
232640,note_on,0,0,11,,,,,,,,,,0,,64,22
232800,note_on,480,0,15,,,,,,,,,,4,,33,0
232800,note_on,480,0,12,,,,,,,,,,1,,57,0
232800,note_on,0,0,15,,,,,,,,,,4,,45,13
232800,note_on,480,0,14,,,,,,,,,,3,,45,0
232800,note_on,0,0,14,,,,,,,,,,3,,57,13
232800,note_on,160,0,11,,,,,,,,,,0,,64,0
232800,note_on,0,0,11,,,,,,,,,,0,,73,22
232960,note_on,160,0,11,,,,,,,,,,0,,73,0
232960,note_on,0,0,11,,,,,,,,,,0,,69,22
233040,note_on,0,0,15,,,,,,,,,,4,,45,13
233040,note_on,240,0,14,,,,,,,,,,3,,57,0
233040,note_on,0,0,14,,,,,,,,,,3,,57,13
233040,note_on,240,0,15,,,,,,,,,,4,,45,0
233040,note_on,240,0,12,,,,,,,,,,1,,55,13
233120,note_on,0,0,11,,,,,,,,,,0,,64,22
233120,note_on,160,0,11,,,,,,,,,,0,,69,0
233270,note_on,950,0,2,,,,,,,,,,10,,81,0
233280,note_on,0,0,4,,,,,,,,,,12,,74,27
233280,note_on,0,0,5,,,,,,,,,,13,,61,0
233280,note_on,0,0,5,,,,,,,,,,13,,54,22
233280,note_on,0,0,5,,,,,,,,,,13,,62,22
233280,note_on,0,0,13,,,,,,,,,,2,,54,27
233280,note_on,960,0,13,,,,,,,,,,2,,52,0
233280,note_on,0,0,11,,,,,,,,,,0,,74,22
233280,note_on,160,0,11,,,,,,,,,,0,,64,0
233280,note_on,0,0,4,,,,,,,,,,12,,66,27
233280,note_on,960,0,4,,,,,,,,,,12,,69,0
233280,note_on,960,0,5,,,,,,,,,,13,,57,0
233280,note_on,0,0,14,,,,,,,,,,3,,45,13
233280,note_on,10,0,2,,,,,,,,,,10,,85,0
233280,note_on,0,0,15,,,,,,,,,,4,,33,13
