tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,program,note,velocity
293856,note_off,,96,0,1,,,,,,,0,,62,64
293880,note_on,,24,0,1,,,,,,,0,,59,127
293904,note_off,,24,0,1,,,,,,,0,,79,64
293976,note_off,,72,0,1,,,,,,,0,,59,64
294000,note_on,,24,0,1,,,,,,,0,,55,127
294192,note_off,,192,0,1,,,,,,,0,,55,64
294240,note_on,,48,0,1,,,,,,,0,,74,127
294432,note_off,,192,0,1,,,,,,,0,,74,64
294480,note_on,,48,0,1,,,,,,,0,,86,127
294576,note_off,,96,0,1,,,,,,,0,,86,64
294600,note_on,,24,0,1,,,,,,,0,,84,127
294696,note_off,,96,0,1,,,,,,,0,,84,64
294720,note_on,,24,0,1,,,,,,,0,,86,127
294816,note_off,,96,0,1,,,,,,,0,,86,64
294840,note_on,,24,0,1,,,,,,,0,,84,127
294936,note_off,,96,0,1,,,,,,,0,,84,64
294960,note_on,,0,0,1,,,,,,,0,,81,127
294960,note_on,,24,0,1,,,,,,,0,,79,127
295056,note_off,,96,0,1,,,,,,,0,,79,64
295080,note_on,,24,0,1,,,,,,,0,,78,127
295176,note_off,,96,0,1,,,,,,,0,,78,64
295200,note_on,,24,0,1,,,,,,,0,,79,127
295296,note_off,,96,0,1,,,,,,,0,,79,64
295320,note_on,,24,0,1,,,,,,,0,,78,127
295344,note_off,,24,0,1,,,,,,,0,,81,64
295416,note_off,,72,0,1,,,,,,,0,,78,64
295440,note_on,,24,0,1,,,,,,,0,,84,127
295536,note_off,,96,0,1,,,,,,,0,,84,64
295560,note_on,,24,0,1,,,,,,,0,,83,127
295656,note_off,,96,0,1,,,,,,,0,,83,64
295680,note_on,,24,0,1,,,,,,,0,,84,127
295776,note_off,,96,0,1,,,,,,,0,,84,64
295800,note_on,,24,0,1,,,,,,,0,,83,127
295896,note_off,,96,0,1,,,,,,,0,,83,64
295920,note_on,,24,0,1,,,,,,,0,,75,127
295920,note_on,,0,0,1,,,,,,,0,,79,127
296016,note_off,,96,0,1,,,,,,,0,,75,64
296040,note_on,,24,0,1,,,,,,,0,,76,127
296136,note_off,,96,0,1,,,,,,,0,,76,64
296160,note_on,,24,0,1,,,,,,,0,,75,127
296256,note_off,,96,0,1,,,,,,,0,,75,64
296280,note_on,,24,0,1,,,,,,,0,,76,127
296304,note_off,,24,0,1,,,,,,,0,,79,64
296376,note_off,,72,0,1,,,,,,,0,,76,64
296400,note_on,,24,0,1,,,,,,,0,,83,127
296496,note_off,,96,0,1,,,,,,,0,,83,64
296520,note_on,,24,0,1,,,,,,,0,,81,127
296616,note_off,,96,0,1,,,,,,,0,,81,64
296640,note_on,,24,0,1,,,,,,,0,,83,127
296736,note_off,,96,0,1,,,,,,,0,,83,64
296760,note_on,,24,0,1,,,,,,,0,,81,127
296856,note_off,,96,0,1,,,,,,,0,,81,64
296880,note_on,,24,0,1,,,,,,,0,,76,127
296880,note_on,,0,0,1,,,,,,,0,,78,127
296976,note_off,,96,0,1,,,,,,,0,,76,64
297000,note_on,,24,0,1,,,,,,,0,,75,127
297096,note_off,,96,0,1,,,,,,,0,,75,64
297120,note_on,,24,0,1,,,,,,,0,,76,127
297216,note_off,,96,0,1,,,,,,,0,,76,64
297240,note_on,,24,0,1,,,,,,,0,,75,127
297264,note_off,,24,0,1,,,,,,,0,,78,64
297336,note_off,,72,0,1,,,,,,,0,,75,64
297360,note_on,,24,0,1,,,,,,,0,,81,127
297456,note_off,,96,0,1,,,,,,,0,,81,64
297480,note_on,,24,0,1,,,,,,,0,,79,127
297576,note_off,,96,0,1,,,,,,,0,,79,64
297600,note_on,,24,0,1,,,,,,,0,,81,127
297696,note_off,,96,0,1,,,,,,,0,,81,64
297720,note_on,,24,0,1,,,,,,,0,,79,127
297816,note_off,,96,0,1,,,,,,,0,,79,64
297840,note_on,,0,0,1,,,,,,,0,,76,127
297840,note_on,,24,0,1,,,,,,,0,,71,127
297936,note_off,,96,0,1,,,,,,,0,,71,64
297960,note_on,,24,0,1,,,,,,,0,,72,127
298056,note_off,,96,0,1,,,,,,,0,,72,64
298080,note_on,,24,0,1,,,,,,,0,,71,127
298176,note_off,,96,0,1,,,,,,,0,,71,64
298200,note_on,,24,0,1,,,,,,,0,,72,127
298224,note_off,,24,0,1,,,,,,,0,,76,64
298296,note_off,,72,0,1,,,,,,,0,,72,64
298320,note_on,,24,0,1,,,,,,,0,,79,127
298416,note_off,,96,0,1,,,,,,,0,,79,64
298440,note_on,,24,0,1,,,,,,,0,,77,127
298536,note_off,,96,0,1,,,,,,,0,,77,64
298560,note_on,,24,0,1,,,,,,,0,,79,127
298656,note_off,,96,0,1,,,,,,,0,,79,64
298680,note_on,,24,0,1,,,,,,,0,,77,127
298776,note_off,,96,0,1,,,,,,,0,,77,64
298800,note_on,,24,0,1,,,,,,,0,,72,127
298800,note_on,,0,0,1,,,,,,,0,,74,127
298896,note_off,,96,0,1,,,,,,,0,,72,64
298920,note_on,,24,0,1,,,,,,,0,,71,127
299016,note_off,,96,0,1,,,,,,,0,,71,64
299040,note_on,,24,0,1,,,,,,,0,,72,127
299136,note_off,,96,0,1,,,,,,,0,,72,64
299160,note_on,,24,0,1,,,,,,,0,,71,127
299184,note_off,,24,0,1,,,,,,,0,,74,64
299256,note_off,,72,0,1,,,,,,,0,,71,64
299280,note_on,,24,0,1,,,,,,,0,,77,127
299280,note_on,,0,0,1,,,,,,,0,,68,127
299376,note_off,,96,0,1,,,,,,,0,,77,64
299400,note_on,,24,0,1,,,,,,,0,,76,127
299496,note_off,,96,0,1,,,,,,,0,,76,64
299520,note_on,,24,0,1,,,,,,,0,,77,127
299616,note_off,,96,0,1,,,,,,,0,,77,64
299640,note_on,,24,0,1,,,,,,,0,,76,127
299664,note_off,,24,0,1,,,,,,,0,,68,64
299736,note_off,,72,0,1,,,,,,,0,,76,64
299760,note_on,,24,0,1,,,,,,,0,,71,127
299760,note_on,,0,0,1,,,,,,,0,,72,127
299856,note_off,,96,0,1,,,,,,,0,,71,64
299880,note_on,,24,0,1,,,,,,,0,,69,127
299976,note_off,,96,0,1,,,,,,,0,,69,64
300000,note_on,,24,0,1,,,,,,,0,,71,127
300096,note_off,,96,0,1,,,,,,,0,,71,64
300120,note_on,,24,0,1,,,,,,,0,,69,127
300144,note_off,,24,0,1,,,,,,,0,,72,64
300216,note_off,,72,0,1,,,,,,,0,,69,64
300240,note_on,,24,0,1,,,,,,,0,,76,127
300240,note_on,,0,0,1,,,,,,,0,,66,127
300336,note_off,,96,0,1,,,,,,,0,,76,64
300360,note_on,,24,0,1,,,,,,,0,,74,127
300456,note_off,,96,0,1,,,,,,,0,,74,64
300480,note_on,,24,0,1,,,,,,,0,,76,127
300576,note_off,,96,0,1,,,,,,,0,,76,64
300600,note_on,,24,0,1,,,,,,,0,,74,127
300624,note_off,,24,0,1,,,,,,,0,,66,64
300696,note_off,,72,0,1,,,,,,,0,,74,64
300720,note_on,,24,0,1,,,,,,,0,,69,127
300720,note_on,,0,0,1,,,,,,,0,,71,127
300816,note_off,,96,0,1,,,,,,,0,,69,64
300840,note_on,,24,0,1,,,,,,,0,,67,127
300936,note_off,,96,0,1,,,,,,,0,,67,64
300960,note_on,,24,0,1,,,,,,,0,,69,127
301056,note_off,,96,0,1,,,,,,,0,,69,64
301080,note_on,,24,0,1,,,,,,,0,,67,127
301104,note_off,,24,0,1,,,,,,,0,,71,64
301176,note_off,,72,0,1,,,,,,,0,,67,64
301200,note_on,,24,0,1,,,,,,,0,,74,127
301200,note_on,,0,0,1,,,,,,,0,,64,127
301296,note_off,,96,0,1,,,,,,,0,,74,64
301320,note_on,,24,0,1,,,,,,,0,,72,127
301416,note_off,,96,0,1,,,,,,,0,,72,64
301440,note_on,,24,0,1,,,,,,,0,,74,127
301536,note_off,,96,0,1,,,,,,,0,,74,64
301560,note_on,,24,0,1,,,,,,,0,,72,127
301584,note_off,,24,0,1,,,,,,,0,,64,64
301656,note_off,,72,0,1,,,,,,,0,,72,64
301680,note_on,,24,0,1,,,,,,,0,,67,127
301680,note_on,,0,0,1,,,,,,,0,,69,127
301776,note_off,,96,0,1,,,,,,,0,,67,64
301800,note_on,,24,0,1,,,,,,,0,,66,127
301896,note_off,,96,0,1,,,,,,,0,,66,64
301920,note_on,,24,0,1,,,,,,,0,,67,127
302016,note_off,,96,0,1,,,,,,,0,,67,64
302040,note_on,,24,0,1,,,,,,,0,,66,127
302064,note_off,,24,0,1,,,,,,,0,,69,64
302136,note_off,,72,0,1,,,,,,,0,,66,64
302160,note_on,,24,0,1,,,,,,,0,,63,127
302160,note_on,,0,0,1,,,,,,,0,,72,127
302256,note_off,,96,0,1,,,,,,,0,,72,64
302280,note_on,,24,0,1,,,,,,,0,,71,127
302352,note_off,,72,0,1,,,,,,,0,,63,64
302376,note_off,,24,0,1,,,,,,,0,,71,64
302400,note_on,,24,0,1,,,,,,,0,,69,127
302400,note_on,,0,0,1,,,,,,,0,,64,127
302496,note_off,,96,0,1,,,,,,,0,,69,64
302520,note_on,,24,0,1,,,,,,,0,,67,127
302592,note_off,,72,0,1,,,,,,,0,,64,64
302616,note_off,,24,0,1,,,,,,,0,,67,64
302640,note_on,,24,0,1,,,,,,,0,,61,127
302640,note_on,,0,0,1,,,,,,,0,,71,127
302736,note_off,,96,0,1,,,,,,,0,,71,64
302760,note_on,,24,0,1,,,,,,,0,,69,127
302832,note_off,,72,0,1,,,,,,,0,,61,64
302856,note_off,,24,0,1,,,,,,,0,,69,64
302880,note_on,,24,0,1,,,,,,,0,,62,127
302880,note_on,,0,0,1,,,,,,,0,,67,127
302976,note_off,,96,0,1,,,,,,,0,,67,64
303000,note_on,,24,0,1,,,,,,,0,,66,127
303072,note_off,,72,0,1,,,,,,,0,,62,64
303096,note_off,,24,0,1,,,,,,,0,,66,64
303120,note_on,,24,0,1,,,,,,,0,,59,127
303120,note_on,,0,0,1,,,,,,,0,,69,127
303216,note_off,,96,0,1,,,,,,,0,,69,64
303240,note_on,,24,0,1,,,,,,,0,,67,127
303312,note_off,,72,0,1,,,,,,,0,,59,64
303336,note_off,,24,0,1,,,,,,,0,,67,64
303360,note_on,,24,0,1,,,,,,,0,,66,127
303360,note_on,,0,0,1,,,,,,,0,,60,127
303456,note_off,,96,0,1,,,,,,,0,,66,64
303480,note_on,,24,0,1,,,,,,,0,,64,127
303552,note_off,,72,0,1,,,,,,,0,,60,64
303576,note_off,,24,0,1,,,,,,,0,,64,64
303600,note_on,,24,0,1,,,,,,,0,,57,127
303600,note_on,,0,0,1,,,,,,,0,,67,127
303696,note_off,,96,0,1,,,,,,,0,,67,64
303720,note_on,,24,0,1,,,,,,,0,,66,127
303792,note_off,,72,0,1,,,,,,,0,,57,64
303816,note_off,,24,0,1,,,,,,,0,,66,64
303840,note_on,,0,0,1,,,,,,,0,,64,127
303840,note_on,,24,0,1,,,,,,,0,,59,127
303936,note_off,,96,0,1,,,,,,,0,,64,64
303960,note_on,,24,0,1,,,,,,,0,,62,127
304032,note_off,,72,0,1,,,,,,,0,,59,64
304056,note_off,,24,0,1,,,,,,,0,,62,64
304080,note_on,,24,0,1,,,,,,,0,,55,127
304080,note_on,,0,0,1,,,,,,,0,,66,127
304176,note_off,,96,0,1,,,,,,,0,,66,64
304200,note_on,,24,0,1,,,,,,,0,,64,127
304272,note_off,,72,0,1,,,,,,,0,,55,64
304296,note_off,,24,0,1,,,,,,,0,,64,64
304320,note_on,,0,0,1,,,,,,,0,,57,127
304320,note_on,,24,0,1,,,,,,,0,,62,127
304416,note_off,,96,0,1,,,,,,,0,,62,64
304440,note_on,,24,0,1,,,,,,,0,,60,127
304512,note_off,,72,0,1,,,,,,,0,,57,64
304536,note_off,,24,0,1,,,,,,,0,,60,64
304560,note_on,,24,0,1,,,,,,,0,,54,127
304560,note_on,,0,0,1,,,,,,,0,,64,127
304656,note_off,,96,0,1,,,,,,,0,,64,64
304680,note_on,,24,0,1,,,,,,,0,,62,127
304752,note_off,,72,0,1,,,,,,,0,,54,64
304776,note_off,,24,0,1,,,,,,,0,,62,64
304800,note_on,,24,0,1,,,,,,,0,,55,127
304800,note_on,,0,0,1,,,,,,,0,,60,127
304896,note_off,,96,0,1,,,,,,,0,,60,64
304920,note_on,,24,0,1,,,,,,,0,,59,127
304992,note_off,,72,0,1,,,,,,,0,,55,64
305016,note_off,,24,0,1,,,,,,,0,,59,64
305040,note_on,,24,0,1,,,,,,,0,,52,127
305040,note_on,,0,0,1,,,,,,,0,,62,127
305136,note_off,,96,0,1,,,,,,,0,,62,64
305160,note_on,,24,0,1,,,,,,,0,,60,127
305232,note_off,,72,0,1,,,,,,,0,,52,64
305256,note_off,,24,0,1,,,,,,,0,,60,64
305280,note_on,,24,0,1,,,,,,,0,,59,127
305280,note_on,,0,0,1,,,,,,,0,,54,127
305376,note_off,,96,0,1,,,,,,,0,,59,64
305400,note_on,,24,0,1,,,,,,,0,,57,127
305472,note_off,,72,0,1,,,,,,,0,,54,64
305496,note_off,,24,0,1,,,,,,,0,,57,64
305520,note_on,,24,0,1,,,,,,,0,,51,127
305520,note_on,,0,0,1,,,,,,,0,,60,127
305616,note_off,,96,0,1,,,,,,,0,,60,64
305640,note_on,,24,0,1,,,,,,,0,,59,127
305712,note_off,,72,0,1,,,,,,,0,,51,64
305736,note_off,,24,0,1,,,,,,,0,,59,64
305760,note_on,,24,0,1,,,,,,,0,,52,127
305760,note_on,,0,0,1,,,,,,,0,,57,127
305856,note_off,,96,0,1,,,,,,,0,,57,64
305880,note_on,,24,0,1,,,,,,,0,,55,127
305952,note_off,,72,0,1,,,,,,,0,,52,64
305976,note_off,,24,0,1,,,,,,,0,,55,64
306000,note_on,,0,0,1,,,,,,,0,,45,127
306000,note_on,,0,0,1,,,,,,,0,,48,127
306000,note_on,,24,0,1,,,,,,,0,,51,127
306096,note_off,,96,0,1,,,,,,,0,,51,64
306120,note_on,,24,0,1,,,,,,,0,,63,127
306216,note_off,,96,0,1,,,,,,,0,,63,64
306240,note_on,,24,0,1,,,,,,,0,,54,127
306336,note_off,,96,0,1,,,,,,,0,,54,64
306360,note_on,,24,0,1,,,,,,,0,,63,127
306456,note_off,,96,0,1,,,,,,,0,,63,64
306480,note_on,,24,0,1,,,,,,,0,,60,127
306576,note_off,,96,0,1,,,,,,,0,,60,64
306600,note_on,,24,0,1,,,,,,,0,,63,127
306696,note_off,,96,0,1,,,,,,,0,,63,64
306720,note_on,,24,0,1,,,,,,,0,,51,127
306768,note_off,,48,0,1,,,,,,,0,,45,64
306768,note_off,,0,0,1,,,,,,,0,,48,64
306816,note_off,,48,0,1,,,,,,,0,,51,64
306840,note_on,,24,0,1,,,,,,,0,,63,127
306936,note_off,,96,0,1,,,,,,,0,,63,64
306960,note_on,,24,0,1,,,,,,,0,,52,127
306960,note_on,,0,0,1,,,,,,,0,,49,127
306960,note_on,,0,0,1,,,,,,,0,,46,127
307056,note_off,,96,0,1,,,,,,,0,,52,64
307080,note_on,,24,0,1,,,,,,,0,,64,127
307176,note_off,,96,0,1,,,,,,,0,,64,64
307200,note_on,,24,0,1,,,,,,,0,,55,127
307296,note_off,,96,0,1,,,,,,,0,,55,64
307320,note_on,,24,0,1,,,,,,,0,,64,127
307416,note_off,,96,0,1,,,,,,,0,,64,64
307440,note_on,,24,0,1,,,,,,,0,,61,127
307536,note_off,,96,0,1,,,,,,,0,,61,64
307560,note_on,,24,0,1,,,,,,,0,,64,127
307656,note_off,,96,0,1,,,,,,,0,,64,64
307680,note_on,,24,0,1,,,,,,,0,,52,127
307728,note_off,,48,0,1,,,,,,,0,,49,64
307728,note_off,,0,0,1,,,,,,,0,,46,64
307776,note_off,,48,0,1,,,,,,,0,,52,64
307800,note_on,,24,0,1,,,,,,,0,,64,127
307896,note_off,,96,0,1,,,,,,,0,,64,64
307920,note_on,,24,0,1,,,,,,,0,,47,127
308040,note_on,,120,0,1,,,,,,,0,,59,127
308136,note_off,,96,0,1,,,,,,,0,,59,64
308160,note_on,,24,0,1,,,,,,,0,,61,127
308256,note_off,,96,0,1,,,,,,,0,,61,64
308280,note_on,,24,0,1,,,,,,,0,,63,127
308304,note_off,,24,0,1,,,,,,,0,,47,64
308376,note_off,,72,0,1,,,,,,,0,,63,64
308400,note_on,,24,0,1,,,,,,,0,,64,127
308496,note_off,,96,0,1,,,,,,,0,,64,64
308520,note_on,,24,0,1,,,,,,,0,,66,127
308616,note_off,,96,0,1,,,,,,,0,,66,64
308640,note_on,,24,0,1,,,,,,,0,,68,127
308736,note_off,,96,0,1,,,,,,,0,,68,64
308760,note_on,,24,0,1,,,,,,,0,,70,127
308856,note_off,,96,0,1,,,,,,,0,,70,64
308880,note_on,,24,0,1,,,,,,,0,,71,127
308976,note_off,,96,0,1,,,,,,,0,,71,64
309000,note_on,,24,0,1,,,,,,,0,,73,127
309096,note_off,,96,0,1,,,,,,,0,,73,64
309120,note_on,,24,0,1,,,,,,,0,,75,127
309216,note_off,,96,0,1,,,,,,,0,,75,64
309240,note_on,,24,0,1,,,,,,,0,,76,127
309336,note_off,,96,0,1,,,,,,,0,,76,64
309360,note_on,,24,0,1,,,,,,,0,,78,127
309456,note_off,,96,0,1,,,,,,,0,,78,64
309480,note_on,,24,0,1,,,,,,,0,,80,127
309576,note_off,,96,0,1,,,,,,,0,,80,64
309600,note_on,,24,0,1,,,,,,,0,,82,127
309696,note_off,,96,0,1,,,,,,,0,,82,64
309720,note_on,,24,0,1,,,,,,,0,,83,127
309816,note_off,,96,0,1,,,,,,,0,,83,64
309840,note_on,,24,0,1,,,,,,,0,,56,127
309840,note_on,,0,0,1,,,,,,,0,,50,127
309840,note_on,,0,0,1,,,,,,,0,,53,127
309936,note_off,,96,0,1,,,,,,,0,,56,64
309960,note_on,,24,0,1,,,,,,,0,,68,127
310056,note_off,,96,0,1,,,,,,,0,,68,64
310080,note_on,,24,0,1,,,,,,,0,,59,127
310176,note_off,,96,0,1,,,,,,,0,,59,64
310200,note_on,,24,0,1,,,,,,,0,,68,127
310296,note_off,,96,0,1,,,,,,,0,,68,64
310320,note_on,,24,0,1,,,,,,,0,,65,127
310416,note_off,,96,0,1,,,,,,,0,,65,64
310440,note_on,,24,0,1,,,,,,,0,,68,127
310536,note_off,,96,0,1,,,,,,,0,,68,64
310560,note_on,,24,0,1,,,,,,,0,,56,127
310608,note_off,,48,0,1,,,,,,,0,,50,64
310608,note_off,,0,0,1,,,,,,,0,,53,64
310656,note_off,,48,0,1,,,,,,,0,,56,64
310680,note_on,,24,0,1,,,,,,,0,,68,127
310776,note_off,,96,0,1,,,,,,,0,,68,64
310800,note_on,,24,0,1,,,,,,,0,,57,127
310800,note_on,,0,0,1,,,,,,,0,,54,127
310800,note_on,,0,0,1,,,,,,,0,,51,127
310896,note_off,,96,0,1,,,,,,,0,,57,64
310920,note_on,,24,0,1,,,,,,,0,,69,127
311016,note_off,,96,0,1,,,,,,,0,,69,64
311040,note_on,,24,0,1,,,,,,,0,,60,127
311136,note_off,,96,0,1,,,,,,,0,,60,64
311160,note_on,,24,0,1,,,,,,,0,,69,127
311256,note_off,,96,0,1,,,,,,,0,,69,64
311280,note_on,,24,0,1,,,,,,,0,,66,127
311376,note_off,,96,0,1,,,,,,,0,,66,64
311400,note_on,,24,0,1,,,,,,,0,,69,127
311496,note_off,,96,0,1,,,,,,,0,,69,64
311520,note_on,,24,0,1,,,,,,,0,,57,127
311568,note_off,,48,0,1,,,,,,,0,,54,64
311568,note_off,,0,0,1,,,,,,,0,,51,64
311616,note_off,,48,0,1,,,,,,,0,,57,64
311640,note_on,,24,0,1,,,,,,,0,,69,127
311736,note_off,,96,0,1,,,,,,,0,,69,64
311760,note_on,,24,0,1,,,,,,,0,,56,127
311760,note_on,,0,0,1,,,,,,,0,,52,127
311880,note_on,,120,0,1,,,,,,,0,,64,127
311976,note_off,,96,0,1,,,,,,,0,,64,64
312000,note_on,,24,0,1,,,,,,,0,,66,127
312096,note_off,,96,0,1,,,,,,,0,,66,64
312120,note_on,,24,0,1,,,,,,,0,,68,127
312144,note_off,,24,0,1,,,,,,,0,,52,64
312144,note_off,,0,0,1,,,,,,,0,,56,64
312216,note_off,,72,0,1,,,,,,,0,,68,64
312240,note_on,,24,0,1,,,,,,,0,,69,127
312336,note_off,,96,0,1,,,,,,,0,,69,64
312360,note_on,,24,0,1,,,,,,,0,,71,127
312456,note_off,,96,0,1,,,,,,,0,,71,64
312480,note_on,,24,0,1,,,,,,,0,,73,127
312576,note_off,,96,0,1,,,,,,,0,,73,64
312600,note_on,,24,0,1,,,,,,,0,,75,127
312696,note_off,,96,0,1,,,,,,,0,,75,64
312720,note_on,,24,0,1,,,,,,,0,,76,127
312816,note_off,,96,0,1,,,,,,,0,,76,64
312840,note_on,,24,0,1,,,,,,,0,,78,127
312936,note_off,,96,0,1,,,,,,,0,,78,64
312960,note_on,,24,0,1,,,,,,,0,,80,127
313056,note_off,,96,0,1,,,,,,,0,,80,64
313080,note_on,,24,0,1,,,,,,,0,,81,127
313176,note_off,,96,0,1,,,,,,,0,,81,64
313200,note_on,,24,0,1,,,,,,,0,,83,127
313296,note_off,,96,0,1,,,,,,,0,,83,64
313320,note_on,,24,0,1,,,,,,,0,,85,127
313416,note_off,,96,0,1,,,,,,,0,,85,64
313440,note_on,,24,0,1,,,,,,,0,,87,127
313536,note_off,,96,0,1,,,,,,,0,,87,64
313560,note_on,,24,0,1,,,,,,,0,,88,127
313656,note_off,,96,0,1,,,,,,,0,,88,64
313680,note_on,,0,0,1,,,,,,,0,,58,127
313680,note_on,,24,0,1,,,,,,,0,,61,127
313680,note_on,,0,0,1,,,,,,,0,,55,127
313776,note_off,,96,0,1,,,,,,,0,,61,64
313800,note_on,,24,0,1,,,,,,,0,,73,127
313896,note_off,,96,0,1,,,,,,,0,,73,64
313920,note_on,,24,0,1,,,,,,,0,,64,127
314016,note_off,,96,0,1,,,,,,,0,,64,64
314040,note_on,,24,0,1,,,,,,,0,,73,127
314136,note_off,,96,0,1,,,,,,,0,,73,64
314160,note_on,,24,0,1,,,,,,,0,,70,127
314256,note_off,,96,0,1,,,,,,,0,,70,64
314280,note_on,,24,0,1,,,,,,,0,,73,127
314376,note_off,,96,0,1,,,,,,,0,,73,64
314400,note_on,,24,0,1,,,,,,,0,,61,127
314448,note_off,,48,0,1,,,,,,,0,,55,64
314448,note_off,,0,0,1,,,,,,,0,,58,64
314496,note_off,,48,0,1,,,,,,,0,,61,64
314520,note_on,,24,0,1,,,,,,,0,,73,127
314616,note_off,,96,0,1,,,,,,,0,,73,64
314640,note_on,,0,0,1,,,,,,,0,,59,127
314640,note_on,,0,0,1,,,,,,,0,,56,127
314640,note_on,,24,0,1,,,,,,,0,,62,127
314736,note_off,,96,0,1,,,,,,,0,,62,64
314760,note_on,,24,0,1,,,,,,,0,,74,127
314856,note_off,,96,0,1,,,,,,,0,,74,64
314880,note_on,,24,0,1,,,,,,,0,,65,127
314976,note_off,,96,0,1,,,,,,,0,,65,64
315000,note_on,,24,0,1,,,,,,,0,,74,127
315096,note_off,,96,0,1,,,,,,,0,,74,64
315120,note_on,,24,0,1,,,,,,,0,,71,127
315216,note_off,,96,0,1,,,,,,,0,,71,64
315240,note_on,,24,0,1,,,,,,,0,,74,127
315336,note_off,,96,0,1,,,,,,,0,,74,64
315360,note_on,,24,0,1,,,,,,,0,,62,127
315408,note_off,,48,0,1,,,,,,,0,,59,64
315408,note_off,,0,0,1,,,,,,,0,,56,64
315456,note_off,,48,0,1,,,,,,,0,,62,64
315480,note_on,,24,0,1,,,,,,,0,,74,127
315576,note_off,,96,0,1,,,,,,,0,,74,64
315600,note_on,,24,0,1,,,,,,,0,,62,127
315600,note_on,,0,0,1,,,,,,,0,,59,127
315600,note_on,,0,0,1,,,,,,,0,,55,127
315696,note_off,,96,0,1,,,,,,,0,,62,64
315720,note_on,,24,0,1,,,,,,,0,,74,127
315816,note_off,,96,0,1,,,,,,,0,,74,64
315840,note_on,,24,0,1,,,,,,,0,,65,127
315936,note_off,,96,0,1,,,,,,,0,,65,64
315960,note_on,,24,0,1,,,,,,,0,,74,127
316056,note_off,,96,0,1,,,,,,,0,,74,64
316080,note_on,,24,0,1,,,,,,,0,,71,127
316176,note_off,,96,0,1,,,,,,,0,,71,64
316200,note_on,,24,0,1,,,,,,,0,,74,127
316296,note_off,,96,0,1,,,,,,,0,,74,64
316320,note_on,,24,0,1,,,,,,,0,,62,127
316368,note_off,,0,0,1,,,,,,,0,,55,64
316368,note_off,,48,0,1,,,,,,,0,,59,64
316416,note_off,,48,0,1,,,,,,,0,,62,64
316440,note_on,,24,0,1,,,,,,,0,,74,127
316536,note_off,,96,0,1,,,,,,,0,,74,64
316560,note_on,,24,0,1,,,,,,,0,,63,127
316560,note_on,,0,0,1,,,,,,,0,,48,127
316560,note_on,,0,0,1,,,,,,,0,,60,127
316656,note_off,,96,0,1,,,,,,,0,,63,64
316680,note_on,,24,0,1,,,,,,,0,,75,127
316776,note_off,,96,0,1,,,,,,,0,,75,64
316800,note_on,,24,0,1,,,,,,,0,,67,127
316896,note_off,,96,0,1,,,,,,,0,,67,64
316920,note_on,,24,0,1,,,,,,,0,,75,127
317016,note_off,,96,0,1,,,,,,,0,,75,64
317040,note_on,,24,0,1,,,,,,,0,,72,127
317136,note_off,,96,0,1,,,,,,,0,,72,64
317160,note_on,,24,0,1,,,,,,,0,,75,127
317256,note_off,,96,0,1,,,,,,,0,,75,64
317280,note_on,,24,0,1,,,,,,,0,,63,127
317328,note_off,,48,0,1,,,,,,,0,,48,64
317328,note_off,,0,0,1,,,,,,,0,,60,64
317376,note_off,,48,0,1,,,,,,,0,,63,64
317400,note_on,,24,0,1,,,,,,,0,,75,127
317496,note_off,,96,0,1,,,,,,,0,,75,64
317520,note_on,,24,0,1,,,,,,,0,,60,127
317520,note_on,,0,0,1,,,,,,,0,,57,127
317520,note_on,,0,0,1,,,,,,,0,,53,127
317616,note_off,,96,0,1,,,,,,,0,,60,64
317640,note_on,,24,0,1,,,,,,,0,,72,127
317736,note_off,,96,0,1,,,,,,,0,,72,64
317760,note_on,,24,0,1,,,,,,,0,,63,127
317856,note_off,,96,0,1,,,,,,,0,,63,64
317880,note_on,,24,0,1,,,,,,,0,,72,127
317976,note_off,,96,0,1,,,,,,,0,,72,64
318000,note_on,,24,0,1,,,,,,,0,,69,127
318096,note_off,,96,0,1,,,,,,,0,,69,64
318120,note_on,,24,0,1,,,,,,,0,,72,127
318216,note_off,,96,0,1,,,,,,,0,,72,64
318240,note_on,,24,0,1,,,,,,,0,,60,127
318288,note_off,,48,0,1,,,,,,,0,,57,64
318288,note_off,,0,0,1,,,,,,,0,,53,64
318336,note_off,,48,0,1,,,,,,,0,,60,64
318360,note_on,,24,0,1,,,,,,,0,,72,127
318456,note_off,,96,0,1,,,,,,,0,,72,64
318480,note_on,,24,0,1,,,,,,,0,,60,127
318480,note_on,,0,0,1,,,,,,,0,,57,127
318480,note_on,,0,0,1,,,,,,,0,,54,127
318576,note_off,,96,0,1,,,,,,,0,,60,64
318600,note_on,,24,0,1,,,,,,,0,,72,127
318696,note_off,,96,0,1,,,,,,,0,,72,64
318720,note_on,,24,0,1,,,,,,,0,,63,127
318816,note_off,,96,0,1,,,,,,,0,,63,64
318840,note_on,,24,0,1,,,,,,,0,,72,127
318936,note_off,,96,0,1,,,,,,,0,,72,64
318960,note_on,,24,0,1,,,,,,,0,,69,127
319056,note_off,,96,0,1,,,,,,,0,,69,64
319080,note_on,,24,0,1,,,,,,,0,,72,127
319176,note_off,,96,0,1,,,,,,,0,,72,64
319200,note_on,,24,0,1,,,,,,,0,,60,127
319248,note_off,,48,0,1,,,,,,,0,,57,64
