tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity,data
480720,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,105,
480720,note_on,240,0,5,,,,,,,,,,,,,,,4,,72,105,
480784,set_tempo,104,1,0,,,,,,,,,,,,1188119,,,,,,,
480960,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105,
480960,note_on,240,0,5,,,,,,,,,,,,,,,4,,72,0,
480960,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,0,
480960,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105,
480972,set_tempo,188,1,0,,,,,,,,,,,,869565,,,,,,,
481080,note_on,120,0,4,,,,,,,,,,,,,,,3,,84,0,
481080,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
481080,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
481080,note_on,120,0,5,,,,,,,,,,,,,,,4,,76,0,
481200,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105,
481200,note_on,120,0,4,,,,,,,,,,,,,,,3,,83,0,
481200,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105,
481200,note_on,120,0,5,,,,,,,,,,,,,,,4,,74,0,
481260,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
481260,note_on,60,0,4,,,,,,,,,,,,,,,3,,84,0,
481260,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
481260,note_on,60,0,5,,,,,,,,,,,,,,,4,,76,0,
481320,note_on,60,0,5,,,,,,,,,,,,,,,4,,74,0,
481320,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105,
481320,note_on,60,0,4,,,,,,,,,,,,,,,3,,83,0,
481320,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105,
481348,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
481348,note_on,28,0,5,,,,,,,,,,,,,,,4,,76,0,
481348,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
481348,note_on,28,0,4,,,,,,,,,,,,,,,3,,84,0,
481380,note_on,32,0,5,,,,,,,,,,,,,,,4,,74,0,
481380,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105,
481380,note_on,32,0,4,,,,,,,,,,,,,,,3,,83,0,
481380,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105,
481408,note_on,28,0,5,,,,,,,,,,,,,,,4,,76,0,
481408,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
481408,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
481408,note_on,28,0,4,,,,,,,,,,,,,,,3,,84,0,
481440,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105,
481440,note_on,32,0,4,,,,,,,,,,,,,,,3,,83,0,
481440,note_on,32,0,5,,,,,,,,,,,,,,,4,,74,0,
481440,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105,
481468,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
481468,note_on,28,0,4,,,,,,,,,,,,,,,3,,84,0,
481468,note_on,28,0,5,,,,,,,,,,,,,,,4,,76,0,
481468,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
481500,note_on,32,0,5,,,,,,,,,,,,,,,4,,74,0,
481500,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105,
481500,note_on,32,0,4,,,,,,,,,,,,,,,3,,83,0,
481500,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105,
481528,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
481528,note_on,28,0,4,,,,,,,,,,,,,,,3,,84,0,
481528,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
481528,note_on,28,0,5,,,,,,,,,,,,,,,4,,76,0,
481560,note_on,32,0,5,,,,,,,,,,,,,,,4,,74,0,
481560,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105,
481560,note_on,32,0,4,,,,,,,,,,,,,,,3,,83,0,
481560,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105,
481588,note_on,28,0,4,,,,,,,,,,,,,,,3,,84,0,
481588,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
481588,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
481588,note_on,28,0,5,,,,,,,,,,,,,,,4,,76,0,
481620,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105,
481620,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105,
481620,note_on,32,0,5,,,,,,,,,,,,,,,4,,74,0,
481620,note_on,32,0,4,,,,,,,,,,,,,,,3,,83,0,
481648,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
481648,note_on,28,0,5,,,,,,,,,,,,,,,4,,76,0,
481648,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
481648,note_on,28,0,4,,,,,,,,,,,,,,,3,,84,0,
481680,note_on,32,0,5,,,,,,,,,,,,,,,4,,74,0,
481680,note_on,32,0,4,,,,,,,,,,,,,,,3,,83,0,
481680,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,105,
481680,note_on,0,0,4,,,,,,,,,,,,,,,3,,81,105,
481800,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
481800,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
481800,note_on,120,0,5,,,,,,,,,,,,,,,4,,72,0,
481800,note_on,120,0,4,,,,,,,,,,,,,,,3,,81,0,
481828,note_on,28,0,5,,,,,,,,,,,,,,,4,,48,105,
481860,note_on,32,0,5,,,,,,,,,,,,,,,4,,52,105,
481875,note_on,1415,0,6,,,,,,,,,,,,,,,5,,55,105,
481888,note_on,28,0,5,,,,,,,,,,,,,,,4,,55,105,
481900,note_on,25,0,6,,,,,,,,,,,,,,,5,,72,105,
481904,note_on,1920,0,7,,,,,,,,,,,,,,,6,,64,105,
481908,note_on,1440,0,8,,,,,,,,,,,,,,,7,,48,105,
481908,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,105,
481910,note_on,1440,0,1,,,,,,,,,,,,,,,0,,84,105,
481910,note_on,1920,0,2,,,,,,,,,,,,,,,1,,72,105,
481912,note_on,1440,0,9,,,,,,,,,,,,,,,8,,48,105,
481920,note_on,1440,0,10,,,,,,,,,,,,,,,10,,36,105,
481920,note_on,0,0,3,,,,,,,,,,,,,,,2,,60,105,
481920,note_on,1440,0,3,,,,,,,,,,,,,,,2,,48,105,
481920,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105,
481920,note_on,120,0,4,,,,,,,,,,,,,,,3,,83,0,
481920,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,105,
481920,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105,
481920,note_on,32,0,5,,,,,,,,,,,,,,,4,,74,0,
481944,set_tempo,972,1,0,,,,,,,,,,,,521739,,,,,,,
481969,note_on,69,0,6,,,,,,,,,,,,,,,5,,55,0,
482080,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
482088,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
482152,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
482160,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
482320,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
482328,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
482380,note_on,411,0,6,,,,,,,,,,,,,,,5,,72,0,
482380,note_on,0,0,6,,,,,,,,,,,,,,,5,,84,105,
482384,note_on,480,0,7,,,,,,,,,,,,,,,6,,64,0,
482384,note_on,0,0,7,,,,,,,,,,,,,,,6,,81,105,
482388,note_on,0,0,8,,,,,,,,,,,,,,,7,,69,105,
482388,note_on,0,0,8,,,,,,,,,,,,,,,7,,72,105,
482388,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,0,
482388,note_on,480,0,8,,,,,,,,,,,,,,,7,,60,0,
482392,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
482400,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
482400,note_on,480,0,5,,,,,,,,,,,,,,,4,,60,0,
482400,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,0,
482400,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,0,
482400,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,0,
482400,note_on,480,0,4,,,,,,,,,,,,,,,3,,84,0,
482400,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,0,
482476,note_on,96,0,6,,,,,,,,,,,,,,,5,,84,0,
482480,note_on,96,0,7,,,,,,,,,,,,,,,6,,81,0,
482484,note_on,96,0,8,,,,,,,,,,,,,,,7,,72,0,
482484,note_on,0,0,8,,,,,,,,,,,,,,,7,,69,0,
482560,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
482568,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
482632,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
482640,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
482800,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
482808,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
482860,note_on,384,0,6,,,,,,,,,,,,,,,5,,83,105,
482864,note_on,384,0,7,,,,,,,,,,,,,,,6,,79,105,
482868,note_on,384,0,8,,,,,,,,,,,,,,,7,,67,105,
482868,note_on,0,0,8,,,,,,,,,,,,,,,7,,71,105,
482872,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
482880,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
482956,note_on,96,0,6,,,,,,,,,,,,,,,5,,83,0,
482960,note_on,96,0,7,,,,,,,,,,,,,,,6,,79,0,
482964,note_on,0,0,8,,,,,,,,,,,,,,,7,,67,0,
482964,note_on,96,0,8,,,,,,,,,,,,,,,7,,71,0,
483040,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
483048,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
483112,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
483120,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
483280,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
483288,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
483340,note_on,384,0,6,,,,,,,,,,,,,,,5,,81,105,
483344,note_on,384,0,7,,,,,,,,,,,,,,,6,,77,105,
483348,note_on,384,0,8,,,,,,,,,,,,,,,7,,65,105,
483348,note_on,0,0,8,,,,,,,,,,,,,,,7,,69,105,
483352,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
483360,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
483436,note_on,96,0,6,,,,,,,,,,,,,,,5,,81,0,
483440,note_on,96,0,7,,,,,,,,,,,,,,,6,,77,0,
483444,note_on,96,0,8,,,,,,,,,,,,,,,7,,69,0,
483444,note_on,0,0,8,,,,,,,,,,,,,,,7,,65,0,
483520,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
483528,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
483592,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
483600,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
483760,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
483768,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
483820,note_on,384,0,6,,,,,,,,,,,,,,,5,,79,105,
483824,note_on,384,0,7,,,,,,,,,,,,,,,6,,76,105,
483828,note_on,0,0,8,,,,,,,,,,,,,,,7,,67,105,
483828,note_on,384,0,8,,,,,,,,,,,,,,,7,,64,105,
483832,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
483840,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
484000,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
484008,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
484072,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
484080,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
484240,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
484248,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
484312,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
484320,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
484480,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
484488,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
484540,note_on,0,0,6,,,,,,,,,,,,,,,5,,77,105,
484540,note_on,720,0,6,,,,,,,,,,,,,,,5,,79,0,
484544,note_on,720,0,7,,,,,,,,,,,,,,,6,,76,0,
484544,note_on,0,0,7,,,,,,,,,,,,,,,6,,74,105,
484548,note_on,0,0,8,,,,,,,,,,,,,,,7,,64,0,
484548,note_on,0,0,8,,,,,,,,,,,,,,,7,,62,105,
484548,note_on,0,0,8,,,,,,,,,,,,,,,7,,65,105,
484548,note_on,720,0,8,,,,,,,,,,,,,,,7,,67,0,
484552,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
484560,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
484720,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
484728,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
484780,note_on,240,0,6,,,,,,,,,,,,,,,5,,77,0,
484780,note_on,0,0,6,,,,,,,,,,,,,,,5,,76,105,
484784,note_on,0,0,7,,,,,,,,,,,,,,,6,,72,105,
484784,note_on,240,0,7,,,,,,,,,,,,,,,6,,74,0,
484788,note_on,240,0,8,,,,,,,,,,,,,,,7,,65,0,
484788,note_on,0,0,8,,,,,,,,,,,,,,,7,,64,105,
484788,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,105,
484788,note_on,0,0,8,,,,,,,,,,,,,,,7,,62,0,
484792,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
484800,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
484960,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
484968,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
485032,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
485040,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
485200,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
485208,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
485214,note_on,3304,0,2,,,,,,,,,,,,,,,1,,72,0,
485230,note_on,3320,0,1,,,,,,,,,,,,,,,0,,84,0,
485260,note_on,480,0,6,,,,,,,,,,,,,,,5,,76,0,
485264,note_on,480,0,7,,,,,,,,,,,,,,,6,,72,0,
485268,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0,
485268,note_on,0,0,8,,,,,,,,,,,,,,,7,,64,111,
485268,note_on,480,0,8,,,,,,,,,,,,,,,7,,64,0,
485268,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,111,
485270,note_on,40,0,1,,,,,,,,,,,,,,,0,,76,105,
485270,note_on,56,0,2,,,,,,,,,,,,,,,1,,72,105,
485272,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
485280,note_on,3360,0,3,,,,,,,,,,,,,,,2,,60,0,
485280,note_on,0,0,3,,,,,,,,,,,,,,,2,,60,105,
485280,note_on,0,0,3,,,,,,,,,,,,,,,2,,48,105,
485280,note_on,0,0,3,,,,,,,,,,,,,,,2,,48,0,
485280,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
485388,note_on,0,0,8,,,,,,,,,,,,,,,7,,65,114,
485388,note_on,120,0,8,,,,,,,,,,,,,,,7,,62,114,
485390,note_on,120,0,1,,,,,,,,,,,,,,,0,,77,105,
485390,note_on,120,0,2,,,,,,,,,,,,,,,1,,74,105,
485428,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0,
485428,note_on,40,0,8,,,,,,,,,,,,,,,7,,64,0,
485430,note_on,40,0,1,,,,,,,,,,,,,,,0,,76,0,
485430,note_on,40,0,2,,,,,,,,,,,,,,,1,,72,0,
485440,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
485448,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
485508,note_on,0,0,8,,,,,,,,,,,,,,,7,,67,114,
485508,note_on,80,0,8,,,,,,,,,,,,,,,7,,64,114,
485510,note_on,80,0,1,,,,,,,,,,,,,,,0,,76,105,
485510,note_on,0,0,1,,,,,,,,,,,,,,,0,,79,105,
485510,note_on,80,0,2,,,,,,,,,,,,,,,1,,76,105,
485512,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
485520,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
485548,note_on,40,0,8,,,,,,,,,,,,,,,7,,62,0,
485548,note_on,0,0,8,,,,,,,,,,,,,,,7,,65,0,
485550,note_on,40,0,1,,,,,,,,,,,,,,,0,,77,0,
485550,note_on,40,0,2,,,,,,,,,,,,,,,1,,74,0,
485600,note_on,52,0,8,,,,,,,,,,,,,,,7,,64,0,
485628,note_on,28,0,8,,,,,,,,,,,,,,,7,,60,113,
485628,note_on,0,0,8,,,,,,,,,,,,,,,7,,64,113,
485630,note_on,0,0,2,,,,,,,,,,,,,,,1,,72,105,
485630,note_on,80,0,1,,,,,,,,,,,,,,,0,,76,0,
485630,note_on,80,0,2,,,,,,,,,,,,,,,1,,76,0,
485640,note_on,0,0,3,,,,,,,,,,,,,,,2,,48,0,
485640,note_on,0,0,3,,,,,,,,,,,,,,,2,,48,105,
485640,note_on,0,0,3,,,,,,,,,,,,,,,2,,60,105,
485640,note_on,360,0,3,,,,,,,,,,,,,,,2,,60,0,
485668,note_on,40,0,8,,,,,,,,,,,,,,,7,,67,0,
485670,note_on,40,0,1,,,,,,,,,,,,,,,0,,79,0,
485680,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
485688,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
485748,note_on,80,0,8,,,,,,,,,,,,,,,7,,64,0,
485748,note_on,0,0,8,,,,,,,,,,,,,,,7,,69,114,
485748,note_on,0,0,8,,,,,,,,,,,,,,,7,,65,114,
485748,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0,
485750,note_on,120,0,2,,,,,,,,,,,,,,,1,,72,0,
485750,note_on,0,0,2,,,,,,,,,,,,,,,1,,77,105,
485750,note_on,80,0,1,,,,,,,,,,,,,,,0,,81,105,
485752,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
485760,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
485760,note_on,120,0,3,,,,,,,,,,,,,,,2,,60,0,
485760,note_on,0,0,3,,,,,,,,,,,,,,,2,,48,0,
485760,note_on,0,0,3,,,,,,,,,,,,,,,2,,48,105,
485760,note_on,0,0,3,,,,,,,,,,,,,,,2,,60,105,
485920,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
485928,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
485992,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
486000,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
486160,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
486168,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
486220,note_on,960,0,6,,,,,,,,,,,,,,,5,,81,70,
486224,note_on,960,0,7,,,,,,,,,,,,,,,6,,72,70,
486228,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,70,
486228,note_on,480,0,8,,,,,,,,,,,,,,,7,,69,0,
486228,note_on,0,0,8,,,,,,,,,,,,,,,7,,65,0,
486228,note_on,0,0,8,,,,,,,,,,,,,,,7,,69,70,
486230,note_on,480,0,2,,,,,,,,,,,,,,,1,,77,0,
486230,note_on,480,0,1,,,,,,,,,,,,,,,0,,81,0,
486232,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
486240,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
486316,note_on,96,0,6,,,,,,,,,,,,,,,5,,81,0,
486320,note_on,96,0,7,,,,,,,,,,,,,,,6,,72,0,
486324,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0,
486324,note_on,96,0,8,,,,,,,,,,,,,,,7,,69,0,
486400,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
486408,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
486472,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
486480,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
486640,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
486648,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
486700,note_on,384,0,6,,,,,,,,,,,,,,,5,,79,70,
486704,note_on,384,0,7,,,,,,,,,,,,,,,6,,71,70,
486708,note_on,0,0,8,,,,,,,,,,,,,,,7,,67,70,
486708,note_on,384,0,8,,,,,,,,,,,,,,,7,,59,70,
486712,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
486720,note_on,960,0,3,,,,,,,,,,,,,,,2,,60,0,
486720,note_on,0,0,3,,,,,,,,,,,,,,,2,,48,0,
486720,note_on,0,0,3,,,,,,,,,,,,,,,2,,48,70,
486720,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
486720,note_on,0,0,3,,,,,,,,,,,,,,,2,,60,70,
486796,note_on,96,0,6,,,,,,,,,,,,,,,5,,79,0,
486800,note_on,96,0,7,,,,,,,,,,,,,,,6,,71,0,
486804,note_on,96,0,8,,,,,,,,,,,,,,,7,,67,0,
486804,note_on,0,0,8,,,,,,,,,,,,,,,7,,59,0,
486880,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
486888,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
486952,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
486960,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
487120,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
487128,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
487180,note_on,384,0,6,,,,,,,,,,,,,,,5,,77,70,
487184,note_on,384,0,7,,,,,,,,,,,,,,,6,,69,70,
487188,note_on,384,0,8,,,,,,,,,,,,,,,7,,57,70,
487188,note_on,0,0,8,,,,,,,,,,,,,,,7,,65,70,
487192,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
487200,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
487276,note_on,96,0,6,,,,,,,,,,,,,,,5,,77,0,
487280,note_on,96,0,7,,,,,,,,,,,,,,,6,,69,0,
487284,note_on,96,0,8,,,,,,,,,,,,,,,7,,65,0,
487284,note_on,0,0,8,,,,,,,,,,,,,,,7,,57,0,
487360,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
487368,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
487432,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
487440,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
487600,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
487608,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
487660,note_on,384,0,6,,,,,,,,,,,,,,,5,,76,70,
487664,note_on,384,0,7,,,,,,,,,,,,,,,6,,67,70,
487668,note_on,0,0,8,,,,,,,,,,,,,,,7,,64,70,
487668,note_on,384,0,8,,,,,,,,,,,,,,,7,,55,70,
487672,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
487680,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
487840,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
487848,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
487912,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
487920,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
488080,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
488088,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
488152,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
488160,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
488320,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
488328,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
488380,note_on,0,0,6,,,,,,,,,,,,,,,5,,74,70,
488380,note_on,720,0,6,,,,,,,,,,,,,,,5,,76,0,
488384,note_on,720,0,7,,,,,,,,,,,,,,,6,,67,0,
488384,note_on,0,0,7,,,,,,,,,,,,,,,6,,65,70,
488388,note_on,0,0,8,,,,,,,,,,,,,,,7,,62,70,
488388,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,70,
488388,note_on,0,0,8,,,,,,,,,,,,,,,7,,55,0,
488388,note_on,720,0,8,,,,,,,,,,,,,,,7,,64,0,
488392,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
488400,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
488560,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
488568,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
488620,note_on,240,0,6,,,,,,,,,,,,,,,5,,74,0,
488620,note_on,0,0,6,,,,,,,,,,,,,,,5,,72,70,
488624,note_on,0,0,7,,,,,,,,,,,,,,,6,,64,70,
488624,note_on,240,0,7,,,,,,,,,,,,,,,6,,65,0,
488628,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,0,
488628,note_on,0,0,8,,,,,,,,,,,,,,,7,,52,70,
488628,note_on,240,0,8,,,,,,,,,,,,,,,7,,62,0,
488628,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,70,
488632,note_on,72,0,9,,,,,,,,,,,,,,,8,,48,70,
488640,note_on,72,0,10,,,,,,,,,,,,,,,10,,36,70,
488800,note_on,168,0,9,,,,,,,,,,,,,,,8,,48,0,
488808,note_on,168,0,10,,,,,,,,,,,,,,,10,,36,0,
488872,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
488880,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
489040,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
489048,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
489100,note_on,480,0,6,,,,,,,,,,,,,,,5,,72,0,
489104,note_on,480,0,7,,,,,,,,,,,,,,,6,,64,0,
489108,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,114,
489108,note_on,0,0,8,,,,,,,,,,,,,,,7,,52,0,
489108,note_on,480,0,8,,,,,,,,,,,,,,,7,,60,0,
489110,note_on,2880,0,1,,,,,,,,,,,,,,,0,,72,105,
489112,note_on,72,0,9,,,,,,,,,,,,,,,8,,60,105,
489120,note_on,0,0,3,,,,,,,,,,,,,,,2,,60,105,
489120,note_on,0,0,3,,,,,,,,,,,,,,,2,,52,105,
489120,note_on,0,0,3,,,,,,,,,,,,,,,2,,48,0,
489120,note_on,2400,0,3,,,,,,,,,,,,,,,2,,60,0,
489120,note_on,72,0,10,,,,,,,,,,,,,,,10,,48,105,
489228,note_on,120,0,8,,,,,,,,,,,,,,,7,,59,119,
489228,note_on,0,0,8,,,,,,,,,,,,,,,7,,62,119,
489230,note_on,120,0,1,,,,,,,,,,,,,,,0,,74,105,
489230,note_on,3000,0,2,,,,,,,,,,,,,,,1,,71,105,
489268,note_on,40,0,8,,,,,,,,,,,,,,,7,,60,0,
489270,note_on,40,0,1,,,,,,,,,,,,,,,0,,72,0,
489280,note_on,168,0,9,,,,,,,,,,,,,,,8,,60,0,
489288,note_on,168,0,10,,,,,,,,,,,,,,,10,,48,0,
489348,note_on,80,0,8,,,,,,,,,,,,,,,7,,60,116,
