tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity,pitch
67824,note_on,1,0,5,,,,,,,,2,,,82,85,
67847,note_on,23,0,5,,,,,,,,2,,,82,0,
67848,note_on,1,0,5,,,,,,,,2,,,78,85,
67871,note_on,23,0,5,,,,,,,,2,,,78,0,
67872,note_on,1,0,5,,,,,,,,2,,,79,85,
67895,note_on,23,0,5,,,,,,,,2,,,79,0,
67896,note_on,1,0,5,,,,,,,,2,,,78,85,
67919,note_on,23,0,5,,,,,,,,2,,,78,0,
67920,note_on,1,0,5,,,,,,,,2,,,79,85,
67943,note_on,23,0,5,,,,,,,,2,,,79,0,
67944,note_on,1,0,5,,,,,,,,2,,,74,85,
67967,note_on,23,0,5,,,,,,,,2,,,74,0,
67968,note_on,1,0,5,,,,,,,,2,,,75,85,
67968,note_on,391,0,10,,,,,,,,3,,,67,49,
67968,note_on,391,0,8,,,,,,,,3,,,72,49,
67968,note_on,391,0,11,,,,,,,,3,,,51,49,
67991,note_on,23,0,5,,,,,,,,2,,,75,0,
67992,note_on,1,0,5,,,,,,,,2,,,74,85,
68015,note_on,23,0,5,,,,,,,,2,,,74,0,
68016,note_on,1,0,5,,,,,,,,2,,,75,85,
68039,note_on,23,0,5,,,,,,,,2,,,75,0,
68040,note_on,1,0,5,,,,,,,,2,,,71,85,
68057,note_on,89,0,8,,,,,,,,3,,,72,0,
68063,note_on,23,0,5,,,,,,,,2,,,71,0,
68064,note_on,487,0,9,,,,,,,,3,,,72,49,
68064,note_on,1,0,5,,,,,,,,2,,,72,85,
68064,note_on,487,0,7,,,,,,,,2,,,63,64,
68064,note_on,7,0,8,,,,,,,,3,,,75,49,
68087,note_on,119,0,11,,,,,,,,3,,,51,0,
68087,note_on,119,0,10,,,,,,,,3,,,67,0,
68087,note_on,23,0,7,,,,,,,,2,,,63,0,
68087,note_on,23,0,9,,,,,,,,3,,,72,0,
68088,note_on,1,0,9,,,,,,,,3,,,71,49,
68088,note_on,1,0,11,,,,,,,,3,,,50,49,
68088,note_on,1,0,7,,,,,,,,2,,,62,64,
68088,note_on,1,0,10,,,,,,,,3,,,65,49,
68111,note_on,23,0,9,,,,,,,,3,,,71,0,
68111,note_on,23,0,11,,,,,,,,3,,,50,0,
68111,note_on,23,0,7,,,,,,,,2,,,62,0,
68111,note_on,23,0,10,,,,,,,,3,,,65,0,
68112,note_on,1,0,11,,,,,,,,3,,,48,49,
68112,note_on,1,0,9,,,,,,,,3,,,72,49,
68112,note_on,1,0,7,,,,,,,,2,,,60,64,
68112,note_on,1,0,10,,,,,,,,3,,,63,49,
68135,note_on,23,0,9,,,,,,,,3,,,72,0,
68135,note_on,23,0,7,,,,,,,,2,,,60,0,
68135,note_on,23,0,11,,,,,,,,3,,,48,0,
68135,note_on,23,0,10,,,,,,,,3,,,63,0,
68136,note_on,1,0,9,,,,,,,,3,,,74,49,
68136,note_on,1,0,10,,,,,,,,3,,,62,49,
68136,note_on,1,0,11,,,,,,,,3,,,46,49,
68136,note_on,1,0,7,,,,,,,,2,,,58,64,
68153,note_on,89,0,8,,,,,,,,3,,,75,0,
68159,note_on,23,0,7,,,,,,,,2,,,58,0,
68159,note_on,23,0,9,,,,,,,,3,,,74,0,
68159,note_on,23,0,11,,,,,,,,3,,,46,0,
68159,note_on,23,0,10,,,,,,,,3,,,62,0,
68160,note_on,1,0,10,,,,,,,,3,,,60,49,
68160,note_on,1,0,7,,,,,,,,2,,,57,64,
68160,note_on,1,0,9,,,,,,,,3,,,75,49,
68160,note_on,7,0,8,,,,,,,,3,,,79,49,
68160,note_on,1,0,11,,,,,,,,3,,,45,49,
68183,note_on,119,0,5,,,,,,,,2,,,72,0,
68184,note_on,1,0,5,,,,,,,,2,,,70,85,
68207,note_on,23,0,5,,,,,,,,2,,,70,0,
68208,note_on,1,0,5,,,,,,,,2,,,69,85,
68231,note_on,23,0,5,,,,,,,,2,,,69,0,
68232,note_on,1,0,5,,,,,,,,2,,,70,85,
68249,note_on,89,0,10,,,,,,,,3,,,60,0,
68249,note_on,89,0,11,,,,,,,,3,,,45,0,
68249,note_on,89,0,7,,,,,,,,2,,,57,0,
68249,note_on,89,0,9,,,,,,,,3,,,75,0,
68249,note_on,89,0,8,,,,,,,,3,,,79,0,
68255,note_on,23,0,5,,,,,,,,2,,,70,0,
68256,note_on,7,0,8,,,,,,,,3,,,69,49,
68256,note_on,7,0,10,,,,,,,,3,,,63,49,
68256,note_on,7,0,9,,,,,,,,3,,,69,49,
68256,note_on,1,0,5,,,,,,,,2,,,72,85,
68256,note_on,7,0,7,,,,,,,,2,,,69,64,
68256,note_on,0,0,7,,,,,,,,2,,,63,64,
68279,note_on,23,0,5,,,,,,,,2,,,72,0,
68280,note_on,1,0,5,,,,,,,,2,,,74,85,
68303,note_on,23,0,5,,,,,,,,2,,,74,0,
68304,note_on,1,0,5,,,,,,,,2,,,75,85,
68327,note_on,23,0,5,,,,,,,,2,,,75,0,
68328,note_on,1,0,5,,,,,,,,2,,,76,85,
68345,note_on,89,0,8,,,,,,,,3,,,69,0,
68345,note_on,89,0,7,,,,,,,,2,,,63,0,
68345,note_on,89,0,10,,,,,,,,3,,,63,0,
68345,note_on,0,0,7,,,,,,,,2,,,69,0,
68345,note_on,89,0,9,,,,,,,,3,,,69,0,
68351,note_on,23,0,5,,,,,,,,2,,,76,0,
68352,note_on,1,0,5,,,,,,,,2,,,77,85,
68352,note_on,7,0,10,,,,,,,,3,,,62,49,
68352,note_on,775,0,6,,,,,,,,2,,,70,64,
68352,note_on,7,0,7,,,,,,,,2,,,62,64,
68352,note_on,7,0,9,,,,,,,,3,,,70,49,
68352,note_on,7,0,8,,,,,,,,3,,,70,49,
68397,note_on,45,0,5,,,,,,,,2,,,77,0,
68400,note_on,3,0,5,,,,,,,,2,,,76,85,
68441,note_on,89,0,6,,,,,,,,2,,,70,0,
68441,note_on,89,0,10,,,,,,,,3,,,62,0,
68441,note_on,89,0,8,,,,,,,,3,,,70,0,
68441,note_on,89,0,7,,,,,,,,2,,,62,0,
68445,note_on,45,0,5,,,,,,,,2,,,76,0,
68448,note_on,7,0,6,,,,,,,,2,,,70,64,
68448,note_on,3,0,5,,,,,,,,2,,,75,85,
68448,note_on,7,0,10,,,,,,,,3,,,67,49,
68448,note_on,7,0,7,,,,,,,,2,,,67,64,
68448,note_on,7,0,8,,,,,,,,3,,,82,49,
68493,note_on,45,0,5,,,,,,,,2,,,75,0,
68496,note_on,3,0,5,,,,,,,,2,,,74,85,
68529,note_on,177,0,9,,,,,,,,3,,,70,0,
68537,note_on,89,0,7,,,,,,,,2,,,67,0,
68537,note_on,89,0,10,,,,,,,,3,,,67,0,
68541,note_on,45,0,5,,,,,,,,2,,,74,0,
68544,note_on,7,0,7,,,,,,,,2,,,63,64,
68544,note_on,3,0,5,,,,,,,,2,,,72,85,
68544,note_on,15,0,9,,,,,,,,3,,,79,49,
68544,note_on,7,0,10,,,,,,,,3,,,63,49,
68556,note_on,0,0,5,,,,,,,,2,,,74,85,
68556,note_on,12,0,5,,,,,,,,2,,,72,0,
68568,note_on,12,0,5,,,,,,,,2,,,74,0,
68568,note_on,0,0,5,,,,,,,,2,,,72,85,
68580,note_on,12,0,5,,,,,,,,2,,,72,0,
68580,note_on,0,0,5,,,,,,,,2,,,74,85,
68592,note_on,12,0,5,,,,,,,,2,,,74,0,
68592,note_on,0,0,5,,,,,,,,2,,,72,85,
68604,note_on,12,0,5,,,,,,,,2,,,72,0,
68604,note_on,0,0,5,,,,,,,,2,,,74,85,
68616,note_on,0,0,5,,,,,,,,2,,,72,85,
68616,note_on,12,0,5,,,,,,,,2,,,74,0,
68625,note_on,177,0,6,,,,,,,,2,,,70,0,
68625,note_on,177,0,8,,,,,,,,3,,,82,0,
68628,note_on,12,0,5,,,,,,,,2,,,72,0,
68628,note_on,0,0,5,,,,,,,,2,,,74,85,
68633,note_on,89,0,9,,,,,,,,3,,,79,0,
68633,note_on,89,0,7,,,,,,,,2,,,63,0,
68633,note_on,89,0,10,,,,,,,,3,,,63,0,
68640,note_on,7,0,9,,,,,,,,3,,,77,49,
68640,note_on,7,0,7,,,,,,,,2,,,65,64,
68640,note_on,7,0,10,,,,,,,,3,,,65,49,
68640,note_on,15,0,8,,,,,,,,3,,,81,49,
68640,note_on,15,0,6,,,,,,,,2,,,69,64,
68640,note_on,0,0,5,,,,,,,,2,,,72,85,
68640,note_on,12,0,5,,,,,,,,2,,,74,0,
68652,note_on,12,0,5,,,,,,,,2,,,72,0,
68652,note_on,0,0,5,,,,,,,,2,,,74,85,
68664,note_on,12,0,5,,,,,,,,2,,,74,0,
68664,note_on,0,0,5,,,,,,,,2,,,72,85,
68676,note_on,12,0,5,,,,,,,,2,,,72,0,
68676,note_on,0,0,5,,,,,,,,2,,,74,85,
68688,note_on,12,0,5,,,,,,,,2,,,74,0,
68688,note_on,0,0,5,,,,,,,,2,,,72,85,
68700,note_on,12,0,5,,,,,,,,2,,,72,0,
68700,note_on,0,0,5,,,,,,,,2,,,74,85,
68712,note_on,12,0,5,,,,,,,,2,,,74,0,
68712,note_on,0,0,5,,,,,,,,2,,,72,85,
68721,note_on,9,0,5,,,,,,,,2,,,72,0,
68729,note_on,89,0,7,,,,,,,,2,,,65,0,
68729,note_on,89,0,10,,,,,,,,3,,,65,0,
68729,note_on,89,0,9,,,,,,,,3,,,77,0,
68729,note_on,89,0,6,,,,,,,,2,,,69,0,
68729,note_on,89,0,8,,,,,,,,3,,,81,0,
68729,end_of_track,0,1,7,,,,,,,,,,,,,
68736,note_on,0,0,5,,,,,,,,2,,,65,85,
68736,note_on,15,0,5,,,,,,,,2,,,77,85,
68736,note_on,3027,0,1,,,,,,,,0,,,82,49,
68736,note_on,0,0,1,,,,,,,,0,,,70,49,
68736,note_on,0,0,3,,,,,,,,1,,,58,49,
68736,note_on,3027,0,3,,,,,,,,1,,,70,49,
68736,note_on,7,0,6,,,,,,,,2,,,50,64,
68759,note_on,23,0,6,,,,,,,,2,,,50,0,
68760,note_on,1,0,6,,,,,,,,2,,,58,64,
68783,note_on,23,0,6,,,,,,,,2,,,58,0,
68784,note_on,1,0,6,,,,,,,,2,,,53,64,
68807,note_on,23,0,6,,,,,,,,2,,,53,0,
68808,note_on,1,0,6,,,,,,,,2,,,58,64,
68825,note_on,0,0,5,,,,,,,,2,,,77,0,
68825,note_on,89,0,5,,,,,,,,2,,,65,0,
68831,note_on,23,0,6,,,,,,,,2,,,58,0,
68832,note_on,1,0,6,,,,,,,,2,,,49,64,
68855,note_on,23,0,6,,,,,,,,2,,,49,0,
68856,note_on,1,0,6,,,,,,,,2,,,58,64,
68879,note_on,23,0,6,,,,,,,,2,,,58,0,
68880,note_on,1,0,6,,,,,,,,2,,,51,64,
68880,note_on,55,0,5,,,,,,,,2,,,76,85,
68880,note_on,0,0,5,,,,,,,,2,,,64,85,
68903,note_on,23,0,6,,,,,,,,2,,,51,0,
68904,note_on,1,0,6,,,,,,,,2,,,58,64,
68925,note_on,45,0,5,,,,,,,,2,,,64,0,
68925,note_on,0,0,5,,,,,,,,2,,,76,0,
68927,note_on,23,0,6,,,,,,,,2,,,58,0,
68928,note_on,0,0,5,,,,,,,,2,,,65,85,
68928,note_on,3,0,5,,,,,,,,2,,,77,85,
68928,note_on,1,0,6,,,,,,,,2,,,50,64,
68951,note_on,23,0,6,,,,,,,,2,,,50,0,
68952,note_on,1,0,6,,,,,,,,2,,,58,64,
68975,note_on,23,0,6,,,,,,,,2,,,58,0,
68976,note_on,1,0,6,,,,,,,,2,,,53,64,
68999,note_on,23,0,6,,,,,,,,2,,,53,0,
69000,note_on,1,0,6,,,,,,,,2,,,58,64,
69017,note_on,0,0,5,,,,,,,,2,,,77,0,
69017,note_on,89,0,5,,,,,,,,2,,,65,0,
69023,note_on,23,0,6,,,,,,,,2,,,58,0,
69024,note_on,1,0,6,,,,,,,,2,,,49,64,
69047,note_on,23,0,6,,,,,,,,2,,,49,0,
69048,note_on,1,0,6,,,,,,,,2,,,58,64,
69071,note_on,23,0,6,,,,,,,,2,,,58,0,
69072,note_on,0,0,5,,,,,,,,2,,,64,85,
69072,note_on,55,0,5,,,,,,,,2,,,76,85,
69072,note_on,1,0,6,,,,,,,,2,,,51,64,
69095,note_on,23,0,6,,,,,,,,2,,,51,0,
69096,note_on,1,0,6,,,,,,,,2,,,58,64,
69117,note_on,45,0,5,,,,,,,,2,,,64,0,
69117,note_on,0,0,5,,,,,,,,2,,,76,0,
69119,note_on,23,0,6,,,,,,,,2,,,58,0,
69120,note_on,3,0,5,,,,,,,,2,,,77,85,
69120,note_on,1,0,6,,,,,,,,2,,,50,64,
69120,note_on,0,0,5,,,,,,,,2,,,65,85,
69143,note_on,23,0,6,,,,,,,,2,,,50,0,
69144,note_on,1,0,6,,,,,,,,2,,,58,64,
69165,note_on,0,0,5,,,,,,,,2,,,77,0,
69165,note_on,45,0,5,,,,,,,,2,,,65,0,
69167,note_on,23,0,6,,,,,,,,2,,,58,0,
69168,note_on,3,0,5,,,,,,,,2,,,76,85,
69168,note_on,0,0,5,,,,,,,,2,,,64,85,
69168,note_on,1,0,6,,,,,,,,2,,,49,64,
69191,note_on,23,0,6,,,,,,,,2,,,49,0,
69192,note_on,1,0,6,,,,,,,,2,,,58,64,
69213,note_on,45,0,5,,,,,,,,2,,,64,0,
69213,note_on,0,0,5,,,,,,,,2,,,76,0,
69215,note_on,23,0,6,,,,,,,,2,,,58,0,
69216,note_on,1,0,6,,,,,,,,2,,,50,64,
69216,note_on,0,0,5,,,,,,,,2,,,65,85,
69216,note_on,3,0,5,,,,,,,,2,,,77,85,
69239,note_on,23,0,6,,,,,,,,2,,,50,0,
69240,note_on,1,0,6,,,,,,,,2,,,58,64,
69261,note_on,0,0,5,,,,,,,,2,,,77,0,
69261,note_on,45,0,5,,,,,,,,2,,,65,0,
69263,note_on,23,0,6,,,,,,,,2,,,58,0,
69264,note_on,0,0,5,,,,,,,,2,,,64,85,
69264,note_on,3,0,5,,,,,,,,2,,,76,85,
69264,note_on,1,0,6,,,,,,,,2,,,49,64,
69287,note_on,23,0,6,,,,,,,,2,,,49,0,
69288,note_on,1,0,6,,,,,,,,2,,,58,64,
69309,note_on,45,0,5,,,,,,,,2,,,64,0,
69309,note_on,0,0,5,,,,,,,,2,,,76,0,
69311,note_on,23,0,6,,,,,,,,2,,,58,0,
69312,note_on,3,0,5,,,,,,,,2,,,77,85,
69312,note_on,1,0,6,,,,,,,,2,,,50,64,
69312,note_on,0,0,5,,,,,,,,2,,,65,85,
69335,note_on,23,0,6,,,,,,,,2,,,50,0,
69336,note_on,1,0,6,,,,,,,,2,,,58,64,
69357,note_on,0,0,5,,,,,,,,2,,,77,0,
69357,note_on,45,0,5,,,,,,,,2,,,65,0,
69359,note_on,23,0,6,,,,,,,,2,,,58,0,
69360,note_on,1,0,6,,,,,,,,2,,,49,64,
69360,note_on,0,0,5,,,,,,,,2,,,64,85,
69360,note_on,3,0,5,,,,,,,,2,,,76,85,
69383,note_on,23,0,6,,,,,,,,2,,,49,0,
69384,note_on,1,0,6,,,,,,,,2,,,58,64,
69405,note_on,45,0,5,,,,,,,,2,,,64,0,
69405,note_on,0,0,5,,,,,,,,2,,,76,0,
69407,note_on,23,0,6,,,,,,,,2,,,58,0,
69408,note_on,1,0,6,,,,,,,,2,,,50,64,
69408,note_on,3,0,5,,,,,,,,2,,,77,85,
69408,note_on,0,0,5,,,,,,,,2,,,65,85,
69431,note_on,23,0,6,,,,,,,,2,,,50,0,
69432,note_on,1,0,6,,,,,,,,2,,,58,64,
69453,note_on,0,0,5,,,,,,,,2,,,77,0,
69453,note_on,45,0,5,,,,,,,,2,,,65,0,
69455,note_on,23,0,6,,,,,,,,2,,,58,0,
69456,note_on,0,0,5,,,,,,,,2,,,64,85,
69456,note_on,3,0,5,,,,,,,,2,,,76,85,
69456,note_on,1,0,6,,,,,,,,2,,,49,64,
69479,note_on,23,0,6,,,,,,,,2,,,49,0,
69480,note_on,1,0,6,,,,,,,,2,,,58,64,
69501,note_on,45,0,5,,,,,,,,2,,,64,0,
69501,note_on,0,0,5,,,,,,,,2,,,76,0,
69503,note_on,23,0,6,,,,,,,,2,,,58,0,
69504,note_on,0,0,6,,,,,,,,2,,,50,64,
69504,note_on,3,0,5,,,,,,,,2,,,77,85,
69504,note_on,0,0,5,,,,,,,,2,,,65,85,
69504,note_on,1,0,6,,,,,,,,2,,,58,64,
69549,note_on,813,0,1,,,,,,,,0,,,70,0,
69549,note_on,0,0,1,,,,,,,,0,,,82,0,
69549,note_on,813,0,3,,,,,,,,1,,,58,0,
69549,note_on,0,0,3,,,,,,,,1,,,70,0,
69549,note_on,45,0,5,,,,,,,,2,,,65,0,
69549,note_on,0,0,5,,,,,,,,2,,,77,0,
69552,note_on,0,0,5,,,,,,,,2,,,64,85,
69552,note_on,3,0,5,,,,,,,,2,,,76,85,
69593,note_on,0,0,6,,,,,,,,2,,,58,0,
69593,note_on,89,0,6,,,,,,,,2,,,50,0,
69597,note_on,0,0,5,,,,,,,,2,,,76,0,
69597,note_on,45,0,5,,,,,,,,2,,,64,0,
69600,note_on,3,0,5,,,,,,,,2,,,77,85,
69600,note_on,0,0,5,,,,,,,,2,,,65,85,
69645,note_on,45,0,5,,,,,,,,2,,,65,0,
69645,note_on,0,0,5,,,,,,,,2,,,77,0,
69648,note_on,0,0,5,,,,,,,,2,,,66,85,
69648,note_on,3,0,5,,,,,,,,2,,,78,85,
69693,note_on,0,0,5,,,,,,,,2,,,78,0,
69693,note_on,45,0,5,,,,,,,,2,,,66,0,
69696,note_on,0,0,5,,,,,,,,2,,,67,85,
69696,note_on,3,0,5,,,,,,,,2,,,79,85,
69741,note_on,0,0,5,,,,,,,,2,,,79,0,
69741,note_on,45,0,5,,,,,,,,2,,,67,0,
69744,note_on,0,0,5,,,,,,,,2,,,68,85,
69744,note_on,3,0,5,,,,,,,,2,,,80,85,
69789,note_on,45,0,5,,,,,,,,2,,,68,0,
69789,note_on,0,0,5,,,,,,,,2,,,80,0,
69792,note_on,0,0,5,,,,,,,,2,,,69,85,
69792,note_on,3,0,5,,,,,,,,2,,,81,85,
69837,note_on,45,0,5,,,,,,,,2,,,69,0,
69837,note_on,0,0,5,,,,,,,,2,,,81,0,
69840,note_on,3,0,5,,,,,,,,2,,,82,85,
69840,note_on,0,0,5,,,,,,,,2,,,70,85,
69885,note_on,0,0,5,,,,,,,,2,,,82,0,
69885,note_on,45,0,5,,,,,,,,2,,,70,0,
69888,note_on,3,0,5,,,,,,,,2,,,89,85,
69888,note_on,295,0,6,,,,,,,,2,,,74,64,
69908,note_on,20,0,6,,,,,,,,2,,,74,0,
69911,note_on,23,0,5,,,,,,,,2,,,89,0,
69912,note_on,1,0,5,,,,,,,,2,,,86,85,
69935,note_on,23,0,5,,,,,,,,2,,,86,0,
69936,note_on,28,0,6,,,,,,,,2,,,72,64,
69936,note_on,1,0,5,,,,,,,,2,,,87,85,
69956,note_on,20,0,6,,,,,,,,2,,,72,0,
69959,note_on,23,0,5,,,,,,,,2,,,87,0,
69960,note_on,1,0,5,,,,,,,,2,,,84,85,
69983,note_on,23,0,5,,,,,,,,2,,,84,0,
69984,note_on,28,0,6,,,,,,,,2,,,70,64,
69984,note_on,1,0,5,,,,,,,,2,,,86,85,
70004,note_on,20,0,6,,,,,,,,2,,,70,0,
70007,note_on,23,0,5,,,,,,,,2,,,86,0,
70008,note_on,1,0,5,,,,,,,,2,,,82,85,
70031,note_on,23,0,5,,,,,,,,2,,,82,0,
70032,note_on,1,0,5,,,,,,,,2,,,84,85,
70032,note_on,28,0,6,,,,,,,,2,,,69,64,
70052,note_on,20,0,6,,,,,,,,2,,,69,0,
70055,note_on,23,0,5,,,,,,,,2,,,84,0,
70056,note_on,1,0,5,,,,,,,,2,,,81,85,
70079,note_on,23,0,5,,,,,,,,2,,,81,0,
70080,note_on,1,0,5,,,,,,,,2,,,86,85,
70080,note_on,28,0,6,,,,,,,,2,,,70,64,
70100,note_on,20,0,6,,,,,,,,2,,,70,0,
70103,note_on,23,0,5,,,,,,,,2,,,86,0,
70104,note_on,1,0,5,,,,,,,,2,,,82,85,
70127,note_on,23,0,5,,,,,,,,2,,,82,0,
70128,note_on,1,0,5,,,,,,,,2,,,84,85,
70128,note_on,28,0,6,,,,,,,,2,,,69,64,
70148,note_on,20,0,6,,,,,,,,2,,,69,0,
70151,note_on,23,0,5,,,,,,,,2,,,84,0,
70152,note_on,1,0,5,,,,,,,,2,,,81,85,
70175,note_on,23,0,5,,,,,,,,2,,,81,0,
70176,note_on,1,0,5,,,,,,,,2,,,82,85,
70176,note_on,28,0,6,,,,,,,,2,,,67,64,
70196,note_on,20,0,6,,,,,,,,2,,,67,0,
70199,note_on,23,0,5,,,,,,,,2,,,82,0,
70200,note_on,1,0,5,,,,,,,,2,,,79,85,
70223,note_on,23,0,5,,,,,,,,2,,,79,0,
70224,note_on,28,0,6,,,,,,,,2,,,66,64,
70224,note_on,1,0,5,,,,,,,,2,,,81,85,
70244,note_on,20,0,6,,,,,,,,2,,,66,0,
70247,note_on,23,0,5,,,,,,,,2,,,81,0,
70248,note_on,1,0,5,,,,,,,,2,,,78,85,
70271,note_on,23,0,5,,,,,,,,2,,,78,0,
70272,note_on,1543,0,9,,,,,,,,3,,,67,49,
70272,note_on,1,0,5,,,,,,,,2,,,82,85,
70272,note_on,1543,0,8,,,,,,,,3,,,82,49,
70272,note_on,28,0,6,,,,,,,,2,,,67,64,
70292,note_on,20,0,9,,,,,,,,3,,,67,0,
70292,note_on,20,0,8,,,,,,,,3,,,82,0,
70292,note_on,20,0,6,,,,,,,,2,,,67,0,
70295,note_on,23,0,5,,,,,,,,2,,,82,0,
70296,note_on,1,0,5,,,,,,,,2,,,79,85,
70319,note_on,23,0,5,,,,,,,,2,,,79,0,
70320,note_on,28,0,8,,,,,,,,3,,,81,49,
70320,note_on,1,0,5,,,,,,,,2,,,81,85,
70320,note_on,28,0,6,,,,,,,,2,,,65,64,
70320,note_on,28,0,9,,,,,,,,3,,,65,49,
70340,note_on,20,0,9,,,,,,,,3,,,65,0,
70340,note_on,20,0,6,,,,,,,,2,,,65,0,
70340,note_on,20,0,8,,,,,,,,3,,,81,0,
70343,note_on,23,0,5,,,,,,,,2,,,81,0,
70344,note_on,1,0,5,,,,,,,,2,,,77,85,
70367,note_on,23,0,5,,,,,,,,2,,,77,0,
70368,note_on,1,0,5,,,,,,,,2,,,79,85,
70368,note_on,28,0,9,,,,,,,,3,,,63,49,
70368,note_on,28,0,8,,,,,,,,3,,,79,49,
70368,note_on,28,0,6,,,,,,,,2,,,63,64,
70388,note_on,20,0,8,,,,,,,,3,,,79,0,
70388,note_on,20,0,9,,,,,,,,3,,,63,0,
70388,note_on,20,0,6,,,,,,,,2,,,63,0,
70391,note_on,23,0,5,,,,,,,,2,,,79,0,
70392,note_on,1,0,5,,,,,,,,2,,,75,85,
70415,note_on,23,0,5,,,,,,,,2,,,75,0,
70416,note_on,1,0,5,,,,,,,,2,,,77,85,
70416,note_on,28,0,9,,,,,,,,3,,,62,49,
70416,note_on,28,0,8,,,,,,,,3,,,77,49,
70416,note_on,28,0,6,,,,,,,,2,,,62,64,
70436,note_on,20,0,9,,,,,,,,3,,,62,0,
70436,note_on,20,0,8,,,,,,,,3,,,77,0,
70436,note_on,20,0,6,,,,,,,,2,,,62,0,
70439,note_on,23,0,5,,,,,,,,2,,,77,0,
70440,note_on,1,0,5,,,,,,,,2,,,74,85,
70463,note_on,23,0,5,,,,,,,,2,,,74,0,
70464,note_on,28,0,9,,,,,,,,3,,,63,49,
70464,note_on,28,0,8,,,,,,,,3,,,79,49,
70464,note_on,1,0,5,,,,,,,,2,,,79,85,
70464,note_on,28,0,6,,,,,,,,2,,,63,64,
70484,note_on,20,0,9,,,,,,,,3,,,63,0,
70484,note_on,20,0,8,,,,,,,,3,,,79,0,
70484,note_on,20,0,6,,,,,,,,2,,,63,0,
70487,note_on,23,0,5,,,,,,,,2,,,79,0,
70488,note_on,1,0,5,,,,,,,,2,,,75,85,
70511,note_on,23,0,5,,,,,,,,2,,,75,0,
70512,note_on,28,0,8,,,,,,,,3,,,77,49,
70512,note_on,1,0,5,,,,,,,,2,,,77,85,
70512,note_on,28,0,6,,,,,,,,2,,,62,64,
70512,note_on,28,0,9,,,,,,,,3,,,62,49,
70532,note_on,20,0,9,,,,,,,,3,,,62,0,
70532,note_on,20,0,8,,,,,,,,3,,,77,0,
70532,note_on,20,0,6,,,,,,,,2,,,62,0,
70535,note_on,23,0,5,,,,,,,,2,,,77,0,
70536,note_on,1,0,5,,,,,,,,2,,,74,85,
70559,note_on,23,0,5,,,,,,,,2,,,74,0,
70560,note_on,28,0,8,,,,,,,,3,,,75,49,
70560,note_on,28,0,6,,,,,,,,2,,,60,64,
70560,note_on,1,0,5,,,,,,,,2,,,75,85,
70560,note_on,28,0,9,,,,,,,,3,,,60,49,
70580,note_on,20,0,9,,,,,,,,3,,,60,0,
70580,note_on,20,0,8,,,,,,,,3,,,75,0,
70580,note_on,20,0,6,,,,,,,,2,,,60,0,
70583,note_on,23,0,5,,,,,,,,2,,,75,0,
70584,note_on,1,0,5,,,,,,,,2,,,72,85,
70607,note_on,23,0,5,,,,,,,,2,,,72,0,
70608,note_on,28,0,9,,,,,,,,3,,,58,49,
70608,note_on,28,0,6,,,,,,,,2,,,58,64,
70608,note_on,28,0,8,,,,,,,,3,,,74,49,
70608,note_on,1,0,5,,,,,,,,2,,,74,85,
70628,note_on,20,0,9,,,,,,,,3,,,58,0,
70628,note_on,20,0,6,,,,,,,,2,,,58,0,
70628,note_on,20,0,8,,,,,,,,3,,,74,0,
70631,note_on,23,0,5,,,,,,,,2,,,74,0,
70632,note_on,1,0,5,,,,,,,,2,,,70,85,
70655,note_on,23,0,5,,,,,,,,2,,,70,0,
70656,note_on,28,0,9,,,,,,,,3,,,70,49,
70656,note_on,1,0,5,,,,,,,,2,,,65,85,
70656,note_on,28,0,6,,,,,,,,2,,,53,64,
70656,note_on,15655,0,4,,,,,,,,1,,,65,49,
70656,note_on,1107,0,3,,,,,,,,1,,,65,49,
70656,note_on,28,0,8,,,,,,,,3,,,74,49,
70656,note_on,2407,0,11,,,,,,,,3,,,41,49,
70656,note_on,1927,0,10,,,,,,,,3,,,65,49,
70679,note_on,23,0,6,,,,,,,,2,,,53,0,
70680,note_on,1,0,6,,,,,,,,2,,,62,64,
70701,note_on,45,0,9,,,,,,,,3,,,70,0,
70701,note_on,45,0,11,,,,,,,,3,,,41,0,
70701,note_on,45,0,5,,,,,,,,2,,,65,0,
70701,note_on,45,0,8,,,,,,,,3,,,74,0,
70701,note_on,45,0,10,,,,,,,,3,,,65,0,
70703,note_on,23,0,6,,,,,,,,2,,,62,0,
70704,note_on,3,0,5,,,,,,,,2,,,67,85,
70704,note_on,3,0,10,,,,,,,,3,,,65,51,
70704,note_on,1,0,6,,,,,,,,2,,,58,64,
70704,note_on,3,0,9,,,,,,,,3,,,70,49,
70704,note_on,3,0,8,,,,,,,,3,,,74,49,
70704,note_on,3,0,11,,,,,,,,3,,,41,51,
70727,note_on,23,0,6,,,,,,,,2,,,58,0,
70727,note_on,23,0,5,,,,,,,,2,,,67,0,
70728,note_on,1,0,5,,,,,,,,2,,,69,85,
70728,note_on,1,0,6,,,,,,,,2,,,62,64,
70749,note_on,45,0,11,,,,,,,,3,,,41,0,
70749,note_on,45,0,10,,,,,,,,3,,,65,0,
70749,note_on,45,0,8,,,,,,,,3,,,74,0,
70749,note_on,45,0,9,,,,,,,,3,,,70,0,
70751,note_on,23,0,5,,,,,,,,2,,,69,0,
