tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,program,channel,control,value,note,velocity
42552,note_on,0,0,10,,,,,,,,6,,,81,100
42576,note_on,24,0,13,,,,,,,,6,,,57,100
42576,note_on,24,0,11,,,,,,,,6,,,81,0
42576,note_on,24,0,12,,,,,,,,6,,,57,100
42576,note_on,0,0,10,,,,,,,,6,,,72,100
42576,note_on,24,0,10,,,,,,,,6,,,81,0
42576,note_on,0,0,11,,,,,,,,6,,,72,100
42600,note_on,24,0,11,,,,,,,,6,,,72,0
42600,note_on,24,0,13,,,,,,,,6,,,57,0
42600,note_on,24,0,10,,,,,,,,6,,,72,0
42600,note_on,0,0,11,,,,,,,,6,,,81,100
42600,note_on,24,0,12,,,,,,,,6,,,57,0
42600,note_on,0,0,10,,,,,,,,6,,,81,100
42624,note_on,0,0,10,,,,,,,,6,,,75,100
42624,note_on,0,0,11,,,,,,,,6,,,75,100
42624,note_on,96,0,9,,,,,,,,5,,,42,0
42624,note_on,24,0,10,,,,,,,,6,,,81,0
42624,note_on,24,0,13,,,,,,,,6,,,60,100
42624,note_on,24,0,11,,,,,,,,6,,,81,0
42624,note_on,24,0,12,,,,,,,,6,,,60,100
42648,note_on,24,0,10,,,,,,,,6,,,75,0
42648,note_on,24,0,13,,,,,,,,6,,,60,0
42648,note_on,0,0,11,,,,,,,,6,,,81,100
42648,note_on,24,0,11,,,,,,,,6,,,75,0
42648,note_on,24,0,12,,,,,,,,6,,,60,0
42648,note_on,0,0,10,,,,,,,,6,,,81,100
42672,note_on,0,0,11,,,,,,,,6,,,72,100
42672,note_on,24,0,11,,,,,,,,6,,,81,0
42672,note_on,24,0,12,,,,,,,,6,,,57,100
42672,note_on,24,0,13,,,,,,,,6,,,57,100
42672,note_on,24,0,10,,,,,,,,6,,,81,0
42672,note_on,0,0,10,,,,,,,,6,,,72,100
42696,note_on,0,0,10,,,,,,,,6,,,81,100
42696,note_on,24,0,13,,,,,,,,6,,,57,0
42696,note_on,24,0,10,,,,,,,,6,,,72,0
42696,note_on,24,0,12,,,,,,,,6,,,57,0
42696,note_on,24,0,11,,,,,,,,6,,,72,0
42696,note_on,0,0,11,,,,,,,,6,,,81,100
42720,note_on,0,0,10,,,,,,,,6,,,81,100
42720,note_on,24,0,10,,,,,,,,6,,,81,0
42720,note_on,0,0,11,,,,,,,,6,,,81,100
42720,note_on,24,0,11,,,,,,,,6,,,81,0
42720,note_on,24,0,13,,,,,,,,6,,,53,100
42720,note_on,24,0,12,,,,,,,,6,,,57,100
42744,note_on,24,0,12,,,,,,,,6,,,57,0
42744,note_on,24,0,13,,,,,,,,6,,,53,0
42768,note_on,24,0,13,,,,,,,,6,,,57,100
42768,note_on,24,0,12,,,,,,,,6,,,60,100
42792,note_on,72,0,10,,,,,,,,6,,,81,0
42792,note_on,0,0,10,,,,,,,,6,,,83,100
42792,note_on,72,0,11,,,,,,,,6,,,81,0
42792,note_on,0,0,11,,,,,,,,6,,,83,100
42792,note_on,24,0,12,,,,,,,,6,,,60,0
42792,note_on,24,0,13,,,,,,,,6,,,57,0
42804,note_on,0,0,10,,,,,,,,6,,,84,100
42804,note_on,12,0,10,,,,,,,,6,,,83,0
42804,note_on,0,0,11,,,,,,,,6,,,84,100
42804,note_on,12,0,11,,,,,,,,6,,,83,0
42816,note_on,24,0,13,,,,,,,,6,,,41,100
42816,note_on,288,0,14,,,,,,,,7,,,69,0
42816,note_on,0,0,4,,,,,,,,0,,,53,100
42816,note_on,288,0,4,,,,,,,,0,,,54,0
42816,note_on,0,0,14,,,,,,,,7,,,74,100
42816,note_on,0,0,14,,,,,,,,7,,,71,100
42816,note_on,0,0,14,,,,,,,,7,,,68,100
42816,note_on,0,0,14,,,,,,,,7,,,75,0
42816,note_on,0,0,14,,,,,,,,7,,,66,0
42816,note_on,0,0,3,,,,,,,,0,,,59,100
42816,note_on,0,0,10,,,,,,,,6,,,86,100
42816,note_on,288,0,3,,,,,,,,0,,,57,0
42816,note_on,192,0,9,,,,,,,,5,,,41,100
42816,note_on,288,0,15,,,,,,,,7,,,42,0
42816,note_on,0,0,15,,,,,,,,7,,,54,0
42816,note_on,0,0,15,,,,,,,,7,,,53,100
42816,note_on,0,0,15,,,,,,,,7,,,41,100
42816,note_on,288,0,2,,,,,,,,0,,,60,0
42816,note_on,0,0,1,,,,,,,,0,,,74,100
42816,note_on,288,0,1,,,,,,,,0,,,75,0
42816,note_on,24,0,12,,,,,,,,6,,,53,100
42816,note_on,0,0,2,,,,,,,,0,,,68,100
42816,note_on,12,0,11,,,,,,,,6,,,84,0
42816,note_on,0,0,11,,,,,,,,6,,,83,100
42816,note_on,12,0,10,,,,,,,,6,,,84,0
42840,note_on,24,0,13,,,,,,,,6,,,41,0
42840,note_on,24,0,12,,,,,,,,6,,,53,0
42864,note_on,48,0,11,,,,,,,,6,,,83,0
42864,note_on,24,0,12,,,,,,,,6,,,62,100
42864,note_on,24,0,13,,,,,,,,6,,,59,100
42864,note_on,48,0,10,,,,,,,,6,,,86,0
42888,note_on,24,0,13,,,,,,,,6,,,59,0
42888,note_on,24,0,12,,,,,,,,6,,,62,0
42912,note_on,96,0,14,,,,,,,,7,,,68,0
42912,note_on,96,0,9,,,,,,,,5,,,41,0
42912,note_on,48,0,11,,,,,,,,6,,,79,100
42912,note_on,0,0,2,,,,,,,,0,,,67,100
42912,note_on,24,0,13,,,,,,,,6,,,62,100
42912,note_on,96,0,2,,,,,,,,0,,,68,0
42912,note_on,48,0,10,,,,,,,,6,,,79,100
42912,note_on,0,0,14,,,,,,,,7,,,67,100
42912,note_on,24,0,12,,,,,,,,6,,,64,100
42936,note_on,24,0,12,,,,,,,,6,,,64,0
42936,note_on,24,0,13,,,,,,,,6,,,62,0
42960,note_on,24,0,13,,,,,,,,6,,,53,100
42960,note_on,24,0,12,,,,,,,,6,,,59,100
42984,note_on,0,0,11,,,,,,,,6,,,81,100
42984,note_on,72,0,11,,,,,,,,6,,,79,0
42984,note_on,24,0,12,,,,,,,,6,,,59,0
42984,note_on,24,0,13,,,,,,,,6,,,53,0
42984,note_on,0,0,10,,,,,,,,6,,,81,100
42984,note_on,72,0,10,,,,,,,,6,,,79,0
42996,note_on,12,0,11,,,,,,,,6,,,81,0
42996,note_on,0,0,11,,,,,,,,6,,,83,100
42996,note_on,12,0,10,,,,,,,,6,,,81,0
42996,note_on,0,0,10,,,,,,,,6,,,83,100
43008,note_on,0,0,10,,,,,,,,6,,,84,100
43008,note_on,24,0,12,,,,,,,,6,,,60,100
43008,note_on,12,0,10,,,,,,,,6,,,83,0
43008,note_on,0,0,14,,,,,,,,7,,,64,100
43008,note_on,12,0,11,,,,,,,,6,,,83,0
43008,note_on,192,0,3,,,,,,,,0,,,59,0
43008,note_on,0,0,3,,,,,,,,0,,,60,100
43008,note_on,192,0,4,,,,,,,,0,,,53,0
43008,note_on,0,0,14,,,,,,,,7,,,72,100
43008,note_on,0,0,14,,,,,,,,7,,,74,0
43008,note_on,96,0,14,,,,,,,,7,,,71,0
43008,note_on,0,0,4,,,,,,,,0,,,52,100
43008,note_on,0,0,11,,,,,,,,6,,,84,100
43008,note_on,192,0,1,,,,,,,,0,,,74,0
43008,note_on,24,0,13,,,,,,,,6,,,52,100
43008,note_on,0,0,1,,,,,,,,0,,,79,100
43032,note_on,24,0,13,,,,,,,,6,,,52,0
43032,note_on,24,0,12,,,,,,,,6,,,60,0
43056,note_on,24,0,13,,,,,,,,6,,,60,100
43056,note_on,0,0,11,,,,,,,,6,,,76,100
43056,note_on,0,0,10,,,,,,,,6,,,79,100
43056,note_on,48,0,10,,,,,,,,6,,,84,0
43056,note_on,48,0,11,,,,,,,,6,,,84,0
43056,note_on,24,0,12,,,,,,,,6,,,60,100
43080,note_on,24,0,12,,,,,,,,6,,,60,0
43080,note_on,24,0,13,,,,,,,,6,,,60,0
43104,note_on,0,0,15,,,,,,,,7,,,41,100
43104,note_on,0,0,15,,,,,,,,7,,,53,100
43104,note_on,0,0,15,,,,,,,,7,,,53,0
43104,note_on,24,0,12,,,,,,,,6,,,53,100
43104,note_on,96,0,1,,,,,,,,0,,,79,0
43104,note_on,0,0,1,,,,,,,,0,,,77,100
43104,note_on,0,0,10,,,,,,,,6,,,81,100
43104,note_on,48,0,10,,,,,,,,6,,,79,0
43104,note_on,96,0,14,,,,,,,,7,,,64,0
43104,note_on,0,0,14,,,,,,,,7,,,72,0
43104,note_on,0,0,14,,,,,,,,7,,,67,0
43104,note_on,288,0,15,,,,,,,,7,,,41,0
43104,note_on,24,0,13,,,,,,,,6,,,53,100
43104,note_on,0,0,14,,,,,,,,7,,,69,100
43104,note_on,0,0,11,,,,,,,,6,,,69,100
43104,note_on,0,0,3,,,,,,,,0,,,57,100
43104,note_on,96,0,3,,,,,,,,0,,,60,0
43104,note_on,0,0,14,,,,,,,,7,,,65,100
43104,note_on,96,0,4,,,,,,,,0,,,52,0
43104,note_on,0,0,4,,,,,,,,0,,,53,100
43104,note_on,48,0,11,,,,,,,,6,,,76,0
43104,note_on,192,0,9,,,,,,,,5,,,41,100
43104,note_on,0,0,2,,,,,,,,0,,,69,100
43104,note_on,192,0,2,,,,,,,,0,,,67,0
43128,note_on,24,0,11,,,,,,,,6,,,69,0
43128,note_on,24,0,10,,,,,,,,6,,,81,0
43152,note_on,48,0,12,,,,,,,,6,,,53,0
43152,note_on,48,0,9,,,,,,,,5,,,41,0
43152,note_on,24,0,10,,,,,,,,6,,,77,100
43152,note_on,24,0,11,,,,,,,,6,,,74,100
43152,note_on,48,0,13,,,,,,,,6,,,53,0
43176,note_on,24,0,11,,,,,,,,6,,,74,0
43176,note_on,24,0,10,,,,,,,,6,,,77,0
43200,note_on,48,0,13,,,,,,,,6,,,55,100
43200,note_on,0,0,1,,,,,,,,0,,,76,100
43200,note_on,0,0,4,,,,,,,,0,,,55,100
43200,note_on,96,0,4,,,,,,,,0,,,53,0
43200,note_on,0,0,3,,,,,,,,0,,,60,100
43200,note_on,0,0,2,,,,,,,,0,,,67,100
43200,note_on,0,0,14,,,,,,,,7,,,64,100
43200,note_on,96,0,1,,,,,,,,0,,,77,0
43200,note_on,0,0,14,,,,,,,,7,,,72,100
43200,note_on,24,0,10,,,,,,,,6,,,76,100
43200,note_on,0,0,14,,,,,,,,7,,,67,100
43200,note_on,0,0,14,,,,,,,,7,,,69,0
43200,note_on,96,0,2,,,,,,,,0,,,69,0
43200,note_on,24,0,11,,,,,,,,6,,,72,100
43200,note_on,48,0,12,,,,,,,,6,,,55,100
43200,note_on,96,0,14,,,,,,,,7,,,65,0
43200,note_on,48,0,9,,,,,,,,5,,,43,100
43200,note_on,0,0,15,,,,,,,,7,,,43,100
43200,note_on,0,0,15,,,,,,,,7,,,55,100
43200,note_on,0,0,15,,,,,,,,7,,,53,0
43200,note_on,96,0,15,,,,,,,,7,,,41,0
43200,note_on,96,0,3,,,,,,,,0,,,57,0
43224,note_on,24,0,11,,,,,,,,6,,,72,0
43224,note_on,24,0,10,,,,,,,,6,,,76,0
43248,note_on,48,0,9,,,,,,,,5,,,43,0
43248,note_on,48,0,12,,,,,,,,6,,,55,0
43248,note_on,24,0,11,,,,,,,,6,,,76,100
43248,note_on,48,0,13,,,,,,,,6,,,55,0
43248,note_on,24,0,10,,,,,,,,6,,,79,100
43272,note_on,24,0,10,,,,,,,,6,,,79,0
43272,note_on,24,0,11,,,,,,,,6,,,76,0
43296,note_on,96,0,14,,,,,,,,7,,,64,0
43296,note_on,24,0,10,,,,,,,,6,,,77,100
43296,note_on,48,0,12,,,,,,,,6,,,55,100
43296,note_on,48,0,9,,,,,,,,5,,,43,100
43296,note_on,24,0,11,,,,,,,,6,,,74,100
43296,note_on,48,0,13,,,,,,,,6,,,43,100
43296,note_on,96,0,3,,,,,,,,0,,,60,0
43296,note_on,96,0,1,,,,,,,,0,,,76,0
43296,note_on,0,0,1,,,,,,,,0,,,74,100
43296,note_on,0,0,14,,,,,,,,7,,,62,100
43296,note_on,0,0,14,,,,,,,,7,,,71,100
43296,note_on,0,0,14,,,,,,,,7,,,72,0
43296,note_on,0,0,3,,,,,,,,0,,,59,100
43320,note_on,24,0,10,,,,,,,,6,,,77,0
43320,note_on,24,0,11,,,,,,,,6,,,74,0
43344,note_on,48,0,12,,,,,,,,6,,,55,0
43344,note_on,24,0,11,,,,,,,,6,,,71,100
43344,note_on,48,0,9,,,,,,,,5,,,43,0
43344,note_on,24,0,10,,,,,,,,6,,,74,100
43344,note_on,48,0,13,,,,,,,,6,,,43,0
43368,note_on,24,0,11,,,,,,,,6,,,71,0
43368,note_on,24,0,10,,,,,,,,6,,,74,0
43392,note_on,192,0,2,,,,,,,,0,,,67,0
43392,note_on,48,0,9,,,,,,,,5,,,48,100
43392,note_on,48,0,12,,,,,,,,6,,,60,100
43392,note_on,192,0,4,,,,,,,,0,,,55,0
43392,note_on,0,0,4,,,,,,,,0,,,48,100
43392,note_on,0,0,2,,,,,,,,0,,,67,100
43392,note_on,96,0,3,,,,,,,,0,,,59,0
43392,note_on,0,0,1,,,,,,,,0,,,72,100
43392,note_on,96,0,1,,,,,,,,0,,,74,0
43392,note_on,96,0,14,,,,,,,,7,,,62,0
43392,note_on,0,0,14,,,,,,,,7,,,71,0
43392,note_on,0,0,14,,,,,,,,7,,,67,0
43392,note_on,0,0,14,,,,,,,,7,,,72,100
43392,note_on,0,0,14,,,,,,,,7,,,67,100
43392,note_on,24,0,11,,,,,,,,6,,,72,100
43392,note_on,0,0,3,,,,,,,,0,,,60,100
43392,note_on,48,0,13,,,,,,,,6,,,48,100
43392,note_on,0,0,14,,,,,,,,7,,,64,100
43392,note_on,192,0,15,,,,,,,,7,,,43,0
43392,note_on,0,0,13,,,,,,,,6,,,36,100
43392,note_on,0,0,15,,,,,,,,7,,,55,0
43392,note_on,0,0,15,,,,,,,,7,,,48,100
43392,note_on,24,0,10,,,,,,,,6,,,72,100
43392,note_on,0,0,15,,,,,,,,7,,,36,100
43440,note_on,48,0,11,,,,,,,,6,,,72,0
43440,note_on,0,0,11,,,,,,,,6,,,64,100
43440,note_on,48,0,10,,,,,,,,6,,,72,0
43440,note_on,48,0,13,,,,,,,,6,,,36,0
43440,note_on,0,0,13,,,,,,,,6,,,48,0
43440,note_on,0,0,13,,,,,,,,6,,,60,100
43440,note_on,0,0,10,,,,,,,,6,,,64,100
43440,note_on,0,0,12,,,,,,,,6,,,60,100
43440,note_on,48,0,12,,,,,,,,6,,,60,0
43464,note_on,24,0,13,,,,,,,,6,,,60,0
43464,note_on,0,0,10,,,,,,,,6,,,76,100
43464,note_on,24,0,12,,,,,,,,6,,,60,0
43464,note_on,24,0,11,,,,,,,,6,,,64,0
43464,note_on,0,0,11,,,,,,,,6,,,76,100
43464,note_on,24,0,10,,,,,,,,6,,,64,0
43488,note_on,24,0,12,,,,,,,,6,,,64,100
43488,note_on,24,0,13,,,,,,,,6,,,64,100
43488,note_on,96,0,3,,,,,,,,0,,,60,0
43488,note_on,96,0,14,,,,,,,,7,,,64,0
43488,note_on,96,0,4,,,,,,,,0,,,48,0
43488,note_on,0,0,15,,,,,,,,7,,,48,0
43488,note_on,96,0,15,,,,,,,,7,,,36,0
43488,note_on,24,0,10,,,,,,,,6,,,76,0
43488,note_on,0,0,10,,,,,,,,6,,,67,100
43488,note_on,0,0,3,,,,,,,,0,,,64,100
43488,note_on,0,0,11,,,,,,,,6,,,67,100
43488,note_on,0,0,14,,,,,,,,7,,,72,0
43488,note_on,96,0,9,,,,,,,,5,,,48,0
43488,note_on,0,0,1,,,,,,,,0,,,79,100
43488,note_on,0,0,14,,,,,,,,7,,,67,0
43488,note_on,96,0,2,,,,,,,,0,,,67,0
43488,note_on,96,0,1,,,,,,,,0,,,72,0
43488,note_on,24,0,11,,,,,,,,6,,,76,0
43512,note_on,24,0,11,,,,,,,,6,,,67,0
43512,note_on,0,0,11,,,,,,,,6,,,79,100
43512,note_on,24,0,12,,,,,,,,6,,,64,0
43512,note_on,0,0,10,,,,,,,,6,,,79,100
43512,note_on,24,0,10,,,,,,,,6,,,67,0
43512,note_on,24,0,13,,,,,,,,6,,,64,0
43536,note_on,24,0,11,,,,,,,,6,,,79,0
43536,note_on,24,0,12,,,,,,,,6,,,62,100
43536,note_on,0,0,11,,,,,,,,6,,,65,100
43536,note_on,0,0,3,,,,,,,,0,,,62,100
43536,note_on,48,0,3,,,,,,,,0,,,64,0
43536,note_on,24,0,13,,,,,,,,6,,,62,100
43536,note_on,24,0,10,,,,,,,,6,,,79,0
43536,note_on,0,0,10,,,,,,,,6,,,65,100
43560,note_on,24,0,11,,,,,,,,6,,,65,0
43560,note_on,24,0,13,,,,,,,,6,,,62,0
43560,note_on,0,0,10,,,,,,,,6,,,77,100
43560,note_on,24,0,10,,,,,,,,6,,,65,0
43560,note_on,0,0,11,,,,,,,,6,,,77,100
43560,note_on,24,0,12,,,,,,,,6,,,62,0
43584,note_on,24,0,12,,,,,,,,6,,,61,100
43584,note_on,0,0,1,,,,,,,,0,,,79,100
43584,note_on,0,0,10,,,,,,,,6,,,64,100
43584,note_on,24,0,10,,,,,,,,6,,,77,0
43584,note_on,0,0,11,,,,,,,,6,,,64,100
43584,note_on,96,0,1,,,,,,,,0,,,79,0
43584,note_on,0,0,3,,,,,,,,0,,,61,100
43584,note_on,24,0,13,,,,,,,,6,,,61,100
43584,note_on,48,0,3,,,,,,,,0,,,62,0
43584,note_on,24,0,11,,,,,,,,6,,,77,0
43608,note_on,0,0,10,,,,,,,,6,,,76,100
43608,note_on,24,0,13,,,,,,,,6,,,61,0
43608,note_on,24,0,12,,,,,,,,6,,,61,0
43608,note_on,24,0,11,,,,,,,,6,,,64,0
43608,note_on,0,0,11,,,,,,,,6,,,76,100
43608,note_on,24,0,10,,,,,,,,6,,,64,0
43632,note_on,24,0,10,,,,,,,,6,,,76,0
43632,note_on,0,0,10,,,,,,,,6,,,62,100
43632,note_on,24,0,11,,,,,,,,6,,,76,0
43632,note_on,0,0,11,,,,,,,,6,,,62,100
43632,note_on,0,0,3,,,,,,,,0,,,58,100
43632,note_on,48,0,3,,,,,,,,0,,,61,0
43632,note_on,24,0,12,,,,,,,,6,,,58,100
43632,note_on,24,0,13,,,,,,,,6,,,58,100
43656,note_on,0,0,10,,,,,,,,6,,,74,100
43656,note_on,24,0,10,,,,,,,,6,,,62,0
43656,note_on,24,0,12,,,,,,,,6,,,58,0
43656,note_on,0,0,11,,,,,,,,6,,,74,100
43656,note_on,24,0,11,,,,,,,,6,,,62,0
43656,note_on,24,0,13,,,,,,,,6,,,58,0
43680,note_on,24,0,10,,,,,,,,6,,,74,0
43680,note_on,0,0,1,,,,,,,,0,,,79,100
43680,note_on,96,0,1,,,,,,,,0,,,79,0
43680,note_on,24,0,12,,,,,,,,6,,,57,100
43680,note_on,0,0,10,,,,,,,,6,,,73,100
43680,note_on,192,0,4,,,,,,,,0,,,57,100
43680,note_on,48,0,3,,,,,,,,0,,,58,0
43680,note_on,0,0,3,,,,,,,,0,,,57,100
43680,note_on,24,0,11,,,,,,,,6,,,74,0
43680,note_on,0,0,11,,,,,,,,6,,,73,100
43680,note_on,24,0,13,,,,,,,,6,,,57,100
43704,note_on,24,0,10,,,,,,,,6,,,73,0
43704,note_on,24,0,12,,,,,,,,6,,,57,0
43704,note_on,24,0,11,,,,,,,,6,,,73,0
43704,note_on,0,0,11,,,,,,,,6,,,81,100
43704,note_on,0,0,10,,,,,,,,6,,,81,100
43704,note_on,24,0,13,,,,,,,,6,,,57,0
43728,note_on,24,0,11,,,,,,,,6,,,81,0
43728,note_on,24,0,12,,,,,,,,6,,,58,100
43728,note_on,48,0,4,,,,,,,,0,,,58,100
43728,note_on,0,0,11,,,,,,,,6,,,74,100
43728,note_on,24,0,13,,,,,,,,6,,,58,100
43728,note_on,0,0,10,,,,,,,,6,,,74,100
43728,note_on,24,0,10,,,,,,,,6,,,81,0
43752,note_on,0,0,11,,,,,,,,6,,,81,100
43752,note_on,0,0,10,,,,,,,,6,,,81,100
43752,note_on,24,0,10,,,,,,,,6,,,74,0
43752,note_on,24,0,12,,,,,,,,6,,,58,0
43752,note_on,24,0,13,,,,,,,,6,,,58,0
43752,note_on,24,0,11,,,,,,,,6,,,74,0
43776,note_on,0,0,4,,,,,,,,0,,,57,0
43776,note_on,0,0,4,,,,,,,,0,,,57,100
43776,note_on,0,0,3,,,,,,,,0,,,61,100
43776,note_on,96,0,3,,,,,,,,0,,,57,0
43776,note_on,24,0,13,,,,,,,,6,,,57,100
43776,note_on,288,0,2,,,,,,,,0,,,69,100
43776,note_on,48,0,4,,,,,,,,0,,,58,0
43776,note_on,24,0,12,,,,,,,,6,,,57,100
43776,note_on,0,0,11,,,,,,,,6,,,73,100
43776,note_on,0,0,10,,,,,,,,6,,,73,100
43776,note_on,24,0,10,,,,,,,,6,,,81,0
43776,note_on,24,0,11,,,,,,,,6,,,81,0
43800,note_on,24,0,11,,,,,,,,6,,,73,0
43800,note_on,0,0,11,,,,,,,,6,,,81,100
43800,note_on,24,0,13,,,,,,,,6,,,57,0
43800,note_on,24,0,10,,,,,,,,6,,,73,0
43800,note_on,0,0,10,,,,,,,,6,,,81,100
43800,note_on,24,0,12,,,,,,,,6,,,57,0
43824,note_on,0,0,11,,,,,,,,6,,,70,100
43824,note_on,24,0,11,,,,,,,,6,,,81,0
43824,note_on,48,0,4,,,,,,,,0,,,57,0
43824,note_on,24,0,10,,,,,,,,6,,,81,0
43824,note_on,0,0,10,,,,,,,,6,,,70,100
43824,note_on,0,0,4,,,,,,,,0,,,55,100
43824,note_on,24,0,13,,,,,,,,6,,,55,100
43824,note_on,24,0,12,,,,,,,,6,,,55,100
43848,note_on,0,0,11,,,,,,,,6,,,81,100
43848,note_on,0,0,10,,,,,,,,6,,,81,100
43848,note_on,24,0,10,,,,,,,,6,,,70,0
43848,note_on,24,0,11,,,,,,,,6,,,70,0
43848,note_on,24,0,13,,,,,,,,6,,,55,0
43848,note_on,24,0,12,,,,,,,,6,,,55,0
43872,note_on,0,0,11,,,,,,,,6,,,81,100
43872,note_on,24,0,11,,,,,,,,6,,,81,0
43872,note_on,24,0,12,,,,,,,,6,,,57,100
43872,note_on,48,0,4,,,,,,,,0,,,55,0
43872,note_on,24,0,10,,,,,,,,6,,,81,0
43872,note_on,0,0,10,,,,,,,,6,,,81,100
43872,note_on,0,0,2,,,,,,,,0,,,69,100
43872,note_on,96,0,2,,,,,,,,0,,,69,0
43872,note_on,0,0,4,,,,,,,,0,,,53,100
43872,note_on,24,0,13,,,,,,,,6,,,53,100
43896,note_on,24,0,12,,,,,,,,6,,,57,0
43896,note_on,24,0,13,,,,,,,,6,,,53,0
43920,note_on,24,0,12,,,,,,,,6,,,55,100
43920,note_on,0,0,4,,,,,,,,0,,,52,100
43920,note_on,48,0,4,,,,,,,,0,,,53,0
43920,note_on,24,0,13,,,,,,,,6,,,52,100
43920,note_on,0,0,3,,,,,,,,0,,,59,100
43920,note_on,144,0,3,,,,,,,,0,,,61,0
43944,note_on,72,0,10,,,,,,,,6,,,81,0
43944,note_on,24,0,13,,,,,,,,6,,,52,0
43944,note_on,24,0,12,,,,,,,,6,,,55,0
43944,note_on,0,0,10,,,,,,,,6,,,83,100
43944,note_on,24,0,3,,,,,,,,0,,,59,0
43944,note_on,0,0,3,,,,,,,,0,,,61,100
43944,note_on,72,0,11,,,,,,,,6,,,81,0
43944,note_on,0,0,11,,,,,,,,6,,,83,100
43956,note_on,0,0,10,,,,,,,,6,,,85,100
43956,note_on,12,0,10,,,,,,,,6,,,83,0
43956,note_on,0,0,11,,,,,,,,6,,,85,100
43956,note_on,12,0,11,,,,,,,,6,,,83,0
43968,note_on,288,0,1,,,,,,,,0,,,79,0
43968,note_on,480,0,9,,,,,,,,5,,,50,100
43968,note_on,24,0,3,,,,,,,,0,,,61,0
43968,note_on,96,0,2,,,,,,,,0,,,69,0
43968,note_on,0,0,2,,,,,,,,0,,,69,100
43968,note_on,24,0,13,,,,,,,,6,,,50,100
43968,note_on,0,0,3,,,,,,,,0,,,62,100
43968,note_on,0,0,4,,,,,,,,0,,,50,100
43968,note_on,48,0,4,,,,,,,,0,,,52,0
43968,note_on,12,0,10,,,,,,,,6,,,85,0
43968,note_on,24,0,12,,,,,,,,6,,,54,100
43968,note_on,0,0,1,,,,,,,,0,,,78,100
43968,note_on,12,0,11,,,,,,,,6,,,85,0
43968,note_on,0,0,11,,,,,,,,6,,,86,100
43968,note_on,0,0,10,,,,,,,,6,,,86,100
44016,note_on,48,0,10,,,,,,,,6,,,86,0
44016,note_on,0,0,11,,,,,,,,6,,,69,100
44016,note_on,0,0,10,,,,,,,,6,,,69,100
44016,note_on,0,0,12,,,,,,,,6,,,66,100
44016,note_on,48,0,12,,,,,,,,6,,,54,0
44016,note_on,48,0,13,,,,,,,,6,,,50,0
44016,note_on,0,0,13,,,,,,,,6,,,66,100
44016,note_on,48,0,11,,,,,,,,6,,,86,0
44040,note_on,24,0,13,,,,,,,,6,,,66,0
44040,note_on,0,0,11,,,,,,,,6,,,81,100
44040,note_on,24,0,12,,,,,,,,6,,,66,0
44040,note_on,24,0,11,,,,,,,,6,,,69,0
44040,note_on,24,0,10,,,,,,,,6,,,69,0
44040,note_on,0,0,10,,,,,,,,6,,,81,100
44064,note_on,96,0,4,,,,,,,,0,,,50,0
44064,note_on,24,0,11,,,,,,,,6,,,81,0
44064,note_on,0,0,11,,,,,,,,6,,,66,100
44064,note_on,24,0,13,,,,,,,,6,,,62,100
44064,note_on,96,0,9,,,,,,,,5,,,50,0
44064,note_on,96,0,3,,,,,,,,0,,,62,0
44064,note_on,0,0,3,,,,,,,,0,,,62,100
44064,note_on,96,0,1,,,,,,,,0,,,78,0
44064,note_on,0,0,1,,,,,,,,0,,,78,100
44064,note_on,0,0,10,,,,,,,,6,,,66,100
44064,note_on,24,0,10,,,,,,,,6,,,81,0
44064,note_on,0,0,2,,,,,,,,0,,,72,100
44064,note_on,96,0,2,,,,,,,,0,,,69,0
44064,note_on,24,0,12,,,,,,,,6,,,62,100
44088,note_on,0,0,11,,,,,,,,6,,,78,100
44088,note_on,24,0,11,,,,,,,,6,,,66,0
44088,note_on,24,0,13,,,,,,,,6,,,62,0
44088,note_on,0,0,10,,,,,,,,6,,,78,100
44088,note_on,24,0,12,,,,,,,,6,,,62,0
44088,note_on,24,0,10,,,,,,,,6,,,66,0
44112,note_on,0,0,3,,,,,,,,0,,,60,100
44112,note_on,0,0,10,,,,,,,,6,,,63,100
44112,note_on,48,0,3,,,,,,,,0,,,62,0
44112,note_on,24,0,10,,,,,,,,6,,,78,0
44112,note_on,24,0,12,,,,,,,,6,,,60,100
44112,note_on,24,0,11,,,,,,,,6,,,78,0
44112,note_on,0,0,11,,,,,,,,6,,,63,100
44112,note_on,24,0,13,,,,,,,,6,,,60,100
44136,note_on,24,0,13,,,,,,,,6,,,60,0
44136,note_on,24,0,12,,,,,,,,6,,,60,0
44136,note_on,0,0,10,,,,,,,,6,,,75,100
44136,note_on,24,0,10,,,,,,,,6,,,63,0
44136,note_on,0,0,11,,,,,,,,6,,,75,100
44136,note_on,24,0,11,,,,,,,,6,,,63,0
44160,note_on,48,0,3,,,,,,,,0,,,60,0
44160,note_on,0,0,3,,,,,,,,0,,,59,100
44160,note_on,24,0,13,,,,,,,,6,,,59,100
44160,note_on,96,0,1,,,,,,,,0,,,78,0
44160,note_on,0,0,11,,,,,,,,6,,,62,100
44160,note_on,24,0,10,,,,,,,,6,,,75,0
44160,note_on,0,0,10,,,,,,,,6,,,62,100
44160,note_on,24,0,12,,,,,,,,6,,,59,100
44160,note_on,24,0,11,,,,,,,,6,,,75,0
