tick,type,key,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
28739,note_on,,59,0,2,,,,,,,,1,,50,0
28740,note_on,,1,0,2,,,,,,,,1,,55,95
28799,note_on,,119,0,1,,,,,,,,0,,71,0
28799,note_on,,59,0,2,,,,,,,,1,,55,0
28799,note_on,,0,0,1,,,,,,,,0,,79,0
28800,note_on,,1,0,1,,,,,,,,0,,79,100
28800,note_on,,1,0,2,,,,,,,,1,,43,95
28800,note_on,,0,0,1,,,,,,,,0,,71,100
29039,note_on,,239,0,2,,,,,,,,1,,43,0
29039,note_on,,0,0,1,,,,,,,,0,,79,0
29039,note_on,,239,0,1,,,,,,,,0,,71,0
29040,note_on,,0,0,1,,,,,,,,0,,67,100
29040,note_on,,1,0,1,,,,,,,,0,,71,100
29040,polytouch,,1,0,2,,,,,,,64,1,,43,
29099,note_on,,59,0,1,,,,,,,,0,,67,0
29100,note_on,,1,0,1,,,,,,,,0,,62,100
29159,note_on,,59,0,1,,,,,,,,0,,62,0
29159,note_on,,0,0,1,,,,,,,,0,,71,0
29160,note_on,,1,0,1,,,,,,,,0,,72,100
29160,note_on,,0,0,1,,,,,,,,0,,69,100
29219,note_on,,59,0,1,,,,,,,,0,,69,0
29220,note_on,,1,0,1,,,,,,,,0,,62,100
29279,note_on,,59,0,1,,,,,,,,0,,62,0
29279,note_on,,0,0,1,,,,,,,,0,,72,0
29280,note_on,,0,0,2,,,,,,,,1,,38,95
29280,note_on,,0,0,1,,,,,,,,0,,71,100
29280,note_on,,1,0,1,,,,,,,,0,,74,100
29280,note_on,,240,0,2,,,,,,,,1,,50,95
29339,note_on,,59,0,1,,,,,,,,0,,71,0
29340,note_on,,1,0,1,,,,,,,,0,,62,100
29399,note_on,,59,0,1,,,,,,,,0,,62,0
29400,note_on,,0,0,1,,,,,,,,0,,72,100
29400,note_on,,1,0,1,,,,,,,,0,,76,100
29400,note_on,,0,0,1,,,,,,,,0,,74,0
29459,note_on,,59,0,1,,,,,,,,0,,72,0
29460,note_on,,1,0,1,,,,,,,,0,,62,100
29517,note_on,,57,0,1,,,,,,,,0,,76,0
29519,note_on,,2,0,1,,,,,,,,0,,62,0
29519,note_on,,239,0,2,,,,,,,,1,,38,0
29519,note_on,,0,0,2,,,,,,,,1,,50,0
29520,note_on,,1,0,1,,,,,,,,0,,69,100
29520,note_on,,0,0,1,,,,,,,,0,,66,100
29520,polytouch,,1,0,2,,,,,,,64,1,,43,
29579,note_on,,59,0,1,,,,,,,,0,,66,0
29580,note_on,,1,0,1,,,,,,,,0,,62,100
29639,note_on,,0,0,1,,,,,,,,0,,69,0
29639,note_on,,59,0,1,,,,,,,,0,,62,0
29640,note_on,,0,0,1,,,,,,,,0,,67,100
29640,note_on,,1,0,1,,,,,,,,0,,71,100
29699,note_on,,59,0,1,,,,,,,,0,,67,0
29700,note_on,,1,0,1,,,,,,,,0,,62,100
29759,note_on,,59,0,1,,,,,,,,0,,62,0
29759,note_on,,0,0,1,,,,,,,,0,,71,0
29760,note_on,,0,0,2,,,,,,,,1,,38,95
29760,note_on,,240,0,2,,,,,,,,1,,50,95
29760,note_on,,0,0,1,,,,,,,,0,,69,100
29760,note_on,,1,0,1,,,,,,,,0,,72,100
29819,note_on,,59,0,1,,,,,,,,0,,69,0
29820,note_on,,1,0,1,,,,,,,,0,,62,100
29879,note_on,,59,0,1,,,,,,,,0,,62,0
29880,note_on,,1,0,1,,,,,,,,0,,74,100
29880,note_on,,0,0,1,,,,,,,,0,,71,100
29880,note_on,,0,0,1,,,,,,,,0,,72,0
29939,note_on,,59,0,1,,,,,,,,0,,71,0
29940,note_on,,1,0,1,,,,,,,,0,,62,100
29997,note_on,,57,0,1,,,,,,,,0,,74,0
29999,note_on,,2,0,1,,,,,,,,0,,62,0
29999,note_on,,0,0,2,,,,,,,,1,,50,0
29999,note_on,,239,0,2,,,,,,,,1,,38,0
30000,note_on,,0,0,1,,,,,,,,0,,64,100
30000,note_on,,1,0,1,,,,,,,,0,,67,100
30000,polytouch,,1,0,2,,,,,,,64,1,,43,
30059,note_on,,59,0,1,,,,,,,,0,,64,0
30060,note_on,,1,0,1,,,,,,,,0,,62,100
30119,note_on,,0,0,1,,,,,,,,0,,67,0
30119,note_on,,59,0,1,,,,,,,,0,,62,0
30120,note_on,,1,0,1,,,,,,,,0,,69,100
30120,note_on,,120,0,2,,,,,,,,1,,50,95
30120,note_on,,0,0,1,,,,,,,,0,,66,100
30179,note_on,,59,0,1,,,,,,,,0,,66,0
30180,note_on,,1,0,1,,,,,,,,0,,62,100
30239,note_on,,59,0,1,,,,,,,,0,,62,0
30239,note_on,,0,0,1,,,,,,,,0,,69,0
30239,note_on,,119,0,2,,,,,,,,1,,50,0
30240,note_on,,1,0,1,,,,,,,,0,,71,100
30240,note_on,,1,0,2,,,,,,,,1,,43,95
30299,note_on,,59,0,1,,,,,,,,0,,71,0
30300,note_on,,1,0,1,,,,,,,,0,,74,100
30359,note_on,,59,0,1,,,,,,,,0,,74,0
30359,note_on,,119,0,2,,,,,,,,1,,43,0
30360,note_on,,1,0,2,,,,,,,,1,,52,95
30360,note_on,,1,0,1,,,,,,,,0,,71,100
30419,note_on,,59,0,1,,,,,,,,0,,71,0
30420,note_on,,1,0,1,,,,,,,,0,,67,100
30479,note_on,,119,0,2,,,,,,,,1,,52,0
30479,note_on,,59,0,1,,,,,,,,0,,67,0
30480,note_on,,1,0,1,,,,,,,,0,,74,100
30480,note_on,,1,0,2,,,,,,,,1,,48,95
30540,note_on,,60,0,1,,,,,,,,0,,72,100
30540,note_on,,0,0,1,,,,,,,,0,,74,0
30597,note_on,,57,0,1,,,,,,,,0,,72,0
30599,note_on,,119,0,2,,,,,,,,1,,48,0
30600,note_on,,3,0,1,,,,,,,,0,,69,100
30600,note_on,,1,0,2,,,,,,,,1,,50,95
30659,note_on,,59,0,1,,,,,,,,0,,69,0
30660,note_on,,1,0,1,,,,,,,,0,,66,100
30719,note_on,,119,0,2,,,,,,,,1,,50,0
30719,note_on,,59,0,1,,,,,,,,0,,66,0
30720,note_on,,1,0,2,,,,,,,,1,,43,95
30720,note_on,,1,0,1,,,,,,,,0,,67,100
30959,note_on,,239,0,2,,,,,,,,1,,43,0
30959,note_on,,239,0,1,,,,,,,,0,,67,0
30960,note_on,,0,0,1,,,,,,,,0,,67,64
30960,note_on,,1,0,2,,,,,,,,1,,55,60
30960,note_on,,1,0,1,,,,,,,,0,,71,64
31079,note_on,,119,0,2,,,,,,,,1,,55,0
31079,note_on,,119,0,1,,,,,,,,0,,67,0
31079,note_on,,0,0,1,,,,,,,,0,,71,0
31080,note_on,,1,0,1,,,,,,,,0,,72,64
31080,note_on,,1,0,2,,,,,,,,1,,55,60
31080,note_on,,0,0,1,,,,,,,,0,,69,64
31199,note_on,,0,0,1,,,,,,,,0,,72,0
31199,note_on,,119,0,1,,,,,,,,0,,69,0
31199,note_on,,119,0,2,,,,,,,,1,,55,0
31200,note_on,,1,0,2,,,,,,,,1,,55,60
31200,note_on,,0,0,1,,,,,,,,0,,71,64
31200,note_on,,1,0,1,,,,,,,,0,,74,64
31319,note_on,,119,0,2,,,,,,,,1,,55,0
31320,note_on,,0,0,1,,,,,,,,0,,71,0
31320,polytouch,,1,0,2,,,,,,,64,1,,55,
31320,note_on,,0,0,1,,,,,,,,0,,74,0
31320,note_on,,120,0,1,,,,,,,,0,,76,64
31320,note_on,,0,0,1,,,,,,,,0,,72,64
31437,note_on,,117,0,1,,,,,,,,0,,76,0
31437,note_on,,0,0,1,,,,,,,,0,,72,0
31440,note_on,,120,0,2,,,,,,,,1,,62,60
31440,note_on,,3,0,1,,,,,,,,0,,69,64
31440,note_on,,0,0,1,,,,,,,,0,,66,64
31559,note_on,,119,0,1,,,,,,,,0,,66,0
31559,note_on,,119,0,2,,,,,,,,1,,62,0
31559,note_on,,0,0,1,,,,,,,,0,,69,0
31560,note_on,,1,0,1,,,,,,,,0,,71,64
31560,note_on,,0,0,1,,,,,,,,0,,67,64
31560,note_on,,1,0,2,,,,,,,,1,,62,60
31679,note_on,,0,0,1,,,,,,,,0,,71,0
31679,note_on,,119,0,1,,,,,,,,0,,67,0
31679,note_on,,119,0,2,,,,,,,,1,,62,0
31680,note_on,,0,0,1,,,,,,,,0,,69,64
31680,note_on,,1,0,1,,,,,,,,0,,72,64
31680,note_on,,1,0,2,,,,,,,,1,,62,60
31799,note_on,,119,0,2,,,,,,,,1,,62,0
31800,note_on,,0,0,1,,,,,,,,0,,69,0
31800,note_on,,0,0,1,,,,,,,,0,,71,64
31800,note_on,,120,0,1,,,,,,,,0,,74,64
31800,note_on,,0,0,1,,,,,,,,0,,72,0
31800,polytouch,,1,0,2,,,,,,,64,1,,62,
31917,note_on,,0,0,1,,,,,,,,0,,71,0
31917,note_on,,117,0,1,,,,,,,,0,,74,0
31920,note_on,,3,0,1,,,,,,,,0,,67,64
31920,note_on,,0,0,1,,,,,,,,0,,64,64
32039,note_on,,0,0,1,,,,,,,,0,,67,0
32039,note_on,,119,0,1,,,,,,,,0,,64,0
32040,note_on,,0,0,1,,,,,,,,0,,66,64
32040,note_on,,1,0,1,,,,,,,,0,,69,64
32040,note_on,,240,0,2,,,,,,,,1,,50,60
32159,note_on,,0,0,1,,,,,,,,0,,69,0
32159,note_on,,119,0,1,,,,,,,,0,,66,0
32159,note_on,,119,0,2,,,,,,,,1,,50,0
32160,note_on,,1,0,1,,,,,,,,0,,71,64
32160,note_on,,1,0,2,,,,,,,,1,,43,60
32160,note_on,,0,0,1,,,,,,,,0,,67,64
32279,note_on,,119,0,2,,,,,,,,1,,43,0
32279,note_on,,119,0,1,,,,,,,,0,,71,0
32280,note_on,,1,0,2,,,,,,,,1,,45,60
32280,note_on,,1,0,1,,,,,,,,0,,72,64
32399,note_on,,119,0,1,,,,,,,,0,,72,0
32399,note_on,,119,0,2,,,,,,,,1,,45,0
32400,note_on,,1,0,2,,,,,,,,1,,47,60
32400,note_on,,1,0,1,,,,,,,,0,,76,64
32460,note_on,,0,0,1,,,,,,,,0,,76,0
32460,note_on,,60,0,1,,,,,,,,0,,74,64
32517,note_on,,57,0,1,,,,,,,,0,,74,0
32519,note_on,,119,0,2,,,,,,,,1,,47,0
32520,note_on,,1,0,2,,,,,,,,1,,48,60
32520,note_on,,3,0,1,,,,,,,,0,,72,64
32579,note_on,,59,0,1,,,,,,,,0,,72,0
32580,note_on,,1,0,1,,,,,,,,0,,71,64
32639,note_on,,119,0,2,,,,,,,,1,,48,0
32639,note_on,,0,0,1,,,,,,,,0,,67,0
32639,note_on,,59,0,1,,,,,,,,0,,71,0
32640,note_on,,0,0,1,,,,,,,,0,,67,64
32640,note_on,,1,0,1,,,,,,,,0,,71,64
32640,note_on,,1,0,2,,,,,,,,1,,50,60
32760,note_on,,0,0,1,,,,,,,,0,,67,0
32760,note_on,,0,0,1,,,,,,,,0,,71,0
32760,note_on,,120,0,1,,,,,,,,0,,69,64
32760,note_on,,0,0,1,,,,,,,,0,,66,64
32877,note_on,,117,0,1,,,,,,,,0,,69,0
32877,note_on,,0,0,1,,,,,,,,0,,66,0
32879,note_on,,239,0,2,,,,,,,,1,,50,0
32880,note_on,,0,0,1,,,,,,,,0,,67,100
32880,note_on,,3,0,1,,,,,,,,0,,71,100
32880,polytouch,,1,0,2,,,,,,,64,1,,50,
32939,note_on,,59,0,1,,,,,,,,0,,67,0
32940,note_on,,1,0,1,,,,,,,,0,,62,100
32999,note_on,,59,0,1,,,,,,,,0,,62,0
32999,note_on,,0,0,1,,,,,,,,0,,71,0
33000,note_on,,1,0,1,,,,,,,,0,,72,100
33000,note_on,,0,0,1,,,,,,,,0,,69,100
33059,note_on,,59,0,1,,,,,,,,0,,69,0
33060,note_on,,1,0,1,,,,,,,,0,,62,100
33119,note_on,,0,0,1,,,,,,,,0,,72,0
33119,note_on,,59,0,1,,,,,,,,0,,62,0
33120,note_on,,0,0,1,,,,,,,,0,,71,100
33120,note_on,,1,0,1,,,,,,,,0,,74,100
33120,note_on,,240,0,2,,,,,,,,1,,50,95
33120,note_on,,0,0,2,,,,,,,,1,,38,95
33179,note_on,,59,0,1,,,,,,,,0,,71,0
33180,note_on,,1,0,1,,,,,,,,0,,62,100
33239,note_on,,59,0,1,,,,,,,,0,,62,0
33240,note_on,,1,0,1,,,,,,,,0,,76,100
33240,note_on,,0,0,1,,,,,,,,0,,72,100
33240,note_on,,0,0,1,,,,,,,,0,,74,0
33299,note_on,,59,0,1,,,,,,,,0,,72,0
33300,note_on,,1,0,1,,,,,,,,0,,62,100
33357,note_on,,57,0,1,,,,,,,,0,,76,0
33359,note_on,,0,0,2,,,,,,,,1,,50,0
33359,note_on,,239,0,2,,,,,,,,1,,38,0
33359,note_on,,2,0,1,,,,,,,,0,,62,0
33360,polytouch,,1,0,2,,,,,,,64,1,,38,
33360,note_on,,0,0,1,,,,,,,,0,,66,100
33360,note_on,,1,0,1,,,,,,,,0,,69,100
33419,note_on,,59,0,1,,,,,,,,0,,66,0
33420,note_on,,1,0,1,,,,,,,,0,,62,100
33479,note_on,,0,0,1,,,,,,,,0,,69,0
33479,note_on,,59,0,1,,,,,,,,0,,62,0
33480,note_on,,0,0,1,,,,,,,,0,,67,100
33480,note_on,,1,0,1,,,,,,,,0,,71,100
33539,note_on,,59,0,1,,,,,,,,0,,67,0
33540,note_on,,1,0,1,,,,,,,,0,,62,100
33599,note_on,,0,0,1,,,,,,,,0,,71,0
33599,note_on,,59,0,1,,,,,,,,0,,62,0
33600,note_on,,1,0,1,,,,,,,,0,,72,100
33600,note_on,,0,0,2,,,,,,,,1,,38,95
33600,note_on,,240,0,2,,,,,,,,1,,50,95
33600,note_on,,0,0,1,,,,,,,,0,,69,100
33659,note_on,,59,0,1,,,,,,,,0,,69,0
33660,note_on,,1,0,1,,,,,,,,0,,62,100
33719,note_on,,59,0,1,,,,,,,,0,,62,0
33720,note_on,,1,0,1,,,,,,,,0,,74,100
33720,note_on,,0,0,1,,,,,,,,0,,71,100
33720,note_on,,0,0,1,,,,,,,,0,,72,0
33779,note_on,,59,0,1,,,,,,,,0,,71,0
33780,note_on,,1,0,1,,,,,,,,0,,62,100
33837,note_on,,57,0,1,,,,,,,,0,,74,0
33839,note_on,,2,0,1,,,,,,,,0,,62,0
33839,note_on,,239,0,2,,,,,,,,1,,38,0
33839,note_on,,0,0,2,,,,,,,,1,,50,0
33840,polytouch,,1,0,2,,,,,,,64,1,,38,
33840,note_on,,0,0,1,,,,,,,,0,,64,100
33840,note_on,,1,0,1,,,,,,,,0,,67,100
33899,note_on,,59,0,1,,,,,,,,0,,64,0
33900,note_on,,1,0,1,,,,,,,,0,,62,100
33959,note_on,,0,0,1,,,,,,,,0,,67,0
33959,note_on,,59,0,1,,,,,,,,0,,62,0
33960,note_on,,1,0,1,,,,,,,,0,,69,100
33960,note_on,,120,0,2,,,,,,,,1,,50,95
33960,note_on,,0,0,1,,,,,,,,0,,66,100
34019,note_on,,59,0,1,,,,,,,,0,,66,0
34020,note_on,,1,0,1,,,,,,,,0,,62,100
34079,note_on,,119,0,2,,,,,,,,1,,50,0
34079,note_on,,59,0,1,,,,,,,,0,,62,0
34079,note_on,,0,0,1,,,,,,,,0,,69,0
34080,note_on,,1,0,1,,,,,,,,0,,71,100
34080,note_on,,1,0,2,,,,,,,,1,,55,95
34139,note_on,,59,0,1,,,,,,,,0,,71,0
34140,note_on,,1,0,1,,,,,,,,0,,67,100
34199,note_on,,59,0,1,,,,,,,,0,,67,0
34200,note_on,,120,0,2,,,,,,,,1,,52,95
34200,note_on,,1,0,1,,,,,,,,0,,72,100
34259,note_on,,59,0,1,,,,,,,,0,,72,0
34260,note_on,,1,0,1,,,,,,,,0,,69,100
34319,note_on,,0,0,2,,,,,,,,1,,55,0
34319,note_on,,119,0,2,,,,,,,,1,,52,0
34319,note_on,,59,0,1,,,,,,,,0,,69,0
34320,note_on,,1,0,2,,,,,,,,1,,48,95
34320,note_on,,1,0,1,,,,,,,,0,,71,100
34335,note_on,,0,0,1,,,,,,,,0,,71,0
34335,note_on,,15,0,1,,,,,,,,0,,69,100
34350,note_on,,0,0,1,,,,,,,,0,,69,0
34350,note_on,,15,0,1,,,,,,,,0,,71,100
34365,note_on,,15,0,1,,,,,,,,0,,69,100
34365,note_on,,0,0,1,,,,,,,,0,,71,0
34380,note_on,,0,0,1,,,,,,,,0,,69,0
34380,note_on,,15,0,1,,,,,,,,0,,71,100
34395,note_on,,0,0,1,,,,,,,,0,,71,0
34395,note_on,,15,0,1,,,,,,,,0,,69,100
34410,note_on,,0,0,1,,,,,,,,0,,69,0
34410,note_on,,15,0,1,,,,,,,,0,,71,100
34425,note_on,,0,0,1,,,,,,,,0,,71,0
34425,note_on,,15,0,1,,,,,,,,0,,69,100
34439,note_on,,119,0,2,,,,,,,,1,,48,0
34440,note_on,,15,0,1,,,,,,,,0,,71,100
34440,note_on,,1,0,2,,,,,,,,1,,54,95
34440,note_on,,0,0,1,,,,,,,,0,,69,0
34440,note_on,,0,0,2,,,,,,,,1,,50,95
34455,note_on,,0,0,1,,,,,,,,0,,71,0
34455,note_on,,15,0,1,,,,,,,,0,,69,100
34470,note_on,,15,0,1,,,,,,,,0,,71,100
34470,note_on,,0,0,1,,,,,,,,0,,69,0
34485,note_on,,15,0,1,,,,,,,,0,,69,100
34485,note_on,,0,0,1,,,,,,,,0,,71,0
34500,note_on,,15,0,1,,,,,,,,0,,67,100
34500,note_on,,0,0,1,,,,,,,,0,,69,0
34530,note_on,,30,0,1,,,,,,,,0,,69,100
34530,note_on,,0,0,1,,,,,,,,0,,67,0
34559,note_on,,119,0,2,,,,,,,,1,,50,0
34559,note_on,,0,0,2,,,,,,,,1,,54,0
34560,note_on,,0,0,2,,,,,,,,1,,43,95
34560,note_on,,30,0,1,,,,,,,,0,,67,100
34560,note_on,,0,0,1,,,,,,,,0,,69,0
34560,note_on,,1,0,2,,,,,,,,1,,55,95
34799,note_on,,239,0,1,,,,,,,,0,,67,0
34799,note_on,,0,0,2,,,,,,,,1,,55,0
34799,note_on,,239,0,2,,,,,,,,1,,43,0
34800,note_on,,1,0,2,,,,,,,,1,,55,60
34800,note_on,,0,0,1,,,,,,,,0,,67,64
34800,note_on,,1,0,1,,,,,,,,0,,71,64
34919,note_on,,119,0,2,,,,,,,,1,,55,0
34919,note_on,,0,0,1,,,,,,,,0,,71,0
34919,note_on,,119,0,1,,,,,,,,0,,67,0
34920,note_on,,1,0,1,,,,,,,,0,,72,64
34920,note_on,,1,0,2,,,,,,,,1,,55,60
34920,note_on,,0,0,1,,,,,,,,0,,69,64
35039,note_on,,119,0,2,,,,,,,,1,,55,0
35039,note_on,,119,0,1,,,,,,,,0,,69,0
35039,note_on,,0,0,1,,,,,,,,0,,72,0
35040,note_on,,0,0,1,,,,,,,,0,,71,64
35040,note_on,,1,0,1,,,,,,,,0,,74,64
35040,note_on,,1,0,2,,,,,,,,1,,55,60
35159,note_on,,119,0,2,,,,,,,,1,,55,0
35160,polytouch,,1,0,2,,,,,,,64,1,,55,
35160,note_on,,0,0,1,,,,,,,,0,,74,0
35160,note_on,,0,0,1,,,,,,,,0,,72,64
35160,note_on,,0,0,1,,,,,,,,0,,71,0
35160,note_on,,120,0,1,,,,,,,,0,,76,64
35277,note_on,,117,0,1,,,,,,,,0,,76,0
35277,note_on,,0,0,1,,,,,,,,0,,72,0
35280,note_on,,120,0,2,,,,,,,,1,,62,60
35280,note_on,,3,0,1,,,,,,,,0,,69,64
35280,note_on,,0,0,1,,,,,,,,0,,66,64
35399,note_on,,119,0,1,,,,,,,,0,,66,0
35399,note_on,,0,0,1,,,,,,,,0,,69,0
35399,note_on,,119,0,2,,,,,,,,1,,62,0
35400,note_on,,1,0,2,,,,,,,,1,,62,60
35400,note_on,,1,0,1,,,,,,,,0,,71,64
35400,note_on,,0,0,1,,,,,,,,0,,67,64
35519,note_on,,119,0,1,,,,,,,,0,,67,0
35519,note_on,,0,0,1,,,,,,,,0,,71,0
35519,note_on,,119,0,2,,,,,,,,1,,62,0
35520,note_on,,1,0,1,,,,,,,,0,,72,64
35520,note_on,,0,0,1,,,,,,,,0,,69,64
35520,note_on,,1,0,2,,,,,,,,1,,62,60
35639,note_on,,119,0,2,,,,,,,,1,,62,0
35640,note_on,,0,0,1,,,,,,,,0,,71,64
35640,note_on,,0,0,1,,,,,,,,0,,72,0
35640,note_on,,0,0,1,,,,,,,,0,,69,0
35640,polytouch,,1,0,2,,,,,,,64,1,,62,
35640,note_on,,120,0,1,,,,,,,,0,,74,64
35757,note_on,,117,0,1,,,,,,,,0,,74,0
35757,note_on,,0,0,1,,,,,,,,0,,71,0
35760,note_on,,3,0,1,,,,,,,,0,,67,64
35760,note_on,,0,0,1,,,,,,,,0,,64,64
35879,note_on,,119,0,1,,,,,,,,0,,64,0
35879,note_on,,0,0,1,,,,,,,,0,,67,0
35880,note_on,,240,0,2,,,,,,,,1,,50,60
35880,note_on,,0,0,1,,,,,,,,0,,66,64
35880,note_on,,1,0,1,,,,,,,,0,,69,64
35999,note_on,,119,0,1,,,,,,,,0,,66,0
35999,note_on,,119,0,2,,,,,,,,1,,50,0
35999,note_on,,0,0,1,,,,,,,,0,,69,0
36000,note_on,,1,0,2,,,,,,,,1,,43,60
36000,note_on,,1,0,1,,,,,,,,0,,71,64
36000,note_on,,0,0,1,,,,,,,,0,,67,64
36119,note_on,,119,0,2,,,,,,,,1,,43,0
36119,note_on,,119,0,1,,,,,,,,0,,71,0
36120,note_on,,1,0,1,,,,,,,,0,,72,64
36120,note_on,,1,0,2,,,,,,,,1,,45,60
36239,note_on,,119,0,2,,,,,,,,1,,45,0
36239,note_on,,119,0,1,,,,,,,,0,,72,0
36240,note_on,,1,0,1,,,,,,,,0,,76,64
36240,note_on,,1,0,2,,,,,,,,1,,47,60
36300,note_on,,0,0,1,,,,,,,,0,,76,0
36300,note_on,,60,0,1,,,,,,,,0,,74,64
36357,note_on,,57,0,1,,,,,,,,0,,74,0
36359,note_on,,119,0,2,,,,,,,,1,,47,0
36360,note_on,,1,0,2,,,,,,,,1,,48,60
36360,note_on,,3,0,1,,,,,,,,0,,72,64
36419,note_on,,59,0,1,,,,,,,,0,,72,0
36420,note_on,,1,0,1,,,,,,,,0,,71,64
36479,note_on,,59,0,1,,,,,,,,0,,71,0
36479,note_on,,0,0,1,,,,,,,,0,,67,0
36479,note_on,,119,0,2,,,,,,,,1,,48,0
36480,note_on,,1,0,2,,,,,,,,1,,50,60
36480,note_on,,1,0,1,,,,,,,,0,,71,64
36480,note_on,,0,0,1,,,,,,,,0,,67,64
36600,note_on,,120,0,1,,,,,,,,0,,69,64
36600,note_on,,0,0,1,,,,,,,,0,,66,64
36600,note_on,,0,0,1,,,,,,,,0,,67,0
36600,note_on,,0,0,1,,,,,,,,0,,71,0
36717,note_on,,117,0,1,,,,,,,,0,,69,0
36717,note_on,,0,0,1,,,,,,,,0,,66,0
36719,note_on,,239,0,2,,,,,,,,1,,50,0
36720,note_on,,3,0,1,,,,,,,,0,,71,100
36720,polytouch,,1,0,2,,,,,,,64,1,,50,
36720,note_on,,0,0,1,,,,,,,,0,,67,100
36779,note_on,,59,0,1,,,,,,,,0,,67,0
36780,note_on,,1,0,1,,,,,,,,0,,62,100
36839,note_on,,59,0,1,,,,,,,,0,,62,0
36839,note_on,,0,0,1,,,,,,,,0,,71,0
36840,note_on,,1,0,1,,,,,,,,0,,72,100
36840,note_on,,0,0,1,,,,,,,,0,,69,100
36899,note_on,,59,0,1,,,,,,,,0,,69,0
36900,note_on,,1,0,1,,,,,,,,0,,62,100
36959,note_on,,59,0,1,,,,,,,,0,,62,0
36959,note_on,,0,0,1,,,,,,,,0,,72,0
36960,note_on,,240,0,2,,,,,,,,1,,50,95
36960,note_on,,0,0,2,,,,,,,,1,,38,95
36960,note_on,,0,0,1,,,,,,,,0,,71,100
36960,note_on,,1,0,1,,,,,,,,0,,74,100
37019,note_on,,59,0,1,,,,,,,,0,,71,0
37020,note_on,,1,0,1,,,,,,,,0,,62,100
37079,note_on,,59,0,1,,,,,,,,0,,62,0
37080,note_on,,0,0,1,,,,,,,,0,,74,0
37080,note_on,,1,0,1,,,,,,,,0,,76,100
37080,note_on,,0,0,1,,,,,,,,0,,72,100
37139,note_on,,59,0,1,,,,,,,,0,,72,0
37140,note_on,,1,0,1,,,,,,,,0,,62,100
37197,note_on,,57,0,1,,,,,,,,0,,76,0
37199,note_on,,0,0,2,,,,,,,,1,,50,0
37199,note_on,,2,0,1,,,,,,,,0,,62,0
37199,note_on,,239,0,2,,,,,,,,1,,38,0
37200,note_on,,1,0,1,,,,,,,,0,,69,100
37200,note_on,,0,0,1,,,,,,,,0,,66,100
37200,polytouch,,1,0,2,,,,,,,64,1,,38,
37259,note_on,,59,0,1,,,,,,,,0,,66,0
37260,note_on,,1,0,1,,,,,,,,0,,62,100
37319,note_on,,0,0,1,,,,,,,,0,,69,0
37319,note_on,,59,0,1,,,,,,,,0,,62,0
37320,note_on,,1,0,1,,,,,,,,0,,71,100
37320,note_on,,0,0,1,,,,,,,,0,,67,100
37379,note_on,,59,0,1,,,,,,,,0,,67,0
37380,note_on,,1,0,1,,,,,,,,0,,62,100
37439,note_on,,59,0,1,,,,,,,,0,,62,0
37439,note_on,,0,0,1,,,,,,,,0,,71,0
37440,note_on,,0,0,1,,,,,,,,0,,69,100
37440,note_on,,0,0,2,,,,,,,,1,,38,95
37440,note_on,,1,0,1,,,,,,,,0,,72,100
37440,note_on,,240,0,2,,,,,,,,1,,50,95
37499,note_on,,59,0,1,,,,,,,,0,,69,0
37500,note_on,,1,0,1,,,,,,,,0,,62,100
37559,note_on,,59,0,1,,,,,,,,0,,62,0
37560,note_on,,1,0,1,,,,,,,,0,,74,100
37560,note_on,,0,0,1,,,,,,,,0,,72,0
37560,note_on,,0,0,1,,,,,,,,0,,71,100
37619,note_on,,59,0,1,,,,,,,,0,,71,0
37620,note_on,,1,0,1,,,,,,,,0,,62,100
37677,note_on,,57,0,1,,,,,,,,0,,74,0
37679,note_on,,0,0,2,,,,,,,,1,,50,0
37679,note_on,,2,0,1,,,,,,,,0,,62,0
37679,note_on,,239,0,2,,,,,,,,1,,38,0
37680,polytouch,,1,0,2,,,,,,,64,1,,38,
37680,note_on,,0,0,1,,,,,,,,0,,64,100
37680,note_on,,1,0,1,,,,,,,,0,,67,100
37739,note_on,,59,0,1,,,,,,,,0,,64,0
37740,note_on,,1,0,1,,,,,,,,0,,62,100
37799,note_on,,0,0,1,,,,,,,,0,,67,0
37799,note_on,,59,0,1,,,,,,,,0,,62,0
37800,note_on,,120,0,2,,,,,,,,1,,50,95
37800,note_on,,1,0,1,,,,,,,,0,,69,100
37800,note_on,,0,0,1,,,,,,,,0,,66,100
37859,note_on,,59,0,1,,,,,,,,0,,66,0
37860,note_on,,1,0,1,,,,,,,,0,,62,100
37919,note_on,,119,0,2,,,,,,,,1,,50,0
37919,note_on,,0,0,1,,,,,,,,0,,69,0
37919,note_on,,59,0,1,,,,,,,,0,,62,0
37920,note_on,,1,0,1,,,,,,,,0,,71,100
37920,note_on,,1,0,2,,,,,,,,1,,55,95
37979,note_on,,59,0,1,,,,,,,,0,,71,0
37980,note_on,,1,0,1,,,,,,,,0,,67,100
38039,note_on,,59,0,1,,,,,,,,0,,67,0
38040,note_on,,120,0,2,,,,,,,,1,,52,95
38040,note_on,,1,0,1,,,,,,,,0,,72,100
38099,note_on,,59,0,1,,,,,,,,0,,72,0
38100,note_on,,1,0,1,,,,,,,,0,,69,100
38159,note_on,,0,0,2,,,,,,,,1,,55,0
38159,note_on,,119,0,2,,,,,,,,1,,52,0
