tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity,pitch
1393440,note_off,120,0,1,,,,,,,,,0,,89,0,
1393440,note_on,0,0,1,,,,,,,,,0,,75,91,
1393440,note_off,480,0,4,,,,,,,,,3,,47,0,
1393440,note_on,0,0,4,,,,,,,,,3,,48,104,
1393560,note_on,120,0,1,,,,,,,,,0,,79,91,
1393680,note_off,120,0,1,,,,,,,,,0,,79,0,
1393680,note_on,0,0,1,,,,,,,,,0,,84,90,
1393800,note_off,120,0,1,,,,,,,,,0,,84,0,
1393800,note_on,0,0,1,,,,,,,,,0,,87,90,
1393920,note_off,120,0,1,,,,,,,,,0,,87,0,
1393920,note_off,0,0,1,,,,,,,,,0,,75,0,
1393920,note_on,0,0,1,,,,,,,,,0,,89,89,
1393920,note_off,0,0,4,,,,,,,,,3,,55,0,
1393920,note_on,0,0,4,,,,,,,,,3,,55,110,
1393920,note_off,480,0,4,,,,,,,,,3,,48,0,
1394040,note_on,0,0,1,,,,,,,,,0,,87,88,
1394040,note_off,120,0,1,,,,,,,,,0,,89,0,
1394160,note_off,120,0,1,,,,,,,,,0,,87,0,
1394160,note_on,0,0,1,,,,,,,,,0,,86,88,
1394280,note_on,0,0,1,,,,,,,,,0,,87,87,
1394280,note_off,120,0,1,,,,,,,,,0,,86,0,
1394400,note_on,0,0,1,,,,,,,,,0,,72,87,
1394400,note_off,120,0,1,,,,,,,,,0,,87,0,
1394400,note_on,480,0,4,,,,,,,,,3,,51,101,
1394520,note_on,120,0,1,,,,,,,,,0,,75,86,
1394640,note_off,120,0,1,,,,,,,,,0,,75,0,
1394640,note_on,0,0,1,,,,,,,,,0,,79,86,
1394760,note_off,120,0,1,,,,,,,,,0,,79,0,
1394760,note_on,0,0,1,,,,,,,,,0,,84,85,
1394880,note_off,120,0,1,,,,,,,,,0,,84,0,
1394880,note_off,0,0,1,,,,,,,,,0,,72,0,
1394880,note_on,0,0,1,,,,,,,,,0,,86,84,
1394880,note_off,480,0,4,,,,,,,,,3,,51,0,
1394880,note_on,0,0,4,,,,,,,,,3,,48,95,
1395000,note_off,120,0,1,,,,,,,,,0,,86,0,
1395000,note_on,0,0,1,,,,,,,,,0,,84,84,
1395120,note_on,0,0,1,,,,,,,,,0,,83,83,
1395120,note_off,120,0,1,,,,,,,,,0,,84,0,
1395240,note_on,0,0,1,,,,,,,,,0,,84,83,
1395240,note_off,120,0,1,,,,,,,,,0,,83,0,
1395240,set_tempo,3240,1,0,,,,,,384615,,,,,,,
1395360,note_off,480,0,4,,,,,,,,,3,,48,0,
1395360,note_on,0,0,4,,,,,,,,,3,,43,89,
1395360,set_tempo,120,1,0,,,,,,379746,,,,,,,
1395360,note_off,120,0,1,,,,,,,,,0,,84,0,
1395360,note_on,0,0,1,,,,,,,,,0,,83,82,
1395480,note_off,120,0,1,,,,,,,,,0,,83,0,
1395480,note_on,0,0,1,,,,,,,,,0,,86,83,
1395600,note_off,120,0,1,,,,,,,,,0,,86,0,
1395600,note_on,0,0,1,,,,,,,,,0,,84,85,
1395720,note_off,120,0,1,,,,,,,,,0,,84,0,
1395720,note_on,0,0,1,,,,,,,,,0,,83,87,
1395840,note_off,0,0,4,,,,,,,,,3,,55,0,
1395840,note_off,480,0,4,,,,,,,,,3,,43,0,
1395840,note_off,120,0,1,,,,,,,,,0,,83,0,
1395840,note_on,0,0,1,,,,,,,,,0,,80,89,
1395960,note_on,0,0,1,,,,,,,,,0,,79,91,
1395960,note_off,120,0,1,,,,,,,,,0,,80,0,
1396080,note_on,0,0,1,,,,,,,,,0,,77,93,
1396080,note_off,120,0,1,,,,,,,,,0,,79,0,
1396200,note_off,120,0,1,,,,,,,,,0,,77,0,
1396200,note_on,0,0,1,,,,,,,,,0,,75,95,
1396320,note_on,0,0,1,,,,,,,,,0,,74,97,
1396320,note_off,120,0,1,,,,,,,,,0,,75,0,
1396440,note_off,120,0,1,,,,,,,,,0,,74,0,
1396440,note_on,0,0,1,,,,,,,,,0,,72,99,
1396560,note_off,120,0,1,,,,,,,,,0,,72,0,
1396560,note_on,0,0,1,,,,,,,,,0,,71,101,
1396680,note_off,120,0,1,,,,,,,,,0,,71,0,
1396680,note_on,0,0,1,,,,,,,,,0,,68,103,
1396800,note_off,120,0,1,,,,,,,,,0,,68,0,
1396800,note_on,0,0,1,,,,,,,,,0,,67,105,
1396920,note_off,120,0,1,,,,,,,,,0,,67,0,
1396920,note_on,0,0,1,,,,,,,,,0,,65,107,
1397040,note_off,120,0,1,,,,,,,,,0,,65,0,
1397040,note_on,0,0,1,,,,,,,,,0,,63,109,
1397160,set_tempo,1800,1,0,,,,,,384615,,,,,,,
1397160,note_on,0,0,1,,,,,,,,,0,,62,111,
1397160,note_off,120,0,1,,,,,,,,,0,,63,0,
1397280,note_on,0,0,1,,,,,,,,,0,,60,114,
1397280,note_on,0,0,2,,,,,,,,,1,,55,114,
1397280,note_on,9840,0,2,,,,,,,,,1,,51,114,
1397280,set_tempo,120,1,0,,,,,,379746,,,,,,,
1397280,note_on,1440,0,4,,,,,,,,,3,,36,95,
1397280,note_off,120,0,1,,,,,,,,,0,,62,0,
1397400,note_on,9720,0,3,,,,,,,,,2,,39,86,
1397520,note_on,0,0,3,,,,,,,,,2,,43,86,
1397520,note_off,120,0,3,,,,,,,,,2,,39,0,
1397640,note_off,120,0,3,,,,,,,,,2,,43,0,
1397640,note_on,0,0,3,,,,,,,,,2,,48,87,
1397760,note_off,120,0,3,,,,,,,,,2,,48,0,
1397760,note_on,0,0,3,,,,,,,,,2,,50,87,
1397760,note_off,480,0,4,,,,,,,,,3,,36,0,
1397880,note_on,0,0,3,,,,,,,,,2,,48,87,
1397880,note_off,120,0,3,,,,,,,,,2,,50,0,
1398000,note_off,120,0,3,,,,,,,,,2,,48,0,
1398000,note_on,0,0,3,,,,,,,,,2,,47,88,
1398120,note_on,0,0,3,,,,,,,,,2,,48,88,
1398120,note_off,120,0,3,,,,,,,,,2,,47,0,
1398240,note_off,960,0,1,,,,,,,,,0,,60,0,
1398240,note_off,960,0,2,,,,,,,,,1,,55,0,
1398240,note_off,0,0,2,,,,,,,,,1,,51,0,
1398240,note_off,120,0,3,,,,,,,,,2,,48,0,
1398240,note_on,480,0,4,,,,,,,,,3,,36,90,
1398360,note_on,120,0,3,,,,,,,,,2,,39,89,
1398480,note_on,0,0,3,,,,,,,,,2,,43,89,
1398480,note_off,120,0,3,,,,,,,,,2,,39,0,
1398600,note_on,0,0,3,,,,,,,,,2,,48,90,
1398600,note_off,120,0,3,,,,,,,,,2,,43,0,
1398660,set_tempo,1380,1,0,,,,,,384615,,,,,,,
1398720,note_on,0,0,2,,,,,,,,,1,,63,115,
1398720,note_on,480,0,2,,,,,,,,,1,,67,115,
1398720,note_on,480,0,1,,,,,,,,,0,,75,115,
1398720,note_off,480,0,4,,,,,,,,,3,,36,0,
1398720,note_off,120,0,3,,,,,,,,,2,,48,0,
1398720,set_tempo,60,1,0,,,,,,379746,,,,,,,
1398720,note_on,0,0,3,,,,,,,,,2,,50,90,
1398720,note_on,0,0,2,,,,,,,,,1,,72,115,
1398840,note_off,120,0,3,,,,,,,,,2,,50,0,
1398840,note_on,0,0,3,,,,,,,,,2,,48,90,
1398960,note_on,0,0,3,,,,,,,,,2,,47,91,
1398960,note_off,120,0,3,,,,,,,,,2,,48,0,
1398960,note_off,0,0,2,,,,,,,,,1,,67,0,
1398960,note_off,0,0,2,,,,,,,,,1,,63,0,
1398960,note_off,240,0,2,,,,,,,,,1,,72,0,
1398960,note_off,240,0,1,,,,,,,,,0,,75,0,
1399080,note_on,0,0,3,,,,,,,,,2,,48,91,
1399080,set_tempo,360,1,0,,,,,,384615,,,,,,,
1399080,note_off,120,0,3,,,,,,,,,2,,47,0,
1399200,note_on,480,0,4,,,,,,,,,3,,36,92,
1399200,note_on,0,0,2,,,,,,,,,1,,67,103,
1399200,note_off,120,0,3,,,,,,,,,2,,48,0,
1399200,note_on,0,0,2,,,,,,,,,1,,72,103,
1399200,note_on,240,0,2,,,,,,,,,1,,75,103,
1399200,note_on,240,0,1,,,,,,,,,0,,79,103,
1399320,set_tempo,240,1,0,,,,,,379746,,,,,,,
1399320,note_on,120,0,3,,,,,,,,,2,,39,92,
1399440,note_on,0,0,3,,,,,,,,,2,,43,92,
1399440,note_off,120,0,3,,,,,,,,,2,,39,0,
1399560,note_on,0,0,3,,,,,,,,,2,,48,93,
1399560,note_off,120,0,3,,,,,,,,,2,,43,0,
1399680,note_off,480,0,4,,,,,,,,,3,,36,0,
1399680,note_off,0,0,2,,,,,,,,,1,,75,0,
1399680,note_off,0,0,2,,,,,,,,,1,,72,0,
1399680,note_off,120,0,3,,,,,,,,,2,,48,0,
1399680,note_off,480,0,2,,,,,,,,,1,,67,0,
1399680,note_off,480,0,1,,,,,,,,,0,,79,0,
1399680,note_on,0,0,3,,,,,,,,,2,,50,93,
1399800,note_on,0,0,3,,,,,,,,,2,,48,94,
1399800,note_off,120,0,3,,,,,,,,,2,,50,0,
1399920,note_on,0,0,3,,,,,,,,,2,,47,94,
1399920,note_off,120,0,3,,,,,,,,,2,,48,0,
1400040,note_on,0,0,3,,,,,,,,,2,,48,94,
1400040,note_off,120,0,3,,,,,,,,,2,,47,0,
1400160,note_on,480,0,4,,,,,,,,,3,,36,95,
1400160,note_off,120,0,3,,,,,,,,,2,,48,0,
1400280,note_on,120,0,3,,,,,,,,,2,,39,95,
1400400,note_on,0,0,3,,,,,,,,,2,,43,96,
1400400,note_off,120,0,3,,,,,,,,,2,,39,0,
1400520,note_on,0,0,3,,,,,,,,,2,,48,96,
1400520,note_off,120,0,3,,,,,,,,,2,,43,0,
1400580,set_tempo,1260,1,0,,,,,,384615,,,,,,,
1400640,note_on,0,0,3,,,,,,,,,2,,50,96,
1400640,note_off,120,0,3,,,,,,,,,2,,48,0,
1400640,note_on,960,0,2,,,,,,,,,1,,75,112,
1400640,note_on,0,0,2,,,,,,,,,1,,72,112,
1400640,note_on,0,0,2,,,,,,,,,1,,79,112,
1400640,note_off,480,0,4,,,,,,,,,3,,36,0,
1400640,set_tempo,60,1,0,,,,,,379746,,,,,,,
1400640,note_on,960,0,1,,,,,,,,,0,,84,112,
1400760,note_off,120,0,3,,,,,,,,,2,,50,0,
1400760,note_on,0,0,3,,,,,,,,,2,,48,97,
1400880,note_off,240,0,2,,,,,,,,,1,,79,0,
1400880,note_off,0,0,2,,,,,,,,,1,,72,0,
1400880,note_off,0,0,2,,,,,,,,,1,,75,0,
1400880,note_off,120,0,3,,,,,,,,,2,,48,0,
1400880,note_on,0,0,3,,,,,,,,,2,,47,97,
1400880,note_off,240,0,1,,,,,,,,,0,,84,0,
1401000,note_off,120,0,3,,,,,,,,,2,,47,0,
1401000,set_tempo,360,1,0,,,,,,384615,,,,,,,
1401000,note_on,0,0,3,,,,,,,,,2,,48,97,
1401120,note_on,480,0,4,,,,,,,,,3,,34,106,
1401120,note_on,240,0,1,,,,,,,,,0,,60,97,
1401120,note_on,0,0,3,,,,,,,,,2,,46,106,
1401120,note_off,120,0,3,,,,,,,,,2,,48,0,
1401225,set_tempo,225,1,0,,,,,,379746,,,,,,,
1401240,note_on,120,0,1,,,,,,,,,0,,64,97,
1401360,note_on,0,0,1,,,,,,,,,0,,67,97,
1401360,note_off,120,0,1,,,,,,,,,0,,64,0,
1401480,note_on,0,0,1,,,,,,,,,0,,72,98,
1401480,note_off,120,0,1,,,,,,,,,0,,67,0,
1401600,note_on,0,0,1,,,,,,,,,0,,73,98,
1401600,note_off,0,0,1,,,,,,,,,0,,60,0,
1401600,note_off,120,0,1,,,,,,,,,0,,72,0,
1401720,note_on,0,0,1,,,,,,,,,0,,72,98,
1401720,note_off,120,0,1,,,,,,,,,0,,73,0,
1401840,note_on,0,0,1,,,,,,,,,0,,71,99,
1401840,note_off,120,0,1,,,,,,,,,0,,72,0,
1401960,note_on,0,0,1,,,,,,,,,0,,72,99,
1401960,note_off,120,0,1,,,,,,,,,0,,71,0,
1402080,note_off,960,0,4,,,,,,,,,3,,34,0,
1402080,note_off,960,0,3,,,,,,,,,2,,46,0,
1402080,note_on,0,0,1,,,,,,,,,0,,64,99,
1402080,note_off,120,0,1,,,,,,,,,0,,72,0,
1402200,note_on,120,0,1,,,,,,,,,0,,67,100,
1402320,note_on,0,0,1,,,,,,,,,0,,72,100,
1402320,note_off,120,0,1,,,,,,,,,0,,67,0,
1402440,note_on,0,0,1,,,,,,,,,0,,76,100,
1402440,note_off,120,0,1,,,,,,,,,0,,72,0,
1402500,set_tempo,1275,1,0,,,,,,384615,,,,,,,
1402560,note_on,0,0,1,,,,,,,,,0,,77,100,
1402560,note_off,0,0,1,,,,,,,,,0,,64,0,
1402560,note_off,120,0,1,,,,,,,,,0,,76,0,
1402560,note_on,480,0,3,,,,,,,,,2,,58,111,
1402560,set_tempo,60,1,0,,,,,,379746,,,,,,,
1402560,note_on,0,0,3,,,,,,,,,2,,55,111,
1402560,note_on,0,0,3,,,,,,,,,2,,52,111,
1402560,note_on,480,0,4,,,,,,,,,3,,46,111,
1402680,note_off,120,0,1,,,,,,,,,0,,77,0,
1402680,note_on,0,0,1,,,,,,,,,0,,76,101,
1402800,note_on,0,0,1,,,,,,,,,0,,75,101,
1402800,note_off,240,0,4,,,,,,,,,3,,46,0,
1402800,note_off,0,0,3,,,,,,,,,2,,58,0,
1402800,note_off,0,0,3,,,,,,,,,2,,52,0,
1402800,note_off,240,0,3,,,,,,,,,2,,55,0,
1402800,note_off,120,0,1,,,,,,,,,0,,76,0,
1402920,note_on,0,0,1,,,,,,,,,0,,76,101,
1402920,note_off,120,0,1,,,,,,,,,0,,75,0,
1402920,set_tempo,360,1,0,,,,,,384615,,,,,,,
1403040,note_on,240,0,3,,,,,,,,,2,,46,102,
1403040,note_on,240,0,4,,,,,,,,,3,,34,102,
1403040,note_off,120,0,1,,,,,,,,,0,,76,0,
1403040,note_on,0,0,1,,,,,,,,,0,,67,102,
1403145,set_tempo,225,1,0,,,,,,379746,,,,,,,
1403160,note_on,120,0,1,,,,,,,,,0,,72,102,
1403280,note_on,0,0,1,,,,,,,,,0,,76,102,
1403280,note_off,120,0,1,,,,,,,,,0,,72,0,
1403400,note_on,0,0,1,,,,,,,,,0,,79,103,
1403400,note_off,120,0,1,,,,,,,,,0,,76,0,
1403520,note_off,120,0,1,,,,,,,,,0,,79,0,
1403520,note_on,0,0,1,,,,,,,,,0,,80,103,
1403520,note_off,0,0,1,,,,,,,,,0,,67,0,
1403640,note_off,120,0,1,,,,,,,,,0,,80,0,
1403640,note_on,0,0,1,,,,,,,,,0,,79,103,
1403760,note_off,120,0,1,,,,,,,,,0,,79,0,
1403760,note_on,0,0,1,,,,,,,,,0,,78,103,
1403880,note_off,120,0,1,,,,,,,,,0,,78,0,
1403880,note_on,0,0,1,,,,,,,,,0,,79,104,
1404000,note_off,960,0,3,,,,,,,,,2,,46,0,
1404000,note_off,960,0,4,,,,,,,,,3,,34,0,
1404000,note_off,120,0,1,,,,,,,,,0,,79,0,
1404000,note_on,0,0,1,,,,,,,,,0,,72,104,
1404120,note_on,120,0,1,,,,,,,,,0,,76,104,
1404240,note_on,0,0,1,,,,,,,,,0,,79,105,
1404240,note_off,120,0,1,,,,,,,,,0,,76,0,
1404360,note_off,120,0,1,,,,,,,,,0,,79,0,
1404360,note_on,0,0,1,,,,,,,,,0,,84,105,
1404420,set_tempo,1275,1,0,,,,,,384615,,,,,,,
1404480,note_on,480,0,3,,,,,,,,,2,,52,116,
1404480,set_tempo,60,1,0,,,,,,379746,,,,,,,
1404480,note_on,480,0,4,,,,,,,,,3,,46,116,
1404480,note_off,120,0,1,,,,,,,,,0,,84,0,
1404480,note_off,0,0,1,,,,,,,,,0,,72,0,
1404480,note_on,0,0,1,,,,,,,,,0,,85,105,
1404480,note_on,0,0,3,,,,,,,,,2,,55,116,
1404480,note_on,0,0,3,,,,,,,,,2,,58,116,
1404600,note_off,120,0,1,,,,,,,,,0,,85,0,
1404600,note_on,0,0,1,,,,,,,,,0,,84,106,
1404720,note_off,120,0,1,,,,,,,,,0,,84,0,
1404720,note_on,0,0,1,,,,,,,,,0,,83,106,
1404720,note_off,0,0,3,,,,,,,,,2,,52,0,
1404720,note_off,0,0,3,,,,,,,,,2,,58,0,
1404720,note_off,240,0,3,,,,,,,,,2,,55,0,
1404720,note_off,240,0,4,,,,,,,,,3,,46,0,
1404840,set_tempo,360,1,0,,,,,,384615,,,,,,,
1404840,note_off,120,0,1,,,,,,,,,0,,83,0,
1404840,note_on,0,0,1,,,,,,,,,0,,84,106,
1404960,note_on,240,0,3,,,,,,,,,2,,48,107,
1404960,note_on,0,0,3,,,,,,,,,2,,56,107,
1404960,note_on,240,0,4,,,,,,,,,3,,44,107,
1404960,note_on,0,0,1,,,,,,,,,0,,72,107,
1404960,note_off,120,0,1,,,,,,,,,0,,84,0,
1404960,note_on,0,0,3,,,,,,,,,2,,53,107,
1405080,note_on,120,0,1,,,,,,,,,0,,77,107,
1405080,set_tempo,240,1,0,,,,,,379746,,,,,,,
1405200,note_on,0,0,1,,,,,,,,,0,,80,107,
1405200,note_off,120,0,1,,,,,,,,,0,,77,0,
1405320,note_off,120,0,1,,,,,,,,,0,,80,0,
1405320,note_on,0,0,1,,,,,,,,,0,,84,106,
1405440,note_off,0,0,1,,,,,,,,,0,,72,0,
1405440,note_off,120,0,1,,,,,,,,,0,,84,0,
1405440,note_off,480,0,4,,,,,,,,,3,,44,0,
1405440,note_on,0,0,1,,,,,,,,,0,,86,106,
1405440,note_off,480,0,3,,,,,,,,,2,,53,0,
1405440,note_off,0,0,3,,,,,,,,,2,,56,0,
1405440,note_off,0,0,3,,,,,,,,,2,,48,0,
1405560,note_off,120,0,1,,,,,,,,,0,,86,0,
1405560,note_on,0,0,1,,,,,,,,,0,,84,105,
1405680,note_off,120,0,1,,,,,,,,,0,,84,0,
1405680,note_on,0,0,1,,,,,,,,,0,,83,105,
1405800,note_off,120,0,1,,,,,,,,,0,,83,0,
1405800,note_on,0,0,1,,,,,,,,,0,,84,105,
1405800,set_tempo,720,1,0,,,,,,384615,,,,,,,
1405920,note_off,120,0,1,,,,,,,,,0,,84,0,
1405920,note_on,0,0,1,,,,,,,,,0,,68,104,
1405920,note_on,480,0,4,,,,,,,,,3,,53,100,
1406040,note_on,600,0,3,,,,,,,,,2,,56,99,
1406040,set_tempo,240,1,0,,,,,,379746,,,,,,,
1406040,note_on,120,0,1,,,,,,,,,0,,72,104,
1406160,note_on,0,0,3,,,,,,,,,2,,60,99,
1406160,note_off,120,0,3,,,,,,,,,2,,56,0,
1406160,note_off,120,0,1,,,,,,,,,0,,72,0,
1406160,note_on,0,0,1,,,,,,,,,0,,77,103,
1406280,note_on,0,0,3,,,,,,,,,2,,65,98,
1406280,note_off,120,0,1,,,,,,,,,0,,77,0,
1406280,note_on,0,0,1,,,,,,,,,0,,80,103,
1406280,note_off,120,0,3,,,,,,,,,2,,60,0,
1406400,note_on,0,0,1,,,,,,,,,0,,82,102,
1406400,note_off,0,0,1,,,,,,,,,0,,68,0,
1406400,note_off,120,0,1,,,,,,,,,0,,80,0,
1406400,note_off,480,0,4,,,,,,,,,3,,53,0,
1406400,note_on,0,0,3,,,,,,,,,2,,67,98,
1406400,note_off,120,0,3,,,,,,,,,2,,65,0,
1406520,note_on,0,0,1,,,,,,,,,0,,80,102,
1406520,note_on,0,0,3,,,,,,,,,2,,65,97,
1406520,note_off,120,0,3,,,,,,,,,2,,67,0,
1406520,note_off,120,0,1,,,,,,,,,0,,82,0,
1406640,note_off,120,0,3,,,,,,,,,2,,65,0,
1406640,note_off,120,0,1,,,,,,,,,0,,80,0,
1406640,note_on,0,0,3,,,,,,,,,2,,64,97,
1406640,note_on,0,0,1,,,,,,,,,0,,79,102,
1406760,note_off,120,0,3,,,,,,,,,2,,64,0,
1406760,note_off,120,0,1,,,,,,,,,0,,79,0,
1406760,note_on,0,0,1,,,,,,,,,0,,80,101,
1406760,note_on,0,0,3,,,,,,,,,2,,65,96,
1406880,note_off,120,0,1,,,,,,,,,0,,80,0,
1406880,note_on,0,0,1,,,,,,,,,0,,65,101,
1406880,note_off,120,0,3,,,,,,,,,2,,65,0,
1406880,note_on,480,0,4,,,,,,,,,3,,50,96,
1407000,note_on,120,0,1,,,,,,,,,0,,71,100,
1407000,note_on,120,0,3,,,,,,,,,2,,53,95,
1407120,note_on,0,0,1,,,,,,,,,0,,74,100,
1407120,note_off,120,0,3,,,,,,,,,2,,53,0,
1407120,note_on,0,0,3,,,,,,,,,2,,59,95,
1407120,note_off,120,0,1,,,,,,,,,0,,71,0,
1407240,note_off,120,0,3,,,,,,,,,2,,59,0,
1407240,note_on,0,0,3,,,,,,,,,2,,62,94,
1407240,note_on,0,0,1,,,,,,,,,0,,77,100,
1407240,note_off,120,0,1,,,,,,,,,0,,74,0,
1407360,note_off,120,0,3,,,,,,,,,2,,62,0,
1407360,note_off,120,0,1,,,,,,,,,0,,77,0,
1407360,note_off,0,0,1,,,,,,,,,0,,65,0,
1407360,note_on,0,0,1,,,,,,,,,0,,79,99,
1407360,note_on,0,0,3,,,,,,,,,2,,63,94,
1407360,note_off,480,0,4,,,,,,,,,3,,50,0,
1407480,note_off,120,0,1,,,,,,,,,0,,79,0,
1407480,note_on,0,0,1,,,,,,,,,0,,77,99,
1407480,note_off,120,0,3,,,,,,,,,2,,63,0,
1407480,note_on,0,0,3,,,,,,,,,2,,62,93,
1407600,note_on,0,0,3,,,,,,,,,2,,61,93,
1407600,note_off,120,0,1,,,,,,,,,0,,77,0,
1407600,note_on,0,0,1,,,,,,,,,0,,76,98,
1407600,note_off,120,0,3,,,,,,,,,2,,62,0,
1407720,note_off,120,0,3,,,,,,,,,2,,61,0,
1407720,note_on,0,0,3,,,,,,,,,2,,62,92,
1407720,note_off,120,0,1,,,,,,,,,0,,76,0,
1407720,note_on,0,0,1,,,,,,,,,0,,77,98,
1407840,note_on,480,0,4,,,,,,,,,3,,47,92,
1407840,note_off,120,0,3,,,,,,,,,2,,62,0,
1407840,note_off,120,0,1,,,,,,,,,0,,77,0,
1407840,note_on,0,0,1,,,,,,,,,0,,62,98,
1407960,note_on,120,0,1,,,,,,,,,0,,67,97,
1407960,note_on,120,0,3,,,,,,,,,2,,50,92,
1408080,note_off,120,0,3,,,,,,,,,2,,50,0,
1408080,note_on,0,0,3,,,,,,,,,2,,55,91,
1408080,note_on,0,0,1,,,,,,,,,0,,71,97,
1408080,note_off,120,0,1,,,,,,,,,0,,67,0,
1408200,note_off,120,0,3,,,,,,,,,2,,55,0,
1408200,note_on,0,0,3,,,,,,,,,2,,59,91,
1408200,note_on,0,0,1,,,,,,,,,0,,74,96,
1408200,note_off,120,0,1,,,,,,,,,0,,71,0,
1408320,note_off,120,0,1,,,,,,,,,0,,74,0,
1408320,note_off,0,0,1,,,,,,,,,0,,62,0,
1408320,note_on,0,0,1,,,,,,,,,0,,75,96,
1408320,note_on,0,0,3,,,,,,,,,2,,60,90,
1408320,note_off,120,0,3,,,,,,,,,2,,59,0,
1408320,note_off,480,0,4,,,,,,,,,3,,47,0,
1408440,note_on,0,0,3,,,,,,,,,2,,59,90,
1408440,note_off,120,0,3,,,,,,,,,2,,60,0,
1408440,note_on,0,0,1,,,,,,,,,0,,74,96,
1408440,note_off,120,0,1,,,,,,,,,0,,75,0,
1408560,note_on,0,0,1,,,,,,,,,0,,73,95,
1408560,note_off,120,0,1,,,,,,,,,0,,74,0,
1408560,note_off,120,0,3,,,,,,,,,2,,59,0,
1408560,note_on,0,0,3,,,,,,,,,2,,58,89,
1408680,note_on,0,0,1,,,,,,,,,0,,74,95,
1408680,note_off,120,0,1,,,,,,,,,0,,73,0,
1408680,note_off,120,0,3,,,,,,,,,2,,58,0,
1408680,note_on,0,0,3,,,,,,,,,2,,59,89,
1408680,set_tempo,2640,1,0,,,,,,384615,,,,,,,
1408800,note_on,480,0,4,,,,,,,,,3,,48,88,
1408800,note_on,0,0,3,,,,,,,,,2,,55,88,
1408800,note_on,0,0,3,,,,,,,,,2,,60,88,
1408800,note_off,120,0,3,,,,,,,,,2,,59,0,
1408800,note_on,0,0,3,,,,,,,,,2,,51,88,
1408800,note_off,120,0,1,,,,,,,,,0,,74,0,
1408890,set_tempo,210,1,0,,,,,,384615,,,,,,,
1408920,note_on,120,0,1,,,,,,,,,0,,67,94,
1409040,note_on,0,0,1,,,,,,,,,0,,72,94,
1409040,note_off,120,0,1,,,,,,,,,0,,67,0,
1409160,note_off,120,0,1,,,,,,,,,0,,72,0,
1409160,note_off,360,0,3,,,,,,,,,2,,55,0,
1409160,note_off,360,0,4,,,,,,,,,3,,48,0,
1409160,note_off,0,0,3,,,,,,,,,2,,51,0,
1409160,note_on,0,0,1,,,,,,,,,0,,75,93,
1409160,note_off,0,0,3,,,,,,,,,2,,60,0,
1409280,note_off,120,0,1,,,,,,,,,0,,75,0,
1409280,note_on,120,0,3,,,,,,,,,2,,62,86,
1409280,note_on,0,0,3,,,,,,,,,2,,56,86,
1409280,note_on,120,0,4,,,,,,,,,3,,53,86,
1409400,note_on,120,0,1,,,,,,,,,0,,68,92,
1409520,note_on,0,0,1,,,,,,,,,0,,74,92,
1409520,note_off,120,0,1,,,,,,,,,0,,68,0,
1409640,note_off,360,0,4,,,,,,,,,3,,53,0,
1409640,note_off,360,0,3,,,,,,,,,2,,56,0,
1409640,note_off,0,0,3,,,,,,,,,2,,62,0,
1409640,note_on,0,0,1,,,,,,,,,0,,77,91,
1409640,note_off,120,0,1,,,,,,,,,0,,74,0,
1409760,note_on,0,0,3,,,,,,,,,2,,60,84,
1409760,note_on,120,0,3,,,,,,,,,2,,63,84,
1409760,note_on,120,0,4,,,,,,,,,3,,55,84,
1409760,note_off,120,0,1,,,,,,,,,0,,77,0,
1409880,note_on,120,0,1,,,,,,,,,0,,67,91,
1410000,note_on,0,0,1,,,,,,,,,0,,72,90,
1410000,note_off,120,0,1,,,,,,,,,0,,67,0,
1410120,note_off,120,0,1,,,,,,,,,0,,72,0,
1410120,note_off,360,0,3,,,,,,,,,2,,60,0,
1410120,note_off,0,0,3,,,,,,,,,2,,63,0,
1410120,note_on,0,0,1,,,,,,,,,0,,75,90,
1410120,note_off,360,0,4,,,,,,,,,3,,55,0,
1410240,note_on,120,0,4,,,,,,,,,3,,55,82,
1410240,note_on,120,0,3,,,,,,,,,2,,59,82,
1410240,note_on,0,0,3,,,,,,,,,2,,62,82,
1410240,note_off,120,0,1,,,,,,,,,0,,75,0,
1410360,note_on,120,0,1,,,,,,,,,0,,65,89,
1410480,note_off,120,0,1,,,,,,,,,0,,65,0,
1410480,note_on,0,0,1,,,,,,,,,0,,71,89,
1410600,note_off,360,0,3,,,,,,,,,2,,62,0,
1410600,note_on,0,0,1,,,,,,,,,0,,74,88,
1410600,note_off,120,0,1,,,,,,,,,0,,71,0,
1410600,set_tempo,1710,1,0,,,,,,389610,,,,,,,
1410600,note_off,0,0,3,,,,,,,,,2,,59,0,
1410600,note_off,360,0,4,,,,,,,,,3,,55,0,
1410720,note_on,0,0,1,,,,,,,,,0,,60,88,
1410720,note_off,120,0,1,,,,,,,,,0,,74,0,
1410825,set_tempo,225,1,0,,,,,,379746,,,,,,,
1410840,note_on,120,0,1,,,,,,,,,0,,63,91,
1410960,note_off,120,0,1,,,,,,,,,0,,63,0,
1410960,note_on,0,0,1,,,,,,,,,0,,67,94,
1411080,note_on,0,0,1,,,,,,,,,0,,72,97,
1411080,note_off,120,0,1,,,,,,,,,0,,67,0,
1411200,note_off,120,0,1,,,,,,,,,0,,72,0,
1411200,note_off,0,0,1,,,,,,,,,0,,60,0,
