tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,program,note,velocity,data
163262,control_change,,3,0,7,,,,,,,1,9,6,,,,
163262,control_change,,2,0,9,,,,,,,1,10,8,,,,
163264,control_change,,2,0,9,,,,,,,1,11,8,,,,
163264,control_change,,2,0,7,,,,,,,1,10,6,,,,
163266,control_change,,2,0,9,,,,,,,1,12,8,,,,
163267,control_change,,3,0,7,,,,,,,1,11,6,,,,
163269,control_change,,2,0,7,,,,,,,1,12,6,,,,
163269,control_change,,3,0,9,,,,,,,1,13,8,,,,
163271,control_change,,2,0,9,,,,,,,1,14,8,,,,
163272,note_on,,0,0,8,,,,,,,,,7,,67,0,
163272,note_on,,24,0,8,,,,,,,,,7,,74,0,
163272,note_on,,0,0,6,,,,,,,,,5,,74,0,
163272,note_on,,24,0,12,,,,,,,,,12,,79,0,
163272,note_on,,24,0,6,,,,,,,,,5,,83,0,
163272,note_on,,0,0,3,,,,,,,,,2,,55,0,
163272,note_on,,24,0,3,,,,,,,,,2,,67,0,
163272,note_on,,24,0,10,,,,,,,,,10,,67,0,
163272,control_change,,0,0,7,,,,,,,1,13,6,,,,
163272,note_on,,24,0,5,,,,,,,,,4,,43,0,
163272,control_change,,3,0,7,,,,,,,11,60,6,,,,
163272,note_on,,24,0,4,,,,,,,,,3,,55,0,
163274,note_on,,18,0,1,,,,,,,,,0,,67,0,
163274,control_change,,3,0,9,,,,,,,1,15,8,,,,
163276,control_change,,4,0,7,,,,,,,1,14,6,,,,
163277,note_on,,3,0,1,,,,,,,,,0,,74,0,
163278,control_change,,4,0,9,,,,,,,1,16,8,,,,
163280,control_change,,4,0,7,,,,,,,1,15,6,,,,
163280,note_on,,3,0,1,,,,,,,,,0,,83,0,
163281,control_change,,3,0,9,,,,,,,1,17,8,,,,
163283,note_on,,35,0,2,,,,,,,,,1,,79,0,
163285,control_change,,5,0,7,,,,,,,1,16,6,,,,
163286,control_change,,5,0,9,,,,,,,1,18,8,,,,
163290,control_change,,5,0,7,,,,,,,11,61,6,,,,
163290,control_change,,0,0,7,,,,,,,1,17,6,,,,
163292,control_change,,6,0,9,,,,,,,1,19,8,,,,
163297,control_change,,7,0,7,,,,,,,1,18,6,,,,
163299,control_change,,7,0,9,,,,,,,1,20,8,,,,
163307,control_change,,10,0,7,,,,,,,11,62,6,,,,
163308,control_change,,1,0,7,,,,,,,1,19,6,,,,
163309,control_change,,10,0,9,,,,,,,1,21,8,,,,
163320,note_on,,37,0,2,,,,,,,,,1,,67,60,
163325,control_change,,17,0,7,,,,,,,11,63,6,,,,
163326,control_change,,1,0,7,,,,,,,1,20,6,,,,
163327,control_change,,18,0,9,,,,,,,1,22,8,,,,
163332,note_on,,12,0,2,,,,,,,,,1,,67,0,
163342,control_change,,16,0,7,,,,,,,11,64,6,,,,
163344,note_on,,12,0,2,,,,,,,,,1,,67,60,
163359,control_change,,17,0,7,,,,,,,11,65,6,,,,
163368,note_on,,24,0,2,,,,,,,,,1,,67,0,
163377,control_change,,18,0,7,,,,,,,11,66,6,,,,
163392,control_change,,65,0,9,,,,,,,11,60,8,,,,
163392,note_on,,24,0,2,,,,,,,,,1,,79,60,
163392,set_tempo,368098,144,1,0,,,,,,,,,,,,,
163394,control_change,,17,0,7,,,,,,,11,67,6,,,,
163407,control_change,,15,0,9,,,,,,,11,61,8,,,,
163411,control_change,,17,0,7,,,,,,,11,68,6,,,,
163421,control_change,,14,0,9,,,,,,,11,62,8,,,,
163427,note_on,,35,0,2,,,,,,,,,1,,79,0,
163429,control_change,,18,0,7,,,,,,,11,69,6,,,,
163436,control_change,,15,0,9,,,,,,,11,63,8,,,,
163446,control_change,,17,0,7,,,,,,,11,70,6,,,,
163450,control_change,,14,0,9,,,,,,,11,64,8,,,,
163464,control_change,,14,0,9,,,,,,,11,65,8,,,,
163464,note_on,,37,0,2,,,,,,,,,1,,67,64,
163464,control_change,,18,0,7,,,,,,,11,71,6,,,,
163476,note_on,,12,0,2,,,,,,,,,1,,67,0,
163479,control_change,,15,0,9,,,,,,,11,66,8,,,,
163481,control_change,,17,0,7,,,,,,,11,72,6,,,,
163488,note_on,,12,0,2,,,,,,,,,1,,67,66,
163493,control_change,,14,0,9,,,,,,,11,67,8,,,,
163498,control_change,,17,0,7,,,,,,,11,73,6,,,,
163507,control_change,,14,0,9,,,,,,,11,68,8,,,,
163512,note_on,,24,0,2,,,,,,,,,1,,67,0,
163516,control_change,,18,0,7,,,,,,,11,74,6,,,,
163522,control_change,,15,0,9,,,,,,,11,69,8,,,,
163533,control_change,,17,0,7,,,,,,,11,75,6,,,,
163536,note_on,,3,0,7,,,,,,,,,6,,81,110,
163536,note_on,,14,0,9,,,,,,,,,8,,53,110,
163536,control_change,,0,0,9,,,,,,,11,70,8,,,,
163536,note_on,,256,0,1,,,,,,,,,0,,81,69,
163536,set_tempo,363636,144,1,0,,,,,,,,,,,,,
163536,note_on,,0,0,9,,,,,,,,,8,,65,110,
163536,note_on,,24,0,2,,,,,,,,,1,,79,69,
163537,note_on,,0,0,9,,,,,,,,,8,,55,0,
163537,note_on,,1,0,9,,,,,,,,,8,,67,0,
163550,control_change,,14,0,7,,,,,,,11,76,6,,,,
163551,control_change,,14,0,9,,,,,,,11,71,8,,,,
163565,control_change,,14,0,9,,,,,,,11,72,8,,,,
163568,control_change,,18,0,7,,,,,,,11,77,6,,,,
163571,note_on,,35,0,1,,,,,,,,,0,,81,0,
163571,note_on,,35,0,2,,,,,,,,,1,,79,0,
163579,control_change,,14,0,9,,,,,,,11,73,8,,,,
163585,control_change,,17,0,7,,,,,,,11,78,6,,,,
163594,control_change,,15,0,9,,,,,,,11,74,8,,,,
163603,control_change,,18,0,7,,,,,,,11,79,6,,,,
163608,control_change,,14,0,9,,,,,,,11,75,8,,,,
163608,note_on,,37,0,2,,,,,,,,,1,,67,74,
163608,note_on,,37,0,1,,,,,,,,,0,,69,74,
163620,note_on,,12,0,2,,,,,,,,,1,,67,0,
163620,control_change,,17,0,7,,,,,,,11,80,6,,,,
163620,note_on,,12,0,1,,,,,,,,,0,,69,0,
163622,control_change,,14,0,9,,,,,,,11,76,8,,,,
163632,note_on,,12,0,1,,,,,,,,,0,,69,76,
163632,note_on,,12,0,2,,,,,,,,,1,,67,76,
163637,control_change,,15,0,9,,,,,,,11,77,8,,,,
163637,control_change,,17,0,7,,,,,,,11,81,6,,,,
163651,control_change,,14,0,9,,,,,,,11,78,8,,,,
163655,control_change,,18,0,7,,,,,,,11,82,6,,,,
163656,note_on,,24,0,2,,,,,,,,,1,,67,0,
163656,note_on,,24,0,1,,,,,,,,,0,,69,0,
163666,control_change,,15,0,9,,,,,,,11,79,8,,,,
163672,control_change,,17,0,7,,,,,,,11,83,6,,,,
163680,note_on,,8,0,7,,,,,,,,,6,,77,110,
163680,note_on,,408,0,3,,,,,,,,,2,,65,60,
163680,note_on,,24,0,1,,,,,,,,,0,,86,79,
163680,note_on,,0,0,9,,,,,,,,,8,,62,110,
163680,control_change,,0,0,9,,,,,,,11,80,8,,,,
163680,control_change,,408,0,6,,,,,,,11,60,5,,,,
163680,set_tempo,357142,144,1,0,,,,,,,,,,,,,
163680,note_on,,24,0,2,,,,,,,,,1,,77,79,
163680,note_on,,14,0,9,,,,,,,,,8,,50,110,
163680,control_change,,0,0,6,,,,,,,1,0,5,,,,
163680,note_on,,0,0,6,,,,,,,,,5,,86,110,
163681,note_on,,1,0,9,,,,,,,,,8,,65,0,
163681,control_change,,1,0,6,,,,,,,1,1,5,,,,
163681,note_on,,1,0,7,,,,,,,,,6,,79,0,
163681,note_on,,0,0,9,,,,,,,,,8,,53,0,
163682,control_change,,1,0,6,,,,,,,1,2,5,,,,
163683,control_change,,1,0,6,,,,,,,1,3,5,,,,
163684,control_change,,1,0,6,,,,,,,1,4,5,,,,
163686,control_change,,2,0,6,,,,,,,1,5,5,,,,
163688,control_change,,0,0,6,,,,,,,1,6,5,,,,
163688,control_change,,2,0,6,,,,,,,11,61,5,,,,
163689,control_change,,1,0,6,,,,,,,1,7,5,,,,
163689,control_change,,8,0,7,,,,,,,11,84,6,,,,
163691,control_change,,2,0,6,,,,,,,1,8,5,,,,
163693,control_change,,2,0,6,,,,,,,1,9,5,,,,
163694,control_change,,13,0,9,,,,,,,11,81,8,,,,
163695,control_change,,2,0,6,,,,,,,11,62,5,,,,
163696,control_change,,1,0,6,,,,,,,1,10,5,,,,
163698,control_change,,2,0,6,,,,,,,1,11,5,,,,
163701,control_change,,3,0,6,,,,,,,1,12,5,,,,
163702,control_change,,1,0,6,,,,,,,11,63,5,,,,
163704,control_change,,2,0,6,,,,,,,1,13,5,,,,
163707,control_change,,3,0,6,,,,,,,1,14,5,,,,
163707,control_change,,18,0,7,,,,,,,11,85,6,,,,
163709,control_change,,15,0,9,,,,,,,11,82,8,,,,
163709,control_change,,2,0,6,,,,,,,11,64,5,,,,
163711,control_change,,2,0,6,,,,,,,1,15,5,,,,
163715,note_on,,35,0,3,,,,,,,,,2,,65,0,
163715,note_on,,35,0,2,,,,,,,,,1,,77,0,
163715,note_on,,35,0,1,,,,,,,,,0,,86,0,
163716,control_change,,0,0,6,,,,,,,1,16,5,,,,
163716,control_change,,5,0,6,,,,,,,11,65,5,,,,
163721,control_change,,5,0,6,,,,,,,1,17,5,,,,
163723,control_change,,14,0,9,,,,,,,11,83,8,,,,
163724,control_change,,17,0,7,,,,,,,11,86,6,,,,
163724,control_change,,3,0,6,,,,,,,11,66,5,,,,
163729,control_change,,5,0,6,,,,,,,1,18,5,,,,
163731,control_change,,2,0,6,,,,,,,11,67,5,,,,
163737,control_change,,14,0,9,,,,,,,11,84,8,,,,
163738,control_change,,7,0,6,,,,,,,11,68,5,,,,
163739,control_change,,1,0,6,,,,,,,1,19,5,,,,
163742,control_change,,18,0,7,,,,,,,11,87,6,,,,
163745,control_change,,6,0,6,,,,,,,11,69,5,,,,
163752,note_on,,37,0,2,,,,,,,,,1,,65,84,
163752,control_change,,7,0,6,,,,,,,11,70,5,,,,
163752,note_on,,37,0,3,,,,,,,,,2,,69,69,
163752,control_change,,15,0,9,,,,,,,11,85,8,,,,
163752,note_on,,37,0,1,,,,,,,,,0,,74,84,
163757,control_change,,5,0,6,,,,,,,1,20,5,,,,
163759,control_change,,2,0,6,,,,,,,11,71,5,,,,
163759,control_change,,17,0,7,,,,,,,11,88,6,,,,
163764,note_on,,12,0,3,,,,,,,,,2,,69,0,
163764,note_on,,12,0,1,,,,,,,,,0,,74,0,
163764,note_on,,12,0,2,,,,,,,,,1,,65,0,
163766,control_change,,14,0,9,,,,,,,11,86,8,,,,
163767,control_change,,8,0,6,,,,,,,11,72,5,,,,
163774,control_change,,7,0,6,,,,,,,11,73,5,,,,
163776,note_on,,12,0,1,,,,,,,,,0,,74,85,
163776,note_on,,12,0,3,,,,,,,,,2,,69,73,
163776,note_on,,12,0,2,,,,,,,,,1,,65,85,
163776,control_change,,17,0,7,,,,,,,11,89,6,,,,
163781,control_change,,15,0,9,,,,,,,11,87,8,,,,
163781,control_change,,7,0,6,,,,,,,11,74,5,,,,
163788,control_change,,7,0,6,,,,,,,11,75,5,,,,
163794,control_change,,18,0,7,,,,,,,11,90,6,,,,
163795,control_change,,14,0,9,,,,,,,11,88,8,,,,
163795,control_change,,7,0,6,,,,,,,11,76,5,,,,
163800,note_on,,24,0,2,,,,,,,,,1,,65,0,
163800,note_on,,24,0,3,,,,,,,,,2,,69,0,
163800,note_on,,24,0,1,,,,,,,,,0,,74,0,
163802,control_change,,7,0,6,,,,,,,11,77,5,,,,
163809,control_change,,14,0,9,,,,,,,11,89,8,,,,
163810,control_change,,8,0,6,,,,,,,11,78,5,,,,
163811,control_change,,17,0,7,,,,,,,11,91,6,,,,
163817,control_change,,7,0,6,,,,,,,11,79,5,,,,
163824,note_on,,13,0,7,,,,,,,,,6,,80,110,
163824,note_on,,24,0,3,,,,,,,,,2,,65,79,
163824,control_change,,7,0,6,,,,,,,11,80,5,,,,
163824,control_change,,0,0,9,,,,,,,11,90,8,,,,
163824,note_on,,0,0,9,,,,,,,,,8,,59,110,
163824,note_on,,15,0,9,,,,,,,,,8,,47,110,
163824,set_tempo,350877,144,1,0,,,,,,,,,,,,,
163824,note_on,,24,0,2,,,,,,,,,1,,77,89,
163824,note_on,,24,0,1,,,,,,,,,0,,86,89,
163825,note_on,,0,0,9,,,,,,,,,8,,50,0,
163825,note_on,,1,0,9,,,,,,,,,8,,62,0,
163825,note_on,,1,0,7,,,,,,,,,6,,81,0,
163828,control_change,,3,0,7,,,,,,,11,92,6,,,,
163831,control_change,,7,0,6,,,,,,,11,81,5,,,,
163838,control_change,,13,0,9,,,,,,,11,91,8,,,,
163838,control_change,,7,0,6,,,,,,,11,82,5,,,,
163846,control_change,,8,0,6,,,,,,,11,83,5,,,,
163846,control_change,,18,0,7,,,,,,,11,93,6,,,,
163852,control_change,,14,0,9,,,,,,,11,92,8,,,,
163853,control_change,,7,0,6,,,,,,,11,84,5,,,,
163859,note_on,,35,0,3,,,,,,,,,2,,65,0,
163859,note_on,,35,0,1,,,,,,,,,0,,86,0,
163859,note_on,,35,0,2,,,,,,,,,1,,77,0,
163860,control_change,,7,0,6,,,,,,,11,85,5,,,,
163863,control_change,,17,0,7,,,,,,,11,94,6,,,,
163867,control_change,,15,0,9,,,,,,,11,93,8,,,,
163867,control_change,,7,0,6,,,,,,,11,86,5,,,,
163874,control_change,,7,0,6,,,,,,,11,87,5,,,,
163881,control_change,,7,0,6,,,,,,,11,88,5,,,,
163881,control_change,,14,0,9,,,,,,,11,94,8,,,,
163881,control_change,,18,0,7,,,,,,,11,95,6,,,,
163889,control_change,,8,0,6,,,,,,,11,89,5,,,,
163896,control_change,,7,0,6,,,,,,,11,90,5,,,,
163896,note_on,,37,0,2,,,,,,,,,1,,65,93,
163896,control_change,,15,0,9,,,,,,,11,95,8,,,,
163896,note_on,,37,0,3,,,,,,,,,2,,68,89,
163896,note_on,,37,0,1,,,,,,,,,0,,74,93,
163898,control_change,,17,0,7,,,,,,,11,96,6,,,,
163903,control_change,,7,0,6,,,,,,,11,91,5,,,,
163908,note_on,,12,0,3,,,,,,,,,2,,68,0,
163908,note_on,,12,0,1,,,,,,,,,0,,74,0,
163908,note_on,,12,0,2,,,,,,,,,1,,65,0,
163910,control_change,,14,0,9,,,,,,,11,96,8,,,,
163910,control_change,,7,0,6,,,,,,,11,92,5,,,,
163915,control_change,,17,0,7,,,,,,,11,97,6,,,,
163917,control_change,,7,0,6,,,,,,,11,93,5,,,,
163920,note_on,,12,0,3,,,,,,,,,2,,68,92,
163920,note_on,,12,0,2,,,,,,,,,1,,65,95,
163920,note_on,,12,0,1,,,,,,,,,0,,74,95,
163924,control_change,,7,0,6,,,,,,,11,94,5,,,,
163924,control_change,,14,0,9,,,,,,,11,97,8,,,,
163932,control_change,,8,0,6,,,,,,,11,95,5,,,,
163933,control_change,,18,0,7,,,,,,,11,98,6,,,,
163939,control_change,,7,0,6,,,,,,,11,96,5,,,,
163939,control_change,,15,0,9,,,,,,,11,98,8,,,,
163944,note_on,,24,0,2,,,,,,,,,1,,65,0,
163944,note_on,,24,0,3,,,,,,,,,2,,68,0,
163944,note_on,,24,0,1,,,,,,,,,0,,74,0,
163946,control_change,,7,0,6,,,,,,,11,97,5,,,,
163950,control_change,,17,0,7,,,,,,,11,99,6,,,,
163953,control_change,,7,0,6,,,,,,,11,98,5,,,,
163953,control_change,,14,0,9,,,,,,,11,99,8,,,,
163960,control_change,,7,0,6,,,,,,,11,99,5,,,,
163967,control_change,,14,0,9,,,,,,,11,100,8,,,,
163967,control_change,,7,0,6,,,,,,,11,100,5,,,,
163967,control_change,,17,0,7,,,,,,,11,100,6,,,,
163968,note_on,,24,0,2,,,,,,,,,1,,76,100,
163968,note_on,,24,0,3,,,,,,,,,2,,64,99,
163968,note_on,,0,0,7,,,,,,,,,6,,79,110,
163968,note_on,,24,0,1,,,,,,,,,0,,84,100,
163968,control_change,,1,0,9,,,,,,,11,100,8,,,,
163968,note_on,,0,0,9,,,,,,,,,8,,48,110,
163968,control_change,,1,0,6,,,,,,,11,100,5,,,,
163968,note_on,,0,0,9,,,,,,,,,8,,60,110,
163968,note_on,,0,0,7,,,,,,,,,6,,76,110,
163968,note_on,,0,0,6,,,,,,,,,5,,84,110,
163968,set_tempo,357142,144,1,0,,,,,,,,,,,,,
163968,control_change,,1,0,7,,,,,,,11,100,6,,,,
163969,note_on,,1,0,6,,,,,,,,,5,,86,0,
163969,note_on,,0,0,9,,,,,,,,,8,,47,0,
163969,note_on,,1,0,9,,,,,,,,,8,,59,0,
163969,note_on,,1,0,7,,,,,,,,,6,,80,0,
163969,note_on,,0,0,7,,,,,,,,,6,,77,0,
163979,control_change,,10,0,6,,,,,,,11,99,5,,,,
163979,control_change,,10,0,9,,,,,,,11,99,8,,,,
163979,control_change,,10,0,7,,,,,,,11,99,6,,,,
163990,control_change,,11,0,7,,,,,,,11,98,6,,,,
163990,control_change,,11,0,9,,,,,,,11,98,8,,,,
163990,control_change,,11,0,6,,,,,,,11,98,5,,,,
164001,control_change,,11,0,6,,,,,,,11,97,5,,,,
164001,control_change,,11,0,9,,,,,,,11,97,8,,,,
164001,control_change,,11,0,7,,,,,,,11,97,6,,,,
164003,note_on,,35,0,2,,,,,,,,,1,,76,0,
164003,note_on,,35,0,1,,,,,,,,,0,,84,0,
164003,note_on,,35,0,3,,,,,,,,,2,,64,0,
164012,control_change,,11,0,7,,,,,,,11,96,6,,,,
164012,control_change,,11,0,6,,,,,,,11,96,5,,,,
164012,control_change,,11,0,9,,,,,,,11,96,8,,,,
164022,control_change,,10,0,9,,,,,,,11,95,8,,,,
164022,control_change,,10,0,6,,,,,,,11,95,5,,,,
164022,control_change,,10,0,7,,,,,,,11,95,6,,,,
164033,control_change,,11,0,6,,,,,,,11,94,5,,,,
164033,control_change,,11,0,7,,,,,,,11,94,6,,,,
164033,control_change,,11,0,9,,,,,,,11,94,8,,,,
164040,note_on,,37,0,1,,,,,,,,,0,,72,93,
164040,note_on,,37,0,3,,,,,,,,,2,,67,99,
164040,note_on,,37,0,2,,,,,,,,,1,,64,93,
164044,control_change,,11,0,7,,,,,,,11,93,6,,,,
164044,control_change,,11,0,6,,,,,,,11,93,5,,,,
164044,control_change,,11,0,9,,,,,,,11,93,8,,,,
164052,note_on,,12,0,3,,,,,,,,,2,,67,0,
164052,note_on,,12,0,2,,,,,,,,,1,,64,0,
164052,note_on,,12,0,1,,,,,,,,,0,,72,0,
164055,control_change,,11,0,9,,,,,,,11,92,8,,,,
164055,control_change,,11,0,7,,,,,,,11,92,6,,,,
164055,control_change,,11,0,6,,,,,,,11,92,5,,,,
164064,note_on,,12,0,3,,,,,,,,,2,,67,96,
164064,note_on,,12,0,2,,,,,,,,,1,,64,91,
164064,note_on,,12,0,1,,,,,,,,,0,,72,91,
164065,control_change,,10,0,7,,,,,,,11,91,6,,,,
164065,control_change,,10,0,6,,,,,,,11,91,5,,,,
164065,control_change,,10,0,9,,,,,,,11,91,8,,,,
164076,control_change,,11,0,6,,,,,,,11,90,5,,,,
164076,control_change,,11,0,7,,,,,,,11,90,6,,,,
164076,control_change,,11,0,9,,,,,,,11,90,8,,,,
164087,control_change,,11,0,9,,,,,,,11,89,8,,,,
164087,control_change,,11,0,7,,,,,,,11,89,6,,,,
164087,control_change,,11,0,6,,,,,,,11,89,5,,,,
164088,note_on,,24,0,3,,,,,,,,,2,,67,0,
164088,note_on,,24,0,2,,,,,,,,,1,,64,0,
164088,note_on,,24,0,1,,,,,,,,,0,,72,0,
164098,control_change,,11,0,6,,,,,,,11,88,5,,,,
164098,control_change,,11,0,7,,,,,,,11,88,6,,,,
164098,control_change,,11,0,9,,,,,,,11,88,8,,,,
164109,control_change,,11,0,6,,,,,,,11,87,5,,,,
164109,control_change,,11,0,9,,,,,,,11,87,8,,,,
164109,control_change,,11,0,7,,,,,,,11,87,6,,,,
164112,note_on,,0,0,9,,,,,,,,,8,,67,110,
164112,set_tempo,363636,144,1,0,,,,,,,,,,,,,
164112,note_on,,24,0,2,,,,,,,,,1,,75,86,
164112,note_on,,24,0,1,,,,,,,,,0,,84,86,
164112,note_on,,3,0,9,,,,,,,,,8,,55,110,
164112,note_on,,24,0,3,,,,,,,,,2,,63,90,
164112,note_on,,3,0,7,,,,,,,,,6,,75,110,
164113,note_on,,1,0,7,,,,,,,,,6,,76,0,
164113,note_on,,1,0,9,,,,,,,,,8,,60,0,
164113,note_on,,0,0,9,,,,,,,,,8,,48,0,
164119,control_change,,6,0,9,,,,,,,11,86,8,,,,
164119,control_change,,6,0,7,,,,,,,11,86,6,,,,
164119,control_change,,10,0,6,,,,,,,11,86,5,,,,
164130,control_change,,11,0,9,,,,,,,11,85,8,,,,
164130,control_change,,11,0,7,,,,,,,11,85,6,,,,
164130,control_change,,11,0,6,,,,,,,11,85,5,,,,
164141,control_change,,11,0,9,,,,,,,11,84,8,,,,
164141,control_change,,11,0,6,,,,,,,11,84,5,,,,
164141,control_change,,11,0,7,,,,,,,11,84,6,,,,
164147,note_on,,35,0,1,,,,,,,,,0,,84,0,
164147,note_on,,35,0,2,,,,,,,,,1,,75,0,
164147,note_on,,35,0,3,,,,,,,,,2,,63,0,
164152,control_change,,11,0,9,,,,,,,11,83,8,,,,
164152,control_change,,11,0,7,,,,,,,11,83,6,,,,
164152,control_change,,11,0,6,,,,,,,11,83,5,,,,
164162,control_change,,10,0,9,,,,,,,11,82,8,,,,
164162,control_change,,10,0,6,,,,,,,11,82,5,,,,
164162,control_change,,10,0,7,,,,,,,11,82,6,,,,
164173,control_change,,11,0,9,,,,,,,11,81,8,,,,
164173,control_change,,11,0,7,,,,,,,11,81,6,,,,
164173,control_change,,11,0,6,,,,,,,11,81,5,,,,
164184,note_on,,37,0,2,,,,,,,,,1,,63,78,
164184,control_change,,11,0,6,,,,,,,11,80,5,,,,
164184,note_on,,37,0,1,,,,,,,,,0,,72,78,
164184,control_change,,11,0,9,,,,,,,11,80,8,,,,
164184,note_on,,37,0,3,,,,,,,,,2,,67,81,
164184,control_change,,11,0,7,,,,,,,11,80,6,,,,
164195,control_change,,11,0,9,,,,,,,11,79,8,,,,
164195,control_change,,11,0,7,,,,,,,11,79,6,,,,
164195,control_change,,11,0,6,,,,,,,11,79,5,,,,
164196,note_on,,12,0,2,,,,,,,,,1,,63,0,
164196,note_on,,12,0,3,,,,,,,,,2,,67,0,
164196,note_on,,12,0,1,,,,,,,,,0,,72,0,
164206,control_change,,11,0,9,,,,,,,11,78,8,,,,
164206,control_change,,11,0,7,,,,,,,11,78,6,,,,
164206,control_change,,11,0,6,,,,,,,11,78,5,,,,
164208,note_on,,12,0,2,,,,,,,,,1,,63,76,
164208,note_on,,12,0,1,,,,,,,,,0,,72,76,
164208,note_on,,12,0,3,,,,,,,,,2,,67,78,
164216,control_change,,10,0,7,,,,,,,11,77,6,,,,
164216,control_change,,10,0,9,,,,,,,11,77,8,,,,
164216,control_change,,10,0,6,,,,,,,11,77,5,,,,
164227,control_change,,11,0,9,,,,,,,11,76,8,,,,
164227,control_change,,11,0,6,,,,,,,11,76,5,,,,
164227,control_change,,11,0,7,,,,,,,11,76,6,,,,
164232,note_on,,24,0,1,,,,,,,,,0,,72,0,
164232,note_on,,24,0,2,,,,,,,,,1,,63,0,
164232,note_on,,24,0,3,,,,,,,,,2,,67,0,
164238,control_change,,11,0,7,,,,,,,11,75,6,,,,
164238,control_change,,11,0,9,,,,,,,11,75,8,,,,
164238,control_change,,11,0,6,,,,,,,11,75,5,,,,
164249,control_change,,11,0,6,,,,,,,11,74,5,,,,
164249,control_change,,11,0,9,,,,,,,11,74,8,,,,
164249,control_change,,11,0,7,,,,,,,11,74,6,,,,
164256,note_on,,7,0,9,,,,,,,,,8,,43,110,
164256,note_on,,24,0,1,,,,,,,,,0,,83,71,
164256,note_on,,24,0,2,,,,,,,,,1,,74,71,
164256,set_tempo,368098,144,1,0,,,,,,,,,,,,,
164256,note_on,,7,0,7,,,,,,,,,6,,74,110,
164256,note_on,,7,0,6,,,,,,,,,5,,83,110,
164256,note_on,,24,0,3,,,,,,,,,2,,62,72,
164257,note_on,,1,0,9,,,,,,,,,8,,67,0,
164257,note_on,,1,0,7,,,,,,,,,6,,75,0,
164257,note_on,,1,0,6,,,,,,,,,5,,84,0,
164259,control_change,,2,0,6,,,,,,,11,73,5,,,,
164259,control_change,,2,0,9,,,,,,,11,73,8,,,,
164259,control_change,,2,0,7,,,,,,,11,73,6,,,,
164270,control_change,,11,0,9,,,,,,,11,72,8,,,,
164270,control_change,,11,0,6,,,,,,,11,72,5,,,,
164270,control_change,,11,0,7,,,,,,,11,72,6,,,,
164281,control_change,,11,0,6,,,,,,,11,71,5,,,,
164281,control_change,,11,0,9,,,,,,,11,71,8,,,,
164281,control_change,,11,0,7,,,,,,,11,71,6,,,,
164291,note_on,,35,0,1,,,,,,,,,0,,83,0,
164291,note_on,,35,0,3,,,,,,,,,2,,62,0,
164291,note_on,,35,0,2,,,,,,,,,1,,74,0,
164292,control_change,,11,0,9,,,,,,,11,70,8,,,,
164292,control_change,,11,0,7,,,,,,,11,70,6,,,,
164292,control_change,,11,0,6,,,,,,,11,70,5,,,,
164303,control_change,,11,0,6,,,,,,,11,69,5,,,,
164303,control_change,,11,0,7,,,,,,,11,69,6,,,,
164303,control_change,,11,0,9,,,,,,,11,69,8,,,,
164313,control_change,,10,0,9,,,,,,,11,68,8,,,,
164313,control_change,,10,0,6,,,,,,,11,68,5,,,,
164313,control_change,,10,0,7,,,,,,,11,68,6,,,,
164324,control_change,,11,0,9,,,,,,,11,67,8,,,,
164324,control_change,,11,0,6,,,,,,,11,67,5,,,,
164324,control_change,,11,0,7,,,,,,,11,67,6,,,,
164328,note_on,,37,0,1,,,,,,,,,0,,71,64,
164328,note_on,,37,0,3,,,,,,,,,2,,67,63,
164328,note_on,,37,0,2,,,,,,,,,1,,62,64,
164335,control_change,,11,0,7,,,,,,,11,66,6,,,,
164335,control_change,,11,0,6,,,,,,,11,66,5,,,,
164335,control_change,,11,0,9,,,,,,,11,66,8,,,,
164340,note_on,,12,0,1,,,,,,,,,0,,71,0,
164340,note_on,,12,0,3,,,,,,,,,2,,67,0,
164340,note_on,,12,0,2,,,,,,,,,1,,62,0,
164346,control_change,,11,0,6,,,,,,,11,65,5,,,,
164346,control_change,,11,0,7,,,,,,,11,65,6,,,,
164346,control_change,,11,0,9,,,,,,,11,65,8,,,,
164352,note_on,,12,0,3,,,,,,,,,2,,67,60,
164352,note_on,,12,0,2,,,,,,,,,1,,62,61,
164352,note_on,,12,0,1,,,,,,,,,0,,71,61,
164356,control_change,,10,0,9,,,,,,,11,64,8,,,,
164356,control_change,,10,0,7,,,,,,,11,64,6,,,,
164356,control_change,,10,0,6,,,,,,,11,64,5,,,,
164367,control_change,,11,0,9,,,,,,,11,63,8,,,,
164367,control_change,,11,0,7,,,,,,,11,63,6,,,,
164367,control_change,,11,0,6,,,,,,,11,63,5,,,,
164376,note_on,,24,0,3,,,,,,,,,2,,67,0,
164376,note_on,,24,0,2,,,,,,,,,1,,62,0,
164376,note_on,,24,0,1,,,,,,,,,0,,71,0,
164378,control_change,,11,0,9,,,,,,,11,62,8,,,,
164378,control_change,,11,0,6,,,,,,,11,62,5,,,,
164378,control_change,,11,0,7,,,,,,,11,62,6,,,,
164389,control_change,,11,0,9,,,,,,,11,61,8,,,,
164389,control_change,,11,0,7,,,,,,,11,61,6,,,,
164389,control_change,,11,0,6,,,,,,,11,61,5,,,,
164399,control_change,,0,0,7,,,,,,,11,60,6,,,,
164399,note_on,,10,0,6,,,,,,,,,5,,83,0,
