tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
2640,control_change,,2640,0,10,,,,,,,,,,,,,,,6,11,96,,
2640,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,53,48
2640,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,58,64
2660,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,122,,
2660,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,122,,
2660,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,122,,
2680,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,117,,
2680,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,124,,
2680,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,124,,
2699,note_on,,19,0,14,,,,,,,,,,,,,,,12,,,58,0
2699,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,58,0
2700,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,57,64
2700,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,112,,
2700,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,57,64
2720,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,106,,
2740,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,101,,
2759,note_on,,59,0,14,,,,,,,,,,,,,,,12,,,57,0
2759,note_on,,119,0,16,,,,,,,,,,,,,,,14,,,53,0
2759,note_on,,19,0,13,,,,,,,,,,,,,,,11,,,72,0
2759,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,57,0
2760,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,67,64
2760,control_change,,0,0,14,,,,,,,,,,,,,,,12,11,127,,
2760,control_change,,1,0,15,,,,,,,,,,,,,,,13,11,127,,
2760,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,67,64
2760,control_change,,1681,0,7,,,,,,,,,,,,,,,3,11,96,,
2780,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,122,,
2780,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,122,,
2800,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,117,,
2800,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,117,,
2819,note_on,,19,0,14,,,,,,,,,,,,,,,12,,,67,0
2819,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,67,0
2820,note_on,,60,0,7,,,,,,,,,,,,,,,3,,,72,64
2820,control_change,,1,0,14,,,,,,,,,,,,,,,12,11,112,,
2820,note_on,,420,0,8,,,,,,,,,,,,,,,4,,,57,64
2820,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,65,64
2820,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,65,64
2820,note_on,,180,0,9,,,,,,,,,,,,,,,5,,,72,64
2820,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,65,64
2820,control_change,,0,0,15,,,,,,,,,,,,,,,13,11,112,,
2820,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,65,64
2820,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,41,64
2820,note_on,,180,0,10,,,,,,,,,,,,,,,6,,,65,64
2840,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,106,,
2840,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,106,,
2860,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,101,,
2860,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,96,,
2879,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,65,0
2879,note_on,,59,0,7,,,,,,,,,,,,,,,3,,,72,0
2879,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,65,0
2879,note_on,,59,0,8,,,,,,,,,,,,,,,4,,,57,0
2879,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,41,0
2879,note_on,,59,0,10,,,,,,,,,,,,,,,6,,,65,0
2879,note_on,,59,0,9,,,,,,,,,,,,,,,5,,,72,0
2879,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,65,0
2879,note_on,,19,0,14,,,,,,,,,,,,,,,12,,,65,0
2880,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,65,64
2880,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,74,64
2880,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,65,64
2880,control_change,,0,0,10,,,,,,,,,,,,,,,6,11,96,,
2880,note_on,,1,0,9,,,,,,,,,,,,,,,5,,,74,64
2880,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,70,64
2880,control_change,,0,0,9,,,,,,,,,,,,,,,5,11,96,,
2880,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,65,64
2880,control_change,,1,0,15,,,,,,,,,,,,,,,13,11,127,,
2880,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,65,48
2880,control_change,,0,0,8,,,,,,,,,,,,,,,4,11,96,,
2880,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,58,64
2880,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,41,64
2880,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,96,,
2900,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,99,,
2900,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,99,,
2900,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,99,,
2900,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,99,,
2920,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,101,,
2920,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,101,,
2920,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,101,,
2920,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,101,,
2939,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,70,0
2939,note_on,,19,0,9,,,,,,,,,,,,,,,5,,,74,0
2939,note_on,,19,0,7,,,,,,,,,,,,,,,3,,,65,0
2940,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,104,,
2940,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,104,,
2940,control_change,,1,0,7,,,,,,,,,,,,,,,3,11,104,,
2940,control_change,,0,0,9,,,,,,,,,,,,,,,5,11,104,,
2940,note_on,,1,0,9,,,,,,,,,,,,,,,5,,,65,64
2940,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,70,64
2960,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,106,,
2960,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,106,,
2960,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,106,,
2960,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,106,,
2980,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,109,,
2980,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,109,,
2980,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,109,,
2980,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,109,,
2999,note_on,,19,0,10,,,,,,,,,,,,,,,6,,,65,0
2999,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,65,0
2999,note_on,,19,0,9,,,,,,,,,,,,,,,5,,,65,0
2999,note_on,,19,0,8,,,,,,,,,,,,,,,4,,,41,0
2999,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,58,0
2999,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,70,0
2999,note_on,,19,0,7,,,,,,,,,,,,,,,3,,,74,0
2999,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,65,0
3000,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,74,64
3000,note_on,,1,0,9,,,,,,,,,,,,,,,5,,,77,64
3000,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,112,,
3000,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,77,64
3000,control_change,,0,0,9,,,,,,,,,,,,,,,5,11,112,,
3000,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,74,64
3000,note_on,,0,0,10,,,,,,,,,,,,,,,6,,,65,64
3000,control_change,,1,0,10,,,,,,,,,,,,,,,6,11,112,,
3000,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,53,64
3000,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,62,64
3000,control_change,,1,0,8,,,,,,,,,,,,,,,4,11,112,,
3020,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,114,,
3020,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,114,,
3020,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,114,,
3020,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,114,,
3040,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,117,,
3040,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,117,,
3040,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,117,,
3040,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,117,,
3059,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,74,0
3059,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,74,0
3059,note_on,,19,0,7,,,,,,,,,,,,,,,3,,,77,0
3059,note_on,,19,0,9,,,,,,,,,,,,,,,5,,,77,0
3059,note_on,,19,0,8,,,,,,,,,,,,,,,4,,,62,0
3059,note_on,,19,0,10,,,,,,,,,,,,,,,6,,,65,0
3060,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,75,64
3060,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,119,,
3060,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,72,64
3060,control_change,,1,0,8,,,,,,,,,,,,,,,4,11,119,,
3060,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,72,64
3060,control_change,,0,0,10,,,,,,,,,,,,,,,6,11,119,,
3060,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,65,64
3060,control_change,,0,0,9,,,,,,,,,,,,,,,5,11,119,,
3060,note_on,,1,0,9,,,,,,,,,,,,,,,5,,,75,64
3060,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,60,64
3080,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,122,,
3080,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,122,,
3080,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,122,,
3080,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,122,,
3100,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,124,,
3100,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,124,,
3100,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,124,,
3100,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,124,,
3119,note_on,,19,0,10,,,,,,,,,,,,,,,6,,,65,0
3119,note_on,,19,0,8,,,,,,,,,,,,,,,4,,,53,0
3119,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,60,0
3119,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,75,0
3119,note_on,,19,0,7,,,,,,,,,,,,,,,3,,,72,0
3119,note_on,,19,0,9,,,,,,,,,,,,,,,5,,,75,0
3119,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,72,0
3120,control_change,,0,0,9,,,,,,,,,,,,,,,5,11,127,,
3120,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,72,64
3120,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,72,64
3120,control_change,,0,0,8,,,,,,,,,,,,,,,4,11,127,,
3120,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,127,,
3120,control_change,,361,0,13,,,,,,,,,,,,,,,11,11,127,,
3120,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,58,64
3120,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,53,64
3120,note_on,,1,0,9,,,,,,,,,,,,,,,5,,,65,64
3120,control_change,,121,0,14,,,,,,,,,,,,,,,12,11,127,,
3120,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,65,64
3120,control_change,,0,0,10,,,,,,,,,,,,,,,6,11,127,,
3140,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,122,,
3140,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,122,,
3140,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,122,,
3150,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,122,,
3160,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,117,,
3160,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,117,,
3160,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,117,,
3179,note_on,,29,0,8,,,,,,,,,,,,,,,4,,,58,0
3180,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,112,,
3180,control_change,,1,0,8,,,,,,,,,,,,,,,4,11,117,,
3180,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,57,64
3180,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,57,64
3180,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,112,,
3180,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,112,,
3200,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,106,,
3200,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,106,,
3200,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,106,,
3210,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,112,,
3220,control_change,,20,0,7,,,,,,,,,,,,,,,3,11,101,,
3220,control_change,,20,0,9,,,,,,,,,,,,,,,5,11,101,,
3220,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,101,,
3239,note_on,,19,0,7,,,,,,,,,,,,,,,3,,,72,0
3239,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,57,0
3239,note_on,,19,0,10,,,,,,,,,,,,,,,6,,,65,0
3239,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,57,0
3239,note_on,,29,0,8,,,,,,,,,,,,,,,4,,,53,0
3239,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,72,0
3239,note_on,,19,0,9,,,,,,,,,,,,,,,5,,,65,0
3240,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,96,,
3240,note_on,,120,0,13,,,,,,,,,,,,,,,11,,,72,48
3240,note_on,,481,0,16,,,,,,,,,,,,,,,14,,,51,48
3240,note_on,,241,0,15,,,,,,,,,,,,,,,13,,,53,48
3240,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,67,64
3240,control_change,,0,0,8,,,,,,,,,,,,,,,4,11,106,,
3240,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,67,64
3240,note_on,,120,0,14,,,,,,,,,,,,,,,12,,,57,48
3240,control_change,,1,0,10,,,,,,,,,,,,,,,6,11,96,,
3270,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,101,,
3299,note_on,,59,0,7,,,,,,,,,,,,,,,3,,,67,0
3299,note_on,,29,0,8,,,,,,,,,,,,,,,4,,,67,0
3300,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,65,64
3300,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,65,64
3359,note_on,,59,0,8,,,,,,,,,,,,,,,4,,,65,0
3359,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,57,0
3359,note_on,,119,0,13,,,,,,,,,,,,,,,11,,,72,0
3359,note_on,,59,0,7,,,,,,,,,,,,,,,3,,,65,0
3360,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,72,48
3360,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,65,48
3360,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,65,64
3360,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,65,64
3360,control_change,,1,0,8,,,,,,,,,,,,,,,4,11,96,,
3479,note_on,,119,0,8,,,,,,,,,,,,,,,4,,,65,0
3479,note_on,,239,0,15,,,,,,,,,,,,,,,13,,,53,0
3479,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,65,0
3479,note_on,,119,0,7,,,,,,,,,,,,,,,3,,,65,0
3480,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,57,48
3480,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,53,48
3599,note_on,,359,0,16,,,,,,,,,,,,,,,14,,,51,0
3599,note_on,,239,0,13,,,,,,,,,,,,,,,11,,,72,0
3599,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,57,0
3600,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,70,48
3600,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,50,48
3600,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,65,48
3719,note_on,,239,0,15,,,,,,,,,,,,,,,13,,,53,0
3719,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,65,0
3720,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,53,48
3720,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,58,48
3779,note_on,,179,0,13,,,,,,,,,,,,,,,11,,,70,0
3780,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,77,48
3839,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,58,0
3839,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,77,0
3839,note_on,,239,0,16,,,,,,,,,,,,,,,14,,,50,0
3840,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,60,48
3840,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,45,48
3840,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,77,48
3959,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,60,0
3959,note_on,,119,0,13,,,,,,,,,,,,,,,11,,,77,0
3959,note_on,,239,0,15,,,,,,,,,,,,,,,13,,,53,0
3960,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,72,48
3960,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,75,48
3960,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,53,48
4079,note_on,,239,0,16,,,,,,,,,,,,,,,14,,,45,0
4080,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,46,48
4199,note_on,,239,0,14,,,,,,,,,,,,,,,12,,,72,0
4199,note_on,,239,0,13,,,,,,,,,,,,,,,11,,,75,0
4199,note_on,,239,0,15,,,,,,,,,,,,,,,13,,,53,0
4199,note_on,,119,0,16,,,,,,,,,,,,,,,14,,,46,0
4200,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,55,48
4200,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,70,48
4200,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,55,48
4200,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,48
4259,note_on,,59,0,16,,,,,,,,,,,,,,,14,,,55,0
4260,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,53,48
4319,note_on,,119,0,13,,,,,,,,,,,,,,,11,,,74,0
4319,note_on,,59,0,16,,,,,,,,,,,,,,,14,,,53,0
4320,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,51,48
4320,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,72,48
4439,note_on,,119,0,16,,,,,,,,,,,,,,,14,,,51,0
4439,note_on,,239,0,14,,,,,,,,,,,,,,,12,,,70,0
4439,note_on,,239,0,15,,,,,,,,,,,,,,,13,,,55,0
4440,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,55,48
4440,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,63,48
4440,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,58,48
4499,note_on,,179,0,13,,,,,,,,,,,,,,,11,,,72,0
4500,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,48
4529,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,74,0
4530,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,75,48
4559,note_on,,119,0,16,,,,,,,,,,,,,,,14,,,55,0
4559,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,63,0
4559,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,75,0
4560,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,48
4560,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,53,48
4560,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,65,48
4679,note_on,,119,0,13,,,,,,,,,,,,,,,11,,,74,0
4679,note_on,,119,0,16,,,,,,,,,,,,,,,14,,,53,0
4679,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,65,0
4679,note_on,,239,0,15,,,,,,,,,,,,,,,13,,,58,0
4680,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,72,48
4680,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,65,48
4680,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,69,48
4680,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,41,64
4680,control_change,,0,0,16,,,,,,,,,,,,,,,14,11,96,,
4739,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,65,0
4739,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,72,0
4740,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,63,48
4740,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,73,48
4799,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,69,0
4799,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,63,0
4799,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,73,0
4800,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,69,64
4800,control_change,,0,0,14,,,,,,,,,,,,,,,12,11,96,,
4800,control_change,,120,0,16,,,,,,,,,,,,,,,14,11,96,,
4800,note_on,,0,0,13,,,,,,,,,,,,,,,11,,,73,64
4800,control_change,,1,0,13,,,,,,,,,,,,,,,11,11,96,,
4800,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,63,64
4800,control_change,,0,0,15,,,,,,,,,,,,,,,13,11,96,,
4815,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,99,,
4815,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,99,,
4820,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,101,,
4820,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,99,,
4830,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,101,,
4830,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,101,,
4840,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,101,,
4840,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,106,,
4845,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,104,,
4845,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,104,,
4860,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,106,,
4860,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,106,,
4860,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,112,,
4860,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,104,,
4875,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,109,,
4875,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,109,,
4880,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,106,,
4880,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,117,,
4890,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,112,,
4890,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,112,,
4900,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,109,,
4900,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,122,,
4905,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,114,,
4905,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,114,,
4920,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,127,,
4920,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,117,,
4920,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,112,,
4920,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,117,,
4935,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,119,,
4935,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,119,,
4940,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,114,,
4950,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,122,,
4950,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,122,,
4960,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,117,,
4965,control_change,,15,0,15,,,,,,,,,,,,,,,13,11,124,,
4965,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,124,,
4979,note_on,,19,0,13,,,,,,,,,,,,,,,11,,,73,0
4979,note_on,,14,0,15,,,,,,,,,,,,,,,13,,,63,0
4979,note_on,,14,0,14,,,,,,,,,,,,,,,12,,,69,0
4980,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,70,64
4980,control_change,,0,0,14,,,,,,,,,,,,,,,12,11,127,,
4980,control_change,,1,0,13,,,,,,,,,,,,,,,11,11,119,,
4980,control_change,,1,0,15,,,,,,,,,,,,,,,13,11,127,,
4980,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,62,64
4980,note_on,,0,0,13,,,,,,,,,,,,,,,11,,,74,64
4980,control_change,,60,0,16,,,,,,,,,,,,,,,14,11,127,,
5000,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,122,,
5010,control_change,,30,0,15,,,,,,,,,,,,,,,13,11,122,,
5010,control_change,,30,0,14,,,,,,,,,,,,,,,12,11,122,,
5010,control_change,,30,0,16,,,,,,,,,,,,,,,14,11,122,,
5020,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,124,,
5039,note_on,,29,0,15,,,,,,,,,,,,,,,13,,,62,0
5039,note_on,,19,0,13,,,,,,,,,,,,,,,11,,,74,0
5039,note_on,,29,0,14,,,,,,,,,,,,,,,12,,,70,0
5039,note_on,,29,0,16,,,,,,,,,,,,,,,14,,,41,0
5040,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,62,64
5040,control_change,,1,0,15,,,,,,,,,,,,,,,13,11,117,,
5040,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,70,64
5040,control_change,,0,0,14,,,,,,,,,,,,,,,12,11,117,,
5040,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,64
5040,control_change,,1801,0,9,,,,,,,,,,,,,,,5,11,96,,
5040,control_change,,0,0,13,,,,,,,,,,,,,,,11,11,127,,
5040,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,46,64
5040,control_change,,0,0,16,,,,,,,,,,,,,,,14,11,117,,
5060,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,122,,
5070,control_change,,30,0,14,,,,,,,,,,,,,,,12,11,112,,
5070,control_change,,30,0,16,,,,,,,,,,,,,,,14,11,112,,
5070,control_change,,30,0,15,,,,,,,,,,,,,,,13,11,112,,
5080,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,117,,
5100,control_change,,30,0,16,,,,,,,,,,,,,,,14,11,106,,
5100,control_change,,30,0,15,,,,,,,,,,,,,,,13,11,106,,
5100,control_change,,30,0,14,,,,,,,,,,,,,,,12,11,106,,
5100,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,112,,
5120,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,106,,
5130,control_change,,30,0,15,,,,,,,,,,,,,,,13,11,101,,
5130,control_change,,30,0,16,,,,,,,,,,,,,,,14,11,101,,
5130,control_change,,30,0,14,,,,,,,,,,,,,,,12,11,101,,
5140,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,101,,
5159,note_on,,29,0,14,,,,,,,,,,,,,,,12,,,70,0
5159,note_on,,29,0,15,,,,,,,,,,,,,,,13,,,62,0
5159,note_on,,19,0,13,,,,,,,,,,,,,,,11,,,74,0
5159,note_on,,29,0,16,,,,,,,,,,,,,,,14,,,46,0
5160,note_on,,1681,0,8,,,,,,,,,,,,,,,4,,,53,64
5160,note_on,,120,0,9,,,,,,,,,,,,,,,5,,,53,64
5160,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,57,64
5160,note_on,,1920,0,10,,,,,,,,,,,,,,,6,,,65,64
