tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
22440,note_on,0,0,2,,,,,,,,,,1,,,58,80
22440,note_on,0,0,2,,,,,,,,,,1,,,62,80
22440,note_on,120,0,2,,,,,,,,,,1,,,50,0
22440,note_on,1,0,1,,,,,,,,,,0,,,77,85
22440,note_on,0,0,1,,,,,,,,,,0,,,68,85
22559,note_on,0,0,1,,,,,,,,,,0,,,77,0
22559,note_on,119,0,1,,,,,,,,,,0,,,68,0
22560,note_on,1,0,1,,,,,,,,,,0,,,67,85
22560,note_on,0,0,2,,,,,,,,,,1,,,51,80
22560,note_on,0,0,2,,,,,,,,,,1,,,62,0
22560,note_on,120,0,2,,,,,,,,,,1,,,58,0
22619,note_on,59,0,1,,,,,,,,,,0,,,67,0
22620,note_on,1,0,1,,,,,,,,,,0,,,79,85
22670,set_tempo,1530,1,0,,,,,,,375000,,,,,,,
22679,note_on,59,0,1,,,,,,,,,,0,,,79,0
22680,note_on,0,0,2,,,,,,,,,,1,,,58,80
22680,note_on,0,0,2,,,,,,,,,,1,,,63,80
22680,note_on,120,0,2,,,,,,,,,,1,,,51,0
22680,set_tempo,10,1,0,,,,,,,377358,,,,,,,
22680,note_on,0,0,1,,,,,,,,,,0,,,79,80
22680,note_on,1,0,1,,,,,,,,,,0,,,70,80
22690,set_tempo,10,1,0,,,,,,,382166,,,,,,,
22700,set_tempo,10,1,0,,,,,,,387097,,,,,,,
22710,set_tempo,10,1,0,,,,,,,392157,,,,,,,
22720,set_tempo,10,1,0,,,,,,,397351,,,,,,,
22730,set_tempo,10,1,0,,,,,,,402685,,,,,,,
22740,set_tempo,10,1,0,,,,,,,408163,,,,,,,
22750,set_tempo,10,1,0,,,,,,,413793,,,,,,,
22760,set_tempo,10,1,0,,,,,,,419580,,,,,,,
22770,set_tempo,10,1,0,,,,,,,425532,,,,,,,
22780,set_tempo,10,1,0,,,,,,,431655,,,,,,,
22790,set_tempo,10,1,0,,,,,,,434783,,,,,,,
22800,set_tempo,10,1,0,,,,,,,441176,,,,,,,
22800,note_on,0,0,2,,,,,,,,,,1,,,63,0
22800,note_on,120,0,1,,,,,,,,,,0,,,79,0
22800,note_on,0,0,1,,,,,,,,,,0,,,68,80
22800,note_on,0,0,2,,,,,,,,,,1,,,46,80
22800,note_on,120,0,2,,,,,,,,,,1,,,58,0
22800,note_on,0,0,1,,,,,,,,,,0,,,70,0
22810,set_tempo,10,1,0,,,,,,,447761,,,,,,,
22820,set_tempo,10,1,0,,,,,,,454545,,,,,,,
22830,set_tempo,10,1,0,,,,,,,461538,,,,,,,
22840,set_tempo,10,1,0,,,,,,,468750,,,,,,,
22850,set_tempo,10,1,0,,,,,,,476190,,,,,,,
22860,note_on,60,0,1,,,,,,,,,,0,,,68,0
22860,note_on,0,0,1,,,,,,,,,,0,,,80,80
22860,set_tempo,10,1,0,,,,,,,483871,,,,,,,
22870,set_tempo,10,1,0,,,,,,,491803,,,,,,,
22880,set_tempo,10,1,0,,,,,,,500000,,,,,,,
22890,set_tempo,10,1,0,,,,,,,508475,,,,,,,
22900,set_tempo,10,1,0,,,,,,,517241,,,,,,,
22910,set_tempo,10,1,0,,,,,,,521739,,,,,,,
22920,set_tempo,10,1,0,,,,,,,530973,,,,,,,
22920,note_on,0,0,2,,,,,,,,,,1,,,58,80
22920,note_on,60,0,1,,,,,,,,,,0,,,80,0
22920,note_on,0,0,1,,,,,,,,,,0,,,77,80
22920,note_on,120,0,2,,,,,,,,,,1,,,46,0
22930,set_tempo,10,1,0,,,,,,,540541,,,,,,,
22940,set_tempo,10,1,0,,,,,,,550459,,,,,,,
22950,set_tempo,10,1,0,,,,,,,560748,,,,,,,
22960,set_tempo,10,1,0,,,,,,,571429,,,,,,,
22970,set_tempo,10,1,0,,,,,,,582524,,,,,,,
22980,note_on,0,0,1,,,,,,,,,,0,,,74,80
22980,note_on,60,0,1,,,,,,,,,,0,,,77,0
22980,set_tempo,10,1,0,,,,,,,594059,,,,,,,
22990,set_tempo,10,1,0,,,,,,,606061,,,,,,,
23000,set_tempo,10,1,0,,,,,,,618557,,,,,,,
23010,set_tempo,10,1,0,,,,,,,631579,,,,,,,
23020,set_tempo,10,1,0,,,,,,,645161,,,,,,,
23030,set_tempo,10,1,0,,,,,,,652174,,,,,,,
23040,note_on,0,0,2,,,,,,,,,,1,,,51,79
23040,set_tempo,10,1,0,,,,,,,666667,,,,,,,
23040,note_on,0,0,1,,,,,,,,,,0,,,75,80
23040,note_on,60,0,1,,,,,,,,,,0,,,74,0
23040,note_on,120,0,2,,,,,,,,,,1,,,58,0
23050,set_tempo,10,1,0,,,,,,,681818,,,,,,,
23060,set_tempo,10,1,0,,,,,,,697674,,,,,,,
23070,set_tempo,10,1,0,,,,,,,714286,,,,,,,
23080,set_tempo,10,1,0,,,,,,,731707,,,,,,,
23090,set_tempo,10,1,0,,,,,,,750000,,,,,,,
23100,set_tempo,10,1,0,,,,,,,769231,,,,,,,
23110,set_tempo,10,1,0,,,,,,,789474,,,,,,,
23120,set_tempo,10,1,0,,,,,,,810811,,,,,,,
23130,set_tempo,10,1,0,,,,,,,833333,,,,,,,
23140,set_tempo,10,1,0,,,,,,,857143,,,,,,,
23150,set_tempo,10,1,0,,,,,,,869565,,,,,,,
23160,note_on,120,0,2,,,,,,,,,,1,,,51,0
23160,note_on,0,0,2,,,,,,,,,,1,,,39,72
23160,note_on,120,0,1,,,,,,,,,,0,,,75,0
23160,set_tempo,10,1,0,,,,,,,895522,,,,,,,
23170,set_tempo,10,1,0,,,,,,,923077,,,,,,,
23180,set_tempo,10,1,0,,,,,,,952381,,,,,,,
23190,set_tempo,10,1,0,,,,,,,983607,,,,,,,
23200,set_tempo,10,1,0,,,,,,,1016949,,,,,,,
23210,set_tempo,10,1,0,,,,,,,1052632,,,,,,,
23220,set_tempo,10,1,0,,,,,,,1090909,,,,,,,
23230,set_tempo,10,1,0,,,,,,,1132075,,,,,,,
23240,set_tempo,10,1,0,,,,,,,1176471,,,,,,,
23250,set_tempo,10,1,0,,,,,,,1224490,,,,,,,
23260,set_tempo,10,1,0,,,,,,,1276596,,,,,,,
23270,set_tempo,10,1,0,,,,,,,355030,,,,,,,
23280,note_on,120,0,2,,,,,,,,,,1,,,39,0
23280,marker,10,1,0,,,,,,,,,,,,,,
23280,note_on,0,0,2,,,,,,,,,,1,,,43,100
23340,note_on,180,0,1,,,,,,,,,,0,,,58,100
23400,note_on,0,0,1,,,,,,,,,,0,,,63,100
23400,note_on,60,0,1,,,,,,,,,,0,,,58,0
23400,note_on,0,0,2,,,,,,,,,,1,,,55,100
23400,note_on,120,0,2,,,,,,,,,,1,,,43,0
23460,note_on,0,0,1,,,,,,,,,,0,,,67,100
23460,note_on,60,0,1,,,,,,,,,,0,,,63,0
23520,note_on,60,0,1,,,,,,,,,,0,,,67,0
23520,note_on,0,0,1,,,,,,,,,,0,,,70,100
23520,note_on,120,0,2,,,,,,,,,,1,,,55,0
23520,note_on,0,0,2,,,,,,,,,,1,,,41,100
23640,note_on,120,0,2,,,,,,,,,,1,,,41,0
23640,note_on,0,0,1,,,,,,,,,,0,,,68,100
23640,note_on,120,0,1,,,,,,,,,,0,,,70,0
23640,note_on,0,0,2,,,,,,,,,,1,,,53,100
23760,note_on,120,0,2,,,,,,,,,,1,,,53,0
23760,note_on,120,0,1,,,,,,,,,,0,,,68,0
23760,note_on,0,0,2,,,,,,,,,,1,,,34,100
23820,note_on,60,0,1,,,,,,,,,,0,,,65,100
23880,note_on,0,0,2,,,,,,,,,,1,,,46,100
23880,note_on,0,0,1,,,,,,,,,,0,,,68,100
23880,note_on,120,0,2,,,,,,,,,,1,,,34,0
23880,note_on,60,0,1,,,,,,,,,,0,,,65,0
23940,note_on,60,0,1,,,,,,,,,,0,,,68,0
23940,note_on,0,0,1,,,,,,,,,,0,,,74,100
24000,note_on,0,0,1,,,,,,,,,,0,,,77,100
24000,note_on,60,0,1,,,,,,,,,,0,,,74,0
24000,note_on,120,0,2,,,,,,,,,,1,,,46,0
24000,note_on,0,0,2,,,,,,,,,,1,,,39,100
24120,note_on,120,0,2,,,,,,,,,,1,,,39,0
24120,note_on,120,0,1,,,,,,,,,,0,,,77,0
24120,note_on,0,0,1,,,,,,,,,,0,,,75,100
24120,note_on,0,0,2,,,,,,,,,,1,,,51,100
24240,note_on,120,0,2,,,,,,,,,,1,,,51,0
24240,note_on,120,0,1,,,,,,,,,,0,,,75,0
24240,note_on,0,0,2,,,,,,,,,,1,,,43,100
24300,note_on,60,0,1,,,,,,,,,,0,,,58,100
24360,note_on,0,0,2,,,,,,,,,,1,,,55,100
24360,note_on,60,0,1,,,,,,,,,,0,,,58,0
24360,note_on,0,0,1,,,,,,,,,,0,,,63,100
24360,note_on,120,0,2,,,,,,,,,,1,,,43,0
24420,note_on,60,0,1,,,,,,,,,,0,,,63,0
24420,note_on,0,0,1,,,,,,,,,,0,,,67,100
24480,note_on,120,0,2,,,,,,,,,,1,,,55,0
24480,note_on,0,0,1,,,,,,,,,,0,,,70,100
24480,note_on,60,0,1,,,,,,,,,,0,,,67,0
24480,note_on,0,0,2,,,,,,,,,,1,,,41,100
24600,note_on,0,0,1,,,,,,,,,,0,,,68,100
24600,note_on,120,0,1,,,,,,,,,,0,,,70,0
24600,note_on,120,0,2,,,,,,,,,,1,,,41,0
24600,note_on,0,0,2,,,,,,,,,,1,,,53,100
24720,note_on,120,0,1,,,,,,,,,,0,,,68,0
24720,note_on,0,0,2,,,,,,,,,,1,,,34,100
24720,note_on,120,0,2,,,,,,,,,,1,,,53,0
24780,note_on,60,0,1,,,,,,,,,,0,,,80,100
24840,note_on,60,0,1,,,,,,,,,,0,,,80,0
24840,note_on,0,0,2,,,,,,,,,,1,,,46,100
24840,note_on,120,0,2,,,,,,,,,,1,,,34,0
24840,note_on,0,0,1,,,,,,,,,,0,,,77,100
24900,note_on,60,0,1,,,,,,,,,,0,,,77,0
24900,note_on,0,0,1,,,,,,,,,,0,,,74,100
24960,note_on,0,0,2,,,,,,,,,,1,,,39,100
24960,note_on,0,0,1,,,,,,,,,,0,,,75,100
24960,note_on,120,0,2,,,,,,,,,,1,,,46,0
24960,note_on,60,0,1,,,,,,,,,,0,,,74,0
25020,note_on,0,0,1,,,,,,,,,,0,,,79,100
25020,note_on,60,0,1,,,,,,,,,,0,,,75,0
25080,note_on,60,0,1,,,,,,,,,,0,,,79,0
25080,note_on,0,0,2,,,,,,,,,,1,,,51,100
25080,note_on,120,0,2,,,,,,,,,,1,,,39,0
25080,note_on,0,0,1,,,,,,,,,,0,,,75,100
25140,note_on,60,0,1,,,,,,,,,,0,,,75,0
25140,note_on,0,0,1,,,,,,,,,,0,,,70,100
25200,note_on,60,0,1,,,,,,,,,,0,,,70,0
25200,note_on,0,0,2,,,,,,,,,,1,,,43,100
25200,note_on,120,0,2,,,,,,,,,,1,,,51,0
25260,note_on,60,0,1,,,,,,,,,,0,,,58,100
25320,note_on,60,0,1,,,,,,,,,,0,,,58,0
25320,note_on,0,0,1,,,,,,,,,,0,,,63,100
25320,note_on,0,0,2,,,,,,,,,,1,,,55,100
25320,note_on,120,0,2,,,,,,,,,,1,,,43,0
25380,note_on,60,0,1,,,,,,,,,,0,,,63,0
25380,note_on,0,0,1,,,,,,,,,,0,,,67,100
25440,note_on,0,0,2,,,,,,,,,,1,,,41,100
25440,note_on,120,0,2,,,,,,,,,,1,,,55,0
25440,note_on,60,0,1,,,,,,,,,,0,,,67,0
25440,note_on,0,0,1,,,,,,,,,,0,,,70,100
25560,note_on,120,0,1,,,,,,,,,,0,,,70,0
25560,note_on,0,0,1,,,,,,,,,,0,,,68,100
25560,note_on,0,0,2,,,,,,,,,,1,,,53,100
25560,note_on,120,0,2,,,,,,,,,,1,,,41,0
25680,note_on,120,0,1,,,,,,,,,,0,,,68,0
25680,note_on,0,0,2,,,,,,,,,,1,,,34,100
25680,note_on,120,0,2,,,,,,,,,,1,,,53,0
25740,note_on,60,0,1,,,,,,,,,,0,,,65,100
25800,note_on,60,0,1,,,,,,,,,,0,,,65,0
25800,note_on,0,0,1,,,,,,,,,,0,,,68,100
25800,note_on,0,0,2,,,,,,,,,,1,,,46,100
25800,note_on,120,0,2,,,,,,,,,,1,,,34,0
25860,note_on,0,0,1,,,,,,,,,,0,,,74,100
25860,note_on,60,0,1,,,,,,,,,,0,,,68,0
25920,note_on,0,0,2,,,,,,,,,,1,,,39,100
25920,note_on,120,0,2,,,,,,,,,,1,,,46,0
25920,note_on,0,0,1,,,,,,,,,,0,,,77,100
25920,note_on,60,0,1,,,,,,,,,,0,,,74,0
26040,note_on,0,0,2,,,,,,,,,,1,,,51,100
26040,note_on,0,0,1,,,,,,,,,,0,,,75,100
26040,note_on,120,0,1,,,,,,,,,,0,,,77,0
26040,note_on,120,0,2,,,,,,,,,,1,,,39,0
26160,note_on,0,0,2,,,,,,,,,,1,,,43,100
26160,note_on,120,0,2,,,,,,,,,,1,,,51,0
26160,note_on,120,0,1,,,,,,,,,,0,,,75,0
26220,note_on,60,0,1,,,,,,,,,,0,,,58,100
26280,note_on,120,0,2,,,,,,,,,,1,,,43,0
26280,note_on,0,0,2,,,,,,,,,,1,,,55,100
26280,note_on,0,0,1,,,,,,,,,,0,,,63,100
26280,note_on,60,0,1,,,,,,,,,,0,,,58,0
26340,note_on,0,0,1,,,,,,,,,,0,,,67,100
26340,note_on,60,0,1,,,,,,,,,,0,,,63,0
26390,set_tempo,3110,1,0,,,,,,,352941,,,,,,,
26400,note_on,0,0,2,,,,,,,,,,1,,,41,100
26400,note_on,60,0,1,,,,,,,,,,0,,,67,0
26400,note_on,0,0,1,,,,,,,,,,0,,,70,100
26400,note_on,120,0,2,,,,,,,,,,1,,,55,0
26520,note_on,120,0,1,,,,,,,,,,0,,,70,0
26520,note_on,0,0,1,,,,,,,,,,0,,,68,100
26520,note_on,0,0,2,,,,,,,,,,1,,,53,100
26520,note_on,120,0,2,,,,,,,,,,1,,,41,0
26640,note_on,120,0,1,,,,,,,,,,0,,,68,0
26640,note_on,0,0,2,,,,,,,,,,1,,,34,100
26640,note_on,120,0,2,,,,,,,,,,1,,,53,0
26700,note_on,60,0,1,,,,,,,,,,0,,,80,100
26760,note_on,120,0,2,,,,,,,,,,1,,,34,0
26760,note_on,0,0,2,,,,,,,,,,1,,,46,100
26760,note_on,0,0,1,,,,,,,,,,0,,,77,100
26760,note_on,60,0,1,,,,,,,,,,0,,,80,0
26820,note_on,0,0,1,,,,,,,,,,0,,,74,100
26820,note_on,60,0,1,,,,,,,,,,0,,,77,0
26880,note_on,120,0,2,,,,,,,,,,1,,,46,0
26880,note_on,60,0,1,,,,,,,,,,0,,,74,0
26880,note_on,0,0,2,,,,,,,,,,1,,,39,100
26880,note_on,0,0,1,,,,,,,,,,0,,,75,100
26940,note_on,0,0,1,,,,,,,,,,0,,,79,100
26940,note_on,60,0,1,,,,,,,,,,0,,,75,0
27000,note_on,0,0,1,,,,,,,,,,0,,,75,100
27000,note_on,0,0,2,,,,,,,,,,1,,,51,100
27000,note_on,60,0,1,,,,,,,,,,0,,,79,0
27000,note_on,120,0,2,,,,,,,,,,1,,,39,0
27060,note_on,0,0,1,,,,,,,,,,0,,,70,100
27060,note_on,60,0,1,,,,,,,,,,0,,,75,0
27110,set_tempo,720,1,0,,,,,,,370370,,,,,,,
27120,note_on,0,0,2,,,,,,,,,,1,,,43,100
27120,note_on,120,0,2,,,,,,,,,,1,,,51,0
27120,note_on,60,0,1,,,,,,,,,,0,,,70,0
27120,note_on,0,0,1,,,,,,,,,,0,,,63,100
27210,set_tempo,100,1,0,,,,,,,372671,,,,,,,
27240,note_on,120,0,1,,,,,,,,,,0,,,63,0
27240,note_on,0,0,1,,,,,,,,,,0,,,70,100
27240,note_on,120,0,2,,,,,,,,,,1,,,43,0
27240,note_on,0,0,1,,,,,,,,,,0,,,58,100
27240,note_on,0,0,2,,,,,,,,,,1,,,31,100
27360,note_on,0,0,2,,,,,,,,,,1,,,32,92
27360,note_on,120,0,2,,,,,,,,,,1,,,31,0
27360,note_on,120,0,1,,,,,,,,,,0,,,58,0
27360,note_on,0,0,1,,,,,,,,,,0,,,70,0
27360,note_on,0,0,1,,,,,,,,,,0,,,60,76
27419,note_on,59,0,1,,,,,,,,,,0,,,60,0
27420,note_on,1,0,1,,,,,,,,,,0,,,72,76
27479,note_on,59,0,1,,,,,,,,,,0,,,72,0
27480,note_on,1,0,1,,,,,,,,,,0,,,63,100
27480,note_on,120,0,2,,,,,,,,,,1,,,32,0
27480,note_on,0,0,2,,,,,,,,,,1,,,44,92
27480,note_on,0,0,1,,,,,,,,,,0,,,72,100
27600,note_on,120,0,2,,,,,,,,,,1,,,44,0
27600,note_on,0,0,2,,,,,,,,,,1,,,46,92
27600,note_on,0,0,1,,,,,,,,,,0,,,62,77
27600,note_on,0,0,1,,,,,,,,,,0,,,63,0
27600,note_on,120,0,1,,,,,,,,,,0,,,72,0
27719,note_on,119,0,1,,,,,,,,,,0,,,62,0
27720,note_on,0,0,1,,,,,,,,,,0,,,65,78
27720,note_on,1,0,1,,,,,,,,,,0,,,74,78
27720,note_on,120,0,2,,,,,,,,,,1,,,46,0
27720,note_on,0,0,2,,,,,,,,,,1,,,34,92
27839,note_on,0,0,1,,,,,,,,,,0,,,74,0
27839,note_on,119,0,1,,,,,,,,,,0,,,65,0
27840,note_on,1,0,1,,,,,,,,,,0,,,63,78
27840,note_on,120,0,2,,,,,,,,,,1,,,34,0
27840,note_on,0,0,2,,,,,,,,,,1,,,36,92
27899,note_on,59,0,1,,,,,,,,,,0,,,63,0
27900,note_on,1,0,1,,,,,,,,,,0,,,75,79
27959,note_on,59,0,1,,,,,,,,,,0,,,75,0
27960,note_on,0,0,2,,,,,,,,,,1,,,48,92
27960,note_on,1,0,1,,,,,,,,,,0,,,75,100
27960,note_on,0,0,1,,,,,,,,,,0,,,67,100
27960,note_on,120,0,2,,,,,,,,,,1,,,36,0
28080,note_on,120,0,2,,,,,,,,,,1,,,48,0
28080,note_on,0,0,2,,,,,,,,,,1,,,50,92
28080,note_on,0,0,1,,,,,,,,,,0,,,65,80
28080,note_on,120,0,1,,,,,,,,,,0,,,67,0
28080,note_on,0,0,1,,,,,,,,,,0,,,75,0
28199,note_on,119,0,1,,,,,,,,,,0,,,65,0
28200,note_on,120,0,2,,,,,,,,,,1,,,50,0
28200,note_on,0,0,2,,,,,,,,,,1,,,38,90
28200,note_on,0,0,1,,,,,,,,,,0,,,77,80
28200,note_on,1,0,1,,,,,,,,,,0,,,68,80
28319,note_on,0,0,1,,,,,,,,,,0,,,68,0
28319,note_on,119,0,1,,,,,,,,,,0,,,77,0
28320,note_on,1,0,1,,,,,,,,,,0,,,67,79
28320,note_on,0,0,2,,,,,,,,,,1,,,39,88
28320,note_on,120,0,2,,,,,,,,,,1,,,38,0
28379,note_on,59,0,1,,,,,,,,,,0,,,67,0
28380,note_on,1,0,1,,,,,,,,,,0,,,79,79
28439,note_on,59,0,1,,,,,,,,,,0,,,79,0
28440,note_on,0,0,1,,,,,,,,,,0,,,79,100
28440,note_on,0,0,2,,,,,,,,,,1,,,51,88
28440,note_on,120,0,2,,,,,,,,,,1,,,39,0
28440,note_on,1,0,1,,,,,,,,,,0,,,70,100
28560,note_on,0,0,1,,,,,,,,,,0,,,68,80
28560,note_on,0,0,2,,,,,,,,,,1,,,46,88
28560,note_on,0,0,1,,,,,,,,,,0,,,70,0
28560,note_on,120,0,1,,,,,,,,,,0,,,79,0
28560,note_on,120,0,2,,,,,,,,,,1,,,51,0
28619,note_on,59,0,1,,,,,,,,,,0,,,68,0
28620,note_on,1,0,1,,,,,,,,,,0,,,80,80
28679,note_on,59,0,1,,,,,,,,,,0,,,80,0
28680,note_on,0,0,2,,,,,,,,,,1,,,34,87
28680,note_on,1,0,1,,,,,,,,,,0,,,77,80
28680,note_on,120,0,2,,,,,,,,,,1,,,46,0
28739,note_on,59,0,1,,,,,,,,,,0,,,77,0
28740,note_on,1,0,1,,,,,,,,,,0,,,74,80
28799,note_on,59,0,1,,,,,,,,,,0,,,74,0
28800,note_on,120,0,2,,,,,,,,,,1,,,34,0
28800,note_on,0,0,2,,,,,,,,,,1,,,39,87
28800,note_on,1,0,1,,,,,,,,,,0,,,75,80
28859,note_on,59,0,1,,,,,,,,,,0,,,75,0
28860,note_on,1,0,1,,,,,,,,,,0,,,79,79
28919,note_on,59,0,1,,,,,,,,,,0,,,79,0
28920,note_on,0,0,2,,,,,,,,,,1,,,51,80
28920,note_on,120,0,2,,,,,,,,,,1,,,39,0
28920,note_on,1,0,1,,,,,,,,,,0,,,75,80
28979,note_on,59,0,1,,,,,,,,,,0,,,75,0
28980,note_on,1,0,1,,,,,,,,,,0,,,70,80
29030,set_tempo,1820,1,0,,,,,,,372671,,,,,,,
29039,note_on,59,0,1,,,,,,,,,,0,,,70,0
29040,note_on,1,0,1,,,,,,,,,,0,,,67,80
29040,note_on,120,0,2,,,,,,,,,,1,,,51,0
29040,note_on,0,0,2,,,,,,,,,,1,,,39,80
29040,note_on,0,0,2,,,,,,,,,,1,,,51,80
29070,set_tempo,40,1,0,,,,,,,370370,,,,,,,
29160,note_on,120,0,2,,,,,,,,,,1,,,51,0
29160,note_on,0,0,2,,,,,,,,,,1,,,43,80
29160,note_on,120,0,1,,,,,,,,,,0,,,67,0
29160,note_on,0,0,1,,,,,,,,,,0,,,70,80
29160,note_on,0,0,1,,,,,,,,,,0,,,58,80
29160,note_on,0,0,2,,,,,,,,,,1,,,55,80
29160,note_on,0,0,2,,,,,,,,,,1,,,39,0
29280,note_on,120,0,1,,,,,,,,,,0,,,58,0
29280,note_on,0,0,1,,,,,,,,,,0,,,60,85
29280,note_on,0,0,1,,,,,,,,,,0,,,70,0
29280,note_on,0,0,2,,,,,,,,,,1,,,55,0
29280,note_on,0,0,2,,,,,,,,,,1,,,44,80
29280,note_on,120,0,2,,,,,,,,,,1,,,43,0
29339,note_on,59,0,1,,,,,,,,,,0,,,60,0
29340,note_on,1,0,1,,,,,,,,,,0,,,72,85
29399,note_on,59,0,1,,,,,,,,,,0,,,72,0
29400,note_on,0,0,2,,,,,,,,,,1,,,56,80
29400,note_on,120,0,2,,,,,,,,,,1,,,44,0
29400,note_on,1,0,1,,,,,,,,,,0,,,72,80
29400,note_on,0,0,1,,,,,,,,,,0,,,63,80
29400,note_on,0,0,2,,,,,,,,,,1,,,51,80
29520,note_on,120,0,2,,,,,,,,,,1,,,56,0
29520,note_on,0,0,2,,,,,,,,,,1,,,51,0
29520,note_on,0,0,2,,,,,,,,,,1,,,46,80
29520,note_on,0,0,1,,,,,,,,,,0,,,62,85
29520,note_on,0,0,1,,,,,,,,,,0,,,72,0
29520,note_on,120,0,1,,,,,,,,,,0,,,63,0
29639,note_on,119,0,1,,,,,,,,,,0,,,62,0
29640,note_on,0,0,2,,,,,,,,,,1,,,53,80
29640,note_on,0,0,2,,,,,,,,,,1,,,58,80
29640,note_on,120,0,2,,,,,,,,,,1,,,46,0
29640,note_on,1,0,1,,,,,,,,,,0,,,74,85
29640,note_on,0,0,1,,,,,,,,,,0,,,65,85
29759,note_on,0,0,1,,,,,,,,,,0,,,74,0
29759,note_on,119,0,1,,,,,,,,,,0,,,65,0
29760,note_on,1,0,1,,,,,,,,,,0,,,63,85
29760,note_on,120,0,2,,,,,,,,,,1,,,53,0
29760,note_on,0,0,2,,,,,,,,,,1,,,58,0
29760,note_on,0,0,2,,,,,,,,,,1,,,48,80
29819,note_on,59,0,1,,,,,,,,,,0,,,63,0
29820,note_on,1,0,1,,,,,,,,,,0,,,75,85
29879,note_on,59,0,1,,,,,,,,,,0,,,75,0
29880,note_on,0,0,2,,,,,,,,,,1,,,60,80
29880,note_on,0,0,2,,,,,,,,,,1,,,55,80
29880,note_on,1,0,1,,,,,,,,,,0,,,67,80
29880,note_on,0,0,1,,,,,,,,,,0,,,75,80
29880,note_on,120,0,2,,,,,,,,,,1,,,48,0
30000,note_on,120,0,2,,,,,,,,,,1,,,55,0
30000,note_on,0,0,2,,,,,,,,,,1,,,60,0
30000,note_on,0,0,1,,,,,,,,,,0,,,65,85
30000,note_on,0,0,2,,,,,,,,,,1,,,50,80
30000,note_on,120,0,1,,,,,,,,,,0,,,75,0
30000,note_on,0,0,1,,,,,,,,,,0,,,67,0
30119,note_on,119,0,1,,,,,,,,,,0,,,65,0
30120,note_on,1,0,1,,,,,,,,,,0,,,77,85
30120,note_on,0,0,1,,,,,,,,,,0,,,68,85
30120,note_on,0,0,2,,,,,,,,,,1,,,58,80
30120,note_on,120,0,2,,,,,,,,,,1,,,50,0
30120,note_on,0,0,2,,,,,,,,,,1,,,62,80
30239,note_on,119,0,1,,,,,,,,,,0,,,68,0
30239,note_on,0,0,1,,,,,,,,,,0,,,77,0
30240,note_on,0,0,2,,,,,,,,,,1,,,51,80
30240,note_on,0,0,2,,,,,,,,,,1,,,62,0
30240,note_on,1,0,1,,,,,,,,,,0,,,67,85
30240,note_on,120,0,2,,,,,,,,,,1,,,58,0
30250,set_tempo,1180,1,0,,,,,,,392157,,,,,,,
30260,set_tempo,10,1,0,,,,,,,394737,,,,,,,
30270,set_tempo,10,1,0,,,,,,,400000,,,,,,,
30280,set_tempo,10,1,0,,,,,,,402685,,,,,,,
30290,set_tempo,10,1,0,,,,,,,408163,,,,,,,
30299,note_on,59,0,1,,,,,,,,,,0,,,67,0
30300,set_tempo,10,1,0,,,,,,,410959,,,,,,,
30300,note_on,1,0,1,,,,,,,,,,0,,,79,85
30310,set_tempo,10,1,0,,,,,,,416667,,,,,,,
30320,set_tempo,10,1,0,,,,,,,419580,,,,,,,
30330,set_tempo,10,1,0,,,,,,,425532,,,,,,,
30340,set_tempo,10,1,0,,,,,,,428571,,,,,,,
30350,set_tempo,10,1,0,,,,,,,434783,,,,,,,
30359,note_on,59,0,1,,,,,,,,,,0,,,79,0
30360,note_on,0,0,2,,,,,,,,,,1,,,63,80
30360,note_on,0,0,2,,,,,,,,,,1,,,58,80
30360,note_on,0,0,1,,,,,,,,,,0,,,79,80
30360,note_on,1,0,1,,,,,,,,,,0,,,70,80
30360,note_on,120,0,2,,,,,,,,,,1,,,51,0
30360,set_tempo,10,1,0,,,,,,,437956,,,,,,,
30370,set_tempo,10,1,0,,,,,,,444444,,,,,,,
30380,set_tempo,10,1,0,,,,,,,447761,,,,,,,
30390,set_tempo,10,1,0,,,,,,,454545,,,,,,,
30400,set_tempo,10,1,0,,,,,,,461538,,,,,,,
30410,set_tempo,10,1,0,,,,,,,465116,,,,,,,
30420,set_tempo,10,1,0,,,,,,,472441,,,,,,,
30430,set_tempo,10,1,0,,,,,,,476190,,,,,,,
30440,set_tempo,10,1,0,,,,,,,483871,,,,,,,
30450,set_tempo,10,1,0,,,,,,,487805,,,,,,,
30460,set_tempo,10,1,0,,,,,,,495868,,,,,,,
30470,set_tempo,10,1,0,,,,,,,500000,,,,,,,
30480,note_on,0,0,1,,,,,,,,,,0,,,68,80
30480,note_on,0,0,2,,,,,,,,,,1,,,63,0
30480,note_on,120,0,2,,,,,,,,,,1,,,58,0
30480,note_on,0,0,1,,,,,,,,,,0,,,70,0
30480,note_on,120,0,1,,,,,,,,,,0,,,79,0
30480,note_on,0,0,2,,,,,,,,,,1,,,46,80
30480,set_tempo,10,1,0,,,,,,,508475,,,,,,,
30490,set_tempo,10,1,0,,,,,,,512821,,,,,,,
30500,set_tempo,10,1,0,,,,,,,521739,,,,,,,
30510,set_tempo,10,1,0,,,,,,,526316,,,,,,,
30520,set_tempo,10,1,0,,,,,,,535714,,,,,,,
