tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,channel,pitch,control,value,program,note,velocity
685440,note_on,0,0,4,,,,,,,3,,,,,48,67
685440,control_change,120,0,1,,,,,,,0,,64,0,,,
685480,control_change,40,0,4,,,,,,,3,,64,127,,,
685480,control_change,40,0,1,,,,,,,0,,64,127,,,
685560,note_off,80,0,4,,,,,,,3,,,,,48,0
685560,note_on,80,0,1,,,,,,,0,,,,,57,56
685680,note_off,120,0,1,,,,,,,0,,,,,57,0
685680,note_on,0,0,1,,,,,,,0,,,,,63,57
685800,note_off,120,0,1,,,,,,,0,,,,,63,0
685800,note_on,240,0,4,,,,,,,3,,,,,48,69
685800,note_on,0,0,1,,,,,,,0,,,,,66,57
685920,note_on,0,0,4,,,,,,,3,,,,,54,69
685920,note_off,120,0,4,,,,,,,3,,,,,48,0
685920,note_off,120,0,1,,,,,,,0,,,,,66,0
685920,note_on,0,0,1,,,,,,,0,,,,,69,58
686040,note_on,0,0,4,,,,,,,3,,,,,53,70
686040,note_off,120,0,4,,,,,,,3,,,,,54,0
686040,note_off,120,0,1,,,,,,,0,,,,,69,0
686160,note_on,0,0,4,,,,,,,3,,,,,51,70
686160,control_change,120,0,4,,,,,,,3,,64,0,,,
686160,note_off,0,0,4,,,,,,,3,,,,,53,0
686200,control_change,40,0,4,,,,,,,3,,64,127,,,
686280,note_on,0,0,1,,,,,,,0,,,,,66,59
686280,control_change,240,0,1,,,,,,,0,,64,0,,,
686280,note_off,80,0,4,,,,,,,3,,,,,51,0
686320,control_change,40,0,1,,,,,,,0,,64,127,,,
686400,note_on,0,0,1,,,,,,,0,,,,,69,59
686400,note_off,80,0,1,,,,,,,0,,,,,66,0
686520,note_off,120,0,1,,,,,,,0,,,,,69,0
686520,note_on,240,0,4,,,,,,,3,,,,,51,72
686520,note_on,0,0,1,,,,,,,0,,,,,72,59
686640,note_off,120,0,1,,,,,,,0,,,,,72,0
686640,note_off,120,0,4,,,,,,,3,,,,,51,0
686640,note_on,0,0,4,,,,,,,3,,,,,60,73
686640,note_on,0,0,1,,,,,,,0,,,,,75,60
686760,note_off,120,0,4,,,,,,,3,,,,,60,0
686760,note_on,0,0,4,,,,,,,3,,,,,58,73
686760,note_off,120,0,1,,,,,,,0,,,,,75,0
686880,note_off,0,0,4,,,,,,,3,,,,,58,0
686880,control_change,120,0,4,,,,,,,3,,64,0,,,
686880,note_on,0,0,4,,,,,,,3,,,,,57,68
686880,control_change,120,0,1,,,,,,,0,,64,0,,,
686920,control_change,40,0,4,,,,,,,3,,64,127,,,
686920,control_change,40,0,1,,,,,,,0,,64,127,,,
687000,note_off,80,0,4,,,,,,,3,,,,,57,0
687000,note_on,80,0,1,,,,,,,0,,,,,72,61
687120,note_off,120,0,1,,,,,,,0,,,,,72,0
687120,note_on,0,0,1,,,,,,,0,,,,,78,61
687240,note_off,120,0,1,,,,,,,0,,,,,78,0
687240,note_on,0,0,1,,,,,,,0,,,,,77,61
687240,note_on,240,0,4,,,,,,,3,,,,,37,66
687360,note_off,120,0,4,,,,,,,3,,,,,37,0
687360,note_on,0,0,4,,,,,,,3,,,,,49,67
687360,note_off,120,0,1,,,,,,,0,,,,,77,0
687480,note_off,120,0,4,,,,,,,3,,,,,49,0
687480,note_on,0,0,4,,,,,,,3,,,,,48,67
687480,set_tempo,2760,1,0,,,,,,550458,,,,,,,
687600,control_change,120,0,4,,,,,,,3,,64,0,,,
687600,note_off,0,0,4,,,,,,,3,,,,,48,0
687600,note_on,0,0,4,,,,,,,3,,,,,46,68
687600,control_change,240,0,1,,,,,,,0,,64,0,,,
687610,set_tempo,130,1,0,,,,,,540540,,,,,,,
687640,control_change,40,0,4,,,,,,,3,,64,127,,,
687640,control_change,40,0,1,,,,,,,0,,64,127,,,
687720,note_on,80,0,1,,,,,,,0,,,,,61,63
687720,note_off,80,0,4,,,,,,,3,,,,,46,0
687840,note_off,120,0,1,,,,,,,0,,,,,61,0
687840,note_on,0,0,1,,,,,,,0,,,,,65,64
687960,note_off,120,0,1,,,,,,,0,,,,,65,0
687960,note_on,0,0,1,,,,,,,0,,,,,70,64
687960,note_on,240,0,4,,,,,,,3,,,,,46,70
688080,note_off,120,0,1,,,,,,,0,,,,,70,0
688080,note_on,0,0,1,,,,,,,0,,,,,73,64
688080,note_off,120,0,4,,,,,,,3,,,,,46,0
688080,note_on,0,0,4,,,,,,,3,,,,,53,70
688200,note_off,120,0,4,,,,,,,3,,,,,53,0
688200,note_on,0,0,4,,,,,,,3,,,,,51,71
688200,note_off,120,0,1,,,,,,,0,,,,,73,0
688320,note_off,0,0,4,,,,,,,3,,,,,51,0
688320,note_on,0,0,4,,,,,,,3,,,,,49,71
688320,control_change,120,0,4,,,,,,,3,,64,0,,,
688360,control_change,40,0,4,,,,,,,3,,64,127,,,
688440,note_off,80,0,4,,,,,,,3,,,,,49,0
688440,note_on,0,0,1,,,,,,,0,,,,,65,66
688440,control_change,240,0,1,,,,,,,0,,64,0,,,
688480,control_change,40,0,1,,,,,,,0,,64,127,,,
688560,note_off,80,0,1,,,,,,,0,,,,,65,0
688560,note_on,0,0,1,,,,,,,0,,,,,70,66
688680,note_off,120,0,1,,,,,,,0,,,,,70,0
688680,note_on,0,0,1,,,,,,,0,,,,,73,66
688680,note_on,240,0,4,,,,,,,3,,,,,49,73
688800,note_off,120,0,1,,,,,,,0,,,,,73,0
688800,note_on,0,0,1,,,,,,,0,,,,,77,67
688800,note_on,0,0,4,,,,,,,3,,,,,61,74
688800,note_off,120,0,4,,,,,,,3,,,,,49,0
688920,note_off,120,0,1,,,,,,,0,,,,,77,0
688920,note_on,0,0,4,,,,,,,3,,,,,60,74
688920,note_off,120,0,4,,,,,,,3,,,,,61,0
689040,control_change,120,0,1,,,,,,,0,,64,0,,,
689040,note_on,0,0,4,,,,,,,3,,,,,58,75
689040,note_off,0,0,4,,,,,,,3,,,,,60,0
689040,control_change,120,0,4,,,,,,,3,,64,0,,,
689080,control_change,40,0,4,,,,,,,3,,64,127,,,
689080,control_change,40,0,1,,,,,,,0,,64,127,,,
689160,note_on,80,0,1,,,,,,,0,,,,,70,68
689160,note_off,80,0,4,,,,,,,3,,,,,58,0
689280,note_off,120,0,1,,,,,,,0,,,,,70,0
689280,note_on,0,0,1,,,,,,,0,,,,,73,68
689400,note_on,0,0,1,,,,,,,0,,,,,77,69
689400,note_off,120,0,1,,,,,,,0,,,,,73,0
689400,note_on,240,0,4,,,,,,,3,,,,,58,77
689520,note_off,120,0,1,,,,,,,0,,,,,77,0
689520,note_on,0,0,4,,,,,,,3,,,,,65,77
689520,note_off,120,0,4,,,,,,,3,,,,,58,0
689520,note_on,0,0,1,,,,,,,0,,,,,82,69
689640,note_off,120,0,4,,,,,,,3,,,,,65,0
689640,note_on,0,0,4,,,,,,,3,,,,,63,75
689640,note_off,120,0,1,,,,,,,0,,,,,82,0
689760,control_change,120,0,1,,,,,,,0,,64,0,,,
689760,control_change,120,0,4,,,,,,,3,,64,0,,,
689760,note_off,0,0,4,,,,,,,3,,,,,63,0
689760,note_on,0,0,4,,,,,,,3,,,,,61,72
689760,control_change,0,0,1,,,,,,,0,,64,0,,,
689800,control_change,40,0,1,,,,,,,0,,64,127,,,
689800,control_change,40,0,4,,,,,,,3,,64,127,,,
689880,note_off,80,0,4,,,,,,,3,,,,,61,0
689880,note_on,0,0,4,,,,,,,3,,,,,65,72
690000,note_off,120,0,4,,,,,,,3,,,,,65,0
690000,note_on,0,0,4,,,,,,,3,,,,,70,72
690120,note_off,120,0,4,,,,,,,3,,,,,70,0
690120,note_on,320,0,1,,,,,,,0,,,,,89,76
690240,note_on,0,0,1,,,,,,,0,,,,,82,73
690240,note_off,120,0,1,,,,,,,0,,,,,89,0
690350,set_tempo,2740,1,0,,,,,,550458,,,,,,,
690360,note_off,120,0,1,,,,,,,0,,,,,82,0
690360,note_on,0,0,1,,,,,,,0,,,,,84,73
690480,control_change,120,0,1,,,,,,,0,,64,0,,,
690480,set_tempo,130,1,0,,,,,,540540,,,,,,,
690480,control_change,360,0,4,,,,,,,3,,64,0,,,
690480,control_change,6720,0,3,,,,,,,2,,64,0,,,
690480,note_off,0,0,1,,,,,,,0,,,,,84,0
690480,note_on,0,0,1,,,,,,,0,,,,,85,70
690520,control_change,40,0,3,,,,,,,2,,64,127,,,
690520,control_change,40,0,1,,,,,,,0,,64,127,,,
690600,note_off,80,0,1,,,,,,,0,,,,,85,0
690600,note_on,80,0,3,,,,,,,2,,,,,39,73
690720,note_off,120,0,3,,,,,,,2,,,,,39,0
690720,note_on,0,0,3,,,,,,,2,,,,,42,73
690840,note_on,240,0,1,,,,,,,0,,,,,85,73
690840,note_off,120,0,3,,,,,,,2,,,,,42,0
690840,note_on,0,0,3,,,,,,,2,,,,,46,73
690960,note_off,120,0,1,,,,,,,0,,,,,85,0
690960,note_on,0,0,1,,,,,,,0,,,,,78,73
690960,note_off,120,0,3,,,,,,,2,,,,,46,0
691080,note_off,120,0,1,,,,,,,0,,,,,78,0
691080,note_on,0,0,1,,,,,,,0,,,,,80,74
691200,note_on,0,0,1,,,,,,,0,,,,,82,73
691200,control_change,120,0,1,,,,,,,0,,64,0,,,
691200,control_change,240,0,3,,,,,,,2,,64,0,,,
691200,note_off,0,0,1,,,,,,,0,,,,,80,0
691240,control_change,40,0,3,,,,,,,2,,64,127,,,
691240,control_change,40,0,1,,,,,,,0,,64,127,,,
691320,note_off,80,0,1,,,,,,,0,,,,,82,0
691320,note_on,80,0,3,,,,,,,2,,,,,42,74
691440,note_off,120,0,3,,,,,,,2,,,,,42,0
691440,note_on,0,0,3,,,,,,,2,,,,,46,74
691560,note_on,0,0,3,,,,,,,2,,,,,51,74
691560,note_on,240,0,1,,,,,,,0,,,,,82,74
691560,note_off,120,0,3,,,,,,,2,,,,,46,0
691680,note_on,0,0,1,,,,,,,0,,,,,73,74
691680,note_off,120,0,1,,,,,,,0,,,,,82,0
691680,note_off,120,0,3,,,,,,,2,,,,,51,0
691800,note_on,0,0,1,,,,,,,0,,,,,77,74
691800,note_off,120,0,1,,,,,,,0,,,,,73,0
691920,note_off,0,0,1,,,,,,,0,,,,,77,0
691920,control_change,120,0,1,,,,,,,0,,64,0,,,
691920,note_on,0,0,1,,,,,,,0,,,,,78,73
691920,control_change,240,0,3,,,,,,,2,,64,0,,,
691960,control_change,40,0,1,,,,,,,0,,64,127,,,
691960,control_change,40,0,3,,,,,,,2,,64,127,,,
692040,note_off,80,0,1,,,,,,,0,,,,,78,0
692040,note_on,80,0,3,,,,,,,2,,,,,46,75
692160,note_on,0,0,3,,,,,,,2,,,,,51,75
692160,note_off,120,0,3,,,,,,,2,,,,,46,0
692280,note_on,240,0,1,,,,,,,0,,,,,78,75
692280,note_off,120,0,3,,,,,,,2,,,,,51,0
692280,note_on,0,0,3,,,,,,,2,,,,,54,75
692400,note_off,120,0,3,,,,,,,2,,,,,54,0
692400,note_off,120,0,1,,,,,,,0,,,,,78,0
692400,note_on,0,0,1,,,,,,,0,,,,,70,75
692520,note_off,120,0,1,,,,,,,0,,,,,70,0
692520,note_on,0,0,1,,,,,,,0,,,,,72,75
692640,control_change,240,0,3,,,,,,,2,,64,0,,,
692640,note_on,0,0,1,,,,,,,0,,,,,73,72
692640,control_change,120,0,1,,,,,,,0,,64,0,,,
692640,note_off,0,0,1,,,,,,,0,,,,,72,0
692680,control_change,40,0,3,,,,,,,2,,64,127,,,
692680,control_change,40,0,1,,,,,,,0,,64,127,,,
692760,note_off,80,0,1,,,,,,,0,,,,,73,0
692760,note_on,80,0,3,,,,,,,2,,,,,51,76
692880,note_on,0,0,3,,,,,,,2,,,,,54,76
692880,note_off,120,0,3,,,,,,,2,,,,,51,0
693000,note_on,0,0,3,,,,,,,2,,,,,58,76
693000,note_off,120,0,3,,,,,,,2,,,,,54,0
693000,note_on,240,0,1,,,,,,,0,,,,,89,80
693120,note_on,0,0,1,,,,,,,0,,,,,82,76
693120,note_off,120,0,1,,,,,,,0,,,,,89,0
693120,note_off,120,0,3,,,,,,,2,,,,,58,0
693240,set_tempo,2760,1,0,,,,,,550458,,,,,,,
693240,note_on,0,0,1,,,,,,,0,,,,,84,76
693240,note_off,120,0,1,,,,,,,0,,,,,82,0
693360,note_off,0,0,1,,,,,,,0,,,,,84,0
693360,control_change,120,0,1,,,,,,,0,,64,0,,,
693360,note_on,0,0,1,,,,,,,0,,,,,85,75
693360,control_change,240,0,3,,,,,,,2,,64,0,,,
693370,set_tempo,130,1,0,,,,,,540540,,,,,,,
693400,control_change,40,0,1,,,,,,,0,,64,127,,,
693400,control_change,40,0,3,,,,,,,2,,64,127,,,
693480,note_off,80,0,1,,,,,,,0,,,,,85,0
693480,note_on,80,0,3,,,,,,,2,,,,,41,76
693600,note_off,120,0,3,,,,,,,2,,,,,41,0
693600,note_on,0,0,3,,,,,,,2,,,,,46,77
693720,note_on,240,0,1,,,,,,,0,,,,,85,77
693720,note_on,0,0,3,,,,,,,2,,,,,49,77
693720,note_off,120,0,3,,,,,,,2,,,,,46,0
693840,note_off,120,0,1,,,,,,,0,,,,,85,0
693840,note_on,0,0,1,,,,,,,0,,,,,77,77
693840,note_off,120,0,3,,,,,,,2,,,,,49,0
693960,note_off,120,0,1,,,,,,,0,,,,,77,0
693960,note_on,0,0,1,,,,,,,0,,,,,81,77
694080,control_change,240,0,3,,,,,,,2,,64,0,,,
694080,note_on,0,0,1,,,,,,,0,,,,,82,73
694080,control_change,120,0,1,,,,,,,0,,64,0,,,
694080,note_off,0,0,1,,,,,,,0,,,,,81,0
694120,control_change,40,0,3,,,,,,,2,,64,127,,,
694120,control_change,40,0,1,,,,,,,0,,64,127,,,
694200,note_on,80,0,3,,,,,,,2,,,,,46,76
694200,note_off,80,0,1,,,,,,,0,,,,,82,0
694320,note_off,120,0,3,,,,,,,2,,,,,46,0
694320,note_on,0,0,3,,,,,,,2,,,,,49,76
694440,note_on,0,0,3,,,,,,,2,,,,,53,77
694440,note_off,120,0,3,,,,,,,2,,,,,49,0
694440,note_on,240,0,1,,,,,,,0,,,,,82,77
694560,note_off,120,0,3,,,,,,,2,,,,,53,0
694560,note_off,120,0,1,,,,,,,0,,,,,82,0
694560,note_on,0,0,1,,,,,,,0,,,,,73,77
694680,note_on,0,0,1,,,,,,,0,,,,,75,77
694680,note_off,120,0,1,,,,,,,0,,,,,73,0
694800,control_change,120,0,1,,,,,,,0,,64,0,,,
694800,note_on,0,0,1,,,,,,,0,,,,,77,76
694800,control_change,240,0,3,,,,,,,2,,64,0,,,
694800,note_off,0,0,1,,,,,,,0,,,,,75,0
694840,control_change,40,0,3,,,,,,,2,,64,127,,,
694840,control_change,40,0,1,,,,,,,0,,64,127,,,
694920,note_on,80,0,3,,,,,,,2,,,,,49,78
694920,note_off,80,0,1,,,,,,,0,,,,,77,0
695040,note_off,120,0,3,,,,,,,2,,,,,49,0
695040,note_on,0,0,3,,,,,,,2,,,,,53,78
695160,note_off,120,0,3,,,,,,,2,,,,,53,0
695160,note_on,0,0,3,,,,,,,2,,,,,58,78
695160,note_on,240,0,1,,,,,,,0,,,,,77,78
695280,note_off,120,0,3,,,,,,,2,,,,,58,0
695280,note_off,120,0,1,,,,,,,0,,,,,77,0
695280,note_on,0,0,1,,,,,,,0,,,,,70,79
695400,note_on,0,0,1,,,,,,,0,,,,,72,79
695400,note_off,120,0,1,,,,,,,0,,,,,70,0
695520,control_change,120,0,1,,,,,,,0,,64,0,,,
695520,control_change,240,0,3,,,,,,,2,,64,0,,,
695520,note_on,0,0,1,,,,,,,0,,,,,73,76
695520,note_off,0,0,1,,,,,,,0,,,,,72,0
695560,control_change,40,0,1,,,,,,,0,,64,127,,,
695560,control_change,40,0,3,,,,,,,2,,64,127,,,
695640,note_off,80,0,1,,,,,,,0,,,,,73,0
695640,note_on,80,0,3,,,,,,,2,,,,,53,80
695760,note_off,120,0,3,,,,,,,2,,,,,53,0
695760,note_on,0,0,3,,,,,,,2,,,,,58,80
695880,note_on,240,0,1,,,,,,,0,,,,,85,80
695880,note_off,120,0,3,,,,,,,2,,,,,58,0
695880,note_on,0,0,3,,,,,,,2,,,,,61,80
696000,note_on,0,0,1,,,,,,,0,,,,,82,81
696000,note_off,120,0,3,,,,,,,2,,,,,61,0
696000,note_off,120,0,1,,,,,,,0,,,,,85,0
696120,set_tempo,2750,1,0,,,,,,550458,,,,,,,
696120,note_on,0,0,1,,,,,,,0,,,,,84,81
696120,note_off,120,0,1,,,,,,,0,,,,,82,0
696240,control_change,240,0,3,,,,,,,2,,64,0,,,
696240,note_on,0,0,1,,,,,,,0,,,,,85,78
696240,note_off,0,0,1,,,,,,,0,,,,,84,0
696240,control_change,120,0,1,,,,,,,0,,64,0,,,
696250,set_tempo,130,1,0,,,,,,540540,,,,,,,
696280,control_change,40,0,3,,,,,,,2,,64,127,,,
696280,control_change,40,0,1,,,,,,,0,,64,127,,,
696360,note_off,80,0,1,,,,,,,0,,,,,85,0
696360,note_on,80,0,3,,,,,,,2,,,,,42,81
696480,note_off,120,0,3,,,,,,,2,,,,,42,0
696480,note_on,0,0,3,,,,,,,2,,,,,46,82
696600,note_on,0,0,3,,,,,,,2,,,,,49,82
696600,note_off,120,0,3,,,,,,,2,,,,,46,0
696600,note_on,240,0,1,,,,,,,0,,,,,73,82
696720,note_off,120,0,3,,,,,,,2,,,,,49,0
696720,note_off,120,0,1,,,,,,,0,,,,,73,0
696720,note_on,0,0,1,,,,,,,0,,,,,70,83
696840,note_off,120,0,1,,,,,,,0,,,,,70,0
696840,note_on,0,0,1,,,,,,,0,,,,,72,83
696960,note_on,0,0,1,,,,,,,0,,,,,73,79
696960,note_off,0,0,1,,,,,,,0,,,,,72,0
696960,control_change,120,0,1,,,,,,,0,,64,0,,,
696960,control_change,240,0,3,,,,,,,2,,64,0,,,
697000,control_change,40,0,3,,,,,,,2,,64,127,,,
697000,control_change,40,0,1,,,,,,,0,,64,127,,,
697080,note_on,80,0,3,,,,,,,2,,,,,54,83
697080,note_off,80,0,1,,,,,,,0,,,,,73,0
697200,note_off,120,0,3,,,,,,,2,,,,,54,0
697200,note_on,0,0,3,,,,,,,2,,,,,58,83
697320,note_off,120,0,3,,,,,,,2,,,,,58,0
697320,note_on,0,0,3,,,,,,,2,,,,,61,84
697320,note_on,240,0,1,,,,,,,0,,,,,85,84
697440,note_on,0,0,1,,,,,,,0,,,,,82,84
697440,note_off,120,0,3,,,,,,,2,,,,,61,0
697440,note_off,120,0,1,,,,,,,0,,,,,85,0
697560,note_off,120,0,1,,,,,,,0,,,,,82,0
697560,note_on,0,0,1,,,,,,,0,,,,,84,85
697560,set_tempo,1310,1,0,,,,,,550458,,,,,,,
697680,note_off,0,0,1,,,,,,,0,,,,,84,0
697680,note_on,0,0,1,,,,,,,0,,,,,85,82
697680,control_change,120,0,1,,,,,,,0,,64,0,,,
697680,control_change,240,0,3,,,,,,,2,,64,0,,,
697690,set_tempo,130,1,0,,,,,,540540,,,,,,,
697720,control_change,40,0,3,,,,,,,2,,64,127,,,
697720,control_change,40,0,1,,,,,,,0,,64,127,,,
697800,note_on,80,0,3,,,,,,,2,,,,,43,85
697800,note_off,80,0,1,,,,,,,0,,,,,85,0
697920,note_on,0,0,3,,,,,,,2,,,,,46,85
697920,note_off,120,0,3,,,,,,,2,,,,,43,0
698040,note_on,0,0,3,,,,,,,2,,,,,51,85
698040,note_off,120,0,3,,,,,,,2,,,,,46,0
698040,note_on,240,0,1,,,,,,,0,,,,,73,86
698160,note_off,120,0,1,,,,,,,0,,,,,73,0
698160,note_off,120,0,3,,,,,,,2,,,,,51,0
698160,note_on,0,0,1,,,,,,,0,,,,,70,86
698280,note_off,120,0,1,,,,,,,0,,,,,70,0
698280,note_on,0,0,1,,,,,,,0,,,,,72,87
698400,note_off,0,0,1,,,,,,,0,,,,,72,0
698400,control_change,120,0,1,,,,,,,0,,64,0,,,
698400,control_change,240,0,3,,,,,,,2,,64,0,,,
698400,note_on,0,0,1,,,,,,,0,,,,,73,84
698440,control_change,40,0,3,,,,,,,2,,64,127,,,
698440,control_change,40,0,1,,,,,,,0,,64,127,,,
698520,note_off,80,0,1,,,,,,,0,,,,,73,0
698520,note_on,80,0,3,,,,,,,2,,,,,55,86
698640,note_off,120,0,3,,,,,,,2,,,,,55,0
698640,note_on,0,0,3,,,,,,,2,,,,,58,87
698760,note_off,120,0,3,,,,,,,2,,,,,58,0
698760,note_on,240,0,1,,,,,,,0,,,,,84,90
698760,note_on,0,0,3,,,,,,,2,,,,,63,87
698880,note_off,120,0,1,,,,,,,0,,,,,84,0
698880,note_off,120,0,3,,,,,,,2,,,,,63,0
698880,note_on,0,0,1,,,,,,,0,,,,,80,91
699000,set_tempo,1310,1,0,,,,,,550458,,,,,,,
699000,note_off,120,0,1,,,,,,,0,,,,,80,0
699000,note_on,0,0,1,,,,,,,0,,,,,82,91
699120,control_change,240,0,3,,,,,,,2,,64,0,,,
699120,control_change,120,0,1,,,,,,,0,,64,0,,,
699120,note_off,0,0,1,,,,,,,0,,,,,82,0
699120,note_on,0,0,1,,,,,,,0,,,,,84,89
699130,set_tempo,130,1,0,,,,,,540540,,,,,,,
699160,control_change,40,0,3,,,,,,,2,,64,127,,,
699160,control_change,40,0,1,,,,,,,0,,64,127,,,
699240,note_on,80,0,3,,,,,,,2,,,,,44,88
699240,note_off,80,0,1,,,,,,,0,,,,,84,0
699360,note_off,120,0,3,,,,,,,2,,,,,44,0
699360,note_on,0,0,3,,,,,,,2,,,,,48,88
699480,note_on,240,0,1,,,,,,,0,,,,,72,94
699480,note_off,120,0,3,,,,,,,2,,,,,48,0
699480,note_on,0,0,3,,,,,,,2,,,,,51,89
699600,note_off,120,0,1,,,,,,,0,,,,,72,0
699600,note_off,120,0,3,,,,,,,2,,,,,51,0
699600,note_on,0,0,1,,,,,,,0,,,,,68,94
699720,note_on,0,0,1,,,,,,,0,,,,,70,95
699720,note_off,120,0,1,,,,,,,0,,,,,68,0
699840,note_off,0,0,1,,,,,,,0,,,,,70,0
699840,control_change,120,0,1,,,,,,,0,,64,0,,,
699840,note_on,0,0,1,,,,,,,0,,,,,72,93
699840,control_change,240,0,3,,,,,,,2,,64,0,,,
699880,control_change,40,0,1,,,,,,,0,,64,127,,,
699880,control_change,40,0,3,,,,,,,2,,64,127,,,
699960,note_on,80,0,3,,,,,,,2,,,,,56,90
699960,note_off,80,0,1,,,,,,,0,,,,,72,0
700080,note_on,0,0,3,,,,,,,2,,,,,60,90
700080,note_off,120,0,3,,,,,,,2,,,,,56,0
700200,note_on,0,0,3,,,,,,,2,,,,,63,90
700200,note_on,240,0,1,,,,,,,0,,,,,87,98
700200,note_off,120,0,3,,,,,,,2,,,,,60,0
700320,note_off,120,0,3,,,,,,,2,,,,,63,0
700320,note_on,0,0,1,,,,,,,0,,,,,84,98
700320,note_off,120,0,1,,,,,,,0,,,,,87,0
700440,set_tempo,1310,1,0,,,,,,550458,,,,,,,
700440,note_on,0,0,1,,,,,,,0,,,,,85,99
700440,note_off,120,0,1,,,,,,,0,,,,,84,0
700560,control_change,240,0,3,,,,,,,2,,64,0,,,
700560,note_off,0,0,1,,,,,,,0,,,,,85,0
700560,note_on,0,0,1,,,,,,,0,,,,,87,96
700560,control_change,120,0,1,,,,,,,0,,64,0,,,
700600,control_change,40,0,1,,,,,,,0,,64,127,,,
700600,control_change,40,0,3,,,,,,,2,,64,127,,,
700680,note_off,80,0,1,,,,,,,0,,,,,87,0
700680,note_on,80,0,3,,,,,,,2,,,,,45,97
700800,note_off,120,0,3,,,,,,,2,,,,,45,0
700800,note_on,0,0,3,,,,,,,2,,,,,48,98
700860,set_tempo,420,1,0,,,,,,560747,,,,,,,
700920,note_on,240,0,1,,,,,,,0,,,,,75,98
700920,note_off,120,0,3,,,,,,,2,,,,,48,0
700920,note_on,0,0,3,,,,,,,2,,,,,53,100
701040,note_off,120,0,1,,,,,,,0,,,,,75,0
701040,note_on,0,0,1,,,,,,,0,,,,,72,95
701040,note_off,120,0,3,,,,,,,2,,,,,53,0
701160,note_off,120,0,1,,,,,,,0,,,,,72,0
701160,note_on,0,0,1,,,,,,,0,,,,,73,92
701260,set_tempo,400,1,0,,,,,,571428,,,,,,,
701280,control_change,240,0,3,,,,,,,2,,64,0,,,
701280,note_off,0,0,1,,,,,,,0,,,,,73,0
701280,note_on,0,0,1,,,,,,,0,,,,,75,88
701280,control_change,120,0,1,,,,,,,0,,64,0,,,
701320,control_change,40,0,1,,,,,,,0,,64,127,,,
701320,control_change,40,0,3,,,,,,,2,,64,127,,,
701400,note_off,80,0,1,,,,,,,0,,,,,75,0
701400,note_on,80,0,3,,,,,,,2,,,,,57,100
701520,note_off,120,0,3,,,,,,,2,,,,,57,0
701520,note_on,0,0,3,,,,,,,2,,,,,60,89
701640,note_on,0,0,3,,,,,,,2,,,,,65,85
701640,set_tempo,380,1,0,,,,,,540540,,,,,,,
701640,note_off,120,0,3,,,,,,,2,,,,,60,0
701760,note_on,360,0,1,,,,,,,0,,,,,73,66
701760,note_off,120,0,3,,,,,,,2,,,,,65,0
701880,note_on,0,0,1,,,,,,,0,,,,,72,61
701880,note_off,120,0,1,,,,,,,0,,,,,73,0
701880,set_tempo,240,1,0,,,,,,550458,,,,,,,
702000,note_on,11520,0,4,,,,,,,3,,,,,46,61
702000,note_on,0,0,1,,,,,,,0,,,,,70,57
702000,note_off,0,0,1,,,,,,,0,,,,,72,0
702000,set_tempo,120,1,0,,,,,,540540,,,,,,,
702000,control_change,240,0,3,,,,,,,2,,64,0,,,
702000,control_change,120,0,1,,,,,,,0,,64,0,,,
702040,control_change,40,0,3,,,,,,,2,,64,127,,,
702040,control_change,40,0,1,,,,,,,0,,64,127,,,
702120,note_on,80,0,3,,,,,,,2,,,,,53,42
702120,note_off,80,0,1,,,,,,,0,,,,,70,0
702240,note_on,120,0,3,,,,,,,2,,,,,58,42
702355,note_off,115,0,3,,,,,,,2,,,,,58,0
702360,note_on,0,0,3,,,,,,,2,,,,,65,43
702360,note_on,5,0,3,,,,,,,2,,,,,61,43
702475,note_off,115,0,3,,,,,,,2,,,,,61,0
702480,note_on,360,0,1,,,,,,,0,,,,,73,42
702480,note_off,5,0,3,,,,,,,2,,,,,65,0
702600,note_on,0,0,1,,,,,,,0,,,,,72,43
702600,note_off,120,0,3,,,,,,,2,,,,,53,0
702600,note_off,120,0,1,,,,,,,0,,,,,73,0
702720,control_change,120,0,3,,,,,,,2,,64,0,,,
702720,control_change,120,0,1,,,,,,,0,,64,0,,,
702720,note_on,0,0,4,,,,,,,3,,,,,46,46
702720,note_off,0,0,1,,,,,,,0,,,,,72,0
702720,note_on,0,0,1,,,,,,,0,,,,,70,43
702720,note_off,720,0,4,,,,,,,3,,,,,46,0
702760,control_change,40,0,1,,,,,,,0,,64,127,,,
702760,control_change,40,0,3,,,,,,,2,,64,127,,,
702840,note_off,80,0,1,,,,,,,0,,,,,70,0
702840,note_on,80,0,3,,,,,,,2,,,,,53,44
702960,note_on,120,0,3,,,,,,,2,,,,,58,44
703075,note_off,115,0,3,,,,,,,2,,,,,58,0
703080,note_on,240,0,1,,,,,,,0,,,,,65,44
703080,note_on,5,0,3,,,,,,,2,,,,,61,45
703190,note_off,110,0,3,,,,,,,2,,,,,61,0
703200,note_off,120,0,1,,,,,,,0,,,,,65,0
703200,note_on,0,0,1,,,,,,,0,,,,,73,45
703320,note_off,130,0,3,,,,,,,2,,,,,53,0
703320,note_on,0,0,1,,,,,,,0,,,,,72,45
703320,note_off,120,0,1,,,,,,,0,,,,,73,0
703440,note_off,720,0,4,,,,,,,3,,,,,46,0
703440,note_on,0,0,4,,,,,,,3,,,,,46,48
