tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity
612576,note_on,,,,,0,0,1,,,,,1,,66,60
612672,note_off,,,,,96,0,1,,,,,1,,66,64
612672,note_on,,,,,0,0,1,,,,,1,,69,60
612672,note_on,,,,,0,0,2,,,,,2,,42,50
612672,note_off,,,,,192,0,2,,,,,2,,33,64
612768,note_on,,,,,0,0,1,,,,,1,,73,60
612768,note_off,,,,,96,0,1,,,,,1,,69,64
612864,note_off,,,,,96,0,1,,,,,1,,73,64
612864,note_off,,,,,192,0,2,,,,,2,,42,64
612864,note_on,,,,,0,0,2,,,,,2,,33,50
612864,note_on,,,,,0,0,1,,,,,1,,78,60
612960,note_off,,,,,96,0,1,,,,,1,,78,64
612960,note_on,,,,,0,0,1,,,,,1,,69,60
613056,note_off,,,,,192,0,2,,,,,2,,33,64
613056,note_off,,,,,96,0,1,,,,,1,,69,64
613056,note_on,,,,,0,0,1,,,,,1,,73,60
613056,note_on,,,,,0,0,2,,,,,2,,42,50
613152,note_on,,,,,0,0,1,,,,,1,,78,60
613152,note_off,,,,,96,0,1,,,,,1,,73,64
613248,note_on,,,,,0,0,2,,,,,2,,33,50
613248,note_off,,,,,192,0,2,,,,,2,,42,64
613248,note_on,,,,,0,0,1,,,,,1,,81,60
613248,note_off,,,,,96,0,1,,,,,1,,78,64
613344,note_off,,,,,96,0,1,,,,,1,,81,64
613344,note_on,,,,,0,0,1,,,,,1,,73,60
613440,note_on,,,,,0,0,2,,,,,2,,42,50
613440,note_off,,,,,192,0,2,,,,,2,,33,64
613440,note_on,,,,,96,0,1,,,,,1,,78,60
613536,note_on,,,,,96,0,1,,,,,1,,81,60
613632,note_on,,,,,0,0,2,,,,,2,,45,90
613632,note_off,,,,,192,0,2,,,,,2,,42,64
613632,note_on,,,,,0,0,2,,,,,2,,33,95
613632,note_on,,,,,0,0,1,,,,,1,,78,95
613632,note_on,,,,,0,0,1,,,,,1,,81,95
613632,note_on,,,,,0,0,1,,,,,1,,85,95
613632,note_off,,,,,0,0,1,,,,,1,,81,64
613632,note_off,,,,,0,0,1,,,,,1,,78,64
613632,note_off,,,,,96,0,1,,,,,1,,73,64
613632,note_on,,,,,0,0,1,,,,,1,,73,95
613824,note_on,,,,,192,0,2,,,,,2,,42,50
613824,note_on,,,,,0,0,1,,,,,1,,73,60
613824,note_off,,,,,0,0,1,,,,,1,,78,64
613824,note_on,,,,,0,0,1,,,,,1,,78,60
613824,note_on,,,,,0,0,1,,,,,1,,81,60
613824,note_on,,,,,0,0,1,,,,,1,,85,60
613824,note_off,,,,,0,0,1,,,,,1,,73,64
613824,note_off,,,,,0,0,1,,,,,1,,81,64
613824,note_off,,,,,192,0,1,,,,,1,,85,64
614016,note_off,,,,,0,0,1,,,,,1,,73,64
614016,note_off,,,,,0,0,1,,,,,1,,78,64
614016,note_off,,,,,0,0,1,,,,,1,,81,64
614016,note_off,,,,,192,0,1,,,,,1,,85,64
614016,note_off,,,,,192,0,2,,,,,2,,45,64
614016,note_off,,,,,0,0,2,,,,,2,,33,64
614016,note_off,,,,,0,0,2,,,,,2,,42,64
614016,note_on,,,,,0,0,2,,,,,2,,32,50
614112,note_on,,,,,96,0,1,,,,,1,,49,60
614208,note_off,,,,,192,0,2,,,,,2,,32,64
614208,note_on,,,,,0,0,1,,,,,1,,52,60
614208,note_off,,,,,96,0,1,,,,,1,,49,64
614208,note_on,,,,,0,0,2,,,,,2,,40,50
614304,note_on,,,,,0,0,1,,,,,1,,56,60
614304,note_off,,,,,96,0,1,,,,,1,,52,64
614400,note_on,,,,,0,0,1,,,,,1,,61,60
614400,note_off,,,,,96,0,1,,,,,1,,56,64
614400,note_on,,,,,0,0,2,,,,,2,,32,50
614400,note_off,,,,,192,0,2,,,,,2,,40,64
614496,note_on,,,,,0,0,1,,,,,1,,52,60
614496,note_off,,,,,96,0,1,,,,,1,,61,64
614592,note_off,,,,,96,0,1,,,,,1,,52,64
614592,note_off,,,,,192,0,2,,,,,2,,32,64
614592,note_on,,,,,0,0,2,,,,,2,,40,50
614592,note_on,,,,,0,0,1,,,,,1,,56,60
614688,note_off,,,,,96,0,1,,,,,1,,56,64
614688,note_on,,,,,0,0,1,,,,,1,,61,60
614784,note_off,,,,,192,0,2,,,,,2,,40,64
614784,note_on,,,,,0,0,2,,,,,2,,32,50
614784,note_off,,,,,96,0,1,,,,,1,,61,64
614784,note_on,,,,,0,0,1,,,,,1,,64,60
614880,note_on,,,,,0,0,1,,,,,1,,56,60
614880,note_off,,,,,96,0,1,,,,,1,,64,64
614976,note_off,,,,,96,0,1,,,,,1,,56,64
614976,note_off,,,,,192,0,2,,,,,2,,32,64
614976,note_on,,,,,0,0,2,,,,,2,,40,50
614976,note_on,,,,,0,0,1,,,,,1,,61,60
615072,note_off,,,,,96,0,1,,,,,1,,61,64
615072,note_on,,,,,0,0,1,,,,,1,,64,60
615168,note_off,,,,,192,0,2,,,,,2,,40,64
615168,note_on,,,,,0,0,2,,,,,2,,32,50
615168,note_on,,,,,0,0,1,,,,,1,,68,60
615168,note_off,,,,,96,0,1,,,,,1,,64,64
615264,note_on,,,,,0,0,1,,,,,1,,61,60
615264,note_off,,,,,96,0,1,,,,,1,,68,64
615360,note_off,,,,,96,0,1,,,,,1,,61,64
615360,note_off,,,,,192,0,2,,,,,2,,32,64
615360,note_on,,,,,0,0,2,,,,,2,,40,50
615360,note_on,,,,,0,0,1,,,,,1,,64,60
615456,note_on,,,,,0,0,1,,,,,1,,68,60
615456,note_off,,,,,96,0,1,,,,,1,,64,64
615552,note_on,,,,,0,0,2,,,,,2,,32,50
615552,note_off,,,,,192,0,2,,,,,2,,40,64
615552,note_on,,,,,0,0,1,,,,,1,,73,60
615552,note_off,,,,,96,0,1,,,,,1,,68,64
615648,note_on,,,,,0,0,1,,,,,1,,64,60
615648,note_off,,,,,96,0,1,,,,,1,,73,64
615744,note_on,,,,,0,0,1,,,,,1,,68,60
615744,note_on,,,,,0,0,2,,,,,2,,40,50
615744,note_off,,,,,192,0,2,,,,,2,,32,64
615744,note_off,,,,,96,0,1,,,,,1,,64,64
615840,note_off,,,,,96,0,1,,,,,1,,68,64
615840,note_on,,,,,0,0,1,,,,,1,,73,60
615936,note_off,,,,,192,0,2,,,,,2,,40,64
615936,note_on,,,,,0,0,2,,,,,2,,32,50
615936,note_on,,,,,0,0,1,,,,,1,,76,60
615936,note_off,,,,,96,0,1,,,,,1,,73,64
616032,note_on,,,,,0,0,1,,,,,1,,68,60
616032,note_off,,,,,96,0,1,,,,,1,,76,64
616128,note_off,,,,,192,0,2,,,,,2,,32,64
616128,note_on,,,,,0,0,1,,,,,1,,73,60
616128,note_off,,,,,96,0,1,,,,,1,,68,64
616128,note_on,,,,,0,0,2,,,,,2,,40,50
616224,note_on,,,,,0,0,1,,,,,1,,76,60
616224,note_off,,,,,96,0,1,,,,,1,,73,64
616320,note_on,,,,,0,0,1,,,,,1,,80,60
616320,note_on,,,,,0,0,2,,,,,2,,32,50
616320,note_off,,,,,192,0,2,,,,,2,,40,64
616320,set_tempo,,,,,40704,1,0,,357142,,,,,,
616320,note_off,,,,,96,0,1,,,,,1,,76,64
616416,note_on,,,,,0,0,1,,,,,1,,73,60
616416,note_off,,,,,96,0,1,,,,,1,,80,64
616512,note_on,,,,,0,0,2,,,,,2,,40,50
616512,note_on,,,,,96,0,1,,,,,1,,76,60
616512,note_off,,,,,192,0,2,,,,,2,,32,64
616608,note_on,,,,,96,0,1,,,,,1,,80,60
616704,note_on,,,,,0,0,1,,,,,1,,73,95
616704,note_on,,,,,0,0,1,,,,,1,,76,95
616704,note_on,,,,,0,0,1,,,,,1,,80,95
616704,note_on,,,,,0,0,1,,,,,1,,85,95
616704,note_off,,,,,0,0,1,,,,,1,,80,64
616704,note_off,,,,,0,0,1,,,,,1,,76,64
616704,note_off,,,,,96,0,1,,,,,1,,73,64
616704,note_on,,,,,0,0,2,,,,,2,,32,95
616704,note_off,,,,,192,0,2,,,,,2,,40,64
616704,note_on,,,,,0,0,2,,,,,2,,44,95
616896,note_off,,,,,192,0,1,,,,,1,,85,64
616896,note_off,,,,,0,0,1,,,,,1,,80,64
616896,note_off,,,,,0,0,1,,,,,1,,76,64
616896,note_off,,,,,0,0,1,,,,,1,,73,64
616896,note_on,,,,,0,0,1,,,,,1,,85,60
616896,note_on,,,,,0,0,1,,,,,1,,80,60
616896,note_on,,,,,192,0,2,,,,,2,,40,50
616896,note_on,,,,,0,0,1,,,,,1,,76,60
616896,note_on,,,,,0,0,1,,,,,1,,73,60
617088,note_off,,,,,0,0,1,,,,,1,,76,64
617088,note_on,,,,,0,0,2,,,,,2,,31,95
617088,note_off,,,,,0,0,2,,,,,2,,40,64
617088,note_off,,,,,192,0,1,,,,,1,,85,64
617088,note_off,,,,,0,0,1,,,,,1,,80,64
617088,note_off,,,,,0,0,1,,,,,1,,73,64
617088,set_tempo,,,,,768,1,0,,359281,,,,,,
617088,note_off,,,,,192,0,2,,,,,2,,44,64
617088,note_off,,,,,0,0,2,,,,,2,,32,64
617280,note_on,,,,,192,0,1,,,,,1,,49,60
617328,note_on,,,,,48,0,1,,,,,1,,52,62
617376,note_on,,,,,48,0,1,,,,,1,,55,64
617424,note_on,,,,,48,0,1,,,,,1,,58,66
617472,note_on,,,,,48,0,1,,,,,1,,61,68
617664,note_off,,,,,576,0,2,,,,,2,,31,64
617664,note_on,,,,,0,0,2,,,,,2,,31,95
617712,note_on,,,,,48,0,2,,,,,2,,34,95
617760,note_on,,,,,48,0,2,,,,,2,,37,95
617808,note_on,,,,,48,0,2,,,,,2,,40,95
617856,note_on,,,,,48,0,2,,,,,2,,43,95
618048,note_off,,,,,576,0,1,,,,,1,,49,64
618048,note_off,,,,,0,0,1,,,,,1,,52,64
618048,note_off,,,,,0,0,1,,,,,1,,55,64
618048,note_off,,,,,0,0,1,,,,,1,,58,64
618048,note_on,,,,,0,0,1,,,,,1,,61,60
618048,note_off,,,,,0,0,1,,,,,1,,61,64
618096,note_on,,,,,48,0,1,,,,,1,,64,62
618144,note_on,,,,,48,0,1,,,,,1,,67,64
618192,note_on,,,,,48,0,1,,,,,1,,70,66
618240,note_on,,,,,48,0,1,,,,,1,,73,68
618432,note_on,,,,,0,0,2,,,,,2,,43,95
618432,note_off,,,,,0,0,2,,,,,2,,37,64
618432,note_off,,,,,576,0,2,,,,,2,,31,64
618432,note_off,,,,,0,0,2,,,,,2,,34,64
618432,note_off,,,,,0,0,2,,,,,2,,43,64
618432,note_off,,,,,0,0,2,,,,,2,,40,64
618480,note_on,,,,,48,0,2,,,,,2,,46,95
618528,note_on,,,,,48,0,2,,,,,2,,49,95
618576,note_on,,,,,48,0,2,,,,,2,,52,95
618624,note_on,,,,,48,0,2,,,,,2,,55,95
618816,note_off,,,,,0,0,1,,,,,1,,70,64
618816,note_off,,,,,0,0,1,,,,,1,,67,64
618816,note_off,,,,,576,0,1,,,,,1,,61,64
618816,note_off,,,,,0,0,1,,,,,1,,73,64
618816,note_off,,,,,0,0,1,,,,,1,,64,64
618816,note_on,,,,,0,0,1,,,,,1,,73,60
618864,note_on,,,,,48,0,1,,,,,1,,76,61
618912,note_on,,,,,48,0,1,,,,,1,,79,62
618960,note_on,,,,,48,0,1,,,,,1,,82,63
619008,note_off,,,,,0,0,2,,,,,2,,55,64
619008,note_on,,,,,48,0,1,,,,,1,,85,65
619008,note_on,,,,,0,0,2,,,,,2,,64,95
619008,note_on,,,,,0,0,2,,,,,2,,55,95
619008,set_tempo,,,,,1920,1,0,,419580,,,,,,
619008,note_on,,,,,0,0,2,,,,,2,,61,95
619008,note_off,,,,,384,0,2,,,,,2,,43,64
619008,note_off,,,,,0,0,2,,,,,2,,46,64
619008,note_off,,,,,0,0,2,,,,,2,,49,64
619008,note_off,,,,,0,0,2,,,,,2,,52,64
619008,note_on,,,,,0,0,2,,,,,2,,58,95
620160,note_off,,,,,0,0,1,,,,,1,,85,64
620160,set_tempo,,,,,1152,1,0,,461538,,,,,,
620160,note_off,,,,,0,0,1,,,,,1,,79,64
620160,note_off,,,,,1152,0,1,,,,,1,,73,64
620160,note_off,,,,,0,0,1,,,,,1,,82,64
620160,note_off,,,,,0,0,1,,,,,1,,76,64
620160,note_on,,,,,0,0,2,,,,,2,,30,95
620160,note_off,,,,,0,0,2,,,,,2,,55,64
620160,note_off,,,,,0,0,2,,,,,2,,58,64
620160,note_off,,,,,0,0,2,,,,,2,,61,64
620160,note_off,,,,,1152,0,2,,,,,2,,64,64
620352,note_on,,,,,192,0,1,,,,,1,,45,60
620408,note_on,,,,,56,0,1,,,,,1,,48,62
620448,note_on,,,,,40,0,1,,,,,1,,51,64
620504,note_on,,,,,56,0,1,,,,,1,,54,66
620544,note_on,,,,,40,0,1,,,,,1,,57,68
620736,note_on,,,,,0,0,2,,,,,2,,33,95
620736,note_off,,,,,576,0,2,,,,,2,,30,64
620792,note_on,,,,,56,0,2,,,,,2,,36,95
620832,note_on,,,,,40,0,2,,,,,2,,39,95
620888,note_on,,,,,56,0,2,,,,,2,,42,95
621120,note_off,,,,,0,0,1,,,,,1,,51,64
621120,note_off,,,,,0,0,1,,,,,1,,57,64
621120,note_on,,,,,0,0,1,,,,,1,,57,60
621120,note_off,,,,,576,0,1,,,,,1,,45,64
621128,note_off,,,,,8,0,1,,,,,1,,48,64
621128,note_off,,,,,0,0,1,,,,,1,,54,64
621168,note_on,,,,,40,0,1,,,,,1,,60,62
621216,note_on,,,,,48,0,1,,,,,1,,63,64
621264,note_on,,,,,48,0,1,,,,,1,,66,66
621312,note_on,,,,,48,0,1,,,,,1,,69,68
621504,note_off,,,,,0,0,2,,,,,2,,39,64
621504,note_off,,,,,616,0,2,,,,,2,,33,64
621504,note_on,,,,,0,0,2,,,,,2,,42,95
621512,note_off,,,,,8,0,2,,,,,2,,36,64
621512,note_off,,,,,0,0,2,,,,,2,,42,64
621560,note_on,,,,,48,0,2,,,,,2,,45,95
621600,note_on,,,,,40,0,2,,,,,2,,48,95
621656,note_on,,,,,56,0,2,,,,,2,,51,95
621696,note_on,,,,,40,0,2,,,,,2,,54,95
621788,note_off,,,,,476,0,1,,,,,1,,60,64
621792,note_off,,,,,0,0,1,,,,,1,,69,64
621792,note_on,,,,,0,0,1,,,,,1,,69,60
621792,set_tempo,,,,,1632,1,0,,480000,,,,,,
621792,note_off,,,,,0,0,1,,,,,1,,66,64
621792,note_off,,,,,4,0,1,,,,,1,,57,64
621796,note_off,,,,,4,0,1,,,,,1,,63,64
621888,set_tempo,,,,,96,1,0,,517241,,,,,,
621888,note_on,,,,,92,0,1,,,,,1,,72,62
621984,note_on,,,,,96,0,1,,,,,1,,75,64
621984,set_tempo,,,,,96,1,0,,555555,,,,,,
622080,note_on,,,,,0,0,2,,,,,2,,57,95
622080,note_on,,,,,96,0,1,,,,,1,,81,67
622080,note_off,,,,,384,0,2,,,,,2,,42,64
622080,note_off,,,,,0,0,2,,,,,2,,48,64
622080,note_off,,,,,0,0,2,,,,,2,,54,64
622080,set_tempo,,,,,96,1,0,,1200000,,,,,,
622080,note_on,,,,,0,0,2,,,,,2,,60,95
622080,note_on,,,,,0,0,2,,,,,2,,54,95
622080,note_on,,,,,0,0,2,,,,,2,,63,95
622088,note_off,,,,,8,0,2,,,,,2,,45,64
622088,note_off,,,,,0,0,2,,,,,2,,51,64
623232,note_off,,,,,0,0,1,,,,,1,,72,64
623232,note_off,,,,,0,0,2,,,,,2,,54,64
623232,note_off,,,,,0,0,1,,,,,1,,75,64
623232,note_off,,,,,0,0,1,,,,,1,,81,64
623232,note_off,,,,,0,0,2,,,,,2,,60,64
623232,note_off,,,,,1152,0,1,,,,,1,,69,64
623232,set_tempo,,,,,1152,1,0,,338983,,,,,,
623232,note_on,,,,,0,0,2,,,,,2,,49,60
623232,note_off,,,,,1144,0,2,,,,,2,,57,64
623232,note_off,,,,,0,0,2,,,,,2,,63,64
623328,note_on,,,,,96,0,1,,,,,1,,68,40
623424,note_off,,,,,96,0,1,,,,,1,,68,64
623424,note_on,,,,,0,0,1,,,,,1,,64,40
623520,note_on,,,,,0,0,1,,,,,1,,68,40
623520,note_off,,,,,96,0,1,,,,,1,,64,64
623616,note_off,,,,,96,0,1,,,,,1,,68,64
623616,note_on,,,,,0,0,1,,,,,1,,61,40
623616,note_on,,,,,0,0,2,,,,,2,,56,85
623616,note_off,,,,,384,0,2,,,,,2,,49,64
623712,note_on,,,,,0,0,1,,,,,1,,68,40
623712,note_off,,,,,96,0,1,,,,,1,,61,64
623808,note_off,,,,,96,0,1,,,,,1,,68,64
623808,note_on,,,,,0,0,1,,,,,1,,64,40
623904,note_on,,,,,0,0,1,,,,,1,,68,40
623904,note_off,,,,,96,0,1,,,,,1,,64,64
624000,note_off,,,,,96,0,1,,,,,1,,68,64
624000,note_on,,,,,0,0,1,,,,,1,,61,40
624096,note_on,,,,,0,0,1,,,,,1,,68,40
624096,note_off,,,,,96,0,1,,,,,1,,61,64
624192,note_on,,,,,0,0,1,,,,,1,,64,40
624192,note_off,,,,,96,0,1,,,,,1,,68,64
624288,note_on,,,,,0,0,1,,,,,1,,68,40
624288,note_off,,,,,96,0,1,,,,,1,,64,64
624384,note_off,,,,,768,0,2,,,,,2,,56,64
624384,note_on,,,,,0,0,2,,,,,2,,52,60
624384,note_on,,,,,0,0,1,,,,,1,,61,40
624384,note_off,,,,,96,0,1,,,,,1,,68,64
624480,note_on,,,,,0,0,1,,,,,1,,68,40
624480,note_off,,,,,96,0,1,,,,,1,,61,64
624576,note_off,,,,,96,0,1,,,,,1,,68,64
624576,note_on,,,,,0,0,1,,,,,1,,64,40
624672,note_off,,,,,96,0,1,,,,,1,,64,64
624672,note_on,,,,,0,0,1,,,,,1,,68,40
624672,note_off,,,,,288,0,2,,,,,2,,52,64
624672,note_on,,,,,0,0,2,,,,,2,,49,60
624768,note_off,,,,,96,0,1,,,,,1,,68,64
624768,note_on,,,,,0,0,2,,,,,2,,49,85
624768,note_on,,,,,0,0,1,,,,,1,,63,40
624768,note_off,,,,,96,0,2,,,,,2,,49,64
624864,note_off,,,,,96,0,1,,,,,1,,63,64
624864,note_on,,,,,0,0,1,,,,,1,,68,40
624960,note_off,,,,,96,0,1,,,,,1,,68,64
624960,note_on,,,,,0,0,1,,,,,1,,66,40
625056,note_off,,,,,96,0,1,,,,,1,,66,64
625056,note_on,,,,,0,0,1,,,,,1,,68,40
625152,note_off,,,,,384,0,2,,,,,2,,49,64
625152,note_on,,,,,0,0,1,,,,,1,,63,40
625152,note_off,,,,,96,0,1,,,,,1,,68,64
625152,note_on,,,,,0,0,2,,,,,2,,48,75
625248,note_off,,,,,96,0,1,,,,,1,,63,64
625248,note_on,,,,,0,0,1,,,,,1,,68,40
625344,note_off,,,,,96,0,1,,,,,1,,68,64
625344,note_on,,,,,0,0,1,,,,,1,,66,40
625440,note_off,,,,,96,0,1,,,,,1,,66,64
625440,note_on,,,,,0,0,1,,,,,1,,68,40
625536,note_off,,,,,96,0,1,,,,,1,,68,64
625536,note_on,,,,,0,0,1,,,,,1,,63,40
625632,note_off,,,,,96,0,1,,,,,1,,63,64
625632,note_on,,,,,0,0,1,,,,,1,,68,40
625728,note_on,,,,,0,0,2,,,,,2,,48,60
625728,note_off,,,,,96,0,1,,,,,1,,68,64
625728,note_on,,,,,0,0,1,,,,,1,,66,40
625728,note_off,,,,,576,0,2,,,,,2,,48,64
625824,note_on,,,,,0,0,1,,,,,1,,68,40
625824,note_off,,,,,96,0,1,,,,,1,,66,64
625920,note_off,,,,,96,0,1,,,,,1,,68,64
625920,note_on,,,,,192,0,2,,,,,2,,56,85
625920,note_on,,,,,0,0,1,,,,,1,,63,40
626016,note_on,,,,,0,0,1,,,,,1,,68,40
626016,note_off,,,,,96,0,1,,,,,1,,63,64
626112,note_off,,,,,96,0,1,,,,,1,,68,64
626112,note_on,,,,,0,0,1,,,,,1,,66,40
626208,note_on,,,,,0,0,2,,,,,2,,48,75
626208,note_off,,,,,0,0,2,,,,,2,,56,64
626208,note_off,,,,,288,0,2,,,,,2,,48,64
626208,note_on,,,,,0,0,1,,,,,1,,68,40
626208,note_off,,,,,96,0,1,,,,,1,,66,64
626304,note_on,,,,,0,0,1,,,,,1,,61,40
626304,note_off,,,,,96,0,1,,,,,1,,68,64
626304,note_off,,,,,96,0,2,,,,,2,,48,64
626304,note_on,,,,,0,0,2,,,,,2,,51,85
626400,note_off,,,,,96,0,1,,,,,1,,61,64
626400,note_on,,,,,0,0,1,,,,,1,,68,40
626496,note_on,,,,,0,0,1,,,,,1,,64,40
626496,note_off,,,,,96,0,1,,,,,1,,68,64
626592,note_on,,,,,0,0,1,,,,,1,,68,40
626592,note_off,,,,,96,0,1,,,,,1,,64,64
626688,note_on,,,,,0,0,2,,,,,2,,49,73
626688,note_on,,,,,0,0,1,,,,,1,,61,40
626688,note_off,,,,,96,0,1,,,,,1,,68,64
626688,note_off,,,,,384,0,2,,,,,2,,51,64
626784,note_on,,,,,0,0,1,,,,,1,,68,40
626784,note_off,,,,,96,0,1,,,,,1,,61,64
626880,note_off,,,,,96,0,1,,,,,1,,68,64
626880,note_on,,,,,0,0,1,,,,,1,,64,40
626976,note_off,,,,,96,0,1,,,,,1,,64,64
626976,note_on,,,,,0,0,1,,,,,1,,68,40
627072,note_off,,,,,96,0,1,,,,,1,,68,64
627072,note_on,,,,,0,0,1,,,,,1,,61,40
627168,note_off,,,,,96,0,1,,,,,1,,61,64
627168,note_on,,,,,0,0,1,,,,,1,,68,40
627264,note_off,,,,,96,0,1,,,,,1,,68,64
627264,note_on,,,,,0,0,2,,,,,2,,49,60
627264,note_off,,,,,576,0,2,,,,,2,,49,64
627264,note_on,,,,,0,0,1,,,,,1,,64,40
627360,note_off,,,,,96,0,1,,,,,1,,64,64
627360,note_on,,,,,0,0,1,,,,,1,,68,40
627456,note_on,,,,,192,0,2,,,,,2,,56,85
627456,note_off,,,,,96,0,1,,,,,1,,68,64
627456,note_on,,,,,0,0,1,,,,,1,,61,40
627552,note_on,,,,,0,0,1,,,,,1,,68,40
627552,note_off,,,,,96,0,1,,,,,1,,61,64
627648,note_off,,,,,96,0,1,,,,,1,,68,64
627648,note_on,,,,,0,0,1,,,,,1,,64,40
627744,note_on,,,,,0,0,2,,,,,2,,49,75
627744,note_off,,,,,0,0,2,,,,,2,,56,64
627744,note_off,,,,,288,0,2,,,,,2,,49,64
627744,note_off,,,,,96,0,1,,,,,1,,64,64
627744,note_on,,,,,0,0,1,,,,,1,,68,40
627840,note_on,,,,,0,0,2,,,,,2,,52,85
627840,note_off,,,,,96,0,2,,,,,2,,49,64
627840,note_off,,,,,96,0,1,,,,,1,,68,64
627840,note_on,,,,,0,0,1,,,,,1,,60,40
627936,note_off,,,,,96,0,1,,,,,1,,60,64
627936,note_on,,,,,0,0,1,,,,,1,,68,40
628032,note_off,,,,,96,0,1,,,,,1,,68,64
628032,note_on,,,,,0,0,1,,,,,1,,66,40
628128,note_off,,,,,96,0,1,,,,,1,,66,64
628128,note_on,,,,,0,0,1,,,,,1,,68,40
628224,note_on,,,,,0,0,1,,,,,1,,60,40
628224,note_on,,,,,0,0,2,,,,,2,,51,75
628224,note_off,,,,,96,0,1,,,,,1,,68,64
628224,note_off,,,,,384,0,2,,,,,2,,52,64
628320,note_on,,,,,0,0,1,,,,,1,,68,40
628320,note_off,,,,,96,0,1,,,,,1,,60,64
628416,note_on,,,,,0,0,1,,,,,1,,66,40
628416,note_off,,,,,96,0,1,,,,,1,,68,64
628512,note_on,,,,,0,0,1,,,,,1,,68,40
628512,note_off,,,,,96,0,1,,,,,1,,66,64
628608,note_on,,,,,0,0,1,,,,,1,,60,40
628608,note_off,,,,,96,0,1,,,,,1,,68,64
628704,note_on,,,,,0,0,1,,,,,1,,68,40
628704,note_off,,,,,96,0,1,,,,,1,,60,64
628800,note_off,,,,,96,0,1,,,,,1,,68,64
628800,note_on,,,,,0,0,1,,,,,1,,66,40
628800,note_off,,,,,576,0,2,,,,,2,,51,64
628800,note_on,,,,,0,0,2,,,,,2,,51,50
628896,note_off,,,,,96,0,1,,,,,1,,66,64
628896,note_on,,,,,0,0,1,,,,,1,,68,40
628992,note_on,,,,,0,0,1,,,,,1,,60,40
628992,note_off,,,,,96,0,1,,,,,1,,68,64
628992,note_on,,,,,192,0,2,,,,,2,,56,85
629088,note_on,,,,,0,0,1,,,,,1,,68,40
629088,note_off,,,,,96,0,1,,,,,1,,60,64
629184,note_on,,,,,0,0,1,,,,,1,,66,40
629184,note_off,,,,,96,0,1,,,,,1,,68,64
629280,note_off,,,,,96,0,1,,,,,1,,66,64
629280,note_on,,,,,0,0,1,,,,,1,,68,40
629280,note_off,,,,,0,0,2,,,,,2,,56,64
629280,note_off,,,,,288,0,2,,,,,2,,51,64
629280,note_on,,,,,0,0,2,,,,,2,,51,75
629376,note_off,,,,,96,0,2,,,,,2,,51,64
629376,note_on,,,,,0,0,2,,,,,2,,52,50
629376,note_on,,,,,0,0,1,,,,,1,,61,40
629376,note_on,,,,,0,0,1,,,,,1,,64,40
629376,note_on,,,,,0,0,1,,,,,1,,68,40
629376,note_off,,,,,96,0,1,,,,,1,,68,64
629472,note_off,,,,,96,0,2,,,,,2,,52,64
629472,note_on,,,,,0,0,2,,,,,2,,56,50
629568,note_off,,,,,96,0,2,,,,,2,,56,64
629568,note_on,,,,,0,0,2,,,,,2,,52,50
629664,note_off,,,,,96,0,2,,,,,2,,52,64
629664,note_on,,,,,0,0,2,,,,,2,,56,50
629760,note_on,,,,,0,0,1,,,,,1,,80,85
629760,note_off,,,,,384,0,1,,,,,1,,68,64
629760,note_on,,,,,0,0,1,,,,,1,,68,85
629760,note_off,,,,,0,0,1,,,,,1,,64,64
629760,note_off,,,,,96,0,2,,,,,2,,56,64
629760,note_on,,,,,0,0,2,,,,,2,,52,50
629760,note_off,,,,,0,0,1,,,,,1,,61,64
629856,note_on,,,,,0,0,2,,,,,2,,56,50
629856,note_off,,,,,96,0,2,,,,,2,,52,64
629952,note_off,,,,,96,0,2,,,,,2,,56,64
629952,note_on,,,,,0,0,2,,,,,2,,52,50
630048,note_off,,,,,96,0,2,,,,,2,,52,64
630048,note_on,,,,,0,0,2,,,,,2,,56,50
630144,note_on,,,,,0,0,2,,,,,2,,52,50
630144,note_off,,,,,96,0,2,,,,,2,,56,64
630240,note_off,,,,,96,0,2,,,,,2,,52,64
630240,note_on,,,,,0,0,2,,,,,2,,56,50
630336,note_off,,,,,96,0,2,,,,,2,,56,64
630336,note_on,,,,,0,0,2,,,,,2,,52,50
630432,note_on,,,,,0,0,2,,,,,2,,56,50
630432,note_off,,,,,96,0,2,,,,,2,,52,64
630528,note_on,,,,,0,0,2,,,,,2,,52,50
630528,note_off,,,,,96,0,2,,,,,2,,56,64
630528,note_on,,,,,0,0,1,,,,,1,,76,69
630528,note_off,,,,,0,0,1,,,,,1,,68,64
630528,note_off,,,,,768,0,1,,,,,1,,80,64
630528,note_on,,,,,0,0,1,,,,,1,,64,69
630624,note_off,,,,,96,0,2,,,,,2,,52,64
630624,note_on,,,,,0,0,2,,,,,2,,56,50
630720,note_on,,,,,0,0,2,,,,,2,,52,50
630720,note_off,,,,,96,0,2,,,,,2,,56,64
630816,note_on,,,,,0,0,2,,,,,2,,56,50
630816,note_off,,,,,288,0,1,,,,,1,,64,64
630816,note_off,,,,,96,0,2,,,,,2,,52,64
630816,note_off,,,,,0,0,1,,,,,1,,76,64
630816,note_on,,,,,0,0,1,,,,,1,,61,63
630816,note_on,,,,,0,0,1,,,,,1,,73,63
630912,note_on,,,,,0,0,1,,,,,1,,73,60
630912,note_on,,,,,0,0,1,,,,,1,,61,60
