tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
52799,note_on,59,0,1,,,,,,,,,,,0,,81,0
52800,note_on,1,0,2,,,,,,,,,,,1,,62,66
52800,note_on,1,0,1,,,,,,,,,,,0,,79,78
52859,note_on,59,0,2,,,,,,,,,,,1,,62,0
52860,note_on,1,0,2,,,,,,,,,,,1,,65,66
52919,note_on,119,0,1,,,,,,,,,,,0,,79,0
52919,note_on,59,0,2,,,,,,,,,,,1,,65,0
52920,note_on,1,0,2,,,,,,,,,,,1,,62,65
52920,note_on,1,0,1,,,,,,,,,,,0,,77,77
52979,note_on,59,0,2,,,,,,,,,,,1,,62,0
52980,note_on,1,0,2,,,,,,,,,,,1,,65,64
53039,note_on,59,0,2,,,,,,,,,,,1,,65,0
53040,note_on,1,0,2,,,,,,,,,,,1,,53,64
53040,note_on,0,0,1,,,,,,,,,,,0,,81,76
53040,note_on,120,0,1,,,,,,,,,,,0,,77,0
53099,note_on,59,0,1,,,,,,,,,,,0,,81,0
53099,note_on,59,0,2,,,,,,,,,,,1,,53,0
53100,note_on,1,0,2,,,,,,,,,,,1,,62,63
53100,note_on,1,0,1,,,,,,,,,,,0,,77,75
53159,note_on,59,0,2,,,,,,,,,,,1,,62,0
53159,note_on,59,0,1,,,,,,,,,,,0,,77,0
53160,note_on,1,0,1,,,,,,,,,,,0,,74,74
53160,note_on,1,0,2,,,,,,,,,,,1,,57,63
53219,note_on,59,0,2,,,,,,,,,,,1,,57,0
53219,note_on,59,0,1,,,,,,,,,,,0,,74,0
53220,note_on,1,0,2,,,,,,,,,,,1,,62,63
53220,note_on,1,0,1,,,,,,,,,,,0,,86,74
53279,note_on,59,0,2,,,,,,,,,,,1,,62,0
53279,note_on,59,0,1,,,,,,,,,,,0,,86,0
53280,note_on,1,0,2,,,,,,,,,,,1,,55,63
53280,note_on,1,0,1,,,,,,,,,,,0,,82,114
53339,note_on,59,0,2,,,,,,,,,,,1,,55,0
53340,note_on,1,0,2,,,,,,,,,,,1,,62,63
53399,note_on,59,0,2,,,,,,,,,,,1,,62,0
53400,note_on,1,0,2,,,,,,,,,,,1,,58,63
53459,note_on,59,0,2,,,,,,,,,,,1,,58,0
53460,note_on,1,0,2,,,,,,,,,,,1,,62,64
53519,note_on,59,0,2,,,,,,,,,,,1,,62,0
53520,note_on,1,0,2,,,,,,,,,,,1,,53,64
53520,note_on,240,0,1,,,,,,,,,,,0,,81,73
53523,note_on,3,0,1,,,,,,,,,,,0,,82,0
53579,note_on,59,0,2,,,,,,,,,,,1,,53,0
53579,note_on,56,0,1,,,,,,,,,,,0,,81,0
53580,note_on,1,0,2,,,,,,,,,,,1,,62,64
53580,note_on,1,0,1,,,,,,,,,,,0,,77,73
53639,note_on,59,0,1,,,,,,,,,,,0,,77,0
53639,note_on,59,0,2,,,,,,,,,,,1,,62,0
53640,note_on,1,0,1,,,,,,,,,,,0,,74,73
53640,note_on,1,0,2,,,,,,,,,,,1,,57,65
53699,note_on,59,0,1,,,,,,,,,,,0,,74,0
53699,note_on,59,0,2,,,,,,,,,,,1,,57,0
53700,note_on,1,0,2,,,,,,,,,,,1,,62,65
53700,note_on,1,0,1,,,,,,,,,,,0,,86,73
53759,note_on,59,0,1,,,,,,,,,,,0,,86,0
53759,note_on,59,0,2,,,,,,,,,,,1,,62,0
53760,note_on,1,0,1,,,,,,,,,,,0,,82,123
53760,note_on,1,0,2,,,,,,,,,,,1,,55,66
53819,note_on,59,0,2,,,,,,,,,,,1,,55,0
53820,note_on,1,0,2,,,,,,,,,,,1,,62,67
53879,note_on,59,0,2,,,,,,,,,,,1,,62,0
53880,note_on,1,0,2,,,,,,,,,,,1,,58,67
53939,note_on,59,0,2,,,,,,,,,,,1,,58,0
53940,note_on,1,0,2,,,,,,,,,,,1,,62,67
53999,note_on,59,0,2,,,,,,,,,,,1,,62,0
54000,note_on,0,0,1,,,,,,,,,,,0,,81,73
54000,note_on,240,0,1,,,,,,,,,,,0,,82,0
54000,note_on,1,0,2,,,,,,,,,,,1,,53,67
54059,note_on,59,0,2,,,,,,,,,,,1,,53,0
54059,note_on,59,0,1,,,,,,,,,,,0,,81,0
54060,note_on,1,0,1,,,,,,,,,,,0,,77,73
54060,note_on,1,0,2,,,,,,,,,,,1,,62,67
54119,note_on,59,0,1,,,,,,,,,,,0,,77,0
54119,note_on,59,0,2,,,,,,,,,,,1,,62,0
54120,note_on,1,0,1,,,,,,,,,,,0,,74,73
54120,note_on,1,0,2,,,,,,,,,,,1,,57,67
54179,note_on,59,0,1,,,,,,,,,,,0,,74,0
54179,note_on,59,0,2,,,,,,,,,,,1,,57,0
54180,note_on,1,0,2,,,,,,,,,,,1,,62,67
54180,note_on,1,0,1,,,,,,,,,,,0,,86,73
54239,note_on,59,0,2,,,,,,,,,,,1,,62,0
54239,note_on,59,0,1,,,,,,,,,,,0,,86,0
54240,note_on,1,0,2,,,,,,,,,,,1,,55,67
54240,note_on,1,0,1,,,,,,,,,,,0,,84,73
54299,note_on,59,0,2,,,,,,,,,,,1,,55,0
54299,note_on,59,0,1,,,,,,,,,,,0,,84,0
54300,note_on,1,0,1,,,,,,,,,,,0,,82,73
54300,note_on,1,0,2,,,,,,,,,,,1,,62,67
54359,note_on,59,0,2,,,,,,,,,,,1,,62,0
54359,note_on,59,0,1,,,,,,,,,,,0,,82,0
54360,note_on,1,0,1,,,,,,,,,,,0,,82,73
54360,note_on,1,0,2,,,,,,,,,,,1,,53,67
54419,note_on,59,0,1,,,,,,,,,,,0,,82,0
54419,note_on,59,0,2,,,,,,,,,,,1,,53,0
54420,note_on,1,0,2,,,,,,,,,,,1,,62,67
54420,note_on,1,0,1,,,,,,,,,,,0,,81,73
54479,note_on,59,0,1,,,,,,,,,,,0,,81,0
54479,note_on,59,0,2,,,,,,,,,,,1,,62,0
54480,note_on,1,0,2,,,,,,,,,,,1,,52,67
54480,note_on,1,0,1,,,,,,,,,,,0,,81,73
54539,note_on,59,0,1,,,,,,,,,,,0,,81,0
54539,note_on,59,0,2,,,,,,,,,,,1,,52,0
54540,note_on,1,0,2,,,,,,,,,,,1,,61,67
54540,note_on,1,0,1,,,,,,,,,,,0,,79,73
54599,note_on,59,0,1,,,,,,,,,,,0,,79,0
54599,note_on,59,0,2,,,,,,,,,,,1,,61,0
54600,note_on,1,0,1,,,,,,,,,,,0,,79,73
54600,note_on,1,0,2,,,,,,,,,,,1,,50,67
54659,note_on,59,0,2,,,,,,,,,,,1,,50,0
54659,note_on,59,0,1,,,,,,,,,,,0,,79,0
54660,note_on,1,0,1,,,,,,,,,,,0,,77,73
54660,note_on,1,0,2,,,,,,,,,,,1,,62,67
54715,set_tempo,15520,1,0,,,,,,,472441,,,,,,,
54719,note_on,59,0,1,,,,,,,,,,,0,,77,0
54719,note_on,59,0,2,,,,,,,,,,,1,,62,0
54720,note_on,1,0,1,,,,,,,,,,,0,,77,73
54720,set_tempo,5,1,0,,,,,,,476190,,,,,,,
54720,note_on,0,0,2,,,,,,,,,,,1,,62,67
54720,note_on,1,0,2,,,,,,,,,,,1,,57,67
54725,set_tempo,5,1,0,,,,,,,789474,,,,,,,
54839,note_on,119,0,1,,,,,,,,,,,0,,77,0
54840,note_on,1,0,1,,,,,,,,,,,0,,76,73
54840,note_on,120,0,2,,,,,,,,,,,1,,61,67
54842,note_on,2,0,2,,,,,,,,,,,1,,62,0
54899,note_on,59,0,1,,,,,,,,,,,0,,76,0
54899,note_on,57,0,2,,,,,,,,,,,1,,61,0
54899,note_on,0,0,2,,,,,,,,,,,1,,57,0
54955,set_tempo,230,1,0,,,,,,,800000,,,,,,,
54960,note_on,61,0,1,,,,,,,,,,,0,,81,87
54960,note_on,61,0,2,,,,,,,,,,,1,,62,68
54960,set_tempo,5,1,0,,,,,,,472441,,,,,,,
55019,note_on,59,0,2,,,,,,,,,,,1,,62,0
55020,note_on,1,0,2,,,,,,,,,,,1,,65,68
55079,note_on,59,0,2,,,,,,,,,,,1,,65,0
55080,note_on,1,0,2,,,,,,,,,,,1,,62,68
55080,note_on,120,0,1,,,,,,,,,,,0,,82,86
55084,note_on,4,0,1,,,,,,,,,,,0,,81,0
55139,note_on,55,0,1,,,,,,,,,,,0,,82,0
55139,note_on,59,0,2,,,,,,,,,,,1,,62,0
55140,note_on,1,0,1,,,,,,,,,,,0,,81,85
55140,note_on,1,0,2,,,,,,,,,,,1,,65,68
55199,note_on,59,0,2,,,,,,,,,,,1,,65,0
55199,note_on,59,0,1,,,,,,,,,,,0,,81,0
55200,note_on,1,0,1,,,,,,,,,,,0,,81,84
55200,note_on,1,0,2,,,,,,,,,,,1,,64,68
55259,note_on,59,0,2,,,,,,,,,,,1,,64,0
55260,note_on,1,0,2,,,,,,,,,,,1,,67,68
55319,note_on,59,0,2,,,,,,,,,,,1,,67,0
55320,note_on,1,0,2,,,,,,,,,,,1,,64,67
55320,note_on,120,0,1,,,,,,,,,,,0,,73,83
55321,note_on,1,0,1,,,,,,,,,,,0,,81,0
55379,note_on,58,0,1,,,,,,,,,,,0,,73,0
55379,note_on,59,0,2,,,,,,,,,,,1,,64,0
55380,note_on,1,0,1,,,,,,,,,,,0,,74,82
55380,note_on,1,0,2,,,,,,,,,,,1,,67,67
55439,note_on,59,0,2,,,,,,,,,,,1,,67,0
55439,note_on,59,0,1,,,,,,,,,,,0,,74,0
55440,note_on,1,0,2,,,,,,,,,,,1,,61,67
55440,note_on,1,0,1,,,,,,,,,,,0,,76,81
55499,note_on,59,0,1,,,,,,,,,,,0,,76,0
55499,note_on,59,0,2,,,,,,,,,,,1,,61,0
55500,note_on,1,0,2,,,,,,,,,,,1,,64,67
55500,note_on,1,0,1,,,,,,,,,,,0,,73,81
55559,note_on,59,0,1,,,,,,,,,,,0,,73,0
55559,note_on,59,0,2,,,,,,,,,,,1,,64,0
55560,note_on,1,0,2,,,,,,,,,,,1,,61,66
55560,note_on,1,0,1,,,,,,,,,,,0,,69,80
55619,note_on,59,0,1,,,,,,,,,,,0,,69,0
55619,note_on,59,0,2,,,,,,,,,,,1,,61,0
55620,note_on,1,0,2,,,,,,,,,,,1,,64,66
55620,note_on,1,0,1,,,,,,,,,,,0,,81,79
55679,note_on,59,0,1,,,,,,,,,,,0,,81,0
55679,note_on,59,0,2,,,,,,,,,,,1,,64,0
55680,note_on,1,0,1,,,,,,,,,,,0,,79,78
55680,note_on,1,0,2,,,,,,,,,,,1,,62,66
55739,note_on,59,0,2,,,,,,,,,,,1,,62,0
55740,note_on,1,0,2,,,,,,,,,,,1,,65,66
55799,note_on,59,0,2,,,,,,,,,,,1,,65,0
55799,note_on,119,0,1,,,,,,,,,,,0,,79,0
55800,note_on,1,0,2,,,,,,,,,,,1,,62,65
55800,note_on,1,0,1,,,,,,,,,,,0,,77,77
55859,note_on,59,0,2,,,,,,,,,,,1,,62,0
55860,note_on,1,0,2,,,,,,,,,,,1,,65,64
55919,note_on,59,0,2,,,,,,,,,,,1,,65,0
55920,note_on,0,0,1,,,,,,,,,,,0,,81,76
55920,note_on,120,0,1,,,,,,,,,,,0,,77,0
55920,note_on,1,0,2,,,,,,,,,,,1,,53,64
55979,note_on,59,0,1,,,,,,,,,,,0,,81,0
55979,note_on,59,0,2,,,,,,,,,,,1,,53,0
55980,note_on,1,0,1,,,,,,,,,,,0,,77,75
55980,note_on,1,0,2,,,,,,,,,,,1,,62,63
56039,note_on,59,0,2,,,,,,,,,,,1,,62,0
56039,note_on,59,0,1,,,,,,,,,,,0,,77,0
56040,note_on,1,0,1,,,,,,,,,,,0,,74,74
56040,note_on,1,0,2,,,,,,,,,,,1,,57,63
56099,note_on,59,0,1,,,,,,,,,,,0,,74,0
56099,note_on,59,0,2,,,,,,,,,,,1,,57,0
56100,note_on,1,0,1,,,,,,,,,,,0,,86,74
56100,note_on,1,0,2,,,,,,,,,,,1,,62,63
56159,note_on,59,0,1,,,,,,,,,,,0,,86,0
56159,note_on,59,0,2,,,,,,,,,,,1,,62,0
56160,note_on,1,0,2,,,,,,,,,,,1,,55,63
56160,note_on,1,0,1,,,,,,,,,,,0,,82,114
56219,note_on,59,0,2,,,,,,,,,,,1,,55,0
56220,note_on,1,0,2,,,,,,,,,,,1,,62,63
56279,note_on,59,0,2,,,,,,,,,,,1,,62,0
56280,note_on,1,0,2,,,,,,,,,,,1,,58,63
56339,note_on,59,0,2,,,,,,,,,,,1,,58,0
56340,note_on,1,0,2,,,,,,,,,,,1,,62,64
56399,note_on,59,0,2,,,,,,,,,,,1,,62,0
56400,note_on,240,0,1,,,,,,,,,,,0,,81,73
56400,note_on,1,0,2,,,,,,,,,,,1,,53,64
56403,note_on,3,0,1,,,,,,,,,,,0,,82,0
56459,note_on,56,0,1,,,,,,,,,,,0,,81,0
56459,note_on,59,0,2,,,,,,,,,,,1,,53,0
56460,note_on,1,0,1,,,,,,,,,,,0,,77,73
56460,note_on,1,0,2,,,,,,,,,,,1,,62,64
56519,note_on,59,0,2,,,,,,,,,,,1,,62,0
56519,note_on,59,0,1,,,,,,,,,,,0,,77,0
56520,note_on,1,0,1,,,,,,,,,,,0,,74,73
56520,note_on,1,0,2,,,,,,,,,,,1,,57,65
56579,note_on,59,0,2,,,,,,,,,,,1,,57,0
56579,note_on,59,0,1,,,,,,,,,,,0,,74,0
56580,note_on,1,0,2,,,,,,,,,,,1,,62,65
56580,note_on,1,0,1,,,,,,,,,,,0,,86,73
56639,note_on,59,0,1,,,,,,,,,,,0,,86,0
56639,note_on,59,0,2,,,,,,,,,,,1,,62,0
56640,note_on,1,0,2,,,,,,,,,,,1,,55,66
56640,note_on,1,0,1,,,,,,,,,,,0,,82,123
56699,note_on,59,0,2,,,,,,,,,,,1,,55,0
56700,note_on,1,0,2,,,,,,,,,,,1,,62,67
56759,note_on,59,0,2,,,,,,,,,,,1,,62,0
56760,note_on,1,0,2,,,,,,,,,,,1,,58,67
56819,note_on,59,0,2,,,,,,,,,,,1,,58,0
56820,note_on,1,0,2,,,,,,,,,,,1,,62,67
56879,note_on,59,0,2,,,,,,,,,,,1,,62,0
56880,note_on,1,0,2,,,,,,,,,,,1,,53,67
56880,note_on,0,0,1,,,,,,,,,,,0,,81,73
56880,note_on,240,0,1,,,,,,,,,,,0,,82,0
56939,note_on,59,0,1,,,,,,,,,,,0,,81,0
56939,note_on,59,0,2,,,,,,,,,,,1,,53,0
56940,note_on,1,0,1,,,,,,,,,,,0,,77,73
56940,note_on,1,0,2,,,,,,,,,,,1,,62,67
56999,note_on,59,0,1,,,,,,,,,,,0,,77,0
56999,note_on,59,0,2,,,,,,,,,,,1,,62,0
57000,note_on,1,0,2,,,,,,,,,,,1,,57,67
57000,note_on,1,0,1,,,,,,,,,,,0,,74,73
57059,note_on,59,0,2,,,,,,,,,,,1,,57,0
57059,note_on,59,0,1,,,,,,,,,,,0,,74,0
57060,note_on,1,0,2,,,,,,,,,,,1,,62,67
57060,note_on,1,0,1,,,,,,,,,,,0,,86,73
57119,note_on,59,0,1,,,,,,,,,,,0,,86,0
57119,note_on,59,0,2,,,,,,,,,,,1,,62,0
57120,note_on,1,0,1,,,,,,,,,,,0,,84,73
57120,note_on,1,0,2,,,,,,,,,,,1,,55,67
57179,note_on,59,0,1,,,,,,,,,,,0,,84,0
57179,note_on,59,0,2,,,,,,,,,,,1,,55,0
57180,note_on,1,0,1,,,,,,,,,,,0,,82,73
57180,note_on,1,0,2,,,,,,,,,,,1,,62,67
57239,note_on,59,0,1,,,,,,,,,,,0,,82,0
57239,note_on,59,0,2,,,,,,,,,,,1,,62,0
57240,note_on,1,0,1,,,,,,,,,,,0,,82,73
57240,note_on,1,0,2,,,,,,,,,,,1,,53,67
57299,note_on,59,0,1,,,,,,,,,,,0,,82,0
57299,note_on,59,0,2,,,,,,,,,,,1,,53,0
57300,note_on,1,0,1,,,,,,,,,,,0,,81,73
57300,note_on,1,0,2,,,,,,,,,,,1,,62,67
57359,note_on,59,0,1,,,,,,,,,,,0,,81,0
57359,note_on,59,0,2,,,,,,,,,,,1,,62,0
57360,note_on,1,0,1,,,,,,,,,,,0,,81,73
57360,note_on,1,0,2,,,,,,,,,,,1,,52,67
57419,note_on,59,0,2,,,,,,,,,,,1,,52,0
57419,note_on,59,0,1,,,,,,,,,,,0,,81,0
57420,note_on,1,0,1,,,,,,,,,,,0,,79,73
57420,note_on,1,0,2,,,,,,,,,,,1,,61,67
57479,note_on,59,0,2,,,,,,,,,,,1,,61,0
57479,note_on,59,0,1,,,,,,,,,,,0,,79,0
57480,note_on,1,0,1,,,,,,,,,,,0,,79,73
57480,note_on,1,0,2,,,,,,,,,,,1,,50,67
57539,note_on,59,0,2,,,,,,,,,,,1,,50,0
57539,note_on,59,0,1,,,,,,,,,,,0,,79,0
57540,note_on,1,0,1,,,,,,,,,,,0,,77,73
57540,note_on,1,0,2,,,,,,,,,,,1,,62,67
57599,note_on,59,0,2,,,,,,,,,,,1,,62,0
57599,note_on,59,0,1,,,,,,,,,,,0,,77,0
57600,note_on,1,0,2,,,,,,,,,,,1,,62,67
57600,note_on,1,0,1,,,,,,,,,,,0,,77,73
57600,note_on,0,0,2,,,,,,,,,,,1,,57,67
57719,note_on,119,0,1,,,,,,,,,,,0,,77,0
57720,note_on,120,0,2,,,,,,,,,,,1,,61,67
57720,note_on,1,0,1,,,,,,,,,,,0,,76,73
57722,note_on,2,0,2,,,,,,,,,,,1,,62,0
57779,note_on,59,0,1,,,,,,,,,,,0,,76,0
57779,note_on,0,0,2,,,,,,,,,,,1,,57,0
57779,note_on,57,0,2,,,,,,,,,,,1,,61,0
57840,note_on,61,0,2,,,,,,,,,,,1,,62,66
57840,note_on,61,0,1,,,,,,,,,,,0,,81,77
57899,note_on,59,0,2,,,,,,,,,,,1,,62,0
57900,note_on,1,0,2,,,,,,,,,,,1,,65,66
57959,note_on,59,0,2,,,,,,,,,,,1,,65,0
57960,note_on,1,0,2,,,,,,,,,,,1,,62,66
57960,note_on,120,0,1,,,,,,,,,,,0,,82,77
57963,note_on,3,0,1,,,,,,,,,,,0,,81,0
58019,note_on,56,0,1,,,,,,,,,,,0,,82,0
58019,note_on,59,0,2,,,,,,,,,,,1,,62,0
58020,note_on,1,0,1,,,,,,,,,,,0,,81,76
58020,note_on,1,0,2,,,,,,,,,,,1,,65,66
58079,note_on,59,0,2,,,,,,,,,,,1,,65,0
58079,note_on,59,0,1,,,,,,,,,,,0,,81,0
58080,note_on,1,0,1,,,,,,,,,,,0,,84,126
58080,note_on,1,0,2,,,,,,,,,,,1,,57,66
58139,note_on,59,0,2,,,,,,,,,,,1,,57,0
58140,note_on,1,0,2,,,,,,,,,,,1,,64,66
58199,note_on,59,0,2,,,,,,,,,,,1,,64,0
58200,note_on,1,0,2,,,,,,,,,,,1,,57,66
58259,note_on,59,0,2,,,,,,,,,,,1,,57,0
58260,note_on,1,0,2,,,,,,,,,,,1,,64,66
58319,note_on,59,0,2,,,,,,,,,,,1,,64,0
58320,note_on,240,0,1,,,,,,,,,,,0,,77,76
58320,note_on,1,0,2,,,,,,,,,,,1,,58,66
58324,note_on,4,0,1,,,,,,,,,,,0,,84,0
58379,note_on,59,0,2,,,,,,,,,,,1,,58,0
58380,note_on,1,0,2,,,,,,,,,,,1,,62,66
58439,note_on,59,0,2,,,,,,,,,,,1,,62,0
58440,note_on,1,0,2,,,,,,,,,,,1,,58,66
58440,note_on,116,0,1,,,,,,,,,,,0,,79,76
58444,note_on,4,0,1,,,,,,,,,,,0,,77,0
58499,note_on,59,0,2,,,,,,,,,,,1,,58,0
58499,note_on,55,0,1,,,,,,,,,,,0,,79,0
58500,note_on,1,0,1,,,,,,,,,,,0,,77,76
58500,note_on,1,0,2,,,,,,,,,,,1,,62,66
58559,note_on,59,0,1,,,,,,,,,,,0,,77,0
58559,note_on,59,0,2,,,,,,,,,,,1,,62,0
58560,note_on,1,0,1,,,,,,,,,,,0,,81,126
58560,note_on,1,0,2,,,,,,,,,,,1,,53,66
58619,note_on,59,0,2,,,,,,,,,,,1,,53,0
58620,note_on,1,0,2,,,,,,,,,,,1,,60,66
58679,note_on,59,0,2,,,,,,,,,,,1,,60,0
58680,note_on,1,0,2,,,,,,,,,,,1,,53,66
58739,note_on,59,0,2,,,,,,,,,,,1,,53,0
58740,note_on,1,0,2,,,,,,,,,,,1,,60,67
58799,note_on,59,0,2,,,,,,,,,,,1,,60,0
58800,note_on,0,0,1,,,,,,,,,,,0,,86,76
58800,note_on,240,0,1,,,,,,,,,,,0,,81,0
58800,note_on,1,0,2,,,,,,,,,,,1,,58,68
58859,note_on,59,0,1,,,,,,,,,,,0,,86,0
58860,note_on,1,0,1,,,,,,,,,,,0,,77,76
58919,note_on,59,0,1,,,,,,,,,,,0,,77,0
58920,note_on,120,0,2,,,,,,,,,,,1,,62,69
58920,note_on,1,0,1,,,,,,,,,,,0,,86,77
58923,note_on,3,0,2,,,,,,,,,,,1,,58,0
58979,note_on,56,0,2,,,,,,,,,,,1,,62,0
58979,note_on,59,0,1,,,,,,,,,,,0,,86,0
58980,note_on,1,0,2,,,,,,,,,,,1,,65,69
58980,note_on,1,0,1,,,,,,,,,,,0,,77,78
59039,note_on,59,0,2,,,,,,,,,,,1,,65,0
59039,note_on,59,0,1,,,,,,,,,,,0,,77,0
59040,note_on,1,0,2,,,,,,,,,,,1,,57,69
59040,note_on,1,0,1,,,,,,,,,,,0,,84,78
59099,note_on,59,0,1,,,,,,,,,,,0,,84,0
59100,note_on,1,0,1,,,,,,,,,,,0,,77,79
59159,note_on,59,0,1,,,,,,,,,,,0,,77,0
59160,note_on,1,0,1,,,,,,,,,,,0,,84,80
59219,note_on,59,0,1,,,,,,,,,,,0,,84,0
59220,note_on,1,0,1,,,,,,,,,,,0,,77,80
59279,note_on,59,0,1,,,,,,,,,,,0,,77,0
59280,note_on,0,0,2,,,,,,,,,,,1,,55,70
59280,note_on,1,0,1,,,,,,,,,,,0,,82,82
59280,note_on,240,0,2,,,,,,,,,,,1,,57,0
59339,note_on,59,0,1,,,,,,,,,,,0,,82,0
59340,note_on,1,0,1,,,,,,,,,,,0,,74,82
59399,note_on,59,0,1,,,,,,,,,,,0,,74,0
59400,note_on,1,0,1,,,,,,,,,,,0,,82,83
59400,note_on,120,0,2,,,,,,,,,,,1,,58,70
59402,note_on,2,0,2,,,,,,,,,,,1,,55,0
59459,note_on,59,0,1,,,,,,,,,,,0,,82,0
59459,note_on,57,0,2,,,,,,,,,,,1,,58,0
59460,note_on,1,0,2,,,,,,,,,,,1,,62,70
59460,note_on,1,0,1,,,,,,,,,,,0,,74,84
59519,note_on,59,0,1,,,,,,,,,,,0,,74,0
59519,note_on,59,0,2,,,,,,,,,,,1,,62,0
59520,note_on,1,0,1,,,,,,,,,,,0,,81,84
59520,note_on,1,0,2,,,,,,,,,,,1,,53,70
59579,note_on,59,0,1,,,,,,,,,,,0,,81,0
59580,note_on,1,0,1,,,,,,,,,,,0,,74,84
59639,note_on,59,0,1,,,,,,,,,,,0,,74,0
59640,note_on,1,0,1,,,,,,,,,,,0,,81,84
59699,note_on,59,0,1,,,,,,,,,,,0,,81,0
59700,note_on,1,0,1,,,,,,,,,,,0,,74,84
59759,note_on,59,0,1,,,,,,,,,,,0,,74,0
59760,note_on,0,0,2,,,,,,,,,,,1,,49,70
59760,note_on,1,0,1,,,,,,,,,,,0,,79,84
59760,note_on,240,0,2,,,,,,,,,,,1,,53,0
59819,note_on,59,0,1,,,,,,,,,,,0,,79,0
59820,note_on,1,0,1,,,,,,,,,,,0,,76,84
59879,note_on,59,0,1,,,,,,,,,,,0,,76,0
59880,note_on,1,0,1,,,,,,,,,,,0,,77,84
59880,note_on,120,0,2,,,,,,,,,,,1,,50,70
59882,note_on,2,0,2,,,,,,,,,,,1,,49,0
59939,note_on,59,0,1,,,,,,,,,,,0,,77,0
59940,note_on,1,0,1,,,,,,,,,,,0,,74,84
59999,note_on,59,0,1,,,,,,,,,,,0,,74,0
60000,note_on,1,0,1,,,,,,,,,,,0,,76,84
60000,note_on,118,0,2,,,,,,,,,,,1,,45,70
60001,note_on,1,0,2,,,,,,,,,,,1,,50,0
60059,note_on,59,0,1,,,,,,,,,,,0,,76,0
60060,note_on,1,0,1,,,,,,,,,,,0,,73,84
60119,note_on,59,0,1,,,,,,,,,,,0,,73,0
60120,note_on,1,0,1,,,,,,,,,,,0,,69,84
60120,note_on,119,0,2,,,,,,,,,,,1,,45,0
60179,note_on,59,0,1,,,,,,,,,,,0,,69,0
60180,note_on,1,0,1,,,,,,,,,,,0,,81,84
60239,note_on,59,0,1,,,,,,,,,,,0,,81,0
60240,note_on,1,0,1,,,,,,,,,,,0,,81,84
60240,note_on,120,0,2,,,,,,,,,,,1,,62,69
60299,note_on,59,0,2,,,,,,,,,,,1,,62,0
60300,note_on,1,0,2,,,,,,,,,,,1,,65,68
60359,note_on,59,0,2,,,,,,,,,,,1,,65,0
60360,note_on,0,0,1,,,,,,,,,,,0,,82,84
60360,note_on,120,0,1,,,,,,,,,,,0,,81,0
60360,note_on,1,0,2,,,,,,,,,,,1,,62,68
60419,note_on,59,0,2,,,,,,,,,,,1,,62,0
60419,note_on,59,0,1,,,,,,,,,,,0,,82,0
60420,note_on,1,0,2,,,,,,,,,,,1,,65,69
60420,note_on,1,0,1,,,,,,,,,,,0,,81,85
60479,note_on,59,0,2,,,,,,,,,,,1,,65,0
60479,note_on,59,0,1,,,,,,,,,,,0,,81,0
60480,note_on,1,0,2,,,,,,,,,,,1,,64,69
60480,note_on,1,0,1,,,,,,,,,,,0,,81,85
60539,note_on,59,0,2,,,,,,,,,,,1,,64,0
60540,note_on,1,0,2,,,,,,,,,,,1,,67,69
60599,note_on,59,0,2,,,,,,,,,,,1,,67,0
60600,note_on,0,0,1,,,,,,,,,,,0,,73,85
60600,note_on,1,0,2,,,,,,,,,,,1,,64,69
60600,note_on,120,0,1,,,,,,,,,,,0,,81,0
60659,note_on,59,0,1,,,,,,,,,,,0,,73,0
60659,note_on,59,0,2,,,,,,,,,,,1,,64,0
60660,note_on,1,0,2,,,,,,,,,,,1,,67,69
60660,note_on,1,0,1,,,,,,,,,,,0,,74,85
60719,note_on,59,0,2,,,,,,,,,,,1,,67,0
60719,note_on,59,0,1,,,,,,,,,,,0,,74,0
60720,note_on,1,0,2,,,,,,,,,,,1,,61,68
60720,note_on,1,0,1,,,,,,,,,,,0,,76,85
60779,note_on,59,0,1,,,,,,,,,,,0,,76,0
60779,note_on,59,0,2,,,,,,,,,,,1,,61,0
60780,note_on,1,0,1,,,,,,,,,,,0,,73,84
60780,note_on,1,0,2,,,,,,,,,,,1,,64,68
60839,note_on,59,0,2,,,,,,,,,,,1,,64,0
60839,note_on,59,0,1,,,,,,,,,,,0,,73,0
60840,note_on,1,0,2,,,,,,,,,,,1,,61,67
60840,note_on,1,0,1,,,,,,,,,,,0,,69,84
60899,note_on,59,0,2,,,,,,,,,,,1,,61,0
60899,note_on,59,0,1,,,,,,,,,,,0,,69,0
60900,note_on,1,0,2,,,,,,,,,,,1,,64,67
60900,note_on,1,0,1,,,,,,,,,,,0,,81,83
60959,note_on,59,0,2,,,,,,,,,,,1,,64,0
60959,note_on,59,0,1,,,,,,,,,,,0,,81,0
60960,note_on,1,0,2,,,,,,,,,,,1,,62,66
60960,note_on,1,0,1,,,,,,,,,,,0,,79,83
61019,note_on,59,0,2,,,,,,,,,,,1,,62,0
61020,note_on,1,0,2,,,,,,,,,,,1,,65,66
61075,note_on,115,0,1,,,,,,,,,,,0,,79,0
61079,note_on,59,0,2,,,,,,,,,,,1,,65,0
61080,note_on,5,0,1,,,,,,,,,,,0,,77,83
61080,note_on,1,0,2,,,,,,,,,,,1,,62,66
