tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,port,program,channel,control,value,note,velocity
14904,note_on,2,0,2,,,,,,,,,1,,,62,110
14926,note_on,22,0,2,,,,,,,,,1,,,62,0
14928,note_on,2,0,2,,,,,,,,,1,,,61,110
14950,note_on,22,0,2,,,,,,,,,1,,,61,0
14952,note_on,2,0,2,,,,,,,,,1,,,59,110
14974,note_on,22,0,2,,,,,,,,,1,,,59,0
14974,note_on,94,0,1,,,,,,,,,0,,,67,0
14976,note_on,2,0,2,,,,,,,,,1,,,58,110
14976,note_on,2,0,1,,,,,,,,,0,,,66,110
14998,note_on,22,0,2,,,,,,,,,1,,,58,0
15000,note_on,2,0,2,,,,,,,,,1,,,61,110
15022,note_on,22,0,2,,,,,,,,,1,,,61,0
15024,note_on,2,0,2,,,,,,,,,1,,,62,110
15072,note_on,96,0,1,,,,,,,,,0,,,66,0
15072,note_on,0,0,1,,,,,,,,,0,,,68,110
15094,note_on,70,0,2,,,,,,,,,1,,,62,0
15096,note_on,2,0,2,,,,,,,,,1,,,59,110
15118,note_on,22,0,2,,,,,,,,,1,,,59,0
15120,note_on,2,0,2,,,,,,,,,1,,,53,110
15168,note_on,96,0,1,,,,,,,,,0,,,68,0
15168,note_on,0,0,1,,,,,,,,,0,,,70,110
15190,note_on,70,0,2,,,,,,,,,1,,,53,0
15192,note_on,2,0,2,,,,,,,,,1,,,52,110
15214,note_on,22,0,2,,,,,,,,,1,,,52,0
15216,note_on,2,0,2,,,,,,,,,1,,,61,110
15238,note_on,22,0,2,,,,,,,,,1,,,61,0
15240,note_on,2,0,2,,,,,,,,,1,,,52,110
15262,note_on,22,0,2,,,,,,,,,1,,,52,0
15264,note_on,2,0,2,,,,,,,,,1,,,51,110
15264,note_on,0,0,1,,,,,,,,,0,,,71,110
15264,note_on,96,0,1,,,,,,,,,0,,,70,0
15286,note_on,22,0,2,,,,,,,,,1,,,51,0
15288,note_on,2,0,2,,,,,,,,,1,,,54,110
15310,note_on,22,0,2,,,,,,,,,1,,,54,0
15312,note_on,2,0,2,,,,,,,,,1,,,55,110
15360,note_on,0,0,1,,,,,,,,,0,,,73,110
15360,note_on,96,0,1,,,,,,,,,0,,,71,0
15382,note_on,70,0,2,,,,,,,,,1,,,55,0
15384,note_on,2,0,2,,,,,,,,,1,,,52,110
15406,note_on,22,0,2,,,,,,,,,1,,,52,0
15408,note_on,2,0,2,,,,,,,,,1,,,46,110
15456,note_on,96,0,1,,,,,,,,,0,,,73,0
15456,note_on,0,0,1,,,,,,,,,0,,,75,110
15478,note_on,70,0,2,,,,,,,,,1,,,46,0
15480,note_on,2,0,2,,,,,,,,,1,,,47,110
15488,note_on,32,0,1,,,,,,,,,0,,,75,0
15502,note_on,22,0,2,,,,,,,,,1,,,47,0
15504,note_on,2,0,2,,,,,,,,,1,,,54,110
15526,note_on,22,0,2,,,,,,,,,1,,,54,0
15528,note_on,2,0,2,,,,,,,,,1,,,57,110
15550,note_on,22,0,2,,,,,,,,,1,,,57,0
15552,note_on,2,0,2,,,,,,,,,1,,,56,110
15552,note_on,64,0,1,,,,,,,,,0,,,64,110
15574,note_on,22,0,2,,,,,,,,,1,,,56,0
15576,note_on,2,0,2,,,,,,,,,1,,,59,110
15598,note_on,22,0,2,,,,,,,,,1,,,59,0
15600,note_on,2,0,2,,,,,,,,,1,,,60,110
15648,note_on,0,0,1,,,,,,,,,0,,,66,110
15648,note_on,96,0,1,,,,,,,,,0,,,64,0
15670,note_on,70,0,2,,,,,,,,,1,,,60,0
15672,note_on,2,0,2,,,,,,,,,1,,,57,110
15694,note_on,22,0,2,,,,,,,,,1,,,57,0
15696,note_on,2,0,2,,,,,,,,,1,,,51,110
15744,note_on,0,0,1,,,,,,,,,0,,,68,110
15744,note_on,96,0,1,,,,,,,,,0,,,66,0
15766,note_on,70,0,2,,,,,,,,,1,,,51,0
15768,note_on,2,0,2,,,,,,,,,1,,,50,110
15790,note_on,22,0,2,,,,,,,,,1,,,50,0
15792,note_on,2,0,2,,,,,,,,,1,,,59,110
15814,note_on,22,0,2,,,,,,,,,1,,,59,0
15816,note_on,2,0,2,,,,,,,,,1,,,50,110
15838,note_on,22,0,2,,,,,,,,,1,,,50,0
15840,note_on,0,0,1,,,,,,,,,0,,,69,110
15840,note_on,96,0,1,,,,,,,,,0,,,68,0
15840,note_on,2,0,2,,,,,,,,,1,,,49,110
15862,note_on,22,0,2,,,,,,,,,1,,,49,0
15864,note_on,2,0,2,,,,,,,,,1,,,52,110
15886,note_on,22,0,2,,,,,,,,,1,,,52,0
15888,note_on,2,0,2,,,,,,,,,1,,,53,110
15936,note_on,0,0,1,,,,,,,,,0,,,71,110
15936,note_on,96,0,1,,,,,,,,,0,,,69,0
15958,note_on,70,0,2,,,,,,,,,1,,,53,0
15960,note_on,2,0,2,,,,,,,,,1,,,50,110
15982,note_on,22,0,2,,,,,,,,,1,,,50,0
15984,note_on,2,0,2,,,,,,,,,1,,,44,110
16032,note_on,0,0,1,,,,,,,,,0,,,73,110
16032,note_on,96,0,1,,,,,,,,,0,,,71,0
16054,note_on,70,0,2,,,,,,,,,1,,,44,0
16056,note_on,2,0,2,,,,,,,,,1,,,45,110
16064,note_on,32,0,1,,,,,,,,,0,,,73,0
16078,note_on,22,0,2,,,,,,,,,1,,,45,0
16080,note_on,2,0,2,,,,,,,,,1,,,52,110
16102,note_on,22,0,2,,,,,,,,,1,,,52,0
16104,note_on,2,0,2,,,,,,,,,1,,,55,110
16126,note_on,22,0,2,,,,,,,,,1,,,55,0
16128,note_on,2,0,2,,,,,,,,,1,,,53,110
16128,note_on,64,0,1,,,,,,,,,0,,,74,110
16150,note_on,22,0,2,,,,,,,,,1,,,53,0
16150,note_on,22,0,1,,,,,,,,,0,,,74,0
16152,note_on,2,0,1,,,,,,,,,0,,,73,110
16152,note_on,2,0,2,,,,,,,,,1,,,52,110
16174,note_on,22,0,1,,,,,,,,,0,,,73,0
16174,note_on,22,0,2,,,,,,,,,1,,,52,0
16176,note_on,2,0,1,,,,,,,,,0,,,71,110
16176,note_on,2,0,2,,,,,,,,,1,,,50,110
16198,note_on,22,0,1,,,,,,,,,0,,,71,0
16200,note_on,2,0,1,,,,,,,,,0,,,69,110
16222,note_on,22,0,1,,,,,,,,,0,,,69,0
16222,note_on,46,0,2,,,,,,,,,1,,,50,0
16224,note_on,2,0,1,,,,,,,,,0,,,68,110
16246,note_on,22,0,1,,,,,,,,,0,,,68,0
16248,note_on,2,0,1,,,,,,,,,0,,,66,110
16270,note_on,22,0,1,,,,,,,,,0,,,66,0
16272,note_on,2,0,1,,,,,,,,,0,,,64,110
16294,note_on,22,0,1,,,,,,,,,0,,,64,0
16296,note_on,2,0,1,,,,,,,,,0,,,63,110
16318,note_on,22,0,1,,,,,,,,,0,,,63,0
16320,note_on,2,0,1,,,,,,,,,0,,,64,110
16342,note_on,22,0,1,,,,,,,,,0,,,64,0
16344,note_on,2,0,1,,,,,,,,,0,,,66,110
16344,note_on,122,0,2,,,,,,,,,1,,,50,110
16366,note_on,22,0,1,,,,,,,,,0,,,66,0
16366,note_on,22,0,2,,,,,,,,,1,,,50,0
16368,note_on,2,0,1,,,,,,,,,0,,,68,110
16368,note_on,2,0,2,,,,,,,,,1,,,52,110
16390,note_on,22,0,1,,,,,,,,,0,,,68,0
16390,note_on,22,0,2,,,,,,,,,1,,,52,0
16392,note_on,2,0,1,,,,,,,,,0,,,69,110
16392,note_on,2,0,2,,,,,,,,,1,,,53,110
16414,note_on,22,0,1,,,,,,,,,0,,,69,0
16414,note_on,22,0,2,,,,,,,,,1,,,53,0
16416,note_on,2,0,2,,,,,,,,,1,,,52,110
16416,note_on,2,0,1,,,,,,,,,0,,,71,110
16438,note_on,22,0,1,,,,,,,,,0,,,71,0
16438,note_on,22,0,2,,,,,,,,,1,,,52,0
16440,note_on,2,0,1,,,,,,,,,0,,,72,110
16440,note_on,2,0,2,,,,,,,,,1,,,50,110
16462,note_on,22,0,1,,,,,,,,,0,,,72,0
16462,note_on,22,0,2,,,,,,,,,1,,,50,0
16464,note_on,2,0,1,,,,,,,,,0,,,74,110
16464,note_on,2,0,2,,,,,,,,,1,,,48,110
16486,note_on,22,0,2,,,,,,,,,1,,,48,0
16488,note_on,2,0,2,,,,,,,,,1,,,47,110
16510,note_on,46,0,1,,,,,,,,,0,,,74,0
16510,note_on,22,0,2,,,,,,,,,1,,,47,0
16512,note_on,2,0,2,,,,,,,,,1,,,45,110
16534,note_on,22,0,2,,,,,,,,,1,,,45,0
16536,note_on,2,0,2,,,,,,,,,1,,,44,110
16558,note_on,22,0,2,,,,,,,,,1,,,44,0
16560,note_on,2,0,2,,,,,,,,,1,,,42,110
16582,note_on,22,0,2,,,,,,,,,1,,,42,0
16584,note_on,2,0,2,,,,,,,,,1,,,40,110
16606,note_on,22,0,2,,,,,,,,,1,,,40,0
16608,note_on,2,0,2,,,,,,,,,1,,,42,110
16630,note_on,22,0,2,,,,,,,,,1,,,42,0
16632,note_on,2,0,2,,,,,,,,,1,,,44,110
16632,note_on,122,0,1,,,,,,,,,0,,,74,110
16654,note_on,22,0,1,,,,,,,,,0,,,74,0
16654,note_on,22,0,2,,,,,,,,,1,,,44,0
16656,note_on,2,0,1,,,,,,,,,0,,,72,110
16656,note_on,2,0,2,,,,,,,,,1,,,45,110
16678,note_on,22,0,2,,,,,,,,,1,,,45,0
16678,note_on,22,0,1,,,,,,,,,0,,,72,0
16680,note_on,2,0,2,,,,,,,,,1,,,47,110
16680,note_on,2,0,1,,,,,,,,,0,,,71,110
16702,note_on,22,0,2,,,,,,,,,1,,,47,0
16702,note_on,22,0,1,,,,,,,,,0,,,71,0
16704,note_on,2,0,1,,,,,,,,,0,,,69,110
16704,note_on,2,0,2,,,,,,,,,1,,,48,110
16726,note_on,22,0,2,,,,,,,,,1,,,48,0
16726,note_on,22,0,1,,,,,,,,,0,,,69,0
16728,note_on,2,0,2,,,,,,,,,1,,,50,110
16728,note_on,2,0,1,,,,,,,,,0,,,71,110
16750,note_on,22,0,1,,,,,,,,,0,,,71,0
16750,note_on,22,0,2,,,,,,,,,1,,,50,0
16752,note_on,2,0,1,,,,,,,,,0,,,72,110
16752,note_on,2,0,2,,,,,,,,,1,,,52,110
16774,note_on,22,0,1,,,,,,,,,0,,,72,0
16776,note_on,2,0,1,,,,,,,,,0,,,74,110
16798,note_on,22,0,1,,,,,,,,,0,,,74,0
16798,note_on,46,0,2,,,,,,,,,1,,,52,0
16800,note_on,2,0,1,,,,,,,,,0,,,76,110
16822,note_on,22,0,1,,,,,,,,,0,,,76,0
16824,note_on,2,0,1,,,,,,,,,0,,,78,110
16846,note_on,22,0,1,,,,,,,,,0,,,78,0
16848,note_on,2,0,1,,,,,,,,,0,,,79,110
16870,note_on,22,0,1,,,,,,,,,0,,,79,0
16872,note_on,2,0,1,,,,,,,,,0,,,81,110
16894,note_on,22,0,1,,,,,,,,,0,,,81,0
16896,note_on,2,0,1,,,,,,,,,0,,,79,110
16918,note_on,22,0,1,,,,,,,,,0,,,79,0
16920,note_on,2,0,1,,,,,,,,,0,,,78,110
16920,note_on,122,0,2,,,,,,,,,1,,,57,110
16942,note_on,22,0,1,,,,,,,,,0,,,78,0
16942,note_on,22,0,2,,,,,,,,,1,,,57,0
16944,note_on,2,0,1,,,,,,,,,0,,,76,110
16944,note_on,2,0,2,,,,,,,,,1,,,59,110
16966,note_on,22,0,1,,,,,,,,,0,,,76,0
16966,note_on,22,0,2,,,,,,,,,1,,,59,0
16968,note_on,2,0,2,,,,,,,,,1,,,60,110
16968,note_on,2,0,1,,,,,,,,,0,,,75,110
16990,note_on,22,0,2,,,,,,,,,1,,,60,0
16990,note_on,22,0,1,,,,,,,,,0,,,75,0
16992,note_on,2,0,2,,,,,,,,,1,,,50,110
16992,note_on,2,0,1,,,,,,,,,0,,,84,110
17014,note_on,22,0,1,,,,,,,,,0,,,84,0
17014,note_on,22,0,2,,,,,,,,,1,,,50,0
17016,note_on,2,0,2,,,,,,,,,1,,,54,110
17016,note_on,2,0,1,,,,,,,,,0,,,81,110
17038,note_on,22,0,2,,,,,,,,,1,,,54,0
17038,note_on,22,0,1,,,,,,,,,0,,,81,0
17040,note_on,2,0,1,,,,,,,,,0,,,83,110
17040,note_on,2,0,2,,,,,,,,,1,,,55,110
17062,note_on,22,0,2,,,,,,,,,1,,,55,0
17064,note_on,2,0,2,,,,,,,,,1,,,57,110
17086,note_on,22,0,2,,,,,,,,,1,,,57,0
17086,note_on,46,0,1,,,,,,,,,0,,,83,0
17088,note_on,2,0,2,,,,,,,,,1,,,59,110
17110,note_on,22,0,2,,,,,,,,,1,,,59,0
17112,note_on,2,0,2,,,,,,,,,1,,,61,110
17134,note_on,22,0,2,,,,,,,,,1,,,61,0
17136,note_on,2,0,2,,,,,,,,,1,,,63,110
17158,note_on,22,0,2,,,,,,,,,1,,,63,0
17160,note_on,2,0,2,,,,,,,,,1,,,64,110
17182,note_on,22,0,2,,,,,,,,,1,,,64,0
17184,note_on,2,0,2,,,,,,,,,1,,,63,110
17206,note_on,22,0,2,,,,,,,,,1,,,63,0
17208,note_on,2,0,2,,,,,,,,,1,,,61,110
17208,note_on,122,0,1,,,,,,,,,0,,,69,110
17230,note_on,22,0,1,,,,,,,,,0,,,69,0
17230,note_on,22,0,2,,,,,,,,,1,,,61,0
17232,note_on,2,0,2,,,,,,,,,1,,,59,110
17232,note_on,2,0,1,,,,,,,,,0,,,67,110
17254,note_on,22,0,1,,,,,,,,,0,,,67,0
17254,note_on,22,0,2,,,,,,,,,1,,,59,0
17256,note_on,2,0,1,,,,,,,,,0,,,66,110
17256,note_on,2,0,2,,,,,,,,,1,,,57,110
17278,note_on,22,0,2,,,,,,,,,1,,,57,0
17278,note_on,22,0,1,,,,,,,,,0,,,66,0
17280,note_on,2,0,2,,,,,,,,,1,,,55,110
17280,note_on,2,0,1,,,,,,,,,0,,,64,110
17302,note_on,22,0,2,,,,,,,,,1,,,55,0
17302,note_on,22,0,1,,,,,,,,,0,,,64,0
17304,note_on,2,0,2,,,,,,,,,1,,,54,110
17304,note_on,2,0,1,,,,,,,,,0,,,66,110
17326,note_on,22,0,1,,,,,,,,,0,,,66,0
17326,note_on,22,0,2,,,,,,,,,1,,,54,0
17328,note_on,2,0,2,,,,,,,,,1,,,52,110
17328,note_on,2,0,1,,,,,,,,,0,,,67,110
17350,note_on,22,0,2,,,,,,,,,1,,,52,0
17350,note_on,22,0,1,,,,,,,,,0,,,67,0
17352,note_on,2,0,2,,,,,,,,,1,,,54,110
17352,note_on,2,0,1,,,,,,,,,0,,,69,110
17374,note_on,22,0,1,,,,,,,,,0,,,69,0
17374,note_on,22,0,2,,,,,,,,,1,,,54,0
17376,note_on,2,0,1,,,,,,,,,0,,,71,110
17376,note_on,2,0,2,,,,,,,,,1,,,55,110
17398,note_on,22,0,2,,,,,,,,,1,,,55,0
17398,note_on,22,0,1,,,,,,,,,0,,,71,0
17400,note_on,2,0,2,,,,,,,,,1,,,57,110
17400,note_on,2,0,1,,,,,,,,,0,,,73,110
17422,note_on,22,0,1,,,,,,,,,0,,,73,0
17422,note_on,22,0,2,,,,,,,,,1,,,57,0
17424,note_on,2,0,2,,,,,,,,,1,,,59,110
17424,note_on,2,0,1,,,,,,,,,0,,,75,110
17446,note_on,22,0,2,,,,,,,,,1,,,59,0
17446,note_on,22,0,1,,,,,,,,,0,,,75,0
17448,note_on,2,0,1,,,,,,,,,0,,,76,110
17448,note_on,2,0,2,,,,,,,,,1,,,61,110
17470,note_on,22,0,2,,,,,,,,,1,,,61,0
17470,note_on,22,0,1,,,,,,,,,0,,,76,0
17472,note_on,2,0,2,,,,,,,,,1,,,63,110
17472,note_on,2,0,1,,,,,,,,,0,,,75,110
17494,note_on,22,0,2,,,,,,,,,1,,,63,0
17494,note_on,22,0,1,,,,,,,,,0,,,75,0
17496,note_on,2,0,2,,,,,,,,,1,,,64,110
17496,note_on,2,0,1,,,,,,,,,0,,,73,110
17518,note_on,22,0,1,,,,,,,,,0,,,73,0
17518,note_on,22,0,2,,,,,,,,,1,,,64,0
17520,note_on,2,0,1,,,,,,,,,0,,,71,110
17520,note_on,2,0,2,,,,,,,,,1,,,63,110
17542,note_on,22,0,1,,,,,,,,,0,,,71,0
17542,note_on,22,0,2,,,,,,,,,1,,,63,0
17544,note_on,2,0,1,,,,,,,,,0,,,69,110
17544,note_on,2,0,2,,,,,,,,,1,,,61,110
17566,note_on,22,0,1,,,,,,,,,0,,,69,0
17566,note_on,22,0,2,,,,,,,,,1,,,61,0
17568,note_on,2,0,1,,,,,,,,,0,,,67,110
17568,note_on,2,0,2,,,,,,,,,1,,,59,110
17590,note_on,22,0,1,,,,,,,,,0,,,67,0
17590,note_on,22,0,2,,,,,,,,,1,,,59,0
17592,note_on,2,0,1,,,,,,,,,0,,,66,110
17592,note_on,2,0,2,,,,,,,,,1,,,57,110
17614,note_on,22,0,2,,,,,,,,,1,,,57,0
17614,note_on,22,0,1,,,,,,,,,0,,,66,0
17616,note_on,2,0,1,,,,,,,,,0,,,64,110
17616,note_on,2,0,2,,,,,,,,,1,,,55,110
17638,note_on,22,0,2,,,,,,,,,1,,,55,0
17640,note_on,2,0,2,,,,,,,,,1,,,54,110
17662,note_on,22,0,2,,,,,,,,,1,,,54,0
17662,note_on,46,0,1,,,,,,,,,0,,,64,0
17664,note_on,2,0,2,,,,,,,,,1,,,52,110
17712,note_on,50,0,1,,,,,,,,,0,,,72,110
17758,note_on,46,0,1,,,,,,,,,0,,,72,0
17758,note_on,94,0,2,,,,,,,,,1,,,52,0
17760,note_on,2,0,1,,,,,,,,,0,,,71,110
17760,note_on,2,0,2,,,,,,,,,1,,,64,110
17806,note_on,46,0,1,,,,,,,,,0,,,71,0
17808,note_on,2,0,1,,,,,,,,,0,,,70,110
17854,note_on,46,0,1,,,,,,,,,0,,,70,0
17856,note_on,2,0,1,,,,,,,,,0,,,70,110
17856,note_on,0,0,2,,,,,,,,,1,,,63,110
17856,note_on,96,0,2,,,,,,,,,1,,,64,0
17878,note_on,22,0,1,,,,,,,,,0,,,70,0
17880,note_on,2,0,1,,,,,,,,,0,,,71,110
17888,note_on,32,0,2,,,,,,,,,1,,,63,0
17902,note_on,22,0,1,,,,,,,,,0,,,71,0
17904,note_on,2,0,1,,,,,,,,,0,,,59,110
17936,note_on,32,0,1,,,,,,,,,0,,,59,0
17952,note_on,64,0,2,,,,,,,,,1,,,50,110
18000,note_on,64,0,1,,,,,,,,,0,,,70,110
18046,note_on,46,0,1,,,,,,,,,0,,,70,0
18048,note_on,96,0,2,,,,,,,,,1,,,50,0
18048,note_on,0,0,2,,,,,,,,,1,,,62,110
18048,note_on,2,0,1,,,,,,,,,0,,,69,110
18094,note_on,46,0,1,,,,,,,,,0,,,69,0
18096,note_on,2,0,1,,,,,,,,,0,,,68,110
18142,note_on,46,0,1,,,,,,,,,0,,,68,0
18144,note_on,2,0,1,,,,,,,,,0,,,68,110
18144,note_on,0,0,2,,,,,,,,,1,,,61,110
18144,note_on,96,0,2,,,,,,,,,1,,,62,0
18166,note_on,22,0,1,,,,,,,,,0,,,68,0
18168,note_on,2,0,1,,,,,,,,,0,,,69,110
18176,note_on,32,0,2,,,,,,,,,1,,,61,0
18190,note_on,22,0,1,,,,,,,,,0,,,69,0
18192,note_on,2,0,1,,,,,,,,,0,,,57,110
18224,note_on,32,0,1,,,,,,,,,0,,,57,0
18240,note_on,64,0,2,,,,,,,,,1,,,48,110
18264,note_on,40,0,1,,,,,,,,,0,,,69,110
18286,note_on,22,0,1,,,,,,,,,0,,,69,0
18288,note_on,2,0,1,,,,,,,,,0,,,72,110
18310,note_on,22,0,1,,,,,,,,,0,,,72,0
18312,note_on,2,0,1,,,,,,,,,0,,,76,110
18334,note_on,94,0,2,,,,,,,,,1,,,48,0
18334,note_on,22,0,1,,,,,,,,,0,,,76,0
18336,note_on,2,0,2,,,,,,,,,1,,,60,110
18336,note_on,2,0,1,,,,,,,,,0,,,81,110
18358,note_on,22,0,1,,,,,,,,,0,,,81,0
18360,note_on,2,0,1,,,,,,,,,0,,,79,110
18382,note_on,22,0,1,,,,,,,,,0,,,79,0
18384,note_on,2,0,1,,,,,,,,,0,,,78,110
18406,note_on,22,0,1,,,,,,,,,0,,,78,0
18408,note_on,2,0,1,,,,,,,,,0,,,76,110
18430,note_on,94,0,2,,,,,,,,,1,,,60,0
18430,note_on,22,0,1,,,,,,,,,0,,,76,0
18432,note_on,2,0,2,,,,,,,,,1,,,59,110
18432,note_on,2,0,1,,,,,,,,,0,,,75,110
18454,note_on,22,0,1,,,,,,,,,0,,,75,0
18456,note_on,2,0,1,,,,,,,,,0,,,78,110
18478,note_on,22,0,1,,,,,,,,,0,,,78,0
18480,note_on,2,0,1,,,,,,,,,0,,,79,110
18526,note_on,94,0,2,,,,,,,,,1,,,59,0
18528,note_on,2,0,2,,,,,,,,,1,,,61,110
18550,note_on,70,0,1,,,,,,,,,0,,,79,0
18552,note_on,2,0,1,,,,,,,,,0,,,76,110
18574,note_on,22,0,1,,,,,,,,,0,,,76,0
18576,note_on,2,0,1,,,,,,,,,0,,,70,110
18622,note_on,94,0,2,,,,,,,,,1,,,61,0
18624,note_on,2,0,2,,,,,,,,,1,,,63,110
18646,note_on,70,0,1,,,,,,,,,0,,,70,0
18648,note_on,2,0,1,,,,,,,,,0,,,69,110
18670,note_on,22,0,1,,,,,,,,,0,,,69,0
18672,note_on,2,0,1,,,,,,,,,0,,,78,110
18694,note_on,22,0,1,,,,,,,,,0,,,78,0
18696,note_on,2,0,1,,,,,,,,,0,,,69,110
18718,note_on,22,0,1,,,,,,,,,0,,,69,0
18718,note_on,94,0,2,,,,,,,,,1,,,63,0
18720,note_on,2,0,1,,,,,,,,,0,,,67,110
18720,note_on,2,0,2,,,,,,,,,1,,,52,110
18742,note_on,22,0,2,,,,,,,,,1,,,52,0
18742,note_on,22,0,1,,,,,,,,,0,,,67,0
18744,note_on,2,0,1,,,,,,,,,0,,,66,110
18744,note_on,2,0,2,,,,,,,,,1,,,54,110
18766,note_on,22,0,2,,,,,,,,,1,,,54,0
18766,note_on,22,0,1,,,,,,,,,0,,,66,0
18768,note_on,2,0,1,,,,,,,,,0,,,64,110
18768,note_on,2,0,2,,,,,,,,,1,,,55,110
18790,note_on,22,0,1,,,,,,,,,0,,,64,0
18790,note_on,22,0,2,,,,,,,,,1,,,55,0
18792,note_on,2,0,2,,,,,,,,,1,,,57,110
18792,note_on,2,0,1,,,,,,,,,0,,,66,110
18814,note_on,22,0,2,,,,,,,,,1,,,57,0
18814,note_on,22,0,1,,,,,,,,,0,,,66,0
18816,note_on,2,0,2,,,,,,,,,1,,,59,110
18816,note_on,2,0,1,,,,,,,,,0,,,67,110
18838,note_on,22,0,1,,,,,,,,,0,,,67,0
18838,note_on,22,0,2,,,,,,,,,1,,,59,0
18840,note_on,2,0,1,,,,,,,,,0,,,69,110
18840,note_on,2,0,2,,,,,,,,,1,,,61,110
18862,note_on,22,0,1,,,,,,,,,0,,,69,0
18862,note_on,22,0,2,,,,,,,,,1,,,61,0
18864,note_on,2,0,2,,,,,,,,,1,,,63,110
18864,note_on,2,0,1,,,,,,,,,0,,,71,110
18886,note_on,22,0,1,,,,,,,,,0,,,71,0
18886,note_on,22,0,2,,,,,,,,,1,,,63,0
18888,note_on,2,0,2,,,,,,,,,1,,,64,110
18888,note_on,2,0,1,,,,,,,,,0,,,73,110
18910,note_on,22,0,1,,,,,,,,,0,,,73,0
18910,note_on,22,0,2,,,,,,,,,1,,,64,0
18912,note_on,2,0,2,,,,,,,,,1,,,63,110
18912,note_on,2,0,1,,,,,,,,,0,,,75,110
18934,note_on,22,0,1,,,,,,,,,0,,,75,0
18934,note_on,22,0,2,,,,,,,,,1,,,63,0
18936,note_on,2,0,1,,,,,,,,,0,,,76,110
18936,note_on,2,0,2,,,,,,,,,1,,,61,110
18958,note_on,22,0,1,,,,,,,,,0,,,76,0
18958,note_on,22,0,2,,,,,,,,,1,,,61,0
18960,note_on,2,0,1,,,,,,,,,0,,,75,110
18960,note_on,2,0,2,,,,,,,,,1,,,59,110
18982,note_on,22,0,2,,,,,,,,,1,,,59,0
18982,note_on,22,0,1,,,,,,,,,0,,,75,0
18984,note_on,2,0,1,,,,,,,,,0,,,73,110
18984,note_on,2,0,2,,,,,,,,,1,,,57,110
19006,note_on,22,0,1,,,,,,,,,0,,,73,0
19006,note_on,22,0,2,,,,,,,,,1,,,57,0
19008,note_on,2,0,1,,,,,,,,,0,,,71,110
19008,note_on,2,0,2,,,,,,,,,1,,,55,110
19030,note_on,22,0,1,,,,,,,,,0,,,71,0
19030,note_on,22,0,2,,,,,,,,,1,,,55,0
19032,note_on,2,0,1,,,,,,,,,0,,,69,110
19032,note_on,2,0,2,,,,,,,,,1,,,54,110
19054,note_on,22,0,1,,,,,,,,,0,,,69,0
19054,note_on,22,0,2,,,,,,,,,1,,,54,0
19056,note_on,2,0,1,,,,,,,,,0,,,67,110
19056,note_on,2,0,2,,,,,,,,,1,,,52,110
19078,note_on,22,0,1,,,,,,,,,0,,,67,0
19080,note_on,2,0,1,,,,,,,,,0,,,66,110
19102,note_on,46,0,2,,,,,,,,,1,,,52,0
19102,note_on,22,0,1,,,,,,,,,0,,,66,0
19104,note_on,2,0,1,,,,,,,,,0,,,64,110
19152,note_on,50,0,2,,,,,,,,,1,,,60,110
19198,note_on,46,0,2,,,,,,,,,1,,,60,0
19198,note_on,94,0,1,,,,,,,,,0,,,64,0
19200,note_on,2,0,2,,,,,,,,,1,,,59,110
19200,note_on,2,0,1,,,,,,,,,0,,,76,110
19246,note_on,46,0,2,,,,,,,,,1,,,59,0
19248,note_on,2,0,2,,,,,,,,,1,,,58,110
19294,note_on,46,0,2,,,,,,,,,1,,,58,0
19296,note_on,96,0,1,,,,,,,,,0,,,76,0
19296,note_on,0,0,1,,,,,,,,,0,,,75,110
19296,note_on,2,0,2,,,,,,,,,1,,,58,110
19318,note_on,22,0,2,,,,,,,,,1,,,58,0
19320,note_on,2,0,2,,,,,,,,,1,,,59,110
19328,note_on,32,0,1,,,,,,,,,0,,,75,0
19342,note_on,22,0,2,,,,,,,,,1,,,59,0
19344,note_on,2,0,2,,,,,,,,,1,,,47,110
19376,note_on,32,0,2,,,,,,,,,1,,,47,0
19392,note_on,64,0,1,,,,,,,,,0,,,62,110
19440,note_on,64,0,2,,,,,,,,,1,,,58,110
19486,note_on,46,0,2,,,,,,,,,1,,,58,0
19488,note_on,0,0,1,,,,,,,,,0,,,74,110
19488,note_on,2,0,2,,,,,,,,,1,,,57,110
19488,note_on,96,0,1,,,,,,,,,0,,,62,0
19534,note_on,46,0,2,,,,,,,,,1,,,57,0
19536,note_on,2,0,2,,,,,,,,,1,,,56,110
19582,note_on,46,0,2,,,,,,,,,1,,,56,0
19584,note_on,96,0,1,,,,,,,,,0,,,74,0
19584,note_on,2,0,2,,,,,,,,,1,,,56,110
19584,note_on,0,0,1,,,,,,,,,0,,,73,110
19606,note_on,22,0,2,,,,,,,,,1,,,56,0
19608,note_on,2,0,2,,,,,,,,,1,,,57,110
19616,note_on,32,0,1,,,,,,,,,0,,,73,0
19630,note_on,22,0,2,,,,,,,,,1,,,57,0
19632,note_on,2,0,2,,,,,,,,,1,,,45,110
19664,note_on,32,0,2,,,,,,,,,1,,,45,0
19680,note_on,64,0,1,,,,,,,,,0,,,60,110
19704,note_on,40,0,2,,,,,,,,,1,,,45,110
19726,note_on,22,0,2,,,,,,,,,1,,,45,0
19728,note_on,2,0,2,,,,,,,,,1,,,48,110
19750,note_on,22,0,2,,,,,,,,,1,,,48,0
