tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,program,note,velocity
293904,note_on,2,0,2,,,,,,,,,,1,,62,92
293904,note_on,16,0,4,,,,,,,,,,3,,47,92
293950,note_on,46,0,4,,,,,,,,,,3,,47,0
293950,note_on,46,0,2,,,,,,,,,,1,,62,0
293952,note_on,2,0,4,,,,,,,,,,3,,43,92
293952,note_on,2,0,2,,,,,,,,,,1,,67,92
293998,note_on,46,0,4,,,,,,,,,,3,,43,0
293998,note_on,46,0,2,,,,,,,,,,1,,67,0
294000,note_on,2,0,2,,,,,,,,,,1,,71,92
294000,note_on,2,0,4,,,,,,,,,,3,,38,92
294046,note_on,46,0,4,,,,,,,,,,3,,38,0
294046,note_on,46,0,2,,,,,,,,,,1,,71,0
294048,note_on,2,0,2,,,,,,,,,,1,,71,92
294048,note_on,2,0,4,,,,,,,,,,3,,50,92
294094,note_on,46,0,2,,,,,,,,,,1,,71,0
294096,note_on,2,0,2,,,,,,,,,,1,,67,92
294142,note_on,46,0,2,,,,,,,,,,1,,67,0
294142,note_on,94,0,4,,,,,,,,,,3,,50,0
294144,note_on,2,0,4,,,,,,,,,,3,,43,92
294144,note_on,2,0,2,,,,,,,,,,1,,62,92
294176,note_on,32,0,4,,,,,,,,,,3,,43,0
294190,note_on,46,0,2,,,,,,,,,,1,,62,0
294192,note_on,2,0,2,,,,,,,,,,1,,62,92
294192,note_on,16,0,4,,,,,,,,,,3,,45,92
294238,note_on,46,0,4,,,,,,,,,,3,,45,0
294238,note_on,46,0,2,,,,,,,,,,1,,62,0
294240,note_on,2,0,4,,,,,,,,,,3,,42,92
294240,note_on,2,0,2,,,,,,,,,,1,,66,92
294286,note_on,46,0,4,,,,,,,,,,3,,42,0
294286,note_on,46,0,2,,,,,,,,,,1,,66,0
294288,note_on,2,0,2,,,,,,,,,,1,,69,92
294288,note_on,2,0,4,,,,,,,,,,3,,38,92
294334,note_on,46,0,2,,,,,,,,,,1,,69,0
294334,note_on,46,0,4,,,,,,,,,,3,,38,0
294336,note_on,2,0,2,,,,,,,,,,1,,69,92
294336,note_on,2,0,4,,,,,,,,,,3,,50,92
294382,note_on,46,0,2,,,,,,,,,,1,,69,0
294384,note_on,2,0,2,,,,,,,,,,1,,66,92
294430,note_on,46,0,2,,,,,,,,,,1,,66,0
294430,note_on,94,0,4,,,,,,,,,,3,,50,0
294432,note_on,2,0,4,,,,,,,,,,3,,42,92
294432,note_on,2,0,2,,,,,,,,,,1,,62,92
294464,note_on,32,0,4,,,,,,,,,,3,,42,0
294478,note_on,46,0,2,,,,,,,,,,1,,62,0
294480,note_on,16,0,4,,,,,,,,,,3,,43,92
294480,note_on,2,0,2,,,,,,,,,,1,,64,92
294526,note_on,46,0,4,,,,,,,,,,3,,43,0
294528,note_on,2,0,4,,,,,,,,,,3,,45,92
294574,note_on,46,0,4,,,,,,,,,,3,,45,0
294576,note_on,2,0,4,,,,,,,,,,3,,47,92
294608,note_on,32,0,4,,,,,,,,,,3,,47,0
294622,note_on,862,0,1,,,,,,,,,,0,,74,0
294624,note_on,2,0,1,,,,,,,,,,0,,73,92
294624,note_on,16,0,4,,,,,,,,,,3,,45,92
294670,note_on,46,0,4,,,,,,,,,,3,,45,0
294672,note_on,2,0,4,,,,,,,,,,3,,47,92
294718,note_on,46,0,4,,,,,,,,,,3,,47,0
294718,note_on,94,0,1,,,,,,,,,,0,,73,0
294720,note_on,2,0,4,,,,,,,,,,3,,43,92
294720,note_on,2,0,1,,,,,,,,,,0,,71,92
294752,note_on,32,0,4,,,,,,,,,,3,,43,0
294766,note_on,46,0,1,,,,,,,,,,0,,71,0
294768,note_on,2,0,1,,,,,,,,,,0,,69,92
294768,note_on,16,0,4,,,,,,,,,,3,,42,92
294814,note_on,46,0,4,,,,,,,,,,3,,42,0
294816,note_on,2,0,4,,,,,,,,,,3,,43,92
294862,note_on,382,0,2,,,,,,,,,,1,,64,0
294862,note_on,46,0,4,,,,,,,,,,3,,43,0
294864,note_on,2,0,2,,,,,,,,,,1,,62,92
294864,note_on,2,0,4,,,,,,,,,,3,,45,92
294896,note_on,32,0,4,,,,,,,,,,3,,45,0
294910,note_on,142,0,1,,,,,,,,,,0,,69,0
294912,note_on,2,0,1,,,,,,,,,,0,,71,92
294912,note_on,16,0,4,,,,,,,,,,3,,43,92
294958,note_on,46,0,4,,,,,,,,,,3,,43,0
294960,note_on,2,0,4,,,,,,,,,,3,,45,92
295006,note_on,94,0,1,,,,,,,,,,0,,71,0
295006,note_on,46,0,4,,,,,,,,,,3,,45,0
295008,note_on,2,0,1,,,,,,,,,,0,,69,92
295008,note_on,2,0,4,,,,,,,,,,3,,42,92
295040,note_on,32,0,4,,,,,,,,,,3,,42,0
295054,note_on,46,0,1,,,,,,,,,,0,,69,0
295056,note_on,16,0,4,,,,,,,,,,3,,40,92
295056,note_on,2,0,1,,,,,,,,,,0,,67,92
295102,note_on,46,0,4,,,,,,,,,,3,,40,0
295104,note_on,2,0,4,,,,,,,,,,3,,42,92
295150,note_on,46,0,4,,,,,,,,,,3,,42,0
295150,note_on,286,0,2,,,,,,,,,,1,,62,0
295152,note_on,2,0,4,,,,,,,,,,3,,43,92
295152,note_on,2,0,2,,,,,,,,,,1,,61,92
295184,note_on,32,0,4,,,,,,,,,,3,,43,0
295198,note_on,142,0,1,,,,,,,,,,0,,67,0
295200,note_on,16,0,4,,,,,,,,,,3,,42,92
295200,note_on,2,0,1,,,,,,,,,,0,,69,92
295246,note_on,46,0,4,,,,,,,,,,3,,42,0
295248,note_on,2,0,4,,,,,,,,,,3,,43,92
295294,note_on,46,0,4,,,,,,,,,,3,,43,0
295294,note_on,94,0,1,,,,,,,,,,0,,69,0
295296,note_on,2,0,1,,,,,,,,,,0,,67,92
295296,note_on,2,0,4,,,,,,,,,,3,,40,92
295328,note_on,32,0,4,,,,,,,,,,3,,40,0
295342,note_on,190,0,2,,,,,,,,,,1,,61,0
295342,note_on,46,0,1,,,,,,,,,,0,,67,0
295344,note_on,2,0,1,,,,,,,,,,0,,66,92
295344,note_on,16,0,4,,,,,,,,,,3,,38,92
295392,note_on,50,0,2,,,,,,,,,,1,,62,92
295438,note_on,94,0,1,,,,,,,,,,0,,66,0
295438,note_on,94,0,4,,,,,,,,,,3,,38,0
295440,note_on,2,0,1,,,,,,,,,,0,,67,92
295440,note_on,2,0,4,,,,,,,,,,3,,40,92
295486,note_on,46,0,1,,,,,,,,,,0,,67,0
295486,note_on,46,0,4,,,,,,,,,,3,,40,0
295488,note_on,2,0,4,,,,,,,,,,3,,42,92
295488,note_on,2,0,1,,,,,,,,,,0,,69,92
295534,note_on,142,0,2,,,,,,,,,,1,,62,0
295536,note_on,2,0,2,,,,,,,,,,1,,62,92
295582,note_on,94,0,4,,,,,,,,,,3,,42,0
295582,note_on,94,0,1,,,,,,,,,,0,,69,0
295584,note_on,2,0,1,,,,,,,,,,0,,71,92
295584,note_on,2,0,4,,,,,,,,,,3,,43,92
295630,note_on,46,0,4,,,,,,,,,,3,,43,0
295630,note_on,94,0,2,,,,,,,,,,1,,62,0
295630,note_on,46,0,1,,,,,,,,,,0,,71,0
295632,note_on,2,0,1,,,,,,,,,,0,,61,92
295632,note_on,2,0,4,,,,,,,,,,3,,45,92
295680,note_on,50,0,2,,,,,,,,,,1,,57,92
295726,note_on,94,0,1,,,,,,,,,,0,,61,0
295726,note_on,94,0,4,,,,,,,,,,3,,45,0
295728,note_on,2,0,4,,,,,,,,,,3,,47,92
295728,note_on,2,0,1,,,,,,,,,,0,,62,92
295774,note_on,46,0,1,,,,,,,,,,0,,62,0
295774,note_on,46,0,4,,,,,,,,,,3,,47,0
295776,note_on,2,0,4,,,,,,,,,,3,,49,92
295776,note_on,2,0,1,,,,,,,,,,0,,64,92
295822,note_on,142,0,2,,,,,,,,,,1,,57,0
295824,note_on,2,0,2,,,,,,,,,,1,,57,92
295870,note_on,94,0,1,,,,,,,,,,0,,64,0
295870,note_on,94,0,4,,,,,,,,,,3,,49,0
295872,note_on,2,0,1,,,,,,,,,,0,,66,92
295872,note_on,2,0,4,,,,,,,,,,3,,50,92
295918,note_on,46,0,1,,,,,,,,,,0,,66,0
295918,note_on,46,0,4,,,,,,,,,,3,,50,0
295918,note_on,94,0,2,,,,,,,,,,1,,57,0
295920,note_on,2,0,1,,,,,,,,,,0,,67,92
295920,note_on,2,0,4,,,,,,,,,,3,,40,92
295968,note_on,50,0,2,,,,,,,,,,1,,64,92
296014,note_on,94,0,4,,,,,,,,,,3,,40,0
296014,note_on,94,0,1,,,,,,,,,,0,,67,0
296016,note_on,2,0,4,,,,,,,,,,3,,42,92
296016,note_on,2,0,1,,,,,,,,,,0,,69,92
296062,note_on,46,0,1,,,,,,,,,,0,,69,0
296062,note_on,46,0,4,,,,,,,,,,3,,42,0
296064,note_on,2,0,4,,,,,,,,,,3,,43,92
296064,note_on,2,0,1,,,,,,,,,,0,,71,92
296110,note_on,142,0,2,,,,,,,,,,1,,64,0
296112,note_on,2,0,2,,,,,,,,,,1,,64,92
296158,note_on,94,0,4,,,,,,,,,,3,,43,0
296158,note_on,94,0,1,,,,,,,,,,0,,71,0
296160,note_on,2,0,4,,,,,,,,,,3,,45,92
296160,note_on,2,0,1,,,,,,,,,,0,,73,92
296206,note_on,46,0,4,,,,,,,,,,3,,45,0
296206,note_on,46,0,1,,,,,,,,,,0,,73,0
296206,note_on,94,0,2,,,,,,,,,,1,,64,0
296208,note_on,2,0,4,,,,,,,,,,3,,47,92
296208,note_on,2,0,1,,,,,,,,,,0,,62,92
296256,note_on,50,0,2,,,,,,,,,,1,,59,92
296302,note_on,94,0,1,,,,,,,,,,0,,62,0
296302,note_on,94,0,4,,,,,,,,,,3,,47,0
296304,note_on,2,0,1,,,,,,,,,,0,,64,92
296304,note_on,2,0,4,,,,,,,,,,3,,49,92
296350,note_on,46,0,4,,,,,,,,,,3,,49,0
296350,note_on,46,0,1,,,,,,,,,,0,,64,0
296352,note_on,2,0,1,,,,,,,,,,0,,66,92
296352,note_on,2,0,4,,,,,,,,,,3,,50,92
296398,note_on,142,0,2,,,,,,,,,,1,,59,0
296400,note_on,2,0,2,,,,,,,,,,1,,59,92
296446,note_on,94,0,1,,,,,,,,,,0,,66,0
296446,note_on,94,0,4,,,,,,,,,,3,,50,0
296448,note_on,2,0,4,,,,,,,,,,3,,52,92
296448,note_on,2,0,1,,,,,,,,,,0,,67,92
296494,note_on,46,0,1,,,,,,,,,,0,,67,0
296494,note_on,46,0,4,,,,,,,,,,3,,52,0
296494,note_on,94,0,2,,,,,,,,,,1,,59,0
296496,note_on,2,0,1,,,,,,,,,,0,,69,92
296496,note_on,2,0,4,,,,,,,,,,3,,54,92
296544,note_on,50,0,2,,,,,,,,,,1,,66,92
296590,note_on,94,0,4,,,,,,,,,,3,,54,0
296590,note_on,46,0,2,,,,,,,,,,1,,66,0
296592,note_on,2,0,2,,,,,,,,,,1,,61,92
296592,note_on,2,0,4,,,,,,,,,,3,,55,92
296638,note_on,46,0,2,,,,,,,,,,1,,61,0
296638,note_on,46,0,4,,,,,,,,,,3,,55,0
296640,note_on,2,0,4,,,,,,,,,,3,,54,92
296640,note_on,2,0,2,,,,,,,,,,1,,62,92
296686,note_on,46,0,2,,,,,,,,,,1,,62,0
296688,note_on,2,0,2,,,,,,,,,,1,,66,92
296734,note_on,46,0,2,,,,,,,,,,1,,66,0
296734,note_on,94,0,4,,,,,,,,,,3,,54,0
296736,note_on,2,0,4,,,,,,,,,,3,,52,92
296736,note_on,2,0,2,,,,,,,,,,1,,57,92
296782,note_on,46,0,4,,,,,,,,,,3,,52,0
296782,note_on,46,0,2,,,,,,,,,,1,,57,0
296784,note_on,2,0,4,,,,,,,,,,3,,54,92
296784,note_on,2,0,2,,,,,,,,,,1,,62,92
296830,note_on,46,0,2,,,,,,,,,,1,,62,0
296832,note_on,2,0,2,,,,,,,,,,1,,66,92
296878,note_on,46,0,2,,,,,,,,,,1,,66,0
296878,note_on,94,0,4,,,,,,,,,,3,,54,0
296880,note_on,2,0,2,,,,,,,,,,1,,61,92
296880,note_on,2,0,4,,,,,,,,,,3,,55,92
296926,note_on,46,0,2,,,,,,,,,,1,,61,0
296926,note_on,46,0,4,,,,,,,,,,3,,55,0
296928,note_on,2,0,4,,,,,,,,,,3,,54,92
296928,note_on,2,0,2,,,,,,,,,,1,,62,92
296974,note_on,46,0,2,,,,,,,,,,1,,62,0
296976,note_on,2,0,2,,,,,,,,,,1,,66,92
297022,note_on,46,0,2,,,,,,,,,,1,,66,0
297022,note_on,94,0,4,,,,,,,,,,3,,54,0
297024,note_on,2,0,4,,,,,,,,,,3,,52,92
297024,note_on,2,0,2,,,,,,,,,,1,,57,92
297070,note_on,46,0,4,,,,,,,,,,3,,52,0
297070,note_on,46,0,2,,,,,,,,,,1,,57,0
297072,note_on,2,0,4,,,,,,,,,,3,,50,92
297072,note_on,2,0,2,,,,,,,,,,1,,59,92
297118,note_on,622,0,1,,,,,,,,,,0,,69,0
297118,note_on,46,0,4,,,,,,,,,,3,,50,0
297120,note_on,2,0,1,,,,,,,,,,0,,67,92
297120,note_on,2,0,4,,,,,,,,,,3,,55,92
297166,note_on,94,0,2,,,,,,,,,,1,,59,0
297166,note_on,46,0,4,,,,,,,,,,3,,55,0
297166,note_on,46,0,1,,,,,,,,,,0,,67,0
297168,note_on,2,0,1,,,,,,,,,,0,,62,92
297168,note_on,2,0,4,,,,,,,,,,3,,59,92
297214,note_on,46,0,4,,,,,,,,,,3,,59,0
297214,note_on,46,0,1,,,,,,,,,,0,,62,0
297216,note_on,2,0,4,,,,,,,,,,3,,59,92
297216,note_on,2,0,1,,,,,,,,,,0,,74,92
297262,note_on,46,0,4,,,,,,,,,,3,,59,0
297264,note_on,2,0,4,,,,,,,,,,3,,55,92
297310,note_on,94,0,1,,,,,,,,,,0,,74,0
297310,note_on,46,0,4,,,,,,,,,,3,,55,0
297312,note_on,2,0,1,,,,,,,,,,0,,67,92
297312,note_on,2,0,4,,,,,,,,,,3,,50,92
297344,note_on,32,0,1,,,,,,,,,,0,,67,0
297358,note_on,46,0,4,,,,,,,,,,3,,50,0
297360,note_on,2,0,4,,,,,,,,,,3,,50,92
297360,note_on,16,0,1,,,,,,,,,,0,,69,92
297406,note_on,46,0,4,,,,,,,,,,3,,50,0
297406,note_on,46,0,1,,,,,,,,,,0,,69,0
297408,note_on,2,0,1,,,,,,,,,,0,,66,92
297408,note_on,2,0,4,,,,,,,,,,3,,54,92
297454,note_on,46,0,1,,,,,,,,,,0,,66,0
297454,note_on,46,0,4,,,,,,,,,,3,,54,0
297456,note_on,2,0,1,,,,,,,,,,0,,62,92
297456,note_on,2,0,4,,,,,,,,,,3,,57,92
297502,note_on,46,0,1,,,,,,,,,,0,,62,0
297502,note_on,46,0,4,,,,,,,,,,3,,57,0
297504,note_on,2,0,4,,,,,,,,,,3,,57,92
297504,note_on,2,0,1,,,,,,,,,,0,,74,92
297550,note_on,46,0,4,,,,,,,,,,3,,57,0
297552,note_on,2,0,4,,,,,,,,,,3,,54,92
297598,note_on,46,0,4,,,,,,,,,,3,,54,0
297598,note_on,94,0,1,,,,,,,,,,0,,74,0
297600,note_on,2,0,1,,,,,,,,,,0,,66,92
297600,note_on,2,0,4,,,,,,,,,,3,,50,92
297600,note_on,12098,0,3,,,,,,,,,,2,,50,92
297632,note_on,32,0,1,,,,,,,,,,0,,66,0
297646,note_on,46,0,4,,,,,,,,,,3,,50,0
297646,note_on,46,0,3,,,,,,,,,,2,,50,0
297648,note_on,2,0,3,,,,,,,,,,2,,52,92
297648,note_on,16,0,1,,,,,,,,,,0,,67,92
297648,note_on,2,0,4,,,,,,,,,,3,,50,92
297694,note_on,46,0,1,,,,,,,,,,0,,67,0
297696,note_on,2,0,1,,,,,,,,,,0,,69,92
297742,note_on,46,0,1,,,,,,,,,,0,,69,0
297744,note_on,2,0,1,,,,,,,,,,0,,71,92
297776,note_on,32,0,1,,,,,,,,,,0,,71,0
297790,note_on,142,0,4,,,,,,,,,,3,,50,0
297790,note_on,142,0,3,,,,,,,,,,2,,52,0
297792,note_on,2,0,4,,,,,,,,,,3,,49,92
297792,note_on,16,0,1,,,,,,,,,,0,,69,92
297792,note_on,2,0,3,,,,,,,,,,2,,52,92
297838,note_on,46,0,1,,,,,,,,,,0,,69,0
297840,note_on,2,0,1,,,,,,,,,,0,,71,92
297886,note_on,46,0,1,,,,,,,,,,0,,71,0
297888,note_on,2,0,1,,,,,,,,,,0,,67,92
297920,note_on,32,0,1,,,,,,,,,,0,,67,0
297934,note_on,142,0,4,,,,,,,,,,3,,49,0
297934,note_on,142,0,3,,,,,,,,,,2,,52,0
297936,note_on,2,0,4,,,,,,,,,,3,,50,92
297936,note_on,16,0,1,,,,,,,,,,0,,66,92
297936,note_on,2,0,3,,,,,,,,,,2,,50,92
297982,note_on,46,0,1,,,,,,,,,,0,,66,0
297984,note_on,2,0,1,,,,,,,,,,0,,69,92
298030,note_on,94,0,3,,,,,,,,,,2,,50,0
298030,note_on,94,0,4,,,,,,,,,,3,,50,0
298030,note_on,46,0,1,,,,,,,,,,0,,69,0
298032,note_on,2,0,4,,,,,,,,,,3,,52,92
298032,note_on,2,0,1,,,,,,,,,,0,,67,92
298064,note_on,32,0,1,,,,,,,,,,0,,67,0
298078,note_on,46,0,4,,,,,,,,,,3,,52,0
298080,note_on,16,0,1,,,,,,,,,,0,,69,92
298080,note_on,2,0,4,,,,,,,,,,3,,54,92
298126,note_on,46,0,1,,,,,,,,,,0,,69,0
298128,note_on,2,0,1,,,,,,,,,,0,,73,92
298174,note_on,46,0,1,,,,,,,,,,0,,73,0
298174,note_on,94,0,4,,,,,,,,,,3,,54,0
298176,note_on,2,0,1,,,,,,,,,,0,,71,92
298176,note_on,2,0,4,,,,,,,,,,3,,55,92
298208,note_on,32,0,1,,,,,,,,,,0,,71,0
298222,note_on,46,0,4,,,,,,,,,,3,,55,0
298224,note_on,16,0,1,,,,,,,,,,0,,73,92
298224,note_on,2,0,4,,,,,,,,,,3,,57,92
298270,note_on,46,0,4,,,,,,,,,,3,,57,0
298270,note_on,46,0,1,,,,,,,,,,0,,73,0
298272,note_on,2,0,1,,,,,,,,,,0,,76,92
298272,note_on,2,0,4,,,,,,,,,,3,,61,92
298318,note_on,46,0,1,,,,,,,,,,0,,76,0
298318,note_on,46,0,4,,,,,,,,,,3,,61,0
298320,note_on,2,0,4,,,,,,,,,,3,,57,92
298320,note_on,2,0,1,,,,,,,,,,0,,79,92
298366,note_on,46,0,4,,,,,,,,,,3,,57,0
298366,note_on,46,0,1,,,,,,,,,,0,,79,0
298368,note_on,2,0,1,,,,,,,,,,0,,79,92
298368,note_on,2,0,4,,,,,,,,,,3,,52,92
298414,note_on,46,0,1,,,,,,,,,,0,,79,0
298414,note_on,46,0,4,,,,,,,,,,3,,52,0
298416,note_on,2,0,1,,,,,,,,,,0,,76,92
298416,note_on,2,0,4,,,,,,,,,,3,,57,92
298462,note_on,46,0,1,,,,,,,,,,0,,76,0
298462,note_on,46,0,4,,,,,,,,,,3,,57,0
298464,note_on,2,0,4,,,,,,,,,,3,,52,92
298464,note_on,2,0,1,,,,,,,,,,0,,73,92
298510,note_on,46,0,4,,,,,,,,,,3,,52,0
298510,note_on,46,0,1,,,,,,,,,,0,,73,0
298512,note_on,2,0,4,,,,,,,,,,3,,49,92
298512,note_on,2,0,1,,,,,,,,,,0,,69,92
298558,note_on,46,0,1,,,,,,,,,,0,,69,0
298558,note_on,46,0,4,,,,,,,,,,3,,49,0
298560,note_on,2,0,4,,,,,,,,,,3,,52,92
298560,note_on,2,0,1,,,,,,,,,,0,,73,92
298606,note_on,46,0,4,,,,,,,,,,3,,52,0
298606,note_on,46,0,1,,,,,,,,,,0,,73,0
298608,note_on,2,0,1,,,,,,,,,,0,,76,92
298608,note_on,2,0,4,,,,,,,,,,3,,49,92
298654,note_on,46,0,1,,,,,,,,,,0,,76,0
298654,note_on,46,0,4,,,,,,,,,,3,,49,0
298656,note_on,2,0,1,,,,,,,,,,0,,79,92
298656,note_on,2,0,4,,,,,,,,,,3,,45,92
298702,note_on,46,0,1,,,,,,,,,,0,,79,0
298702,note_on,46,0,4,,,,,,,,,,3,,45,0
298704,note_on,2,0,4,,,,,,,,,,3,,47,92
298704,note_on,2,0,1,,,,,,,,,,0,,78,92
298750,note_on,46,0,1,,,,,,,,,,0,,78,0
298750,note_on,46,0,4,,,,,,,,,,3,,47,0
298752,note_on,2,0,1,,,,,,,,,,0,,76,92
298752,note_on,2,0,4,,,,,,,,,,3,,49,92
298798,note_on,46,0,1,,,,,,,,,,0,,76,0
298798,note_on,46,0,4,,,,,,,,,,3,,49,0
298800,note_on,2,0,1,,,,,,,,,,0,,78,92
298800,note_on,2,0,4,,,,,,,,,,3,,50,92
298846,note_on,46,0,1,,,,,,,,,,0,,78,0
298848,note_on,2,0,1,,,,,,,,,,0,,76,92
298894,note_on,94,0,4,,,,,,,,,,3,,50,0
298894,note_on,46,0,1,,,,,,,,,,0,,76,0
298896,note_on,1730,0,2,,,,,,,,,,1,,71,92
298896,note_on,2,0,1,,,,,,,,,,0,,74,92
298896,note_on,2,0,4,,,,,,,,,,3,,55,92
298942,note_on,46,0,2,,,,,,,,,,1,,71,0
298942,note_on,46,0,1,,,,,,,,,,0,,74,0
298942,note_on,46,0,4,,,,,,,,,,3,,55,0
298944,note_on,2,0,1,,,,,,,,,,0,,74,92
298944,note_on,2,0,2,,,,,,,,,,1,,69,92
298944,note_on,2,0,4,,,,,,,,,,3,,57,92
298990,note_on,46,0,1,,,,,,,,,,0,,74,0
298992,note_on,2,0,1,,,,,,,,,,0,,76,92
299038,note_on,46,0,1,,,,,,,,,,0,,76,0
299038,note_on,94,0,4,,,,,,,,,,3,,57,0
299038,note_on,94,0,2,,,,,,,,,,1,,69,0
299040,note_on,2,0,4,,,,,,,,,,3,,45,92
299040,note_on,2,0,2,,,,,,,,,,1,,67,92
299040,note_on,2,0,1,,,,,,,,,,0,,73,92
299086,note_on,46,0,4,,,,,,,,,,3,,45,0
299086,note_on,46,0,2,,,,,,,,,,1,,67,0
299086,note_on,46,0,1,,,,,,,,,,0,,73,0
299088,note_on,2,0,4,,,,,,,,,,3,,38,92
299088,note_on,1058,0,3,,,,,,,,,,2,,38,92
299088,note_on,2,0,1,,,,,,,,,,0,,74,92
299134,note_on,46,0,3,,,,,,,,,,2,,38,0
299136,note_on,50,0,2,,,,,,,,,,1,,69,92
299136,note_on,2,0,3,,,,,,,,,,2,,42,92
299182,note_on,46,0,3,,,,,,,,,,2,,42,0
299184,note_on,2,0,3,,,,,,,,,,2,,45,92
299184,note_on,48,0,2,,,,,,,,,,1,,66,92
299230,note_on,46,0,3,,,,,,,,,,2,,45,0
299232,note_on,48,0,2,,,,,,,,,,1,,62,92
299232,note_on,2,0,3,,,,,,,,,,2,,50,92
299326,note_on,94,0,2,,,,,,,,,,1,,62,0
299326,note_on,0,0,2,,,,,,,,,,1,,66,0
299326,note_on,0,0,2,,,,,,,,,,1,,69,0
299326,note_on,238,0,1,,,,,,,,,,0,,74,0
299326,note_on,94,0,3,,,,,,,,,,2,,50,0
299326,note_on,238,0,4,,,,,,,,,,3,,38,0
299328,note_on,2,0,4,,,,,,,,,,3,,57,92
299360,note_on,32,0,4,,,,,,,,,,3,,57,0
299376,note_on,16,0,4,,,,,,,,,,3,,54,92
299422,note_on,46,0,4,,,,,,,,,,3,,54,0
299424,note_on,2,0,4,,,,,,,,,,3,,50,92
299470,note_on,46,0,4,,,,,,,,,,3,,50,0
299472,note_on,2,0,4,,,,,,,,,,3,,55,92
299504,note_on,32,0,4,,,,,,,,,,3,,55,0
299520,note_on,16,0,4,,,,,,,,,,3,,54,92
299566,note_on,46,0,4,,,,,,,,,,3,,54,0
299568,note_on,2,0,4,,,,,,,,,,3,,50,92
299614,note_on,46,0,4,,,,,,,,,,3,,50,0
299616,note_on,2,0,4,,,,,,,,,,3,,57,92
299648,note_on,32,0,4,,,,,,,,,,3,,57,0
299664,note_on,16,0,4,,,,,,,,,,3,,54,92
299710,note_on,46,0,4,,,,,,,,,,3,,54,0
299712,note_on,2,0,4,,,,,,,,,,3,,50,92
299758,note_on,46,0,4,,,,,,,,,,3,,50,0
299760,note_on,2,0,4,,,,,,,,,,3,,55,92
299792,note_on,32,0,4,,,,,,,,,,3,,55,0
299808,note_on,16,0,4,,,,,,,,,,3,,54,92
299854,note_on,46,0,4,,,,,,,,,,3,,54,0
299856,note_on,2,0,4,,,,,,,,,,3,,50,92
299902,note_on,46,0,4,,,,,,,,,,3,,50,0
299904,note_on,2,0,4,,,,,,,,,,3,,57,92
299936,note_on,32,0,4,,,,,,,,,,3,,57,0
299952,note_on,16,0,4,,,,,,,,,,3,,54,92
299998,note_on,46,0,4,,,,,,,,,,3,,54,0
300000,note_on,2,0,4,,,,,,,,,,3,,57,92
300046,note_on,46,0,4,,,,,,,,,,3,,57,0
300048,note_on,2,0,4,,,,,,,,,,3,,60,92
300094,note_on,46,0,4,,,,,,,,,,3,,60,0
300096,note_on,2,0,4,,,,,,,,,,3,,50,92
300190,note_on,94,0,4,,,,,,,,,,3,,50,0
300192,note_on,2,0,4,,,,,,,,,,3,,59,92
300224,note_on,32,0,4,,,,,,,,,,3,,59,0
300240,note_on,16,0,4,,,,,,,,,,3,,55,92
300286,note_on,46,0,4,,,,,,,,,,3,,55,0
300288,note_on,2,0,4,,,,,,,,,,3,,59,92
300334,note_on,46,0,4,,,,,,,,,,3,,59,0
300336,note_on,2,0,4,,,,,,,,,,3,,62,92
300382,note_on,46,0,4,,,,,,,,,,3,,62,0
300384,note_on,2,0,4,,,,,,,,,,3,,52,92
300478,note_on,94,0,4,,,,,,,,,,3,,52,0
300480,note_on,2,0,4,,,,,,,,,,3,,60,92
300512,note_on,32,0,4,,,,,,,,,,3,,60,0
300528,note_on,16,0,4,,,,,,,,,,3,,57,92
300574,note_on,46,0,4,,,,,,,,,,3,,57,0
300576,note_on,2,0,4,,,,,,,,,,3,,60,92
300622,note_on,46,0,4,,,,,,,,,,3,,60,0
300624,note_on,2,0,4,,,,,,,,,,3,,64,92
300670,note_on,46,0,4,,,,,,,,,,3,,64,0
300672,note_on,2,0,4,,,,,,,,,,3,,54,92
300718,note_on,46,0,4,,,,,,,,,,3,,54,0
300720,note_on,2,0,4,,,,,,,,,,3,,62,92
300766,note_on,46,0,4,,,,,,,,,,3,,62,0
300768,note_on,2,0,4,,,,,,,,,,3,,60,92
300814,note_on,46,0,4,,,,,,,,,,3,,60,0
300816,note_on,2,0,4,,,,,,,,,,3,,59,92
300862,note_on,46,0,4,,,,,,,,,,3,,59,0
300864,note_on,2,0,4,,,,,,,,,,3,,55,92
300910,note_on,46,0,4,,,,,,,,,,3,,55,0
300912,note_on,2,0,4,,,,,,,,,,3,,50,92
300958,note_on,46,0,4,,,,,,,,,,3,,50,0
300960,note_on,2,0,4,,,,,,,,,,3,,55,92
301006,note_on,46,0,4,,,,,,,,,,3,,55,0
301008,note_on,2,0,4,,,,,,,,,,3,,50,92
301054,note_on,46,0,4,,,,,,,,,,3,,50,0
301056,note_on,1730,0,1,,,,,,,,,,0,,62,92
301056,note_on,2,0,4,,,,,,,,,,3,,47,92
301102,note_on,46,0,1,,,,,,,,,,0,,62,0
301102,note_on,46,0,4,,,,,,,,,,3,,47,0
301104,note_on,2,0,4,,,,,,,,,,3,,43,92
301104,note_on,2,0,1,,,,,,,,,,0,,59,92
301150,note_on,46,0,1,,,,,,,,,,0,,59,0
301152,note_on,2,0,1,,,,,,,,,,0,,55,92
301198,note_on,94,0,4,,,,,,,,,,3,,43,0
