tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel,program
287232,note_on,0,0,1,,,,,,65,92,0,
287232,note_on,0,0,1,,,,,,77,92,0,
287232,note_off,768,0,2,,,,,,63,64,0,
287424,note_on,192,0,2,,,,,,53,97,0,
287616,note_off,192,0,2,,,,,,53,64,0,
287616,note_on,0,0,2,,,,,,55,97,0,
287808,note_off,192,0,2,,,,,,55,64,0,
287808,note_on,0,0,2,,,,,,57,97,0,
288000,note_on,0,0,3,,,,,,48,102,0,
288000,note_off,192,0,2,,,,,,57,64,0,
288000,note_off,768,0,1,,,,,,65,64,0,
288000,note_off,0,0,1,,,,,,77,64,0,
288000,note_on,0,0,2,,,,,,58,97,0,
288000,note_off,768,0,3,,,,,,50,64,0,
288192,note_on,0,0,2,,,,,,60,97,0,
288192,note_off,192,0,2,,,,,,58,64,0,
288384,note_off,384,0,3,,,,,,48,64,0,
288384,note_on,0,0,3,,,,,,46,102,0,
288384,note_on,0,0,2,,,,,,62,97,0,
288384,note_off,192,0,2,,,,,,60,64,0,
288384,note_on,384,0,1,,,,,,70,92,0,
288576,note_off,192,0,2,,,,,,62,64,0,
288576,note_on,0,0,2,,,,,,58,97,0,
288768,note_off,192,0,2,,,,,,58,64,0,
288768,note_on,0,0,2,,,,,,63,97,0,
288768,note_off,384,0,3,,,,,,46,64,0,
288768,note_on,0,0,3,,,,,,48,102,0,
288960,note_off,192,0,2,,,,,,63,64,0,
288960,note_on,0,0,2,,,,,,62,97,0,
289152,note_off,192,0,2,,,,,,62,64,0,
289152,note_on,0,0,2,,,,,,63,97,0,
289152,note_on,0,0,1,,,,,,72,92,0,
289152,note_off,768,0,1,,,,,,70,64,0,
289344,note_off,192,0,2,,,,,,63,64,0,
289344,note_on,0,0,2,,,,,,65,97,0,
289344,note_off,192,0,1,,,,,,72,64,0,
289344,note_on,0,0,1,,,,,,74,92,0,
289536,note_on,0,0,1,,,,,,70,92,0,
289536,note_off,768,0,3,,,,,,48,64,0,
289536,note_on,0,0,3,,,,,,53,102,0,
289536,note_on,0,0,2,,,,,,63,97,0,
289536,note_off,192,0,1,,,,,,74,64,0,
289536,note_off,192,0,2,,,,,,65,64,0,
289632,note_on,0,0,1,,,,,,69,92,0,
289632,note_off,96,0,1,,,,,,70,64,0,
289728,note_on,0,0,2,,,,,,65,97,0,
289728,note_off,192,0,2,,,,,,63,64,0,
289728,note_on,0,0,1,,,,,,70,92,0,
289728,note_off,96,0,1,,,,,,69,64,0,
289824,note_off,96,0,1,,,,,,70,64,0,
289824,note_on,0,0,1,,,,,,69,92,0,
289920,note_off,192,0,2,,,,,,65,64,0,
289920,note_off,96,0,1,,,,,,69,64,0,
289920,note_on,0,0,1,,,,,,70,92,0,
289920,note_on,0,0,2,,,,,,63,97,0,
290016,note_off,96,0,1,,,,,,70,64,0,
290016,note_on,0,0,1,,,,,,69,92,0,
290112,note_off,192,0,2,,,,,,63,64,0,
290112,note_on,0,0,2,,,,,,65,97,0,
290112,note_off,96,0,1,,,,,,69,64,0,
290112,note_on,0,0,1,,,,,,70,92,0,
290304,note_off,768,0,3,,,,,,53,64,0,
290304,note_on,0,0,3,,,,,,46,102,0,
290304,note_off,192,0,2,,,,,,65,64,0,
290304,note_on,0,0,2,,,,,,62,97,0,
290496,note_off,384,0,1,,,,,,70,64,0,
290496,note_on,0,0,1,,,,,,74,92,0,
290688,note_off,384,0,2,,,,,,62,64,0,
290688,note_on,0,0,2,,,,,,65,97,0,
290880,note_on,0,0,1,,,,,,74,92,0,
290880,note_off,384,0,1,,,,,,74,64,0,
291072,note_off,384,0,2,,,,,,65,64,0,
291072,note_on,0,0,2,,,,,,63,97,0,
291264,note_on,0,0,1,,,,,,72,92,0,
291264,note_off,384,0,1,,,,,,74,64,0,
291456,note_on,0,0,2,,,,,,62,97,0,
291456,note_off,384,0,2,,,,,,63,64,0,
291648,note_off,384,0,1,,,,,,72,64,0,
291648,note_on,0,0,1,,,,,,70,92,0,
291840,note_on,0,0,1,,,,,,75,92,0,
291840,note_on,0,0,2,,,,,,60,97,0,
291840,note_off,192,0,1,,,,,,70,64,0,
291840,note_off,384,0,2,,,,,,62,64,0,
292032,note_on,0,0,1,,,,,,74,92,0,
292032,note_off,192,0,1,,,,,,75,64,0,
292032,note_off,192,0,2,,,,,,60,64,0,
292032,note_on,0,0,2,,,,,,58,97,0,
292224,note_off,192,0,1,,,,,,74,64,0,
292224,note_off,192,0,2,,,,,,58,64,0,
292224,note_on,0,0,2,,,,,,60,97,0,
292224,note_on,0,0,1,,,,,,75,92,0,
292416,note_off,192,0,1,,,,,,75,64,0,
292416,note_on,0,0,1,,,,,,77,92,0,
292416,note_off,192,0,2,,,,,,60,64,0,
292416,note_on,0,0,2,,,,,,62,97,0,
292608,note_on,0,0,2,,,,,,62,97,0,
292608,note_off,192,0,2,,,,,,62,64,0,
292608,note_on,0,0,3,,,,,,45,102,0,
292608,note_off,2304,0,3,,,,,,46,64,0,
292608,note_off,192,0,1,,,,,,77,64,0,
292608,note_on,0,0,1,,,,,,77,92,0,
292704,note_off,96,0,1,,,,,,77,64,0,
292704,note_on,0,0,1,,,,,,75,92,0,
292704,note_off,96,0,2,,,,,,62,64,0,
292704,note_on,0,0,2,,,,,,60,97,0,
292800,note_off,96,0,1,,,,,,75,64,0,
292800,note_on,0,0,1,,,,,,77,92,0,
292800,note_on,0,0,2,,,,,,62,97,0,
292800,note_off,96,0,2,,,,,,60,64,0,
292896,note_off,96,0,1,,,,,,77,64,0,
292896,note_on,0,0,1,,,,,,75,92,0,
292896,note_on,0,0,2,,,,,,60,97,0,
292896,note_off,96,0,2,,,,,,62,64,0,
292992,note_on,0,0,1,,,,,,77,92,0,
292992,note_on,0,0,2,,,,,,62,97,0,
292992,note_off,96,0,2,,,,,,60,64,0,
292992,note_off,96,0,1,,,,,,75,64,0,
293088,note_on,0,0,2,,,,,,60,97,0,
293088,note_off,96,0,1,,,,,,77,64,0,
293088,note_off,96,0,2,,,,,,62,64,0,
293088,note_on,0,0,1,,,,,,75,92,0,
293184,note_off,96,0,2,,,,,,60,64,0,
293184,note_on,0,0,1,,,,,,74,92,0,
293184,note_off,96,0,1,,,,,,75,64,0,
293184,note_on,0,0,2,,,,,,58,97,0,
293280,note_off,96,0,1,,,,,,74,64,0,
293280,note_on,0,0,1,,,,,,75,92,0,
293376,note_on,0,0,2,,,,,,58,97,0,
293376,note_off,768,0,3,,,,,,45,64,0,
293376,note_on,0,0,3,,,,,,46,102,0,
293376,note_off,96,0,1,,,,,,75,64,0,
293376,note_on,0,0,1,,,,,,74,92,0,
293376,note_off,192,0,2,,,,,,58,64,0,
293568,note_off,192,0,2,,,,,,58,64,0,
293568,note_off,192,0,1,,,,,,74,64,0,
293568,note_on,0,0,1,,,,,,53,92,0,
293760,note_off,192,0,1,,,,,,53,64,0,
293760,note_on,0,0,1,,,,,,58,92,0,
293952,note_on,384,0,2,,,,,,41,97,0,
293952,note_on,0,0,1,,,,,,60,92,0,
293952,note_off,192,0,1,,,,,,58,64,0,
294144,note_off,768,0,3,,,,,,46,64,0,
294144,note_off,192,0,1,,,,,,60,64,0,
294144,note_on,0,0,2,,,,,,46,97,0,
294144,note_off,192,0,2,,,,,,41,64,0,
294144,note_on,0,0,1,,,,,,62,92,0,
294336,note_off,192,0,1,,,,,,62,64,0,
294336,note_on,0,0,1,,,,,,63,92,0,
294336,note_on,0,0,2,,,,,,48,97,0,
294336,note_off,192,0,2,,,,,,46,64,0,
294528,note_off,192,0,1,,,,,,63,64,0,
294528,note_on,0,0,2,,,,,,50,97,0,
294528,note_off,192,0,2,,,,,,48,64,0,
294528,note_on,0,0,1,,,,,,65,92,0,
294720,note_on,0,0,2,,,,,,51,97,0,
294720,note_off,192,0,2,,,,,,50,64,0,
294720,note_on,0,0,1,,,,,,67,92,0,
294720,note_off,192,0,1,,,,,,65,64,0,
294912,note_on,0,0,1,,,,,,69,92,0,
294912,note_off,192,0,2,,,,,,51,64,0,
294912,note_on,0,0,2,,,,,,53,97,0,
294912,note_on,768,0,3,,,,,,41,102,0,
294912,note_off,192,0,1,,,,,,67,64,0,
295104,note_off,192,0,1,,,,,,69,64,0,
295104,note_off,192,0,2,,,,,,53,64,0,
295104,note_on,0,0,2,,,,,,48,97,0,
295296,note_on,0,0,2,,,,,,53,97,0,
295296,note_off,192,0,2,,,,,,48,64,0,
295488,note_on,0,0,2,,,,,,55,97,0,
295488,note_off,192,0,2,,,,,,53,64,0,
295488,note_on,384,0,1,,,,,,60,92,0,
295680,note_on,0,0,2,,,,,,57,97,0,
295680,note_off,192,0,2,,,,,,55,64,0,
295680,note_off,192,0,1,,,,,,60,64,0,
295680,note_on,0,0,1,,,,,,65,92,0,
295680,note_off,768,0,3,,,,,,41,64,0,
295872,note_on,0,0,1,,,,,,67,92,0,
295872,note_on,0,0,2,,,,,,58,97,0,
295872,note_off,192,0,1,,,,,,65,64,0,
295872,note_off,192,0,2,,,,,,57,64,0,
296064,note_off,192,0,1,,,,,,67,64,0,
296064,note_off,192,0,2,,,,,,58,64,0,
296064,note_on,0,0,2,,,,,,60,97,0,
296064,note_on,0,0,1,,,,,,69,92,0,
296256,note_off,192,0,1,,,,,,69,64,0,
296256,note_off,192,0,2,,,,,,60,64,0,
296256,note_on,0,0,2,,,,,,62,97,0,
296256,note_on,0,0,1,,,,,,71,92,0,
296448,note_off,192,0,1,,,,,,71,64,0,
296448,note_on,0,0,1,,,,,,72,92,0,
296448,note_on,0,0,2,,,,,,63,97,0,
296448,note_off,192,0,2,,,,,,62,64,0,
296448,note_on,768,0,3,,,,,,48,102,0,
296640,note_off,192,0,2,,,,,,63,64,0,
296640,note_on,0,0,1,,,,,,67,92,0,
296640,note_off,192,0,1,,,,,,72,64,0,
296832,note_on,0,0,1,,,,,,72,92,0,
296832,note_off,192,0,1,,,,,,67,64,0,
297024,note_on,0,0,1,,,,,,74,92,0,
297024,note_off,192,0,1,,,,,,72,64,0,
297024,note_on,384,0,2,,,,,,55,97,0,
297216,note_on,0,0,1,,,,,,75,92,0,
297216,note_off,192,0,1,,,,,,74,64,0,
297216,note_off,192,0,2,,,,,,55,64,0,
297216,note_on,0,0,2,,,,,,60,97,0,
297216,note_off,768,0,3,,,,,,48,64,0,
297408,note_off,192,0,2,,,,,,60,64,0,
297408,note_off,192,0,1,,,,,,75,64,0,
297408,note_on,0,0,1,,,,,,77,92,0,
297408,note_on,0,0,2,,,,,,62,97,0,
297600,note_off,192,0,2,,,,,,62,64,0,
297600,note_on,0,0,2,,,,,,63,97,0,
297600,note_off,192,0,1,,,,,,77,64,0,
297600,note_on,0,0,1,,,,,,79,92,0,
297792,note_on,0,0,1,,,,,,81,92,0,
297792,note_on,0,0,2,,,,,,65,97,0,
297792,note_off,192,0,1,,,,,,79,64,0,
297792,note_off,192,0,2,,,,,,63,64,0,
297984,note_on,0,0,2,,,,,,67,97,0,
297984,note_on,768,0,3,,,,,,43,102,0,
297984,note_off,192,0,1,,,,,,81,64,0,
297984,note_off,192,0,2,,,,,,65,64,0,
297984,note_on,0,0,1,,,,,,82,92,0,
298176,note_on,0,0,2,,,,,,62,97,0,
298176,note_off,192,0,2,,,,,,67,64,0,
298368,note_off,192,0,2,,,,,,62,64,0,
298368,note_on,0,0,2,,,,,,67,97,0,
298560,note_off,192,0,2,,,,,,67,64,0,
298560,note_on,0,0,2,,,,,,69,97,0,
298560,note_off,576,0,1,,,,,,82,64,0,
298560,note_on,0,0,1,,,,,,81,92,0,
298752,note_on,0,0,1,,,,,,79,92,0,
298752,note_off,192,0,1,,,,,,81,64,0,
298752,note_on,0,0,2,,,,,,70,97,0,
298752,note_off,192,0,2,,,,,,69,64,0,
298752,note_off,768,0,3,,,,,,43,64,0,
298944,note_off,192,0,1,,,,,,79,64,0,
298944,note_on,0,0,1,,,,,,77,92,0,
298944,note_off,192,0,2,,,,,,70,64,0,
298944,note_on,0,0,2,,,,,,69,97,0,
299136,note_on,0,0,1,,,,,,76,92,0,
299136,note_on,0,0,2,,,,,,67,97,0,
299136,note_off,192,0,2,,,,,,69,64,0,
299136,note_off,192,0,1,,,,,,77,64,0,
299328,note_off,192,0,1,,,,,,76,64,0,
299328,note_on,0,0,1,,,,,,74,92,0,
299328,note_on,0,0,2,,,,,,65,97,0,
299328,note_off,192,0,2,,,,,,67,64,0,
299520,note_on,0,0,2,,,,,,64,97,0,
299520,note_on,768,0,3,,,,,,45,102,0,
299520,note_on,0,0,1,,,,,,73,92,0,
299520,note_off,192,0,1,,,,,,74,64,0,
299520,note_off,192,0,2,,,,,,65,64,0,
299712,note_off,192,0,2,,,,,,64,64,0,
299712,note_on,0,0,2,,,,,,65,97,0,
299712,note_on,0,0,1,,,,,,81,92,0,
299712,note_off,192,0,1,,,,,,73,64,0,
299904,note_off,192,0,2,,,,,,65,64,0,
299904,note_on,0,0,2,,,,,,64,97,0,
299904,note_on,0,0,1,,,,,,79,92,0,
299904,note_off,192,0,1,,,,,,81,64,0,
300096,note_off,192,0,2,,,,,,64,64,0,
300096,note_on,0,0,2,,,,,,62,97,0,
300096,note_off,192,0,1,,,,,,79,64,0,
300096,note_on,0,0,1,,,,,,77,92,0,
300288,note_on,0,0,1,,,,,,77,92,0,
300288,note_off,192,0,1,,,,,,77,64,0,
300288,note_off,768,0,3,,,,,,45,64,0,
300288,note_off,192,0,2,,,,,,62,64,0,
300288,note_on,0,0,2,,,,,,62,97,0,
300384,note_off,96,0,1,,,,,,77,64,0,
300384,note_off,96,0,2,,,,,,62,64,0,
300384,note_on,0,0,2,,,,,,61,97,0,
300384,note_on,0,0,1,,,,,,76,92,0,
300480,note_off,96,0,2,,,,,,61,64,0,
300480,note_on,0,0,2,,,,,,62,97,0,
300480,note_on,0,0,1,,,,,,77,92,0,
300480,note_off,96,0,1,,,,,,76,64,0,
300576,note_on,0,0,1,,,,,,76,92,0,
300576,note_off,96,0,1,,,,,,77,64,0,
300576,note_off,96,0,2,,,,,,62,64,0,
300576,note_on,0,0,2,,,,,,61,97,0,
300672,note_on,0,0,1,,,,,,77,92,0,
300672,note_off,96,0,2,,,,,,61,64,0,
300672,note_on,0,0,2,,,,,,62,97,0,
300672,note_off,96,0,1,,,,,,76,64,0,
300768,note_on,0,0,1,,,,,,76,92,0,
300768,note_off,96,0,2,,,,,,62,64,0,
300768,note_on,0,0,2,,,,,,61,97,0,
300768,note_off,96,0,1,,,,,,77,64,0,
300864,note_off,96,0,2,,,,,,61,64,0,
300864,note_on,0,0,2,,,,,,62,97,0,
300864,note_on,0,0,1,,,,,,74,92,0,
300864,note_off,96,0,1,,,,,,76,64,0,
301056,note_off,192,0,2,,,,,,62,64,0,
301056,note_on,0,0,2,,,,,,62,97,0,
301056,note_off,192,0,1,,,,,,74,64,0,
301056,note_on,0,0,1,,,,,,62,92,0,
301056,note_on,0,0,1,,,,,,74,92,0,
301056,note_on,768,0,3,,,,,,38,102,0,
301632,note_on,0,0,3,,,,,,62,102,0,
301632,note_off,576,0,3,,,,,,38,64,0,
301824,note_on,0,0,1,,,,,,64,92,0,
301824,note_off,0,0,1,,,,,,62,64,0,
301824,note_off,768,0,1,,,,,,74,64,0,
301824,note_on,0,0,3,,,,,,61,102,0,
301824,note_off,768,0,2,,,,,,62,64,0,
301824,note_off,192,0,3,,,,,,62,64,0,
302016,note_off,192,0,3,,,,,,61,64,0,
302016,note_on,0,0,3,,,,,,62,102,0,
302208,note_off,192,0,3,,,,,,62,64,0,
302208,note_on,384,0,2,,,,,,62,97,0,
302208,note_on,0,0,3,,,,,,59,102,0,
302400,note_on,0,0,3,,,,,,61,102,0,
302400,note_off,192,0,3,,,,,,59,64,0,
302592,note_on,0,0,3,,,,,,57,102,0,
302592,note_off,192,0,3,,,,,,61,64,0,
302592,note_on,0,0,2,,,,,,61,97,0,
302592,note_off,768,0,1,,,,,,64,64,0,
302592,note_off,384,0,2,,,,,,62,64,0,
302592,note_on,0,0,1,,,,,,65,92,0,
302784,note_on,0,0,3,,,,,,58,102,0,
302784,note_off,192,0,3,,,,,,57,64,0,
302784,note_on,0,0,2,,,,,,62,97,0,
302784,note_off,192,0,2,,,,,,61,64,0,
302976,note_on,0,0,3,,,,,,55,102,0,
302976,note_on,0,0,2,,,,,,59,97,0,
302976,note_off,192,0,3,,,,,,58,64,0,
302976,note_off,192,0,2,,,,,,62,64,0,
303168,note_on,0,0,3,,,,,,57,102,0,
303168,note_off,192,0,3,,,,,,55,64,0,
303168,note_off,192,0,2,,,,,,59,64,0,
303168,note_on,0,0,2,,,,,,61,97,0,
303360,note_on,0,0,1,,,,,,62,92,0,
303360,note_off,192,0,3,,,,,,57,64,0,
303360,note_on,0,0,3,,,,,,53,102,0,
303360,note_off,768,0,1,,,,,,65,64,0,
303360,note_on,0,0,2,,,,,,57,97,0,
303360,note_off,192,0,2,,,,,,61,64,0,
303552,note_off,192,0,2,,,,,,57,64,0,
303552,note_on,0,0,2,,,,,,58,97,0,
303552,note_off,192,0,3,,,,,,53,64,0,
303552,note_on,0,0,3,,,,,,55,102,0,
303744,note_on,0,0,2,,,,,,55,97,0,
303744,note_off,192,0,2,,,,,,58,64,0,
303744,note_off,192,0,3,,,,,,55,64,0,
303744,note_on,0,0,3,,,,,,52,102,0,
303936,note_off,192,0,2,,,,,,55,64,0,
303936,note_on,0,0,3,,,,,,53,102,0,
303936,note_on,0,0,2,,,,,,57,97,0,
303936,note_off,192,0,3,,,,,,52,64,0,
304128,note_off,192,0,3,,,,,,53,64,0,
304128,note_on,0,0,3,,,,,,50,102,0,
304128,note_off,192,0,2,,,,,,57,64,0,
304128,note_on,0,0,2,,,,,,53,97,0,
304128,note_on,0,0,1,,,,,,70,92,0,
304128,note_off,768,0,1,,,,,,62,64,0,
304320,note_off,192,0,2,,,,,,53,64,0,
304320,note_off,192,0,3,,,,,,50,64,0,
304320,note_on,0,0,3,,,,,,52,102,0,
304320,note_on,0,0,2,,,,,,55,97,0,
304512,note_off,192,0,2,,,,,,55,64,0,
304512,note_on,0,0,2,,,,,,52,97,0,
304512,note_off,384,0,1,,,,,,70,64,0,
304512,note_on,0,0,1,,,,,,70,92,0,
304512,note_on,0,0,3,,,,,,48,102,0,
304512,note_off,192,0,3,,,,,,52,64,0,
304704,note_off,192,0,3,,,,,,48,64,0,
304704,note_off,192,0,2,,,,,,52,64,0,
304704,note_on,0,0,2,,,,,,53,97,0,
304704,note_on,0,0,3,,,,,,50,102,0,
304896,note_on,0,0,3,,,,,,46,102,0,
304896,note_off,384,0,1,,,,,,70,64,0,
304896,note_on,0,0,1,,,,,,74,92,0,
304896,note_off,192,0,3,,,,,,50,64,0,
304896,note_off,192,0,2,,,,,,53,64,0,
304896,note_on,0,0,2,,,,,,50,97,0,
304896,note_on,0,0,1,,,,,,70,92,0,
305088,note_on,0,0,3,,,,,,48,102,0,
305088,note_off,192,0,3,,,,,,46,64,0,
305280,note_on,0,0,2,,,,,,53,97,0,
305280,note_off,384,0,2,,,,,,50,64,0,
305280,note_on,0,0,1,,,,,,70,92,0,
305280,note_off,192,0,3,,,,,,48,64,0,
305280,note_on,0,0,3,,,,,,45,102,0,
305280,note_off,384,0,1,,,,,,70,64,0,
305472,note_off,192,0,3,,,,,,45,64,0,
305472,note_on,0,0,3,,,,,,46,102,0,
305664,note_off,384,0,2,,,,,,53,64,0,
305664,note_on,0,0,1,,,,,,64,92,0,
305664,note_on,0,0,2,,,,,,58,97,0,
305664,note_off,192,0,3,,,,,,46,64,0,
305664,note_on,0,0,3,,,,,,43,102,0,
305664,note_off,384,0,1,,,,,,70,64,0,
305856,note_off,192,0,2,,,,,,58,64,0,
305856,note_on,0,0,2,,,,,,57,97,0,
306048,note_off,192,0,2,,,,,,57,64,0,
306048,note_on,0,0,2,,,,,,55,97,0,
306048,note_off,384,0,3,,,,,,43,64,0,
306048,note_on,0,0,3,,,,,,40,102,0,
306240,note_on,0,0,2,,,,,,53,97,0,
306240,note_off,192,0,2,,,,,,55,64,0,
306432,note_off,384,0,3,,,,,,40,64,0,
306432,note_on,0,0,3,,,,,,45,102,0,
306432,note_on,0,0,1,,,,,,73,92,0,
306432,note_off,192,0,2,,,,,,53,64,0,
306432,note_off,768,0,1,,,,,,64,64,0,
306432,note_off,0,0,1,,,,,,74,64,0,
306432,note_on,0,0,2,,,,,,52,97,0,
306624,note_on,0,0,2,,,,,,57,97,0,
306624,note_off,192,0,2,,,,,,52,64,0,
306816,note_on,384,0,1,,,,,,64,92,0,
306816,note_on,0,0,2,,,,,,55,97,0,
306816,note_off,192,0,2,,,,,,57,64,0,
307008,note_on,0,0,2,,,,,,57,97,0,
307008,note_off,192,0,2,,,,,,55,64,0,
307200,note_off,192,0,2,,,,,,57,64,0,
307200,note_off,768,0,3,,,,,,45,64,0,
307200,note_on,0,0,3,,,,,,38,102,0,
307200,note_on,0,0,2,,,,,,53,97,0,
307200,note_on,0,0,1,,,,,,74,92,0,
307200,note_on,0,0,1,,,,,,69,92,0,
307200,note_off,0,0,1,,,,,,73,64,0,
307200,note_off,384,0,1,,,,,,64,64,0,
307392,note_on,0,0,2,,,,,,55,97,0,
307392,note_off,192,0,2,,,,,,53,64,0,
307584,note_off,192,0,2,,,,,,55,64,0,
307584,note_on,0,0,1,,,,,,69,92,0,
307584,note_off,384,0,1,,,,,,69,64,0,
307584,note_on,0,0,2,,,,,,53,97,0,
307776,note_on,0,0,1,,,,,,76,92,0,
307776,note_off,192,0,1,,,,,,74,64,0,
307776,note_off,192,0,2,,,,,,53,64,0,
307776,note_on,0,0,2,,,,,,52,97,0,
307968,note_off,0,0,1,,,,,,69,64,0,
307968,note_on,0,0,2,,,,,,50,97,0,
307968,note_off,768,0,3,,,,,,38,64,0,
307968,note_off,192,0,1,,,,,,76,64,0,
307968,note_on,0,0,1,,,,,,69,92,0,
307968,note_off,192,0,2,,,,,,52,64,0,
307968,note_on,0,0,1,,,,,,77,92,0,
308160,note_on,0,0,2,,,,,,62,97,0,
308160,note_off,192,0,2,,,,,,50,64,0,
308352,note_off,192,0,2,,,,,,62,64,0,
308352,note_on,0,0,2,,,,,,60,97,0,
308352,note_off,384,0,1,,,,,,69,64,0,
308352,note_on,0,0,1,,,,,,69,92,0,
308544,note_off,192,0,2,,,,,,60,64,0,
308544,note_on,0,0,2,,,,,,62,97,0,
308736,note_off,192,0,2,,,,,,62,64,0,
308736,note_on,0,0,2,,,,,,58,97,0,
308736,note_off,384,0,1,,,,,,69,64,0,
308736,note_on,0,0,1,,,,,,62,92,0,
308928,note_off,192,0,2,,,,,,58,64,0,
308928,note_on,0,0,2,,,,,,60,97,0,
308928,note_off,192,0,1,,,,,,77,64,0,
308928,note_on,0,0,1,,,,,,81,92,0,
309120,note_off,192,0,1,,,,,,81,64,0,
309120,note_on,0,0,2,,,,,,58,97,0,
309120,note_on,0,0,1,,,,,,79,92,0,
309120,note_off,192,0,2,,,,,,60,64,0,
309312,note_on,0,0,2,,,,,,57,97,0,
309312,note_on,0,0,1,,,,,,82,92,0,
309312,note_off,192,0,1,,,,,,79,64,0,
309312,note_off,192,0,2,,,,,,58,64,0,
309504,note_off,192,0,2,,,,,,57,64,0,
309504,note_on,0,0,2,,,,,,55,97,0,
309504,note_on,0,0,1,,,,,,76,92,0,
309504,note_off,0,0,1,,,,,,62,64,0,
309504,note_off,192,0,1,,,,,,82,64,0,
309696,note_off,192,0,2,,,,,,55,64,0,
309696,note_on,0,0,2,,,,,,60,97,0,
309888,note_on,384,0,1,,,,,,70,92,0,
309888,note_on,0,0,2,,,,,,58,97,0,
309888,note_off,192,0,2,,,,,,60,64,0,
310080,note_off,192,0,2,,,,,,58,64,0,
310080,note_on,0,0,2,,,,,,60,97,0,
310080,note_off,192,0,1,,,,,,76,64,0,
310080,note_on,0,0,1,,,,,,77,92,0,
310272,note_off,192,0,1,,,,,,70,64,0,
310272,note_on,0,0,1,,,,,,69,92,0,
310272,note_off,192,0,2,,,,,,60,64,0,
310272,note_on,0,0,2,,,,,,53,97,0,
310464,note_off,192,0,1,,,,,,69,64,0,
310464,note_on,0,0,1,,,,,,70,92,0,
310656,note_off,192,0,1,,,,,,70,64,0,
310656,note_on,0,0,1,,,,,,72,92,0,
310656,note_on,0,0,1,,,,,,69,92,0,
310656,note_off,0,0,1,,,,,,77,64,0,
310848,note_on,0,0,1,,,,,,70,92,0,
310848,note_off,192,0,1,,,,,,69,64,0,
311040,note_on,0,0,1,,,,,,77,92,0,
311040,note_on,0,0,1,,,,,,69,92,0,
311040,note_off,192,0,1,,,,,,70,64,0,
311040,note_off,768,0,2,,,,,,53,64,0,
311040,note_off,0,0,1,,,,,,72,64,0,
311232,note_off,192,0,1,,,,,,69,64,0,
311232,note_on,0,0,1,,,,,,70,92,0,
311424,note_off,192,0,1,,,,,,70,64,0,
311424,note_on,0,0,1,,,,,,69,92,0,
311424,note_on,384,0,2,,,,,,65,97,0,
311616,note_on,0,0,1,,,,,,70,92,0,
311616,note_off,192,0,1,,,,,,69,64,0,
311808,note_on,0,0,1,,,,,,67,92,0,
311808,note_off,192,0,1,,,,,,70,64,0,
311808,note_off,384,0,2,,,,,,65,64,0,
311808,note_on,0,0,2,,,,,,59,97,0,
312000,note_off,192,0,1,,,,,,67,64,0,
312000,note_on,0,0,1,,,,,,69,92,0,
312192,note_off,192,0,1,,,,,,69,64,0,
312192,note_on,0,0,1,,,,,,67,92,0,
312384,note_off,192,0,1,,,,,,67,64,0,
312384,note_on,0,0,1,,,,,,69,92,0,
312576,note_on,0,0,2,,,,,,61,97,0,
312576,note_off,768,0,2,,,,,,59,64,0,
312576,note_on,0,0,1,,,,,,67,92,0,
312576,note_on,0,0,1,,,,,,76,92,0,
312576,note_off,0,0,1,,,,,,77,64,0,
312576,note_off,192,0,1,,,,,,69,64,0,
312768,note_on,0,0,1,,,,,,69,92,0,
312768,note_off,192,0,1,,,,,,67,64,0,
312960,note_off,192,0,1,,,,,,69,64,0,
312960,note_on,0,0,1,,,,,,67,92,0,
313152,note_off,192,0,1,,,,,,67,64,0,
313152,note_on,0,0,1,,,,,,69,92,0,
313344,note_off,768,0,2,,,,,,61,64,0,
313344,note_off,192,0,1,,,,,,69,64,0,
313344,note_on,0,0,2,,,,,,62,97,0,
313344,note_on,0,0,1,,,,,,65,92,0,
313536,note_off,192,0,2,,,,,,62,64,0,
313536,note_on,0,0,2,,,,,,64,97,0,
313728,note_off,192,0,2,,,,,,64,64,0,
313728,note_on,0,0,2,,,,,,60,97,0,
313728,note_off,384,0,1,,,,,,76,64,0,
313728,note_on,0,0,1,,,,,,69,92,0,
313920,note_off,192,0,2,,,,,,60,64,0,
313920,note_on,0,0,2,,,,,,62,97,0,
314112,note_on,0,0,2,,,,,,58,97,0,
314112,note_off,192,0,2,,,,,,62,64,0,
314112,note_on,0,0,1,,,,,,74,92,0,
314112,note_off,384,0,1,,,,,,69,64,0,
314304,note_on,0,0,2,,,,,,60,97,0,
314304,note_off,192,0,2,,,,,,58,64,0,
314496,note_on,0,0,1,,,,,,70,92,0,
314496,note_off,384,0,1,,,,,,65,64,0,
314496,note_on,0,0,2,,,,,,57,97,0,
314496,note_off,192,0,2,,,,,,60,64,0,
314688,note_on,0,0,2,,,,,,58,97,0,
314688,note_off,192,0,2,,,,,,57,64,0,
314880,note_off,192,0,2,,,,,,58,64,0,
314880,note_on,0,0,1,,,,,,64,92,0,
314880,note_off,384,0,1,,,,,,70,64,0,
314880,note_on,0,0,2,,,,,,55,97,0,
315072,note_on,0,0,2,,,,,,57,97,0,
315072,note_off,192,0,2,,,,,,55,64,0,
315264,note_on,0,0,2,,,,,,53,97,0,
315264,note_off,192,0,2,,,,,,57,64,0,
