tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,channel,control,value,note,velocity
96120,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,76,76
96179,note_on,,59,0,9,,,,,,,,,,,,,,,10,,,76,0
96179,note_on,,59,0,5,,,,,,,,,,,,,,,4,,,76,0
96180,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,78,76
96180,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,78,76
96224,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,47,0
96224,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,47,0
96224,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,47,0
96224,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,69,0
96224,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,69,0
96231,note_on,,51,0,9,,,,,,,,,,,,,,,10,,,78,0
96231,note_on,,51,0,5,,,,,,,,,,,,,,,4,,,78,0
96240,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,52,76
96240,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,67,76
96240,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,67,76
96240,note_on,,9,0,5,,,,,,,,,,,,,,,4,,,79,76
96240,note_on,,9,0,9,,,,,,,,,,,,,,,10,,,79,76
96240,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,52,76
96240,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,52,76
96464,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,79,0
96464,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,67,0
96464,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,52,0
96464,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,79,0
96464,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,52,0
96464,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,67,0
96464,note_on,,464,0,10,,,,,,,,,,,,,,,11,,,71,0
96464,note_on,,464,0,6,,,,,,,,,,,,,,,5,,,71,0
96464,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,52,0
96480,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,59,76
96480,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,75,76
96480,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,69,76
96480,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,59,76
96480,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,69,76
96480,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,66,76
96480,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,75,76
96480,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,59,76
96480,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,66,76
96704,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,69,0
96704,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,66,0
96704,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,75,0
96704,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,59,0
96704,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,69,0
96704,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,66,0
96704,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,59,0
96704,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,75,0
96704,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,59,0
96720,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,76,76
96720,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,60,76
96720,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,60,76
96720,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,64,76
96720,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,67,76
96720,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,60,76
96720,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,76,76
96720,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,67,76
96720,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,64,76
96944,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,64,0
96944,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,60,0
96944,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,67,0
96944,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,67,0
96944,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,60,0
96944,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,60,0
96959,note_on,,239,0,9,,,,,,,,,,,,,,,10,,,76,0
96959,note_on,,239,0,5,,,,,,,,,,,,,,,4,,,76,0
96960,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,72,76
96960,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,57,76
96960,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,69,76
96960,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,72,76
96960,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
96960,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
97080,note_on,,121,0,5,,,,,,,,,,,,,,,4,,,78,76
97080,note_on,,121,0,9,,,,,,,,,,,,,,,10,,,78,76
97184,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,57,0
97184,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,57,0
97184,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,72,0
97184,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,72,0
97184,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,57,0
97184,note_on,,464,0,11,,,,,,,,,,,,,,,12,,,64,0
97184,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,78,0
97184,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,69,0
97184,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,78,0
97200,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,59,76
97200,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,63,76
97200,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,63,76
97200,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,59,76
97200,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,59,76
97200,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,71,76
97200,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,78,76
97200,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,71,76
97200,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,78,76
97424,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,59,0
97424,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,59,0
97424,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,71,0
97424,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,71,0
97424,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,59,0
97424,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,63,0
97440,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,47,76
97440,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,47,76
97440,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,47,76
97440,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,69,76
97440,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,69,76
97440,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,59,76
97544,note_on,,344,0,5,,,,,,,,,,,,,,,4,,,78,0
97544,note_on,,344,0,7,,,,,,,,,,,,,,,6,,,63,0
97544,note_on,,344,0,9,,,,,,,,,,,,,,,10,,,78,0
97560,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,76,76
97560,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,64,76
97560,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,76,76
97664,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,76,0
97664,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,76,0
97664,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,69,0
97664,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,69,0
97664,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,47,0
97664,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,64,0
97664,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,47,0
97664,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,47,0
97664,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,59,0
97680,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,52,76
97680,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,52,76
97680,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,76,76
97680,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,52,76
97680,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,59,76
97680,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,67,76
97680,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,67,76
97680,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,76,76
97680,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,64,76
97904,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,52,0
97904,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,52,0
97904,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,52,0
97920,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,43,76
97920,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,43,76
97920,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,43,76
98144,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,43,0
98144,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,43,0
98144,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,43,0
98160,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,47,76
98160,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,47,76
98160,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,47,76
98384,note_on,,704,0,7,,,,,,,,,,,,,,,6,,,64,0
98384,note_on,,704,0,6,,,,,,,,,,,,,,,5,,,67,0
98384,note_on,,704,0,10,,,,,,,,,,,,,,,11,,,67,0
98384,note_on,,704,0,9,,,,,,,,,,,,,,,10,,,76,0
98384,note_on,,704,0,11,,,,,,,,,,,,,,,12,,,59,0
98384,note_on,,704,0,5,,,,,,,,,,,,,,,4,,,76,0
98384,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,47,0
98384,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,47,0
98384,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,47,0
98400,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,71,76
98400,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,71,76
98400,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,40,76
98400,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,79,76
98400,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,76,76
98400,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,40,76
98400,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,76,76
98400,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,40,76
98400,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,79,76
98504,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,71,0
98504,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,71,0
98504,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,76,0
98504,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,79,0
98504,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,76,0
98504,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,79,0
98520,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,78,76
98520,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,81,76
98520,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,69,76
98520,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,78,76
98520,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,81,76
98520,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,69,76
98624,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,40,0
98624,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,40,0
98624,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,69,0
98624,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,78,0
98624,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,81,0
98624,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,69,0
98624,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,81,0
98624,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,78,0
98624,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,40,0
98640,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,52,76
98640,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,79,76
98640,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,83,76
98640,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,52,76
98640,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,67,76
98640,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,67,76
98640,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,52,76
98640,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,83,76
98640,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,79,76
98744,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,67,0
98744,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,52,0
98744,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,52,0
98744,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,67,0
98744,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,52,0
98760,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,54,76
98760,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,54,76
98760,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,69,76
98760,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,69,76
98760,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,54,76
98864,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,83,0
98864,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,54,0
98864,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,54,0
98864,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,54,0
98864,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,69,0
98864,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,69,0
98864,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,83,0
98880,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,74,76
98880,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,74,76
98880,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,55,76
98880,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,55,76
98880,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,55,76
98880,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,71,76
98880,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,71,76
98984,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,55,0
98984,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,55,0
98984,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,71,0
98984,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,71,0
98984,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,55,0
99000,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,67,76
99000,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,52,76
99000,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,52,76
99000,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,52,76
99000,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,67,76
99104,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,74,0
99104,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,52,0
99104,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,67,0
99104,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,52,0
99104,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,67,0
99104,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,52,0
99104,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,74,0
99120,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,73,76
99120,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
99120,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
99120,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,73,76
99120,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,57,76
99120,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,64,76
99120,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,64,76
99224,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,57,0
99224,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,57,0
99224,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,57,0
99240,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,55,76
99240,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,55,76
99240,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,55,76
99344,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,73,0
99344,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,64,0
99344,note_on,,704,0,10,,,,,,,,,,,,,,,11,,,79,0
99344,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,55,0
99344,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,55,0
99344,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,64,0
99344,note_on,,704,0,6,,,,,,,,,,,,,,,5,,,79,0
99344,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,55,0
99344,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,73,0
99360,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,73,76
99360,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,78,76
99360,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
99360,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,73,76
99360,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,78,76
99360,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,57,76
99360,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,81,76
99360,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
99360,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,81,76
99464,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,57,0
99464,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,57,0
99464,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,57,0
99480,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,59,76
99480,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,59,76
99480,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,59,76
99584,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,73,0
99584,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,78,0
99584,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,59,0
99584,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,59,0
99584,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,78,0
99584,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,73,0
99584,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,59,0
99600,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,61,76
99600,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,76,76
99600,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,61,76
99600,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,69,76
99600,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,76,76
99600,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,61,76
99600,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,69,76
99704,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,61,0
99704,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,61,0
99704,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,61,0
99720,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
99720,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,57,76
99720,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
99824,note_on,,464,0,9,,,,,,,,,,,,,,,10,,,81,0
99824,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,57,0
99824,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,57,0
99824,note_on,,464,0,5,,,,,,,,,,,,,,,4,,,81,0
99824,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,76,0
99824,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,76,0
99824,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,57,0
99840,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,78,76
99840,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,62,76
99840,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,74,76
99840,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,74,76
99840,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,62,76
99840,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,62,76
99840,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,78,76
99944,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,78,0
99944,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,74,0
99944,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,78,0
99944,note_on,,344,0,7,,,,,,,,,,,,,,,6,,,69,0
99944,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,74,0
99944,note_on,,344,0,11,,,,,,,,,,,,,,,12,,,69,0
99960,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,76,76
99960,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,67,76
99960,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,76,76
99960,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,79,76
99960,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,79,76
99960,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,67,76
100064,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,62,0
100064,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,79,0
100064,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,67,0
100064,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,62,0
100064,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,67,0
100064,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,62,0
100064,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,76,0
100064,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,76,0
100064,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,79,0
100080,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,81,76
100080,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,50,76
100080,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,50,76
100080,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,78,76
100080,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,81,76
100080,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,50,76
100080,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,66,76
100080,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,66,76
100080,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,78,76
100184,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,50,0
100184,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,66,0
100184,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,50,0
100184,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,50,0
100184,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,66,0
100200,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,52,76
100200,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,52,76
100200,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,52,76
100200,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,67,76
100200,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,67,76
100304,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,52,0
100304,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,52,0
100304,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,52,0
100304,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,81,0
100304,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,67,0
100304,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,81,0
100304,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,67,0
100320,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,54,76
100320,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,69,76
100320,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,54,76
100320,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,72,76
100320,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,72,76
100320,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,69,76
100320,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,54,76
100424,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,54,0
100424,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,54,0
100424,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,69,0
100424,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,69,0
100424,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,54,0
100440,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,50,76
100440,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,50,76
100440,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,66,76
100440,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,50,76
100440,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,66,76
100544,note_on,,104,0,7,,,,,,,,,,,,,,,6,,,66,0
100544,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,66,0
100544,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,72,0
100544,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,50,0
100544,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,50,0
100544,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,50,0
100544,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,72,0
100560,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,55,76
100560,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,62,76
100560,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,55,76
100560,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,62,76
100560,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,71,76
100560,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,55,76
100560,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,71,76
100664,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,55,0
100664,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,55,0
100664,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,55,0
100680,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,54,76
100680,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,54,76
100680,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,54,76
100784,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,62,0
100784,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,71,0
100784,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,71,0
100784,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,54,0
100784,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,62,0
