tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
140520,note_on,32,0,5,,,,,,,,,,,,,,,4,,84,0
140520,note_on,0,0,5,,,,,,,,,,,,,,,4,,82,105
140580,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105
140580,note_on,60,0,5,,,,,,,,,,,,,,,4,,82,0
140640,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
140640,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
140640,note_on,0,0,5,,,,,,,,,,,,,,,4,,86,105
140640,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,0
140640,note_on,60,0,5,,,,,,,,,,,,,,,4,,84,0
140640,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
140684,note_on,44,0,5,,,,,,,,,,,,,,,4,,86,0
140760,note_on,76,0,5,,,,,,,,,,,,,,,4,,84,105
140880,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
140880,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
140880,note_on,120,0,5,,,,,,,,,,,,,,,4,,84,0
140880,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
140880,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,0
140880,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105
140908,note_on,28,0,5,,,,,,,,,,,,,,,4,,84,0
140908,note_on,0,0,5,,,,,,,,,,,,,,,4,,82,105
140940,note_on,32,0,5,,,,,,,,,,,,,,,4,,82,0
140940,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105
140968,note_on,28,0,5,,,,,,,,,,,,,,,4,,84,0
140968,note_on,0,0,5,,,,,,,,,,,,,,,4,,82,105
141000,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105
141000,note_on,32,0,5,,,,,,,,,,,,,,,4,,82,0
141120,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0
141120,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
141120,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105
141120,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
141120,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
141120,note_on,960,0,4,,,,,,,,,,,,,,,3,,86,105
141120,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,0
141148,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,105
141148,note_on,28,0,5,,,,,,,,,,,,,,,4,,81,0
141154,note_on,34,0,4,,,,,,,,,,,,,,,3,,77,0
141180,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105
141180,note_on,32,0,5,,,,,,,,,,,,,,,4,,79,0
141208,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,105
141208,note_on,28,0,5,,,,,,,,,,,,,,,4,,81,0
141240,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
141240,note_on,32,0,5,,,,,,,,,,,,,,,4,,79,0
141360,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,0
141360,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,0
141360,note_on,120,0,5,,,,,,,,,,,,,,,4,,77,0
141360,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
141360,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
141360,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
141388,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
141388,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
141420,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
141420,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
141448,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
141448,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
141480,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105
141480,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
141559,note_on,405,0,4,,,,,,,,,,,,,,,3,,86,0
141600,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105
141600,note_on,8160,0,10,,,,,,,,,,,,,,,10,,36,70
141600,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,0
141600,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,0
141600,note_on,120,0,5,,,,,,,,,,,,,,,4,,74,0
141600,note_on,41,0,4,,,,,,,,,,,,,,,3,,60,105
141600,note_on,8160,0,9,,,,,,,,,,,,,,,8,,48,70
141600,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,105
141680,note_on,80,0,5,,,,,,,,,,,,,,,4,,48,0
141680,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,105
141756,note_on,76,0,5,,,,,,,,,,,,,,,4,,53,0
141756,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
141840,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
141840,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,70
141840,note_on,84,0,5,,,,,,,,,,,,,,,4,,57,0
141840,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,0
141840,note_on,0,0,5,,,,,,,,,,,,,,,4,,89,105
141840,note_on,8400,0,8,,,,,,,,,,,,,,,7,,60,70
141840,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,0
141840,note_on,4080,0,6,,,,,,,,,,,,,,,5,,69,70
141840,note_on,4080,0,7,,,,,,,,,,,,,,,6,,65,70
141840,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,0
141920,note_on,80,0,5,,,,,,,,,,,,,,,4,,60,0
141920,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,105
141996,note_on,76,0,5,,,,,,,,,,,,,,,4,,53,0
141996,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
142080,note_on,0,0,5,,,,,,,,,,,,,,,4,,89,0
142080,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105
142080,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105
142080,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0
142080,note_on,240,0,8,,,,,,,,,,,,,,,7,,48,0
142080,note_on,84,0,5,,,,,,,,,,,,,,,4,,57,0
142080,note_on,240,0,6,,,,,,,,,,,,,,,5,,69,0
142080,note_on,0,0,4,,,,,,,,,,,,,,,3,,89,105
142080,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,70
142080,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,70
142080,note_on,240,0,7,,,,,,,,,,,,,,,6,,65,0
142080,note_on,480,0,4,,,,,,,,,,,,,,,3,,60,0
142160,note_on,80,0,5,,,,,,,,,,,,,,,4,,48,0
142160,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,105
142236,note_on,76,0,5,,,,,,,,,,,,,,,4,,53,0
142236,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
142320,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,0
142320,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,0
142320,note_on,240,0,7,,,,,,,,,,,,,,,6,,65,70
142320,note_on,240,0,8,,,,,,,,,,,,,,,7,,60,70
142320,note_on,240,0,6,,,,,,,,,,,,,,,5,,69,70
142320,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
142320,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105
142320,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,0
142320,note_on,84,0,5,,,,,,,,,,,,,,,4,,57,0
142320,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,105
142320,note_on,240,0,4,,,,,,,,,,,,,,,3,,89,0
142320,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,70
142400,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,105
142400,note_on,80,0,5,,,,,,,,,,,,,,,4,,60,0
142476,note_on,76,0,5,,,,,,,,,,,,,,,4,,53,0
142476,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
142560,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
142560,note_on,84,0,5,,,,,,,,,,,,,,,4,,57,0
142560,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,70
142560,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105
142560,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,0
142560,note_on,240,0,6,,,,,,,,,,,,,,,5,,69,0
142560,note_on,240,0,8,,,,,,,,,,,,,,,7,,48,0
142560,note_on,240,0,7,,,,,,,,,,,,,,,6,,65,0
142560,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,70
142560,note_on,0,0,4,,,,,,,,,,,,,,,3,,81,105
142560,note_on,240,0,4,,,,,,,,,,,,,,,3,,84,0
142560,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0
142640,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,105
142640,note_on,80,0,5,,,,,,,,,,,,,,,4,,48,0
142716,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
142716,note_on,76,0,5,,,,,,,,,,,,,,,4,,53,0
142800,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,0
142800,note_on,84,0,5,,,,,,,,,,,,,,,4,,57,0
142800,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,105
142800,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,0
142800,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,70
142800,note_on,240,0,6,,,,,,,,,,,,,,,5,,69,70
142800,note_on,240,0,7,,,,,,,,,,,,,,,6,,65,70
142800,note_on,240,0,8,,,,,,,,,,,,,,,7,,60,70
142800,note_on,0,0,4,,,,,,,,,,,,,,,3,,77,105
142800,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,0
142800,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
142800,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,0
142880,note_on,80,0,5,,,,,,,,,,,,,,,4,,60,0
142880,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,105
142956,note_on,76,0,5,,,,,,,,,,,,,,,4,,53,0
142956,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
142969,note_on,169,0,4,,,,,,,,,,,,,,,3,,77,0
143040,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,74
143040,note_on,84,0,5,,,,,,,,,,,,,,,4,,57,0
143040,note_on,240,0,7,,,,,,,,,,,,,,,6,,65,0
143040,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143040,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,0
143040,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,74
143040,note_on,71,0,4,,,,,,,,,,,,,,,3,,81,87
143040,note_on,240,0,8,,,,,,,,,,,,,,,7,,48,0
143040,note_on,240,0,6,,,,,,,,,,,,,,,5,,69,0
143040,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105
143040,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0
143120,note_on,80,0,5,,,,,,,,,,,,,,,4,,48,0
143120,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,105
143160,note_on,120,0,4,,,,,,,,,,,,,,,3,,79,99
143160,note_on,40,0,5,,,,,,,,,,,,,,,4,,77,0
143160,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143196,note_on,36,0,5,,,,,,,,,,,,,,,4,,52,0
143196,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105
143200,note_on,40,0,4,,,,,,,,,,,,,,,3,,81,0
143280,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,0
143280,note_on,84,0,5,,,,,,,,,,,,,,,4,,55,0
143280,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,0
143280,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
143280,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143280,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,70
143280,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,70
143280,note_on,80,0,4,,,,,,,,,,,,,,,3,,81,105
143280,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,0
143280,note_on,240,0,6,,,,,,,,,,,,,,,5,,70,70
143280,note_on,240,0,8,,,,,,,,,,,,,,,7,,52,70
143280,note_on,240,0,7,,,,,,,,,,,,,,,6,,67,72
143320,note_on,40,0,4,,,,,,,,,,,,,,,3,,79,0
143340,note_on,20,0,4,,,,,,,,,,,,,,,3,,79,105
143340,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143340,note_on,60,0,5,,,,,,,,,,,,,,,4,,77,0
143360,note_on,20,0,5,,,,,,,,,,,,,,,4,,58,0
143360,note_on,20,0,4,,,,,,,,,,,,,,,3,,81,0
143360,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,105
143400,note_on,40,0,5,,,,,,,,,,,,,,,4,,76,0
143400,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143400,note_on,40,0,4,,,,,,,,,,,,,,,3,,81,101
143420,note_on,20,0,4,,,,,,,,,,,,,,,3,,79,0
143436,note_on,36,0,5,,,,,,,,,,,,,,,4,,52,0
143436,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105
143460,note_on,40,0,4,,,,,,,,,,,,,,,3,,79,99
143460,note_on,24,0,5,,,,,,,,,,,,,,,4,,77,0
143460,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143480,note_on,20,0,4,,,,,,,,,,,,,,,3,,81,0
143520,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,79
143520,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,79
143520,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105
143520,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,0
143520,note_on,40,0,4,,,,,,,,,,,,,,,3,,81,104
143520,note_on,240,0,6,,,,,,,,,,,,,,,5,,70,0
143520,note_on,240,0,8,,,,,,,,,,,,,,,7,,60,0
143520,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,0
143520,note_on,60,0,5,,,,,,,,,,,,,,,4,,76,0
143520,note_on,0,0,8,,,,,,,,,,,,,,,7,,52,0
143520,note_on,240,0,7,,,,,,,,,,,,,,,6,,67,0
143520,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143540,note_on,20,0,4,,,,,,,,,,,,,,,3,,79,0
143548,note_on,8,0,4,,,,,,,,,,,,,,,3,,79,105
143548,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143548,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
143557,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
143580,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,107
143580,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143580,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
143591,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
143600,note_on,20,0,5,,,,,,,,,,,,,,,4,,48,0
143600,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,105
143608,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,107
143608,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143608,note_on,8,0,5,,,,,,,,,,,,,,,4,,77,0
143617,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
143640,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,107
143640,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143640,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
143651,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
143668,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143668,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
143668,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,109
143676,note_on,8,0,5,,,,,,,,,,,,,,,4,,52,0
143676,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105
143677,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
143700,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143700,note_on,24,0,5,,,,,,,,,,,,,,,4,,76,0
143700,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,108
143711,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
143728,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143728,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,106
143728,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
143737,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
143760,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
143760,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,0
143760,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143760,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
143760,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,75
143760,note_on,240,0,8,,,,,,,,,,,,,,,7,,58,75
143760,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,75
143760,note_on,240,0,7,,,,,,,,,,,,,,,6,,64,77
143760,note_on,240,0,6,,,,,,,,,,,,,,,5,,67,77
143760,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,0
143760,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,0
143760,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,106
143771,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
143788,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
143788,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143788,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,103
143797,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
143820,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143820,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
143820,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,101
143831,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
143840,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,105
143840,note_on,20,0,5,,,,,,,,,,,,,,,4,,58,0
143848,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143848,note_on,8,0,5,,,,,,,,,,,,,,,4,,77,0
143848,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,99
143857,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
143880,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
143880,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,98
143880,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143891,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
143908,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,96
143908,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143908,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
143916,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105
143916,note_on,8,0,5,,,,,,,,,,,,,,,4,,52,0
143917,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
143940,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,94
143940,note_on,24,0,5,,,,,,,,,,,,,,,4,,76,0
143940,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
143951,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
143968,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
143968,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
143968,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,93
143977,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
144000,note_on,240,0,7,,,,,,,,,,,,,,,6,,64,0
144000,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
144000,note_on,240,0,6,,,,,,,,,,,,,,,5,,67,0
144000,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,85
144000,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
144000,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,0
144000,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105
144000,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,85
144000,note_on,240,0,8,,,,,,,,,,,,,,,7,,60,0
144000,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,93
144000,note_on,0,0,8,,,,,,,,,,,,,,,7,,58,0
144000,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,0
144011,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
144028,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
144028,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,91
144028,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
144037,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
144060,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
144060,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
144060,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,89
144071,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
144080,note_on,20,0,5,,,,,,,,,,,,,,,4,,48,0
144080,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,105
144088,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
144088,note_on,8,0,5,,,,,,,,,,,,,,,4,,77,0
144088,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,89
144097,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
144120,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,88
144120,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
144120,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
144131,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
144148,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,88
144148,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
144148,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
144156,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105
144156,note_on,8,0,5,,,,,,,,,,,,,,,4,,52,0
144157,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
144180,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
144180,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,88
144180,note_on,24,0,5,,,,,,,,,,,,,,,4,,76,0
144191,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
144208,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
144208,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
144208,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,86
144217,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
144240,note_on,240,0,9,,,,,,,,,,,,,,,8,,48,0
144240,note_on,240,0,10,,,,,,,,,,,,,,,10,,36,0
144240,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,79
144240,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,79
144240,note_on,240,0,8,,,,,,,,,,,,,,,7,,55,79
144240,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,86
144240,note_on,240,0,6,,,,,,,,,,,,,,,5,,64,84
144240,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
144240,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
144240,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,0
144240,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
144240,note_on,240,0,7,,,,,,,,,,,,,,,6,,58,81
144251,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
144268,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,87
144268,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
144268,note_on,28,0,5,,,,,,,,,,,,,,,4,,77,0
144277,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
144300,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,87
144300,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
144300,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
144311,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
144320,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,105
144320,note_on,20,0,5,,,,,,,,,,,,,,,4,,58,0
144328,note_on,17,0,4,,,,,,,,,,,,,,,3,,79,88
144328,note_on,8,0,5,,,,,,,,,,,,,,,4,,77,0
144328,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
144337,note_on,9,0,4,,,,,,,,,,,,,,,3,,81,0
144360,note_on,23,0,4,,,,,,,,,,,,,,,3,,77,88
144360,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105
144360,note_on,32,0,5,,,,,,,,,,,,,,,4,,76,0
144371,note_on,11,0,4,,,,,,,,,,,,,,,3,,79,0
144396,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105
144396,note_on,36,0,5,,,,,,,,,,,,,,,4,,52,0
144420,note_on,49,0,4,,,,,,,,,,,,,,,3,,79,93
144420,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105
144420,note_on,24,0,5,,,,,,,,,,,,,,,4,,74,0
144440,note_on,20,0,4,,,,,,,,,,,,,,,3,,77,0
144480,note_on,240,0,6,,,,,,,,,,,,,,,5,,64,0
144480,note_on,240,0,9,,,,,,,,,,,,,,,8,,41,90
144480,note_on,40,0,4,,,,,,,,,,,,,,,3,,77,102
144480,note_on,240,0,10,,,,,,,,,,,,,,,10,,29,90
144480,note_on,240,0,7,,,,,,,,,,,,,,,6,,58,0
144480,note_on,0,0,6,,,,,,,,,,,,,,,5,,65,87
144480,note_on,0,0,7,,,,,,,,,,,,,,,6,,57,83
144480,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,105
144480,note_on,240,0,8,,,,,,,,,,,,,,,7,,60,0
144480,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,0
144480,note_on,0,0,8,,,,,,,,,,,,,,,7,,55,0
144480,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,82
144480,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,82
144480,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,82
144480,note_on,60,0,5,,,,,,,,,,,,,,,4,,76,0
144480,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,0
144480,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,105
144480,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
144500,note_on,20,0,4,,,,,,,,,,,,,,,3,,79,0
144720,note_on,240,0,6,,,,,,,,,,,,,,,5,,65,0
144720,note_on,0,0,6,,,,,,,,,,,,,,,5,,77,91
144960,note_on,480,0,5,,,,,,,,,,,,,,,4,,57,0
144960,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,0
144960,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,0
144960,note_on,480,0,9,,,,,,,,,,,,,,,8,,41,0
144960,note_on,480,0,8,,,,,,,,,,,,,,,7,,60,0
144960,note_on,480,0,10,,,,,,,,,,,,,,,10,,29,0
144960,note_on,460,0,4,,,,,,,,,,,,,,,3,,77,0
144960,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,0
144960,note_on,240,0,6,,,,,,,,,,,,,,,5,,76,91
144960,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,0
144960,note_on,480,0,7,,,,,,,,,,,,,,,6,,57,0
145020,note_on,60,0,6,,,,,,,,,,,,,,,5,,77,0
145200,note_on,240,0,7,,,,,,,,,,,,,,,6,,65,90
145200,note_on,240,0,8,,,,,,,,,,,,,,,7,,65,89
145200,note_on,180,0,6,,,,,,,,,,,,,,,5,,74,91
145260,note_on,60,0,6,,,,,,,,,,,,,,,5,,76,0
145440,note_on,240,0,7,,,,,,,,,,,,,,,6,,64,91
145440,note_on,180,0,6,,,,,,,,,,,,,,,5,,72,91
145440,note_on,0,0,8,,,,,,,,,,,,,,,7,,64,89
