tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,pitch,note,velocity
38355,note_on,,,,,24,0,4,,,,,3,,,,48,0
38355,note_on,,,,,14,0,9,,,,,8,,,,34,45
38355,note_on,,,,,0,0,4,,,,,3,,,,51,92
38356,note_on,,,,,14,0,8,,,,,7,,,,46,45
38375,note_on,,,,,0,0,3,,,,,2,,,,81,0
38375,note_on,,,,,70,0,3,,,,,2,,,,84,0
38377,note_on,,,,,0,0,3,,,,,2,,,,86,108
38377,note_on,,,,,2,0,3,,,,,2,,,,82,108
38379,note_on,,,,,24,0,4,,,,,3,,,,51,0
38379,note_on,,,,,0,0,4,,,,,3,,,,48,92
38387,note_on,,,,,32,0,9,,,,,8,,,,34,0
38388,note_on,,,,,32,0,8,,,,,7,,,,46,0
38399,note_on,,,,,0,0,3,,,,,2,,,,82,0
38399,note_on,,,,,22,0,3,,,,,2,,,,86,0
38400,note_on,,,,,98,0,5,,,,,4,,,,75,45
38401,note_on,,,,,98,0,7,,,,,6,,,,60,45
38401,note_on,,,,,0,0,3,,,,,2,,,,87,108
38401,note_on,,,,,2,0,3,,,,,2,,,,84,108
38402,note_on,,,,,98,0,1,,,,,0,,,,72,45
38402,note_on,,,,,0,0,1,,,,,0,,,,75,45
38403,note_on,,,,,24,0,4,,,,,3,,,,48,0
38403,note_on,,,,,16,0,9,,,,,8,,,,34,45
38403,note_on,,,,,0,0,4,,,,,3,,,,45,92
38404,note_on,,,,,16,0,8,,,,,7,,,,46,45
38405,note_on,,,,,98,0,6,,,,,5,,,,63,45
38427,note_on,,,,,0,0,4,,,,,3,,,,48,92
38427,note_on,,,,,24,0,4,,,,,3,,,,45,0
38437,note_on,,,,,34,0,9,,,,,8,,,,34,0
38438,note_on,,,,,34,0,8,,,,,7,,,,46,0
38451,note_on,,,,,24,0,4,,,,,3,,,,48,0
38451,note_on,,,,,14,0,9,,,,,8,,,,34,45
38451,note_on,,,,,0,0,4,,,,,3,,,,51,92
38452,note_on,,,,,14,0,8,,,,,7,,,,46,45
38475,note_on,,,,,0,0,4,,,,,3,,,,57,92
38475,note_on,,,,,24,0,4,,,,,3,,,,51,0
38485,note_on,,,,,34,0,9,,,,,8,,,,34,0
38486,note_on,,,,,34,0,8,,,,,7,,,,46,0
38495,note_on,,,,,0,0,3,,,,,2,,,,84,0
38495,note_on,,,,,94,0,3,,,,,2,,,,87,0
38499,note_on,,,,,14,0,9,,,,,8,,,,34,45
38499,note_on,,,,,0,0,4,,,,,3,,,,51,92
38499,note_on,,,,,24,0,4,,,,,3,,,,57,0
38500,note_on,,,,,14,0,8,,,,,7,,,,46,45
38523,note_on,,,,,0,0,4,,,,,3,,,,48,92
38523,note_on,,,,,24,0,4,,,,,3,,,,51,0
38533,note_on,,,,,34,0,9,,,,,8,,,,34,0
38534,note_on,,,,,34,0,8,,,,,7,,,,46,0
38544,note_on,,,,,0,0,5,,,,,4,,,,77,45
38544,note_on,,,,,144,0,5,,,,,4,,,,75,0
38545,note_on,,,,,0,0,7,,,,,6,,,,62,45
38545,note_on,,,,,144,0,7,,,,,6,,,,60,0
38546,note_on,,,,,0,0,1,,,,,0,,,,72,0
38546,note_on,,,,,0,0,1,,,,,0,,,,77,45
38546,note_on,,,,,144,0,1,,,,,0,,,,75,0
38546,note_on,,,,,0,0,1,,,,,0,,,,74,45
38547,note_on,,,,,0,0,4,,,,,3,,,,51,92
38547,note_on,,,,,24,0,4,,,,,3,,,,48,0
38547,note_on,,,,,14,0,9,,,,,8,,,,34,45
38548,note_on,,,,,14,0,8,,,,,7,,,,46,45
38549,note_on,,,,,144,0,6,,,,,5,,,,63,0
38549,note_on,,,,,0,0,6,,,,,5,,,,65,45
38568,note_on,,,,,0,0,5,,,,,4,,,,79,45
38568,note_on,,,,,24,0,5,,,,,4,,,,77,0
38569,note_on,,,,,0,0,7,,,,,6,,,,63,45
38569,note_on,,,,,24,0,7,,,,,6,,,,62,0
38570,note_on,,,,,24,0,1,,,,,0,,,,77,0
38570,note_on,,,,,0,0,1,,,,,0,,,,74,0
38570,note_on,,,,,0,0,1,,,,,0,,,,75,45
38570,note_on,,,,,0,0,1,,,,,0,,,,79,45
38571,note_on,,,,,0,0,4,,,,,3,,,,48,92
38571,note_on,,,,,24,0,4,,,,,3,,,,51,0
38573,note_on,,,,,24,0,6,,,,,5,,,,65,0
38573,note_on,,,,,0,0,6,,,,,5,,,,67,45
38581,note_on,,,,,34,0,9,,,,,8,,,,34,0
38582,note_on,,,,,34,0,8,,,,,7,,,,46,0
38590,note_on,,,,,22,0,5,,,,,4,,,,79,0
38591,note_on,,,,,22,0,7,,,,,6,,,,63,0
38592,note_on,,,,,22,0,1,,,,,0,,,,79,0
38592,note_on,,,,,0,0,1,,,,,0,,,,75,0
38592,note_on,,,,,2,0,5,,,,,4,,,,79,45
38593,note_on,,,,,2,0,7,,,,,6,,,,63,45
38594,note_on,,,,,2,0,1,,,,,0,,,,75,45
38594,note_on,,,,,0,0,1,,,,,0,,,,79,45
38595,note_on,,,,,24,0,4,,,,,3,,,,48,0
38595,note_on,,,,,0,0,4,,,,,3,,,,45,92
38595,note_on,,,,,14,0,9,,,,,8,,,,34,45
38595,note_on,,,,,22,0,6,,,,,5,,,,67,0
38596,note_on,,,,,14,0,8,,,,,7,,,,46,45
38597,note_on,,,,,2,0,6,,,,,5,,,,67,45
38619,note_on,,,,,24,0,4,,,,,3,,,,45,0
38619,note_on,,,,,0,0,4,,,,,3,,,,48,92
38629,note_on,,,,,34,0,9,,,,,8,,,,34,0
38630,note_on,,,,,34,0,8,,,,,7,,,,46,0
38640,note_on,,,,,0,0,5,,,,,4,,,,77,45
38640,note_on,,,,,48,0,5,,,,,4,,,,79,0
38641,note_on,,,,,0,0,7,,,,,6,,,,62,45
38641,note_on,,,,,48,0,7,,,,,6,,,,63,0
38642,note_on,,,,,48,0,1,,,,,0,,,,79,0
38642,note_on,,,,,0,0,1,,,,,0,,,,75,0
38642,note_on,,,,,0,0,1,,,,,0,,,,74,45
38642,note_on,,,,,0,0,1,,,,,0,,,,77,45
38643,note_on,,,,,0,0,4,,,,,3,,,,51,92
38643,note_on,,,,,14,0,9,,,,,8,,,,34,45
38643,note_on,,,,,24,0,4,,,,,3,,,,48,0
38644,note_on,,,,,14,0,8,,,,,7,,,,46,45
38645,note_on,,,,,48,0,6,,,,,5,,,,67,0
38645,note_on,,,,,0,0,6,,,,,5,,,,65,45
38667,note_on,,,,,24,0,4,,,,,3,,,,51,0
38667,note_on,,,,,0,0,4,,,,,3,,,,57,92
38677,note_on,,,,,34,0,9,,,,,8,,,,34,0
38678,note_on,,,,,34,0,8,,,,,7,,,,46,0
38686,note_on,,,,,46,0,5,,,,,4,,,,77,0
38687,note_on,,,,,46,0,7,,,,,6,,,,62,0
38688,note_on,,,,,2,0,5,,,,,4,,,,77,45
38688,note_on,,,,,46,0,1,,,,,0,,,,77,0
38688,note_on,,,,,0,0,1,,,,,0,,,,74,0
38689,note_on,,,,,2,0,7,,,,,6,,,,62,45
38690,note_on,,,,,2,0,1,,,,,0,,,,74,45
38690,note_on,,,,,0,0,1,,,,,0,,,,77,45
38691,note_on,,,,,0,0,4,,,,,3,,,,51,92
38691,note_on,,,,,14,0,9,,,,,8,,,,34,45
38691,note_on,,,,,24,0,4,,,,,3,,,,57,0
38691,note_on,,,,,46,0,6,,,,,5,,,,65,0
38692,note_on,,,,,14,0,8,,,,,7,,,,46,45
38693,note_on,,,,,2,0,6,,,,,5,,,,65,45
38715,note_on,,,,,0,0,4,,,,,3,,,,48,92
38715,note_on,,,,,24,0,4,,,,,3,,,,51,0
38725,note_on,,,,,34,0,9,,,,,8,,,,34,0
38726,note_on,,,,,34,0,8,,,,,7,,,,46,0
38736,note_on,,,,,48,0,5,,,,,4,,,,77,0
38736,note_on,,,,,0,0,5,,,,,4,,,,75,45
38737,note_on,,,,,48,0,7,,,,,6,,,,62,0
38737,note_on,,,,,0,0,7,,,,,6,,,,60,45
38738,note_on,,,,,0,0,1,,,,,0,,,,72,45
38738,note_on,,,,,48,0,1,,,,,0,,,,77,0
38738,note_on,,,,,0,0,1,,,,,0,,,,75,45
38738,note_on,,,,,0,0,1,,,,,0,,,,74,0
38739,note_on,,,,,0,0,4,,,,,3,,,,51,92
38739,note_on,,,,,24,0,4,,,,,3,,,,48,0
38739,note_on,,,,,14,0,9,,,,,8,,,,34,45
38740,note_on,,,,,14,0,8,,,,,7,,,,46,45
38741,note_on,,,,,48,0,6,,,,,5,,,,65,0
38741,note_on,,,,,0,0,6,,,,,5,,,,63,45
38763,note_on,,,,,0,0,4,,,,,3,,,,48,92
38763,note_on,,,,,24,0,4,,,,,3,,,,51,0
38771,note_on,,,,,32,0,9,,,,,8,,,,34,0
38772,note_on,,,,,32,0,8,,,,,7,,,,46,0
38782,note_on,,,,,46,0,5,,,,,4,,,,75,0
38783,note_on,,,,,46,0,7,,,,,6,,,,60,0
38784,note_on,,,,,0,0,1,,,,,0,,,,72,0
38784,note_on,,,,,2,0,5,,,,,4,,,,74,45
38784,note_on,,,,,46,0,1,,,,,0,,,,75,0
38785,note_on,,,,,2,0,7,,,,,6,,,,58,45
38786,note_on,,,,,2,0,1,,,,,0,,,,70,45
38786,note_on,,,,,0,0,1,,,,,0,,,,74,45
38787,note_on,,,,,16,0,9,,,,,8,,,,34,45
38787,note_on,,,,,24,0,4,,,,,3,,,,48,0
38787,note_on,,,,,0,0,4,,,,,3,,,,46,92
38787,note_on,,,,,46,0,6,,,,,5,,,,63,0
38788,note_on,,,,,16,0,8,,,,,7,,,,46,45
38789,note_on,,,,,2,0,6,,,,,5,,,,62,45
38811,note_on,,,,,24,0,4,,,,,3,,,,46,0
38811,note_on,,,,,0,0,4,,,,,3,,,,50,92
38821,note_on,,,,,34,0,9,,,,,8,,,,34,0
38822,note_on,,,,,34,0,8,,,,,7,,,,46,0
38832,note_on,,,,,0,0,5,,,,,4,,,,75,45
38832,note_on,,,,,48,0,5,,,,,4,,,,74,0
38833,note_on,,,,,48,0,7,,,,,6,,,,58,0
38833,note_on,,,,,0,0,7,,,,,6,,,,60,45
38834,note_on,,,,,0,0,1,,,,,0,,,,72,45
38834,note_on,,,,,0,0,1,,,,,0,,,,70,0
38834,note_on,,,,,48,0,1,,,,,0,,,,74,0
38834,note_on,,,,,0,0,1,,,,,0,,,,75,45
38835,note_on,,,,,0,0,4,,,,,3,,,,53,92
38835,note_on,,,,,24,0,4,,,,,3,,,,50,0
38835,note_on,,,,,14,0,9,,,,,8,,,,34,45
38836,note_on,,,,,14,0,8,,,,,7,,,,46,45
38837,note_on,,,,,0,0,6,,,,,5,,,,63,45
38837,note_on,,,,,48,0,6,,,,,5,,,,62,0
38848,note_on,,,,,16,0,5,,,,,4,,,,75,0
38848,note_on,,,,,0,0,5,,,,,4,,,,74,45
38849,note_on,,,,,0,0,7,,,,,6,,,,58,45
38849,note_on,,,,,16,0,7,,,,,6,,,,60,0
38850,note_on,,,,,0,0,1,,,,,0,,,,74,45
38850,note_on,,,,,0,0,1,,,,,0,,,,70,45
38850,note_on,,,,,0,0,1,,,,,0,,,,72,0
38850,note_on,,,,,16,0,1,,,,,0,,,,75,0
38853,note_on,,,,,16,0,6,,,,,5,,,,63,0
38853,note_on,,,,,0,0,6,,,,,5,,,,62,45
38859,note_on,,,,,0,0,4,,,,,3,,,,56,92
38859,note_on,,,,,24,0,4,,,,,3,,,,53,0
38864,note_on,,,,,0,0,5,,,,,4,,,,72,45
38864,note_on,,,,,16,0,5,,,,,4,,,,74,0
38865,note_on,,,,,16,0,7,,,,,6,,,,58,0
38865,note_on,,,,,0,0,7,,,,,6,,,,57,45
38866,note_on,,,,,16,0,1,,,,,0,,,,74,0
38866,note_on,,,,,0,0,1,,,,,0,,,,72,45
38866,note_on,,,,,0,0,1,,,,,0,,,,70,0
38866,note_on,,,,,0,0,1,,,,,0,,,,69,45
38869,note_on,,,,,0,0,6,,,,,5,,,,60,45
38869,note_on,,,,,34,0,9,,,,,8,,,,34,0
38869,note_on,,,,,16,0,6,,,,,5,,,,62,0
38870,note_on,,,,,34,0,8,,,,,7,,,,46,0
38880,note_on,,,,,16,0,5,,,,,4,,,,72,0
38880,note_on,,,,,0,0,5,,,,,4,,,,74,45
38881,note_on,,,,,0,0,7,,,,,6,,,,58,45
38881,note_on,,,,,16,0,7,,,,,6,,,,57,0
38882,note_on,,,,,0,0,1,,,,,0,,,,74,45
38882,note_on,,,,,0,0,1,,,,,0,,,,70,45
38882,note_on,,,,,0,0,1,,,,,0,,,,69,0
38882,note_on,,,,,16,0,1,,,,,0,,,,72,0
38883,note_on,,,,,14,0,9,,,,,8,,,,34,45
38883,note_on,,,,,24,0,4,,,,,3,,,,56,0
38883,note_on,,,,,0,0,4,,,,,3,,,,53,92
38884,note_on,,,,,14,0,8,,,,,7,,,,46,45
38885,note_on,,,,,0,0,6,,,,,5,,,,62,45
38885,note_on,,,,,16,0,6,,,,,5,,,,60,0
38907,note_on,,,,,24,0,4,,,,,3,,,,53,0
38907,note_on,,,,,0,0,4,,,,,3,,,,50,92
38917,note_on,,,,,34,0,9,,,,,8,,,,34,0
38918,note_on,,,,,34,0,8,,,,,7,,,,46,0
38931,note_on,,,,,24,0,4,,,,,3,,,,50,0
38931,note_on,,,,,14,0,9,,,,,8,,,,34,45
38931,note_on,,,,,0,0,4,,,,,3,,,,53,92
38932,note_on,,,,,14,0,8,,,,,7,,,,46,45
38950,note_on,,,,,70,0,5,,,,,4,,,,74,0
38951,note_on,,,,,70,0,7,,,,,6,,,,58,0
38952,note_on,,,,,2,0,5,,,,,4,,,,75,45
38952,note_on,,,,,70,0,1,,,,,0,,,,74,0
38952,note_on,,,,,0,0,1,,,,,0,,,,70,0
38953,note_on,,,,,2,0,7,,,,,6,,,,60,45
38954,note_on,,,,,0,0,1,,,,,0,,,,75,45
38954,note_on,,,,,2,0,1,,,,,0,,,,72,45
38955,note_on,,,,,24,0,4,,,,,3,,,,53,0
38955,note_on,,,,,0,0,4,,,,,3,,,,50,92
38955,note_on,,,,,70,0,6,,,,,5,,,,62,0
38957,note_on,,,,,2,0,6,,,,,5,,,,63,45
38965,note_on,,,,,34,0,9,,,,,8,,,,34,0
38966,note_on,,,,,34,0,8,,,,,7,,,,46,0
38974,note_on,,,,,22,0,5,,,,,4,,,,75,0
38975,note_on,,,,,22,0,7,,,,,6,,,,60,0
38976,note_on,,,,,2,0,5,,,,,4,,,,77,45
38976,note_on,,,,,0,0,1,,,,,0,,,,72,0
38976,note_on,,,,,22,0,1,,,,,0,,,,75,0
38977,note_on,,,,,2,0,7,,,,,6,,,,62,45
38978,note_on,,,,,0,0,1,,,,,0,,,,77,45
38978,note_on,,,,,2,0,1,,,,,0,,,,74,45
38979,note_on,,,,,14,0,9,,,,,8,,,,34,45
38979,note_on,,,,,0,0,4,,,,,3,,,,46,92
38979,note_on,,,,,22,0,6,,,,,5,,,,63,0
38979,note_on,,,,,24,0,4,,,,,3,,,,50,0
38980,note_on,,,,,14,0,8,,,,,7,,,,46,45
38981,note_on,,,,,2,0,6,,,,,5,,,,65,45
39003,note_on,,,,,0,0,4,,,,,3,,,,50,92
39003,note_on,,,,,24,0,4,,,,,3,,,,46,0
39013,note_on,,,,,34,0,9,,,,,8,,,,34,0
39014,note_on,,,,,34,0,8,,,,,7,,,,46,0
39025,note_on,,,,,530,0,3,,,,,2,,,,87,108
39027,note_on,,,,,14,0,9,,,,,8,,,,34,45
39027,note_on,,,,,24,0,4,,,,,3,,,,50,0
39027,note_on,,,,,0,0,4,,,,,3,,,,53,92
39028,note_on,,,,,14,0,8,,,,,7,,,,46,45
39041,note_on,,,,,0,0,3,,,,,2,,,,86,108
39041,note_on,,,,,16,0,3,,,,,2,,,,87,0
39051,note_on,,,,,24,0,4,,,,,3,,,,53,0
39051,note_on,,,,,0,0,4,,,,,3,,,,56,92
39057,note_on,,,,,16,0,3,,,,,2,,,,86,0
39057,note_on,,,,,0,0,3,,,,,2,,,,84,108
39061,note_on,,,,,34,0,9,,,,,8,,,,34,0
39062,note_on,,,,,34,0,8,,,,,7,,,,46,0
39070,note_on,,,,,94,0,5,,,,,4,,,,77,0
39071,note_on,,,,,94,0,7,,,,,6,,,,62,0
39072,note_on,,,,,0,0,1,,,,,0,,,,74,0
39072,note_on,,,,,94,0,1,,,,,0,,,,77,0
39073,note_on,,,,,16,0,3,,,,,2,,,,84,0
39073,note_on,,,,,0,0,3,,,,,2,,,,82,108
39073,note_on,,,,,0,0,3,,,,,2,,,,86,108
39075,note_on,,,,,14,0,9,,,,,8,,,,34,45
39075,note_on,,,,,0,0,4,,,,,3,,,,53,92
39075,note_on,,,,,24,0,4,,,,,3,,,,56,0
39075,note_on,,,,,94,0,6,,,,,5,,,,65,0
39076,note_on,,,,,14,0,8,,,,,7,,,,46,45
39099,note_on,,,,,24,0,4,,,,,3,,,,53,0
39099,note_on,,,,,0,0,4,,,,,3,,,,50,92
39109,note_on,,,,,34,0,9,,,,,8,,,,34,0
39110,note_on,,,,,34,0,8,,,,,7,,,,46,0
39123,note_on,,,,,14,0,9,,,,,8,,,,34,45
39123,note_on,,,,,24,0,4,,,,,3,,,,50,0
39123,note_on,,,,,0,0,4,,,,,3,,,,53,92
39124,note_on,,,,,14,0,8,,,,,7,,,,46,45
39143,note_on,,,,,0,0,3,,,,,2,,,,82,0
39143,note_on,,,,,70,0,3,,,,,2,,,,86,0
39145,note_on,,,,,0,0,3,,,,,2,,,,87,108
39145,note_on,,,,,2,0,3,,,,,2,,,,84,108
39147,note_on,,,,,24,0,4,,,,,3,,,,53,0
39147,note_on,,,,,0,0,4,,,,,3,,,,50,92
39155,note_on,,,,,32,0,9,,,,,8,,,,34,0
39156,note_on,,,,,32,0,8,,,,,7,,,,46,0
39167,note_on,,,,,0,0,3,,,,,2,,,,84,0
39167,note_on,,,,,22,0,3,,,,,2,,,,87,0
39168,note_on,,,,,98,0,5,,,,,4,,,,68,45
39169,note_on,,,,,0,0,3,,,,,2,,,,89,108
39169,note_on,,,,,98,0,7,,,,,6,,,,62,45
39169,note_on,,,,,2,0,3,,,,,2,,,,86,108
39171,note_on,,,,,16,0,9,,,,,8,,,,34,45
39171,note_on,,,,,24,0,4,,,,,3,,,,50,0
39171,note_on,,,,,0,0,4,,,,,3,,,,46,92
39172,note_on,,,,,16,0,8,,,,,7,,,,46,45
39173,note_on,,,,,98,0,6,,,,,5,,,,65,45
39195,note_on,,,,,0,0,4,,,,,3,,,,50,92
39195,note_on,,,,,24,0,4,,,,,3,,,,46,0
39219,note_on,,,,,0,0,4,,,,,3,,,,53,92
39219,note_on,,,,,24,0,4,,,,,3,,,,50,0
39243,note_on,,,,,24,0,4,,,,,3,,,,53,0
39243,note_on,,,,,0,0,4,,,,,3,,,,56,92
39263,note_on,,,,,94,0,3,,,,,2,,,,89,0
39263,note_on,,,,,0,0,3,,,,,2,,,,86,0
39267,note_on,,,,,0,0,4,,,,,3,,,,53,92
39267,note_on,,,,,24,0,4,,,,,3,,,,56,0
39291,note_on,,,,,0,0,4,,,,,3,,,,50,92
39291,note_on,,,,,24,0,4,,,,,3,,,,53,0
39312,note_on,,,,,0,0,5,,,,,4,,,,70,45
39312,note_on,,,,,144,0,5,,,,,4,,,,68,0
39315,note_on,,,,,0,0,4,,,,,3,,,,53,92
39315,note_on,,,,,24,0,4,,,,,3,,,,50,0
39317,note_on,,,,,144,0,6,,,,,5,,,,65,0
39317,note_on,,,,,0,0,6,,,,,5,,,,67,45
39336,note_on,,,,,0,0,5,,,,,4,,,,72,45
39336,note_on,,,,,24,0,5,,,,,4,,,,70,0
39339,note_on,,,,,24,0,4,,,,,3,,,,53,0
39339,note_on,,,,,0,0,4,,,,,3,,,,50,92
39341,note_on,,,,,24,0,6,,,,,5,,,,67,0
39341,note_on,,,,,0,0,6,,,,,5,,,,68,45
39358,note_on,,,,,22,0,5,,,,,4,,,,72,0
39360,note_on,,,,,2,0,5,,,,,4,,,,72,45
39363,note_on,,,,,22,0,6,,,,,5,,,,68,0
39363,note_on,,,,,24,0,4,,,,,3,,,,50,0
39363,note_on,,,,,0,0,4,,,,,3,,,,46,92
39365,note_on,,,,,2,0,6,,,,,5,,,,68,45
39387,note_on,,,,,24,0,4,,,,,3,,,,46,0
39387,note_on,,,,,0,0,4,,,,,3,,,,50,92
39408,note_on,,,,,0,0,5,,,,,4,,,,70,45
39408,note_on,,,,,48,0,5,,,,,4,,,,72,0
39411,note_on,,,,,24,0,4,,,,,3,,,,50,0
39411,note_on,,,,,0,0,4,,,,,3,,,,53,92
39413,note_on,,,,,0,0,6,,,,,5,,,,67,45
39413,note_on,,,,,48,0,6,,,,,5,,,,68,0
39435,note_on,,,,,24,0,4,,,,,3,,,,53,0
39435,note_on,,,,,0,0,4,,,,,3,,,,56,92
39454,note_on,,,,,46,0,5,,,,,4,,,,70,0
39456,note_on,,,,,2,0,5,,,,,4,,,,70,45
39459,note_on,,,,,24,0,4,,,,,3,,,,56,0
39459,note_on,,,,,0,0,4,,,,,3,,,,53,92
39459,note_on,,,,,46,0,6,,,,,5,,,,67,0
39461,note_on,,,,,2,0,6,,,,,5,,,,67,45
39483,note_on,,,,,0,0,4,,,,,3,,,,50,92
39483,note_on,,,,,24,0,4,,,,,3,,,,53,0
39504,note_on,,,,,0,0,5,,,,,4,,,,68,45
39504,note_on,,,,,48,0,5,,,,,4,,,,70,0
39507,note_on,,,,,336,0,9,,,,,8,,,,34,0
39507,note_on,,,,,24,0,4,,,,,3,,,,50,0
39507,note_on,,,,,0,0,4,,,,,3,,,,53,92
39508,note_on,,,,,336,0,8,,,,,7,,,,46,0
39509,note_on,,,,,48,0,6,,,,,5,,,,67,0
39509,note_on,,,,,0,0,6,,,,,5,,,,65,45
39531,note_on,,,,,24,0,4,,,,,3,,,,53,0
39531,note_on,,,,,0,0,4,,,,,3,,,,50,92
39550,note_on,,,,,46,0,5,,,,,4,,,,68,0
39552,set_tempo,,,,,1920,1,0,,1578947,,,,,,,,
39552,note_on,,,,,2,0,5,,,,,4,,,,67,45
39555,note_on,,,,,48,0,9,,,,,8,,,,35,45
39555,note_on,,,,,46,0,6,,,,,5,,,,65,0
39555,note_on,,,,,24,0,4,,,,,3,,,,50,0
39555,control_change,,,,,0,0,4,,,,,3,64,0,,,
39555,note_on,,,,,0,0,4,,,,,3,,,,47,108
39556,note_on,,,,,48,0,8,,,,,7,,,,47,45
39557,note_on,,,,,2,0,6,,,,,5,,,,65,45
39577,note_on,,,,,0,0,3,,,,,2,,,,67,127
39577,control_change,,,,,314,0,3,,,,,2,64,127,,,
39601,note_on,,,,,24,0,3,,,,,2,,,,67,0
39601,note_on,,,,,0,0,3,,,,,2,,,,71,127
39625,note_on,,,,,0,0,3,,,,,2,,,,74,127
39625,note_on,,,,,24,0,3,,,,,2,,,,71,0
39646,note_on,,,,,94,0,5,,,,,4,,,,67,0
39648,note_on,,,,,2,0,5,,,,,4,,,,67,45
39649,note_on,,,,,0,0,3,,,,,2,,,,79,127
39649,note_on,,,,,24,0,3,,,,,2,,,,74,0
39649,note_on,,,,,94,0,4,,,,,3,,,,47,0
39673,note_on,,,,,0,0,3,,,,,2,,,,83,127
39673,note_on,,,,,24,0,3,,,,,2,,,,79,0
39697,note_on,,,,,24,0,3,,,,,2,,,,83,0
39697,note_on,,,,,0,0,3,,,,,2,,,,86,127
39721,note_on,,,,,24,0,3,,,,,2,,,,86,0
39721,note_on,,,,,0,0,3,,,,,2,,,,89,127
39744,set_tempo,,,,,192,1,0,,1621622,,,,,,,,
39745,note_on,,,,,24,0,3,,,,,2,,,,89,0
39745,note_on,,,,,0,0,3,,,,,2,,,,87,108
39745,note_on,,,,,576,0,7,,,,,6,,,,62,0
39745,note_on,,,,,0,0,7,,,,,6,,,,60,45
39747,note_on,,,,,192,0,9,,,,,8,,,,35,0
39747,note_on,,,,,0,0,9,,,,,8,,,,36,45
39748,note_on,,,,,0,0,8,,,,,7,,,,48,45
39748,note_on,,,,,192,0,8,,,,,7,,,,47,0
39749,note_on,,,,,0,0,6,,,,,5,,,,63,45
39749,note_on,,,,,192,0,6,,,,,5,,,,65,0
39769,note_on,,,,,0,0,3,,,,,2,,,,84,108
39769,note_on,,,,,24,0,3,,,,,2,,,,87,0
39793,note_on,,,,,0,0,3,,,,,2,,,,79,108
39793,note_on,,,,,24,0,3,,,,,2,,,,84,0
39817,note_on,,,,,0,0,3,,,,,2,,,,75,108
39817,note_on,,,,,24,0,3,,,,,2,,,,79,0
39840,note_on,,,,,192,0,5,,,,,4,,,,67,0
39840,note_on,,,,,0,0,5,,,,,4,,,,75,45
39841,note_on,,,,,0,0,3,,,,,2,,,,72,108
39841,note_on,,,,,24,0,3,,,,,2,,,,75,0
39865,note_on,,,,,0,0,3,,,,,2,,,,67,108
39865,note_on,,,,,24,0,3,,,,,2,,,,72,0
39889,note_on,,,,,0,0,3,,,,,2,,,,63,108
39889,note_on,,,,,24,0,3,,,,,2,,,,67,0
39913,note_on,,,,,0,0,3,,,,,2,,,,60,108
39913,note_on,,,,,24,0,3,,,,,2,,,,63,0
39934,note_on,,,,,94,0,5,,,,,4,,,,75,0
39936,set_tempo,,,,,192,1,0,,1578947,,,,,,,,
39936,note_on,,,,,2,0,5,,,,,4,,,,75,45
39937,note_on,,,,,0,0,3,,,,,2,,,,57,127
39937,note_on,,,,,24,0,3,,,,,2,,,,60,0
39939,note_on,,,,,0,0,9,,,,,8,,,,33,45
39939,note_on,,,,,192,0,9,,,,,8,,,,36,0
39940,note_on,,,,,0,0,8,,,,,7,,,,45,45
39940,note_on,,,,,192,0,8,,,,,7,,,,48,0
39953,note_on,,,,,16,0,3,,,,,2,,,,57,0
39961,note_on,,,,,8,0,3,,,,,2,,,,65,127
39985,note_on,,,,,24,0,3,,,,,2,,,,65,0
39985,note_on,,,,,0,0,3,,,,,2,,,,69,127
40008,note_on,,,,,0,0,5,,,,,4,,,,65,45
40008,note_on,,,,,72,0,5,,,,,4,,,,75,0
40009,note_on,,,,,24,0,3,,,,,2,,,,69,0
40009,note_on,,,,,0,0,3,,,,,2,,,,72,127
40030,note_on,,,,,22,0,5,,,,,4,,,,65,0
40032,note_on,,,,,2,0,5,,,,,4,,,,65,45
40033,note_on,,,,,24,0,3,,,,,2,,,,72,0
40033,note_on,,,,,0,0,3,,,,,2,,,,77,127
40057,note_on,,,,,24,0,3,,,,,2,,,,77,0
40057,note_on,,,,,0,0,3,,,,,2,,,,81,127
40081,note_on,,,,,0,0,3,,,,,2,,,,84,127
40081,note_on,,,,,24,0,3,,,,,2,,,,81,0
40105,note_on,,,,,24,0,3,,,,,2,,,,84,0
40105,note_on,,,,,0,0,3,,,,,2,,,,87,127
40128,set_tempo,,,,,192,1,0,,1621622,,,,,,,,
40129,note_on,,,,,0,0,3,,,,,2,,,,86,108
40129,note_on,,,,,384,0,7,,,,,6,,,,60,0
40129,note_on,,,,,0,0,7,,,,,6,,,,58,45
40129,note_on,,,,,24,0,3,,,,,2,,,,87,0
40131,note_on,,,,,0,0,9,,,,,8,,,,34,45
40131,note_on,,,,,192,0,9,,,,,8,,,,33,0
40132,note_on,,,,,192,0,8,,,,,7,,,,45,0
40132,note_on,,,,,0,0,8,,,,,7,,,,46,45
40133,note_on,,,,,384,0,6,,,,,5,,,,63,0
40133,note_on,,,,,0,0,6,,,,,5,,,,62,45
40153,note_on,,,,,24,0,3,,,,,2,,,,86,0
40153,note_on,,,,,0,0,3,,,,,2,,,,82,108
40177,note_on,,,,,24,0,3,,,,,2,,,,82,0
40177,note_on,,,,,0,0,3,,,,,2,,,,77,108
40201,note_on,,,,,0,0,3,,,,,2,,,,74,108
