tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,control,value,channel,program,note,velocity
72480,note_on,2,0,6,,,,,,,,,5,,59,45
72480,note_on,2,0,3,,,,,,,,,2,,62,92
72544,note_on,160,0,2,,,,,,,,,1,,67,0
72544,note_on,160,0,4,,,,,,,,,3,,47,0
72574,note_on,94,0,3,,,,,,,,,2,,62,0
72574,note_on,94,0,5,,,,,,,,,4,,62,0
72574,note_on,94,0,1,,,,,,,,,0,,77,0
72574,note_on,94,0,6,,,,,,,,,5,,59,0
72576,note_on,0,0,5,,,,,,,,,4,,72,45
72576,note_on,32,0,4,,,,,,,,,3,,48,92
72576,note_on,32,0,2,,,,,,,,,1,,67,92
72576,note_on,2,0,3,,,,,,,,,2,,62,92
72576,note_on,2,0,5,,,,,,,,,4,,60,45
72576,note_on,2,0,1,,,,,,,,,0,,77,92
72576,note_on,416,0,7,,,,,,,,,6,,47,45
72576,note_on,0,0,7,,,,,,,,,6,,60,45
72608,note_on,0,0,5,,,,,,,,,4,,72,0
72608,note_on,32,0,5,,,,,,,,,4,,60,0
72672,note_on,0,0,5,,,,,,,,,4,,71,45
72672,note_on,64,0,5,,,,,,,,,4,,59,45
72704,note_on,0,0,5,,,,,,,,,4,,71,0
72704,note_on,32,0,5,,,,,,,,,4,,59,0
72736,note_on,160,0,7,,,,,,,,,6,,47,0
72736,note_on,0,0,7,,,,,,,,,6,,60,0
72768,note_on,64,0,5,,,,,,,,,4,,60,45
72768,note_on,0,0,5,,,,,,,,,4,,72,45
72800,note_on,32,0,5,,,,,,,,,4,,60,0
72800,note_on,0,0,5,,,,,,,,,4,,72,0
72864,note_on,0,0,5,,,,,,,,,4,,74,45
72864,note_on,64,0,5,,,,,,,,,4,,62,45
72896,note_on,0,0,5,,,,,,,,,4,,74,0
72896,note_on,32,0,5,,,,,,,,,4,,62,0
72960,note_on,0,0,5,,,,,,,,,4,,76,45
72960,note_on,64,0,5,,,,,,,,,4,,64,45
72960,note_on,0,0,3,,,,,,,,,2,,60,92
72960,note_on,384,0,1,,,,,,,,,0,,77,0
72960,note_on,0,0,1,,,,,,,,,0,,76,92
72960,note_on,384,0,3,,,,,,,,,2,,62,0
72992,note_on,32,0,5,,,,,,,,,4,,64,0
72992,note_on,0,0,5,,,,,,,,,4,,76,0
73056,note_on,0,0,5,,,,,,,,,4,,78,45
73056,note_on,64,0,5,,,,,,,,,4,,66,45
73088,note_on,0,0,5,,,,,,,,,4,,78,0
73088,note_on,32,0,5,,,,,,,,,4,,66,0
73104,note_on,528,0,2,,,,,,,,,1,,67,0
73104,note_on,528,0,4,,,,,,,,,3,,48,0
73120,note_on,160,0,3,,,,,,,,,2,,60,0
73120,note_on,160,0,1,,,,,,,,,0,,76,0
73152,note_on,0,0,5,,,,,,,,,4,,79,45
73152,note_on,64,0,5,,,,,,,,,4,,67,45
73152,note_on,48,0,2,,,,,,,,,1,,67,92
73152,note_on,32,0,1,,,,,,,,,0,,74,92
73152,note_on,48,0,4,,,,,,,,,3,,43,92
73152,note_on,32,0,3,,,,,,,,,2,,59,92
73152,note_on,416,0,7,,,,,,,,,6,,43,45
73152,note_on,0,0,7,,,,,,,,,6,,55,45
73312,note_on,0,0,5,,,,,,,,,4,,79,0
73312,note_on,160,0,4,,,,,,,,,3,,43,0
73312,note_on,160,0,3,,,,,,,,,2,,59,0
73312,note_on,160,0,5,,,,,,,,,4,,67,0
73312,note_on,160,0,7,,,,,,,,,6,,43,0
73312,note_on,160,0,2,,,,,,,,,1,,67,0
73312,note_on,0,0,7,,,,,,,,,6,,55,0
73312,note_on,160,0,1,,,,,,,,,0,,74,0
73344,note_on,32,0,7,,,,,,,,,6,,31,45
73344,note_on,0,0,7,,,,,,,,,6,,43,45
73504,note_on,160,0,7,,,,,,,,,6,,31,0
73504,note_on,0,0,7,,,,,,,,,6,,43,0
73536,note_on,224,0,5,,,,,,,,,4,,72,92
73560,note_on,24,0,5,,,,,,,,,4,,72,0
73560,note_on,0,0,5,,,,,,,,,4,,74,92
73584,note_on,24,0,5,,,,,,,,,4,,74,0
73584,note_on,0,0,5,,,,,,,,,4,,76,92
73726,note_on,142,0,5,,,,,,,,,4,,76,0
73728,note_on,416,0,1,,,,,,,,,0,,67,92
73728,note_on,2,0,5,,,,,,,,,4,,76,92
73728,note_on,416,0,2,,,,,,,,,1,,64,92
73752,note_on,0,0,5,,,,,,,,,4,,77,92
73752,note_on,24,0,5,,,,,,,,,4,,76,0
73776,note_on,0,0,5,,,,,,,,,4,,79,92
73776,note_on,24,0,5,,,,,,,,,4,,77,0
73918,note_on,142,0,5,,,,,,,,,4,,79,0
73920,note_on,608,0,3,,,,,,,,,2,,55,92
73920,note_on,608,0,4,,,,,,,,,3,,52,92
73920,note_on,0,0,7,,,,,,,,,6,,52,92
73920,note_on,416,0,7,,,,,,,,,6,,40,92
73920,note_on,1346,0,6,,,,,,,,,5,,69,92
73920,note_on,0,0,6,,,,,,,,,5,,72,92
73968,note_on,48,0,7,,,,,,,,,6,,40,0
73968,note_on,0,0,7,,,,,,,,,6,,52,0
74064,note_on,336,0,1,,,,,,,,,0,,67,0
74064,note_on,336,0,2,,,,,,,,,1,,64,0
74080,note_on,160,0,4,,,,,,,,,3,,52,0
74080,note_on,160,0,3,,,,,,,,,2,,55,0
74080,note_on,160,0,6,,,,,,,,,5,,69,0
74080,note_on,0,0,6,,,,,,,,,5,,72,0
74112,note_on,32,0,6,,,,,,,,,5,,69,92
74112,note_on,144,0,7,,,,,,,,,6,,41,92
74112,note_on,48,0,1,,,,,,,,,0,,72,92
74112,note_on,32,0,4,,,,,,,,,3,,55,92
74112,note_on,48,0,2,,,,,,,,,1,,69,92
74112,note_on,194,0,5,,,,,,,,,4,,76,92
74112,note_on,32,0,3,,,,,,,,,2,,64,92
74112,note_on,0,0,7,,,,,,,,,6,,53,92
74160,note_on,48,0,7,,,,,,,,,6,,41,0
74160,note_on,0,0,7,,,,,,,,,6,,53,0
74206,note_on,94,0,5,,,,,,,,,4,,76,0
74208,note_on,2,0,5,,,,,,,,,4,,74,92
74254,note_on,46,0,5,,,,,,,,,4,,74,0
74256,note_on,2,0,5,,,,,,,,,4,,72,92
74272,note_on,160,0,1,,,,,,,,,0,,72,0
74272,note_on,160,0,3,,,,,,,,,2,,64,0
74272,note_on,160,0,4,,,,,,,,,3,,55,0
74272,note_on,160,0,6,,,,,,,,,5,,69,0
74272,note_on,160,0,2,,,,,,,,,1,,69,0
74302,note_on,46,0,5,,,,,,,,,4,,72,0
74304,note_on,144,0,7,,,,,,,,,6,,43,92
74304,note_on,32,0,3,,,,,,,,,2,,64,92
74304,note_on,32,0,2,,,,,,,,,1,,67,92
74304,note_on,32,0,4,,,,,,,,,3,,55,92
74304,note_on,0,0,5,,,,,,,,,4,,72,127
74304,note_on,32,0,1,,,,,,,,,0,,72,92
74304,note_on,0,0,7,,,,,,,,,6,,55,92
74304,note_on,2,0,5,,,,,,,,,4,,64,127
74352,note_on,48,0,7,,,,,,,,,6,,43,0
74352,note_on,0,0,7,,,,,,,,,6,,55,0
74464,note_on,160,0,2,,,,,,,,,1,,67,0
74464,note_on,160,0,1,,,,,,,,,0,,72,0
74464,note_on,160,0,4,,,,,,,,,3,,55,0
74464,note_on,160,0,3,,,,,,,,,2,,64,0
74496,note_on,32,0,4,,,,,,,,,3,,43,92
74496,note_on,144,0,7,,,,,,,,,6,,31,92
74496,note_on,0,0,7,,,,,,,,,6,,43,92
74496,note_on,32,0,2,,,,,,,,,1,,67,92
74496,note_on,0,0,5,,,,,,,,,4,,71,92
74496,note_on,0,0,5,,,,,,,,,4,,62,92
74496,note_on,0,0,5,,,,,,,,,4,,72,0
74496,note_on,192,0,5,,,,,,,,,4,,64,0
74496,note_on,32,0,3,,,,,,,,,2,,62,92
74496,note_on,32,0,1,,,,,,,,,0,,71,92
74544,note_on,0,0,7,,,,,,,,,6,,43,0
74544,note_on,48,0,7,,,,,,,,,6,,31,0
74656,note_on,160,0,2,,,,,,,,,1,,67,0
74656,note_on,160,0,1,,,,,,,,,0,,71,0
74656,note_on,160,0,3,,,,,,,,,2,,62,0
74656,note_on,160,0,5,,,,,,,,,4,,62,0
74656,note_on,0,0,5,,,,,,,,,4,,71,0
74656,note_on,160,0,4,,,,,,,,,3,,43,0
74688,note_on,32,0,5,,,,,,,,,4,,71,92
74712,note_on,0,0,5,,,,,,,,,4,,72,92
74712,note_on,24,0,5,,,,,,,,,4,,71,0
74736,note_on,0,0,5,,,,,,,,,4,,74,92
74736,note_on,24,0,5,,,,,,,,,4,,72,0
74878,note_on,142,0,5,,,,,,,,,4,,74,0
74880,note_on,224,0,2,,,,,,,,,1,,67,92
74880,note_on,2,0,5,,,,,,,,,4,,74,92
74880,note_on,224,0,3,,,,,,,,,2,,59,92
74880,note_on,224,0,4,,,,,,,,,3,,55,92
74880,note_on,224,0,1,,,,,,,,,0,,67,92
74904,note_on,0,0,5,,,,,,,,,4,,76,92
74904,note_on,24,0,5,,,,,,,,,4,,74,0
74928,note_on,0,0,5,,,,,,,,,4,,77,92
74928,note_on,24,0,5,,,,,,,,,4,,76,0
75070,note_on,142,0,5,,,,,,,,,4,,77,0
75072,note_on,192,0,4,,,,,,,,,3,,55,0
75072,note_on,0,0,4,,,,,,,,,3,,57,92
75072,note_on,192,0,3,,,,,,,,,2,,59,0
75072,note_on,0,0,3,,,,,,,,,2,,60,92
75072,note_on,528,0,7,,,,,,,,,6,,45,92
75072,note_on,0,0,7,,,,,,,,,6,,57,92
75072,note_on,800,0,6,,,,,,,,,5,,67,92
75120,note_on,0,0,7,,,,,,,,,6,,57,0
75120,note_on,48,0,7,,,,,,,,,6,,45,0
75216,note_on,336,0,2,,,,,,,,,1,,67,0
75216,note_on,336,0,1,,,,,,,,,0,,67,0
75232,note_on,160,0,3,,,,,,,,,2,,60,0
75232,note_on,160,0,4,,,,,,,,,3,,57,0
75264,note_on,0,0,7,,,,,,,,,6,,59,92
75264,note_on,32,0,3,,,,,,,,,2,,65,92
75264,note_on,32,0,4,,,,,,,,,3,,59,92
75264,note_on,48,0,1,,,,,,,,,0,,74,92
75264,note_on,48,0,2,,,,,,,,,1,,67,92
75264,note_on,194,0,5,,,,,,,,,4,,77,92
75264,note_on,144,0,7,,,,,,,,,6,,47,92
75312,note_on,48,0,7,,,,,,,,,6,,47,0
75312,note_on,0,0,7,,,,,,,,,6,,59,0
75358,note_on,94,0,5,,,,,,,,,4,,77,0
75360,note_on,2,0,5,,,,,,,,,4,,76,92
75406,note_on,46,0,5,,,,,,,,,4,,76,0
75408,note_on,336,0,6,,,,,,,,,5,,67,0
75408,note_on,2,0,5,,,,,,,,,4,,74,92
75424,note_on,160,0,3,,,,,,,,,2,,65,0
75424,note_on,160,0,2,,,,,,,,,1,,67,0
75424,note_on,160,0,4,,,,,,,,,3,,59,0
75424,note_on,160,0,1,,,,,,,,,0,,74,0
75454,note_on,46,0,5,,,,,,,,,4,,74,0
75456,note_on,0,0,7,,,,,,,,,6,,60,92
75456,note_on,32,0,4,,,,,,,,,3,,60,92
75456,note_on,2,0,5,,,,,,,,,4,,65,92
75456,note_on,32,0,3,,,,,,,,,2,,65,92
75456,note_on,32,0,1,,,,,,,,,0,,74,92
75456,note_on,0,0,5,,,,,,,,,4,,74,92
75456,note_on,144,0,7,,,,,,,,,6,,48,92
75456,note_on,32,0,2,,,,,,,,,1,,67,92
75504,note_on,48,0,7,,,,,,,,,6,,48,0
75504,note_on,0,0,7,,,,,,,,,6,,60,0
75598,note_on,142,0,1,,,,,,,,,0,,74,0
75598,note_on,142,0,2,,,,,,,,,1,,67,0
75598,note_on,142,0,4,,,,,,,,,3,,60,0
75598,note_on,142,0,3,,,,,,,,,2,,65,0
75600,note_on,2,0,2,,,,,,,,,1,,67,92
75600,note_on,2,0,4,,,,,,,,,3,,60,92
75600,note_on,2,0,3,,,,,,,,,2,,65,92
75600,note_on,2,0,1,,,,,,,,,0,,74,92
75646,note_on,46,0,4,,,,,,,,,3,,60,0
75646,note_on,46,0,3,,,,,,,,,2,,65,0
75646,note_on,46,0,1,,,,,,,,,0,,74,0
75646,note_on,46,0,2,,,,,,,,,1,,67,0
75648,note_on,2,0,2,,,,,,,,,1,,67,92
75648,note_on,2,0,1,,,,,,,,,0,,72,92
75648,note_on,2,0,3,,,,,,,,,2,,64,92
75648,note_on,144,0,7,,,,,,,,,6,,36,92
75648,note_on,0,0,7,,,,,,,,,6,,48,92
75648,note_on,0,0,5,,,,,,,,,4,,72,92
75648,note_on,2,0,4,,,,,,,,,3,,48,92
75648,note_on,192,0,5,,,,,,,,,4,,65,0
75648,note_on,0,0,5,,,,,,,,,4,,74,0
75648,note_on,0,0,5,,,,,,,,,4,,64,92
75696,note_on,48,0,7,,,,,,,,,6,,36,0
75696,note_on,0,0,7,,,,,,,,,6,,48,0
75808,note_on,160,0,2,,,,,,,,,1,,67,0
75808,note_on,160,0,1,,,,,,,,,0,,72,0
75808,note_on,160,0,5,,,,,,,,,4,,64,0
75808,note_on,0,0,5,,,,,,,,,4,,72,0
75808,note_on,160,0,4,,,,,,,,,3,,48,0
75808,note_on,160,0,3,,,,,,,,,2,,64,0
75840,note_on,32,0,5,,,,,,,,,4,,72,92
75864,note_on,24,0,5,,,,,,,,,4,,72,0
75864,note_on,0,0,5,,,,,,,,,4,,74,92
75888,note_on,24,0,5,,,,,,,,,4,,74,0
75888,note_on,0,0,5,,,,,,,,,4,,76,92
76030,note_on,142,0,5,,,,,,,,,4,,76,0
76032,note_on,224,0,4,,,,,,,,,3,,60,92
76032,note_on,224,0,3,,,,,,,,,2,,64,92
76032,note_on,224,0,1,,,,,,,,,0,,76,92
76032,note_on,224,0,2,,,,,,,,,1,,67,92
76032,note_on,2,0,5,,,,,,,,,4,,76,92
76056,note_on,24,0,5,,,,,,,,,4,,76,0
76056,note_on,0,0,5,,,,,,,,,4,,77,92
76080,note_on,0,0,5,,,,,,,,,4,,79,92
76080,note_on,24,0,5,,,,,,,,,4,,77,0
76222,note_on,142,0,5,,,,,,,,,4,,79,0
76224,note_on,528,0,7,,,,,,,,,6,,60,92
76272,note_on,48,0,7,,,,,,,,,6,,60,0
76368,note_on,336,0,2,,,,,,,,,1,,67,0
76368,note_on,336,0,3,,,,,,,,,2,,64,0
76368,note_on,336,0,1,,,,,,,,,0,,76,0
76368,note_on,336,0,4,,,,,,,,,3,,60,0
76416,note_on,48,0,3,,,,,,,,,2,,60,92
76416,note_on,48,0,2,,,,,,,,,1,,65,92
76416,note_on,48,0,1,,,,,,,,,0,,77,92
76416,note_on,194,0,5,,,,,,,,,4,,81,92
76416,note_on,48,0,4,,,,,,,,,3,,57,92
76416,note_on,0,0,7,,,,,,,,,6,,60,92
76416,note_on,144,0,7,,,,,,,,,6,,57,92
76416,note_on,0,0,7,,,,,,,,,6,,65,92
76440,note_on,0,0,5,,,,,,,,,4,,83,92
76440,note_on,24,0,5,,,,,,,,,4,,81,0
76464,note_on,0,0,7,,,,,,,,,6,,65,0
76464,note_on,0,0,5,,,,,,,,,4,,84,92
76464,note_on,0,0,7,,,,,,,,,6,,60,0
76464,note_on,48,0,7,,,,,,,,,6,,57,0
76464,note_on,24,0,5,,,,,,,,,4,,83,0
76576,note_on,160,0,1,,,,,,,,,0,,77,0
76576,note_on,160,0,4,,,,,,,,,3,,57,0
76576,note_on,160,0,2,,,,,,,,,1,,65,0
76576,note_on,160,0,3,,,,,,,,,2,,60,0
76606,note_on,142,0,5,,,,,,,,,4,,84,0
76608,note_on,32,0,4,,,,,,,,,3,,59,92
76608,note_on,2,0,5,,,,,,,,,4,,74,92
76608,note_on,32,0,1,,,,,,,,,0,,74,92
76608,note_on,32,0,2,,,,,,,,,1,,65,92
76608,note_on,32,0,3,,,,,,,,,2,,62,92
76632,note_on,0,0,5,,,,,,,,,4,,76,92
76632,note_on,24,0,5,,,,,,,,,4,,74,0
76656,note_on,0,0,5,,,,,,,,,4,,77,92
76656,note_on,24,0,5,,,,,,,,,4,,76,0
76798,note_on,142,0,5,,,,,,,,,4,,77,0
76800,note_on,336,0,7,,,,,,,,,6,,59,92
76848,note_on,48,0,7,,,,,,,,,6,,59,0
76944,note_on,336,0,4,,,,,,,,,3,,59,0
76944,note_on,336,0,3,,,,,,,,,2,,62,0
76944,note_on,336,0,1,,,,,,,,,0,,74,0
76944,note_on,336,0,2,,,,,,,,,1,,65,0
76992,note_on,0,0,7,,,,,,,,,6,,59,92
76992,note_on,144,0,7,,,,,,,,,6,,55,92
76992,note_on,194,0,5,,,,,,,,,4,,79,92
76992,note_on,48,0,1,,,,,,,,,0,,76,92
76992,note_on,48,0,2,,,,,,,,,1,,64,92
76992,note_on,48,0,3,,,,,,,,,2,,59,92
76992,note_on,48,0,4,,,,,,,,,3,,55,92
76992,note_on,0,0,7,,,,,,,,,6,,64,92
77016,note_on,0,0,5,,,,,,,,,4,,81,92
77016,note_on,24,0,5,,,,,,,,,4,,79,0
77040,note_on,0,0,5,,,,,,,,,4,,83,92
77040,note_on,24,0,5,,,,,,,,,4,,81,0
77040,note_on,48,0,7,,,,,,,,,6,,55,0
77040,note_on,0,0,7,,,,,,,,,6,,64,0
77040,note_on,0,0,7,,,,,,,,,6,,59,0
77152,note_on,160,0,3,,,,,,,,,2,,59,0
77152,note_on,160,0,2,,,,,,,,,1,,64,0
77152,note_on,160,0,1,,,,,,,,,0,,76,0
77152,note_on,160,0,4,,,,,,,,,3,,55,0
77182,note_on,142,0,5,,,,,,,,,4,,83,0
77184,note_on,32,0,2,,,,,,,,,1,,64,92
77184,note_on,32,0,1,,,,,,,,,0,,72,92
77184,note_on,32,0,4,,,,,,,,,3,,57,92
77184,note_on,2,0,5,,,,,,,,,4,,72,92
77184,note_on,32,0,3,,,,,,,,,2,,60,92
77208,note_on,0,0,5,,,,,,,,,4,,74,92
77208,note_on,24,0,5,,,,,,,,,4,,72,0
77232,note_on,0,0,5,,,,,,,,,4,,76,92
77232,note_on,24,0,5,,,,,,,,,4,,74,0
77374,note_on,142,0,5,,,,,,,,,4,,76,0
77376,note_on,336,0,7,,,,,,,,,6,,57,92
77424,note_on,48,0,7,,,,,,,,,6,,57,0
77520,note_on,336,0,4,,,,,,,,,3,,57,0
77520,note_on,336,0,1,,,,,,,,,0,,72,0
77520,note_on,336,0,2,,,,,,,,,1,,64,0
77520,note_on,336,0,3,,,,,,,,,2,,60,0
77568,note_on,48,0,4,,,,,,,,,3,,53,92
77568,note_on,144,0,7,,,,,,,,,6,,53,92
77568,note_on,194,0,5,,,,,,,,,4,,77,92
77568,note_on,0,0,7,,,,,,,,,6,,62,92
77568,note_on,0,0,7,,,,,,,,,6,,57,92
77568,note_on,48,0,1,,,,,,,,,0,,74,92
77568,note_on,48,0,3,,,,,,,,,2,,65,92
77568,note_on,48,0,2,,,,,,,,,1,,69,92
77592,note_on,24,0,5,,,,,,,,,4,,77,0
77592,note_on,0,0,5,,,,,,,,,4,,79,92
77616,note_on,24,0,5,,,,,,,,,4,,79,0
77616,note_on,0,0,5,,,,,,,,,4,,81,92
77616,note_on,0,0,7,,,,,,,,,6,,57,0
77616,note_on,48,0,7,,,,,,,,,6,,53,0
77616,note_on,0,0,7,,,,,,,,,6,,62,0
77728,note_on,160,0,1,,,,,,,,,0,,74,0
77728,note_on,160,0,2,,,,,,,,,1,,69,0
77728,note_on,160,0,4,,,,,,,,,3,,53,0
77728,note_on,160,0,3,,,,,,,,,2,,65,0
77758,note_on,142,0,5,,,,,,,,,4,,81,0
77760,note_on,0,0,5,,,,,,,,,4,,71,92
77760,note_on,32,0,2,,,,,,,,,1,,67,92
77760,note_on,32,0,4,,,,,,,,,3,,55,92
77760,note_on,0,0,5,,,,,,,,,4,,67,92
77760,note_on,2,0,5,,,,,,,,,4,,62,92
77760,note_on,32,0,1,,,,,,,,,0,,71,92
77760,note_on,32,0,3,,,,,,,,,2,,62,92
77760,note_on,144,0,7,,,,,,,,,6,,55,92
77902,note_on,142,0,3,,,,,,,,,2,,62,0
77902,note_on,142,0,1,,,,,,,,,0,,71,0
77902,note_on,142,0,2,,,,,,,,,1,,67,0
77902,note_on,142,0,4,,,,,,,,,3,,55,0
77904,note_on,2,0,4,,,,,,,,,3,,55,92
77904,note_on,2,0,1,,,,,,,,,0,,71,92
77904,note_on,2,0,3,,,,,,,,,2,,62,92
77904,note_on,2,0,2,,,,,,,,,1,,67,92
77920,note_on,160,0,5,,,,,,,,,4,,62,0
77920,note_on,0,0,5,,,,,,,,,4,,71,0
77920,note_on,0,0,5,,,,,,,,,4,,67,0
77920,note_on,160,0,7,,,,,,,,,6,,55,0
77950,note_on,46,0,2,,,,,,,,,1,,67,0
77950,note_on,46,0,1,,,,,,,,,0,,71,0
77950,note_on,46,0,4,,,,,,,,,3,,55,0
77950,note_on,46,0,3,,,,,,,,,2,,62,0
77952,note_on,2,0,4,,,,,,,,,3,,53,92
77952,note_on,32,0,5,,,,,,,,,4,,83,92
77952,note_on,2,0,2,,,,,,,,,1,,67,92
77952,note_on,2,0,1,,,,,,,,,0,,71,92
77952,note_on,2,0,3,,,,,,,,,2,,62,92
77952,note_on,32,0,7,,,,,,,,,6,,53,92
77952,note_on,0,0,7,,,,,,,,,6,,55,92
77952,note_on,0,0,7,,,,,,,,,6,,62,92
78046,note_on,94,0,7,,,,,,,,,6,,53,0
78046,note_on,94,0,5,,,,,,,,,4,,83,0
78046,note_on,0,0,7,,,,,,,,,6,,55,0
78046,note_on,0,0,7,,,,,,,,,6,,62,0
78048,note_on,2,0,7,,,,,,,,,6,,55,92
78048,note_on,2,0,5,,,,,,,,,4,,81,92
78094,note_on,46,0,5,,,,,,,,,4,,81,0
78096,note_on,2,0,5,,,,,,,,,4,,79,92
78112,note_on,160,0,4,,,,,,,,,3,,53,0
78112,note_on,160,0,2,,,,,,,,,1,,67,0
78112,note_on,160,0,3,,,,,,,,,2,,62,0
78112,note_on,160,0,1,,,,,,,,,0,,71,0
78142,note_on,46,0,5,,,,,,,,,4,,79,0
78142,note_on,94,0,7,,,,,,,,,6,,55,0
78144,note_on,2,0,5,,,,,,,,,4,,84,92
78144,note_on,32,0,3,,,,,,,,,2,,64,92
78144,note_on,2,0,7,,,,,,,,,6,,52,92
78144,note_on,0,0,7,,,,,,,,,6,,60,92
78144,note_on,32,0,2,,,,,,,,,1,,67,92
78144,note_on,32,0,4,,,,,,,,,3,,52,92
78144,note_on,32,0,1,,,,,,,,,0,,72,92
78238,note_on,94,0,7,,,,,,,,,6,,52,0
78238,note_on,0,0,7,,,,,,,,,6,,60,0
78238,note_on,94,0,5,,,,,,,,,4,,84,0
78240,note_on,2,0,7,,,,,,,,,6,,55,92
78240,note_on,2,0,5,,,,,,,,,4,,79,92
78304,note_on,160,0,2,,,,,,,,,1,,67,0
78304,note_on,160,0,4,,,,,,,,,3,,52,0
78304,note_on,160,0,1,,,,,,,,,0,,72,0
78304,note_on,160,0,3,,,,,,,,,2,,64,0
78334,note_on,94,0,7,,,,,,,,,6,,55,0
78334,note_on,94,0,5,,,,,,,,,4,,79,0
78336,note_on,0,0,5,,,,,,,,,4,,79,92
78336,note_on,2,0,7,,,,,,,,,6,,47,92
78336,note_on,0,0,7,,,,,,,,,6,,55,92
78336,note_on,32,0,2,,,,,,,,,1,,67,92
78336,note_on,32,0,4,,,,,,,,,3,,47,92
78336,note_on,0,0,5,,,,,,,,,4,,86,92
78336,note_on,32,0,1,,,,,,,,,0,,77,92
78336,note_on,32,0,3,,,,,,,,,2,,62,92
78336,note_on,2,0,5,,,,,,,,,4,,77,92
78496,note_on,0,0,5,,,,,,,,,4,,86,0
78496,note_on,160,0,5,,,,,,,,,4,,77,0
78496,note_on,0,0,5,,,,,,,,,4,,79,0
78496,note_on,160,0,7,,,,,,,,,6,,47,0
78496,note_on,0,0,7,,,,,,,,,6,,55,0
78528,note_on,0,0,5,,,,,,,,,4,,77,92
78528,note_on,0,0,5,,,,,,,,,4,,74,92
78528,note_on,32,0,5,,,,,,,,,4,,67,92
78528,note_on,32,0,7,,,,,,,,,6,,47,92
78622,note_on,94,0,7,,,,,,,,,6,,47,0
78624,note_on,2,0,7,,,,,,,,,6,,45,92
78670,note_on,46,0,7,,,,,,,,,6,,45,0
78672,note_on,336,0,4,,,,,,,,,3,,47,0
78672,note_on,336,0,1,,,,,,,,,0,,77,0
78672,note_on,336,0,3,,,,,,,,,2,,62,0
78672,note_on,2,0,7,,,,,,,,,6,,43,92
78672,note_on,336,0,2,,,,,,,,,1,,67,0
78688,note_on,0,0,5,,,,,,,,,4,,74,0
78688,note_on,160,0,5,,,,,,,,,4,,67,0
78688,note_on,0,0,5,,,,,,,,,4,,77,0
78718,note_on,46,0,7,,,,,,,,,6,,43,0
78720,note_on,48,0,2,,,,,,,,,1,,67,92
78720,note_on,32,0,5,,,,,,,,,4,,67,92
78720,note_on,0,0,5,,,,,,,,,4,,72,92
78720,note_on,0,0,5,,,,,,,,,4,,76,92
78720,note_on,48,0,1,,,,,,,,,0,,76,92
78720,note_on,48,0,4,,,,,,,,,3,,48,92
78720,note_on,48,0,3,,,,,,,,,2,,60,92
78720,note_on,2,0,7,,,,,,,,,6,,48,92
78814,note_on,94,0,7,,,,,,,,,6,,48,0
78816,note_on,2,0,7,,,,,,,,,6,,52,92
78880,note_on,160,0,3,,,,,,,,,2,,60,0
78880,note_on,0,0,5,,,,,,,,,4,,76,0
78880,note_on,160,0,2,,,,,,,,,1,,67,0
78880,note_on,160,0,5,,,,,,,,,4,,67,0
78880,note_on,160,0,1,,,,,,,,,0,,76,0
78880,note_on,0,0,5,,,,,,,,,4,,72,0
78880,note_on,160,0,4,,,,,,,,,3,,48,0
78910,note_on,94,0,7,,,,,,,,,6,,52,0
78912,note_on,2,0,7,,,,,,,,,6,,55,92
78912,note_on,32,0,4,,,,,,,,,3,,55,92
78912,note_on,0,0,5,,,,,,,,,4,,71,92
78912,note_on,32,0,5,,,,,,,,,4,,67,92
78912,note_on,32,0,1,,,,,,,,,0,,74,92
78912,note_on,32,0,2,,,,,,,,,1,,67,92
78912,note_on,32,0,3,,,,,,,,,2,,59,92
78912,note_on,0,0,5,,,,,,,,,4,,74,92
79072,note_on,160,0,5,,,,,,,,,4,,67,0
79072,note_on,160,0,7,,,,,,,,,6,,55,0
79072,note_on,0,0,5,,,,,,,,,4,,74,0
79072,note_on,0,0,5,,,,,,,,,4,,71,0
79104,note_on,0,0,1,,,,,,,,,0,,71,92
79104,note_on,192,0,1,,,,,,,,,0,,74,0
79104,note_on,0,0,3,,,,,,,,,2,,62,92
79104,note_on,32,0,7,,,,,,,,,6,,53,92
79104,note_on,192,0,4,,,,,,,,,3,,55,0
79104,note_on,0,0,4,,,,,,,,,3,,53,92
79104,note_on,0,0,7,,,,,,,,,6,,55,92
79104,note_on,32,0,5,,,,,,,,,4,,83,92
79104,note_on,0,0,7,,,,,,,,,6,,62,92
79104,note_on,192,0,3,,,,,,,,,2,,59,0
79198,note_on,0,0,7,,,,,,,,,6,,55,0
79198,note_on,0,0,7,,,,,,,,,6,,62,0
79198,note_on,94,0,7,,,,,,,,,6,,53,0
79198,note_on,94,0,5,,,,,,,,,4,,83,0
79200,note_on,2,0,5,,,,,,,,,4,,81,92
79200,note_on,2,0,7,,,,,,,,,6,,55,92
79246,note_on,46,0,5,,,,,,,,,4,,81,0
79248,note_on,2,0,5,,,,,,,,,4,,79,92
79248,note_on,336,0,2,,,,,,,,,1,,67,0
79264,note_on,160,0,4,,,,,,,,,3,,53,0
79264,note_on,160,0,3,,,,,,,,,2,,62,0
79264,note_on,160,0,1,,,,,,,,,0,,71,0
79294,note_on,94,0,7,,,,,,,,,6,,55,0
