tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,pitch,note,velocity
288720,control_change,120,0,1,,,,,,,11,101,0,,,,
288720,note_on,0,0,1,,,,,,,,,0,,,75,114
288720,note_on,0,0,1,,,,,,,,,0,,,79,114
288720,control_change,20,0,4,,,,,,,11,101,3,,,,
288720,control_change,120,0,2,,,,,,,11,101,1,,,,
288720,note_on,0,0,4,,,,,,,,,3,,,79,114
288720,note_on,0,0,5,,,,,,,,,4,,,75,114
288720,control_change,20,0,5,,,,,,,11,101,4,,,,
288780,note_on,0,0,2,,,,,,,,,1,,,63,0
288780,note_on,60,0,2,,,,,,,,,1,,,51,0
288810,note_on,810,0,7,,,,,,,,,6,,,58,0
288810,note_on,810,0,8,,,,,,,,,7,,,46,0
288810,note_on,810,0,6,,,,,,,,,5,,,70,0
288820,note_on,100,0,5,,,,,,,,,4,,,75,0
288820,note_on,100,0,4,,,,,,,,,3,,,79,0
288840,note_on,0,0,5,,,,,,,,,4,,,75,114
288840,control_change,20,0,5,,,,,,,11,102,4,,,,
288840,note_on,0,0,4,,,,,,,,,3,,,79,114
288840,note_on,120,0,1,,,,,,,,,0,,,75,0
288840,note_on,0,0,1,,,,,,,,,0,,,79,0
288840,control_change,0,0,1,,,,,,,11,102,0,,,,
288840,note_on,0,0,2,,,,,,,,,1,,,63,114
288840,note_on,0,0,2,,,,,,,,,1,,,51,114
288840,control_change,60,0,2,,,,,,,11,102,1,,,,
288840,control_change,20,0,4,,,,,,,11,102,3,,,,
288940,note_on,100,0,5,,,,,,,,,4,,,75,0
288940,note_on,0,0,2,,,,,,,,,1,,,63,0
288940,note_on,100,0,2,,,,,,,,,1,,,51,0
288940,note_on,100,0,4,,,,,,,,,3,,,79,0
288960,control_change,0,0,1,,,,,,,11,103,0,,,,
288960,control_change,20,0,5,,,,,,,11,103,4,,,,
288960,note_on,120,0,1,,,,,,,,,0,,,75,114
288960,control_change,0,0,2,,,,,,,11,103,1,,,,
288960,note_on,0,0,2,,,,,,,,,1,,,63,114
288960,note_on,20,0,2,,,,,,,,,1,,,51,114
288960,note_on,0,0,5,,,,,,,,,4,,,75,114
288960,note_on,0,0,1,,,,,,,,,0,,,79,114
288960,note_on,0,0,4,,,,,,,,,3,,,79,114
288960,control_change,20,0,4,,,,,,,11,103,3,,,,
289060,note_on,100,0,4,,,,,,,,,3,,,79,0
289060,note_on,100,0,5,,,,,,,,,4,,,75,0
289080,control_change,120,0,1,,,,,,,11,103,0,,,,
289080,control_change,20,0,4,,,,,,,11,103,3,,,,
289080,control_change,20,0,5,,,,,,,11,103,4,,,,
289080,note_on,0,0,5,,,,,,,,,4,,,75,114
289080,control_change,120,0,2,,,,,,,11,103,1,,,,
289080,note_on,0,0,4,,,,,,,,,3,,,79,114
289180,note_on,100,0,4,,,,,,,,,3,,,79,0
289180,note_on,100,0,5,,,,,,,,,4,,,75,0
289200,control_change,390,0,7,,,,,,,11,96,6,,,,
289200,note_on,0,0,6,,,,,,,,,5,,,63,114
289200,note_on,0,0,8,,,,,,,,,7,,,39,114
289200,control_change,390,0,8,,,,,,,11,96,7,,,,
289200,control_change,120,0,2,,,,,,,11,104,1,,,,
289200,note_on,0,0,7,,,,,,,,,6,,,51,114
289200,control_change,120,0,1,,,,,,,11,104,0,,,,
289200,control_change,20,0,4,,,,,,,11,104,3,,,,
289200,control_change,390,0,6,,,,,,,11,95,5,,,,
289200,control_change,20,0,5,,,,,,,11,104,4,,,,
289200,note_on,0,0,5,,,,,,,,,4,,,75,114
289200,note_on,0,0,4,,,,,,,,,3,,,79,114
289300,note_on,100,0,5,,,,,,,,,4,,,75,0
289300,note_on,100,0,4,,,,,,,,,3,,,79,0
289320,note_on,0,0,5,,,,,,,,,4,,,75,114
289320,control_change,20,0,5,,,,,,,11,105,4,,,,
289320,control_change,120,0,8,,,,,,,11,98,7,,,,
289320,control_change,120,0,2,,,,,,,11,105,1,,,,
289320,control_change,120,0,1,,,,,,,11,105,0,,,,
289320,control_change,120,0,6,,,,,,,11,98,5,,,,
289320,note_on,0,0,4,,,,,,,,,3,,,79,114
289320,control_change,120,0,7,,,,,,,11,98,6,,,,
289320,control_change,20,0,4,,,,,,,11,105,3,,,,
289400,note_on,80,0,6,,,,,,,,,5,,,63,0
289400,note_on,80,0,7,,,,,,,,,6,,,51,0
289400,note_on,80,0,8,,,,,,,,,7,,,39,0
289420,note_on,100,0,4,,,,,,,,,3,,,79,0
289420,note_on,100,0,5,,,,,,,,,4,,,75,0
289440,note_on,0,0,7,,,,,,,,,6,,,53,114
289440,control_change,40,0,7,,,,,,,11,99,6,,,,
289440,control_change,40,0,8,,,,,,,11,99,7,,,,
289440,control_change,120,0,1,,,,,,,11,106,0,,,,
289440,note_on,0,0,5,,,,,,,,,4,,,75,114
289440,note_on,0,0,4,,,,,,,,,3,,,79,114
289440,control_change,120,0,2,,,,,,,11,106,1,,,,
289440,note_on,0,0,8,,,,,,,,,7,,,41,114
289440,note_on,0,0,6,,,,,,,,,5,,,65,114
289440,control_change,20,0,4,,,,,,,11,106,3,,,,
289440,control_change,40,0,6,,,,,,,11,99,5,,,,
289440,control_change,20,0,5,,,,,,,11,106,4,,,,
289540,note_on,100,0,4,,,,,,,,,3,,,79,0
289540,note_on,100,0,5,,,,,,,,,4,,,75,0
289560,control_change,20,0,4,,,,,,,11,108,3,,,,
289560,control_change,120,0,8,,,,,,,11,100,7,,,,
289560,note_on,0,0,5,,,,,,,,,4,,,75,114
289560,control_change,120,0,1,,,,,,,11,108,0,,,,
289560,control_change,120,0,2,,,,,,,11,108,1,,,,
289560,control_change,120,0,7,,,,,,,11,100,6,,,,
289560,control_change,120,0,6,,,,,,,11,100,5,,,,
289560,control_change,20,0,5,,,,,,,11,108,4,,,,
289560,note_on,0,0,4,,,,,,,,,3,,,79,114
289640,note_on,80,0,7,,,,,,,,,6,,,53,0
289640,note_on,80,0,6,,,,,,,,,5,,,65,0
289640,note_on,80,0,8,,,,,,,,,7,,,41,0
289660,note_on,100,0,4,,,,,,,,,3,,,79,0
289660,note_on,100,0,5,,,,,,,,,4,,,75,0
289680,note_on,0,0,5,,,,,,,,,4,,,75,114
289680,control_change,40,0,7,,,,,,,11,102,6,,,,
289680,note_on,0,0,7,,,,,,,,,6,,,55,114
289680,control_change,20,0,5,,,,,,,11,109,4,,,,
289680,control_change,120,0,1,,,,,,,11,109,0,,,,
289680,control_change,20,0,4,,,,,,,11,109,3,,,,
289680,note_on,0,0,4,,,,,,,,,3,,,79,114
289680,note_on,0,0,6,,,,,,,,,5,,,67,114
289680,control_change,40,0,6,,,,,,,11,101,5,,,,
289680,control_change,120,0,2,,,,,,,11,109,1,,,,
289680,note_on,0,0,8,,,,,,,,,7,,,43,114
289680,control_change,40,0,8,,,,,,,11,102,7,,,,
289780,note_on,100,0,5,,,,,,,,,4,,,75,0
289780,note_on,100,0,4,,,,,,,,,3,,,79,0
289800,control_change,120,0,8,,,,,,,11,103,7,,,,
289800,note_on,0,0,5,,,,,,,,,4,,,75,114
289800,control_change,120,0,7,,,,,,,11,103,6,,,,
289800,note_on,0,0,4,,,,,,,,,3,,,79,114
289800,control_change,120,0,6,,,,,,,11,103,5,,,,
289800,control_change,20,0,4,,,,,,,11,110,3,,,,
289800,control_change,20,0,5,,,,,,,11,110,4,,,,
289800,control_change,120,0,1,,,,,,,11,110,0,,,,
289800,control_change,120,0,2,,,,,,,11,110,1,,,,
289880,note_on,80,0,7,,,,,,,,,6,,,55,0
289880,note_on,80,0,6,,,,,,,,,5,,,67,0
289880,note_on,80,0,8,,,,,,,,,7,,,43,0
289900,note_on,100,0,4,,,,,,,,,3,,,79,0
289900,note_on,100,0,5,,,,,,,,,4,,,75,0
289920,control_change,0,0,5,,,,,,,11,111,4,,,,
289920,control_change,0,0,7,,,,,,,11,104,6,,,,
289920,note_on,40,0,7,,,,,,,,,6,,,56,114
289920,note_on,20,0,4,,,,,,,,,3,,,77,114
289920,control_change,0,0,4,,,,,,,11,111,3,,,,
289920,note_on,120,0,1,,,,,,,,,0,,,79,0
289920,note_on,0,0,1,,,,,,,,,0,,,77,114
289920,control_change,0,0,1,,,,,,,11,111,0,,,,
289920,note_on,20,0,5,,,,,,,,,4,,,75,114
289920,control_change,120,0,2,,,,,,,11,111,1,,,,
289920,note_on,40,0,6,,,,,,,,,5,,,68,114
289920,note_on,40,0,8,,,,,,,,,7,,,44,114
289920,control_change,0,0,8,,,,,,,11,104,7,,,,
289920,control_change,0,0,6,,,,,,,11,104,5,,,,
290020,note_on,100,0,5,,,,,,,,,4,,,75,0
290020,note_on,100,0,4,,,,,,,,,3,,,77,0
290040,control_change,120,0,8,,,,,,,11,105,7,,,,
290040,control_change,120,0,6,,,,,,,11,105,5,,,,
290040,control_change,120,0,7,,,,,,,11,105,6,,,,
290040,control_change,120,0,2,,,,,,,11,112,1,,,,
290040,note_on,20,0,5,,,,,,,,,4,,,75,114
290040,control_change,0,0,4,,,,,,,11,111,3,,,,
290040,control_change,120,0,1,,,,,,,11,112,0,,,,
290040,control_change,0,0,5,,,,,,,11,111,4,,,,
290040,note_on,20,0,4,,,,,,,,,3,,,77,114
290140,note_on,100,0,4,,,,,,,,,3,,,77,0
290140,note_on,100,0,5,,,,,,,,,4,,,75,0
290160,control_change,120,0,7,,,,,,,11,108,6,,,,
290160,control_change,0,0,5,,,,,,,11,112,4,,,,
290160,control_change,0,0,4,,,,,,,11,112,3,,,,
290160,note_on,20,0,4,,,,,,,,,3,,,77,114
290160,control_change,120,0,6,,,,,,,11,106,5,,,,
290160,control_change,120,0,8,,,,,,,11,108,7,,,,
290160,control_change,120,0,1,,,,,,,11,112,0,,,,
290160,control_change,120,0,2,,,,,,,11,112,1,,,,
290160,note_on,20,0,5,,,,,,,,,4,,,75,114
290260,note_on,100,0,5,,,,,,,,,4,,,75,0
290260,note_on,100,0,4,,,,,,,,,3,,,77,0
290280,control_change,120,0,1,,,,,,,11,113,0,,,,
290280,note_on,20,0,5,,,,,,,,,4,,,75,114
290280,control_change,120,0,7,,,,,,,11,109,6,,,,
290280,note_on,20,0,4,,,,,,,,,3,,,77,114
290280,control_change,120,0,8,,,,,,,11,109,7,,,,
290280,control_change,0,0,4,,,,,,,11,113,3,,,,
290280,control_change,0,0,5,,,,,,,11,113,4,,,,
290280,control_change,120,0,2,,,,,,,11,113,1,,,,
290280,control_change,120,0,6,,,,,,,11,109,5,,,,
290320,note_on,40,0,6,,,,,,,,,5,,,68,0
290320,note_on,40,0,7,,,,,,,,,6,,,56,0
290320,note_on,40,0,8,,,,,,,,,7,,,44,0
290380,note_on,100,0,4,,,,,,,,,3,,,77,0
290380,note_on,100,0,5,,,,,,,,,4,,,75,0
290400,control_change,0,0,8,,,,,,,11,110,7,,,,
290400,control_change,0,0,6,,,,,,,11,110,5,,,,
290400,control_change,120,0,1,,,,,,,11,114,0,,,,
290400,note_on,20,0,5,,,,,,,,,4,,,75,114
290400,control_change,0,0,5,,,,,,,11,114,4,,,,
290400,control_change,0,0,4,,,,,,,11,114,3,,,,
290400,note_on,20,0,4,,,,,,,,,3,,,77,114
290400,control_change,120,0,2,,,,,,,11,114,1,,,,
290400,note_on,80,0,7,,,,,,,,,6,,,58,114
290400,control_change,0,0,7,,,,,,,11,110,6,,,,
290400,note_on,80,0,8,,,,,,,,,7,,,46,114
290400,note_on,80,0,6,,,,,,,,,5,,,70,114
290500,note_on,100,0,5,,,,,,,,,4,,,75,0
290500,note_on,100,0,4,,,,,,,,,3,,,77,0
290520,note_on,20,0,5,,,,,,,,,4,,,75,114
290520,control_change,120,0,7,,,,,,,11,111,6,,,,
290520,control_change,0,0,5,,,,,,,11,115,4,,,,
290520,control_change,120,0,8,,,,,,,11,111,7,,,,
290520,control_change,120,0,2,,,,,,,11,115,1,,,,
290520,note_on,20,0,4,,,,,,,,,3,,,77,114
290520,control_change,0,0,4,,,,,,,11,115,3,,,,
290520,control_change,120,0,6,,,,,,,11,111,5,,,,
290520,control_change,120,0,1,,,,,,,11,115,0,,,,
290620,note_on,100,0,4,,,,,,,,,3,,,77,0
290620,note_on,100,0,5,,,,,,,,,4,,,75,0
290640,control_change,120,0,1,,,,,,,11,116,0,,,,
290640,control_change,120,0,7,,,,,,,11,113,6,,,,
290640,control_change,120,0,2,,,,,,,11,116,1,,,,
290640,control_change,0,0,5,,,,,,,11,116,4,,,,
290640,note_on,20,0,5,,,,,,,,,4,,,75,114
290640,note_on,20,0,4,,,,,,,,,3,,,77,114
290640,control_change,0,0,4,,,,,,,11,116,3,,,,
290640,control_change,120,0,8,,,,,,,11,113,7,,,,
290640,control_change,120,0,6,,,,,,,11,112,5,,,,
290740,note_on,100,0,5,,,,,,,,,4,,,75,0
290740,note_on,100,0,4,,,,,,,,,3,,,77,0
290760,control_change,120,0,6,,,,,,,11,114,5,,,,
290760,note_on,20,0,5,,,,,,,,,4,,,75,114
290760,control_change,0,0,4,,,,,,,11,118,3,,,,
290760,note_on,20,0,4,,,,,,,,,3,,,77,114
290760,control_change,120,0,7,,,,,,,11,114,6,,,,
290760,control_change,120,0,8,,,,,,,11,114,7,,,,
290760,control_change,0,0,5,,,,,,,11,118,4,,,,
290760,control_change,120,0,2,,,,,,,11,118,1,,,,
290760,control_change,120,0,1,,,,,,,11,118,0,,,,
290800,note_on,40,0,6,,,,,,,,,5,,,70,0
290800,note_on,40,0,8,,,,,,,,,7,,,46,0
290800,note_on,40,0,7,,,,,,,,,6,,,58,0
290860,note_on,100,0,4,,,,,,,,,3,,,77,0
290860,note_on,100,0,5,,,,,,,,,4,,,75,0
290880,note_on,20,0,4,,,,,,,,,3,,,77,114
290880,control_change,0,0,5,,,,,,,11,119,4,,,,
290880,control_change,120,0,2,,,,,,,11,119,1,,,,
290880,control_change,120,0,1,,,,,,,11,119,0,,,,
290880,note_on,20,0,5,,,,,,,,,4,,,75,114
290880,note_on,80,0,7,,,,,,,,,6,,,60,114
290880,note_on,80,0,6,,,,,,,,,5,,,72,114
290880,control_change,0,0,6,,,,,,,11,115,5,,,,
290880,note_on,80,0,8,,,,,,,,,7,,,48,114
290880,control_change,0,0,8,,,,,,,11,115,7,,,,
290880,control_change,0,0,7,,,,,,,11,115,6,,,,
290880,control_change,0,0,4,,,,,,,11,119,3,,,,
290980,note_on,100,0,4,,,,,,,,,3,,,77,0
290980,note_on,100,0,5,,,,,,,,,4,,,75,0
291000,control_change,120,0,1,,,,,,,11,120,0,,,,
291000,control_change,120,0,6,,,,,,,11,116,5,,,,
291000,control_change,0,0,4,,,,,,,11,120,3,,,,
291000,note_on,20,0,4,,,,,,,,,3,,,77,114
291000,control_change,120,0,8,,,,,,,11,116,7,,,,
291000,control_change,120,0,7,,,,,,,11,116,6,,,,
291000,control_change,0,0,5,,,,,,,11,120,4,,,,
291000,control_change,120,0,2,,,,,,,11,120,1,,,,
291000,note_on,20,0,5,,,,,,,,,4,,,75,114
291100,note_on,100,0,5,,,,,,,,,4,,,75,0
291100,note_on,100,0,4,,,,,,,,,3,,,77,0
291120,control_change,120,0,7,,,,,,,11,119,6,,,,
291120,control_change,120,0,1,,,,,,,11,120,0,,,,
291120,control_change,120,0,2,,,,,,,11,120,1,,,,
291120,control_change,0,0,4,,,,,,,11,120,3,,,,
291120,note_on,20,0,4,,,,,,,,,3,,,77,114
291120,control_change,120,0,6,,,,,,,11,118,5,,,,
291120,control_change,120,0,8,,,,,,,11,119,7,,,,
291120,note_on,20,0,5,,,,,,,,,4,,,75,114
291120,control_change,0,0,5,,,,,,,11,120,4,,,,
291220,note_on,100,0,4,,,,,,,,,3,,,77,0
291220,note_on,100,0,5,,,,,,,,,4,,,75,0
291240,control_change,120,0,1,,,,,,,11,121,0,,,,
291240,control_change,120,0,7,,,,,,,11,120,6,,,,
291240,control_change,120,0,6,,,,,,,11,120,5,,,,
291240,control_change,120,0,8,,,,,,,11,120,7,,,,
291240,control_change,120,0,2,,,,,,,11,121,1,,,,
291240,control_change,0,0,4,,,,,,,11,121,3,,,,
291240,control_change,0,0,5,,,,,,,11,121,4,,,,
291240,note_on,20,0,4,,,,,,,,,3,,,77,114
291240,note_on,20,0,5,,,,,,,,,4,,,75,114
291280,note_on,40,0,6,,,,,,,,,5,,,72,0
291280,note_on,40,0,7,,,,,,,,,6,,,60,0
291280,note_on,40,0,8,,,,,,,,,7,,,48,0
291340,note_on,100,0,4,,,,,,,,,3,,,77,0
291340,note_on,100,0,5,,,,,,,,,4,,,75,0
291360,note_on,20,0,4,,,,,,,,,3,,,77,114
291360,control_change,0,0,4,,,,,,,11,122,3,,,,
291360,control_change,120,0,2,,,,,,,11,122,1,,,,
291360,control_change,0,0,7,,,,,,,11,121,6,,,,
291360,note_on,20,0,5,,,,,,,,,4,,,75,114
291360,note_on,80,0,6,,,,,,,,,5,,,70,114
291360,control_change,0,0,6,,,,,,,11,121,5,,,,
291360,control_change,0,0,5,,,,,,,11,122,4,,,,
291360,note_on,80,0,7,,,,,,,,,6,,,58,114
291360,control_change,120,0,1,,,,,,,11,122,0,,,,
291360,note_on,80,0,8,,,,,,,,,7,,,46,114
291360,control_change,0,0,8,,,,,,,11,121,7,,,,
291460,note_on,100,0,5,,,,,,,,,4,,,75,0
291460,note_on,100,0,4,,,,,,,,,3,,,77,0
291480,control_change,120,0,7,,,,,,,11,123,6,,,,
291480,control_change,120,0,2,,,,,,,11,123,1,,,,
291480,control_change,120,0,8,,,,,,,11,123,7,,,,
291480,note_on,20,0,5,,,,,,,,,4,,,75,114
291480,control_change,0,0,5,,,,,,,11,123,4,,,,
291480,note_on,20,0,4,,,,,,,,,3,,,77,114
291480,control_change,0,0,4,,,,,,,11,123,3,,,,
291480,control_change,120,0,1,,,,,,,11,123,0,,,,
291480,control_change,120,0,6,,,,,,,11,122,5,,,,
291580,note_on,100,0,5,,,,,,,,,4,,,75,0
291580,note_on,100,0,4,,,,,,,,,3,,,77,0
291600,control_change,0,0,4,,,,,,,11,124,3,,,,
291600,control_change,120,0,8,,,,,,,11,124,7,,,,
291600,note_on,20,0,5,,,,,,,,,4,,,75,114
291600,control_change,0,0,5,,,,,,,11,124,4,,,,
291600,control_change,120,0,6,,,,,,,11,123,5,,,,
291600,note_on,20,0,4,,,,,,,,,3,,,77,114
291600,control_change,120,0,1,,,,,,,11,124,0,,,,
291600,control_change,120,0,7,,,,,,,11,124,6,,,,
291600,control_change,120,0,2,,,,,,,11,124,1,,,,
291700,note_on,100,0,5,,,,,,,,,4,,,75,0
291700,note_on,100,0,4,,,,,,,,,3,,,77,0
291720,control_change,120,0,7,,,,,,,11,125,6,,,,
291720,note_on,20,0,4,,,,,,,,,3,,,77,114
291720,control_change,0,0,5,,,,,,,11,125,4,,,,
291720,note_on,20,0,5,,,,,,,,,4,,,75,114
291720,control_change,120,0,2,,,,,,,11,125,1,,,,
291720,control_change,0,0,4,,,,,,,11,125,3,,,,
291720,control_change,120,0,8,,,,,,,11,125,7,,,,
291720,control_change,120,0,6,,,,,,,11,124,5,,,,
291720,control_change,120,0,1,,,,,,,11,125,0,,,,
291760,note_on,40,0,8,,,,,,,,,7,,,46,0
291760,note_on,40,0,6,,,,,,,,,5,,,70,0
291760,note_on,40,0,7,,,,,,,,,6,,,58,0
291820,note_on,100,0,4,,,,,,,,,3,,,77,0
291820,note_on,100,0,5,,,,,,,,,4,,,75,0
291840,note_on,120,0,1,,,,,,,,,0,,,77,0
291840,control_change,0,0,1,,,,,,,11,127,0,,,,
291840,note_on,0,0,1,,,,,,,,,0,,,77,83
291840,control_change,80,0,7,,,,,,,11,127,6,,,,
291840,control_change,120,0,2,,,,,,,11,127,1,,,,
291840,note_on,0,0,5,,,,,,,,,4,,,75,83
291840,control_change,20,0,5,,,,,,,11,127,4,,,,
291840,control_change,80,0,6,,,,,,,11,127,5,,,,
291840,note_on,0,0,8,,,,,,,,,7,,,44,83
291840,control_change,80,0,8,,,,,,,11,127,7,,,,
291840,note_on,0,0,7,,,,,,,,,6,,,56,83
291840,note_on,0,0,5,,,,,,,,,4,,,63,83
291840,note_on,0,0,6,,,,,,,,,5,,,72,83
291840,control_change,20,0,4,,,,,,,11,127,3,,,,
291840,note_on,0,0,4,,,,,,,,,3,,,77,83
291940,note_on,0,0,5,,,,,,,,,4,,,63,0
291940,note_on,100,0,5,,,,,,,,,4,,,75,0
291940,note_on,100,0,4,,,,,,,,,3,,,77,0
291960,note_on,0,0,5,,,,,,,,,4,,,63,83
291960,note_on,20,0,5,,,,,,,,,4,,,75,83
291960,note_on,20,0,4,,,,,,,,,3,,,77,83
292060,note_on,0,0,5,,,,,,,,,4,,,63,0
292060,note_on,100,0,5,,,,,,,,,4,,,75,0
292060,note_on,100,0,4,,,,,,,,,3,,,77,0
292080,note_on,20,0,4,,,,,,,,,3,,,77,83
292080,note_on,20,0,5,,,,,,,,,4,,,75,83
292080,note_on,0,0,5,,,,,,,,,4,,,63,83
292180,note_on,100,0,4,,,,,,,,,3,,,77,0
292180,note_on,0,0,5,,,,,,,,,4,,,63,0
292180,note_on,100,0,5,,,,,,,,,4,,,75,0
292200,note_on,20,0,5,,,,,,,,,4,,,75,83
292200,note_on,0,0,5,,,,,,,,,4,,,63,83
292200,note_on,20,0,4,,,,,,,,,3,,,77,83
292240,note_on,400,0,6,,,,,,,,,5,,,72,0
292240,note_on,400,0,8,,,,,,,,,7,,,44,0
292240,note_on,400,0,1,,,,,,,,,0,,,77,0
292240,note_on,400,0,7,,,,,,,,,6,,,56,0
292300,note_on,100,0,5,,,,,,,,,4,,,75,0
292300,note_on,0,0,5,,,,,,,,,4,,,63,0
292300,note_on,100,0,4,,,,,,,,,3,,,77,0
292320,note_on,20,0,4,,,,,,,,,3,,,79,83
292320,note_on,80,0,1,,,,,,,,,0,,,79,83
292320,note_on,80,0,6,,,,,,,,,5,,,70,83
292320,note_on,20,0,5,,,,,,,,,4,,,75,83
292320,note_on,80,0,7,,,,,,,,,6,,,58,83
292320,note_on,80,0,8,,,,,,,,,7,,,46,83
292320,note_on,0,0,5,,,,,,,,,4,,,63,83
292420,note_on,0,0,5,,,,,,,,,4,,,63,0
292420,note_on,100,0,5,,,,,,,,,4,,,75,0
292420,note_on,100,0,4,,,,,,,,,3,,,79,0
292440,note_on,20,0,4,,,,,,,,,3,,,79,83
292440,note_on,20,0,5,,,,,,,,,4,,,75,83
292440,note_on,0,0,5,,,,,,,,,4,,,63,83
292540,note_on,0,0,5,,,,,,,,,4,,,63,0
292540,note_on,100,0,5,,,,,,,,,4,,,75,0
292540,note_on,100,0,4,,,,,,,,,3,,,79,0
292560,note_on,20,0,5,,,,,,,,,4,,,75,83
292560,note_on,0,0,5,,,,,,,,,4,,,63,83
292560,note_on,20,0,4,,,,,,,,,3,,,79,83
292660,note_on,100,0,4,,,,,,,,,3,,,79,0
292660,note_on,100,0,5,,,,,,,,,4,,,75,0
292660,note_on,0,0,5,,,,,,,,,4,,,63,0
292680,note_on,20,0,5,,,,,,,,,4,,,75,83
292680,note_on,20,0,4,,,,,,,,,3,,,79,83
292680,note_on,0,0,5,,,,,,,,,4,,,63,83
292720,note_on,400,0,8,,,,,,,,,7,,,46,0
292720,note_on,400,0,7,,,,,,,,,6,,,58,0
292720,note_on,400,0,6,,,,,,,,,5,,,70,0
292720,note_on,400,0,1,,,,,,,,,0,,,79,0
292780,note_on,100,0,5,,,,,,,,,4,,,75,0
292780,note_on,0,0,5,,,,,,,,,4,,,63,0
292780,note_on,100,0,4,,,,,,,,,3,,,79,0
292800,note_on,80,0,1,,,,,,,,,0,,,80,83
292800,note_on,20,0,4,,,,,,,,,3,,,80,83
292800,note_on,20,0,5,,,,,,,,,4,,,75,83
292800,note_on,0,0,5,,,,,,,,,4,,,63,83
292800,note_on,80,0,6,,,,,,,,,5,,,68,83
292800,note_on,80,0,7,,,,,,,,,6,,,60,83
292800,note_on,80,0,8,,,,,,,,,7,,,48,83
292900,note_on,0,0,5,,,,,,,,,4,,,63,0
292900,note_on,100,0,5,,,,,,,,,4,,,75,0
292900,note_on,100,0,4,,,,,,,,,3,,,80,0
292920,note_on,0,0,5,,,,,,,,,4,,,63,83
292920,note_on,20,0,5,,,,,,,,,4,,,75,83
292920,note_on,20,0,4,,,,,,,,,3,,,80,83
293020,note_on,100,0,4,,,,,,,,,3,,,80,0
293020,note_on,0,0,5,,,,,,,,,4,,,63,0
293020,note_on,100,0,5,,,,,,,,,4,,,75,0
293040,note_on,20,0,4,,,,,,,,,3,,,80,83
293040,note_on,0,0,5,,,,,,,,,4,,,63,83
293040,note_on,20,0,5,,,,,,,,,4,,,75,83
293140,note_on,0,0,5,,,,,,,,,4,,,63,0
293140,note_on,100,0,4,,,,,,,,,3,,,80,0
293140,note_on,100,0,5,,,,,,,,,4,,,75,0
293160,note_on,20,0,5,,,,,,,,,4,,,75,83
293160,note_on,0,0,5,,,,,,,,,4,,,63,83
293160,note_on,20,0,4,,,,,,,,,3,,,80,83
293200,note_on,400,0,1,,,,,,,,,0,,,80,0
293200,note_on,400,0,7,,,,,,,,,6,,,60,0
293200,note_on,400,0,8,,,,,,,,,7,,,48,0
293200,note_on,400,0,6,,,,,,,,,5,,,68,0
293260,note_on,100,0,5,,,,,,,,,4,,,75,0
293260,note_on,0,0,5,,,,,,,,,4,,,63,0
293260,note_on,100,0,4,,,,,,,,,3,,,80,0
293280,note_on,80,0,7,,,,,,,,,6,,,58,83
293280,note_on,20,0,4,,,,,,,,,3,,,79,83
293280,note_on,80,0,6,,,,,,,,,5,,,70,83
293280,note_on,80,0,8,,,,,,,,,7,,,46,83
293280,note_on,0,0,5,,,,,,,,,4,,,63,83
293280,note_on,20,0,5,,,,,,,,,4,,,75,83
293280,note_on,80,0,1,,,,,,,,,0,,,79,83
293380,note_on,0,0,5,,,,,,,,,4,,,63,0
293380,note_on,100,0,4,,,,,,,,,3,,,79,0
293380,note_on,100,0,5,,,,,,,,,4,,,75,0
293400,note_on,20,0,5,,,,,,,,,4,,,75,83
293400,note_on,0,0,5,,,,,,,,,4,,,63,83
293400,note_on,20,0,4,,,,,,,,,3,,,79,83
293500,note_on,100,0,5,,,,,,,,,4,,,75,0
293500,note_on,100,0,4,,,,,,,,,3,,,79,0
293500,note_on,0,0,5,,,,,,,,,4,,,63,0
293520,note_on,0,0,5,,,,,,,,,4,,,63,83
293520,note_on,20,0,5,,,,,,,,,4,,,75,83
293520,note_on,20,0,4,,,,,,,,,3,,,79,83
293620,note_on,100,0,4,,,,,,,,,3,,,79,0
293620,note_on,0,0,5,,,,,,,,,4,,,63,0
293620,note_on,100,0,5,,,,,,,,,4,,,75,0
293640,note_on,0,0,5,,,,,,,,,4,,,63,83
293640,note_on,20,0,5,,,,,,,,,4,,,75,83
293640,note_on,20,0,4,,,,,,,,,3,,,79,83
293680,note_on,400,0,7,,,,,,,,,6,,,58,0
293680,note_on,400,0,6,,,,,,,,,5,,,70,0
293680,note_on,400,0,1,,,,,,,,,0,,,79,0
293680,note_on,400,0,8,,,,,,,,,7,,,46,0
293740,note_on,0,0,5,,,,,,,,,4,,,63,0
293740,note_on,100,0,4,,,,,,,,,3,,,79,0
293740,note_on,100,0,5,,,,,,,,,4,,,75,0
293760,note_on,80,0,6,,,,,,,,,5,,,65,83
293760,note_on,80,0,8,,,,,,,,,7,,,44,83
293760,note_on,0,0,5,,,,,,,,,4,,,63,83
293760,note_on,20,0,5,,,,,,,,,4,,,75,83
293760,note_on,80,0,7,,,,,,,,,6,,,56,83
293760,note_on,80,0,1,,,,,,,,,0,,,84,83
293760,note_on,20,0,4,,,,,,,,,3,,,84,83
293860,note_on,100,0,4,,,,,,,,,3,,,84,0
293860,note_on,100,0,5,,,,,,,,,4,,,75,0
