tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,pitch,note,velocity
421200,note_off,,,,,144,0,1,,,,,0,,,,81,100
421200,note_off,,,,,144,0,2,,,,,1,,,,59,100
421248,note_on,,,,,0,0,2,,,,,1,,,,62,51
421248,note_on,,,,,48,0,1,,,,,0,,,,83,51
421248,note_on,,,,,48,0,2,,,,,1,,,,59,51
421392,note_off,,,,,144,0,1,,,,,0,,,,83,100
421392,note_off,,,,,0,0,2,,,,,1,,,,62,100
421392,note_off,,,,,144,0,2,,,,,1,,,,59,100
421440,note_on,,,,,48,0,1,,,,,0,,,,85,51
421440,note_on,,,,,48,0,2,,,,,1,,,,59,51
421440,note_on,,,,,0,0,2,,,,,1,,,,62,51
421584,note_off,,,,,144,0,2,,,,,1,,,,59,100
421584,note_off,,,,,144,0,1,,,,,0,,,,85,100
421584,note_off,,,,,0,0,2,,,,,1,,,,62,100
421632,note_on,,,,,0,0,2,,,,,1,,,,62,51
421632,note_on,,,,,48,0,2,,,,,1,,,,59,51
421632,note_on,,,,,48,0,1,,,,,0,,,,86,51
421776,note_off,,,,,0,0,2,,,,,1,,,,62,100
421776,note_off,,,,,144,0,2,,,,,1,,,,59,100
421824,note_on,,,,,0,0,2,,,,,1,,,,62,51
421824,note_on,,,,,48,0,2,,,,,1,,,,59,51
421968,note_off,,,,,144,0,2,,,,,1,,,,59,100
421968,note_off,,,,,0,0,2,,,,,1,,,,62,100
422012,note_off,,,,,380,0,1,,,,,0,,,,86,100
422016,note_on,,,,,0,0,2,,,,,1,,,,62,51
422016,note_on,,,,,48,0,2,,,,,1,,,,59,51
422160,note_off,,,,,0,0,2,,,,,1,,,,62,100
422160,note_off,,,,,144,0,2,,,,,1,,,,59,100
422208,note_on,,,,,0,0,2,,,,,1,,,,62,51
422208,note_on,,,,,48,0,2,,,,,1,,,,59,51
422352,note_off,,,,,0,0,2,,,,,1,,,,62,100
422352,note_off,,,,,144,0,2,,,,,1,,,,59,100
422400,note_on,,,,,388,0,1,,,,,0,,,,72,72
422400,note_on,,,,,0,0,2,,,,,1,,,,57,51
422400,note_on,,,,,0,0,2,,,,,1,,,,62,51
422400,note_on,,,,,48,0,2,,,,,1,,,,54,51
422416,note_on,,,,,16,0,1,,,,,0,,,,78,72
422436,note_on,,,,,20,0,1,,,,,0,,,,84,72
422544,note_off,,,,,0,0,2,,,,,1,,,,62,100
422544,note_off,,,,,0,0,2,,,,,1,,,,57,100
422544,note_off,,,,,144,0,2,,,,,1,,,,54,100
422592,note_on,,,,,0,0,2,,,,,1,,,,62,51
422592,note_on,,,,,48,0,2,,,,,1,,,,54,51
422592,note_on,,,,,0,0,2,,,,,1,,,,57,51
422736,note_off,,,,,144,0,2,,,,,1,,,,54,100
422736,note_off,,,,,0,0,2,,,,,1,,,,57,100
422736,note_off,,,,,0,0,2,,,,,1,,,,62,100
422780,note_off,,,,,344,0,1,,,,,0,,,,72,100
422784,note_on,,,,,48,0,2,,,,,1,,,,54,51
422784,note_on,,,,,0,0,2,,,,,1,,,,62,51
422784,note_on,,,,,0,0,2,,,,,1,,,,57,51
422796,note_off,,,,,16,0,1,,,,,0,,,,78,100
422816,note_off,,,,,20,0,1,,,,,0,,,,84,100
422928,note_off,,,,,144,0,2,,,,,1,,,,54,100
422928,note_off,,,,,0,0,2,,,,,1,,,,57,100
422928,note_off,,,,,0,0,2,,,,,1,,,,62,100
422928,note_on,,,,,112,0,1,,,,,0,,,,71,51
422972,note_off,,,,,44,0,1,,,,,0,,,,71,100
422976,note_on,,,,,4,0,1,,,,,0,,,,69,51
422976,note_on,,,,,0,0,2,,,,,1,,,,62,51
422976,note_on,,,,,0,0,2,,,,,1,,,,57,51
422976,note_on,,,,,48,0,2,,,,,1,,,,54,51
423068,note_off,,,,,92,0,1,,,,,0,,,,69,100
423072,note_on,,,,,4,0,1,,,,,0,,,,68,51
423120,note_off,,,,,0,0,2,,,,,1,,,,62,100
423120,note_off,,,,,0,0,2,,,,,1,,,,57,100
423120,note_off,,,,,144,0,2,,,,,1,,,,54,100
423164,note_off,,,,,92,0,1,,,,,0,,,,68,100
423168,note_on,,,,,4,0,1,,,,,0,,,,69,51
423168,note_on,,,,,0,0,2,,,,,1,,,,62,51
423168,note_on,,,,,0,0,2,,,,,1,,,,57,51
423168,note_on,,,,,48,0,2,,,,,1,,,,54,51
423312,note_off,,,,,144,0,2,,,,,1,,,,54,100
423312,note_off,,,,,0,0,2,,,,,1,,,,57,100
423312,note_off,,,,,0,0,2,,,,,1,,,,62,100
423312,note_off,,,,,144,0,1,,,,,0,,,,69,100
423360,note_on,,,,,48,0,2,,,,,1,,,,54,51
423360,note_on,,,,,0,0,2,,,,,1,,,,57,51
423360,note_on,,,,,0,0,2,,,,,1,,,,62,51
423360,note_on,,,,,48,0,1,,,,,0,,,,71,51
423504,note_off,,,,,0,0,2,,,,,1,,,,62,100
423504,note_off,,,,,0,0,2,,,,,1,,,,57,100
423504,note_off,,,,,144,0,2,,,,,1,,,,54,100
423504,note_off,,,,,144,0,1,,,,,0,,,,71,100
423552,note_on,,,,,48,0,1,,,,,0,,,,72,51
423552,note_on,,,,,0,0,2,,,,,1,,,,62,51
423552,note_on,,,,,0,0,2,,,,,1,,,,57,51
423552,note_on,,,,,48,0,2,,,,,1,,,,54,51
423696,note_off,,,,,0,0,2,,,,,1,,,,62,100
423696,note_off,,,,,144,0,2,,,,,1,,,,54,100
423696,note_off,,,,,0,0,2,,,,,1,,,,57,100
423696,note_off,,,,,144,0,1,,,,,0,,,,72,100
423744,note_on,,,,,48,0,1,,,,,0,,,,77,51
423744,note_on,,,,,48,0,2,,,,,1,,,,54,51
423744,note_on,,,,,0,0,2,,,,,1,,,,57,51
423744,note_on,,,,,0,0,2,,,,,1,,,,62,51
423888,note_off,,,,,144,0,1,,,,,0,,,,77,100
423888,note_off,,,,,144,0,2,,,,,1,,,,54,100
423888,note_off,,,,,0,0,2,,,,,1,,,,57,100
423888,note_off,,,,,0,0,2,,,,,1,,,,62,100
423936,note_on,,,,,0,0,2,,,,,1,,,,62,51
423936,note_on,,,,,48,0,2,,,,,1,,,,54,51
423936,note_on,,,,,48,0,1,,,,,0,,,,78,51
423936,note_on,,,,,0,0,2,,,,,1,,,,57,51
424080,note_off,,,,,0,0,2,,,,,1,,,,62,100
424080,note_off,,,,,0,0,2,,,,,1,,,,57,100
424080,note_off,,,,,144,0,2,,,,,1,,,,54,100
424080,note_off,,,,,144,0,1,,,,,0,,,,78,100
424128,note_on,,,,,48,0,2,,,,,1,,,,54,51
424128,note_on,,,,,0,0,2,,,,,1,,,,57,51
424128,note_on,,,,,0,0,2,,,,,1,,,,62,51
424128,note_on,,,,,48,0,1,,,,,0,,,,80,51
424272,note_off,,,,,144,0,2,,,,,1,,,,54,100
424272,note_off,,,,,0,0,2,,,,,1,,,,57,100
424272,note_off,,,,,0,0,2,,,,,1,,,,62,100
424272,note_off,,,,,144,0,1,,,,,0,,,,80,100
424320,note_on,,,,,48,0,2,,,,,1,,,,54,51
424320,note_on,,,,,0,0,2,,,,,1,,,,57,51
424320,note_on,,,,,0,0,2,,,,,1,,,,62,51
424320,note_on,,,,,48,0,1,,,,,0,,,,81,51
424464,note_off,,,,,144,0,1,,,,,0,,,,81,100
424464,note_off,,,,,144,0,2,,,,,1,,,,54,100
424464,note_off,,,,,0,0,2,,,,,1,,,,62,100
424464,note_off,,,,,0,0,2,,,,,1,,,,57,100
424512,note_on,,,,,48,0,2,,,,,1,,,,54,51
424512,note_on,,,,,0,0,2,,,,,1,,,,62,51
424512,note_on,,,,,48,0,1,,,,,0,,,,83,51
424512,note_on,,,,,0,0,2,,,,,1,,,,57,51
424656,note_off,,,,,144,0,1,,,,,0,,,,83,100
424656,note_off,,,,,144,0,2,,,,,1,,,,54,100
424656,note_off,,,,,0,0,2,,,,,1,,,,57,100
424656,note_off,,,,,0,0,2,,,,,1,,,,62,100
424704,note_on,,,,,48,0,2,,,,,1,,,,54,51
424704,note_on,,,,,0,0,2,,,,,1,,,,57,51
424704,note_on,,,,,0,0,2,,,,,1,,,,62,51
424704,note_on,,,,,48,0,1,,,,,0,,,,84,51
424848,note_off,,,,,144,0,2,,,,,1,,,,54,100
424848,note_off,,,,,0,0,2,,,,,1,,,,57,100
424848,note_off,,,,,0,0,2,,,,,1,,,,62,100
424896,note_on,,,,,48,0,2,,,,,1,,,,54,51
424896,note_on,,,,,0,0,2,,,,,1,,,,57,51
424896,note_on,,,,,0,0,2,,,,,1,,,,62,51
425040,note_off,,,,,144,0,2,,,,,1,,,,54,100
425040,note_off,,,,,0,0,2,,,,,1,,,,57,100
425040,note_off,,,,,0,0,2,,,,,1,,,,62,100
425084,note_off,,,,,380,0,1,,,,,0,,,,84,100
425088,note_on,,,,,48,0,2,,,,,1,,,,54,51
425088,note_on,,,,,0,0,2,,,,,1,,,,57,51
425088,note_on,,,,,0,0,2,,,,,1,,,,62,51
425232,note_off,,,,,0,0,2,,,,,1,,,,62,100
425232,note_off,,,,,0,0,2,,,,,1,,,,57,100
425232,note_off,,,,,144,0,2,,,,,1,,,,54,100
425280,note_on,,,,,0,0,2,,,,,1,,,,54,51
425280,note_on,,,,,0,0,2,,,,,1,,,,62,51
425280,note_on,,,,,48,0,2,,,,,1,,,,57,51
425424,note_off,,,,,0,0,2,,,,,1,,,,62,100
425424,note_off,,,,,0,0,2,,,,,1,,,,54,100
425424,note_off,,,,,144,0,2,,,,,1,,,,57,100
425472,note_on,,,,,388,0,1,,,,,0,,,,83,72
425472,note_on,,,,,48,0,2,,,,,1,,,,62,72
425472,note_on,,,,,0,0,2,,,,,1,,,,55,72
425564,note_off,,,,,92,0,1,,,,,0,,,,83,100
425568,note_on,,,,,4,0,1,,,,,0,,,,81,72
425660,note_off,,,,,92,0,1,,,,,0,,,,81,100
425664,note_on,,,,,4,0,1,,,,,0,,,,84,72
425756,note_off,,,,,92,0,1,,,,,0,,,,84,100
425760,note_on,,,,,4,0,1,,,,,0,,,,83,72
425852,note_off,,,,,92,0,1,,,,,0,,,,83,100
425856,note_on,,,,,4,0,1,,,,,0,,,,86,72
426000,note_off,,,,,144,0,1,,,,,0,,,,86,100
426000,note_off,,,,,528,0,2,,,,,1,,,,62,100
426000,note_off,,,,,0,0,2,,,,,1,,,,55,100
426048,note_on,,,,,48,0,1,,,,,0,,,,78,72
426192,note_off,,,,,144,0,1,,,,,0,,,,78,100
426240,note_on,,,,,0,0,2,,,,,1,,,,55,72
426240,note_on,,,,,240,0,2,,,,,1,,,,59,72
426240,note_on,,,,,48,0,1,,,,,0,,,,79,72
426332,note_off,,,,,92,0,1,,,,,0,,,,79,100
426336,note_on,,,,,4,0,1,,,,,0,,,,78,72
426428,note_off,,,,,92,0,1,,,,,0,,,,78,100
426432,note_on,,,,,4,0,1,,,,,0,,,,81,72
426524,note_off,,,,,92,0,1,,,,,0,,,,81,100
426528,note_on,,,,,4,0,1,,,,,0,,,,79,72
426620,note_off,,,,,92,0,1,,,,,0,,,,79,100
426624,note_on,,,,,4,0,1,,,,,0,,,,83,72
426768,note_off,,,,,144,0,1,,,,,0,,,,83,100
426768,note_off,,,,,528,0,2,,,,,1,,,,59,100
426768,note_off,,,,,0,0,2,,,,,1,,,,55,100
426816,note_on,,,,,48,0,1,,,,,0,,,,74,72
426960,note_off,,,,,144,0,1,,,,,0,,,,74,100
427008,note_on,,,,,240,0,2,,,,,1,,,,60,72
427008,note_on,,,,,0,0,2,,,,,1,,,,55,72
427008,note_on,,,,,48,0,1,,,,,0,,,,76,72
427100,note_off,,,,,92,0,1,,,,,0,,,,76,100
427104,note_on,,,,,4,0,1,,,,,0,,,,75,72
427196,note_off,,,,,92,0,1,,,,,0,,,,75,100
427200,note_on,,,,,4,0,1,,,,,0,,,,78,72
427292,note_off,,,,,92,0,1,,,,,0,,,,78,100
427296,note_on,,,,,4,0,1,,,,,0,,,,76,72
427388,note_off,,,,,92,0,1,,,,,0,,,,76,100
427392,note_on,,,,,4,0,1,,,,,0,,,,79,72
427536,note_off,,,,,0,0,2,,,,,1,,,,55,100
427536,note_off,,,,,144,0,1,,,,,0,,,,79,100
427536,note_off,,,,,528,0,2,,,,,1,,,,60,100
427584,note_on,,,,,48,0,1,,,,,0,,,,71,72
427728,note_off,,,,,144,0,1,,,,,0,,,,71,100
427776,note_on,,,,,48,0,1,,,,,0,,,,72,72
427776,note_on,,,,,240,0,2,,,,,1,,,,55,72
427776,note_on,,,,,0,0,2,,,,,1,,,,64,72
427868,note_off,,,,,92,0,1,,,,,0,,,,72,100
427872,note_on,,,,,4,0,1,,,,,0,,,,71,72
427964,note_off,,,,,92,0,1,,,,,0,,,,71,100
427968,note_on,,,,,4,0,1,,,,,0,,,,74,72
428060,note_off,,,,,92,0,1,,,,,0,,,,74,100
428064,note_on,,,,,4,0,1,,,,,0,,,,72,72
428156,note_off,,,,,92,0,1,,,,,0,,,,72,100
428160,note_on,,,,,4,0,1,,,,,0,,,,76,72
428304,note_off,,,,,0,0,2,,,,,1,,,,64,100
428304,note_off,,,,,528,0,2,,,,,1,,,,55,100
428304,note_off,,,,,144,0,1,,,,,0,,,,76,100
428352,note_on,,,,,48,0,1,,,,,0,,,,69,72
428496,note_off,,,,,144,0,1,,,,,0,,,,69,100
428544,note_on,,,,,240,0,2,,,,,1,,,,67,72
428544,note_on,,,,,0,0,2,,,,,1,,,,55,72
428544,note_on,,,,,48,0,1,,,,,0,,,,71,72
428636,note_off,,,,,92,0,1,,,,,0,,,,71,100
428640,note_on,,,,,4,0,1,,,,,0,,,,69,72
428732,note_off,,,,,92,0,1,,,,,0,,,,69,100
428736,note_on,,,,,4,0,1,,,,,0,,,,72,72
428828,note_off,,,,,92,0,1,,,,,0,,,,72,100
428832,note_on,,,,,4,0,1,,,,,0,,,,71,72
428924,note_off,,,,,0,0,2,,,,,1,,,,55,100
428924,note_off,,,,,92,0,1,,,,,0,,,,71,100
428924,note_off,,,,,380,0,2,,,,,1,,,,67,100
428928,note_on,,,,,4,0,1,,,,,0,,,,74,72
429072,note_off,,,,,144,0,1,,,,,0,,,,74,100
429120,note_on,,,,,196,0,2,,,,,1,,,,54,72
429120,note_on,,,,,48,0,1,,,,,0,,,,66,72
429264,note_off,,,,,144,0,1,,,,,0,,,,66,100
429264,note_off,,,,,144,0,2,,,,,1,,,,54,100
429312,note_on,,,,,48,0,1,,,,,0,,,,67,72
429312,note_on,,,,,48,0,2,,,,,1,,,,55,72
429404,note_off,,,,,92,0,1,,,,,0,,,,67,100
429404,note_off,,,,,92,0,2,,,,,1,,,,55,100
429408,note_on,,,,,4,0,2,,,,,1,,,,54,72
429408,note_on,,,,,4,0,1,,,,,0,,,,66,72
429500,note_off,,,,,92,0,1,,,,,0,,,,66,100
429500,note_off,,,,,92,0,2,,,,,1,,,,54,100
429504,note_on,,,,,4,0,1,,,,,0,,,,69,72
429504,note_on,,,,,4,0,2,,,,,1,,,,57,72
429596,note_off,,,,,92,0,1,,,,,0,,,,69,100
429596,note_off,,,,,92,0,2,,,,,1,,,,57,100
429600,note_on,,,,,4,0,1,,,,,0,,,,67,72
429600,note_on,,,,,4,0,2,,,,,1,,,,55,72
429692,note_off,,,,,92,0,1,,,,,0,,,,67,100
429692,note_off,,,,,92,0,2,,,,,1,,,,55,100
429696,note_on,,,,,4,0,1,,,,,0,,,,71,72
429696,note_on,,,,,4,0,2,,,,,1,,,,59,72
429840,note_off,,,,,144,0,1,,,,,0,,,,71,100
429840,note_off,,,,,144,0,2,,,,,1,,,,59,100
429888,note_on,,,,,48,0,1,,,,,0,,,,62,72
429888,note_on,,,,,48,0,2,,,,,1,,,,50,72
430032,note_off,,,,,144,0,1,,,,,0,,,,62,100
430032,note_off,,,,,144,0,2,,,,,1,,,,50,100
430080,note_on,,,,,48,0,1,,,,,0,,,,64,72
430080,note_on,,,,,48,0,2,,,,,1,,,,52,72
430364,note_off,,,,,284,0,2,,,,,1,,,,52,100
430364,note_off,,,,,284,0,1,,,,,0,,,,64,100
430368,note_on,,,,,4,0,1,,,,,0,,,,62,72
430368,note_on,,,,,4,0,2,,,,,1,,,,50,72
430460,note_off,,,,,92,0,1,,,,,0,,,,62,100
430460,note_off,,,,,92,0,2,,,,,1,,,,50,100
430464,note_on,,,,,4,0,1,,,,,0,,,,60,72
430464,note_on,,,,,4,0,2,,,,,1,,,,48,72
430748,note_off,,,,,284,0,1,,,,,0,,,,60,100
430748,note_off,,,,,284,0,2,,,,,1,,,,48,100
430752,note_on,,,,,4,0,1,,,,,0,,,,59,72
430752,note_on,,,,,4,0,2,,,,,1,,,,47,72
430844,note_off,,,,,92,0,1,,,,,0,,,,59,100
430844,note_off,,,,,92,0,2,,,,,1,,,,47,100
430848,note_on,,,,,4,0,1,,,,,0,,,,60,72
430848,note_on,,,,,4,0,2,,,,,1,,,,48,72
431132,note_off,,,,,284,0,2,,,,,1,,,,48,100
431132,note_off,,,,,284,0,1,,,,,0,,,,60,100
431136,note_on,,,,,0,0,2,,,,,1,,,,57,72
431136,note_on,,,,,4,0,2,,,,,1,,,,45,72
431228,note_off,,,,,92,0,2,,,,,1,,,,45,100
431228,note_off,,,,,0,0,2,,,,,1,,,,57,100
431232,note_on,,,,,4,0,2,,,,,1,,,,43,72
431232,note_on,,,,,0,0,2,,,,,1,,,,55,72
431516,note_off,,,,,284,0,2,,,,,1,,,,43,100
431516,note_off,,,,,0,0,2,,,,,1,,,,55,100
431520,note_on,,,,,0,0,2,,,,,1,,,,41,72
431520,note_on,,,,,4,0,2,,,,,1,,,,53,72
431612,note_off,,,,,0,0,2,,,,,1,,,,41,100
431612,note_off,,,,,92,0,2,,,,,1,,,,53,100
431616,note_on,,,,,0,0,2,,,,,1,,,,55,72
431616,note_on,,,,,4,0,2,,,,,1,,,,43,72
431760,note_off,,,,,0,0,2,,,,,1,,,,55,100
431760,note_off,,,,,144,0,2,,,,,1,,,,43,100
431808,note_on,,,,,0,0,2,,,,,1,,,,59,72
431808,note_on,,,,,48,0,2,,,,,1,,,,47,72
431900,note_off,,,,,0,0,2,,,,,1,,,,59,100
431900,note_off,,,,,92,0,2,,,,,1,,,,47,100
431904,note_on,,,,,4,0,2,,,,,1,,,,50,72
431904,note_on,,,,,772,0,1,,,,,0,,,,62,72
431996,note_off,,,,,92,0,2,,,,,1,,,,50,100
431996,note_off,,,,,92,0,1,,,,,0,,,,62,100
432000,note_on,,,,,4,0,2,,,,,1,,,,55,72
432000,note_on,,,,,4,0,1,,,,,0,,,,67,72
432144,note_off,,,,,144,0,2,,,,,1,,,,55,100
432144,note_off,,,,,144,0,1,,,,,0,,,,67,100
432192,note_on,,,,,48,0,2,,,,,1,,,,55,72
432192,note_on,,,,,48,0,1,,,,,0,,,,67,72
432336,note_off,,,,,144,0,2,,,,,1,,,,55,100
432336,note_off,,,,,144,0,1,,,,,0,,,,67,100
432384,note_on,,,,,48,0,2,,,,,1,,,,55,72
432384,note_on,,,,,48,0,1,,,,,0,,,,67,72
432764,note_off,,,,,380,0,1,,,,,0,,,,67,100
432764,note_off,,,,,380,0,2,,,,,1,,,,55,100
433152,note_on,,,,,388,0,1,,,,,0,,,,78,51
433296,note_off,,,,,144,0,1,,,,,0,,,,78,100
433344,note_on,,,,,48,0,1,,,,,0,,,,79,51
433488,note_off,,,,,144,0,1,,,,,0,,,,79,100
433536,note_on,,,,,48,0,1,,,,,0,,,,78,51
433680,note_off,,,,,144,0,1,,,,,0,,,,78,100
433728,note_on,,,,,48,0,1,,,,,0,,,,79,51
433872,note_off,,,,,144,0,1,,,,,0,,,,79,100
433920,note_on,,,,,48,0,1,,,,,0,,,,78,51
434064,note_off,,,,,144,0,1,,,,,0,,,,78,100
434112,note_on,,,,,48,0,1,,,,,0,,,,79,51
434256,note_off,,,,,144,0,1,,,,,0,,,,79,100
434304,note_on,,,,,48,0,1,,,,,0,,,,78,51
434448,note_off,,,,,144,0,1,,,,,0,,,,78,100
434496,note_on,,,,,48,0,1,,,,,0,,,,79,51
434640,note_off,,,,,144,0,1,,,,,0,,,,79,100
434688,note_on,,,,,48,0,1,,,,,0,,,,77,51
434832,note_off,,,,,144,0,1,,,,,0,,,,77,100
434880,note_on,,,,,48,0,1,,,,,0,,,,79,51
435024,note_off,,,,,144,0,1,,,,,0,,,,79,100
435072,note_on,,,,,48,0,1,,,,,0,,,,76,51
435216,note_off,,,,,144,0,1,,,,,0,,,,76,100
435264,note_on,,,,,48,0,1,,,,,0,,,,79,51
435408,note_off,,,,,144,0,1,,,,,0,,,,79,100
435456,note_on,,,,,48,0,1,,,,,0,,,,77,51
435600,note_off,,,,,144,0,1,,,,,0,,,,77,100
435648,note_on,,,,,48,0,1,,,,,0,,,,79,51
435792,note_off,,,,,144,0,1,,,,,0,,,,79,100
435840,note_on,,,,,48,0,1,,,,,0,,,,74,51
435984,note_off,,,,,144,0,1,,,,,0,,,,74,100
436032,note_on,,,,,48,0,1,,,,,0,,,,79,51
436176,note_off,,,,,144,0,1,,,,,0,,,,79,100
436224,note_on,,,,,48,0,1,,,,,0,,,,72,51
436224,note_on,,,,,0,0,1,,,,,0,,,,64,51
436368,note_off,,,,,144,0,1,,,,,0,,,,72,100
436368,note_off,,,,,0,0,1,,,,,0,,,,64,100
436416,note_on,,,,,0,0,1,,,,,0,,,,65,51
436416,note_on,,,,,48,0,1,,,,,0,,,,79,51
436560,note_off,,,,,144,0,1,,,,,0,,,,79,100
436560,note_off,,,,,0,0,1,,,,,0,,,,65,100
436608,note_on,,,,,48,0,1,,,,,0,,,,72,51
436608,note_on,,,,,0,0,1,,,,,0,,,,67,51
436752,note_off,,,,,144,0,1,,,,,0,,,,72,100
436752,note_off,,,,,0,0,1,,,,,0,,,,67,100
436800,note_on,,,,,0,0,1,,,,,0,,,,64,51
436800,note_on,,,,,48,0,1,,,,,0,,,,79,51
436944,note_off,,,,,0,0,1,,,,,0,,,,64,100
436944,note_off,,,,,144,0,1,,,,,0,,,,79,100
436992,note_on,,,,,48,0,1,,,,,0,,,,76,51
436992,note_on,,,,,0,0,1,,,,,0,,,,60,51
437136,note_off,,,,,144,0,1,,,,,0,,,,76,100
437184,note_on,,,,,48,0,1,,,,,0,,,,79,51
437328,note_off,,,,,144,0,1,,,,,0,,,,79,100
437376,note_on,,,,,48,0,1,,,,,0,,,,76,51
437520,note_off,,,,,144,0,1,,,,,0,,,,60,100
437520,note_off,,,,,0,0,1,,,,,0,,,,76,100
437568,note_on,,,,,48,0,1,,,,,0,,,,79,51
437712,note_off,,,,,144,0,1,,,,,0,,,,79,100
437760,note_on,,,,,48,0,1,,,,,0,,,,77,51
437760,note_on,,,,,0,0,1,,,,,0,,,,62,51
437904,note_off,,,,,144,0,1,,,,,0,,,,77,100
437904,note_off,,,,,0,0,1,,,,,0,,,,62,100
437952,note_on,,,,,48,0,1,,,,,0,,,,79,51
437952,note_on,,,,,0,0,1,,,,,0,,,,64,51
438096,note_off,,,,,0,0,1,,,,,0,,,,64,100
438096,note_off,,,,,144,0,1,,,,,0,,,,79,100
438144,note_on,,,,,0,0,1,,,,,0,,,,65,51
438144,note_on,,,,,48,0,1,,,,,0,,,,77,51
438288,note_off,,,,,144,0,1,,,,,0,,,,77,100
438288,note_off,,,,,0,0,1,,,,,0,,,,65,100
438336,note_on,,,,,48,0,1,,,,,0,,,,79,51
438336,note_on,,,,,0,0,1,,,,,0,,,,62,51
438480,note_off,,,,,144,0,1,,,,,0,,,,79,100
438480,note_off,,,,,0,0,1,,,,,0,,,,62,100
438528,note_on,,,,,48,0,1,,,,,0,,,,74,51
438528,note_on,,,,,0,0,1,,,,,0,,,,59,51
438672,note_off,,,,,144,0,1,,,,,0,,,,74,100
438720,note_on,,,,,48,0,1,,,,,0,,,,79,51
438864,note_off,,,,,144,0,1,,,,,0,,,,79,100
438912,note_on,,,,,48,0,1,,,,,0,,,,74,51
439056,note_off,,,,,144,0,1,,,,,0,,,,59,100
439056,note_off,,,,,0,0,1,,,,,0,,,,74,100
439104,note_on,,,,,48,0,1,,,,,0,,,,79,51
439248,note_off,,,,,144,0,1,,,,,0,,,,79,100
439296,note_on,,,,,48,0,1,,,,,0,,,,76,51
439296,note_on,,,,,0,0,1,,,,,0,,,,62,51
439388,note_off,,,,,92,0,1,,,,,0,,,,62,0
439392,note_on,,,,,4,0,1,,,,,0,,,,60,51
439440,note_off,,,,,48,0,1,,,,,0,,,,76,100
439488,note_on,,,,,48,0,1,,,,,0,,,,79,51
439536,note_off,,,,,48,0,1,,,,,0,,,,60,0
439632,note_off,,,,,96,0,1,,,,,0,,,,79,100
439680,note_on,,,,,48,0,1,,,,,0,,,,72,51
439680,note_on,,,,,0,0,1,,,,,0,,,,65,51
439772,note_off,,,,,92,0,1,,,,,0,,,,65,0
439776,note_on,,,,,4,0,1,,,,,0,,,,64,51
439824,note_off,,,,,48,0,1,,,,,0,,,,72,0
439872,note_on,,,,,48,0,1,,,,,0,,,,79,51
439920,note_off,,,,,48,0,1,,,,,0,,,,64,0
440016,note_off,,,,,96,0,1,,,,,0,,,,79,100
440064,note_on,,,,,0,0,1,,,,,0,,,,61,51
440064,note_on,,,,,48,0,1,,,,,0,,,,71,51
440156,note_off,,,,,92,0,1,,,,,0,,,,61,0
440160,note_on,,,,,4,0,1,,,,,0,,,,62,51
440208,note_off,,,,,48,0,1,,,,,0,,,,71,0
440256,note_on,,,,,48,0,1,,,,,0,,,,79,51
440304,note_off,,,,,48,0,1,,,,,0,,,,62,0
440400,note_off,,,,,96,0,1,,,,,0,,,,79,100
440448,note_on,,,,,48,0,1,,,,,0,,,,74,51
440592,note_off,,,,,144,0,1,,,,,0,,,,74,100
440640,note_on,,,,,48,0,1,,,,,0,,,,79,51
440784,note_off,,,,,144,0,1,,,,,0,,,,79,100
440832,note_on,,,,,48,0,1,,,,,0,,,,72,51
440832,note_on,,,,,0,0,1,,,,,0,,,,65,51
440924,note_off,,,,,92,0,1,,,,,0,,,,65,0
440928,note_on,,,,,4,0,1,,,,,0,,,,64,51
440976,note_off,,,,,48,0,1,,,,,0,,,,72,100
441024,note_on,,,,,48,0,1,,,,,0,,,,79,51
441072,note_off,,,,,48,0,1,,,,,0,,,,64,0
441168,note_off,,,,,96,0,1,,,,,0,,,,79,100
441216,note_on,,,,,48,0,1,,,,,0,,,,72,51
441216,note_on,,,,,0,0,1,,,,,0,,,,67,51
441308,note_off,,,,,92,0,1,,,,,0,,,,72,100
441312,note_on,,,,,4,0,1,,,,,0,,,,66,51
441360,note_off,,,,,48,0,1,,,,,0,,,,67,0
441408,note_on,,,,,48,0,1,,,,,0,,,,81,51
441456,note_off,,,,,48,0,1,,,,,0,,,,66,0
441552,note_off,,,,,96,0,1,,,,,0,,,,81,100
441600,note_on,,,,,0,0,1,,,,,0,,,,69,51
441600,note_on,,,,,48,0,1,,,,,0,,,,71,51
441692,note_off,,,,,92,0,1,,,,,0,,,,69,0
441696,note_on,,,,,4,0,1,,,,,0,,,,67,51
441744,note_off,,,,,48,0,1,,,,,0,,,,71,0
441792,note_on,,,,,48,0,1,,,,,0,,,,74,51
441840,note_off,,,,,48,0,1,,,,,0,,,,67,0
441936,note_off,,,,,96,0,1,,,,,0,,,,74,100
441984,note_on,,,,,48,0,1,,,,,0,,,,78,51
442128,note_off,,,,,144,0,1,,,,,0,,,,78,100
442176,note_on,,,,,48,0,1,,,,,0,,,,79,51
442320,note_off,,,,,144,0,1,,,,,0,,,,79,100
442368,note_on,,,,,48,0,1,,,,,0,,,,76,51
442368,note_on,,,,,9604,0,2,,,,,1,,,,48,51
442512,note_off,,,,,144,0,1,,,,,0,,,,76,100
442512,note_off,,,,,144,0,2,,,,,1,,,,48,100
