tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,pitch,note,velocity
89951,note_on,23,0,5,,,,,,,,2,,,,89,0
89952,note_on,7,0,1,,,,,,,,0,,,,81,49
89952,note_on,3,0,9,,,,,,,,3,,,,67,49
89952,note_on,3,0,6,,,,,,,,2,,,,48,49
89952,note_on,3,0,8,,,,,,,,3,,,,79,49
89952,note_on,7,0,2,,,,,,,,0,,,,75,49
89952,note_on,7,0,11,,,,,,,,3,,,,36,49
89952,note_on,7,0,10,,,,,,,,3,,,,57,49
89952,note_on,1,0,5,,,,,,,,2,,,,77,49
89975,note_on,23,0,5,,,,,,,,2,,,,77,0
89976,note_on,1,0,5,,,,,,,,2,,,,89,49
89997,note_on,45,0,9,,,,,,,,3,,,,67,0
89997,note_on,45,0,6,,,,,,,,2,,,,48,0
89997,note_on,45,0,8,,,,,,,,3,,,,79,0
89999,note_on,23,0,5,,,,,,,,2,,,,89,0
90000,note_on,3,0,6,,,,,,,,2,,,,53,49
90000,note_on,3,0,8,,,,,,,,3,,,,77,49
90000,note_on,3,0,9,,,,,,,,3,,,,65,49
90000,note_on,1,0,5,,,,,,,,2,,,,77,49
90023,note_on,23,0,5,,,,,,,,2,,,,77,0
90024,note_on,1,0,5,,,,,,,,2,,,,89,49
90041,note_on,89,0,11,,,,,,,,3,,,,36,0
90041,note_on,89,0,10,,,,,,,,3,,,,57,0
90041,note_on,89,0,1,,,,,,,,0,,,,81,0
90041,note_on,89,0,2,,,,,,,,0,,,,75,0
90045,note_on,45,0,6,,,,,,,,2,,,,53,0
90045,note_on,45,0,8,,,,,,,,3,,,,77,0
90045,note_on,45,0,9,,,,,,,,3,,,,65,0
90047,note_on,23,0,5,,,,,,,,2,,,,89,0
90048,note_on,7,0,11,,,,,,,,3,,,,38,49
90048,note_on,3,0,8,,,,,,,,3,,,,77,49
90048,note_on,3,0,9,,,,,,,,3,,,,65,49
90048,note_on,7,0,2,,,,,,,,0,,,,74,49
90048,note_on,1,0,5,,,,,,,,2,,,,77,49
90048,note_on,3,0,6,,,,,,,,2,,,,50,49
90048,note_on,7,0,1,,,,,,,,0,,,,82,49
90048,note_on,7,0,10,,,,,,,,3,,,,58,49
90071,note_on,23,0,5,,,,,,,,2,,,,77,0
90072,note_on,1,0,5,,,,,,,,2,,,,89,49
90087,note_on,39,0,10,,,,,,,,3,,,,58,0
90093,note_on,45,0,9,,,,,,,,3,,,,65,0
90093,note_on,45,0,6,,,,,,,,2,,,,50,0
90093,note_on,45,0,8,,,,,,,,3,,,,77,0
90095,note_on,23,0,5,,,,,,,,2,,,,89,0
90096,note_on,3,0,6,,,,,,,,2,,,,53,49
90096,note_on,3,0,8,,,,,,,,3,,,,79,49
90096,note_on,3,0,9,,,,,,,,3,,,,67,49
90096,note_on,1,0,5,,,,,,,,2,,,,77,49
90119,note_on,23,0,5,,,,,,,,2,,,,77,0
90120,note_on,1,0,5,,,,,,,,2,,,,89,49
90121,note_on,265,0,3,,,,,,,,1,,,,65,0
90137,note_on,89,0,2,,,,,,,,0,,,,74,0
90137,note_on,89,0,1,,,,,,,,0,,,,82,0
90137,note_on,89,0,11,,,,,,,,3,,,,38,0
90141,note_on,45,0,8,,,,,,,,3,,,,79,0
90141,note_on,45,0,6,,,,,,,,2,,,,53,0
90141,note_on,45,0,9,,,,,,,,3,,,,67,0
90143,note_on,23,0,5,,,,,,,,2,,,,89,0
90144,note_on,3,0,6,,,,,,,,2,,,,46,49
90144,note_on,3,0,8,,,,,,,,3,,,,81,49
90144,note_on,3,0,9,,,,,,,,3,,,,69,49
90144,note_on,1,0,5,,,,,,,,2,,,,77,49
90144,note_on,7,0,11,,,,,,,,3,,,,34,49
90167,note_on,23,0,5,,,,,,,,2,,,,77,0
90168,note_on,1,0,5,,,,,,,,2,,,,89,49
90189,note_on,45,0,8,,,,,,,,3,,,,81,0
90189,note_on,45,0,9,,,,,,,,3,,,,69,0
90189,note_on,45,0,6,,,,,,,,2,,,,46,0
90191,note_on,23,0,5,,,,,,,,2,,,,89,0
90192,note_on,3,0,8,,,,,,,,3,,,,82,49
90192,note_on,1,0,5,,,,,,,,2,,,,77,49
90192,note_on,3,0,9,,,,,,,,3,,,,70,49
90192,note_on,3,0,6,,,,,,,,2,,,,53,49
90215,note_on,23,0,5,,,,,,,,2,,,,77,0
90216,note_on,1,0,5,,,,,,,,2,,,,89,49
90233,note_on,89,0,11,,,,,,,,3,,,,34,0
90237,note_on,45,0,9,,,,,,,,3,,,,70,0
90237,note_on,45,0,6,,,,,,,,2,,,,53,0
90237,note_on,45,0,8,,,,,,,,3,,,,82,0
90239,note_on,23,0,5,,,,,,,,2,,,,89,0
90240,note_on,103,0,2,,,,,,,,0,,,,77,49
90240,note_on,3,0,6,,,,,,,,2,,,,51,85
90240,note_on,153,0,10,,,,,,,,3,,,,60,64
90240,note_on,7,0,11,,,,,,,,3,,,,39,64
90240,note_on,103,0,1,,,,,,,,0,,,,77,49
90240,note_on,1,0,5,,,,,,,,2,,,,77,85
90240,note_on,119,0,3,,,,,,,,1,,,,65,49
90240,note_on,3,0,9,,,,,,,,3,,,,70,64
90240,note_on,3,0,8,,,,,,,,3,,,,82,64
90263,note_on,23,0,5,,,,,,,,2,,,,77,0
90264,note_on,1,0,5,,,,,,,,2,,,,89,49
90285,note_on,45,0,6,,,,,,,,2,,,,51,0
90285,note_on,45,0,9,,,,,,,,3,,,,70,0
90285,note_on,45,0,8,,,,,,,,3,,,,82,0
90287,note_on,23,0,5,,,,,,,,2,,,,89,0
90288,note_on,1,0,5,,,,,,,,2,,,,77,49
90288,note_on,3,0,9,,,,,,,,3,,,,69,49
90288,note_on,3,0,6,,,,,,,,2,,,,53,49
90288,note_on,3,0,8,,,,,,,,3,,,,81,49
90311,note_on,23,0,5,,,,,,,,2,,,,77,0
90312,note_on,1,0,5,,,,,,,,2,,,,89,49
90329,note_on,89,0,2,,,,,,,,0,,,,77,0
90329,note_on,89,0,10,,,,,,,,3,,,,60,0
90329,note_on,89,0,11,,,,,,,,3,,,,39,0
90329,note_on,89,0,1,,,,,,,,0,,,,77,0
90333,note_on,45,0,6,,,,,,,,2,,,,53,0
90333,note_on,45,0,8,,,,,,,,3,,,,81,0
90333,note_on,45,0,9,,,,,,,,3,,,,69,0
90335,note_on,23,0,5,,,,,,,,2,,,,89,0
90336,note_on,3,0,8,,,,,,,,3,,,,79,49
90336,note_on,7,0,10,,,,,,,,3,,,,57,49
90336,note_on,3,0,9,,,,,,,,3,,,,67,49
90336,note_on,7,0,2,,,,,,,,0,,,,75,49
90336,note_on,7,0,11,,,,,,,,3,,,,36,49
90336,note_on,1,0,5,,,,,,,,2,,,,77,49
90336,note_on,7,0,1,,,,,,,,0,,,,81,49
90336,note_on,3,0,6,,,,,,,,2,,,,48,49
90359,note_on,23,0,5,,,,,,,,2,,,,77,0
90360,note_on,1,0,5,,,,,,,,2,,,,89,49
90381,note_on,45,0,9,,,,,,,,3,,,,67,0
90381,note_on,45,0,6,,,,,,,,2,,,,48,0
90381,note_on,45,0,8,,,,,,,,3,,,,79,0
90383,note_on,23,0,5,,,,,,,,2,,,,89,0
90384,note_on,1,0,5,,,,,,,,2,,,,77,49
90384,note_on,3,0,9,,,,,,,,3,,,,65,49
90384,note_on,3,0,6,,,,,,,,2,,,,53,49
90384,note_on,3,0,8,,,,,,,,3,,,,77,49
90407,note_on,23,0,5,,,,,,,,2,,,,77,0
90408,note_on,1,0,5,,,,,,,,2,,,,89,49
90425,note_on,89,0,10,,,,,,,,3,,,,57,0
90425,note_on,89,0,2,,,,,,,,0,,,,75,0
90425,note_on,89,0,11,,,,,,,,3,,,,36,0
90425,note_on,89,0,1,,,,,,,,0,,,,81,0
90429,note_on,45,0,6,,,,,,,,2,,,,53,0
90429,note_on,45,0,9,,,,,,,,3,,,,65,0
90429,note_on,45,0,8,,,,,,,,3,,,,77,0
90431,note_on,23,0,5,,,,,,,,2,,,,89,0
90432,note_on,7,0,10,,,,,,,,3,,,,58,49
90432,note_on,1,0,5,,,,,,,,2,,,,77,49
90432,note_on,7,0,2,,,,,,,,0,,,,74,49
90432,note_on,3,0,6,,,,,,,,2,,,,50,49
90432,note_on,3,0,9,,,,,,,,3,,,,65,49
90432,note_on,7,0,1,,,,,,,,0,,,,82,49
90432,note_on,3,0,8,,,,,,,,3,,,,77,49
90432,note_on,7,0,11,,,,,,,,3,,,,38,49
90455,note_on,23,0,5,,,,,,,,2,,,,77,0
90456,note_on,1,0,5,,,,,,,,2,,,,89,49
90471,note_on,39,0,10,,,,,,,,3,,,,58,0
90477,note_on,45,0,8,,,,,,,,3,,,,77,0
90477,note_on,45,0,6,,,,,,,,2,,,,50,0
90477,note_on,45,0,9,,,,,,,,3,,,,65,0
90479,note_on,23,0,5,,,,,,,,2,,,,89,0
90480,note_on,3,0,8,,,,,,,,3,,,,79,49
90480,note_on,3,0,6,,,,,,,,2,,,,53,49
90480,note_on,1,0,5,,,,,,,,2,,,,77,49
90480,note_on,3,0,9,,,,,,,,3,,,,67,49
90503,note_on,23,0,5,,,,,,,,2,,,,77,0
90504,note_on,1,0,5,,,,,,,,2,,,,89,49
90505,note_on,265,0,3,,,,,,,,1,,,,65,0
90521,note_on,89,0,1,,,,,,,,0,,,,82,0
90521,note_on,89,0,2,,,,,,,,0,,,,74,0
90521,note_on,89,0,11,,,,,,,,3,,,,38,0
90525,note_on,45,0,6,,,,,,,,2,,,,53,0
90525,note_on,45,0,9,,,,,,,,3,,,,67,0
90525,note_on,45,0,8,,,,,,,,3,,,,79,0
90527,note_on,23,0,5,,,,,,,,2,,,,89,0
90528,note_on,1,0,5,,,,,,,,2,,,,77,49
90528,note_on,3,0,6,,,,,,,,2,,,,46,49
90528,note_on,3,0,9,,,,,,,,3,,,,69,49
90528,note_on,3,0,8,,,,,,,,3,,,,81,49
90528,note_on,7,0,11,,,,,,,,3,,,,34,49
90551,note_on,23,0,5,,,,,,,,2,,,,77,0
90552,note_on,1,0,5,,,,,,,,2,,,,89,49
90573,note_on,45,0,9,,,,,,,,3,,,,69,0
90573,note_on,45,0,8,,,,,,,,3,,,,81,0
90573,note_on,45,0,6,,,,,,,,2,,,,46,0
90575,note_on,23,0,5,,,,,,,,2,,,,89,0
90576,note_on,3,0,9,,,,,,,,3,,,,70,49
90576,note_on,3,0,6,,,,,,,,2,,,,53,49
90576,note_on,1,0,5,,,,,,,,2,,,,77,49
90576,note_on,3,0,8,,,,,,,,3,,,,82,49
90599,note_on,23,0,5,,,,,,,,2,,,,77,0
90600,note_on,1,0,5,,,,,,,,2,,,,89,49
90617,note_on,89,0,11,,,,,,,,3,,,,34,0
90621,note_on,45,0,6,,,,,,,,2,,,,53,0
90621,note_on,45,0,8,,,,,,,,3,,,,82,0
90621,note_on,45,0,9,,,,,,,,3,,,,70,0
90623,note_on,23,0,5,,,,,,,,2,,,,89,0
90624,note_on,3,0,8,,,,,,,,3,,,,82,64
90624,note_on,103,0,2,,,,,,,,0,,,,77,49
90624,note_on,119,0,3,,,,,,,,1,,,,65,49
90624,note_on,7,0,11,,,,,,,,3,,,,39,64
90624,note_on,153,0,10,,,,,,,,3,,,,60,64
90624,note_on,103,0,1,,,,,,,,0,,,,77,49
90624,note_on,1,0,5,,,,,,,,2,,,,77,85
90624,note_on,3,0,6,,,,,,,,2,,,,51,85
90624,note_on,3,0,9,,,,,,,,3,,,,70,64
90647,note_on,23,0,5,,,,,,,,2,,,,77,0
90648,note_on,1,0,5,,,,,,,,2,,,,89,49
90669,note_on,45,0,8,,,,,,,,3,,,,82,0
90669,note_on,45,0,9,,,,,,,,3,,,,70,0
90669,note_on,45,0,6,,,,,,,,2,,,,51,0
90671,note_on,23,0,5,,,,,,,,2,,,,89,0
90672,note_on,3,0,9,,,,,,,,3,,,,69,49
90672,note_on,3,0,8,,,,,,,,3,,,,81,49
90672,note_on,3,0,6,,,,,,,,2,,,,53,49
90672,note_on,1,0,5,,,,,,,,2,,,,77,49
90695,note_on,23,0,5,,,,,,,,2,,,,77,0
90696,note_on,1,0,5,,,,,,,,2,,,,89,49
90713,note_on,89,0,10,,,,,,,,3,,,,60,0
90713,note_on,89,0,11,,,,,,,,3,,,,39,0
90713,note_on,89,0,2,,,,,,,,0,,,,77,0
90713,note_on,89,0,1,,,,,,,,0,,,,77,0
90717,note_on,45,0,6,,,,,,,,2,,,,53,0
90717,note_on,45,0,9,,,,,,,,3,,,,69,0
90717,note_on,45,0,8,,,,,,,,3,,,,81,0
90719,note_on,23,0,5,,,,,,,,2,,,,89,0
90720,note_on,3,0,9,,,,,,,,3,,,,67,49
90720,note_on,7,0,11,,,,,,,,3,,,,36,49
90720,note_on,3,0,8,,,,,,,,3,,,,79,49
90720,note_on,7,0,10,,,,,,,,3,,,,57,49
90720,note_on,7,0,2,,,,,,,,0,,,,75,49
90720,note_on,7,0,1,,,,,,,,0,,,,81,49
90720,note_on,3,0,6,,,,,,,,2,,,,48,49
90720,note_on,1,0,5,,,,,,,,2,,,,77,49
90743,note_on,23,0,5,,,,,,,,2,,,,77,0
90744,note_on,1,0,5,,,,,,,,2,,,,89,49
90765,note_on,45,0,8,,,,,,,,3,,,,79,0
90765,note_on,45,0,9,,,,,,,,3,,,,67,0
90765,note_on,45,0,6,,,,,,,,2,,,,48,0
90767,note_on,23,0,5,,,,,,,,2,,,,89,0
90768,note_on,1,0,5,,,,,,,,2,,,,77,49
90768,note_on,3,0,8,,,,,,,,3,,,,77,49
90768,note_on,3,0,9,,,,,,,,3,,,,65,49
90768,note_on,3,0,6,,,,,,,,2,,,,53,49
90791,note_on,23,0,5,,,,,,,,2,,,,77,0
90792,note_on,1,0,5,,,,,,,,2,,,,89,49
90809,note_on,89,0,2,,,,,,,,0,,,,75,0
90809,note_on,89,0,1,,,,,,,,0,,,,81,0
90809,note_on,89,0,10,,,,,,,,3,,,,57,0
90809,note_on,89,0,11,,,,,,,,3,,,,36,0
90813,note_on,45,0,9,,,,,,,,3,,,,65,0
90813,note_on,45,0,6,,,,,,,,2,,,,53,0
90813,note_on,45,0,8,,,,,,,,3,,,,77,0
90815,note_on,23,0,5,,,,,,,,2,,,,89,0
90816,note_on,7,0,1,,,,,,,,0,,,,82,49
90816,note_on,3,0,6,,,,,,,,2,,,,50,49
90816,note_on,7,0,10,,,,,,,,3,,,,58,49
90816,note_on,3,0,9,,,,,,,,3,,,,70,49
90816,note_on,1,0,5,,,,,,,,2,,,,77,49
90816,note_on,7,0,2,,,,,,,,0,,,,74,49
90816,note_on,7,0,11,,,,,,,,3,,,,38,49
90816,note_on,3,0,8,,,,,,,,3,,,,82,49
90839,note_on,23,0,5,,,,,,,,2,,,,77,0
90840,note_on,1,0,5,,,,,,,,2,,,,89,49
90855,note_on,39,0,10,,,,,,,,3,,,,58,0
90861,note_on,45,0,8,,,,,,,,3,,,,82,0
90861,note_on,45,0,9,,,,,,,,3,,,,70,0
90861,note_on,45,0,6,,,,,,,,2,,,,50,0
90863,note_on,23,0,5,,,,,,,,2,,,,89,0
90864,note_on,3,0,6,,,,,,,,2,,,,53,49
90864,note_on,3,0,8,,,,,,,,3,,,,77,49
90864,note_on,1,0,5,,,,,,,,2,,,,77,49
90864,note_on,3,0,9,,,,,,,,3,,,,65,49
90887,note_on,23,0,5,,,,,,,,2,,,,77,0
90888,note_on,1,0,5,,,,,,,,2,,,,89,49
90889,note_on,265,0,3,,,,,,,,1,,,,65,0
90905,note_on,89,0,11,,,,,,,,3,,,,38,0
90905,note_on,89,0,1,,,,,,,,0,,,,82,0
90905,note_on,89,0,2,,,,,,,,0,,,,74,0
90909,note_on,45,0,8,,,,,,,,3,,,,77,0
90909,note_on,45,0,6,,,,,,,,2,,,,53,0
90909,note_on,45,0,9,,,,,,,,3,,,,65,0
90911,note_on,23,0,5,,,,,,,,2,,,,89,0
90912,note_on,7,0,2,,,,,,,,0,,,,74,49
90912,note_on,7,0,11,,,,,,,,3,,,,34,49
90912,note_on,3,0,6,,,,,,,,2,,,,46,49
90912,note_on,57,0,10,,,,,,,,3,,,,70,49
90912,note_on,1,0,5,,,,,,,,2,,,,77,49
90912,note_on,7,0,1,,,,,,,,0,,,,77,49
90912,note_on,3,0,8,,,,,,,,3,,,,74,49
90912,note_on,3,0,9,,,,,,,,3,,,,62,49
90935,note_on,23,0,5,,,,,,,,2,,,,77,0
90936,note_on,1,0,5,,,,,,,,2,,,,89,49
90951,note_on,39,0,10,,,,,,,,3,,,,70,0
90957,note_on,45,0,9,,,,,,,,3,,,,62,0
90957,note_on,45,0,6,,,,,,,,2,,,,46,0
90957,note_on,45,0,8,,,,,,,,3,,,,74,0
90959,note_on,23,0,5,,,,,,,,2,,,,89,0
90960,note_on,3,0,9,,,,,,,,3,,,,65,49
90960,note_on,3,0,8,,,,,,,,3,,,,77,49
90960,note_on,3,0,6,,,,,,,,2,,,,53,49
90960,note_on,1,0,5,,,,,,,,2,,,,77,49
90983,note_on,23,0,5,,,,,,,,2,,,,77,0
90984,note_on,1,0,5,,,,,,,,2,,,,89,49
91001,note_on,89,0,1,,,,,,,,0,,,,77,0
91001,note_on,89,0,2,,,,,,,,0,,,,74,0
91001,note_on,89,0,11,,,,,,,,3,,,,34,0
91005,note_on,45,0,6,,,,,,,,2,,,,53,0
91005,note_on,45,0,9,,,,,,,,3,,,,65,0
91005,note_on,45,0,8,,,,,,,,3,,,,77,0
91007,note_on,23,0,5,,,,,,,,2,,,,89,0
91008,note_on,1,0,5,,,,,,,,2,,,,81,49
91008,note_on,7,0,2,,,,,,,,0,,,,69,49
91008,note_on,7,0,11,,,,,,,,3,,,,36,49
91008,note_on,57,0,10,,,,,,,,3,,,,69,49
91008,note_on,3,0,6,,,,,,,,2,,,,48,49
91008,note_on,7,0,1,,,,,,,,0,,,,75,49
91008,note_on,3,0,8,,,,,,,,3,,,,75,49
91008,note_on,3,0,9,,,,,,,,3,,,,63,49
91097,note_on,89,0,1,,,,,,,,0,,,,75,0
91097,note_on,89,0,5,,,,,,,,2,,,,81,0
91097,note_on,89,0,8,,,,,,,,3,,,,75,0
91097,note_on,89,0,6,,,,,,,,2,,,,48,0
91097,note_on,89,0,10,,,,,,,,3,,,,69,0
91097,note_on,89,0,11,,,,,,,,3,,,,36,0
91097,note_on,89,0,2,,,,,,,,0,,,,69,0
91097,note_on,89,0,9,,,,,,,,3,,,,63,0
91200,note_on,103,0,6,,,,,,,,2,,,,69,49
91200,note_on,103,0,5,,,,,,,,2,,,,72,49
91213,note_on,13,0,5,,,,,,,,2,,,,72,0
91232,note_on,19,0,5,,,,,,,,2,,,,75,49
91245,note_on,13,0,5,,,,,,,,2,,,,75,0
91264,note_on,19,0,5,,,,,,,,2,,,,72,49
91277,note_on,13,0,5,,,,,,,,2,,,,72,0
91289,note_on,89,0,6,,,,,,,,2,,,,69,0
91296,note_on,7,0,6,,,,,,,,2,,,,71,49
91296,note_on,19,0,5,,,,,,,,2,,,,74,49
91309,note_on,13,0,5,,,,,,,,2,,,,74,0
91328,note_on,19,0,5,,,,,,,,2,,,,77,49
91341,note_on,13,0,5,,,,,,,,2,,,,77,0
91360,note_on,19,0,5,,,,,,,,2,,,,74,49
91373,note_on,13,0,5,,,,,,,,2,,,,74,0
91385,note_on,89,0,6,,,,,,,,2,,,,71,0
91392,note_on,19,0,5,,,,,,,,2,,,,75,49
91392,note_on,7,0,6,,,,,,,,2,,,,72,49
91422,note_on,30,0,5,,,,,,,,2,,,,75,0
91424,note_on,2,0,5,,,,,,,,2,,,,79,49
91454,note_on,30,0,5,,,,,,,,2,,,,79,0
91456,note_on,2,0,5,,,,,,,,2,,,,77,49
91481,note_on,89,0,6,,,,,,,,2,,,,72,0
91486,note_on,30,0,5,,,,,,,,2,,,,77,0
91488,note_on,2,0,5,,,,,,,,2,,,,75,49
91518,note_on,30,0,5,,,,,,,,2,,,,75,0
91520,note_on,2,0,5,,,,,,,,2,,,,77,49
91550,note_on,30,0,5,,,,,,,,2,,,,77,0
91552,note_on,2,0,5,,,,,,,,2,,,,79,49
91582,note_on,30,0,5,,,,,,,,2,,,,79,0
91584,note_on,103,0,6,,,,,,,,2,,,,67,49
91584,note_on,2,0,5,,,,,,,,2,,,,70,49
91597,note_on,13,0,5,,,,,,,,2,,,,70,0
91616,note_on,19,0,5,,,,,,,,2,,,,74,49
91629,note_on,13,0,5,,,,,,,,2,,,,74,0
91648,note_on,19,0,5,,,,,,,,2,,,,70,49
91661,note_on,13,0,5,,,,,,,,2,,,,70,0
91673,note_on,89,0,6,,,,,,,,2,,,,67,0
91680,note_on,19,0,5,,,,,,,,2,,,,72,49
91680,note_on,7,0,6,,,,,,,,2,,,,69,49
91693,note_on,13,0,5,,,,,,,,2,,,,72,0
91712,note_on,19,0,5,,,,,,,,2,,,,75,49
91725,note_on,13,0,5,,,,,,,,2,,,,75,0
91744,note_on,19,0,5,,,,,,,,2,,,,72,49
91757,note_on,13,0,5,,,,,,,,2,,,,72,0
91769,note_on,89,0,6,,,,,,,,2,,,,69,0
91776,note_on,7,0,6,,,,,,,,2,,,,70,49
91776,note_on,19,0,5,,,,,,,,2,,,,74,49
91806,note_on,30,0,5,,,,,,,,2,,,,74,0
91808,note_on,2,0,5,,,,,,,,2,,,,77,49
91838,note_on,30,0,5,,,,,,,,2,,,,77,0
91840,note_on,2,0,5,,,,,,,,2,,,,75,49
91865,note_on,89,0,6,,,,,,,,2,,,,70,0
91870,note_on,30,0,5,,,,,,,,2,,,,75,0
91872,note_on,2,0,5,,,,,,,,2,,,,74,49
91902,note_on,30,0,5,,,,,,,,2,,,,74,0
91904,note_on,2,0,5,,,,,,,,2,,,,75,49
91934,note_on,30,0,5,,,,,,,,2,,,,75,0
91936,note_on,2,0,5,,,,,,,,2,,,,77,49
91966,note_on,30,0,5,,,,,,,,2,,,,77,0
91968,note_on,2,0,5,,,,,,,,2,,,,69,49
91968,note_on,103,0,6,,,,,,,,2,,,,60,49
91981,note_on,13,0,5,,,,,,,,2,,,,69,0
92000,note_on,19,0,5,,,,,,,,2,,,,72,49
92013,note_on,13,0,5,,,,,,,,2,,,,72,0
92032,note_on,19,0,5,,,,,,,,2,,,,69,49
92045,note_on,13,0,5,,,,,,,,2,,,,69,0
92057,note_on,89,0,6,,,,,,,,2,,,,60,0
92064,note_on,7,0,6,,,,,,,,2,,,,62,49
92064,note_on,19,0,5,,,,,,,,2,,,,70,49
92077,note_on,13,0,5,,,,,,,,2,,,,70,0
92096,note_on,19,0,5,,,,,,,,2,,,,74,49
92109,note_on,13,0,5,,,,,,,,2,,,,74,0
92128,note_on,19,0,5,,,,,,,,2,,,,70,49
92141,note_on,13,0,5,,,,,,,,2,,,,70,0
92153,note_on,89,0,6,,,,,,,,2,,,,62,0
92160,note_on,7,0,6,,,,,,,,2,,,,63,49
92160,note_on,19,0,5,,,,,,,,2,,,,72,49
92190,note_on,30,0,5,,,,,,,,2,,,,72,0
92192,note_on,2,0,5,,,,,,,,2,,,,75,49
92222,note_on,30,0,5,,,,,,,,2,,,,75,0
92224,note_on,2,0,5,,,,,,,,2,,,,74,49
92249,note_on,89,0,6,,,,,,,,2,,,,63,0
92254,note_on,30,0,5,,,,,,,,2,,,,74,0
92256,note_on,2,0,5,,,,,,,,2,,,,72,49
92286,note_on,30,0,5,,,,,,,,2,,,,72,0
92288,note_on,2,0,5,,,,,,,,2,,,,74,49
92318,note_on,30,0,5,,,,,,,,2,,,,74,0
92320,note_on,2,0,5,,,,,,,,2,,,,75,49
92350,note_on,30,0,5,,,,,,,,2,,,,75,0
92352,note_on,2,0,5,,,,,,,,2,,,,67,49
92352,note_on,0,0,6,,,,,,,,2,,,,51,49
92352,note_on,103,0,6,,,,,,,,2,,,,58,49
92365,note_on,13,0,5,,,,,,,,2,,,,67,0
92384,note_on,19,0,5,,,,,,,,2,,,,70,49
92397,note_on,13,0,5,,,,,,,,2,,,,70,0
92416,note_on,19,0,5,,,,,,,,2,,,,67,49
92429,note_on,13,0,5,,,,,,,,2,,,,67,0
92441,note_on,89,0,6,,,,,,,,2,,,,51,0
92441,note_on,0,0,6,,,,,,,,2,,,,58,0
92448,note_on,19,0,5,,,,,,,,2,,,,69,49
92448,note_on,0,0,6,,,,,,,,2,,,,53,49
92448,note_on,7,0,6,,,,,,,,2,,,,63,49
92461,note_on,13,0,5,,,,,,,,2,,,,69,0
92480,note_on,19,0,5,,,,,,,,2,,,,72,49
92493,note_on,13,0,5,,,,,,,,2,,,,72,0
92512,note_on,19,0,5,,,,,,,,2,,,,69,49
92525,note_on,13,0,5,,,,,,,,2,,,,69,0
92537,note_on,0,0,6,,,,,,,,2,,,,63,0
92537,note_on,89,0,6,,,,,,,,2,,,,53,0
92544,note_on,19,0,5,,,,,,,,2,,,,70,49
92544,note_on,7,0,6,,,,,,,,2,,,,58,49
92564,note_on,20,0,6,,,,,,,,2,,,,58,0
92592,note_on,28,0,6,,,,,,,,2,,,,62,49
92612,note_on,20,0,6,,,,,,,,2,,,,62,0
92633,note_on,89,0,5,,,,,,,,2,,,,70,0
92640,note_on,28,0,6,,,,,,,,2,,,,58,49
92660,note_on,20,0,6,,,,,,,,2,,,,58,0
92688,note_on,28,0,6,,,,,,,,2,,,,62,49
92708,note_on,20,0,6,,,,,,,,2,,,,62,0
92736,note_on,103,0,5,,,,,,,,2,,,,70,49
92736,note_on,28,0,6,,,,,,,,2,,,,58,49
92756,note_on,20,0,6,,,,,,,,2,,,,58,0
92781,note_on,45,0,5,,,,,,,,2,,,,70,0
92784,note_on,3,0,5,,,,,,,,2,,,,72,49
92784,note_on,28,0,6,,,,,,,,2,,,,62,49
92804,note_on,20,0,6,,,,,,,,2,,,,62,0
92829,note_on,45,0,5,,,,,,,,2,,,,72,0
92832,note_on,28,0,6,,,,,,,,2,,,,58,49
92832,note_on,3,0,5,,,,,,,,2,,,,70,49
92852,note_on,20,0,6,,,,,,,,2,,,,58,0
92877,note_on,45,0,5,,,,,,,,2,,,,70,0
92880,note_on,28,0,6,,,,,,,,2,,,,62,49
92880,note_on,3,0,5,,,,,,,,2,,,,72,49
92900,note_on,20,0,6,,,,,,,,2,,,,62,0
92925,note_on,45,0,5,,,,,,,,2,,,,72,0
92928,note_on,28,0,6,,,,,,,,2,,,,58,49
92928,note_on,3,0,5,,,,,,,,2,,,,69,49
92948,note_on,20,0,6,,,,,,,,2,,,,58,0
92976,note_on,28,0,6,,,,,,,,2,,,,60,49
92996,note_on,20,0,6,,,,,,,,2,,,,60,0
93017,note_on,89,0,5,,,,,,,,2,,,,69,0
93024,note_on,28,0,6,,,,,,,,2,,,,58,49
93044,note_on,20,0,6,,,,,,,,2,,,,58,0
93072,note_on,28,0,6,,,,,,,,2,,,,60,49
93092,note_on,20,0,6,,,,,,,,2,,,,60,0
93120,note_on,103,0,5,,,,,,,,2,,,,69,49
93120,note_on,28,0,6,,,,,,,,2,,,,58,49
93140,note_on,20,0,6,,,,,,,,2,,,,58,0
93165,note_on,45,0,5,,,,,,,,2,,,,69,0
93168,note_on,3,0,5,,,,,,,,2,,,,70,49
93168,note_on,28,0,6,,,,,,,,2,,,,63,49
93188,note_on,20,0,6,,,,,,,,2,,,,63,0
93213,note_on,45,0,5,,,,,,,,2,,,,70,0
93216,note_on,28,0,6,,,,,,,,2,,,,58,49
93216,note_on,3,0,5,,,,,,,,2,,,,69,49
93236,note_on,20,0,6,,,,,,,,2,,,,58,0
93261,note_on,45,0,5,,,,,,,,2,,,,69,0
93264,note_on,28,0,6,,,,,,,,2,,,,63,49
93264,note_on,3,0,5,,,,,,,,2,,,,70,49
93284,note_on,20,0,6,,,,,,,,2,,,,63,0
93309,note_on,45,0,5,,,,,,,,2,,,,70,0
